B19054_001E,B19054_001EA,B19054_001M,B19054_001MA,B19054_002E,B19054_002EA,B19054_002M,B19054_002MA,B19054_003E,B19054_003EA,B19054_003M,B19054_003MA,GEO_ID,NAME,state
1816313,null,9214,null,345277,null,9000,null,1471036,null,11073,null,0400000US01,Alabama,01
236421,null,2731,null,110423,null,3457,null,125998,null,3826,null,0400000US02,Alaska,02
2251546,null,9458,null,528216,null,8402,null,1723330,null,11590,null,0400000US04,Arizona,04
1102734,null,8133,null,222516,null,6132,null,880218,null,8378,null,0400000US05,Arkansas,05
12200672,null,20297,null,3095775,null,22863,null,9104897,null,27059,null,0400000US06,California,06
1859965,null,9746,null,507615,null,8403,null,1352350,null,12187,null,0400000US08,Colorado,08
1320714,null,5183,null,422617,null,6986,null,898097,null,8088,null,0400000US09,Connecticut,09
328477,null,3041,null,85154,null,3271,null,243323,null,3877,null,0400000US10,Delaware,10
251039,null,2911,null,67188,null,2875,null,183851,null,3547,null,0400000US11,District of Columbia,11
7088960,null,21361,null,1733675,null,15859,null,5355285,null,21468,null,0400000US12,Florida,12
3417115,null,14784,null,655765,null,11525,null,2761350,null,17961,null,0400000US13,Georgia,13
439685,null,3621,null,134646,null,4221,null,305039,null,4850,null,0400000US15,Hawaii,15
560567,null,4368,null,126921,null,4000,null,433646,null,5716,null,0400000US16,Idaho,16
4759579,null,13538,null,1260487,null,12748,null,3499092,null,17156,null,0400000US17,Illinois,17
2462278,null,10822,null,571850,null,8227,null,1890428,null,11655,null,0400000US18,Indiana,18
1214353,null,5829,null,359738,null,6069,null,854615,null,7387,null,0400000US19,Iowa,19
1088835,null,6197,null,298546,null,6153,null,790289,null,7127,null,0400000US20,Kansas,20
1655767,null,11246,null,336594,null,7014,null,1319173,null,10915,null,0400000US21,Kentucky,21
1597111,null,7810,null,299507,null,7580,null,1297604,null,10679,null,0400000US22,Louisiana,22
543952,null,5337,null,156399,null,4418,null,387553,null,5649,null,0400000US23,Maine,23
2082458,null,8390,null,581578,null,8092,null,1500880,null,10958,null,0400000US24,Maryland,24
2449133,null,9336,null,740939,null,10477,null,1708194,null,11369,null,0400000US25,Massachusetts,25
3849007,null,11121,null,987075,null,10371,null,2861932,null,14039,null,0400000US26,Michigan,26
2062681,null,7707,null,610524,null,9425,null,1452157,null,11353,null,0400000US27,Minnesota,27
1080039,null,7657,null,172174,null,5648,null,907865,null,8111,null,0400000US28,Mississippi,28
2309626,null,10183,null,564277,null,9404,null,1745349,null,13840,null,0400000US29,Missouri,29
371954,null,3292,null,104505,null,4007,null,267449,null,4301,null,0400000US30,Montana,30
699728,null,4292,null,197213,null,4762,null,502515,null,5530,null,0400000US31,Nebraska,31
954067,null,7113,null,179219,null,5467,null,774848,null,8468,null,0400000US32,Nevada,32
501505,null,3979,null,149620,null,4287,null,351885,null,5331,null,0400000US33,New Hampshire,33
3149910,null,8764,null,931149,null,11425,null,2218761,null,12584,null,0400000US34,New Jersey,34
734847,null,5299,null,152099,null,3962,null,582748,null,6301,null,0400000US35,New Mexico,35
7099940,null,13021,null,1840182,null,17382,null,5259758,null,20468,null,0400000US36,New York,36
3540875,null,15585,null,776722,null,11302,null,2764153,null,16446,null,0400000US37,North Carolina,37
271724,null,2896,null,83091,null,3114,null,188633,null,3418,null,0400000US38,North Dakota,38
4505995,null,13404,null,1105653,null,11053,null,3400342,null,14360,null,0400000US39,Ohio,39
1399932,null,7049,null,308159,null,6430,null,1091773,null,8838,null,0400000US40,Oklahoma,40
1471965,null,7619,null,408695,null,7139,null,1063270,null,9464,null,0400000US41,Oregon,41
4873482,null,11972,null,1382900,null,13607,null,3490582,null,15661,null,0400000US42,Pennsylvania,42
402538,null,3497,null,109103,null,4167,null,293435,null,4764,null,0400000US44,Rhode Island,44
1702564,null,9835,null,330275,null,7687,null,1372289,null,11358,null,0400000US45,South Carolina,45
312912,null,3484,null,87592,null,3184,null,225320,null,3627,null,0400000US46,South Dakota,46
2407765,null,10842,null,492301,null,9724,null,1915464,null,10593,null,0400000US47,Tennessee,47
8244022,null,19609,null,1633275,null,15575,null,6610747,null,24648,null,0400000US48,Texas,48
835320,null,5515,null,207349,null,5391,null,627971,null,6779,null,0400000US49,Utah,49
252580,null,2222,null,87351,null,2835,null,165229,null,3259,null,0400000US50,Vermont,50
2932234,null,11822,null,816802,null,10996,null,2115432,null,12521,null,0400000US51,Virginia,51
2501509,null,8669,null,737458,null,9852,null,1764051,null,13323,null,0400000US53,Washington,53
733849,null,6909,null,142338,null,4471,null,591511,null,7045,null,0400000US54,West Virginia,54
2241597,null,8249,null,692757,null,8640,null,1548840,null,9075,null,0400000US55,Wisconsin,55
206136,null,3069,null,53868,null,2842,null,152268,null,4112,null,0400000US56,Wyoming,56
1204285,null,7019,null,46449,null,3070,null,1157836,null,6744,null,0400000US72,Puerto Rico,72
