B19001H_001E,B19001H_001EA,B19001H_001M,B19001H_001MA,B19001H_002E,B19001H_002EA,B19001H_002M,B19001H_002MA,B19001H_003E,B19001H_003EA,B19001H_003M,B19001H_003MA,B19001H_004E,B19001H_004EA,B19001H_004M,B19001H_004MA,B19001H_005E,B19001H_005EA,B19001H_005M,B19001H_005MA,B19001H_006E,B19001H_006EA,B19001H_006M,B19001H_006MA,B19001H_007E,B19001H_007EA,B19001H_007M,B19001H_007MA,B19001H_008E,B19001H_008EA,B19001H_008M,B19001H_008MA,B19001H_009E,B19001H_009EA,B19001H_009M,B19001H_009MA,B19001H_010E,B19001H_010EA,B19001H_010M,B19001H_010MA,B19001H_011E,B19001H_011EA,B19001H_011M,B19001H_011MA,B19001H_012E,B19001H_012EA,B19001H_012M,B19001H_012MA,B19001H_013E,B19001H_013EA,B19001H_013M,B19001H_013MA,B19001H_014E,B19001H_014EA,B19001H_014M,B19001H_014MA,B19001H_015E,B19001H_015EA,B19001H_015M,B19001H_015MA,B19001H_016E,B19001H_016EA,B19001H_016M,B19001H_016MA,B19001H_017E,B19001H_017EA,B19001H_017M,B19001H_017MA,GEO_ID,NAME,state
2143746,null,11246,null,118980,null,5502,null,101129,null,5365,null,96475,null,4538,null,100603,null,5870,null,95369,null,5396,null,110210,null,5454,null,106699,null,5928,null,112982,null,5226,null,93155,null,5169,null,188204,null,7439,null,241096,null,8911,null,285452,null,6157,null,182919,null,5470,null,102132,null,4465,null,103541,null,3959,null,104800,null,5334,null,0400000US13,Georgia,13
137970,null,2820,null,8281,null,1553,null,4375,null,840,null,3463,null,772,null,6009,null,1046,null,4595,null,1148,null,5517,null,1144,null,4743,null,1007,null,4974,null,1118,null,5619,null,1049,null,12737,null,1738,null,16369,null,1895,null,21252,null,2357,null,16065,null,2006,null,7768,null,1415,null,8010,null,1328,null,8193,null,1213,null,0400000US15,Hawaii,15
499785,null,3643,null,26957,null,2319,null,28223,null,2278,null,25828,null,2239,null,31865,null,2539,null,33759,null,2685,null,30060,null,2745,null,30706,null,2757,null,27755,null,2723,null,25229,null,2223,null,50725,null,3349,null,55298,null,3371,null,61543,null,3143,null,31674,null,2510,null,14342,null,1825,null,12967,null,1780,null,12854,null,1674,null,0400000US16,Idaho,16
3394652,null,12337,null,173264,null,6371,null,155481,null,5226,null,157458,null,6234,null,164562,null,5637,null,151854,null,5788,null,160263,null,6133,null,149585,null,5349,null,161589,null,6621,null,142379,null,5144,null,290839,null,7113,null,385744,null,7426,null,469083,null,8956,null,306562,null,6877,null,170580,null,5059,null,172432,null,6018,null,182977,null,5945,null,0400000US17,Illinois,17
2103817,null,8862,null,126802,null,4389,null,113138,null,5099,null,109207,null,4607,null,112929,null,5030,null,116230,null,4770,null,128842,null,5267,null,117696,null,4658,null,117466,null,4945,null,104036,null,4842,null,201967,null,6855,null,256105,null,7180,null,278895,null,6644,null,146635,null,5105,null,68364,null,3664,null,56911,null,3177,null,48594,null,2829,null,0400000US18,Indiana,18
1129933,null,5819,null,69237,null,3946,null,65072,null,3642,null,66024,null,3352,null,67810,null,3503,null,67492,null,3561,null,69067,null,3415,null,60809,null,3079,null,62278,null,3253,null,54354,null,3355,null,106866,null,3980,null,136574,null,4355,null,145691,null,4766,null,74794,null,3547,null,32330,null,2294,null,26787,null,1943,null,24748,null,1622,null,0400000US19,Iowa,19
920034,null,5661,null,52943,null,3107,null,46848,null,2982,null,50565,null,2968,null,54136,null,3027,null,51972,null,3120,null,54340,null,3553,null,53868,null,3924,null,50518,null,3289,null,44742,null,2389,null,79882,null,4092,null,101620,null,3922,null,117979,null,4757,null,67259,null,3553,null,33013,null,2144,null,31865,null,2230,null,28484,null,2170,null,0400000US20,Kansas,20
1478561,null,9436,null,150013,null,5803,null,105568,null,5328,null,100110,null,4427,null,94854,null,5246,null,89394,null,4681,null,85700,null,4370,null,86022,null,4535,null,75941,null,4188,null,68218,null,3615,null,124181,null,4502,null,143845,null,6662,null,166983,null,5110,null,87441,null,3611,null,38771,null,2984,null,32965,null,1896,null,28555,null,2306,null,0400000US21,Kentucky,21
1049826,null,7238,null,77481,null,4101,null,64621,null,3868,null,55574,null,3775,null,59249,null,3772,null,53872,null,3534,null,60294,null,3229,null,52349,null,3375,null,56554,null,3303,null,46344,null,2867,null,84524,null,4470,null,111034,null,5291,null,134354,null,4366,null,80533,null,3892,null,43543,null,2688,null,37355,null,2784,null,32145,null,2214,null,0400000US22,Louisiana,22
523232,null,4983,null,37847,null,2403,null,31978,null,2311,null,32391,null,2324,null,32732,null,2648,null,27982,null,2450,null,32778,null,2334,null,28806,null,2271,null,28389,null,2073,null,25573,null,2152,null,49268,null,2573,null,61069,null,2677,null,61462,null,2641,null,34150,null,2778,null,14463,null,1779,null,12001,null,1484,null,12343,null,1422,null,0400000US23,Maine,23
1295744,null,7064,null,49781,null,3213,null,41313,null,3022,null,41064,null,3485,null,47489,null,3140,null,43310,null,3213,null,50080,null,3269,null,45251,null,3193,null,50388,null,3622,null,43277,null,2921,null,93225,null,5070,null,136619,null,5843,null,188505,null,5710,null,150699,null,5147,null,93935,null,4164,null,109526,null,3713,null,111282,null,4294,null,0400000US24,Maryland,24
2031048,null,10382,null,110156,null,5442,null,93453,null,4812,null,78993,null,4329,null,82264,null,4264,null,77255,null,4531,null,82588,null,4930,null,79537,null,4593,null,80944,null,4260,null,73096,null,3638,null,150012,null,6027,null,209980,null,7968,null,291359,null,8059,null,212566,null,6490,null,134969,null,4979,null,134840,null,5012,null,139036,null,4787,null,0400000US25,Massachusetts,25
3101747,null,10512,null,192221,null,5923,null,161718,null,5575,null,162413,null,5505,null,172071,null,5722,null,168610,null,5765,null,180824,null,6014,null,166280,null,5812,null,164281,null,5005,null,141897,null,5187,null,275152,null,6644,null,350239,null,7999,null,390520,null,8660,null,247895,null,6871,null,127901,null,4958,null,107695,null,4018,null,92030,null,3747,null,0400000US26,Michigan,26
1839091,null,6794,null,91660,null,4646,null,82341,null,3166,null,78505,null,3330,null,83418,null,3956,null,84103,null,3340,null,92246,null,3719,null,91541,null,3886,null,96461,null,3860,null,84053,null,3994,null,166134,null,5270,null,220142,null,5514,null,267285,null,6001,null,162806,null,4607,null,85820,null,3832,null,79997,null,2962,null,72579,null,3276,null,0400000US27,Minnesota,27
673826,null,6127,null,49695,null,2975,null,46001,null,3127,null,41200,null,3018,null,40186,null,3740,null,41529,null,2862,null,39312,null,2810,null,36279,null,3393,null,35134,null,3138,null,32990,null,2897,null,58148,null,4204,null,73179,null,4253,null,78205,null,4192,null,42579,null,2904,null,21272,null,2139,null,19564,null,2174,null,18553,null,1993,null,0400000US28,Mississippi,28
1949583,null,9642,null,132332,null,5552,null,116921,null,4946,null,111502,null,5037,null,117012,null,4757,null,113880,null,4890,null,112828,null,4824,null,106730,null,5026,null,112970,null,4644,null,91038,null,4327,null,180370,null,6891,null,219190,null,6176,null,233601,null,6500,null,127853,null,5074,null,64093,null,3422,null,58460,null,3649,null,50803,null,2876,null,0400000US29,Missouri,29
340751,null,3230,null,25944,null,2471,null,20788,null,2235,null,23863,null,2343,null,21509,null,2354,null,19162,null,1798,null,20310,null,1942,null,19670,null,2001,null,20837,null,1748,null,18192,null,1844,null,30454,null,2070,null,37729,null,2661,null,39458,null,2881,null,19262,null,1794,null,8509,null,1178,null,8242,null,1320,null,6822,null,1153,null,0400000US30,Montana,30
617302,null,4367,null,36051,null,2408,null,35542,null,2491,null,36241,null,2843,null,34484,null,2194,null,34465,null,2515,null,36826,null,2561,null,34993,null,2167,null,34286,null,2171,null,31321,null,2040,null,60634,null,2658,null,70311,null,3236,null,79511,null,2890,null,42793,null,2624,null,18739,null,1535,null,16143,null,1499,null,14962,null,1460,null,0400000US31,Nebraska,31
628317,null,5975,null,27636,null,2914,null,23838,null,2388,null,24778,null,2076,null,31812,null,2735,null,25932,null,2266,null,26849,null,2236,null,29138,null,2948,null,31181,null,2982,null,30089,null,2781,null,60978,null,4485,null,73795,null,4129,null,91035,null,4329,null,58712,null,4181,null,31852,null,2792,null,31295,null,2400,null,29397,null,2667,null,0400000US32,Nevada,32
475780,null,3950,null,19385,null,2244,null,18800,null,1994,null,18604,null,1974,null,20937,null,2388,null,19643,null,2160,null,23564,null,2557,null,20073,null,1829,null,21848,null,2133,null,21366,null,2266,null,41533,null,2819,null,55767,null,3718,null,72425,null,2970,null,48809,null,3214,null,26947,null,2348,null,26014,null,2291,null,20065,null,1852,null,0400000US33,New Hampshire,33
2102422,null,9015,null,79221,null,4030,null,76980,null,3501,null,73160,null,3447,null,74852,null,3654,null,76255,null,4740,null,74312,null,3610,null,71228,null,3901,null,78610,null,4507,null,73097,null,4169,null,155281,null,5490,null,212577,null,6469,null,301940,null,7669,null,236183,null,6846,null,153967,null,4888,null,175398,null,5644,null,189361,null,5417,null,0400000US34,New Jersey,34
371647,null,4399,null,27333,null,2608,null,22936,null,2634,null,18685,null,1995,null,20091,null,2027,null,22215,null,2262,null,21296,null,2309,null,19488,null,2315,null,18116,null,1993,null,17832,null,2398,null,32257,null,2443,null,38133,null,2497,null,43649,null,2334,null,29694,null,2060,null,14372,null,1823,null,13477,null,1543,null,12073,null,1633,null,0400000US35,New Mexico,35
4682525,null,11404,null,267224,null,8513,null,231741,null,7522,null,222033,null,6571,null,213598,null,6444,null,199484,null,5502,null,210098,null,6845,null,193966,null,7613,null,206233,null,7186,null,179969,null,6750,null,369761,null,9123,null,488912,null,10958,null,596620,null,10394,null,431794,null,10929,null,253891,null,6780,null,283089,null,7626,null,334112,null,7280,null,0400000US36,New York,36
2519190,null,11618,null,166461,null,6755,null,148466,null,6603,null,130870,null,5862,null,138543,null,5698,null,133952,null,6428,null,142359,null,6038,null,131103,null,6671,null,135018,null,5966,null,113022,null,4655,null,227104,null,6984,null,277515,null,7899,null,310626,null,8002,null,182235,null,7691,null,96801,null,4658,null,91842,null,4023,null,93273,null,4363,null,0400000US37,North Carolina,37
251325,null,2656,null,19183,null,2064,null,13769,null,1574,null,17247,null,1579,null,18593,null,1850,null,14113,null,1708,null,14083,null,1624,null,14949,null,1821,null,12703,null,1208,null,11977,null,1364,null,23804,null,1971,null,29037,null,1748,null,29955,null,1856,null,15604,null,1493,null,6110,null,881,null,5060,null,795,null,5138,null,884,null,0400000US38,North Dakota,38
3791059,null,12721,null,245631,null,7134,null,218730,null,7206,null,206329,null,5862,null,210033,null,7186,null,207960,null,4857,null,218149,null,7259,null,203728,null,6366,null,205652,null,6158,null,180933,null,5587,null,343234,null,8062,null,441598,null,8917,null,478395,null,9440,null,271996,null,8067,null,137615,null,4223,null,121032,null,5108,null,100044,null,4384,null,0400000US39,Ohio,39
1063181,null,6165,null,82148,null,4033,null,69753,null,3767,null,68624,null,3655,null,65792,null,3770,null,62099,null,3975,null,60864,null,3383,null,61645,null,3744,null,61346,null,3650,null,48621,null,3187,null,92183,null,4123,null,113687,null,3998,null,121572,null,4703,null,65698,null,3437,null,35503,null,2299,null,26310,null,2180,null,27336,null,2135,null,0400000US40,Oklahoma,40
1261148,null,8123,null,82825,null,4324,null,66884,null,4277,null,70266,null,3839,null,74273,null,3646,null,70537,null,3795,null,68242,null,4112,null,67170,null,4143,null,67212,null,3788,null,58655,null,3926,null,116247,null,6071,null,141128,null,5044,null,162388,null,5762,null,91479,null,4845,null,46385,null,3143,null,39970,null,2472,null,37487,null,2474,null,0400000US41,Oregon,41
4119282,null,11424,null,238126,null,5742,null,230867,null,6775,null,229810,null,6296,null,236199,null,5694,null,224361,null,6800,null,226152,null,5878,null,212216,null,6364,null,206836,null,6415,null,192267,null,6196,null,367948,null,8085,null,463140,null,8781,null,521653,null,8551,null,315180,null,7311,null,167281,null,5241,null,143012,null,5623,null,144234,null,4795,null,0400000US42,Pennsylvania,42
335986,null,4281,null,22263,null,2351,null,19439,null,1959,null,17302,null,2079,null,13558,null,1980,null,14201,null,2071,null,18331,null,2233,null,13143,null,1884,null,15101,null,1925,null,11702,null,1578,null,25510,null,2601,null,34957,null,2584,null,49255,null,3016,null,32314,null,2699,null,16118,null,1805,null,18728,null,2090,null,14064,null,1788,null,0400000US44,Rhode Island,44
1167519,null,7631,null,75491,null,3905,null,60321,null,3912,null,59005,null,3499,null,62181,null,3758,null,63971,null,4121,null,64648,null,3500,null,63509,null,3890,null,60687,null,4427,null,56213,null,3673,null,104909,null,4811,null,134160,null,5830,null,158168,null,5743,null,85231,null,3686,null,41506,null,3359,null,39844,null,2509,null,37675,null,2854,null,0400000US45,South Carolina,45
284507,null,2956,null,19407,null,1868,null,15604,null,1844,null,16013,null,1856,null,19364,null,1574,null,18861,null,1785,null,18517,null,1846,null,15384,null,1444,null,18211,null,1774,null,16493,null,1810,null,28035,null,2317,null,32086,null,2606,null,32830,null,2248,null,15796,null,1470,null,6864,null,1036,null,5512,null,1049,null,5530,null,828,null,0400000US46,South Dakota,46
1920158,null,9297,null,153928,null,5442,null,121784,null,4736,null,114923,null,5350,null,119011,null,5286,null,110622,null,5521,null,118862,null,5907,null,108453,null,5096,null,102446,null,4895,null,98452,null,4845,null,175794,null,5283,null,201636,null,6098,null,206992,null,6160,null,116909,null,4399,null,56925,null,3480,null,56338,null,3675,null,57083,null,3086,null,0400000US47,Tennessee,47
4546434,null,13963,null,253155,null,7442,null,208077,null,6069,null,197135,null,6364,null,208813,null,6924,null,203623,null,7110,null,232124,null,8085,null,207915,null,7533,null,217217,null,6273,null,197422,null,5380,null,361274,null,9517,null,485470,null,10537,null,612255,null,11526,null,418892,null,7440,null,241473,null,7462,null,237820,null,7425,null,263769,null,6367,null,0400000US48,Texas,48
721399,null,5578,null,30476,null,2127,null,27377,null,2905,null,26972,null,2852,null,31859,null,2626,null,34279,null,2547,null,38344,null,3098,null,37297,null,3364,null,38039,null,2863,null,36806,null,2947,null,75395,null,3289,null,92519,null,4891,null,105747,null,4848,null,62487,null,2773,null,35157,null,2468,null,25367,null,2290,null,23278,null,2017,null,0400000US49,Utah,49
243269,null,2322,null,12896,null,1345,null,13376,null,1441,null,14735,null,1504,null,13233,null,1467,null,11958,null,1383,null,14262,null,1584,null,13543,null,1464,null,13324,null,1531,null,13598,null,1381,null,21315,null,1623,null,28629,null,2030,null,31098,null,2104,null,18976,null,1697,null,8022,null,1025,null,7264,null,1229,null,7040,null,905,null,0400000US50,Vermont,50
2098086,null,9037,null,101553,null,5272,null,88091,null,4298,null,79173,null,4118,null,82793,null,4653,null,88475,null,5148,null,96336,null,5538,null,89142,null,4840,null,95447,null,4633,null,85807,null,5074,null,170308,null,6216,null,223616,null,7512,null,289345,null,8533,null,198223,null,6668,null,127772,null,5061,null,140791,null,5924,null,141214,null,5026,null,0400000US51,Virginia,51
2041038,null,7759,null,112750,null,4577,null,87883,null,4424,null,82828,null,4040,null,95865,null,5064,null,93742,null,4690,null,103505,null,4599,null,98881,null,4301,null,98483,null,5080,null,91986,null,4503,null,181949,null,6087,null,238728,null,7670,null,282241,null,7002,null,189234,null,5910,null,102119,null,5183,null,89828,null,4257,null,91016,null,3922,null,0400000US53,Washington,53
692522,null,6397,null,73041,null,3959,null,62692,null,3867,null,49243,null,3011,null,54172,null,3498,null,43324,null,3124,null,43891,null,3146,null,37566,null,3088,null,39039,null,3016,null,30659,null,2455,null,57458,null,3638,null,65780,null,3548,null,69564,null,3866,null,32305,null,2649,null,13539,null,1675,null,11435,null,1583,null,8814,null,1361,null,0400000US54,West Virginia,54
1996315,null,7844,null,103554,null,4490,null,105410,null,4284,null,102323,null,4593,null,104654,null,3779,null,104323,null,4057,null,113457,null,5279,null,105239,null,4374,null,105250,null,4003,null,94821,null,4122,null,192497,null,5489,null,244342,null,5537,null,281281,null,7193,null,153603,null,4265,null,72886,null,3621,null,59128,null,3217,null,53547,null,2603,null,0400000US55,Wisconsin,55
187570,null,3006,null,9443,null,1474,null,9346,null,1541,null,9109,null,1223,null,11670,null,1783,null,9431,null,1582,null,10527,null,1557,null,10555,null,1408,null,8769,null,1460,null,9646,null,1536,null,15763,null,1694,null,21005,null,1990,null,26624,null,2253,null,15068,null,1531,null,8473,null,1267,null,7119,null,1076,null,5022,null,899,null,0400000US56,Wyoming,56
15715,null,1433,null,2912,null,607,null,1392,null,452,null,1541,null,560,null,1148,null,551,null,1121,null,522,null,1198,null,475,null,869,null,484,null,583,null,375,null,1040,null,459,null,761,null,349,null,955,null,404,null,872,null,423,null,671,null,330,null,239,null,206,null,249,null,172,null,164,null,142,null,0400000US72,Puerto Rico,72
