B07408_001E,B07408_001EA,B07408_001M,B07408_001MA,B07408_002E,B07408_002EA,B07408_002M,B07408_002MA,B07408_003E,B07408_003EA,B07408_003M,B07408_003MA,B07408_004E,B07408_004EA,B07408_004M,B07408_004MA,B07408_005E,B07408_005EA,B07408_005M,B07408_005MA,B07408_006E,B07408_006EA,B07408_006M,B07408_006MA,B07408_007E,B07408_007EA,B07408_007M,B07408_007MA,B07408_008E,B07408_008EA,B07408_008M,B07408_008MA,B07408_009E,B07408_009EA,B07408_009M,B07408_009MA,B07408_010E,B07408_010EA,B07408_010M,B07408_010MA,B07408_011E,B07408_011EA,B07408_011M,B07408_011MA,B07408_012E,B07408_012EA,B07408_012M,B07408_012MA,B07408_013E,B07408_013EA,B07408_013M,B07408_013MA,B07408_014E,B07408_014EA,B07408_014M,B07408_014MA,B07408_015E,B07408_015EA,B07408_015M,B07408_015MA,B07408_016E,B07408_016EA,B07408_016M,B07408_016MA,B07408_017E,B07408_017EA,B07408_017M,B07408_017MA,B07408_018E,B07408_018EA,B07408_018M,B07408_018MA,B07408_019E,B07408_019EA,B07408_019M,B07408_019MA,B07408_020E,B07408_020EA,B07408_020M,B07408_020MA,B07408_021E,B07408_021EA,B07408_021M,B07408_021MA,B07408_022E,B07408_022EA,B07408_022M,B07408_022MA,B07408_023E,B07408_023EA,B07408_023M,B07408_023MA,B07408_024E,B07408_024EA,B07408_024M,B07408_024MA,B07408_025E,B07408_025EA,B07408_025M,B07408_025MA,B07408_026E,B07408_026EA,B07408_026M,B07408_026MA,B07408_027E,B07408_027EA,B07408_027M,B07408_027MA,B07408_028E,B07408_028EA,B07408_028M,B07408_028MA,B07408_029E,B07408_029EA,B07408_029M,B07408_029MA,B07408_030E,B07408_030EA,B07408_030M,B07408_030MA,GEO_ID,NAME,state
2385737,null,7839,null,639314,null,10845,null,1318232,null,15108,null,235281,null,6840,null,30728,null,2863,null,162182,null,4457,null,2009338,null,12505,null,451255,null,9407,null,1204144,null,15986,null,188539,null,5355,null,18834,null,2193,null,146566,null,4263,null,220540,null,8450,null,104010,null,6006,null,67979,null,4351,null,30147,null,2955,null,8380,null,1593,null,10024,null,1177,null,97840,null,5881,null,56554,null,3723,null,25117,null,2924,null,10732,null,1990,null,1820,null,599,null,3617,null,752,null,58019,null,4963,null,27495,null,3307,null,20992,null,2853,null,5863,null,1320,null,1694,null,665,null,1975,null,617,null,0400000US19,Iowa,19
2191939,null,8651,null,575309,null,9537,null,1195975,null,16787,null,246972,null,8365,null,32044,null,2765,null,141639,null,4485,null,1802300,null,13180,null,403512,null,9966,null,1062238,null,16113,null,192762,null,7205,null,19441,null,1908,null,124347,null,4288,null,225716,null,10103,null,95295,null,6422,null,79255,null,5569,null,32586,null,3233,null,7383,null,1468,null,11197,null,1668,null,89482,null,5740,null,45357,null,3859,null,26617,null,3419,null,11354,null,1888,null,2724,null,948,null,3430,null,953,null,74441,null,5500,null,31145,null,3091,null,27865,null,3472,null,10270,null,1563,null,2496,null,830,null,2665,null,787,null,0400000US20,Kansas,20
3386127,null,11331,null,889372,null,14325,null,1752523,null,25444,null,422460,null,12124,null,73377,null,5226,null,248395,null,6858,null,2881907,null,14709,null,682822,null,12611,null,1583554,null,25074,null,340802,null,10408,null,49845,null,4306,null,224884,null,6752,null,288571,null,11493,null,111270,null,5880,null,97167,null,6709,null,49508,null,4146,null,15070,null,2027,null,15556,null,2083,null,129993,null,7015,null,58937,null,4367,null,37512,null,4095,null,23194,null,2316,null,5376,null,1306,null,4974,null,1109,null,85656,null,6000,null,36343,null,4086,null,34290,null,4136,null,8956,null,1655,null,3086,null,904,null,2981,null,896,null,0400000US21,Kentucky,21
3384424,null,10949,null,1084201,null,16670,null,1596620,null,19550,null,375158,null,11679,null,87340,null,5288,null,241105,null,6192,null,2872180,null,13982,null,850782,null,14035,null,1426582,null,18499,null,310667,null,10269,null,64762,null,4526,null,219387,null,5459,null,284609,null,11662,null,128009,null,7704,null,93880,null,6480,null,36769,null,3834,null,12879,null,1997,null,13072,null,2139,null,132396,null,8189,null,61276,null,4802,null,42695,null,3995,null,16046,null,2212,null,5958,null,1567,null,6421,null,1509,null,95239,null,7137,null,44134,null,4706,null,33463,null,4056,null,11676,null,2106,null,3741,null,1101,null,2225,null,727,null,0400000US22,Louisiana,22
1089835,null,5564,null,283930,null,7798,null,585119,null,11593,null,135207,null,5965,null,14483,null,2118,null,71096,null,3430,null,939906,null,7129,null,210037,null,6767,null,541034,null,10561,null,114763,null,5356,null,10369,null,1632,null,63703,null,3291,null,85242,null,5248,null,39838,null,3540,null,24981,null,3064,null,13030,null,2033,null,2607,null,907,null,4786,null,1073,null,34130,null,3377,null,17574,null,2236,null,8259,null,1873,null,5054,null,1009,null,1070,null,676,null,2173,null,750,null,30557,null,3440,null,16481,null,2457,null,10845,null,2279,null,2360,null,889,null,437,null,235,null,434,null,271,null,0400000US23,Maine,23
4499933,null,11814,null,1494070,null,15062,null,2181351,null,22099,null,424814,null,11876,null,124558,null,6404,null,275140,null,6514,null,3873433,null,17956,null,1180236,null,16647,null,1979401,null,21132,null,367005,null,10390,null,94064,null,5593,null,252727,null,6513,null,313718,null,11671,null,153263,null,8635,null,98377,null,6120,null,33275,null,3402,null,16005,null,2457,null,12798,null,1962,null,155646,null,8161,null,85252,null,6246,null,44924,null,4332,null,11354,null,2096,null,7945,null,1809,null,6171,null,1328,null,157136,null,8171,null,75319,null,5015,null,58649,null,4804,null,13180,null,2007,null,6544,null,1477,null,3444,null,956,null,0400000US24,Maryland,24
5269807,null,11257,null,1833662,null,19620,null,2525668,null,23849,null,484206,null,12196,null,95151,null,6648,null,331120,null,7254,null,4554269,null,21133,null,1443970,null,21083,null,2321850,null,22260,null,412479,null,11715,null,72287,null,5335,null,303683,null,6912,null,411933,null,16812,null,216122,null,11172,null,118107,null,7398,null,44209,null,4123,null,15480,null,2535,null,18015,null,2117,null,149926,null,8770,null,89054,null,5554,null,36073,null,4564,null,14932,null,2435,null,4164,null,1218,null,5703,null,1374,null,153679,null,8687,null,84516,null,5572,null,49638,null,5322,null,12586,null,2279,null,3220,null,1091,null,3719,null,881,null,0400000US25,Massachusetts,25
8108739,null,12405,null,2533017,null,18341,null,4039011,null,25903,null,900239,null,12343,null,122070,null,5734,null,514402,null,7812,null,6933861,null,21974,null,1927917,null,16921,null,3707267,null,25122,null,749394,null,10895,null,83091,null,5019,null,466192,null,7659,null,691260,null,18487,null,350742,null,10904,null,192064,null,8159,null,93585,null,6053,null,25225,null,3097,null,29644,null,2977,null,310623,null,10004,null,179282,null,8137,null,70500,null,5005,null,40582,null,3232,null,8577,null,1627,null,11682,null,1925,null,172995,null,9013,null,75076,null,4937,null,69180,null,5762,null,16678,null,2555,null,5177,null,1446,null,6884,null,1770,null,0400000US26,Michigan,26
4154128,null,9154,null,1242315,null,13677,null,2238722,null,17748,null,396546,null,7650,null,47202,null,4242,null,229343,null,5397,null,3560391,null,14002,null,931138,null,12340,null,2059181,null,16228,null,331711,null,7657,null,32992,null,3142,null,205369,null,5554,null,306395,null,10475,null,154810,null,7795,null,90543,null,5178,null,36322,null,3140,null,8712,null,1880,null,16008,null,1872,null,189187,null,7537,null,108514,null,5607,null,51552,null,4281,null,20280,null,2364,null,4061,null,1062,null,4780,null,1034,null,98155,null,5728,null,47853,null,4214,null,37446,null,3332,null,8233,null,1702,null,1437,null,605,null,3186,null,943,null,0400000US27,Minnesota,27
2282994,null,8296,null,713086,null,12717,null,1087942,null,18036,null,241844,null,8463,null,64892,null,4923,null,175230,null,5377,null,1925794,null,12633,null,559748,null,12762,null,961658,null,16504,null,196144,null,7724,null,48299,null,4260,null,159945,null,5338,null,194137,null,9490,null,78296,null,5378,null,71914,null,5521,null,24848,null,2987,null,10207,null,1840,null,8872,null,1561,null,94527,null,5592,null,44806,null,3263,null,27301,null,2715,null,14222,null,2338,null,4195,null,1303,null,4003,null,1013,null,68536,null,5631,null,30236,null,3413,null,27069,null,3974,null,6630,null,1420,null,2191,null,800,null,2410,null,700,null,0400000US28,Mississippi,28
4681413,null,11463,null,1299196,null,16832,null,2426700,null,24853,null,543761,null,12825,null,100751,null,5031,null,311005,null,6222,null,3928492,null,18540,null,969401,null,13857,null,2178141,null,24490,null,436382,null,12166,null,66316,null,4039,null,278252,null,6088,null,408005,null,16125,null,173560,null,8719,null,131348,null,8142,null,64435,null,4605,null,21108,null,2849,null,17554,null,1973,null,219772,null,9174,null,103697,null,5028,null,66391,null,6093,null,30272,null,2692,null,9368,null,1500,null,10044,null,1585,null,125144,null,7748,null,52538,null,4864,null,50820,null,4972,null,12672,null,1943,null,3959,null,1278,null,5155,null,1160,null,0400000US29,Missouri,29
771393,null,4794,null,214664,null,6036,null,406389,null,8321,null,94126,null,5297,null,10773,null,2106,null,45441,null,2430,null,645122,null,7234,null,155365,null,5926,null,365349,null,7410,null,76740,null,4756,null,7345,null,1625,null,40323,null,2310,null,76082,null,5970,null,32653,null,3388,null,26921,null,3578,null,10506,null,1774,null,2524,null,1084,null,3478,null,744,null,23867,null,2603,null,13048,null,1598,null,6751,null,1742,null,3108,null,843,null,396,null,296,null,564,null,418,null,26322,null,3224,null,13598,null,2001,null,7368,null,1612,null,3772,null,1919,null,508,null,300,null,1076,null,450,null,0400000US30,Montana,30
1400402,null,6044,null,398122,null,9095,null,757160,null,11074,null,136538,null,5882,null,17645,null,1747,null,90937,null,2870,null,1160999,null,8880,null,284397,null,7268,null,676259,null,10753,null,108674,null,5168,null,10465,null,1342,null,81204,null,2794,null,142488,null,7601,null,66711,null,5616,null,47090,null,3894,null,18074,null,2424,null,4177,null,950,null,6436,null,1046,null,53137,null,3957,null,26800,null,2848,null,16178,null,2198,null,6784,null,1357,null,1551,null,534,null,1824,null,578,null,43778,null,4097,null,20214,null,2432,null,17633,null,2649,null,3006,null,876,null,1452,null,662,null,1473,null,516,null,0400000US31,Nebraska,31
1980065,null,10671,null,567270,null,11735,null,996807,null,13224,null,269594,null,8441,null,45760,null,4010,null,100634,null,4516,null,1602141,null,14842,null,419200,null,10974,null,852335,null,13900,null,214347,null,7946,null,28976,null,3325,null,87283,null,4055,null,267157,null,12026,null,104606,null,7214,null,100319,null,8246,null,40997,null,3724,null,12444,null,1935,null,8791,null,1904,null,20626,null,3619,null,8544,null,1877,null,7518,null,1790,null,2623,null,1046,null,1174,null,794,null,767,null,490,null,90141,null,6495,null,34920,null,3808,null,36635,null,3992,null,11627,null,2191,null,3166,null,1165,null,3793,null,1032,null,0400000US32,Nevada,32
1068199,null,5972,null,300029,null,6786,null,573768,null,10769,null,120536,null,6625,null,13810,null,1552,null,60056,null,3089,null,920833,null,8455,null,229091,null,7205,null,529154,null,10311,null,99185,null,5220,null,9537,null,1424,null,53866,null,2699,null,80946,null,6124,null,36011,null,3921,null,24737,null,3604,null,14103,null,2526,null,2847,null,940,null,3248,null,760,null,26527,null,2960,null,14991,null,1853,null,7321,null,2286,null,2812,null,917,null,750,null,574,null,653,null,314,null,39893,null,3512,null,19936,null,2379,null,12556,null,2404,null,4436,null,1069,null,676,null,261,null,2289,null,1064,null,0400000US33,New Hampshire,33
7007467,null,14362,null,2249144,null,22256,null,3557297,null,31011,null,570637,null,15030,null,155403,null,7070,null,474986,null,8424,null,6224616,null,21335,null,1870866,null,21829,null,3283876,null,30682,null,503318,null,14281,null,128669,null,6823,null,437887,null,8288,null,414124,null,16047,null,187689,null,10017,null,150975,null,8126,null,37723,null,4165,null,16604,null,2575,null,21133,null,2790,null,186003,null,8298,null,92244,null,5154,null,61856,null,5456,null,17554,null,2662,null,5058,null,1105,null,9291,null,1592,null,182724,null,10090,null,98345,null,6416,null,60590,null,5618,null,12042,null,2048,null,5072,null,1394,null,6675,null,1210,null,0400000US34,New Jersey,34
1553748,null,7733,null,496002,null,11403,null,735657,null,13354,null,195674,null,7179,null,30962,null,2747,null,95453,null,3981,null,1311520,null,11176,null,386682,null,10655,null,656135,null,13354,null,161331,null,6227,null,20735,null,2537,null,86637,null,3857,null,138559,null,8644,null,64926,null,5302,null,42434,null,4579,null,19817,null,3051,null,6593,null,1513,null,4789,null,1117,null,46480,null,4958,null,23073,null,3439,null,12432,null,2442,null,7698,null,1721,null,1514,null,706,null,1763,null,874,null,57189,null,5207,null,21321,null,2685,null,24656,null,3377,null,6828,null,1863,null,2120,null,810,null,2264,null,808,null,0400000US35,New Mexico,35
15719157,null,18387,null,5650242,null,30430,null,7256466,null,37376,null,1299450,null,23078,null,467472,null,12104,null,1045527,null,13529,null,13816689,null,30848,null,4677377,null,27574,null,6649470,null,36667,null,1133581,null,21054,null,389046,null,10976,null,967215,null,13348,null,1093180,null,27185,null,532035,null,16577,null,354978,null,15807,null,102914,null,7254,null,52155,null,4249,null,51098,null,3595,null,431108,null,10468,null,251022,null,7616,null,116578,null,7393,null,32770,null,3416,null,15640,null,1765,null,15098,null,1889,null,378180,null,13566,null,189808,null,8659,null,135440,null,7541,null,30185,null,3347,null,10631,null,1694,null,12116,null,1610,null,0400000US36,New York,36
7089327,null,17843,null,1996406,null,20391,null,3692183,null,29629,null,722969,null,16847,null,216436,null,7329,null,461333,null,8457,null,5968452,null,23651,null,1489369,null,19716,null,3318720,null,28150,null,587852,null,13571,null,149679,null,6337,null,422832,null,8298,null,669695,null,20803,null,300052,null,13006,null,221919,null,11899,null,78031,null,6089,null,44382,null,3912,null,25311,null,2298,null,271232,null,11169,null,133947,null,7266,null,76725,null,6400,null,37537,null,3973,null,14714,null,2139,null,8309,null,1471,null,179948,null,10356,null,73038,null,5754,null,74819,null,6152,null,19549,null,2682,null,7661,null,1927,null,4881,null,1156,null,0400000US37,North Carolina,37
518464,null,3779,null,151884,null,5584,null,282404,null,8455,null,41458,null,2969,null,5641,null,1289,null,37077,null,1843,null,430358,null,4404,null,101467,null,4954,null,257169,null,7616,null,34078,null,2611,null,3641,null,1015,null,34003,null,1731,null,49886,null,3654,null,28128,null,2622,null,14017,null,2297,null,4827,null,966,null,1135,null,535,null,1779,null,489,null,19269,null,2504,null,10888,null,1940,null,5733,null,1502,null,1234,null,440,null,842,null,640,null,572,null,323,null,18951,null,2467,null,11401,null,1696,null,5485,null,1357,null,1319,null,504,null,23,null,32,null,723,null,320,null,0400000US38,North Dakota,38
9206093,null,12246,null,2713234,null,25437,null,4634211,null,33707,null,1066146,null,19485,null,167018,null,7120,null,625484,null,10304,null,7830930,null,24171,null,2045876,null,25603,null,4222380,null,30938,null,883830,null,17373,null,111017,null,5959,null,567827,null,10369,null,866843,null,20356,null,406632,null,13881,null,251396,null,10841,null,129265,null,6080,null,40153,null,3327,null,39397,null,3249,null,328740,null,11724,null,176047,null,7308,null,93008,null,6384,null,37493,null,3590,null,10999,null,2045,null,11193,null,1733,null,179580,null,9389,null,84679,null,6302,null,67427,null,5658,null,15558,null,2720,null,4849,null,1078,null,7067,null,1410,null,0400000US39,Ohio,39
2832148,null,8552,null,720445,null,11378,null,1491329,null,17211,null,364080,null,7761,null,58508,null,4166,null,197786,null,5638,null,2319652,null,15568,null,506639,null,11607,null,1309359,null,16850,null,290683,null,6969,null,37693,null,3131,null,175278,null,5521,null,314602,null,11642,null,127612,null,6714,null,113948,null,8572,null,45188,null,3620,null,12678,null,2025,null,15176,null,1792,null,125059,null,6390,null,56980,null,4141,null,36973,null,3597,null,20003,null,2014,null,6287,null,1236,null,4816,null,1074,null,72835,null,5031,null,29214,null,3406,null,31049,null,3351,null,8206,null,1619,null,1850,null,708,null,2516,null,777,null,0400000US40,Oklahoma,40
3005971,null,9920,null,837131,null,12614,null,1557514,null,19353,null,385452,null,9925,null,53470,null,4610,null,172404,null,6260,null,2463696,null,14526,null,598336,null,11182,null,1374879,null,18030,null,303443,null,8927,null,36553,null,3819,null,150485,null,5702,null,331799,null,11704,null,147204,null,8598,null,107392,null,6840,null,50850,null,5018,null,11649,null,2150,null,14704,null,1940,null,118871,null,7309,null,56140,null,5329,null,38052,null,3483,null,17781,null,2153,null,3228,null,891,null,3670,null,969,null,91605,null,7418,null,35451,null,4270,null,37191,null,5144,null,13378,null,1782,null,2040,null,871,null,3545,null,980,null,0400000US41,Oregon,41
