B08015_001E,B08015_001EA,B08015_001M,B08015_001MA,B08015_002E,B08015_002EA,B08015_002M,B08015_002MA,B08015_003E,B08015_003EA,B08015_003M,B08015_003MA,GEO_ID,NAME,state
1752830,null,15913,null,935430,null,10008,null,817400,null,10658,null,0400000US01,Alabama,01
238540,null,5656,null,129250,null,3856,null,109290,null,3389,null,0400000US02,Alaska,02
2246615,null,19062,null,1241255,null,13531,null,1005360,null,10942,null,0400000US04,Arizona,04
1044930,null,11603,null,554010,null,8495,null,490915,null,7229,null,0400000US05,Arkansas,05
12881950,null,42592,null,7205360,null,31965,null,5676590,null,26372,null,0400000US06,California,06
1940600,null,14553,null,1066725,null,10760,null,873880,null,9737,null,0400000US08,Colorado,08
1429855,null,11505,null,741850,null,7282,null,688010,null,8333,null,0400000US09,Connecticut,09
343815,null,7190,null,178940,null,4539,null,164875,null,4297,null,0400000US10,Delaware,10
119640,null,4958,null,61290,null,3796,null,58350,null,3296,null,0400000US11,District of Columbia,11
6891045,null,31459,null,3647040,null,21436,null,3244000,null,22786,null,0400000US12,Florida,12
3623560,null,19415,null,1926565,null,13851,null,1696995,null,13379,null,0400000US13,Georgia,13
468870,null,7120,null,263330,null,4780,null,205540,null,5106,null,0400000US15,Hawaii,15
569755,null,7661,null,311850,null,5213,null,257905,null,4830,null,0400000US16,Idaho,16
4683175,null,23678,null,2526605,null,16910,null,2156570,null,17655,null,0400000US17,Illinois,17
2583075,null,14870,null,1383570,null,10140,null,1199500,null,11488,null,0400000US18,Indiana,18
1257780,null,9920,null,665550,null,6490,null,592235,null,7307,null,0400000US19,Iowa,19
1177925,null,11385,null,631060,null,8231,null,546865,null,7127,null,0400000US20,Kansas,20
1608970,null,13522,null,848800,null,9299,null,760175,null,9098,null,0400000US21,Kentucky,21
1587280,null,14091,null,845410,null,10225,null,741870,null,10641,null,0400000US22,Louisiana,22
538010,null,5995,null,275105,null,3988,null,262905,null,4758,null,0400000US23,Maine,23
2195740,null,17649,null,1147475,null,12671,null,1048265,null,12046,null,0400000US24,Maryland,24
2441195,null,18289,null,1266155,null,12520,null,1175040,null,11307,null,0400000US25,Massachusetts,25
3834020,null,19587,null,2018015,null,14748,null,1816005,null,13102,null,0400000US26,Michigan,26
2197935,null,10792,null,1156005,null,7572,null,1041930,null,8007,null,0400000US27,Minnesota,27
1035705,null,14180,null,537635,null,8322,null,498075,null,8828,null,0400000US28,Mississippi,28
2350200,null,13662,null,1218150,null,9741,null,1132045,null,10952,null,0400000US29,Missouri,29
361690,null,6093,null,189850,null,4128,null,171840,null,3871,null,0400000US30,Montana,30
763490,null,6771,null,406000,null,4714,null,357490,null,5460,null,0400000US31,Nebraska,31
1017125,null,10489,null,567770,null,7270,null,449350,null,7144,null,0400000US32,Nevada,32
578145,null,7800,null,303375,null,4714,null,274770,null,5329,null,0400000US33,New Hampshire,33
3128790,null,18321,null,1667905,null,13427,null,1460885,null,13201,null,0400000US34,New Jersey,34
716455,null,10117,null,377405,null,6722,null,339050,null,7955,null,0400000US35,New Mexico,35
5062670,null,29672,null,2729245,null,18548,null,2333425,null,21134,null,0400000US36,New York,36
3541550,null,23178,null,1869805,null,14954,null,1671745,null,15957,null,0400000US37,North Carolina,37
278100,null,4636,null,145345,null,3497,null,132755,null,2997,null,0400000US38,North Dakota,38
4585865,null,22535,null,2391445,null,13864,null,2194420,null,14766,null,0400000US39,Ohio,39
1405675,null,10994,null,757745,null,7264,null,647935,null,8409,null,0400000US40,Oklahoma,40
1377655,null,14115,null,742560,null,10670,null,635095,null,9222,null,0400000US41,Oregon,41
4653405,null,22524,null,2467490,null,15709,null,2185915,null,13821,null,0400000US42,Pennsylvania,42
425390,null,8547,null,223175,null,5656,null,202220,null,5713,null,0400000US44,Rhode Island,44
1688655,null,14316,null,887140,null,10280,null,801515,null,10432,null,0400000US45,South Carolina,45
332190,null,5513,null,169785,null,3769,null,162405,null,3611,null,0400000US46,South Dakota,46
2440445,null,13586,null,1301690,null,10922,null,1138755,null,10405,null,0400000US47,Tennessee,47
9055925,null,31270,null,5050320,null,21129,null,4005605,null,23131,null,0400000US48,Texas,48
1005415,null,10253,null,573935,null,6950,null,431480,null,6979,null,0400000US49,Utah,49
259005,null,4707,null,131225,null,3092,null,127780,null,2986,null,0400000US50,Vermont,50
3118285,null,16587,null,1656405,null,12354,null,1461880,null,13576,null,0400000US51,Virginia,51
2418680,null,16893,null,1320340,null,13190,null,1098340,null,11699,null,0400000US53,Washington,53
636110,null,9254,null,340030,null,6386,null,296080,null,6048,null,0400000US54,West Virginia,54
2362830,null,11476,null,1241010,null,7408,null,1121815,null,8020,null,0400000US55,Wisconsin,55
220235,null,4896,null,119415,null,3346,null,100820,null,3495,null,0400000US56,Wyoming,56
924225,null,13948,null,500915,null,9360,null,423315,null,9138,null,0400000US72,Puerto Rico,72
