B02001_001E,B02001_001EA,B02001_001M,B02001_001MA,B02001_002E,B02001_002EA,B02001_002M,B02001_002MA,B02001_003E,B02001_003EA,B02001_003M,B02001_003MA,B02001_004E,B02001_004EA,B02001_004M,B02001_004MA,B02001_005E,B02001_005EA,B02001_005M,B02001_005MA,B02001_006E,B02001_006EA,B02001_006M,B02001_006MA,B02001_007E,B02001_007EA,B02001_007M,B02001_007MA,B02001_008E,B02001_008EA,B02001_008M,B02001_008MA,B02001_009E,B02001_009EA,B02001_009M,B02001_009MA,B02001_010E,B02001_010EA,B02001_010M,B02001_010MA,GEO_ID,NAME,state
4627851,null,0,*****,3254107,null,5821,null,1212118,null,5691,null,20690,null,1954,null,44561,null,3209,null,1518,null,1310,null,34689,null,3695,null,60168,null,4763,null,5101,null,1570,null,55067,null,4495,null,0400000US01,Alabama,01
683478,null,0,*****,465234,null,2534,null,25821,null,2172,null,92058,null,3176,null,32936,null,1975,null,4978,null,1185,null,15531,null,2952,null,46920,null,4037,null,1506,null,731,null,45414,null,3878,null,0400000US02,Alaska,02
6338755,null,0,*****,4841990,null,21733,null,224991,null,5520,null,281096,null,5218,null,151414,null,3474,null,7701,null,1101,null,677188,null,21346,null,154375,null,9650,null,54418,null,5979,null,99957,null,7714,null,0400000US04,Arizona,04
2834797,null,0,*****,2226758,null,5666,null,442279,null,4286,null,17425,null,2101,null,33933,null,2991,null,2274,null,727,null,63856,null,5827,null,48272,null,4478,null,4287,null,1805,null,43985,null,3937,null,0400000US05,Arkansas,05
36553215,null,0,*****,22026736,null,61328,null,2263363,null,12575,null,266051,null,10336,null,4511407,null,14112,null,126345,null,4508,null,6096927,null,64388,null,1262386,null,26412,null,407953,null,16135,null,854433,null,19033,null,0400000US06,California,06
4861515,null,0,*****,4061059,null,15114,null,189217,null,4534,null,46172,null,4368,null,131699,null,3317,null,3704,null,1104,null,302807,null,14246,null,126857,null,7050,null,32951,null,4223,null,93906,null,6051,null,0400000US08,Colorado,08
3502309,null,0,*****,2786401,null,9488,null,328401,null,5222,null,8211,null,1578,null,118216,null,2114,null,895,null,722,null,189379,null,9599,null,70806,null,5485,null,16049,null,3004,null,54757,null,5160,null,0400000US09,Connecticut,09
864764,null,0,*****,625354,null,2961,null,175682,null,3154,null,2223,null,717,null,25372,null,1333,null,532,null,461,null,18623,null,2783,null,16978,null,3365,null,1040,null,729,null,15938,null,3096,null,0400000US10,Delaware,10
588292,null,0,*****,210332,null,3230,null,321646,null,1629,null,1172,null,460,null,18066,null,1198,null,0,null,300,null,27591,null,3508,null,9485,null,1674,null,1231,null,621,null,8254,null,1589,null,0400000US11,District of Columbia,11
18251243,null,0,*****,13921401,null,25282,null,2800374,null,14573,null,53978,null,4293,null,409144,null,5547,null,10022,null,3001,null,740050,null,25344,null,316274,null,13049,null,79608,null,5884,null,236666,null,11433,null,0400000US12,Florida,12
9544750,null,0,*****,5918880,null,14822,null,2855189,null,10137,null,22350,null,3384,null,265188,null,4291,null,4824,null,2028,null,359719,null,15508,null,118600,null,7981,null,18545,null,3325,null,100055,null,7545,null,0400000US13,Georgia,13
1283388,null,0,*****,341779,null,3685,null,27836,null,2420,null,3359,null,911,null,498468,null,8619,null,108583,null,3876,null,17034,null,2711,null,286329,null,11422,null,8370,null,2244,null,277959,null,10813,null,0400000US15,Hawaii,15
1499402,null,0,*****,1386347,null,4538,null,9011,null,1659,null,19347,null,2805,null,16810,null,1817,null,2149,null,860,null,33071,null,4120,null,32667,null,2771,null,3844,null,1189,null,28823,null,2673,null,0400000US16,Idaho,16
12852548,null,0,*****,9057076,null,18787,null,1884069,null,8167,null,21705,null,2914,null,551835,null,4307,null,6074,null,1415,null,1132783,null,20341,null,199006,null,11421,null,55646,null,5740,null,143360,null,8637,null,0400000US17,Illinois,17
6345289,null,0,*****,5436898,null,8556,null,551215,null,6084,null,13410,null,1926,null,83200,null,2664,null,969,null,541,null,152795,null,7457,null,106802,null,6716,null,14464,null,2798,null,92338,null,5728,null,0400000US18,Indiana,18
2988047,null,0,*****,2766081,null,5527,null,70018,null,2980,null,9111,null,1347,null,47849,null,2025,null,1395,null,743,null,52435,null,5537,null,41158,null,3771,null,5841,null,1710,null,35317,null,3281,null,0400000US19,Iowa,19
2775997,null,0,*****,2374824,null,6520,null,159268,null,4646,null,23615,null,2865,null,59948,null,2319,null,1036,null,618,null,84581,null,6739,null,72725,null,5270,null,12817,null,2502,null,59908,null,4812,null,0400000US20,Kansas,20
4241474,null,0,*****,3781361,null,4853,null,322149,null,5145,null,6974,null,1749,null,39749,null,2413,null,1813,null,1108,null,34108,null,3567,null,55320,null,4865,null,6968,null,1733,null,48352,null,4623,null,0400000US21,Kentucky,21
4293204,null,0,*****,2756277,null,4944,null,1357893,null,6202,null,21683,null,1529,null,59825,null,2237,null,1803,null,825,null,40811,null,4754,null,54912,null,6129,null,6052,null,1963,null,48860,null,5839,null,0400000US22,Louisiana,22
1317207,null,0,*****,1254460,null,3314,null,14652,null,2437,null,7557,null,1007,null,12718,null,893,null,296,null,272,null,3838,null,1365,null,23686,null,2910,null,907,null,649,null,22779,null,2817,null,0400000US23,Maine,23
5618344,null,0,*****,3402960,null,10537,null,1626017,null,6823,null,13038,null,1543,null,275002,null,3352,null,3020,null,1503,null,182967,null,10027,null,115340,null,7441,null,15023,null,2753,null,100317,null,6819,null,0400000US24,Maryland,24
6449755,null,0,*****,5330421,null,12171,null,384615,null,7248,null,11347,null,1769,null,310654,null,3271,null,1966,null,909,null,290054,null,13916,null,120698,null,8159,null,21071,null,2576,null,99627,null,7990,null,0400000US25,Massachusetts,25
10071822,null,0,*****,8001673,null,8566,null,1416635,null,8197,null,52228,null,3048,null,240214,null,3128,null,2368,null,817,null,167762,null,9852,null,190942,null,8082,null,24834,null,3306,null,166108,null,7577,null,0400000US26,Michigan,26
5197621,null,0,*****,4570486,null,6559,null,225798,null,4327,null,51764,null,3000,null,180700,null,3061,null,1396,null,715,null,71518,null,6700,null,95959,null,6696,null,9726,null,2214,null,86233,null,6012,null,0400000US27,Minnesota,27
2918785,null,0,*****,1745130,null,3190,null,1095051,null,6689,null,10984,null,2249,null,20207,null,3076,null,1777,null,1351,null,19149,null,2835,null,26487,null,4369,null,2006,null,1022,null,24481,null,4161,null,0400000US28,Mississippi,28
5878415,null,0,*****,4930507,null,6300,null,664022,null,6137,null,22514,null,2308,null,81621,null,3117,null,7669,null,2744,null,61151,null,5017,null,110931,null,7382,null,10562,null,2475,null,100369,null,6755,null,0400000US29,Missouri,29
957861,null,0,*****,858205,null,2418,null,5961,null,1384,null,59136,null,2727,null,5040,null,907,null,774,null,619,null,5517,null,1644,null,23228,null,2802,null,1898,null,949,null,21330,null,2552,null,0400000US30,Montana,30
1774571,null,0,*****,1582113,null,4791,null,70333,null,2616,null,11848,null,1601,null,25731,null,1670,null,2945,null,1588,null,46045,null,4205,null,35556,null,3686,null,3933,null,1438,null,31623,null,3420,null,0400000US31,Nebraska,31
2565382,null,0,*****,1897158,null,13889,null,190238,null,4094,null,32137,null,2465,null,155603,null,3248,null,13691,null,1876,null,200328,null,12865,null,76227,null,6513,null,11905,null,2121,null,64322,null,5731,null,0400000US32,Nevada,32
1315828,null,0,*****,1247023,null,2726,null,12546,null,1473,null,2727,null,762,null,26790,null,1360,null,269,null,231,null,10142,null,2586,null,16331,null,2106,null,1584,null,746,null,14747,null,2088,null,0400000US33,New Hampshire,33
8685920,null,0,*****,6037580,null,18406,null,1185829,null,7876,null,18022,null,2224,null,648484,null,4774,null,1677,null,984,null,652830,null,18450,null,141498,null,8328,null,40139,null,4569,null,101359,null,6424,null,0400000US34,New Jersey,34
1969915,null,0,*****,1360378,null,11251,null,44646,null,3260,null,177515,null,3707,null,27006,null,1511,null,884,null,713,null,306480,null,10794,null,53006,null,4406,null,19456,null,2579,null,33550,null,4051,null,0400000US35,New Mexico,35
19297729,null,0,*****,12742889,null,31915,null,3010970,null,11451,null,63864,null,4161,null,1328767,null,7575,null,8375,null,2046,null,1778293,null,30564,null,364571,null,15431,null,111101,null,8849,null,253470,null,12861,null,0400000US36,New York,36
9061032,null,0,*****,6340312,null,14126,null,1928080,null,8876,null,101359,null,3917,null,163503,null,3430,null,4172,null,1647,null,381740,null,15305,null,141866,null,8838,null,21100,null,3781,null,120766,null,7818,null,0400000US37,North Carolina,37
639715,null,0,*****,580333,null,1184,null,5301,null,1018,null,32941,null,1714,null,6708,null,1510,null,744,null,593,null,2788,null,1024,null,10900,null,1814,null,606,null,387,null,10294,null,1760,null,0400000US38,North Dakota,38
11466917,null,0,*****,9629758,null,7249,null,1344674,null,7488,null,20414,null,2480,null,177947,null,3737,null,3704,null,1709,null,103010,null,6744,null,187410,null,8199,null,19282,null,2695,null,168128,null,7513,null,0400000US39,Ohio,39
3617316,null,0,*****,2710090,null,7689,null,270332,null,4558,null,245716,null,7223,null,57885,null,2936,null,2694,null,1354,null,104040,null,7908,null,226559,null,10504,null,13705,null,2342,null,212854,null,10021,null,0400000US40,Oklahoma,40
3747455,null,0,*****,3216232,null,10205,null,62852,null,3262,null,71334,null,7476,null,134150,null,3529,null,7436,null,965,null,131493,null,10733,null,123958,null,7816,null,15223,null,3255,null,108735,null,7401,null,0400000US41,Oregon,41
12432792,null,0,*****,10408647,null,10856,null,1289389,null,6610,null,16889,null,2076,null,294314,null,3401,null,2636,null,1064,null,252574,null,11178,null,168343,null,8222,null,27882,null,4130,null,140461,null,7068,null,0400000US42,Pennsylvania,42
1057832,null,0,*****,875512,null,5204,null,59107,null,3278,null,3006,null,973,null,29635,null,1644,null,58,null,102,null,68106,null,5642,null,22408,null,3067,null,6385,null,1930,null,16023,null,2287,null,0400000US44,Rhode Island,44
4407709,null,0,*****,2968269,null,5149,null,1253575,null,6783,null,13342,null,2177,null,54720,null,2424,null,1956,null,952,null,62461,null,5702,null,53386,null,5638,null,5297,null,1137,null,48089,null,5411,null,0400000US45,South Carolina,45
796215,null,0,*****,695699,null,2126,null,8679,null,1693,null,64812,null,1813,null,6665,null,819,null,331,null,510,null,5482,null,1633,null,14547,null,2384,null,1746,null,921,null,12801,null,2392,null,0400000US46,South Dakota,46
6156719,null,0,*****,4868752,null,7804,null,1029129,null,5361,null,12294,null,1889,null,79214,null,2906,null,3876,null,2037,null,84395,null,7764,null,79059,null,6108,null,9214,null,3149,null,69845,null,4935,null,0400000US47,Tennessee,47
23904380,null,0,*****,16804155,null,50932,null,2757554,null,10391,null,111209,null,6280,null,806844,null,7050,null,17053,null,2260,null,2964688,null,52327,null,442877,null,16627,null,154668,null,9981,null,288209,null,12578,null,0400000US48,Texas,48
2645330,null,0,*****,2381687,null,7640,null,25465,null,2820,null,31091,null,1959,null,52107,null,2529,null,21241,null,2324,null,81216,null,7061,null,52523,null,4528,null,9132,null,1992,null,43391,null,4104,null,0400000US49,Utah,49
621254,null,0,*****,597245,null,893,null,3873,null,690,null,1793,null,492,null,6951,null,693,null,78,null,88,null,1319,null,542,null,9995,null,1288,null,760,null,389,null,9235,null,1197,null,0400000US50,Vermont,50
7712091,null,0,*****,5429003,null,11229,null,1509278,null,9012,null,22825,null,3490,null,373305,null,3933,null,5184,null,1647,null,218333,null,11782,null,154163,null,8890,null,20178,null,3340,null,133985,null,7963,null,0400000US51,Virginia,51
6468424,null,0,*****,5219137,null,12474,null,217876,null,5165,null,89058,null,4959,null,429406,null,5531,null,27564,null,1432,null,251023,null,11098,null,234360,null,9711,null,23622,null,3264,null,210738,null,8832,null,0400000US53,Washington,53
1812035,null,0,*****,1710622,null,2087,null,62397,null,2310,null,2694,null,913,null,10126,null,1421,null,0,null,265,null,5607,null,1509,null,20589,null,2381,null,1290,null,854,null,19299,null,2384,null,0400000US54,West Virginia,54
5601640,null,0,*****,4891076,null,6051,null,335859,null,4202,null,46159,null,2214,null,108711,null,3321,null,2173,null,939,null,140771,null,6073,null,76891,null,5221,null,13352,null,2296,null,63539,null,4820,null,0400000US55,Wisconsin,55
522830,null,0,*****,479076,null,2057,null,3297,null,1419,null,13100,null,1348,null,2939,null,1195,null,53,null,77,null,9686,null,1852,null,14679,null,2170,null,2773,null,1086,null,11906,null,1948,null,0400000US56,Wyoming,56
3942375,null,0,*****,3004147,null,21157,null,273785,null,11178,null,8693,null,1639,null,9922,null,2492,null,342,null,335,null,473732,null,16238,null,171754,null,8994,null,23368,null,3173,null,148386,null,8992,null,0400000US72,Puerto Rico,72
