C25122_001E,C25122_001EA,C25122_001M,C25122_001MA,C25122_002E,C25122_002EA,C25122_002M,C25122_002MA,C25122_003E,C25122_003EA,C25122_003M,C25122_003MA,C25122_004E,C25122_004EA,C25122_004M,C25122_004MA,C25122_005E,C25122_005EA,C25122_005M,C25122_005MA,C25122_006E,C25122_006EA,C25122_006M,C25122_006MA,C25122_007E,C25122_007EA,C25122_007M,C25122_007MA,C25122_008E,C25122_008EA,C25122_008M,C25122_008MA,C25122_009E,C25122_009EA,C25122_009M,C25122_009MA,C25122_010E,C25122_010EA,C25122_010M,C25122_010MA,C25122_011E,C25122_011EA,C25122_011M,C25122_011MA,C25122_012E,C25122_012EA,C25122_012M,C25122_012MA,C25122_013E,C25122_013EA,C25122_013M,C25122_013MA,C25122_014E,C25122_014EA,C25122_014M,C25122_014MA,C25122_015E,C25122_015EA,C25122_015M,C25122_015MA,C25122_016E,C25122_016EA,C25122_016M,C25122_016MA,C25122_017E,C25122_017EA,C25122_017M,C25122_017MA,C25122_018E,C25122_018EA,C25122_018M,C25122_018MA,C25122_019E,C25122_019EA,C25122_019M,C25122_019MA,C25122_020E,C25122_020EA,C25122_020M,C25122_020MA,C25122_021E,C25122_021EA,C25122_021M,C25122_021MA,C25122_022E,C25122_022EA,C25122_022M,C25122_022MA,C25122_023E,C25122_023EA,C25122_023M,C25122_023MA,C25122_024E,C25122_024EA,C25122_024M,C25122_024MA,C25122_025E,C25122_025EA,C25122_025M,C25122_025MA,C25122_026E,C25122_026EA,C25122_026M,C25122_026MA,C25122_027E,C25122_027EA,C25122_027M,C25122_027MA,C25122_028E,C25122_028EA,C25122_028M,C25122_028MA,C25122_029E,C25122_029EA,C25122_029M,C25122_029MA,C25122_030E,C25122_030EA,C25122_030M,C25122_030MA,C25122_031E,C25122_031EA,C25122_031M,C25122_031MA,GEO_ID,NAME,state
1075150,null,12173,null,168806,null,7666,null,61779,null,4890,null,72967,null,5248,null,16351,null,2420,null,17709,null,2201,null,193891,null,7876,null,54913,null,4337,null,103714,null,6344,null,20970,null,2626,null,14294,null,1829,null,259447,null,7244,null,35772,null,3796,null,165489,null,6194,null,42032,null,3856,null,16154,null,1883,null,188744,null,7871,null,14904,null,2221,null,123057,null,6612,null,40227,null,3944,null,10556,null,1774,null,160739,null,6611,null,9587,null,1789,null,91531,null,4116,null,52494,null,4221,null,7127,null,1660,null,103523,null,5159,null,2746,null,917,null,44456,null,3955,null,51605,null,3900,null,4716,null,954,null,0400000US13,Georgia,13
177767,null,4965,null,18144,null,2194,null,5984,null,1188,null,4794,null,1156,null,5310,null,1205,null,2056,null,769,null,19316,null,2108,null,5000,null,1066,null,6765,null,1324,null,5593,null,1241,null,1958,null,698,null,30069,null,3127,null,2368,null,806,null,11092,null,1639,null,13550,null,2204,null,3059,null,829,null,30079,null,2754,null,1321,null,581,null,9660,null,1618,null,17211,null,2169,null,1887,null,559,null,36335,null,2888,null,625,null,423,null,8125,null,1761,null,25397,null,2547,null,2188,null,722,null,43824,null,3250,null,269,null,196,null,4486,null,1291,null,36172,null,2753,null,2897,null,709,null,0400000US15,Hawaii,15
156663,null,5790,null,19377,null,2007,null,10054,null,1491,null,6688,null,1206,null,1034,null,544,null,1601,null,562,null,30158,null,2897,null,11325,null,1755,null,13819,null,1811,null,2685,null,996,null,2329,null,770,null,43806,null,3275,null,9096,null,1383,null,26315,null,2748,null,4294,null,1186,null,4101,null,1026,null,28386,null,3459,null,3964,null,1034,null,20113,null,2939,null,3040,null,949,null,1269,null,673,null,22244,null,2514,null,2396,null,810,null,12997,null,1743,null,4956,null,1249,null,1895,null,752,null,12692,null,1919,null,581,null,335,null,6193,null,1552,null,4623,null,986,null,1295,null,592,null,0400000US16,Idaho,16
1425040,null,15932,null,230935,null,8442,null,82014,null,4428,null,102437,null,5697,null,32649,null,3304,null,13835,null,2231,null,267984,null,8043,null,76371,null,3610,null,143988,null,6322,null,36238,null,3624,null,11387,null,1678,null,319266,null,9798,null,41382,null,3195,null,209656,null,7814,null,54914,null,4207,null,13314,null,1684,null,216367,null,7321,null,16502,null,1861,null,135865,null,5783,null,56446,null,3844,null,7554,null,1210,null,215465,null,8074,null,9695,null,1572,null,120442,null,5576,null,77951,null,4748,null,7377,null,1303,null,175023,null,6658,null,4874,null,1114,null,64272,null,4272,null,96965,null,5096,null,8912,null,1332,null,0400000US17,Illinois,17
698544,null,10682,null,118011,null,5377,null,53708,null,3560,null,48418,null,3790,null,6486,null,1290,null,9399,null,1372,null,146542,null,6517,null,53253,null,3928,null,75305,null,4139,null,8859,null,1671,null,9125,null,1430,null,175818,null,6731,null,37670,null,3184,null,117828,null,5581,null,10967,null,1800,null,9353,null,1510,null,115786,null,5194,null,17259,null,2116,null,80655,null,4652,null,10970,null,1557,null,6902,null,1032,null,91724,null,5041,null,6965,null,1309,null,65799,null,4173,null,13692,null,1920,null,5268,null,1090,null,50663,null,3607,null,3373,null,882,null,28728,null,2791,null,14818,null,1997,null,3744,null,1070,null,0400000US18,Indiana,18
319512,null,6976,null,51232,null,3207,null,26661,null,2366,null,18876,null,2114,null,2256,null,690,null,3439,null,758,null,72146,null,3545,null,34741,null,2548,null,29661,null,2493,null,3090,null,802,null,4654,null,755,null,82927,null,4550,null,30048,null,3027,null,43018,null,3290,null,4912,null,1100,null,4949,null,1102,null,48707,null,3778,null,9963,null,1382,null,30349,null,3006,null,2798,null,945,null,5597,null,1009,null,42436,null,2813,null,7194,null,1473,null,25343,null,2310,null,5263,null,1173,null,4636,null,705,null,22064,null,2411,null,2473,null,730,null,11126,null,1898,null,4743,null,1002,null,3722,null,842,null,0400000US19,Iowa,19
324948,null,6818,null,48869,null,2951,null,23156,null,2042,null,18848,null,2159,null,3005,null,964,null,3860,null,1008,null,61383,null,3271,null,27324,null,2429,null,27401,null,2577,null,2751,null,756,null,3907,null,807,null,88410,null,4485,null,24696,null,2658,null,48672,null,3775,null,7617,null,1437,null,7425,null,1146,null,55492,null,3235,null,9449,null,1551,null,37226,null,2678,null,5094,null,1075,null,3723,null,760,null,46250,null,3635,null,5988,null,1291,null,27485,null,2851,null,9027,null,1458,null,3750,null,1041,null,24544,null,2557,null,2809,null,923,null,11526,null,1578,null,8572,null,1351,null,1637,null,591,null,0400000US20,Kansas,20
484820,null,9603,null,106696,null,4774,null,57872,null,3358,null,31575,null,2647,null,2717,null,933,null,14532,null,2159,null,104607,null,4961,null,46643,null,3690,null,44456,null,3232,null,3385,null,982,null,10123,null,1537,null,117428,null,6588,null,34203,null,3160,null,69258,null,4910,null,4360,null,1083,null,9607,null,1686,null,73829,null,5073,null,16380,null,2629,null,45219,null,3882,null,5580,null,1398,null,6650,null,1238,null,54825,null,4147,null,8676,null,1663,null,35514,null,3045,null,5428,null,1295,null,5207,null,1220,null,27435,null,2315,null,3682,null,974,null,15499,null,1887,null,6059,null,1136,null,2195,null,709,null,0400000US21,Kentucky,21
512057,null,9217,null,107286,null,4664,null,43015,null,3051,null,39243,null,3414,null,5967,null,1216,null,19061,null,2780,null,114245,null,5033,null,39607,null,3408,null,50157,null,3430,null,7063,null,1493,null,17418,null,2439,null,112755,null,5032,null,20948,null,2448,null,65981,null,3411,null,11068,null,1756,null,14758,null,2077,null,74706,null,4162,null,9361,null,1566,null,44974,null,3375,null,11503,null,1835,null,8868,null,1377,null,58627,null,4099,null,5252,null,1212,null,36483,null,3759,null,9955,null,1527,null,6937,null,1347,null,44438,null,3494,null,2229,null,738,null,21544,null,3017,null,16164,null,2041,null,4501,null,1071,null,0400000US22,Louisiana,22
141695,null,5173,null,25151,null,2176,null,13224,null,1622,null,8535,null,1778,null,1070,null,426,null,2322,null,596,null,32119,null,2716,null,15193,null,1818,null,13414,null,2098,null,1038,null,445,null,2474,null,610,null,34447,null,3007,null,5902,null,1175,null,22580,null,2846,null,3766,null,977,null,2199,null,635,null,21239,null,2094,null,2105,null,636,null,14673,null,1825,null,2613,null,640,null,1848,null,647,null,19447,null,2300,null,1485,null,676,null,10169,null,1877,null,6185,null,1310,null,1608,null,636,null,9292,null,1522,null,447,null,307,null,4041,null,1036,null,4012,null,1010,null,792,null,320,null,0400000US23,Maine,23
626355,null,9915,null,68572,null,4117,null,24493,null,2638,null,24442,null,2749,null,14696,null,1900,null,4941,null,932,null,85038,null,4994,null,21825,null,2371,null,37093,null,3053,null,21193,null,2769,null,4927,null,1125,null,119725,null,5989,null,9906,null,1658,null,62741,null,4520,null,41520,null,3714,null,5558,null,1121,null,108487,null,5007,null,4814,null,1341,null,46309,null,3436,null,52686,null,3459,null,4678,null,1189,null,122945,null,6001,null,3023,null,1096,null,38199,null,3676,null,77089,null,4532,null,4634,null,1206,null,121588,null,5626,null,1477,null,658,null,23926,null,2597,null,91507,null,4585,null,4678,null,1070,null,0400000US24,Maryland,24
854974,null,11198,null,134562,null,5423,null,63838,null,3943,null,36794,null,3079,null,28217,null,3266,null,5713,null,1470,null,148413,null,6070,null,57883,null,3750,null,49282,null,3894,null,36448,null,3421,null,4800,null,995,null,157790,null,6798,null,18067,null,2008,null,82121,null,5715,null,50641,null,4154,null,6961,null,1617,null,122302,null,5421,null,6501,null,1656,null,57012,null,4662,null,53556,null,3626,null,5233,null,1100,null,140353,null,5674,null,3910,null,934,null,47452,null,3826,null,84915,null,4935,null,4076,null,1145,null,151554,null,6852,null,2100,null,669,null,26477,null,3033,null,117545,null,5707,null,5432,null,1225,null,0400000US25,Massachusetts,25
968606,null,12230,null,194561,null,6281,null,77021,null,4336,null,86503,null,3849,null,17323,null,2274,null,13714,null,2077,null,208953,null,5636,null,68353,null,3417,null,108756,null,5139,null,20286,null,2080,null,11558,null,1648,null,231835,null,7857,null,36014,null,2934,null,154115,null,5968,null,28272,null,2827,null,13434,null,1677,null,141288,null,6042,null,13354,null,1889,null,95425,null,4822,null,23889,null,2923,null,8620,null,1485,null,119692,null,5302,null,7210,null,1290,null,75288,null,4662,null,30176,null,2545,null,7018,null,1250,null,72277,null,3995,null,3117,null,867,null,32803,null,3338,null,31431,null,2662,null,4926,null,1116,null,0400000US26,Michigan,26
510692,null,8490,null,79046,null,4818,null,37311,null,2600,null,30586,null,3142,null,6885,null,1309,null,4264,null,839,null,101276,null,4493,null,36116,null,2545,null,48726,null,3669,null,11294,null,1449,null,5140,null,941,null,122747,null,4885,null,20932,null,2026,null,76963,null,3364,null,18247,null,2317,null,6605,null,1090,null,88028,null,4151,null,8233,null,1219,null,59650,null,3495,null,16532,null,2286,null,3613,null,756,null,73155,null,4285,null,4093,null,995,null,40942,null,3721,null,24326,null,2798,null,3794,null,658,null,46440,null,3207,null,1938,null,651,null,16580,null,1910,null,25174,null,2474,null,2748,null,670,null,0400000US27,Minnesota,27
310116,null,9499,null,73103,null,5154,null,34782,null,3402,null,22813,null,3098,null,2522,null,989,null,12986,null,2299,null,71019,null,5224,null,27191,null,3257,null,30911,null,3677,null,2962,null,919,null,9955,null,1960,null,71932,null,4923,null,14857,null,1916,null,43034,null,3907,null,4787,null,1424,null,9254,null,1848,null,40494,null,3216,null,5145,null,1260,null,26583,null,2791,null,3683,null,978,null,5083,null,1340,null,32541,null,3640,null,3631,null,1099,null,18292,null,2770,null,4883,null,1405,null,5735,null,1189,null,21027,null,2453,null,836,null,452,null,9787,null,1624,null,6618,null,1643,null,3786,null,897,null,0400000US28,Mississippi,28
677614,null,10558,null,124636,null,5659,null,61666,null,3853,null,45739,null,3730,null,6266,null,1448,null,10965,null,1536,null,148744,null,6505,null,60067,null,3894,null,69899,null,4607,null,8460,null,1629,null,10318,null,1516,null,171109,null,6899,null,41735,null,3813,null,104881,null,5193,null,12729,null,2190,null,11764,null,1860,null,104698,null,5082,null,16731,null,2030,null,69483,null,4583,null,12469,null,1859,null,6015,null,1380,null,82648,null,5070,null,8337,null,1551,null,54957,null,3954,null,14387,null,2097,null,4967,null,1253,null,45779,null,3470,null,3448,null,1083,null,25058,null,2739,null,13666,null,1857,null,3607,null,723,null,0400000US29,Missouri,29
112989,null,4047,null,19608,null,2233,null,10383,null,1524,null,6672,null,1267,null,447,null,313,null,2106,null,601,null,24357,null,2333,null,11464,null,1676,null,9068,null,1228,null,1490,null,702,null,2335,null,607,null,25662,null,2358,null,7298,null,1307,null,14319,null,1866,null,1243,null,500,null,2802,null,640,null,19036,null,2226,null,3837,null,874,null,11483,null,1647,null,1842,null,638,null,1874,null,508,null,15824,null,1938,null,2151,null,717,null,8667,null,1404,null,3179,null,1147,null,1827,null,549,null,8502,null,1357,null,1526,null,608,null,4020,null,949,null,1954,null,689,null,1002,null,404,null,0400000US30,Montana,30
218574,null,5618,null,31924,null,2641,null,15758,null,1828,null,11707,null,1713,null,1792,null,682,null,2667,null,774,null,45582,null,3046,null,20329,null,2218,null,18381,null,1905,null,3306,null,972,null,3566,null,742,null,57763,null,3371,null,14651,null,1705,null,33586,null,2727,null,4883,null,1252,null,4643,null,908,null,38623,null,2939,null,7511,null,1347,null,24426,null,2795,null,3303,null,1021,null,3383,null,710,null,30710,null,2523,null,3307,null,775,null,18908,null,2080,null,6099,null,1065,null,2396,null,480,null,13972,null,1280,null,1545,null,570,null,6731,null,1120,null,4415,null,856,null,1281,null,366,null,0400000US31,Nebraska,31
377691,null,8956,null,32814,null,3151,null,6575,null,1343,null,16945,null,2049,null,7237,null,1494,null,2057,null,798,null,47555,null,3750,null,6723,null,1330,null,27669,null,2870,null,10025,null,1617,null,3138,null,980,null,82430,null,4413,null,4410,null,1114,null,50050,null,3346,null,25097,null,2951,null,2873,null,819,null,73671,null,4819,null,1974,null,761,null,36060,null,3294,null,34421,null,3470,null,1216,null,462,null,77759,null,4647,null,1747,null,773,null,26107,null,2800,null,48278,null,4497,null,1627,null,609,null,63462,null,4556,null,766,null,439,null,11889,null,1966,null,49513,null,4311,null,1294,null,624,null,0400000US32,Nevada,32
129847,null,4305,null,13726,null,1912,null,5526,null,1124,null,4626,null,1299,null,2344,null,763,null,1230,null,448,null,21280,null,2369,null,7633,null,1440,null,10329,null,1742,null,2537,null,750,null,781,null,354,null,29048,null,2423,null,2583,null,774,null,18387,null,1883,null,7279,null,1349,null,799,null,496,null,20901,null,2419,null,937,null,486,null,12640,null,1980,null,6724,null,1447,null,600,null,305,null,23088,null,2314,null,299,null,246,null,10565,null,1514,null,11743,null,1896,null,481,null,271,null,21804,null,2556,null,51,null,79,null,4621,null,1157,null,16038,null,2388,null,1094,null,589,null,0400000US33,New Hampshire,33
1030912,null,12580,null,123691,null,6265,null,43068,null,3673,null,43630,null,4038,null,31380,null,2987,null,5613,null,1310,null,152514,null,6017,null,36752,null,2974,null,64519,null,4548,null,44818,null,3609,null,6425,null,1097,null,198170,null,7642,null,12155,null,2064,null,99760,null,5291,null,80247,null,5559,null,6008,null,1097,null,158806,null,7152,null,3191,null,820,null,65180,null,4814,null,86324,null,5297,null,4111,null,978,null,188248,null,7496,null,2566,null,968,null,63400,null,3894,null,116865,null,6351,null,5417,null,1108,null,209483,null,7230,null,2429,null,897,null,37005,null,3010,null,162611,null,7368,null,7438,null,1381,null,0400000US34,New Jersey,34
220356,null,6918,null,37069,null,2911,null,16375,null,2051,null,13889,null,1735,null,2316,null,800,null,4489,null,1092,null,45304,null,3341,null,17405,null,2081,null,20082,null,2407,null,3142,null,932,null,4675,null,1214,null,55938,null,3955,null,11394,null,1960,null,36375,null,3105,null,4224,null,1309,null,3945,null,1065,null,36148,null,3780,null,5703,null,1849,null,20462,null,2954,null,5666,null,1401,null,4317,null,1331,null,27323,null,2483,null,3326,null,1122,null,14750,null,2339,null,7642,null,1379,null,1605,null,484,null,18574,null,2367,null,1004,null,534,null,7806,null,1575,null,7889,null,1508,null,1875,null,666,null,0400000US35,New Mexico,35
3158150,null,19192,null,475429,null,11201,null,190936,null,6561,null,175030,null,7753,null,89625,null,6010,null,19838,null,2112,null,520231,null,12610,null,149018,null,6052,null,237988,null,8266,null,114232,null,5454,null,18993,null,2090,null,594886,null,12067,null,70636,null,3744,null,309606,null,10072,null,190729,null,7149,null,23915,null,2631,null,468140,null,12104,null,34671,null,3217,null,229851,null,7842,null,184108,null,6851,null,19510,null,2339,null,503998,null,12166,null,18920,null,2406,null,202098,null,7613,null,263430,null,9291,null,19550,null,2578,null,595466,null,12269,null,12758,null,1745,null,131325,null,6644,null,431432,null,10806,null,19951,null,2337,null,0400000US36,New York,36
1122623,null,16411,null,190480,null,7801,null,77044,null,4927,null,78813,null,5362,null,10877,null,2062,null,23746,null,2369,null,228810,null,8058,null,71575,null,4503,null,119492,null,6233,null,14869,null,2254,null,22874,null,2314,null,278421,null,8636,null,46888,null,3727,null,188492,null,7302,null,26146,null,2641,null,16895,null,1944,null,174494,null,8421,null,19848,null,3062,null,120897,null,6235,null,22919,null,2944,null,10830,null,1883,null,159530,null,7516,null,13314,null,2082,null,102956,null,5573,null,32239,null,3589,null,11021,null,1832,null,90888,null,5555,null,5106,null,1249,null,43932,null,3995,null,34799,null,3044,null,7051,null,1304,null,0400000US37,North Carolina,37
93134,null,3164,null,15960,null,2283,null,9502,null,1595,null,5003,null,1451,null,816,null,476,null,639,null,346,null,21458,null,1993,null,12992,null,1582,null,6869,null,1270,null,603,null,383,null,994,null,351,null,22777,null,2213,null,8401,null,1354,null,10950,null,1660,null,1159,null,518,null,2267,null,606,null,14228,null,1797,null,3824,null,1008,null,7878,null,1535,null,1258,null,613,null,1268,null,404,null,11531,null,1562,null,3214,null,908,null,6177,null,1251,null,759,null,559,null,1381,null,440,null,7180,null,1165,null,1533,null,637,null,3668,null,1069,null,976,null,423,null,1003,null,503,null,0400000US38,North Dakota,38
1366336,null,14317,null,271492,null,8517,null,122258,null,5017,null,114416,null,5700,null,12520,null,1839,null,22298,null,2475,null,297995,null,7635,null,105236,null,5093,null,158581,null,6500,null,16638,null,2106,null,17540,null,2042,null,324490,null,9048,null,66633,null,4268,null,214342,null,7261,null,27452,null,2787,null,16063,null,1876,null,213744,null,7666,null,31192,null,2775,null,148367,null,6552,null,25742,null,2867,null,8443,null,1384,null,167678,null,7229,null,17001,null,2114,null,114184,null,6239,null,29090,null,3019,null,7403,null,1413,null,90937,null,4981,null,5143,null,1046,null,51519,null,3786,null,28505,null,2441,null,5770,null,1055,null,0400000US39,Ohio,39
444786,null,7868,null,82364,null,4332,null,37355,null,3129,null,30499,null,3016,null,2473,null,881,null,12037,null,1799,null,95149,null,4373,null,38986,null,3084,null,43745,null,3003,null,2795,null,896,null,9623,null,1414,null,113530,null,5201,null,29849,null,2535,null,65583,null,3623,null,7371,null,1491,null,10727,null,1609,null,69310,null,4073,null,12748,null,1848,null,44912,null,3376,null,6042,null,1364,null,5608,null,1131,null,54170,null,4069,null,6035,null,1108,null,35641,null,2860,null,6709,null,1393,null,5785,null,1198,null,30263,null,3164,null,3045,null,1010,null,15819,null,2197,null,8492,null,1755,null,2907,null,719,null,0400000US40,Oklahoma,40
521192,null,9768,null,71313,null,4071,null,24083,null,2588,null,36267,null,3278,null,5184,null,1347,null,5779,null,1190,null,94446,null,5268,null,22309,null,2425,null,57496,null,4466,null,9087,null,1650,null,5554,null,1111,null,131121,null,5997,null,15304,null,2109,null,92621,null,5804,null,18554,null,2379,null,4642,null,1261,null,90154,null,4924,null,6628,null,1308,null,60799,null,4329,null,18567,null,2472,null,4160,null,1002,null,81322,null,5066,null,3098,null,1089,null,50479,null,4311,null,25520,null,2513,null,2225,null,782,null,52836,null,3510,null,1998,null,801,null,20840,null,2476,null,27754,null,2402,null,2244,null,800,null,0400000US41,Oregon,41
