C17006_001E,C17006_001EA,C17006_001M,C17006_001MA,C17006_002E,C17006_002EA,C17006_002M,C17006_002MA,C17006_003E,C17006_003EA,C17006_003M,C17006_003MA,C17006_004E,C17006_004EA,C17006_004M,C17006_004MA,C17006_005E,C17006_005EA,C17006_005M,C17006_005MA,C17006_006E,C17006_006EA,C17006_006M,C17006_006MA,C17006_007E,C17006_007EA,C17006_007M,C17006_007MA,GEO_ID,NAME,state
1101764,null,5352,null,264227,null,11312,null,64797,null,6885,null,199430,null,9962,null,837537,null,11561,null,627919,null,12748,null,209618,null,9398,null,0400000US01,Alabama,01
176194,null,1618,null,18910,null,2889,null,4921,null,1255,null,13989,null,2569,null,157284,null,3029,null,120545,null,4749,null,36739,null,3941,null,0400000US02,Alaska,02
1631545,null,4764,null,322332,null,15924,null,119934,null,11370,null,202398,null,12638,null,1309213,null,16638,null,980603,null,17720,null,328610,null,14624,null,0400000US04,Arizona,04
685691,null,3179,null,174108,null,8476,null,59987,null,5325,null,114121,null,7622,null,511583,null,9007,null,395205,null,9244,null,116378,null,7519,null,0400000US05,Arkansas,05
9171950,null,11497,null,1546064,null,35324,null,635796,null,23300,null,910268,null,28700,null,7625886,null,35322,null,5800231,null,41105,null,1825655,null,29419,null,0400000US06,California,06
1167832,null,3649,null,185240,null,10800,null,74719,null,7077,null,110521,null,9200,null,982592,null,11048,null,775011,null,13696,null,207581,null,9638,null,0400000US08,Colorado,08
803218,null,2955,null,85530,null,7578,null,16108,null,3093,null,69422,null,6593,null,717688,null,7636,null,561628,null,8721,null,156060,null,8061,null,0400000US09,Connecticut,09
199301,null,1618,null,28525,null,3837,null,6753,null,2045,null,21772,null,3793,null,170776,null,4039,null,124706,null,4644,null,46070,null,4643,null,0400000US10,Delaware,10
112200,null,568,null,25147,null,4029,null,1159,null,833,null,23988,null,3976,null,87053,null,4096,null,44114,null,3906,null,42939,null,4561,null,0400000US11,District of Columbia,11
3947642,null,7003,null,654826,null,22476,null,187214,null,12707,null,467612,null,20127,null,3292816,null,22152,null,2374372,null,26971,null,918444,null,23552,null,0400000US12,Florida,12
2478938,null,6278,null,482092,null,18567,null,123685,null,9351,null,358407,null,16575,null,1996846,null,18821,null,1493212,null,21778,null,503634,null,18039,null,0400000US13,Georgia,13
282034,null,1042,null,26602,null,4144,null,9026,null,2356,null,17576,null,3542,null,255432,null,3932,null,199572,null,6501,null,55860,null,5779,null,0400000US15,Hawaii,15
398374,null,2350,null,61403,null,5830,null,28619,null,4137,null,32784,null,5217,null,336971,null,6231,null,280393,null,6992,null,56578,null,5136,null,0400000US16,Idaho,16
3141417,null,5088,null,511142,null,19883,null,153515,null,10728,null,357627,null,17032,null,2630275,null,20568,null,2033880,null,19682,null,596395,null,17832,null,0400000US17,Illinois,17
1540447,null,4860,null,257850,null,11745,null,73873,null,7069,null,183977,null,10299,null,1282597,null,12663,null,984003,null,14588,null,298594,null,12080,null,0400000US18,Indiana,18
691659,null,3420,null,90865,null,7254,null,27276,null,4088,null,63589,null,5248,null,600794,null,7217,null,484185,null,8899,null,116609,null,5874,null,0400000US19,Iowa,19
677801,null,2972,null,94540,null,7083,null,33284,null,4502,null,61256,null,5144,null,583261,null,6891,null,465180,null,8626,null,118081,null,7271,null,0400000US20,Kansas,20
975096,null,3831,null,228300,null,10368,null,82231,null,7948,null,146069,null,8225,null,746796,null,10344,null,580710,null,11216,null,166086,null,8439,null,0400000US21,Kentucky,21
1053715,null,4042,null,278344,null,10570,null,53060,null,5341,null,225284,null,10523,null,775371,null,10861,null,571327,null,11397,null,204044,null,9260,null,0400000US22,Louisiana,22
271292,null,1980,null,40024,null,3903,null,12956,null,2495,null,27068,null,3541,null,231268,null,3956,null,181154,null,5036,null,50114,null,4372,null,0400000US23,Maine,23
1327752,null,2845,null,132127,null,10579,null,26706,null,4665,null,105421,null,9389,null,1195625,null,10736,null,866578,null,14900,null,329047,null,12313,null,0400000US24,Maryland,24
1401403,null,3530,null,176091,null,9575,null,35423,null,4740,null,140668,null,8910,null,1225312,null,9815,null,957694,null,11584,null,267618,null,11517,null,0400000US25,Massachusetts,25
2394598,null,4303,null,454418,null,14462,null,125728,null,9425,null,328690,null,12383,null,1940180,null,14371,null,1506409,null,15862,null,433771,null,11032,null,0400000US26,Michigan,26
1232266,null,3597,null,142671,null,8322,null,44109,null,5110,null,98562,null,6813,null,1089595,null,8196,null,874637,null,11197,null,214958,null,8171,null,0400000US27,Minnesota,27
746176,null,4080,null,215644,null,9099,null,45678,null,5829,null,169966,null,8839,null,530532,null,10167,null,383127,null,10624,null,147405,null,7903,null,0400000US28,Mississippi,28
1390628,null,4308,null,240671,null,11556,null,67864,null,6846,null,172807,null,10204,null,1149957,null,11415,null,882938,null,14489,null,267019,null,11054,null,0400000US29,Missouri,29
214518,null,1565,null,38228,null,3587,null,18033,null,2877,null,20195,null,2865,null,176290,null,3670,null,140936,null,4765,null,35354,null,3796,null,0400000US30,Montana,30
434490,null,2331,null,62791,null,4190,null,19124,null,2785,null,43667,null,4091,null,371699,null,4374,null,297483,null,6092,null,74216,null,5739,null,0400000US31,Nebraska,31
647180,null,3192,null,95227,null,9007,null,28580,null,4741,null,66647,null,7538,null,551953,null,9331,null,404239,null,10083,null,147714,null,8490,null,0400000US32,Nevada,32
291303,null,1976,null,24216,null,3956,null,4064,null,1713,null,20152,null,3646,null,267087,null,4386,null,215090,null,5700,null,51997,null,4903,null,0400000US33,New Hampshire,33
2032091,null,4107,null,229271,null,12222,null,67261,null,7965,null,162010,null,9431,null,1802820,null,12946,null,1397196,null,15631,null,405624,null,15218,null,0400000US34,New Jersey,34
483373,null,2736,null,120999,null,7537,null,40622,null,4370,null,80377,null,6472,null,362374,null,7955,null,264532,null,8731,null,97842,null,6841,null,0400000US35,New Mexico,35
4325377,null,6074,null,824403,null,20574,null,268357,null,13043,null,556046,null,17100,null,3500974,null,21386,null,2593288,null,25685,null,907686,null,22354,null,0400000US36,New York,36
2167293,null,4994,null,415531,null,15413,null,120405,null,9741,null,295126,null,13945,null,1751762,null,15242,null,1335268,null,18547,null,416494,null,14473,null,0400000US37,North Carolina,37
140190,null,1430,null,18013,null,2302,null,4722,null,1231,null,13291,null,2037,null,122177,null,2727,null,101938,null,3536,null,20239,null,2555,null,0400000US38,North Dakota,38
2690177,null,5667,null,486989,null,16323,null,121954,null,10440,null,365035,null,14439,null,2203188,null,16134,null,1687789,null,20395,null,515399,null,14879,null,0400000US39,Ohio,39
876960,null,3497,null,193822,null,8823,null,68553,null,5694,null,125269,null,7755,null,683138,null,9300,null,526787,null,10935,null,156351,null,8362,null,0400000US40,Oklahoma,40
838835,null,3611,null,136536,null,9049,null,44053,null,5665,null,92483,null,7812,null,702299,null,9083,null,552596,null,10253,null,149703,null,8886,null,0400000US41,Oregon,41
2724422,null,5021,null,433643,null,15829,null,108021,null,9437,null,325622,null,14691,null,2290779,null,16748,null,1782107,null,16897,null,508672,null,14372,null,0400000US42,Pennsylvania,42
231056,null,1691,null,40018,null,4905,null,8863,null,2521,null,31155,null,4481,null,191038,null,5097,null,148726,null,5804,null,42312,null,4714,null,0400000US44,Rhode Island,44
1037570,null,3158,null,213858,null,9736,null,53721,null,6285,null,160137,null,9365,null,823712,null,9889,null,598711,null,12907,null,225001,null,11174,null,0400000US45,South Carolina,45
192649,null,1074,null,31618,null,3113,null,8271,null,1852,null,23347,null,2893,null,161031,null,3005,null,123530,null,3827,null,37501,null,3667,null,0400000US46,South Dakota,46
1431451,null,5946,null,322262,null,15612,null,95448,null,8233,null,226814,null,13276,null,1109189,null,16055,null,832187,null,14809,null,277002,null,13449,null,0400000US47,Tennessee,47
6492495,null,9174,null,1485493,null,27381,null,611523,null,22299,null,873970,null,26168,null,5007002,null,25936,null,3858289,null,32203,null,1148713,null,22461,null,0400000US48,Texas,48
804699,null,2283,null,86285,null,7406,null,39235,null,5013,null,47050,null,5426,null,718414,null,7414,null,623066,null,9598,null,95348,null,7089,null,0400000US49,Utah,49
127611,null,1394,null,14871,null,2327,null,4316,null,1500,null,10555,null,1804,null,112740,null,2440,null,83848,null,3433,null,28892,null,2986,null,0400000US50,Vermont,50
1787452,null,4463,null,226656,null,12480,null,62253,null,7466,null,164403,null,10741,null,1560796,null,12569,null,1194104,null,13779,null,366692,null,10971,null,0400000US51,Virginia,51
1495535,null,4107,null,215350,null,10300,null,72491,null,7497,null,142859,null,9938,null,1280185,null,10914,null,999412,null,14740,null,280773,null,11365,null,0400000US53,Washington,53
375069,null,2048,null,82932,null,5306,null,34981,null,4420,null,47951,null,3755,null,292137,null,5463,null,235231,null,6702,null,56906,null,4591,null,0400000US54,West Virginia,54
1287513,null,3817,null,178440,null,9374,null,42173,null,5447,null,136267,null,8818,null,1109073,null,9521,null,867227,null,11090,null,241846,null,10041,null,0400000US55,Wisconsin,55
122670,null,1818,null,13819,null,3463,null,4287,null,2293,null,9532,null,2726,null,108851,null,3568,null,80069,null,4516,null,28782,null,4125,null,0400000US56,Wyoming,56
955561,null,4385,null,524160,null,11353,null,202632,null,11533,null,321528,null,11104,null,431401,null,10320,null,312189,null,10519,null,119212,null,7066,null,0400000US72,Puerto Rico,72
