C08128_001E,C08128_001EA,C08128_001M,C08128_001MA,C08128_002E,C08128_002EA,C08128_002M,C08128_002MA,C08128_003E,C08128_003EA,C08128_003M,C08128_003MA,C08128_004E,C08128_004EA,C08128_004M,C08128_004MA,C08128_005E,C08128_005EA,C08128_005M,C08128_005MA,C08128_006E,C08128_006EA,C08128_006M,C08128_006MA,C08128_007E,C08128_007EA,C08128_007M,C08128_007MA,C08128_008E,C08128_008EA,C08128_008M,C08128_008MA,C08128_009E,C08128_009EA,C08128_009M,C08128_009MA,C08128_010E,C08128_010EA,C08128_010M,C08128_010MA,C08128_011E,C08128_011EA,C08128_011M,C08128_011MA,C08128_012E,C08128_012EA,C08128_012M,C08128_012MA,C08128_013E,C08128_013EA,C08128_013M,C08128_013MA,C08128_014E,C08128_014EA,C08128_014M,C08128_014MA,C08128_015E,C08128_015EA,C08128_015M,C08128_015MA,C08128_016E,C08128_016EA,C08128_016M,C08128_016MA,C08128_017E,C08128_017EA,C08128_017M,C08128_017MA,C08128_018E,C08128_018EA,C08128_018M,C08128_018MA,C08128_019E,C08128_019EA,C08128_019M,C08128_019MA,C08128_020E,C08128_020EA,C08128_020M,C08128_020MA,C08128_021E,C08128_021EA,C08128_021M,C08128_021MA,C08128_022E,C08128_022EA,C08128_022M,C08128_022MA,C08128_023E,C08128_023EA,C08128_023M,C08128_023MA,C08128_024E,C08128_024EA,C08128_024M,C08128_024MA,C08128_025E,C08128_025EA,C08128_025M,C08128_025MA,C08128_026E,C08128_026EA,C08128_026M,C08128_026MA,C08128_027E,C08128_027EA,C08128_027M,C08128_027MA,C08128_028E,C08128_028EA,C08128_028M,C08128_028MA,C08128_029E,C08128_029EA,C08128_029M,C08128_029MA,C08128_030E,C08128_030EA,C08128_030M,C08128_030MA,GEO_ID,NAME,state
4331703,null,19834,null,3371447,null,22278,null,697270,null,13016,null,253446,null,10044,null,9540,null,2183,null,3410742,null,20286,null,2677861,null,22745,null,578285,null,12529,null,150249,null,7302,null,4347,null,1175,null,479090,null,14449,null,379791,null,13720,null,64412,null,4486,null,32864,null,3446,null,2023,null,1299,null,96395,null,7385,null,74503,null,6500,null,19382,null,2514,null,2326,null,1567,null,184,null,283,null,156920,null,9268,null,123893,null,8673,null,20984,null,2487,null,10973,null,1768,null,1070,null,663,null,188556,null,8282,null,115399,null,6412,null,14207,null,1704,null,57034,null,5318,null,1916,null,706,null,0400000US13,Georgia,13
627314,null,6640,null,423475,null,8630,null,158639,null,4971,null,44202,null,3793,null,998,null,634,null,426310,null,7748,null,287020,null,8014,null,114568,null,4902,null,24462,null,2769,null,260,null,186,null,95620,null,5083,null,68715,null,4574,null,22093,null,2803,null,4812,null,1400,null,0,null,271,null,35117,null,2826,null,29318,null,2625,null,5471,null,1175,null,267,null,203,null,61,null,101,null,43751,null,4056,null,27014,null,3416,null,13752,null,1827,null,2845,null,835,null,140,null,170,null,26516,null,2681,null,11408,null,1716,null,2755,null,930,null,11816,null,2071,null,537,null,553,null,0400000US15,Hawaii,15
697827,null,6821,null,528842,null,7180,null,107709,null,4378,null,58406,null,3337,null,2870,null,919,null,533416,null,7865,null,415855,null,7355,null,84159,null,3858,null,32442,null,2898,null,960,null,408,null,80800,null,4701,null,61672,null,4224,null,12134,null,1733,null,6446,null,1465,null,548,null,377,null,5355,null,1083,null,3114,null,862,null,2195,null,565,null,46,null,77,null,0,null,257,null,41259,null,3337,null,30168,null,2974,null,7369,null,1399,null,3570,null,958,null,152,null,146,null,36997,null,3222,null,18033,null,2205,null,1852,null,571,null,15902,null,1798,null,1210,null,534,null,0400000US16,Idaho,16
6007749,null,21119,null,4929177,null,23082,null,761738,null,13043,null,305219,null,9110,null,11615,null,1783,null,4428808,null,25544,null,3659161,null,22711,null,594119,null,11594,null,170464,null,6512,null,5064,null,889,null,557853,null,14644,null,470458,null,13332,null,61269,null,3893,null,24687,null,2505,null,1439,null,584,null,526120,null,11605,null,457263,null,11122,null,56809,null,3436,null,11858,null,1988,null,190,null,157,null,275482,null,8506,null,219384,null,7779,null,38962,null,3216,null,15748,null,1979,null,1388,null,659,null,219486,null,7761,null,122911,null,5373,null,10579,null,1512,null,82462,null,4709,null,3534,null,1177,null,0400000US17,Illinois,17
2952890,null,15253,null,2468943,null,16638,null,330769,null,8567,null,148176,null,6029,null,5002,null,1017,null,2454339,null,14866,null,2082789,null,15372,null,282202,null,7517,null,87155,null,4482,null,2193,null,609,null,279503,null,8703,null,237519,null,8305,null,28008,null,2352,null,13437,null,1815,null,539,null,315,null,28641,null,2733,null,23067,null,2369,null,4781,null,1168,null,793,null,411,null,0,null,265,null,95851,null,5589,null,75383,null,4619,null,12066,null,1870,null,8162,null,1467,null,240,null,222,null,94556,null,4721,null,50185,null,3350,null,3712,null,853,null,38629,null,3294,null,2030,null,633,null,0400000US18,Indiana,18
1509114,null,9352,null,1192676,null,8862,null,196381,null,6211,null,115744,null,3443,null,4313,null,893,null,1187796,null,10044,null,969746,null,8565,null,156511,null,5286,null,59865,null,2607,null,1674,null,564,null,153383,null,6214,null,124312,null,5257,null,19662,null,1975,null,8943,null,1558,null,466,null,332,null,16151,null,2119,null,11179,null,1685,null,4904,null,1159,null,68,null,102,null,0,null,226,null,77982,null,3880,null,56279,null,3339,null,13214,null,1542,null,7942,null,1152,null,547,null,260,null,73802,null,3925,null,31160,null,2270,null,2090,null,597,null,38926,null,2500,null,1626,null,581,null,0400000US19,Iowa,19
1374749,null,10396,null,1039759,null,10910,null,233529,null,6922,null,97664,null,4296,null,3797,null,787,null,1118101,null,12064,null,872394,null,11504,null,189588,null,6331,null,54455,null,2919,null,1664,null,547,null,132118,null,6204,null,98500,null,5329,null,23586,null,2448,null,9561,null,1435,null,471,null,253,null,7453,null,1399,null,5245,null,1112,null,2118,null,746,null,90,null,109,null,0,null,242,null,57009,null,4059,null,35454,null,3171,null,14948,null,2184,null,6259,null,1112,null,348,null,338,null,60068,null,3272,null,28166,null,2281,null,3289,null,791,null,27299,null,2449,null,1314,null,431,null,0400000US20,Kansas,20
1864395,null,13981,null,1448762,null,14752,null,291803,null,9405,null,119131,null,5864,null,4699,null,871,null,1515521,null,14203,null,1201441,null,15136,null,240982,null,7707,null,70649,null,3905,null,2449,null,724,null,204389,null,7569,null,158101,null,6769,null,32005,null,3323,null,13702,null,2196,null,581,null,346,null,21509,null,2607,null,16606,null,2052,null,4511,null,1394,null,392,null,278,null,0,null,271,null,62862,null,4854,null,43678,null,4198,null,11078,null,1364,null,7743,null,1545,null,363,null,277,null,60114,null,4091,null,28936,null,2869,null,3227,null,697,null,26645,null,2591,null,1306,null,536,null,0400000US21,Kentucky,21
1849182,null,14359,null,1419994,null,14878,null,301220,null,7854,null,123581,null,6278,null,4387,null,1011,null,1496289,null,14429,null,1163809,null,14089,null,255408,null,7161,null,74612,null,4710,null,2460,null,800,null,207675,null,7848,null,159251,null,6671,null,30549,null,2705,null,16944,null,2423,null,931,null,397,null,21062,null,2440,null,16515,null,2173,null,3932,null,846,null,615,null,476,null,0,null,269,null,73318,null,4654,null,55594,null,4198,null,8626,null,1452,null,9022,null,1765,null,76,null,93,null,50838,null,4330,null,24825,null,2702,null,2705,null,922,null,22388,null,2676,null,920,null,517,null,0400000US22,Louisiana,22
643147,null,6127,null,487353,null,7117,null,92118,null,4679,null,62346,null,3497,null,1330,null,539,null,509119,null,6238,null,396209,null,5860,null,76834,null,4288,null,35536,null,2922,null,540,null,273,null,63302,null,4279,null,48670,null,3773,null,8219,null,1474,null,6083,null,1094,null,330,null,311,null,3717,null,1165,null,3181,null,1103,null,511,null,267,null,25,null,29,null,0,null,226,null,35833,null,3010,null,25957,null,2602,null,4619,null,895,null,5001,null,923,null,256,null,283,null,31176,null,2397,null,13336,null,1625,null,1935,null,650,null,15701,null,1594,null,204,null,155,null,0400000US23,Maine,23
2782913,null,15412,null,2004082,null,17310,null,627208,null,12096,null,147611,null,5246,null,4012,null,1108,null,2067927,null,19894,null,1509113,null,18822,null,475529,null,11137,null,81904,null,4187,null,1381,null,605,null,284029,null,11407,null,210161,null,9814,null,58919,null,4956,null,13737,null,1865,null,1212,null,649,null,233762,null,9331,null,155920,null,7838,null,73447,null,4406,null,4302,null,1013,null,93,null,111,null,96957,null,6057,null,74143,null,5354,null,15540,null,1905,null,6827,null,1399,null,447,null,369,null,100238,null,4509,null,54745,null,3659,null,3773,null,919,null,40841,null,2949,null,879,null,351,null,0400000US24,Maryland,24
3181672,null,16521,null,2572876,null,17277,null,400117,null,10465,null,203255,null,7553,null,5424,null,1330,null,2323566,null,19135,null,1881758,null,18535,null,321571,null,9396,null,117468,null,5588,null,2769,null,864,null,258613,null,11492,null,215400,null,9802,null,24553,null,2645,null,17939,null,2583,null,721,null,473,null,289181,null,11324,null,256220,null,10876,null,28203,null,2853,null,4758,null,1188,null,0,null,281,null,183156,null,8215,null,152288,null,7819,null,20453,null,2260,null,9912,null,1742,null,503,null,383,null,127156,null,6301,null,67210,null,4695,null,5337,null,1559,null,53178,null,3590,null,1431,null,627,null,0400000US25,Massachusetts,25
4400918,null,19556,null,3637640,null,19130,null,513791,null,9386,null,239783,null,7575,null,9704,null,1454,null,3655587,null,20547,null,3077158,null,19721,null,434076,null,8787,null,139341,null,5894,null,5012,null,1106,null,390591,null,10367,null,321770,null,9986,null,41608,null,2750,null,25849,null,2284,null,1364,null,569,null,54356,null,4359,null,44413,null,4182,null,8971,null,1607,null,829,null,433,null,143,null,236,null,151664,null,5105,null,115758,null,4845,null,21140,null,2081,null,14170,null,1365,null,596,null,263,null,148720,null,5119,null,78541,null,4332,null,7996,null,1254,null,59594,null,2694,null,2589,null,524,null,0400000US26,Michigan,26
2680541,null,11314,null,2180660,null,13595,null,316638,null,7284,null,177894,null,4933,null,5349,null,730,null,2084735,null,11311,null,1742973,null,12081,null,251293,null,6593,null,87949,null,3741,null,2520,null,472,null,249716,null,7939,null,202830,null,7260,null,31312,null,2440,null,15150,null,1603,null,424,null,255,null,84561,null,4890,null,71310,null,4602,null,12504,null,1324,null,747,null,462,null,0,null,211,null,123849,null,5482,null,93951,null,5178,null,16198,null,1670,null,13287,null,1404,null,413,null,201,null,137680,null,5220,null,69596,null,3988,null,5331,null,988,null,60761,null,3176,null,1992,null,478,null,0400000US27,Minnesota,27
1182872,null,13822,null,873873,null,13166,null,225722,null,7875,null,80645,null,4147,null,2632,null,1059,null,977958,null,14788,null,731107,null,15001,null,188705,null,6910,null,56379,null,3542,null,1767,null,921,null,131606,null,6023,null,99887,null,5643,null,23908,null,2597,null,7668,null,1516,null,143,null,151,null,4429,null,1272,null,2224,null,968,null,2137,null,812,null,68,null,82,null,0,null,289,null,40218,null,3123,null,27048,null,3162,null,8911,null,1225,null,4128,null,961,null,131,null,147,null,28661,null,2447,null,13607,null,1831,null,2061,null,690,null,12402,null,1778,null,591,null,521,null,0400000US28,Mississippi,28
2751664,null,15266,null,2184038,null,16380,null,372810,null,9517,null,189170,null,6245,null,5646,null,1115,null,2220144,null,14651,null,1805779,null,16077,null,304102,null,8249,null,107415,null,4859,null,2848,null,810,null,285234,null,8180,null,226605,null,7987,null,37451,null,3050,null,20522,null,2697,null,656,null,337,null,42492,null,3816,null,34806,null,3389,null,7040,null,1324,null,646,null,435,null,0,null,255,null,91871,null,5894,null,68041,null,5066,null,13957,null,1848,null,9311,null,1466,null,562,null,258,null,111923,null,4631,null,48807,null,3424,null,10260,null,1601,null,51276,null,2939,null,1580,null,515,null,0400000US29,Missouri,29
460844,null,5972,null,326816,null,6732,null,83330,null,4347,null,48635,null,3033,null,2063,null,563,null,339721,null,6137,null,253150,null,5907,null,61354,null,3366,null,24417,null,2020,null,800,null,340,null,48263,null,3395,null,34257,null,3424,null,9080,null,1720,null,4744,null,915,null,182,null,246,null,5998,null,1383,null,4034,null,1101,null,1732,null,897,null,232,null,277,null,0,null,233,null,33553,null,3039,null,21084,null,2159,null,8195,null,1429,null,3864,null,937,null,410,null,299,null,33309,null,2673,null,14291,null,1791,null,2969,null,727,null,15378,null,1789,null,671,null,281,null,0400000US30,Montana,30
908413,null,6298,null,695288,null,6275,null,134542,null,4655,null,75326,null,3265,null,3257,null,756,null,725449,null,7356,null,575894,null,7650,null,111159,null,4384,null,37099,null,1999,null,1297,null,445,null,83982,null,4450,null,65907,null,4093,null,11764,null,1398,null,5935,null,1128,null,376,null,258,null,6412,null,1442,null,5014,null,1235,null,1313,null,527,null,85,null,108,null,0,null,218,null,41316,null,2976,null,27484,null,2567,null,8494,null,1259,null,5098,null,826,null,240,null,155,null,51254,null,3408,null,20989,null,2410,null,1812,null,477,null,27109,null,2329,null,1344,null,499,null,0400000US31,Nebraska,31
1223377,null,9038,null,1012658,null,9950,null,150518,null,6297,null,58067,null,3928,null,2134,null,801,null,952328,null,11561,null,784522,null,11041,null,130790,null,5801,null,35816,null,3352,null,1200,null,594,null,140485,null,6787,null,122912,null,6963,null,12401,null,1749,null,4867,null,1311,null,305,null,319,null,41749,null,3568,null,39965,null,3561,null,1226,null,462,null,558,null,414,null,0,null,298,null,51614,null,4072,null,43500,null,3993,null,4875,null,938,null,3003,null,883,null,236,null,278,null,37201,null,3562,null,21759,null,2485,null,1226,null,798,null,13823,null,2226,null,393,null,339,null,0400000US32,Nevada,32
678071,null,7489,null,531699,null,6947,null,88354,null,4836,null,56962,null,3775,null,1056,null,421,null,551724,null,7977,null,441573,null,7560,null,76767,null,4273,null,32949,null,2855,null,435,null,265,null,56720,null,4309,null,44616,null,3725,null,7293,null,1268,null,4620,null,1039,null,191,null,193,null,4536,null,1193,null,3548,null,1026,null,656,null,358,null,332,null,405,null,0,null,253,null,30992,null,2736,null,23699,null,2451,null,2800,null,734,null,4478,null,1515,null,15,null,24,null,34099,null,2689,null,18263,null,1736,null,838,null,370,null,14583,null,1914,null,415,null,306,null,0400000US33,New Hampshire,33
4122502,null,19034,null,3311263,null,19342,null,590664,null,10940,null,212188,null,6949,null,8387,null,1739,null,2961506,null,18525,null,2351870,null,18972,null,481271,null,9885,null,124717,null,5831,null,3648,null,1086,null,377797,null,12064,null,310548,null,11127,null,45584,null,4045,null,20471,null,2636,null,1194,null,603,null,427481,null,11117,null,378040,null,10968,null,38136,null,3208,null,11055,null,1628,null,250,null,188,null,218030,null,8345,null,181032,null,7255,null,22636,null,2673,null,12960,null,2358,null,1402,null,1114,null,137688,null,6210,null,89773,null,5505,null,3037,null,1068,null,42985,null,3188,null,1893,null,807,null,0400000US34,New Jersey,34
866518,null,10599,null,601277,null,9392,null,193659,null,7893,null,69473,null,4908,null,2109,null,758,null,668770,null,10999,null,474824,null,8635,null,157823,null,6782,null,34978,null,2920,null,1145,null,500,null,107879,null,6661,null,79030,null,6156,null,20108,null,2444,null,8579,null,1537,null,162,null,175,null,8756,null,1599,null,6182,null,1398,null,2269,null,691,null,305,null,462,null,0,null,281,null,36132,null,3049,null,21632,null,2702,null,10737,null,1765,null,3548,null,990,null,215,null,218,null,44981,null,3795,null,19609,null,2529,null,2722,null,1066,null,22063,null,2790,null,587,null,377,null,0400000US35,New Mexico,35
8816916,null,29249,null,6779783,null,30720,null,1454067,null,20007,null,566884,null,12320,null,16182,null,1970,null,4766878,null,30760,null,3581992,null,27419,null,954145,null,14824,null,225716,null,7481,null,5025,null,968,null,654677,null,16441,null,510513,null,13666,null,105538,null,5456,null,36051,null,3828,null,2575,null,1046,null,2332289,null,22895,null,1937660,null,22104,null,298157,null,10853,null,94196,null,5495,null,2276,null,958,null,727609,null,13260,null,577090,null,12153,null,80840,null,4625,null,67082,null,4886,null,2597,null,854,null,335463,null,10536,null,172528,null,6589,null,15387,null,1980,null,143839,null,7309,null,3709,null,914,null,0400000US36,New York,36
4163384,null,21847,null,3221912,null,22637,null,668068,null,13956,null,264247,null,8972,null,9157,null,1634,null,3322734,null,24625,null,2606241,null,23699,null,550732,null,13415,null,161971,null,6154,null,3790,null,967,null,495320,null,13074,null,395732,null,11640,null,63854,null,4360,null,33503,null,3470,null,2231,null,962,null,39427,null,3526,null,30920,null,3307,null,8269,null,1658,null,238,null,169,null,0,null,287,null,141526,null,6790,null,101918,null,5998,null,25996,null,2217,null,13225,null,2141,null,387,null,273,null,164377,null,6445,null,87101,null,5241,null,19217,null,1253,null,55310,null,4522,null,2749,null,824,null,0400000US37,North Carolina,37
336191,null,3932,null,240736,null,4613,null,63262,null,3803,null,30989,null,2215,null,1204,null,363,null,264096,null,4899,null,199167,null,5113,null,49917,null,3314,null,14560,null,1618,null,452,null,210,null,31417,null,2534,null,23103,null,2108,null,6402,null,1090,null,1857,null,565,null,55,null,69,null,1769,null,696,null,1398,null,645,null,339,null,226,null,32,null,37,null,0,null,203,null,19748,null,2221,null,11187,null,1781,null,5955,null,1127,null,2593,null,543,null,13,null,22,null,19161,null,1831,null,5881,null,1008,null,649,null,286,null,11947,null,1231,null,684,null,288,null,0400000US38,North Dakota,38
5287517,null,21171,null,4314153,null,25422,null,668892,null,10949,null,292297,null,8610,null,12175,null,1863,null,4386629,null,23089,null,3634542,null,25694,null,574865,null,10686,null,171093,null,6855,null,6129,null,1072,null,432216,null,12489,null,355274,null,11868,null,47907,null,3091,null,27505,null,2934,null,1530,null,880,null,102887,null,5464,null,85098,null,5550,null,16265,null,1953,null,1453,null,646,null,71,null,113,null,179460,null,7090,null,140390,null,6462,null,22431,null,2232,null,15616,null,2162,null,1023,null,481,null,186325,null,6011,null,98849,null,4707,null,7424,null,1495,null,76630,null,4525,null,3422,null,1013,null,0400000US39,Ohio,39
1637160,null,11841,null,1219287,null,12750,null,288687,null,8097,null,123995,null,5754,null,5191,null,1136,null,1317265,null,11684,null,996865,null,12354,null,242371,null,7452,null,75131,null,4054,null,2898,null,906,null,195168,null,6946,null,148118,null,5612,null,31426,null,2811,null,14998,null,1854,null,626,null,347,null,7741,null,1689,null,5599,null,1259,null,1804,null,1137,null,338,null,348,null,0,null,246,null,53019,null,3588,null,39224,null,3230,null,7611,null,1264,null,5994,null,1038,null,190,null,131,null,63967,null,4025,null,29481,null,2566,null,5475,null,767,null,27534,null,2530,null,1477,null,584,null,0400000US40,Oklahoma,40
1756557,null,13874,null,1360745,null,13366,null,236346,null,8235,null,153519,null,6294,null,5947,null,1413,null,1285945,null,14869,null,1022183,null,14242,null,178162,null,6938,null,83320,null,4341,null,2280,null,662,null,198795,null,8812,null,156316,null,8714,null,26001,null,2907,null,15268,null,2382,null,1210,null,772,null,65766,null,4588,null,52519,null,3920,null,11979,null,1584,null,1253,null,576,null,15,null,27,null,111125,null,5672,null,84795,null,4929,null,16134,null,2131,null,9445,null,1718,null,751,null,438,null,94926,null,4929,null,44932,null,3820,null,4070,null,1034,null,44233,null,3322,null,1691,null,668,null,0400000US41,Oregon,41
5746111,null,21475,null,4725301,null,23772,null,672920,null,12909,null,334592,null,8807,null,13298,null,1945,null,4408680,null,23881,null,3680583,null,24556,null,535322,null,10864,null,187758,null,6318,null,5017,null,1023,null,539650,null,11106,null,444074,null,10431,null,59907,null,3831,null,33995,null,3091,null,1674,null,650,null,295580,null,8763,null,247828,null,7902,null,42129,null,3466,null,5530,null,1178,null,93,null,162,null,295446,null,9238,null,240152,null,8613,null,29192,null,2366,null,24126,null,2061,null,1976,null,671,null,206755,null,5905,null,112664,null,4273,null,6370,null,1149,null,83183,null,3948,null,4538,null,1129,null,0400000US42,Pennsylvania,42
