B07403_001E,B07403_001EA,B07403_001M,B07403_001MA,B07403_002E,B07403_002EA,B07403_002M,B07403_002MA,B07403_003E,B07403_003EA,B07403_003M,B07403_003MA,B07403_004E,B07403_004EA,B07403_004M,B07403_004MA,B07403_005E,B07403_005EA,B07403_005M,B07403_005MA,B07403_006E,B07403_006EA,B07403_006M,B07403_006MA,B07403_007E,B07403_007EA,B07403_007M,B07403_007MA,B07403_008E,B07403_008EA,B07403_008M,B07403_008MA,B07403_009E,B07403_009EA,B07403_009M,B07403_009MA,B07403_010E,B07403_010EA,B07403_010M,B07403_010MA,B07403_011E,B07403_011EA,B07403_011M,B07403_011MA,B07403_012E,B07403_012EA,B07403_012M,B07403_012MA,B07403_013E,B07403_013EA,B07403_013M,B07403_013MA,B07403_014E,B07403_014EA,B07403_014M,B07403_014MA,B07403_015E,B07403_015EA,B07403_015M,B07403_015MA,GEO_ID,NAME,state
4523774,null,13873,null,2186095,null,10486,null,2337679,null,8310,null,3806523,null,22129,null,1824665,null,14777,null,1981858,null,12333,null,448808,null,17391,null,221030,null,9742,null,227778,null,10219,null,155479,null,8974,null,81666,null,5396,null,73813,null,5298,null,112964,null,9764,null,58734,null,5995,null,54230,null,5366,null,0400000US01,Alabama,01
691264,null,8481,null,358548,null,5830,null,332716,null,5376,null,529739,null,9472,null,270898,null,5347,null,258841,null,5371,null,78048,null,7724,null,43156,null,4548,null,34892,null,4033,null,20464,null,3277,null,12260,null,2030,null,8204,null,1836,null,63013,null,6895,null,32234,null,4119,null,30779,null,4465,null,0400000US02,Alaska,02
6106796,null,21071,null,3049822,null,12349,null,3056974,null,12069,null,4988012,null,29989,null,2474004,null,18202,null,2514008,null,17000,null,823853,null,25427,null,419996,null,15439,null,403857,null,13428,null,105543,null,9460,null,59464,null,5609,null,46079,null,5470,null,189388,null,13866,null,96358,null,7452,null,93030,null,8063,null,0400000US04,Arizona,04
2779225,null,12080,null,1359826,null,8582,null,1419399,null,7708,null,2270297,null,18055,null,1107193,null,10617,null,1163104,null,10813,null,315070,null,15134,null,151905,null,8115,null,163165,null,9242,null,110178,null,7171,null,58518,null,4501,null,51660,null,4184,null,83680,null,7897,null,42210,null,4388,null,41470,null,4618,null,0400000US05,Arkansas,05
35911639,null,31242,null,17950083,null,23451,null,17961556,null,18416,null,30425142,null,75652,null,15115651,null,44239,null,15309491,null,43361,null,3682248,null,61163,null,1866098,null,34418,null,1816150,null,32542,null,1137687,null,27902,null,614875,null,15926,null,522812,null,15626,null,666562,null,20480,null,353459,null,11199,null,313103,null,12585,null,0400000US06,California,06
4741973,null,15332,null,2385652,null,11516,null,2356321,null,8485,null,3856888,null,21914,null,1929292,null,13298,null,1927596,null,12328,null,471129,null,19131,null,244196,null,11001,null,226933,null,10474,null,238031,null,12408,null,122340,null,7396,null,115691,null,7204,null,175925,null,10309,null,89824,null,6391,null,86101,null,6164,null,0400000US08,Colorado,08
3462333,null,9452,null,1682378,null,6366,null,1779955,null,6402,null,3029108,null,16145,null,1466166,null,8837,null,1562942,null,10053,null,268677,null,14212,null,130364,null,7983,null,138313,null,7992,null,65412,null,5235,null,37560,null,3461,null,27852,null,3100,null,99136,null,6966,null,48288,null,4510,null,50848,null,3958,null,0400000US09,Connecticut,09
840465,null,6656,null,410499,null,4164,null,429966,null,3711,null,727191,null,8683,null,352876,null,4773,null,374315,null,5333,null,74650,null,6705,null,37051,null,3918,null,37599,null,3956,null,8336,null,2106,null,4339,null,1190,null,3997,null,1328,null,30288,null,4864,null,16233,null,2974,null,14055,null,2507,null,0400000US10,Delaware,10
585589,null,7755,null,276250,null,4714,null,309339,null,5385,null,467040,null,7392,null,220511,null,4233,null,246529,null,4453,null,58181,null,6847,null,25897,null,3506,null,32284,null,4243,null,0,null,267,null,0,null,267,null,0,null,267,null,60368,null,6297,null,29842,null,3593,null,30526,null,4310,null,0400000US11,District of Columbia,11
17909876,null,28738,null,8792195,null,16722,null,9117681,null,19158,null,14989068,null,42980,null,7292378,null,24817,null,7696690,null,27051,null,1800459,null,34259,null,906015,null,21150,null,894444,null,20175,null,588502,null,20193,null,320989,null,11871,null,267513,null,11786,null,531847,null,15683,null,272813,null,9355,null,259034,null,10072,null,0400000US12,Florida,12
