B01001_001E,B01001_001EA,B01001_001M,B01001_001MA,B01001_002E,B01001_002EA,B01001_002M,B01001_002MA,B01001_003E,B01001_003EA,B01001_003M,B01001_003MA,B01001_004E,B01001_004EA,B01001_004M,B01001_004MA,B01001_005E,B01001_005EA,B01001_005M,B01001_005MA,B01001_006E,B01001_006EA,B01001_006M,B01001_006MA,B01001_007E,B01001_007EA,B01001_007M,B01001_007MA,B01001_008E,B01001_008EA,B01001_008M,B01001_008MA,B01001_009E,B01001_009EA,B01001_009M,B01001_009MA,B01001_010E,B01001_010EA,B01001_010M,B01001_010MA,B01001_011E,B01001_011EA,B01001_011M,B01001_011MA,B01001_012E,B01001_012EA,B01001_012M,B01001_012MA,B01001_013E,B01001_013EA,B01001_013M,B01001_013MA,B01001_014E,B01001_014EA,B01001_014M,B01001_014MA,B01001_015E,B01001_015EA,B01001_015M,B01001_015MA,B01001_016E,B01001_016EA,B01001_016M,B01001_016MA,B01001_017E,B01001_017EA,B01001_017M,B01001_017MA,B01001_018E,B01001_018EA,B01001_018M,B01001_018MA,B01001_019E,B01001_019EA,B01001_019M,B01001_019MA,B01001_020E,B01001_020EA,B01001_020M,B01001_020MA,B01001_021E,B01001_021EA,B01001_021M,B01001_021MA,B01001_022E,B01001_022EA,B01001_022M,B01001_022MA,B01001_023E,B01001_023EA,B01001_023M,B01001_023MA,B01001_024E,B01001_024EA,B01001_024M,B01001_024MA,B01001_025E,B01001_025EA,B01001_025M,B01001_025MA,B01001_026E,B01001_026EA,B01001_026M,B01001_026MA,B01001_027E,B01001_027EA,B01001_027M,B01001_027MA,B01001_028E,B01001_028EA,B01001_028M,B01001_028MA,B01001_029E,B01001_029EA,B01001_029M,B01001_029MA,B01001_030E,B01001_030EA,B01001_030M,B01001_030MA,B01001_031E,B01001_031EA,B01001_031M,B01001_031MA,B01001_032E,B01001_032EA,B01001_032M,B01001_032MA,B01001_033E,B01001_033EA,B01001_033M,B01001_033MA,B01001_034E,B01001_034EA,B01001_034M,B01001_034MA,B01001_035E,B01001_035EA,B01001_035M,B01001_035MA,B01001_036E,B01001_036EA,B01001_036M,B01001_036MA,B01001_037E,B01001_037EA,B01001_037M,B01001_037MA,B01001_038E,B01001_038EA,B01001_038M,B01001_038MA,B01001_039E,B01001_039EA,B01001_039M,B01001_039MA,B01001_040E,B01001_040EA,B01001_040M,B01001_040MA,B01001_041E,B01001_041EA,B01001_041M,B01001_041MA,B01001_042E,B01001_042EA,B01001_042M,B01001_042MA,B01001_043E,B01001_043EA,B01001_043M,B01001_043MA,B01001_044E,B01001_044EA,B01001_044M,B01001_044MA,B01001_045E,B01001_045EA,B01001_045M,B01001_045MA,B01001_046E,B01001_046EA,B01001_046M,B01001_046MA,B01001_047E,B01001_047EA,B01001_047M,B01001_047MA,B01001_048E,B01001_048EA,B01001_048M,B01001_048MA,B01001_049E,B01001_049EA,B01001_049M,B01001_049MA,GEO_ID,NAME,state
9544750,null,0,*****,4698253,null,6939,null,370444,null,4022,null,356961,null,7330,null,355442,null,7275,null,214836,null,3120,null,160623,null,5123,null,69248,null,4765,null,68570,null,4916,null,197034,null,6949,null,337504,null,4429,null,328151,null,4820,null,373053,null,9244,null,364848,null,8362,null,351860,null,3850,null,303725,null,3140,null,257575,null,5670,null,92335,null,4265,null,113024,null,5367,null,61921,null,3278,null,75916,null,3684,null,99983,null,3668,null,70327,null,3842,null,45114,null,2851,null,29759,null,2600,null,4846497,null,6939,null,355957,null,4250,null,334653,null,8827,null,332879,null,7899,null,205691,null,3167,null,134631,null,3755,null,66184,null,3604,null,61613,null,4999,null,185124,null,5866,null,340559,null,4623,null,328876,null,4134,null,366682,null,8265,null,368740,null,8990,null,365138,null,3273,null,328878,null,3035,null,284452,null,5497,null,102658,null,4350,null,126341,null,4782,null,70824,null,3544,null,90139,null,3816,null,128476,null,4456,null,107711,null,3542,null,80348,null,3456,null,79943,null,3624,null,0400000US13,Georgia,13
6345289,null,0,*****,3125322,null,3069,null,227353,null,1765,null,222631,null,5084,null,222036,null,5159,null,141950,null,1910,null,99227,null,2740,null,48090,null,3076,null,47516,null,3537,null,118908,null,4867,null,221889,null,2546,null,203211,null,2154,null,215373,null,5236,null,232116,null,5441,null,241531,null,1812,null,221288,null,1533,null,189765,null,4709,null,63156,null,3366,null,80422,null,4405,null,47891,null,2495,null,59042,null,2728,null,80254,null,2270,null,65284,null,2335,null,44075,null,2547,null,32314,null,2260,null,3219967,null,3069,null,214261,null,2099,null,216022,null,5619,null,207061,null,5594,null,134996,null,1603,null,92408,null,2521,null,49106,null,3018,null,45182,null,3833,null,115023,null,4459,null,214590,null,2171,null,198001,null,1959,null,216033,null,5604,null,228058,null,5439,null,242134,null,1581,null,226848,null,1609,null,199050,null,4172,null,71196,null,3365,null,85702,null,3551,null,51863,null,2614,null,68697,null,2804,null,100021,null,2694,null,94039,null,3870,null,75101,null,2780,null,74575,null,3033,null,0400000US18,Indiana,18
1283388,null,0,*****,645483,null,1826,null,45781,null,679,null,37039,null,2375,null,40419,null,2454,null,25129,null,889,null,17386,null,1140,null,9154,null,1298,null,11767,null,1893,null,29210,null,1758,null,48307,null,1606,null,45341,null,1906,null,46141,null,2737,null,46031,null,2795,null,45523,null,542,null,44216,null,568,null,40706,null,2012,null,14399,null,1496,null,18905,null,1663,null,10662,null,1309,null,12491,null,1423,null,17400,null,1478,null,17562,null,1528,null,11425,null,1244,null,10489,null,1304,null,637905,null,1826,null,41946,null,1751,null,36525,null,2133,null,34678,null,2108,null,24248,null,879,null,16263,null,1270,null,6617,null,1548,null,8507,null,1613,null,24995,null,1889,null,42529,null,942,null,39759,null,854,null,42869,null,2291,null,45020,null,2395,null,47987,null,984,null,46165,null,788,null,41100,null,1985,null,14038,null,1451,null,20196,null,1755,null,10808,null,1325,null,14167,null,1330,null,22244,null,1771,null,21578,null,1798,null,19112,null,1623,null,16554,null,1456,null,0400000US15,Hawaii,15
1499402,null,0,*****,752500,null,2343,null,60242,null,1004,null,53329,null,2809,null,61217,null,2741,null,34451,null,1125,null,21316,null,1369,null,9304,null,1766,null,10077,null,1773,null,33915,null,2344,null,58531,null,1454,null,50280,null,1439,null,47468,null,2607,null,50108,null,2670,null,52656,null,1134,null,50437,null,932,null,43502,null,1969,null,16112,null,1687,null,20294,null,1729,null,12004,null,1198,null,14241,null,1199,null,18649,null,1444,null,14967,null,1127,null,11084,null,1190,null,8316,null,1085,null,746902,null,2343,null,56621,null,1018,null,56419,null,2725,null,51649,null,2540,null,33889,null,1116,null,21914,null,1170,null,9773,null,1561,null,10337,null,1622,null,28818,null,2119,null,53395,null,966,null,47330,null,1258,null,48243,null,2333,null,49277,null,2654,null,51718,null,1026,null,51236,null,950,null,44735,null,2005,null,15226,null,1409,null,20682,null,1867,null,11616,null,1274,null,14656,null,1488,null,20841,null,1432,null,18792,null,1289,null,13935,null,1257,null,15800,null,1277,null,0400000US16,Idaho,16
12852548,null,0,*****,6332498,null,3001,null,456532,null,1998,null,434774,null,7051,null,463675,null,7549,null,283336,null,1870,null,197934,null,2449,null,105566,null,4814,null,95114,null,4804,null,269851,null,5934,null,456104,null,2502,null,443147,null,2547,null,457292,null,7908,null,467986,null,7873,null,487128,null,2474,null,433846,null,1379,null,362477,null,5454,null,127044,null,4318,null,155414,null,4998,null,85066,null,3872,null,117100,null,3716,null,154759,null,4144,null,122360,null,4123,null,88607,null,3471,null,67386,null,3367,null,6520050,null,3001,null,434247,null,1764,null,427284,null,7392,null,427442,null,7380,null,270866,null,1657,null,185912,null,2627,null,90609,null,4454,null,95124,null,5020,null,259295,null,5368,null,437686,null,2157,null,424919,null,2132,null,454083,null,7632,null,465131,null,7419,null,493768,null,1758,null,451556,null,1611,null,388938,null,6605,null,129659,null,5472,null,170726,null,5135,null,101205,null,3834,null,131547,null,4166,null,197158,null,4995,null,176574,null,5190,null,147338,null,4180,null,158983,null,5361,null,0400000US17,Illinois,17
2988047,null,0,*****,1474159,null,2908,null,101790,null,1503,null,99457,null,2962,null,99497,null,2893,null,65119,null,1528,null,44915,null,1627,null,22879,null,2275,null,21516,null,2352,null,63438,null,2685,null,99338,null,1771,null,88117,null,1761,null,94752,null,3649,null,101884,null,3403,null,114859,null,1701,null,108656,null,1316,null,96268,null,2949,null,30307,null,2017,null,39184,null,2090,null,21861,null,1448,null,29307,null,1677,null,45893,null,2035,null,35662,null,2087,null,28063,null,1449,null,21397,null,1406,null,1513888,null,2908,null,95351,null,1552,null,93170,null,2928,null,95432,null,2899,null,61868,null,1407,null,44075,null,1711,null,22712,null,2344,null,22305,null,2252,null,60047,null,3174,null,95270,null,1728,null,84070,null,1532,null,95013,null,3356,null,98488,null,3406,null,114361,null,1309,null,107096,null,884,null,95383,null,2539,null,30327,null,1811,null,42503,null,2408,null,24959,null,1571,null,36007,null,1846,null,49959,null,1925,null,47561,null,2083,null,48130,null,2124,null,49801,null,1897,null,0400000US19,Iowa,19
2775997,null,0,*****,1373442,null,2984,null,99006,null,1351,null,98619,null,3205,null,96468,null,3019,null,62140,null,1513,null,45477,null,2297,null,21151,null,2262,null,21029,null,2532,null,62505,null,3087,null,96829,null,2149,null,85429,null,1689,null,94289,null,3497,null,93616,null,3395,null,104322,null,1553,null,97914,null,1601,null,82485,null,2124,null,27542,null,1961,null,35778,null,1923,null,18973,null,1741,null,24787,null,1805,null,36272,null,1651,null,29467,null,1476,null,22160,null,1354,null,17184,null,1196,null,1402555,null,2984,null,96353,null,1502,null,91139,null,2473,null,93690,null,2494,null,59531,null,1655,null,39855,null,1840,null,19802,null,2151,null,22094,null,2046,null,57052,null,2965,null,93445,null,1788,null,80153,null,1694,null,92367,null,3284,null,93510,null,3278,null,104614,null,1412,null,99328,null,1410,null,83822,null,2876,null,29669,null,2171,null,36099,null,1973,null,22055,null,1939,null,28551,null,1827,null,44597,null,2136,null,39518,null,2294,null,35480,null,2167,null,39831,null,1722,null,0400000US20,Kansas,20
4241474,null,0,*****,2075382,null,4380,null,142826,null,2577,null,141934,null,4459,null,139426,null,4377,null,92350,null,1849,null,64562,null,3202,null,28620,null,2925,null,33823,null,2855,null,78839,null,3543,null,150075,null,2246,null,134415,null,1959,null,144285,null,5023,null,159263,null,4840,null,155474,null,1395,null,147964,null,1416,null,131701,null,3095,null,47731,null,2951,null,55314,null,2500,null,33896,null,2522,null,43522,null,2621,null,58844,null,2986,null,40534,null,2063,null,31503,null,2004,null,18481,null,1997,null,2166092,null,4380,null,135330,null,2108,null,135286,null,4063,null,132624,null,4303,null,85653,null,1999,null,58515,null,2286,null,29834,null,2411,null,26901,null,2544,null,74925,null,3296,null,154360,null,2324,null,135484,null,1927,null,143137,null,4276,null,161366,null,3736,null,163794,null,1566,null,155516,null,1520,null,138349,null,3448,null,51000,null,2645,null,64784,null,2983,null,37805,null,2653,null,47311,null,2815,null,75465,null,3074,null,62111,null,3010,null,48227,null,2744,null,48315,null,2527,null,0400000US21,Kentucky,21
4293204,null,0,*****,2088309,null,4846,null,151484,null,2809,null,147789,null,5147,null,156383,null,5248,null,98362,null,2144,null,69992,null,3251,null,32079,null,2931,null,35435,null,3330,null,97463,null,4283,null,155036,null,3264,null,122213,null,2392,null,134501,null,5127,null,146948,null,4823,null,156007,null,2323,null,147679,null,2540,null,122259,null,3555,null,44131,null,2716,null,54752,null,3100,null,29911,null,2470,null,37893,null,2145,null,56220,null,2509,null,44241,null,2368,null,27140,null,1976,null,20391,null,1723,null,2204895,null,4846,null,144970,null,2444,null,143033,null,4296,null,143966,null,4343,null,92545,null,2085,null,66575,null,2944,null,35197,null,3084,null,36093,null,3306,null,99016,null,4284,null,151816,null,2420,null,127484,null,2920,null,140417,null,5858,null,159505,null,5541,null,163455,null,1727,null,152142,null,1609,null,133752,null,3503,null,48509,null,3237,null,60035,null,3115,null,35426,null,2621,null,47477,null,2956,null,69140,null,2807,null,59145,null,2858,null,49838,null,3025,null,45359,null,3027,null,0400000US22,Louisiana,22
1317207,null,0,*****,642050,null,1540,null,35804,null,1131,null,37585,null,2142,null,41503,null,2022,null,28579,null,622,null,19032,null,1120,null,9201,null,1302,null,7372,null,1170,null,23562,null,1808,null,36451,null,801,null,35126,null,522,null,42124,null,2132,null,49416,null,2036,null,54468,null,580,null,52431,null,532,null,47195,null,1794,null,17689,null,1709,null,20990,null,1568,null,11787,null,1070,null,14346,null,1201,null,20726,null,1355,null,17671,null,1141,null,11206,null,1216,null,7786,null,1128,null,675157,null,1540,null,33976,null,832,null,36255,null,1747,null,39061,null,1825,null,26903,null,699,null,17735,null,829,null,8890,null,1274,null,8467,null,1263,null,21050,null,1826,null,37499,null,518,null,37242,null,615,null,42333,null,2313,null,54410,null,2518,null,57185,null,544,null,55016,null,640,null,49268,null,1886,null,17254,null,1574,null,21184,null,1831,null,12871,null,1363,null,16913,null,1213,null,22823,null,1346,null,23138,null,1420,null,17985,null,1446,null,17699,null,1401,null,0400000US23,Maine,23
5618344,null,0,*****,2715986,null,2619,null,190870,null,1689,null,183342,null,5598,null,191854,null,5621,null,126398,null,1452,null,85357,null,2103,null,42421,null,2899,null,35157,null,3038,null,113359,null,3789,null,179680,null,2457,null,170256,null,2445,null,196108,null,5311,null,215005,null,5633,null,220696,null,1517,null,195428,null,1560,null,163266,null,3938,null,56670,null,3292,null,75204,null,3691,null,42275,null,2666,null,51913,null,2576,null,64713,null,2440,null,52970,null,2311,null,37267,null,2552,null,25777,null,1877,null,2902358,null,2619,null,183771,null,1834,null,181713,null,4273,null,179314,null,4263,null,121314,null,1579,null,80894,null,1861,null,40379,null,3134,null,38019,null,2855,null,110695,null,4259,null,182065,null,1648,null,179958,null,2000,null,208510,null,5455,null,229262,null,5655,null,236912,null,1817,null,214487,null,1635,null,182966,null,4307,null,67919,null,3529,null,77802,null,3242,null,47328,null,2808,null,59461,null,3019,null,84686,null,2993,null,73124,null,2777,null,64962,null,3343,null,56817,null,3014,null,0400000US24,Maryland,24
