C18031_001E,C18031_001EA,C18031_001M,C18031_001MA,C18031_002E,C18031_002EA,C18031_002M,C18031_002MA,C18031_003E,C18031_003EA,C18031_003M,C18031_003MA,C18031_004E,C18031_004EA,C18031_004M,C18031_004MA,C18031_005E,C18031_005EA,C18031_005M,C18031_005MA,C18031_006E,C18031_006EA,C18031_006M,C18031_006MA,C18031_007E,C18031_007EA,C18031_007M,C18031_007MA,C18031_008E,C18031_008EA,C18031_008M,C18031_008MA,C18031_009E,C18031_009EA,C18031_009M,C18031_009MA,C18031_010E,C18031_010EA,C18031_010M,C18031_010MA,C18031_011E,C18031_011EA,C18031_011M,C18031_011MA,C18031_012E,C18031_012EA,C18031_012M,C18031_012MA,C18031_013E,C18031_013EA,C18031_013M,C18031_013MA,C18031_014E,C18031_014EA,C18031_014M,C18031_014MA,C18031_015E,C18031_015EA,C18031_015M,C18031_015MA,GEO_ID,NAME,state
5708012,null,3769,null,251408,null,7454,null,132903,null,5185,null,16189,null,1974,null,116714,null,4888,null,118505,null,4605,null,24218,null,2566,null,94287,null,3658,null,5456604,null,8720,null,2662130,null,6315,null,264161,null,10602,null,2397969,null,12008,null,2794474,null,6046,null,362048,null,10379,null,2432426,null,11751,null,0400000US18,Indiana,18
2687485,null,2971,null,115904,null,5348,null,60740,null,3573,null,7716,null,1320,null,53024,null,3416,null,55164,null,3214,null,11056,null,1629,null,44108,null,2537,null,2571581,null,6325,null,1261066,null,5396,null,111642,null,6474,null,1149424,null,8500,null,1310515,null,4383,null,154002,null,6943,null,1156513,null,8135,null,0400000US19,Iowa,19
2484872,null,3251,null,108458,null,4795,null,57738,null,3200,null,8888,null,1498,null,48850,null,2932,null,50720,null,3664,null,10324,null,1390,null,40396,null,3104,null,2376414,null,6237,null,1162661,null,4684,null,109296,null,6034,null,1053365,null,7584,null,1213753,null,5282,null,137852,null,6671,null,1075901,null,7360,null,0400000US20,Kansas,20
3838540,null,3551,null,241497,null,7243,null,126408,null,5140,null,26092,null,2850,null,100316,null,4889,null,115089,null,4986,null,35823,null,3544,null,79266,null,4499,null,3597043,null,7520,null,1729913,null,5377,null,244239,null,10551,null,1485674,null,11358,null,1867130,null,6859,null,329485,null,10537,null,1537645,null,13166,null,0400000US21,Kentucky,21
3864036,null,3555,null,209533,null,6666,null,108129,null,4644,null,20527,null,2330,null,87602,null,4069,null,101404,null,4176,null,26766,null,2355,null,74638,null,3893,null,3654503,null,7825,null,1740295,null,7570,null,252816,null,8846,null,1487479,null,10430,null,1914208,null,6326,null,388284,null,11796,null,1525924,null,13279,null,0400000US22,Louisiana,22
1210181,null,1936,null,70103,null,3788,null,39018,null,2652,null,4583,null,938,null,34435,null,2641,null,31085,null,2557,null,6870,null,1422,null,24215,null,2077,null,1140078,null,4378,null,547522,null,3305,null,54952,null,3710,null,492570,null,4593,null,592556,null,3412,null,75548,null,4739,null,517008,null,5863,null,0400000US23,Maine,23
5087500,null,2776,null,178322,null,6953,null,90044,null,5064,null,11128,null,2017,null,78916,null,4991,null,88278,null,4260,null,14424,null,2253,null,73854,null,3993,null,4909178,null,7528,null,2341827,null,6677,null,156217,null,10858,null,2185610,null,11762,null,2567351,null,5318,null,231478,null,10680,null,2335873,null,11609,null,0400000US24,Maryland,24
5866464,null,2872,null,226821,null,8490,null,112569,null,5347,null,15717,null,2578,null,96852,null,4686,null,114252,null,5963,null,22834,null,2648,null,91418,null,5762,null,5639643,null,8919,null,2719867,null,6765,null,223074,null,10903,null,2496793,null,10967,null,2919776,null,6078,null,309656,null,10438,null,2610120,null,12606,null,0400000US25,Massachusetts,25
9201828,null,3399,null,394605,null,9022,null,205567,null,6698,null,31654,null,2708,null,173913,null,5919,null,189038,null,5786,null,36817,null,3066,null,152221,null,5093,null,8807223,null,9208,null,4286839,null,7913,null,499208,null,13752,null,3787631,null,15266,null,4520384,null,7157,null,665863,null,14645,null,3854521,null,15279,null,0400000US26,Michigan,26
4715341,null,2598,null,166809,null,5256,null,91672,null,3893,null,10452,null,1195,null,81220,null,3523,null,75137,null,3584,null,14684,null,1943,null,60453,null,3068,null,4548532,null,5616,null,2253198,null,4216,null,176177,null,7581,null,2077021,null,9400,null,2295334,null,4991,null,231021,null,7417,null,2064313,null,9082,null,0400000US27,Minnesota,27
2605021,null,3796,null,162939,null,6415,null,85899,null,4539,null,17213,null,2334,null,68686,null,4548,null,77040,null,4423,null,21944,null,2365,null,55096,null,3521,null,2442082,null,7285,null,1157657,null,5424,null,193899,null,8398,null,963758,null,10181,null,1284425,null,6158,null,276885,null,9158,null,1007540,null,10901,null,0400000US28,Mississippi,28
5313092,null,3248,null,256791,null,7213,null,138515,null,5902,null,21028,null,2708,null,117487,null,5319,null,118276,null,4530,null,28136,null,2381,null,90140,null,4148,null,5056301,null,7527,null,2429461,null,6730,null,255443,null,9698,null,2174018,null,12960,null,2626840,null,5846,null,352670,null,9686,null,2274170,null,10453,null,0400000US29,Missouri,29
872754,null,1505,null,48305,null,3346,null,29063,null,2766,null,4991,null,1419,null,24072,null,2162,null,19242,null,1932,null,4624,null,1061,null,14618,null,1514,null,824449,null,3768,null,405408,null,3482,null,48144,null,3947,null,357264,null,5237,null,419041,null,2737,null,61711,null,3922,null,357330,null,4704,null,0400000US30,Montana,30
1587616,null,2525,null,65154,null,3240,null,37677,null,2481,null,3975,null,785,null,33702,null,2581,null,27477,null,2118,null,5411,null,984,null,22066,null,2012,null,1522462,null,3808,null,747081,null,3836,null,67614,null,4021,null,679467,null,5317,null,775381,null,3583,null,92808,null,5544,null,682573,null,6088,null,0400000US31,Nebraska,31
2330606,null,2362,null,81320,null,5562,null,42627,null,3955,null,4015,null,1160,null,38612,null,3681,null,38693,null,3364,null,5918,null,1543,null,32775,null,3182,null,2249286,null,5734,null,1130064,null,4575,null,99476,null,7904,null,1030588,null,8772,null,1119222,null,4042,null,131196,null,8423,null,988026,null,8908,null,0400000US32,Nevada,32
1199786,null,1873,null,46672,null,2730,null,25935,null,1986,null,2944,null,978,null,22991,null,1900,null,20737,null,2164,null,3367,null,887,null,17370,null,2089,null,1153114,null,3527,null,562285,null,2664,null,33320,null,3690,null,528965,null,4785,null,590829,null,2793,null,42844,null,4030,null,547985,null,4867,null,0400000US33,New Hampshire,33
7951028,null,3414,null,252410,null,7914,null,119712,null,5722,null,15834,null,2092,null,103878,null,5380,null,132698,null,6000,null,26986,null,3191,null,105712,null,5179,null,7698618,null,8764,null,3747196,null,6973,null,249624,null,10942,null,3497572,null,12179,null,3951422,null,7167,null,362045,null,12705,null,3589377,null,14379,null,0400000US34,New Jersey,34
1780391,null,2488,null,100889,null,4809,null,55147,null,3221,null,9569,null,1271,null,45578,null,3057,null,45742,null,3142,null,13056,null,2043,null,32686,null,2472,null,1679502,null,4985,null,815846,null,4173,null,124967,null,7717,null,690879,null,8964,null,863656,null,4356,null,159895,null,8657,null,703761,null,9694,null,0400000US35,New Mexico,35
17575186,null,4834,null,654986,null,10024,null,315570,null,7769,null,57376,null,4012,null,258194,null,7263,null,339416,null,7928,null,80869,null,4646,null,258547,null,7598,null,16920200,null,11530,null,8151784,null,8945,null,924083,null,19353,null,7227701,null,21608,null,8768416,null,9941,null,1254665,null,23933,null,7513751,null,24082,null,0400000US36,New York,36
8131655,null,4605,null,381651,null,10700,null,194385,null,6587,null,31678,null,3142,null,162707,null,6068,null,187266,null,7459,null,47975,null,3931,null,139291,null,6064,null,7750004,null,11956,null,3716934,null,9097,null,427253,null,12790,null,3289681,null,15506,null,4033070,null,8966,null,610661,null,15085,null,3422409,null,17634,null,0400000US37,North Carolina,37
568189,null,1567,null,25524,null,2165,null,15750,null,1615,null,2318,null,675,null,13432,null,1444,null,9774,null,1141,null,2163,null,562,null,7611,null,1082,null,542665,null,2843,null,268831,null,2750,null,26209,null,2647,null,242622,null,3645,null,273834,null,2275,null,36215,null,2720,null,237619,null,3558,null,0400000US38,North Dakota,38
10415156,null,4113,null,444763,null,10681,null,229067,null,7408,null,32727,null,3017,null,196340,null,7058,null,215696,null,6555,null,40574,null,3196,null,175122,null,6186,null,9970393,null,12306,null,4810312,null,8885,null,512093,null,13373,null,4298219,null,15952,null,5160081,null,8401,null,716362,null,16721,null,4443719,null,17676,null,0400000US39,Ohio,39
3227304,null,4162,null,192611,null,6989,null,104969,null,4279,null,18043,null,2212,null,86926,null,3728,null,87642,null,4547,null,21004,null,2046,null,66638,null,3761,null,3034693,null,7609,null,1467003,null,6261,null,190908,null,8124,null,1276095,null,10079,null,1567690,null,4988,null,255854,null,8632,null,1311836,null,9622,null,0400000US40,Oklahoma,40
3437658,null,2574,null,169456,null,7011,null,91827,null,4499,null,11810,null,1839,null,80017,null,4215,null,77629,null,4769,null,14478,null,1759,null,63151,null,4274,null,3268202,null,7515,null,1602203,null,4925,null,176407,null,9153,null,1425796,null,10712,null,1665999,null,5378,null,226092,null,10641,null,1439907,null,11046,null,0400000US41,Oregon,41
11271005,null,4187,null,498604,null,9668,null,250101,null,7278,null,36727,null,3070,null,213374,null,6907,null,248503,null,6326,null,47402,null,3751,null,201101,null,5325,null,10772401,null,11459,null,5196123,null,9462,null,480500,null,14799,null,4715623,null,16394,null,5576278,null,8455,null,690274,null,17603,null,4886004,null,19027,null,0400000US42,Pennsylvania,42
955119,null,1386,null,40484,null,3394,null,19406,null,2166,null,4129,null,1348,null,15277,null,1540,null,21078,null,2521,null,4905,null,1169,null,16173,null,2172,null,914635,null,3842,null,439641,null,2748,null,42635,null,4764,null,397006,null,5200,null,474994,null,3579,null,57891,null,5331,null,417103,null,6076,null,0400000US44,Rhode Island,44
3963085,null,3671,null,187687,null,7282,null,93432,null,5103,null,16428,null,2369,null,77004,null,4741,null,94255,null,4149,null,23274,null,2405,null,70981,null,3603,null,3775398,null,8413,null,1800131,null,7174,null,213664,null,8670,null,1586467,null,10407,null,1975267,null,6094,null,313612,null,10923,null,1661655,null,12255,null,0400000US45,South Carolina,45
711291,null,1343,null,33289,null,2180,null,17849,null,1545,null,2068,null,624,null,15781,null,1476,null,15440,null,1642,null,4254,null,970,null,11186,null,1368,null,678002,null,2590,null,334179,null,2603,null,37116,null,3316,null,297063,null,3304,null,343823,null,2737,null,44797,null,3277,null,299026,null,3638,null,0400000US46,South Dakota,46
5585803,null,4205,null,301367,null,9621,null,162601,null,6898,null,28261,null,2910,null,134340,null,6435,null,138766,null,5195,null,36216,null,3087,null,102550,null,4543,null,5284436,null,11304,null,2540559,null,8250,null,322449,null,13921,null,2218110,null,16189,null,2743877,null,7841,null,453473,null,12827,null,2290404,null,15608,null,0400000US47,Tennessee,47
21272257,null,7745,null,928969,null,16409,null,481439,null,10258,null,80695,null,5104,null,400744,null,9150,null,447530,null,11741,null,116583,null,6403,null,330947,null,10020,null,20343288,null,17985,null,9984120,null,14194,null,1312733,null,21656,null,8671387,null,21949,null,10359168,null,13390,null,1758331,null,24632,null,8600837,null,29092,null,0400000US48,Texas,48
2346029,null,2596,null,84936,null,4553,null,45852,null,3118,null,4154,null,886,null,41698,null,3092,null,39084,null,3306,null,6176,null,1078,null,32908,null,3101,null,2261093,null,5471,null,1130964,null,4663,null,92494,null,5285,null,1038470,null,6391,null,1130129,null,4118,null,116753,null,7520,null,1013376,null,8437,null,0400000US49,Utah,49
567891,null,1107,null,25937,null,2360,null,13835,null,1822,null,1833,null,730,null,12002,null,1572,null,12102,null,1375,null,1677,null,577,null,10425,null,1241,null,541954,null,2698,null,264050,null,2240,null,21318,null,2656,null,242732,null,3085,null,277904,null,1833,null,30816,null,2944,null,247088,null,3359,null,0400000US50,Vermont,50
6891479,null,5775,null,246721,null,7145,null,124640,null,5376,null,16066,null,2129,null,108574,null,4777,null,122081,null,5017,null,23408,null,2333,null,98673,null,4913,null,6644758,null,9490,null,3195764,null,9227,null,256968,null,12053,null,2938796,null,13068,null,3448994,null,7696,null,373377,null,11012,null,3075617,null,13439,null,0400000US51,Virginia,51
5896213,null,4331,null,286969,null,9835,null,158296,null,6717,null,21257,null,2651,null,137039,null,6763,null,128673,null,6509,null,25727,null,2602,null,102946,null,5833,null,5609244,null,10830,null,2751344,null,8146,null,264419,null,10585,null,2486925,null,12609,null,2857900,null,7954,null,339576,null,9885,null,2518324,null,12403,null,0400000US53,Washington,53
1659744,null,2027,null,119261,null,5587,null,65639,null,3940,null,12909,null,1869,null,52730,null,3179,null,53622,null,2916,null,12831,null,1507,null,40791,null,2673,null,1540483,null,6118,null,742805,null,5691,null,104313,null,5470,null,638492,null,7399,null,797678,null,4199,null,138587,null,6515,null,659091,null,7358,null,0400000US54,West Virginia,54
5091836,null,3055,null,187462,null,5749,null,99465,null,4011,null,12270,null,1912,null,87195,null,3622,null,87997,null,3928,null,18320,null,2488,null,69677,null,3226,null,4904374,null,6725,null,2417335,null,6048,null,216598,null,8069,null,2200737,null,9123,null,2487039,null,5682,null,282351,null,9692,null,2204688,null,11115,null,0400000US55,Wisconsin,55
471659,null,1422,null,25343,null,2894,null,16209,null,2081,null,2274,null,903,null,13935,null,1897,null,9134,null,1427,null,1169,null,454,null,7965,null,1408,null,446316,null,3066,null,223163,null,2537,null,13655,null,2184,null,209508,null,3390,null,223153,null,2198,null,22215,null,3192,null,200938,null,4254,null,0400000US56,Wyoming,56
3638442,null,3893,null,315270,null,8252,null,146065,null,5071,null,71757,null,4250,null,74308,null,4152,null,169205,null,5485,null,94549,null,4904,null,74656,null,3421,null,3323172,null,9659,null,1584730,null,6037,null,675152,null,12884,null,909578,null,12406,null,1738442,null,6378,null,787115,null,13956,null,951327,null,14270,null,0400000US72,Puerto Rico,72
