B25007_001E,B25007_001EA,B25007_001M,B25007_001MA,B25007_002E,B25007_002EA,B25007_002M,B25007_002MA,B25007_003E,B25007_003EA,B25007_003M,B25007_003MA,B25007_004E,B25007_004EA,B25007_004M,B25007_004MA,B25007_005E,B25007_005EA,B25007_005M,B25007_005MA,B25007_006E,B25007_006EA,B25007_006M,B25007_006MA,B25007_007E,B25007_007EA,B25007_007M,B25007_007MA,B25007_008E,B25007_008EA,B25007_008M,B25007_008MA,B25007_009E,B25007_009EA,B25007_009M,B25007_009MA,B25007_010E,B25007_010EA,B25007_010M,B25007_010MA,B25007_011E,B25007_011EA,B25007_011M,B25007_011MA,B25007_012E,B25007_012EA,B25007_012M,B25007_012MA,B25007_013E,B25007_013EA,B25007_013M,B25007_013MA,B25007_014E,B25007_014EA,B25007_014M,B25007_014MA,B25007_015E,B25007_015EA,B25007_015M,B25007_015MA,B25007_016E,B25007_016EA,B25007_016M,B25007_016MA,B25007_017E,B25007_017EA,B25007_017M,B25007_017MA,B25007_018E,B25007_018EA,B25007_018M,B25007_018MA,B25007_019E,B25007_019EA,B25007_019M,B25007_019MA,B25007_020E,B25007_020EA,B25007_020M,B25007_020MA,B25007_021E,B25007_021EA,B25007_021M,B25007_021MA,GEO_ID,NAME,state
3417115,null,14784,null,2341965,null,17528,null,32216,null,3483,null,290545,null,9564,null,527454,null,9134,null,566985,null,8763,null,249763,null,6632,null,208841,null,5465,null,272860,null,5204,null,154851,null,4508,null,38450,null,2738,null,1075150,null,12173,null,129792,null,5326,null,307537,null,9713,null,253028,null,9522,null,178794,null,6650,null,61073,null,3761,null,46097,null,3672,null,48534,null,3404,null,33972,null,2536,null,16323,null,1892,null,0400000US13,Georgia,13
439685,null,3621,null,261918,null,5659,null,1550,null,728,null,20731,null,2419,null,39238,null,2482,null,60678,null,2957,null,32387,null,2005,null,28903,null,2333,null,37248,null,1806,null,30817,null,2091,null,10366,null,1283,null,177767,null,4965,null,17833,null,2036,null,41423,null,2766,null,41537,null,2939,null,31503,null,2323,null,13137,null,1816,null,7948,null,1237,null,11121,null,1557,null,10700,null,1502,null,2565,null,597,null,0400000US15,Hawaii,15
560567,null,4368,null,403904,null,6149,null,9511,null,1704,null,56710,null,3394,null,74420,null,2929,null,92128,null,2919,null,43078,null,2086,null,35638,null,1992,null,50396,null,1972,null,31775,null,1697,null,10248,null,1320,null,156663,null,5790,null,31988,null,2334,null,46602,null,3494,null,27789,null,2714,null,22417,null,2348,null,6634,null,1318,null,6194,null,1125,null,5928,null,1222,null,4907,null,1004,null,4204,null,953,null,0400000US16,Idaho,16
4759579,null,13538,null,3334539,null,17121,null,41030,null,3080,null,424885,null,8043,null,694372,null,7862,null,791183,null,8855,null,344065,null,7266,null,279413,null,6634,null,393159,null,5863,null,274364,null,4942,null,92068,null,3374,null,1425040,null,15932,null,175395,null,6589,null,380018,null,8389,null,285097,null,7573,null,241767,null,7946,null,83503,null,4357,null,64043,null,3914,null,87832,null,4183,null,66552,null,3501,null,40833,null,3054,null,0400000US17,Illinois,17
2462278,null,10822,null,1763734,null,13721,null,30836,null,2767,null,230337,null,6145,null,344881,null,6286,null,418892,null,6328,null,188277,null,4711,null,148825,null,4723,null,214052,null,3764,null,145715,null,3717,null,41919,null,2610,null,698544,null,10682,null,98997,null,4543,null,186456,null,6446,null,141148,null,5334,null,115960,null,5569,null,36768,null,3333,null,28202,null,2455,null,39509,null,2755,null,31721,null,2215,null,19783,null,2099,null,0400000US18,Indiana,18
1214353,null,5829,null,894841,null,8409,null,19944,null,2444,null,114858,null,3436,null,162394,null,4243,null,205816,null,3440,null,94753,null,3142,null,72524,null,2683,null,108584,null,2089,null,85319,null,2716,null,30649,null,1915,null,319512,null,6976,null,61610,null,4007,null,78342,null,3844,null,53399,null,3268,null,46720,null,2944,null,17176,null,1918,null,10877,null,1451,null,16188,null,1727,null,21640,null,1655,null,13560,null,1262,null,0400000US19,Iowa,19
1088835,null,6197,null,763887,null,8440,null,15267,null,1832,null,97026,null,4020,null,144294,null,3523,null,184948,null,4080,null,80866,null,2900,null,65427,null,2540,null,89811,null,2490,null,65651,null,2059,null,20597,null,1614,null,324948,null,6818,null,57042,null,3849,null,83440,null,3953,null,60325,null,3476,null,47723,null,2818,null,16597,null,1632,null,12783,null,1762,null,18801,null,1949,null,16708,null,1671,null,11529,null,1274,null,0400000US20,Kansas,20
1655767,null,11246,null,1170947,null,13354,null,19114,null,2571,null,136846,null,5328,null,222020,null,5128,null,272347,null,5202,null,128838,null,3780,null,109096,null,3617,null,155052,null,3535,null,98288,null,3553,null,29346,null,2079,null,484820,null,9603,null,62268,null,3758,null,128490,null,4953,null,101691,null,4529,null,80028,null,4826,null,28272,null,2453,null,23811,null,2631,null,31064,null,2491,null,19605,null,2173,null,9591,null,1547,null,0400000US21,Kentucky,21
1597111,null,7810,null,1085054,null,10659,null,20331,null,2559,null,125844,null,5611,null,200000,null,5571,null,256170,null,5213,null,113564,null,4392,null,102174,null,3845,null,144099,null,2962,null,94458,null,3496,null,28414,null,2364,null,512057,null,9217,null,76516,null,4224,null,129472,null,4687,null,103923,null,5398,null,90013,null,4577,null,33162,null,2455,null,21986,null,1898,null,27928,null,2591,null,18539,null,1957,null,10518,null,1493,null,0400000US22,Louisiana,22
543952,null,5337,null,402257,null,5711,null,4069,null,960,null,39372,null,2351,null,76305,null,2651,null,101448,null,2673,null,46837,null,1936,null,39703,null,1936,null,50461,null,1755,null,34108,null,1803,null,9954,null,1217,null,141695,null,5173,null,16242,null,1978,null,33996,null,2670,null,23734,null,2258,null,23179,null,2171,null,10143,null,1510,null,6691,null,1230,null,12076,null,1553,null,10470,null,1421,null,5164,null,889,null,0400000US23,Maine,23
2082458,null,8390,null,1456103,null,10748,null,12646,null,2015,null,158307,null,4997,null,311273,null,5845,null,372435,null,6262,null,157796,null,4319,null,133356,null,4181,null,171927,null,3665,null,109510,null,3105,null,28853,null,2191,null,626355,null,9915,null,62428,null,4136,null,162053,null,6689,null,130220,null,5643,null,110180,null,5000,null,39586,null,3403,null,30300,null,2530,null,39762,null,2683,null,35830,null,2469,null,15996,null,2123,null,0400000US24,Maryland,24
2449133,null,9336,null,1594159,null,12154,null,7729,null,1526,null,144372,null,5004,null,337134,null,7084,null,410088,null,6301,null,179172,null,5298,null,148007,null,5681,null,189991,null,4087,null,130632,null,3772,null,47034,null,2730,null,854974,null,11198,null,65729,null,4305,null,214517,null,5992,null,177099,null,6877,null,144180,null,5189,null,55735,null,4085,null,42600,null,2972,null,61165,null,3619,null,62293,null,3447,null,31656,null,2933,null,0400000US25,Massachusetts,25
3849007,null,11121,null,2880401,null,15379,null,37109,null,3127,null,323377,null,6033,null,579070,null,7364,null,696703,null,6055,null,311475,null,6594,null,260582,null,5824,null,350820,null,4588,null,246614,null,3871,null,74651,null,3231,null,968606,null,12230,null,132742,null,5283,null,253374,null,7625,null,189257,null,6231,null,156095,null,5099,null,59747,null,3196,null,42901,null,2982,null,53936,null,3342,null,50020,null,2841,null,30534,null,2199,null,0400000US26,Michigan,26
2062681,null,7707,null,1551989,null,10480,null,31356,null,2334,null,210053,null,4683,null,323627,null,5184,null,386263,null,5171,null,161013,null,4168,null,125221,null,3255,null,167985,null,2953,null,112610,null,3465,null,33861,null,2155,null,510692,null,8490,null,82056,null,3556,null,134292,null,4777,null,87942,null,4497,null,74468,null,3459,null,26747,null,2314,null,18221,null,2122,null,27469,null,2117,null,34214,null,2360,null,25283,null,1943,null,0400000US27,Minnesota,27
1080039,null,7657,null,769923,null,10715,null,12872,null,2181,null,83881,null,4821,null,144104,null,5245,null,171302,null,4540,null,83363,null,3307,null,72231,null,3500,null,109864,null,3009,null,71959,null,3440,null,20347,null,1773,null,310116,null,9499,null,41424,null,3425,null,83617,null,4754,null,65934,null,4416,null,52448,null,3405,null,21325,null,1936,null,11800,null,2082,null,14815,null,1729,null,13639,null,2241,null,5114,null,1092,null,0400000US28,Mississippi,28
2309626,null,10183,null,1632012,null,11988,null,27525,null,2403,null,198780,null,5702,null,311627,null,6078,null,377061,null,5495,null,168642,null,4557,null,153450,null,4547,null,207519,null,3762,null,143870,null,3722,null,43538,null,2264,null,677614,null,10558,null,94694,null,5053,null,180785,null,6394,null,124639,null,5168,null,113350,null,4169,null,35834,null,2642,null,30341,null,2864,null,41491,null,2868,null,36064,null,2641,null,20416,null,1769,null,0400000US29,Missouri,29
371954,null,3292,null,258965,null,4745,null,2778,null,792,null,25088,null,1860,null,42290,null,2001,null,64723,null,2093,null,35381,null,2145,null,24502,null,1725,null,35423,null,1494,null,22466,null,1557,null,6314,null,986,null,112989,null,4047,null,18272,null,1818,null,28380,null,2541,null,19620,null,2094,null,18390,null,1868,null,7868,null,1478,null,4219,null,731,null,5653,null,941,null,6437,null,938,null,4150,null,1001,null,0400000US30,Montana,30
699728,null,4292,null,481154,null,5751,null,8347,null,1398,null,61574,null,2804,null,87047,null,2358,null,116097,null,2647,null,49833,null,2216,null,40052,null,2339,null,58965,null,1858,null,44529,null,2043,null,14710,null,1285,null,218574,null,5618,null,40365,null,2984,null,56157,null,3229,null,38315,null,3026,null,32816,null,2559,null,12346,null,1526,null,9377,null,1220,null,10630,null,1298,null,12152,null,1312,null,6416,null,1040,null,0400000US31,Nebraska,31
954067,null,7113,null,576376,null,8004,null,8086,null,1501,null,72930,null,3876,null,121740,null,4603,null,127573,null,4366,null,62872,null,3568,null,56980,null,2867,null,74754,null,2467,null,43068,null,2466,null,8373,null,1159,null,377691,null,8956,null,37136,null,2615,null,102279,null,4332,null,82931,null,4832,null,69703,null,3787,null,25357,null,3071,null,20386,null,2303,null,20717,null,2060,null,14642,null,1505,null,4540,null,989,null,0400000US32,Nevada,32
501505,null,3979,null,371658,null,5042,null,2530,null,621,null,34510,null,2377,null,82327,null,2857,null,100595,null,3023,null,42399,null,2535,null,33782,null,1777,null,41965,null,1487,null,25969,null,1643,null,7581,null,1087,null,129847,null,4305,null,14330,null,1854,null,33470,null,2416,null,24977,null,2314,null,22811,null,2460,null,7786,null,1359,null,6295,null,1067,null,9081,null,1284,null,7423,null,1156,null,3674,null,984,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2118998,null,12665,null,9518,null,1700,null,188321,null,7517,null,454064,null,8329,null,543998,null,7350,null,226785,null,5142,null,193020,null,5290,null,260768,null,5032,null,184121,null,4437,null,58403,null,3111,null,1030912,null,12580,null,64948,null,3872,null,245324,null,7082,null,241156,null,7758,null,194257,null,6588,null,66305,null,4194,null,53159,null,3755,null,78476,null,3760,null,58890,null,3443,null,28397,null,3160,null,0400000US34,New Jersey,34
734847,null,5299,null,514491,null,6930,null,8843,null,1493,null,56521,null,3531,null,90760,null,4037,null,122790,null,4192,null,57636,null,2609,null,45717,null,2453,null,72233,null,2521,null,45588,null,2133,null,14403,null,1441,null,220356,null,6918,null,33435,null,2915,null,58608,null,3866,null,40967,null,3179,null,36087,null,3110,null,16195,null,2002,null,9835,null,1621,null,12121,null,1682,null,7889,null,1463,null,5219,null,1057,null,0400000US35,New Mexico,35
7099940,null,13021,null,3941790,null,18254,null,30422,null,2918,null,339474,null,7053,null,762749,null,11373,null,993356,null,10251,null,450385,null,8049,null,375691,null,8060,null,507555,null,6562,null,366464,null,6517,null,115694,null,4555,null,3158150,null,19192,null,198472,null,5685,null,686409,null,9629,null,710668,null,12931,null,600865,null,11198,null,231408,null,8134,null,183315,null,7046,null,262688,null,7459,null,199257,null,5686,null,85068,null,3993,null,0400000US36,New York,36
3540875,null,15585,null,2418252,null,19344,null,32610,null,3291,null,278254,null,8716,null,490914,null,8110,null,554821,null,8423,null,259801,null,5867,null,231661,null,6734,null,312609,null,5073,null,198575,null,4399,null,59007,null,3173,null,1122623,null,16411,null,157897,null,6360,null,308108,null,9473,null,241305,null,7669,null,183434,null,7971,null,59896,null,4035,null,49955,null,3032,null,58394,null,3597,null,42866,null,2853,null,20768,null,2098,null,0400000US37,North Carolina,37
271724,null,2896,null,178590,null,3260,null,5020,null,1075,null,20541,null,1548,null,31888,null,1607,null,44025,null,1387,null,19787,null,1125,null,15340,null,1141,null,20318,null,999,null,17183,null,956,null,4488,null,679,null,93134,null,3164,null,23354,null,2415,null,24209,null,1778,null,10653,null,1677,null,11246,null,1468,null,4320,null,690,null,3392,null,789,null,5194,null,867,null,7040,null,919,null,3726,null,669,null,0400000US38,North Dakota,38
4505995,null,13404,null,3139659,null,16496,null,31850,null,2508,null,361561,null,7150,null,602153,null,7769,null,754628,null,8258,null,345442,null,6148,null,275341,null,5237,null,400020,null,5075,null,287057,null,5662,null,81607,null,3601,null,1366336,null,14317,null,176106,null,7002,null,340252,null,8374,null,265968,null,7348,null,239346,null,8149,null,81794,null,4085,null,65513,null,3626,null,84200,null,3861,null,71933,null,3427,null,41224,null,2811,null,0400000US39,Ohio,39
1399932,null,7049,null,955146,null,8888,null,21038,null,2124,null,111498,null,4410,null,167081,null,4576,null,211384,null,4157,null,101027,null,4056,null,92249,null,3180,null,132138,null,3299,null,93196,null,2654,null,25535,null,2215,null,444786,null,7868,null,74708,null,3408,null,121123,null,5363,null,84907,null,3998,null,70711,null,3866,null,23394,null,2418,null,17507,null,1894,null,24478,null,1941,null,18964,null,1867,null,8994,null,1105,null,0400000US40,Oklahoma,40
1471965,null,7619,null,950773,null,10065,null,8503,null,1380,null,103261,null,4668,null,175149,null,5370,null,223980,null,4710,null,116006,null,3122,null,91689,null,3502,null,120837,null,2877,null,85727,null,3374,null,25621,null,1912,null,521192,null,9768,null,66425,null,3784,null,146307,null,5483,null,96132,null,4626,null,89352,null,4670,null,31570,null,2691,null,23372,null,2207,null,29035,null,2206,null,22339,null,2345,null,16660,null,1965,null,0400000US41,Oregon,41
4873482,null,11972,null,3491156,null,15066,null,31153,null,3127,null,344522,null,6747,null,658970,null,8216,null,851815,null,7966,null,382911,null,7441,null,318759,null,5940,null,448786,null,5821,null,352856,null,5400,null,101384,null,3849,null,1382326,null,15412,null,156651,null,6143,null,315547,null,7966,null,263230,null,8040,null,231025,null,8216,null,85282,null,4101,null,65658,null,3770,null,102881,null,4480,null,105327,null,4264,null,56725,null,2709,null,0400000US42,Pennsylvania,42
402538,null,3497,null,256033,null,4325,null,1691,null,720,null,22969,null,2247,null,53426,null,2431,null,66273,null,2312,null,29840,null,2396,null,23619,null,2037,null,29113,null,1576,null,22862,null,1628,null,6240,null,986,null,146505,null,4198,null,12036,null,1540,null,32205,null,1863,null,29806,null,2281,null,24995,null,2105,null,11249,null,1697,null,6960,null,1292,null,12339,null,1680,null,11656,null,1386,null,5259,null,1075,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1192466,null,12800,null,17418,null,2204,null,131341,null,4467,null,225473,null,6694,null,270922,null,5888,null,133327,null,3755,null,117047,null,3834,null,163256,null,3297,null,106577,null,2964,null,27105,null,2539,null,510098,null,11410,null,64891,null,4684,null,133821,null,5569,null,112969,null,5724,null,84751,null,5354,null,30230,null,2391,null,24660,null,2201,null,29473,null,2135,null,19739,null,2337,null,9564,null,1371,null,0400000US45,South Carolina,45
312912,null,3484,null,213029,null,3858,null,4340,null,1236,null,26742,null,2104,null,37067,null,1898,null,52729,null,1960,null,23852,null,1761,null,17908,null,1672,null,25875,null,1208,null,19020,null,1458,null,5496,null,829,null,99883,null,3872,null,19263,null,2257,null,20917,null,1729,null,17552,null,1980,null,12865,null,1611,null,4860,null,900,null,4305,null,838,null,6982,null,1070,null,7653,null,951,null,5486,null,961,null,0400000US46,South Dakota,46
2407765,null,10842,null,1683930,null,13746,null,21513,null,2355,null,196895,null,6135,null,332371,null,6084,null,383442,null,6246,null,179639,null,5464,null,160478,null,4955,null,226048,null,3828,null,142998,null,3727,null,40546,null,2603,null,723835,null,11090,null,100210,null,4526,null,198509,null,7183,null,146617,null,6332,null,116778,null,5179,null,44975,null,3205,null,32844,null,3076,null,43432,null,2550,null,27285,null,2512,null,13185,null,1747,null,0400000US47,Tennessee,47
8244022,null,19609,null,5373524,null,24676,null,75736,null,4695,null,674016,null,12699,null,1146456,null,13842,null,1306548,null,13561,null,563343,null,8578,null,454511,null,8790,null,629850,null,6277,null,410292,null,7349,null,112772,null,3760,null,2870498,null,26030,null,398117,null,9771,null,845091,null,14337,null,644493,null,12808,null,455902,null,11085,null,150985,null,5646,null,110318,null,5309,null,126194,null,4258,null,93166,null,4419,null,46232,null,2889,null,0400000US48,Texas,48
835320,null,5515,null,599201,null,6884,null,14489,null,2028,null,108345,null,4564,null,118610,null,3032,null,133008,null,3299,null,55874,null,2847,null,48695,null,2926,null,62997,null,1968,null,42051,null,1683,null,15132,null,1751,null,236119,null,5432,null,46796,null,3025,null,78247,null,3757,null,43838,null,2939,null,31823,null,2823,null,9965,null,1546,null,7664,null,1322,null,9007,null,1464,null,5796,null,1044,null,2983,null,746,null,0400000US49,Utah,49
252580,null,2222,null,183920,null,3274,null,1877,null,618,null,17192,null,1391,null,33148,null,1662,null,48137,null,1653,null,23909,null,1502,null,17255,null,1479,null,22207,null,1030,null,16159,null,1026,null,4036,null,733,null,68660,null,2867,null,8330,null,1239,null,17771,null,1589,null,13546,null,1521,null,11357,null,1336,null,4020,null,840,null,3808,null,757,null,4512,null,806,null,3424,null,664,null,1892,null,419,null,0400000US50,Vermont,50
2932234,null,11822,null,2038098,null,14903,null,24884,null,2875,null,226607,null,6342,null,417437,null,7268,null,498371,null,6884,null,225028,null,6017,null,189480,null,5736,null,249787,null,4765,null,154852,null,4270,null,51652,null,3077,null,894136,null,13541,null,109201,null,4901,null,239502,null,6302,null,209120,null,7297,null,147321,null,5128,null,51425,null,3441,null,38525,null,2741,null,45596,null,3232,null,34580,null,2383,null,18866,null,2241,null,0400000US51,Virginia,51
2501509,null,8669,null,1652733,null,11881,null,16477,null,2042,null,190855,null,6496,null,331211,null,7448,null,412929,null,5466,null,184445,null,4990,null,158356,null,5088,null,196610,null,3930,null,122347,null,3494,null,39503,null,2847,null,848776,null,11681,null,104399,null,4932,null,235181,null,6555,null,172546,null,6560,null,139133,null,5241,null,50219,null,3546,null,41027,null,3336,null,44690,null,2662,null,35962,null,2437,null,25619,null,2605,null,0400000US53,Washington,53
733849,null,6909,null,549401,null,7253,null,6748,null,1367,null,54618,null,2612,null,96703,null,3527,null,120980,null,2900,null,64922,null,2995,null,51122,null,2902,null,77664,null,2191,null,57498,null,2288,null,19146,null,1788,null,184448,null,5099,null,25456,null,2407,null,47168,null,3378,null,35500,null,3101,null,28611,null,2329,null,12235,null,1336,null,9865,null,1445,null,12083,null,1551,null,8916,null,1247,null,4614,null,966,null,0400000US54,West Virginia,54
2241597,null,8249,null,1570851,null,10923,null,24018,null,2431,null,186882,null,4507,null,309175,null,4815,null,397109,null,5060,null,167499,null,3973,null,133827,null,3357,null,183116,null,3308,null,131418,null,3009,null,37807,null,2132,null,670746,null,10171,null,107176,null,5031,null,167149,null,5051,null,118825,null,5555,null,102088,null,4447,null,37857,null,2438,null,27899,null,2227,null,38694,null,2368,null,42550,null,2731,null,28508,null,2181,null,0400000US55,Wisconsin,55
206136,null,3069,null,142770,null,3425,null,3519,null,831,null,16461,null,1565,null,22983,null,1901,null,37759,null,1615,null,16563,null,1631,null,14457,null,1502,null,18300,null,1091,null,9992,null,1106,null,2736,null,594,null,63366,null,3516,null,11095,null,1717,null,16163,null,1851,null,10877,null,1763,null,10763,null,1706,null,4744,null,1125,null,2250,null,693,null,3432,null,893,null,2829,null,668,null,1213,null,553,null,0400000US56,Wyoming,56
1204285,null,7019,null,894308,null,8185,null,7341,null,1112,null,81215,null,3933,null,154678,null,5010,null,185075,null,4112,null,98801,null,3693,null,99721,null,3808,null,153344,null,3598,null,87057,null,2788,null,27076,null,2035,null,309977,null,6250,null,20693,null,1934,null,74230,null,3673,null,71064,null,3605,null,56637,null,2908,null,25364,null,2017,null,17590,null,1798,null,25723,null,1952,null,13797,null,1331,null,4879,null,925,null,0400000US72,Puerto Rico,72
