C18007_001E,C18007_001EA,C18007_001M,C18007_001MA,C18007_002E,C18007_002EA,C18007_002M,C18007_002MA,C18007_003E,C18007_003EA,C18007_003M,C18007_003MA,C18007_004E,C18007_004EA,C18007_004M,C18007_004MA,C18007_005E,C18007_005EA,C18007_005M,C18007_005MA,C18007_006E,C18007_006EA,C18007_006M,C18007_006MA,C18007_007E,C18007_007EA,C18007_007M,C18007_007MA,C18007_008E,C18007_008EA,C18007_008M,C18007_008MA,C18007_009E,C18007_009EA,C18007_009M,C18007_009MA,C18007_010E,C18007_010EA,C18007_010M,C18007_010MA,C18007_011E,C18007_011EA,C18007_011M,C18007_011MA,C18007_012E,C18007_012EA,C18007_012M,C18007_012MA,C18007_013E,C18007_013EA,C18007_013M,C18007_013MA,C18007_014E,C18007_014EA,C18007_014M,C18007_014MA,C18007_015E,C18007_015EA,C18007_015M,C18007_015MA,GEO_ID,NAME,state
3555995,null,5175,null,1680997,null,5530,null,1430566,null,5516,null,65514,null,4716,null,1365052,null,7136,null,250431,null,1815,null,40895,null,2524,null,209536,null,3174,null,1874998,null,3489,null,1526061,null,3555,null,86990,null,4556,null,1439071,null,5863,null,348937,null,1926,null,93608,null,3164,null,255329,null,3611,null,0400000US01,Alabama,01
503921,null,2418,null,255688,null,2451,null,233691,null,2523,null,4577,null,972,null,229114,null,2544,null,21997,null,597,null,2772,null,567,null,19225,null,801,null,248233,null,1787,null,224067,null,1724,null,9027,null,1527,null,215040,null,2014,null,24166,null,1070,null,6119,null,1135,null,18047,null,1143,null,0400000US02,Alaska,02
4765502,null,5017,null,2347587,null,4000,null,1985230,null,3993,null,52746,null,4048,null,1932484,null,5566,null,362357,null,1230,null,39570,null,3024,null,322787,null,3111,null,2417915,null,3215,null,1973597,null,3069,null,69487,null,4857,null,1904110,null,5678,null,444318,null,1449,null,87147,null,4695,null,357171,null,4625,null,0400000US04,Arizona,04
2161050,null,3744,null,1037889,null,4704,null,873036,null,4382,null,38555,null,3314,null,834481,null,5113,null,164853,null,1551,null,23570,null,2209,null,141283,null,2919,null,1123161,null,3520,null,910264,null,3380,null,45833,null,3376,null,864431,null,4841,null,212897,null,1509,null,48545,null,2709,null,164352,null,3043,null,0400000US05,Arkansas,05
27710198,null,10125,null,13600159,null,10067,null,11929485,null,10150,null,288947,null,9229,null,11640538,null,13929,null,1670674,null,3427,null,232122,null,6850,null,1438552,null,7244,null,14110039,null,7866,null,11884372,null,7561,null,358842,null,10458,null,11525530,null,12068,null,2225667,null,3483,null,517230,null,9935,null,1708437,null,10642,null,0400000US06,California,06
3720581,null,4379,null,1850663,null,4230,null,1641484,null,4000,null,37560,null,3267,null,1603924,null,5086,null,209179,null,1340,null,22999,null,2005,null,186180,null,2412,null,1869918,null,3619,null,1602893,null,3423,null,43308,null,3711,null,1559585,null,4583,null,267025,null,1432,null,49276,null,3037,null,217749,null,3242,null,0400000US08,Colorado,08
2724136,null,3360,null,1303800,null,3592,null,1117675,null,3327,null,24610,null,2545,null,1093065,null,3930,null,186125,null,1177,null,20291,null,1895,null,165834,null,2267,null,1420336,null,2713,null,1163280,null,2359,null,29582,null,2774,null,1133698,null,3540,null,257056,null,1518,null,49466,null,2923,null,207590,null,3063,null,0400000US09,Connecticut,09
669539,null,1687,null,317421,null,1269,null,268345,null,1328,null,6163,null,1173,null,262182,null,1845,null,49076,null,680,null,4610,null,671,null,44466,null,971,null,352118,null,1129,null,288987,null,1246,null,9521,null,1679,null,279466,null,1951,null,63131,null,732,null,11014,null,1317,null,52117,null,1408,null,0400000US10,Delaware,10
471022,null,1606,null,215082,null,1945,null,188932,null,1848,null,3966,null,971,null,184966,null,2030,null,26150,null,604,null,2681,null,710,null,23469,null,910,null,255940,null,1720,null,215267,null,1601,null,5035,null,1101,null,210232,null,1675,null,40673,null,653,null,9747,null,1390,null,30926,null,1461,null,0400000US11,District of Columbia,11
14372681,null,9104,null,6909971,null,8887,null,5578459,null,8617,null,152101,null,6473,null,5426358,null,9203,null,1331512,null,3477,null,156247,null,5935,null,1175265,null,6661,null,7462710,null,7838,null,5784222,null,7819,null,187618,null,6913,null,5596604,null,10702,null,1678488,null,4570,null,316867,null,9137,null,1361621,null,9448,null,0400000US12,Florida,12
7101333,null,6214,null,3392997,null,6037,null,3019805,null,6126,null,95172,null,5557,null,2924633,null,8774,null,373192,null,2499,null,54559,null,3937,null,318633,null,4266,null,3708336,null,5261,null,3177279,null,5729,null,114810,null,5749,null,3062469,null,7830,null,531057,null,2842,null,127102,null,5425,null,403955,null,5140,null,0400000US13,Georgia,13
984422,null,3103,null,476900,null,2951,null,398216,null,2995,null,11375,null,1515,null,386841,null,3415,null,78684,null,732,null,11180,null,1295,null,67504,null,1316,null,507522,null,1555,null,405817,null,1650,null,8765,null,1495,null,397052,null,2052,null,101705,null,647,null,21041,null,1951,null,80664,null,1971,null,0400000US15,Hawaii,15
1111922,null,2786,null,550814,null,2915,null,474310,null,2789,null,11508,null,1507,null,462802,null,3126,null,76504,null,957,null,7808,null,1187,null,68696,null,1334,null,561108,null,2252,null,471257,null,2287,null,13500,null,1808,null,457757,null,2660,null,89851,null,1117,null,16458,null,1519,null,73393,null,1706,null,0400000US16,Idaho,16
9840509,null,5990,null,4772880,null,5322,null,4159851,null,5161,null,102731,null,5645,null,4057120,null,7527,null,613029,null,2368,null,71570,null,4108,null,541459,null,3998,null,5067629,null,5308,null,4211396,null,4452,null,123970,null,5116,null,4087426,null,6926,null,856233,null,2796,null,175387,null,5477,null,680846,null,5742,null,0400000US17,Illinois,17
4844866,null,3933,null,2347990,null,3341,null,2031993,null,3255,null,59016,null,3709,null,1972977,null,4716,null,315997,null,1898,null,35709,null,2601,null,280288,null,2779,null,2496876,null,3702,null,2064388,null,3696,null,81402,null,3512,null,1982986,null,4724,null,432488,null,1901,null,85288,null,4284,null,347200,null,4443,null,0400000US18,Indiana,18
2314625,null,2684,null,1129952,null,2526,null,955880,null,2534,null,26187,null,2344,null,929693,null,3707,null,174072,null,1161,null,15572,null,1422,null,158500,null,1764,null,1184673,null,2542,null,950244,null,2617,null,29039,null,2956,null,921205,null,3861,null,234429,null,1271,null,35498,null,2321,null,198931,null,2284,null,0400000US19,Iowa,19
2104682,null,3650,null,1026848,null,3593,null,885460,null,3436,null,23507,null,1815,null,861953,null,3846,null,141388,null,1553,null,14422,null,1316,null,126966,null,1923,null,1077834,null,3339,null,886544,null,3533,null,28819,null,2375,null,857725,null,4201,null,191290,null,1631,null,31521,null,2172,null,159769,null,2185,null,0400000US20,Kansas,20
3279289,null,4202,null,1570272,null,4299,null,1350332,null,4354,null,59955,null,4133,null,1290377,null,5291,null,219940,null,1303,null,38482,null,3288,null,181458,null,3301,null,1709017,null,3658,null,1408476,null,3661,null,75815,null,4379,null,1332661,null,5542,null,300541,null,1464,null,74555,null,3553,null,225986,null,3834,null,0400000US21,Kentucky,21
3246893,null,4149,null,1532270,null,4184,null,1323107,null,3990,null,52344,null,3839,null,1270763,null,5080,null,209163,null,1739,null,34645,null,2390,null,174518,null,2522,null,1714623,null,3583,null,1425654,null,3618,null,68098,null,4152,null,1357556,null,5190,null,288969,null,2038,null,70954,null,3835,null,218015,null,4246,null,0400000US22,Louisiana,22
1060463,null,2015,null,511121,null,1748,null,429002,null,1587,null,13983,null,1656,null,415019,null,2317,null,82119,null,621,null,7571,null,1137,null,74548,null,1246,null,549342,null,1652,null,444826,null,1651,null,20136,null,1954,null,424690,null,2426,null,104516,null,717,null,18078,null,1725,null,86438,null,1742,null,0400000US23,Maine,23
4328643,null,4199,null,2041371,null,3596,null,1772592,null,3633,null,42488,null,3286,null,1730104,null,4404,null,268779,null,1392,null,28942,null,2107,null,239837,null,2583,null,2287272,null,3576,null,1917653,null,3822,null,55144,null,3219,null,1862509,null,5201,null,369619,null,1534,null,73060,null,3268,null,296559,null,3879,null,0400000US24,Maryland,24
5103136,null,3307,null,2442200,null,3470,null,2104259,null,3482,null,50066,null,3753,null,2054193,null,4993,null,337941,null,1279,null,35785,null,3003,null,302156,null,3273,null,2660936,null,3620,null,2189946,null,3605,null,74342,null,5161,null,2115604,null,6080,null,470990,null,1638,null,89089,null,3639,null,381901,null,3907,null,0400000US25,Massachusetts,25
7798761,null,4736,null,3771059,null,4292,null,3246688,null,4229,null,114045,null,4918,null,3132643,null,7056,null,524371,null,1665,null,61854,null,2645,null,462517,null,3182,null,4027702,null,4048,null,3320404,null,4110,null,137401,null,6296,null,3183003,null,7646,null,707298,null,1843,null,149878,null,4232,null,557420,null,4235,null,0400000US26,Michigan,26
4024651,null,3663,null,1986425,null,3495,null,1726203,null,3310,null,36129,null,2580,null,1690074,null,4306,null,260222,null,1245,null,23178,null,1753,null,237044,null,2080,null,2038226,null,2767,null,1699680,null,2870,null,43436,null,2711,null,1656244,null,4389,null,338546,null,1565,null,54428,null,2975,null,284118,null,3264,null,0400000US27,Minnesota,27
2181422,null,4042,null,1023561,null,3710,null,882863,null,4313,null,42094,null,3317,null,840769,null,5487,null,140698,null,2062,null,24264,null,2418,null,116434,null,3392,null,1157861,null,2520,null,954459,null,2757,null,52819,null,3471,null,901640,null,4231,null,203402,null,1528,null,55938,null,3368,null,147464,null,3438,null,0400000US28,Mississippi,28
4513404,null,4166,null,2160323,null,3876,null,1842042,null,4140,null,65570,null,4473,null,1776472,null,6309,null,318281,null,1895,null,42210,null,2663,null,276071,null,3439,null,2353081,null,4133,null,1926247,null,3703,null,83087,null,4946,null,1843160,null,5780,null,426834,null,1702,null,89410,null,3645,null,337424,null,3623,null,0400000US29,Missouri,29
748767,null,2136,null,370318,null,1753,null,313393,null,1730,null,9758,null,1592,null,303635,null,2058,null,56925,null,541,null,6338,null,989,null,50587,null,983,null,378449,null,1588,null,310985,null,1503,null,10397,null,1585,null,300588,null,1993,null,67464,null,791,null,12933,null,1379,null,54531,null,1572,null,0400000US30,Montana,30
1346183,null,2905,null,658703,null,2565,null,564303,null,2476,null,11584,null,1638,null,552719,null,2993,null,94400,null,940,null,9905,null,1134,null,84495,null,1376,null,687480,null,2370,null,562588,null,2099,null,14536,null,1768,null,548052,null,2625,null,124892,null,1085,null,21098,null,1623,null,103794,null,1845,null,0400000US31,Nebraska,31
1940910,null,3456,null,976615,null,2961,null,844152,null,2952,null,17634,null,2448,null,826518,null,3539,null,132463,null,1276,null,14823,null,1956,null,117640,null,2231,null,964295,null,2510,null,816451,null,2588,null,23820,null,2595,null,792631,null,3401,null,147844,null,925,null,26603,null,2063,null,121241,null,2331,null,0400000US32,Nevada,32
1041478,null,1879,null,505739,null,1732,null,438051,null,1751,null,11253,null,1745,null,426798,null,2243,null,67688,null,818,null,7029,null,1033,null,60659,null,1241,null,535739,null,1555,null,447734,null,1752,null,13661,null,2102,null,434073,null,2518,null,88005,null,1065,null,14340,null,1803,null,73665,null,1879,null,0400000US33,New Hampshire,33
6753277,null,3982,null,3248141,null,3790,null,2800279,null,3762,null,64748,null,3729,null,2735531,null,5427,null,447862,null,1774,null,54776,null,3334,null,393086,null,3965,null,3505136,null,3389,null,2868407,null,3477,null,81448,null,4655,null,2786959,null,5658,null,636729,null,1971,null,130659,null,5498,null,506070,null,5555,null,0400000US34,New Jersey,34
1502938,null,2518,null,727587,null,2709,null,618561,null,2774,null,23417,null,2572,null,595144,null,3840,null,109026,null,924,null,15652,null,1660,null,93374,null,1963,null,775351,null,2211,null,638083,null,2229,null,25044,null,2539,null,613039,null,3597,null,137268,null,1440,null,33551,null,2370,null,103717,null,2484,null,0400000US35,New Mexico,35
15148382,null,6734,null,7214273,null,6147,null,6205029,null,5844,null,160923,null,6398,null,6044106,null,8713,null,1009244,null,2688,null,135542,null,5546,null,873702,null,5553,null,7934109,null,5810,null,6506542,null,5439,null,211544,null,6656,null,6294998,null,7905,null,1427567,null,2875,null,319001,null,7885,null,1108566,null,8051,null,0400000US36,New York,36
6907117,null,6696,null,3283557,null,5886,null,2842655,null,6075,null,85009,null,4815,null,2757646,null,7765,null,440902,null,2420,null,59514,null,3631,null,381388,null,4541,null,3623560,null,6453,null,3008595,null,6713,null,120317,null,6289,null,2888278,null,9533,null,614965,null,1990,null,130939,null,4879,null,484026,null,5209,null,0400000US37,North Carolina,37
498080,null,1854,null,248376,null,1662,null,211130,null,1624,null,4102,null,732,null,207028,null,1802,null,37246,null,502,null,3694,null,690,null,33552,null,824,null,249704,null,1428,null,202310,null,1324,null,4579,null,850,null,197731,null,1581,null,47394,null,534,null,7149,null,913,null,40245,null,1045,null,0400000US38,North Dakota,38
8870030,null,5336,null,4250507,null,4928,null,3635017,null,4425,null,119710,null,5893,null,3515307,null,7344,null,615490,null,2454,null,70673,null,3365,null,544817,null,4124,null,4619523,null,4631,null,3770734,null,4111,null,146179,null,6298,null,3624555,null,7388,null,848789,null,2761,null,170134,null,5282,null,678655,null,5312,null,0400000US39,Ohio,39
2728015,null,4169,null,1314597,null,3970,null,1121067,null,4026,null,39789,null,3202,null,1081278,null,5385,null,193530,null,1631,null,25428,null,1765,null,168102,null,2269,null,1413418,null,2853,null,1151894,null,3041,null,53772,null,3173,null,1098122,null,4393,null,261524,null,1938,null,54330,null,2386,null,207194,null,3035,null,0400000US40,Oklahoma,40
2944640,null,3959,null,1439071,null,3758,null,1229431,null,3336,null,32611,null,2603,null,1196820,null,4075,null,209640,null,2025,null,25952,null,2562,null,183688,null,3187,null,1505569,null,3404,null,1240772,null,3514,null,48399,null,4026,null,1192373,null,5590,null,264797,null,1829,null,54637,null,2647,null,210160,null,3267,null,0400000US41,Oregon,41
9764951,null,4642,null,4664684,null,6084,null,3924619,null,5027,null,128646,null,5181,null,3795973,null,7380,null,740065,null,2970,null,86923,null,3447,null,653142,null,4541,null,5100267,null,5177,null,4056917,null,4810,null,155552,null,6376,null,3901365,null,8330,null,1043350,null,3109,null,205104,null,6047,null,838246,null,6717,null,0400000US42,Pennsylvania,42
836280,null,2197,null,398260,null,1965,null,341973,null,1638,null,10404,null,1819,null,331569,null,2293,null,56287,null,1198,null,6396,null,1083,null,49891,null,1459,null,438020,null,1952,null,357107,null,1683,null,12885,null,1921,null,344222,null,2528,null,80913,null,1198,null,14428,null,1438,null,66485,null,1700,null,0400000US44,Rhode Island,44
3375671,null,4237,null,1590950,null,4561,null,1355946,null,4634,null,51520,null,3742,null,1304426,null,5650,null,235004,null,2090,null,30292,null,2254,null,204712,null,3199,null,1784721,null,3908,null,1468502,null,3841,null,67482,null,3765,null,1401020,null,5928,null,316219,null,1279,null,73046,null,3817,null,243173,null,3859,null,0400000US45,South Carolina,45
605610,null,1281,null,296871,null,1680,null,250574,null,1703,null,6495,null,1730,null,244079,null,2421,null,46297,null,775,null,4267,null,743,null,42030,null,1015,null,308739,null,1481,null,249786,null,1464,null,8334,null,1393,null,241452,null,2065,null,58953,null,911,null,8816,null,1174,null,50137,null,1396,null,0400000US46,South Dakota,46
4760845,null,5286,null,2279847,null,5048,null,1958422,null,5099,null,75181,null,4065,null,1883241,null,6077,null,321425,null,1984,null,46602,null,2712,null,274823,null,3070,null,2480998,null,4505,null,2043798,null,4844,null,96854,null,4513,null,1946944,null,6990,null,437200,null,1987,null,106388,null,4354,null,330812,null,4880,null,0400000US47,Tennessee,47
