B19059_001E,B19059_001EA,B19059_001M,B19059_001MA,B19059_002E,B19059_002EA,B19059_002M,B19059_002MA,B19059_003E,B19059_003EA,B19059_003M,B19059_003MA,GEO_ID,NAME,state
1816313,null,9214,null,358682,null,6365,null,1457631,null,9539,null,0400000US01,Alabama,01
236421,null,2731,null,40234,null,2252,null,196187,null,3118,null,0400000US02,Alaska,02
2251546,null,9458,null,422585,null,7857,null,1828961,null,10596,null,0400000US04,Arizona,04
1102734,null,8133,null,192419,null,6041,null,910315,null,8349,null,0400000US05,Arkansas,05
12200672,null,20297,null,1875615,null,16495,null,10325057,null,22325,null,0400000US06,California,06
1859965,null,9746,null,285850,null,6899,null,1574115,null,12161,null,0400000US08,Colorado,08
1320714,null,5183,null,237704,null,5454,null,1083010,null,7708,null,0400000US09,Connecticut,09
328477,null,3041,null,75564,null,3161,null,252913,null,3583,null,0400000US10,Delaware,10
251039,null,2911,null,38898,null,2349,null,212141,null,3755,null,0400000US11,District of Columbia,11
7088960,null,21361,null,1357715,null,13585,null,5731245,null,21387,null,0400000US12,Florida,12
3417115,null,14784,null,532511,null,10309,null,2884604,null,17081,null,0400000US13,Georgia,13
439685,null,3621,null,98323,null,3257,null,341362,null,4438,null,0400000US15,Hawaii,15
560567,null,4368,null,92081,null,3354,null,468486,null,5262,null,0400000US16,Idaho,16
4759579,null,13538,null,775554,null,9018,null,3984025,null,16712,null,0400000US17,Illinois,17
2462278,null,10822,null,447419,null,6463,null,2014859,null,11743,null,0400000US18,Indiana,18
1214353,null,5829,null,192071,null,4786,null,1022282,null,7131,null,0400000US19,Iowa,19
1088835,null,6197,null,172343,null,4119,null,916492,null,6868,null,0400000US20,Kansas,20
1655767,null,11246,null,318162,null,6683,null,1337605,null,11881,null,0400000US21,Kentucky,21
1597111,null,7810,null,258092,null,5558,null,1339019,null,8808,null,0400000US22,Louisiana,22
543952,null,5337,null,103286,null,3119,null,440666,null,5776,null,0400000US23,Maine,23
2082458,null,8390,null,413742,null,6809,null,1668716,null,9369,null,0400000US24,Maryland,24
2449133,null,9336,null,408423,null,8009,null,2040710,null,9875,null,0400000US25,Massachusetts,25
3849007,null,11121,null,832375,null,7612,null,3016632,null,12216,null,0400000US26,Michigan,26
2062681,null,7707,null,316367,null,5518,null,1746314,null,8692,null,0400000US27,Minnesota,27
1080039,null,7657,null,184951,null,5762,null,895088,null,8369,null,0400000US28,Mississippi,28
2309626,null,10183,null,424583,null,7548,null,1885043,null,12631,null,0400000US29,Missouri,29
371954,null,3292,null,65454,null,2715,null,306500,null,3725,null,0400000US30,Montana,30
699728,null,4292,null,94264,null,3721,null,605464,null,5452,null,0400000US31,Nebraska,31
954067,null,7113,null,160239,null,5427,null,793828,null,7930,null,0400000US32,Nevada,32
501505,null,3979,null,86908,null,2926,null,414597,null,4440,null,0400000US33,New Hampshire,33
3149910,null,8764,null,545209,null,8861,null,2604701,null,11643,null,0400000US34,New Jersey,34
734847,null,5299,null,141641,null,5024,null,593206,null,6640,null,0400000US35,New Mexico,35
7099940,null,13021,null,1282181,null,14782,null,5817759,null,19229,null,0400000US36,New York,36
3540875,null,15585,null,629076,null,9826,null,2911799,null,16616,null,0400000US37,North Carolina,37
271724,null,2896,null,31958,null,1848,null,239766,null,3161,null,0400000US38,North Dakota,38
4505995,null,13404,null,910172,null,9680,null,3595823,null,14279,null,0400000US39,Ohio,39
1399932,null,7049,null,245357,null,5276,null,1154575,null,7569,null,0400000US40,Oklahoma,40
1471965,null,7619,null,260349,null,5735,null,1211616,null,8721,null,0400000US41,Oregon,41
4873482,null,11972,null,978010,null,10545,null,3895472,null,14584,null,0400000US42,Pennsylvania,42
402538,null,3497,null,72130,null,2886,null,330408,null,4426,null,0400000US44,Rhode Island,44
1702564,null,9835,null,335095,null,6986,null,1367469,null,11394,null,0400000US45,South Carolina,45
312912,null,3484,null,44860,null,2423,null,268052,null,3949,null,0400000US46,South Dakota,46
2407765,null,10842,null,416428,null,6927,null,1991337,null,10765,null,0400000US47,Tennessee,47
8244022,null,19609,null,1132198,null,11409,null,7111824,null,20733,null,0400000US48,Texas,48
835320,null,5515,null,133704,null,4418,null,701616,null,6620,null,0400000US49,Utah,49
252580,null,2222,null,41634,null,2152,null,210946,null,3003,null,0400000US50,Vermont,50
2932234,null,11822,null,588502,null,8431,null,2343732,null,11875,null,0400000US51,Virginia,51
2501509,null,8669,null,450221,null,7136,null,2051288,null,10089,null,0400000US53,Washington,53
733849,null,6909,null,172619,null,4518,null,561230,null,6885,null,0400000US54,West Virginia,54
2241597,null,8249,null,382234,null,6164,null,1859363,null,9387,null,0400000US55,Wisconsin,55
206136,null,3069,null,33399,null,1990,null,172737,null,3555,null,0400000US56,Wyoming,56
1204285,null,7019,null,160888,null,4890,null,1043397,null,7151,null,0400000US72,Puerto Rico,72
