B12001_001E,B12001_001EA,B12001_001M,B12001_001MA,B12001_002E,B12001_002EA,B12001_002M,B12001_002MA,B12001_003E,B12001_003EA,B12001_003M,B12001_003MA,B12001_004E,B12001_004EA,B12001_004M,B12001_004MA,B12001_005E,B12001_005EA,B12001_005M,B12001_005MA,B12001_006E,B12001_006EA,B12001_006M,B12001_006MA,B12001_007E,B12001_007EA,B12001_007M,B12001_007MA,B12001_008E,B12001_008EA,B12001_008M,B12001_008MA,B12001_009E,B12001_009EA,B12001_009M,B12001_009MA,B12001_010E,B12001_010EA,B12001_010M,B12001_010MA,B12001_011E,B12001_011EA,B12001_011M,B12001_011MA,B12001_012E,B12001_012EA,B12001_012M,B12001_012MA,B12001_013E,B12001_013EA,B12001_013M,B12001_013MA,B12001_014E,B12001_014EA,B12001_014M,B12001_014MA,B12001_015E,B12001_015EA,B12001_015M,B12001_015MA,B12001_016E,B12001_016EA,B12001_016M,B12001_016MA,B12001_017E,B12001_017EA,B12001_017M,B12001_017MA,B12001_018E,B12001_018EA,B12001_018M,B12001_018MA,B12001_019E,B12001_019EA,B12001_019M,B12001_019MA,GEO_ID,NAME,state
3702685,null,3710,null,1768636,null,3902,null,529137,null,10075,null,992583,null,12637,null,916067,null,13385,null,76516,null,4573,null,35146,null,2788,null,41370,null,3872,null,52633,null,3810,null,194283,null,6858,null,1934049,null,3097,null,473181,null,8286,null,991557,null,10994,null,895726,null,10785,null,95831,null,4925,null,54806,null,3946,null,41025,null,3607,null,226604,null,6868,null,242707,null,7229,null,0400000US01,Alabama,01
537579,null,1393,null,281531,null,1691,null,103632,null,3579,null,144185,null,3666,null,126396,null,3883,null,17789,null,2296,null,4980,null,1188,null,12809,null,1882,null,4243,null,784,null,29471,null,2588,null,256048,null,1625,null,70899,null,3090,null,139198,null,4003,null,126130,null,4179,null,13068,null,1720,null,6024,null,1353,null,7044,null,1436,null,13458,null,1346,null,32493,null,3163,null,0400000US02,Alaska,02
4937757,null,1440,null,2457859,null,1950,null,851113,null,12722,null,1275829,null,14553,null,1160735,null,15305,null,115094,null,6716,null,36009,null,3784,null,79085,null,4852,null,61919,null,4630,null,268998,null,9420,null,2479898,null,1886,null,661042,null,10969,null,1250021,null,13984,null,1128101,null,14731,null,121920,null,7247,null,57302,null,5439,null,64618,null,5067,null,227372,null,6606,null,341463,null,9562,null,0400000US04,Arizona,04
2251796,null,2484,null,1091269,null,3770,null,302479,null,6872,null,634280,null,8999,null,582668,null,9460,null,51612,null,3198,null,22339,null,2353,null,29273,null,2658,null,31552,null,2194,null,122958,null,5376,null,1160527,null,3073,null,251020,null,6798,null,627733,null,9248,null,575157,null,9693,null,52576,null,3739,null,31809,null,2987,null,20767,null,2339,null,138685,null,3731,null,143089,null,6757,null,0400000US05,Arkansas,05
28831162,null,3164,null,14327899,null,4095,null,5478811,null,25378,null,7413417,null,30220,null,6448854,null,32364,null,964563,null,19862,null,283249,null,9265,null,681314,null,18352,null,300428,null,9316,null,1135243,null,17145,null,14503263,null,3844,null,4487461,null,28396,null,7175396,null,36647,null,6227302,null,35108,null,948094,null,19257,null,424823,null,11235,null,523271,null,14823,null,1238954,null,11111,null,1601452,null,18565,null,0400000US06,California,06
3867717,null,2320,null,1942484,null,2902,null,643272,null,9337,null,1053660,null,10350,null,960446,null,10264,null,93214,null,6789,null,28811,null,3673,null,64403,null,5562,null,35987,null,2938,null,209565,null,7385,null,1925233,null,2448,null,493615,null,7906,null,1025193,null,9924,null,940119,null,10148,null,85074,null,5643,null,38489,null,4363,null,46585,null,3538,null,142157,null,4838,null,264268,null,7424,null,0400000US08,Colorado,08
2834130,null,1717,null,1364373,null,1702,null,468856,null,7641,null,748475,null,8504,null,694015,null,9194,null,54460,null,3938,null,17365,null,2350,null,37095,null,3098,null,36446,null,2561,null,110596,null,5005,null,1469757,null,1621,null,424061,null,7047,null,733123,null,8621,null,677112,null,8918,null,56011,null,3880,null,26027,null,2663,null,29984,null,2882,null,150201,null,4899,null,162372,null,5171,null,0400000US09,Connecticut,09
694868,null,560,null,331964,null,737,null,111385,null,3595,null,180153,null,4825,null,166144,null,5341,null,14009,null,2033,null,4597,null,1253,null,9412,null,1703,null,10584,null,1348,null,29842,null,2774,null,362904,null,550,null,102292,null,3755,null,181105,null,5422,null,164614,null,5401,null,16491,null,2316,null,6753,null,1317,null,9738,null,1694,null,38094,null,2286,null,41413,null,2868,null,0400000US10,Delaware,10
494235,null,320,null,229811,null,699,null,128962,null,3385,null,76657,null,3764,null,57556,null,3065,null,19101,null,2536,null,8218,null,1671,null,10883,null,1990,null,4722,null,912,null,19470,null,2495,null,264424,null,690,null,136902,null,3817,null,73832,null,3899,null,57707,null,3273,null,16125,null,2132,null,9870,null,1652,null,6255,null,1596,null,25095,null,1680,null,28595,null,2798,null,0400000US11,District of Columbia,11
14926522,null,3960,null,7261401,null,5517,null,2315046,null,22094,null,3920896,null,26494,null,3517440,null,27529,null,403456,null,13526,null,143575,null,7395,null,259881,null,10560,null,235059,null,7102,null,790400,null,15117,null,7665121,null,5665,null,1876811,null,15854,null,3860807,null,28134,null,3461210,null,27555,null,399597,null,11328,null,200173,null,8073,null,199424,null,8403,null,888396,null,12797,null,1039107,null,17890,null,0400000US12,Florida,12
7438414,null,4178,null,3615406,null,4396,null,1251822,null,14940,null,1924188,null,17469,null,1724640,null,18432,null,199548,null,9244,null,73811,null,5715,null,125737,null,7855,null,80404,null,5121,null,358992,null,10394,null,3823008,null,4532,null,1082644,null,13932,null,1893844,null,15874,null,1686362,null,16492,null,207482,null,8827,null,105827,null,6577,null,101655,null,6678,null,357453,null,7647,null,489067,null,10692,null,0400000US13,Georgia,13
1047000,null,707,null,522244,null,1097,null,182845,null,5301,null,282383,null,5277,null,248514,null,5547,null,33869,null,2902,null,7783,null,1814,null,26086,null,2719,null,13159,null,1857,null,43857,null,3210,null,524756,null,1073,null,144530,null,4102,null,271302,null,4984,null,243156,null,4985,null,28146,null,2716,null,8991,null,1528,null,19155,null,2479,null,55497,null,2488,null,53427,null,3992,null,0400000US15,Hawaii,15
1159925,null,2020,null,577712,null,2284,null,154548,null,4564,null,350184,null,5786,null,331180,null,6568,null,19004,null,2754,null,6674,null,1531,null,12330,null,1889,null,11189,null,1410,null,61791,null,3922,null,582213,null,2143,null,122293,null,4452,null,340223,null,6010,null,322249,null,6172,null,17974,null,2851,null,6947,null,1631,null,11027,null,1852,null,49499,null,2278,null,70198,null,3785,null,0400000US16,Idaho,16
10208594,null,2850,null,4977517,null,3196,null,1781382,null,13644,null,2662922,null,17698,null,2435366,null,18775,null,227556,null,10279,null,75897,null,5066,null,151659,null,8801,null,120710,null,5482,null,412503,null,10447,null,5231077,null,2573,null,1560485,null,14559,null,2602035,null,16862,null,2377671,null,17363,null,224364,null,7835,null,105095,null,5590,null,119269,null,6144,null,512140,null,6391,null,556417,null,11199,null,0400000US17,Illinois,17
5035925,null,2853,null,2453302,null,2670,null,747516,null,9751,null,1367714,null,11459,null,1287934,null,12496,null,79780,null,4910,null,31017,null,3342,null,48763,null,3475,null,62276,null,3269,null,275796,null,7216,null,2582623,null,2631,null,635529,null,7232,null,1360895,null,13882,null,1275793,null,13877,null,85102,null,5096,null,44937,null,3727,null,40165,null,3252,null,251871,null,5360,null,334328,null,8785,null,0400000US18,Indiana,18
