C25093_001E,C25093_001EA,C25093_001M,C25093_001MA,C25093_002E,C25093_002EA,C25093_002M,C25093_002MA,C25093_003E,C25093_003EA,C25093_003M,C25093_003MA,C25093_004E,C25093_004EA,C25093_004M,C25093_004MA,C25093_005E,C25093_005EA,C25093_005M,C25093_005MA,C25093_006E,C25093_006EA,C25093_006M,C25093_006MA,C25093_007E,C25093_007EA,C25093_007M,C25093_007MA,C25093_008E,C25093_008EA,C25093_008M,C25093_008MA,C25093_009E,C25093_009EA,C25093_009M,C25093_009MA,C25093_010E,C25093_010EA,C25093_010M,C25093_010MA,C25093_011E,C25093_011EA,C25093_011M,C25093_011MA,C25093_012E,C25093_012EA,C25093_012M,C25093_012MA,C25093_013E,C25093_013EA,C25093_013M,C25093_013MA,C25093_014E,C25093_014EA,C25093_014M,C25093_014MA,C25093_015E,C25093_015EA,C25093_015M,C25093_015MA,C25093_016E,C25093_016EA,C25093_016M,C25093_016MA,C25093_017E,C25093_017EA,C25093_017M,C25093_017MA,GEO_ID,NAME,state
2341965,null,17528,null,32216,null,3483,null,18387,null,2757,null,12640,null,1914,null,1189,null,729,null,290545,null,9564,null,191136,null,6601,null,97984,null,5979,null,1425,null,832,null,1553043,null,12389,null,1106668,null,12020,null,434908,null,9266,null,11467,null,1798,null,466161,null,6729,null,338319,null,7307,null,125871,null,5155,null,1971,null,565,null,0400000US13,Georgia,13
261918,null,5659,null,1550,null,728,null,296,null,276,null,1186,null,694,null,68,null,111,null,20731,null,2419,null,9681,null,1570,null,11036,null,1864,null,14,null,24,null,161206,null,4576,null,99705,null,3315,null,59719,null,3625,null,1782,null,617,null,78431,null,2801,null,60871,null,2844,null,17367,null,1768,null,193,null,192,null,0400000US15,Hawaii,15
403904,null,6149,null,9511,null,1704,null,6200,null,1326,null,3311,null,838,null,0,null,257,null,56710,null,3394,null,36283,null,2716,null,19849,null,2349,null,578,null,433,null,245264,null,4160,null,182271,null,4547,null,61481,null,3464,null,1512,null,606,null,92419,null,2399,null,72462,null,2523,null,19280,null,1790,null,677,null,378,null,0400000US16,Idaho,16
3334539,null,17121,null,41030,null,3080,null,21480,null,2588,null,19176,null,2158,null,374,null,275,null,424885,null,8043,null,252737,null,6678,null,170273,null,5503,null,1875,null,771,null,2109033,null,13061,null,1447621,null,11949,null,652313,null,10726,null,9099,null,1585,null,759591,null,7482,null,530583,null,6788,null,225683,null,5541,null,3325,null,879,null,0400000US17,Illinois,17
1763734,null,13721,null,30836,null,2767,null,19624,null,2365,null,11159,null,1704,null,53,null,92,null,230337,null,6145,null,172465,null,5513,null,57585,null,4117,null,287,null,181,null,1100875,null,10173,null,861241,null,10412,null,234723,null,6039,null,4911,null,979,null,401686,null,4525,null,308055,null,4841,null,92624,null,4129,null,1007,null,395,null,0400000US18,Indiana,18
894841,null,8409,null,19944,null,2444,null,12698,null,2088,null,7246,null,1298,null,0,null,226,null,114858,null,3436,null,87520,null,3349,null,27019,null,2209,null,319,null,234,null,535487,null,6173,null,430625,null,6710,null,103158,null,4871,null,1704,null,576,null,224552,null,3478,null,178013,null,3097,null,46124,null,2159,null,415,null,239,null,0400000US19,Iowa,19
763887,null,8440,null,15267,null,1832,null,10423,null,1507,null,4844,null,1215,null,0,null,242,null,97026,null,4020,null,70713,null,3576,null,26100,null,2192,null,213,null,179,null,475535,null,5324,null,384740,null,5470,null,89550,null,3862,null,1245,null,483,null,176059,null,3046,null,137192,null,3131,null,37967,null,2132,null,900,null,346,null,0400000US20,Kansas,20
1170947,null,13354,null,19114,null,2571,null,11380,null,1910,null,7734,null,1557,null,0,null,271,null,136846,null,5328,null,104984,null,4780,null,31346,null,2680,null,516,null,341,null,732301,null,8652,null,573675,null,7658,null,153063,null,5346,null,5563,null,1088,null,282686,null,4985,null,225985,null,4482,null,55740,null,3534,null,961,null,416,null,0400000US21,Kentucky,21
1085054,null,10659,null,20331,null,2559,null,13089,null,1909,null,6893,null,1355,null,349,null,252,null,125844,null,5611,null,92932,null,4434,null,32010,null,2641,null,902,null,496,null,671908,null,7614,null,524227,null,6809,null,141478,null,5100,null,6203,null,1263,null,266971,null,4476,null,206946,null,4306,null,58756,null,3444,null,1269,null,708,null,0400000US22,Louisiana,22
402257,null,5711,null,4069,null,960,null,2336,null,641,null,1689,null,679,null,44,null,76,null,39372,null,2351,null,26220,null,2051,null,13037,null,1482,null,115,null,114,null,264293,null,3894,null,185144,null,3748,null,77828,null,3662,null,1321,null,533,null,94523,null,2466,null,69541,null,2425,null,24750,null,1923,null,232,null,157,null,0400000US23,Maine,23
1456103,null,10748,null,12646,null,2015,null,5593,null,1276,null,6775,null,1427,null,278,null,237,null,158307,null,4997,null,85046,null,4046,null,72471,null,4013,null,790,null,525,null,974860,null,9149,null,664649,null,7728,null,305969,null,7677,null,4242,null,1071,null,310290,null,4134,null,218401,null,4186,null,90183,null,4219,null,1706,null,556,null,0400000US24,Maryland,24
1594159,null,12154,null,7729,null,1526,null,2617,null,849,null,4779,null,1292,null,333,null,264,null,144372,null,5004,null,76999,null,3821,null,66805,null,3867,null,568,null,376,null,1074401,null,9090,null,702665,null,8777,null,368522,null,9218,null,3214,null,847,null,367657,null,6146,null,232684,null,4949,null,133017,null,4356,null,1956,null,641,null,0400000US25,Massachusetts,25
2880401,null,15379,null,37109,null,3127,null,18571,null,2151,null,17995,null,2023,null,543,null,335,null,323377,null,6033,null,204050,null,5330,null,117267,null,4433,null,2060,null,673,null,1847830,null,10773,null,1293654,null,11320,null,543423,null,10149,null,10753,null,1547,null,672085,null,5769,null,477558,null,5296,null,192292,null,4476,null,2235,null,484,null,0400000US26,Michigan,26
1551989,null,10480,null,31356,null,2334,null,16911,null,1851,null,14290,null,1870,null,155,null,135,null,210053,null,4683,null,130639,null,4189,null,79130,null,3808,null,284,null,211,null,996124,null,7646,null,723885,null,7488,null,269113,null,5664,null,3126,null,653,null,314456,null,4083,null,234400,null,3822,null,79206,null,3248,null,850,null,302,null,0400000US27,Minnesota,27
769923,null,10715,null,12872,null,2181,null,7736,null,1713,null,4403,null,1286,null,733,null,514,null,83881,null,4821,null,62184,null,3862,null,20941,null,2523,null,756,null,554,null,471000,null,7414,null,350010,null,7259,null,117017,null,5649,null,3973,null,1123,null,202170,null,4527,null,149899,null,4586,null,51405,null,2689,null,866,null,427,null,0400000US28,Mississippi,28
1632012,null,11988,null,27525,null,2403,null,17618,null,1884,null,9746,null,1372,null,161,null,193,null,198780,null,5702,null,146589,null,5393,null,51382,null,3329,null,809,null,407,null,1010780,null,8583,null,774125,null,7815,null,232671,null,7203,null,3984,null,893,null,394927,null,4468,null,304774,null,4627,null,88679,null,2980,null,1474,null,577,null,0400000US29,Missouri,29
258965,null,4745,null,2778,null,792,null,1376,null,512,null,1166,null,538,null,236,null,379,null,25088,null,1860,null,16777,null,1336,null,8052,null,1427,null,259,null,398,null,166896,null,3502,null,125881,null,3391,null,40227,null,1970,null,788,null,362,null,64203,null,2251,null,49196,null,1967,null,14877,null,1523,null,130,null,122,null,0400000US30,Montana,30
481154,null,5751,null,8347,null,1398,null,5926,null,1158,null,2415,null,709,null,6,null,10,null,61574,null,2804,null,46471,null,2654,null,14868,null,1686,null,235,null,236,null,293029,null,4053,null,230650,null,4403,null,61664,null,3458,null,715,null,247,null,118204,null,2258,null,88127,null,2538,null,29783,null,1883,null,294,null,170,null,0400000US31,Nebraska,31
576376,null,8004,null,8086,null,1501,null,3564,null,1155,null,4393,null,1057,null,129,null,139,null,72930,null,3876,null,33520,null,2720,null,39255,null,3077,null,155,null,151,null,369165,null,7183,null,219447,null,5662,null,147737,null,5803,null,1981,null,651,null,126195,null,3020,null,81478,null,3334,null,44377,null,3117,null,340,null,255,null,0400000US32,Nevada,32
371658,null,5042,null,2530,null,621,null,1139,null,465,null,1338,null,483,null,53,null,91,null,34510,null,2377,null,18830,null,1807,null,15525,null,1977,null,155,null,137,null,259103,null,4250,null,171214,null,4493,null,87066,null,3336,null,823,null,370,null,75515,null,2241,null,49226,null,2109,null,25876,null,2214,null,413,null,274,null,0400000US33,New Hampshire,33
2118998,null,12665,null,9518,null,1700,null,2811,null,977,null,6441,null,1537,null,266,null,226,null,188321,null,7517,null,92306,null,4751,null,95433,null,4900,null,582,null,404,null,1417867,null,10735,null,858427,null,11383,null,553973,null,12169,null,5467,null,1056,null,503292,null,6653,null,293309,null,5972,null,207755,null,5400,null,2228,null,563,null,0400000US34,New Jersey,34
514491,null,6930,null,8843,null,1493,null,4278,null,1159,null,4477,null,1040,null,88,null,98,null,56521,null,3531,null,37522,null,3007,null,18815,null,2291,null,184,null,167,null,316903,null,5996,null,236649,null,5560,null,78457,null,4037,null,1797,null,573,null,132224,null,3237,null,101942,null,3459,null,29646,null,2258,null,636,null,328,null,0400000US35,New Mexico,35
3941790,null,18254,null,30422,null,2918,null,15006,null,2183,null,14608,null,1962,null,808,null,476,null,339474,null,7053,null,206405,null,5974,null,131206,null,5369,null,1863,null,695,null,2582181,null,15616,null,1701022,null,12934,null,870224,null,14099,null,10935,null,1596,null,989713,null,10205,null,639266,null,8944,null,347429,null,7658,null,3018,null,710,null,0400000US36,New York,36
2418252,null,19344,null,32610,null,3291,null,19367,null,2399,null,12345,null,2244,null,898,null,519,null,278254,null,8716,null,198594,null,7115,null,78064,null,4614,null,1596,null,623,null,1537197,null,12802,null,1157628,null,12460,null,368702,null,9484,null,10867,null,1867,null,570191,null,6185,null,417233,null,5951,null,150168,null,4282,null,2790,null,721,null,0400000US37,North Carolina,37
178590,null,3260,null,5020,null,1075,null,3702,null,891,null,1213,null,510,null,105,null,213,null,20541,null,1548,null,15969,null,1398,null,4567,null,946,null,5,null,9,null,111040,null,2192,null,93580,null,2228,null,17028,null,1661,null,432,null,199,null,41989,null,1229,null,33221,null,1494,null,8490,null,1061,null,278,null,194,null,0400000US38,North Dakota,38
3139659,null,16496,null,31850,null,2508,null,19115,null,1993,null,12520,null,1622,null,215,null,163,null,361561,null,7150,null,256030,null,6500,null,104385,null,5081,null,1146,null,498,null,1977564,null,11728,null,1486992,null,12343,null,481276,null,9417,null,9296,null,1690,null,768684,null,7347,null,557441,null,7150,null,208290,null,5815,null,2953,null,652,null,0400000US39,Ohio,39
955146,null,8888,null,21038,null,2124,null,14021,null,1790,null,6871,null,1292,null,146,null,148,null,111498,null,4410,null,83553,null,3938,null,27482,null,2529,null,463,null,363,null,571741,null,5922,null,457207,null,6498,null,110599,null,4296,null,3935,null,882,null,250869,null,4133,null,200156,null,4245,null,50025,null,2969,null,688,null,303,null,0400000US40,Oklahoma,40
950773,null,10065,null,8503,null,1380,null,3645,null,889,null,4737,null,1208,null,121,null,120,null,103261,null,4668,null,56652,null,3617,null,46485,null,3405,null,124,null,152,null,606824,null,6679,null,403225,null,6774,null,199775,null,6515,null,3824,null,1074,null,232185,null,4268,null,166693,null,4163,null,64869,null,3767,null,623,null,316,null,0400000US41,Oregon,41
3491156,null,15066,null,31153,null,3127,null,17382,null,2190,null,13362,null,1959,null,409,null,281,null,344522,null,6747,null,239810,null,5786,null,103719,null,4422,null,993,null,508,null,2212455,null,12263,null,1636131,null,12095,null,565763,null,10218,null,10561,null,1522,null,903026,null,6314,null,645955,null,6916,null,251965,null,5839,null,5106,null,981,null,0400000US42,Pennsylvania,42
256033,null,4325,null,1691,null,720,null,902,null,509,null,789,null,448,null,0,null,285,null,22969,null,2247,null,10395,null,1572,null,12574,null,1693,null,0,null,285,null,173158,null,3890,null,113987,null,3765,null,57812,null,2669,null,1359,null,663,null,58215,null,2260,null,36149,null,2079,null,21580,null,1783,null,486,null,234,null,0400000US44,Rhode Island,44
1192466,null,12800,null,17418,null,2204,null,11132,null,2035,null,5730,null,1566,null,556,null,429,null,131341,null,4467,null,93626,null,4637,null,36532,null,2851,null,1183,null,497,null,746769,null,9717,null,558570,null,8224,null,181892,null,6458,null,6307,null,1011,null,296938,null,4571,null,222077,null,4388,null,73321,null,3752,null,1540,null,435,null,0400000US45,South Carolina,45
213029,null,3858,null,4340,null,1236,null,2251,null,687,null,2060,null,938,null,29,null,65,null,26742,null,2104,null,20723,null,1751,null,6002,null,1196,null,17,null,30,null,131556,null,2988,null,106677,null,2786,null,24617,null,2040,null,262,null,161,null,50391,null,1924,null,39519,null,1810,null,10702,null,1127,null,170,null,116,null,0400000US46,South Dakota,46
1683930,null,13746,null,21513,null,2355,null,13355,null,1800,null,7869,null,1338,null,289,null,311,null,196895,null,6135,null,140375,null,5745,null,55975,null,3519,null,545,null,320,null,1055930,null,9744,null,800532,null,8023,null,248524,null,7924,null,6874,null,1180,null,409592,null,4686,null,315191,null,5451,null,92615,null,4002,null,1786,null,559,null,0400000US47,Tennessee,47
5373524,null,24676,null,75736,null,4695,null,45302,null,3629,null,28752,null,2700,null,1682,null,586,null,674016,null,12699,null,456046,null,10101,null,214223,null,9030,null,3747,null,1128,null,3470858,null,19864,null,2600105,null,18595,null,849149,null,12421,null,21604,null,2535,null,1152914,null,9070,null,870134,null,10271,null,277745,null,7590,null,5035,null,1141,null,0400000US48,Texas,48
599201,null,6884,null,14489,null,2028,null,7982,null,1367,null,6489,null,1344,null,18,null,33,null,108345,null,4564,null,65448,null,3573,null,42722,null,3258,null,175,null,194,null,356187,null,4328,null,264320,null,5140,null,90589,null,3997,null,1278,null,504,null,120180,null,2676,null,96359,null,2771,null,23500,null,1877,null,321,null,257,null,0400000US49,Utah,49
183920,null,3274,null,1877,null,618,null,1176,null,551,null,679,null,297,null,22,null,36,null,17192,null,1391,null,9779,null,1166,null,7379,null,971,null,34,null,59,null,122449,null,2397,null,82646,null,2488,null,39547,null,2351,null,256,null,216,null,42402,null,1312,null,26849,null,1301,null,15384,null,1294,null,169,null,129,null,0400000US50,Vermont,50
2038098,null,14903,null,24884,null,2875,null,12167,null,2167,null,12613,null,2089,null,104,null,134,null,226607,null,6342,null,141201,null,4609,null,84657,null,4604,null,749,null,457,null,1330316,null,11123,null,942941,null,11181,null,382792,null,8623,null,4583,null,1025,null,456291,null,6400,null,339314,null,6675,null,115287,null,4513,null,1690,null,755,null,0400000US51,Virginia,51
1652733,null,11881,null,16477,null,2042,null,7614,null,1568,null,8825,null,1390,null,38,null,63,null,190855,null,6496,null,101456,null,4083,null,88584,null,5180,null,815,null,574,null,1086941,null,8735,null,728299,null,9318,null,355166,null,7753,null,3476,null,799,null,358460,null,4554,null,257758,null,4849,null,99582,null,3665,null,1120,null,586,null,0400000US53,Washington,53
549401,null,7253,null,6748,null,1367,null,3909,null,843,null,2261,null,780,null,578,null,439,null,54618,null,2612,null,42299,null,2550,null,11724,null,1601,null,595,null,359,null,333727,null,5313,null,272783,null,5657,null,58564,null,3695,null,2380,null,718,null,154308,null,3332,null,128845,null,3112,null,24611,null,1878,null,852,null,338,null,0400000US54,West Virginia,54
1570851,null,10923,null,24018,null,2431,null,12940,null,1627,null,10949,null,1816,null,129,null,131,null,186882,null,4507,null,124207,null,4090,null,62198,null,3609,null,477,null,294,null,1007610,null,8020,null,737211,null,7789,null,267299,null,6459,null,3100,null,626,null,352341,null,4546,null,248494,null,5044,null,102691,null,3710,null,1156,null,366,null,0400000US55,Wisconsin,55
142770,null,3425,null,3519,null,831,null,2366,null,716,null,1153,null,454,null,0,null,259,null,16461,null,1565,null,12937,null,1399,null,3444,null,892,null,80,null,134,null,91762,null,2687,null,74517,null,2565,null,17140,null,1996,null,105,null,121,null,31028,null,1382,null,26384,null,1469,null,4597,null,973,null,47,null,72,null,0400000US56,Wyoming,56
894308,null,8185,null,7341,null,1112,null,3150,null,665,null,3240,null,804,null,951,null,387,null,81215,null,3933,null,48429,null,3123,null,29796,null,2532,null,2990,null,833,null,538275,null,6901,null,372331,null,6757,null,139739,null,4415,null,26205,null,2337,null,267477,null,4313,null,203714,null,4639,null,60619,null,2633,null,3144,null,712,null,0400000US72,Puerto Rico,72
