C18024_001E,C18024_001EA,C18024_001M,C18024_001MA,C18024_002E,C18024_002EA,C18024_002M,C18024_002MA,C18024_003E,C18024_003EA,C18024_003M,C18024_003MA,C18024_004E,C18024_004EA,C18024_004M,C18024_004MA,C18024_005E,C18024_005EA,C18024_005M,C18024_005MA,C18024_006E,C18024_006EA,C18024_006M,C18024_006MA,C18024_007E,C18024_007EA,C18024_007M,C18024_007MA,C18024_008E,C18024_008EA,C18024_008M,C18024_008MA,C18024_009E,C18024_009EA,C18024_009M,C18024_009MA,C18024_010E,C18024_010EA,C18024_010M,C18024_010MA,C18024_011E,C18024_011EA,C18024_011M,C18024_011MA,C18024_012E,C18024_012EA,C18024_012M,C18024_012MA,C18024_013E,C18024_013EA,C18024_013M,C18024_013MA,C18024_014E,C18024_014EA,C18024_014M,C18024_014MA,C18024_015E,C18024_015EA,C18024_015M,C18024_015MA,GEO_ID,NAME,state
2956627,null,5820,null,100021,null,5211,null,42525,null,3472,null,4787,null,1085,null,37738,null,3331,null,57496,null,3796,null,5765,null,1189,null,51731,null,4005,null,2856606,null,7987,null,1388041,null,5978,null,1035100,null,10197,null,352941,null,8846,null,1468565,null,5197,null,902707,null,10059,null,565858,null,9006,null,0400000US01,Alabama,01
457758,null,2791,null,9194,null,1577,null,3760,null,964,null,420,null,304,null,3340,null,970,null,5434,null,1151,null,972,null,450,null,4462,null,1079,null,448564,null,2689,null,229931,null,2552,null,173002,null,3322,null,56929,null,3174,null,218633,null,1773,null,146133,null,2645,null,72500,null,2673,null,0400000US02,Alaska,02
3958827,null,4939,null,79668,null,5458,null,33677,null,3185,null,5580,null,1396,null,28097,null,2879,null,45991,null,3819,null,6548,null,1465,null,39443,null,3499,null,3879159,null,7078,null,1951553,null,5028,null,1503036,null,10610,null,448517,null,10980,null,1927606,null,4812,null,1218042,null,10779,null,709564,null,10799,null,0400000US04,Arizona,04
1783300,null,4047,null,62725,null,3838,null,28427,null,2787,null,3745,null,1027,null,24682,null,2717,null,34298,null,2712,null,4589,null,1019,null,29709,null,2608,null,1720575,null,5204,null,844609,null,4842,null,623936,null,6728,null,220673,null,6024,null,875966,null,3973,null,555582,null,8085,null,320384,null,7804,null,0400000US05,Arkansas,05
23813857,null,10948,null,431012,null,12109,null,195618,null,7514,null,34488,null,2783,null,161130,null,7017,null,235394,null,8520,null,35951,null,3684,null,199443,null,8017,null,23382845,null,15620,null,11733867,null,12763,null,8943881,null,24234,null,2789986,null,24454,null,11648978,null,10557,null,7272397,null,29801,null,4376581,null,29393,null,0400000US06,California,06
3244377,null,4392,null,54412,null,3976,null,24957,null,2854,null,5554,null,1555,null,19403,null,2183,null,29455,null,2837,null,4353,null,1096,null,25102,null,2764,null,3189965,null,5737,null,1616527,null,4674,null,1311876,null,8834,null,304651,null,8933,null,1573438,null,4340,null,1086518,null,9398,null,486920,null,9082,null,0400000US08,Colorado,08
2280955,null,3659,null,35156,null,2917,null,15478,null,2200,null,3743,null,934,null,11735,null,1996,null,19678,null,2073,null,4022,null,1010,null,15656,null,2000,null,2245799,null,4340,null,1102197,null,3713,null,879196,null,6595,null,223001,null,6877,null,1143602,null,3055,null,805602,null,7222,null,338000,null,7460,null,0400000US09,Connecticut,09
557332,null,1905,null,11315,null,1521,null,5152,null,971,null,1157,null,552,null,3995,null,869,null,6163,null,1181,null,1389,null,543,null,4774,null,1076,null,546017,null,2453,null,263193,null,1725,null,204485,null,3611,null,58708,null,3437,null,282824,null,1703,null,192282,null,3989,null,90542,null,4409,null,0400000US10,Delaware,10
404199,null,1682,null,6008,null,1347,null,2766,null,911,null,532,null,582,null,2234,null,736,null,3242,null,974,null,637,null,378,null,2605,null,883,null,398191,null,2111,null,186166,null,2053,null,132282,null,3303,null,53884,null,3419,null,212025,null,1699,null,145797,null,3914,null,66228,null,4043,null,0400000US11,District of Columbia,11
11362681,null,10312,null,238660,null,9072,null,106999,null,5845,null,16892,null,2337,null,90107,null,6297,null,131661,null,6141,null,22886,null,2660,null,108775,null,5588,null,11124021,null,13532,null,5471460,null,9861,null,4207563,null,18448,null,1263897,null,18757,null,5652561,null,10477,null,3726659,null,20207,null,1925902,null,21295,null,0400000US12,Florida,12
6197084,null,6330,null,135677,null,5669,null,58458,null,4203,null,7655,null,1544,null,50803,null,3764,null,77219,null,5116,null,11748,null,1934,null,65471,null,4549,null,6061407,null,7835,null,2961347,null,7007,null,2268418,null,12471,null,692929,null,13205,null,3100060,null,7396,null,1991741,null,12804,null,1108319,null,12334,null,0400000US13,Georgia,13
804033,null,3163,null,12262,null,1907,null,6777,null,1334,null,1116,null,654,null,5661,null,1230,null,5485,null,1345,null,987,null,486,null,4498,null,1285,null,791771,null,3841,null,391439,null,3147,null,301672,null,4587,null,89767,null,3961,null,400332,null,2146,null,274377,null,4604,null,125955,null,4700,null,0400000US15,Hawaii,15
