C17018_001E,C17018_001EA,C17018_001M,C17018_001MA,C17018_002E,C17018_002EA,C17018_002M,C17018_002MA,C17018_003E,C17018_003EA,C17018_003M,C17018_003MA,C17018_004E,C17018_004EA,C17018_004M,C17018_004MA,C17018_005E,C17018_005EA,C17018_005M,C17018_005MA,C17018_006E,C17018_006EA,C17018_006M,C17018_006MA,C17018_007E,C17018_007EA,C17018_007M,C17018_007MA,C17018_008E,C17018_008EA,C17018_008M,C17018_008MA,C17018_009E,C17018_009EA,C17018_009M,C17018_009MA,C17018_010E,C17018_010EA,C17018_010M,C17018_010MA,C17018_011E,C17018_011EA,C17018_011M,C17018_011MA,GEO_ID,NAME,state
1245126,null,10267,null,162943,null,6985,null,54683,null,3873,null,60776,null,4106,null,39817,null,3495,null,7667,null,1633,null,1082183,null,10796,null,153684,null,5471,null,319089,null,8206,null,327986,null,7992,null,281424,null,7746,null,0400000US01,Alabama,01
162345,null,3643,null,10479,null,1522,null,2546,null,721,null,5268,null,1082,null,2081,null,599,null,584,null,388,null,151866,null,3431,null,8529,null,1227,null,41174,null,2801,null,57085,null,3042,null,45078,null,2373,null,0400000US02,Alaska,02
1491772,null,13954,null,151973,null,6630,null,65052,null,3898,null,43209,null,3889,null,32763,null,3180,null,10949,null,1890,null,1339799,null,14101,null,162569,null,6282,null,313098,null,9734,null,462479,null,9410,null,401653,null,9046,null,0400000US04,Arizona,04
756113,null,10348,null,103529,null,5709,null,34231,null,2899,null,38243,null,3539,null,26650,null,3082,null,4405,null,950,null,652584,null,8478,null,86991,null,3562,null,223492,null,5789,null,189091,null,5515,null,153010,null,5604,null,0400000US05,Arkansas,05
8330684,null,27121,null,774183,null,13795,null,337409,null,9652,null,204179,null,7739,null,164292,null,6130,null,68303,null,4042,null,7556501,null,27990,null,1180603,null,16151,null,1535406,null,19731,null,2275187,null,19350,null,2565305,null,23381,null,0400000US06,California,06
1202485,null,10691,null,100762,null,5794,null,32450,null,3492,null,32609,null,3268,null,26513,null,2628,null,9190,null,1683,null,1101723,null,9674,null,86017,null,4305,null,243987,null,7392,null,328316,null,8221,null,443403,null,8110,null,0400000US08,Colorado,08
885471,null,7409,null,50353,null,3653,null,15846,null,2034,null,18123,null,2425,null,10760,null,1647,null,5624,null,1337,null,835118,null,6915,null,71461,null,3940,null,212924,null,6149,null,220227,null,6358,null,330506,null,5922,null,0400000US09,Connecticut,09
224451,null,4325,null,16916,null,2128,null,5587,null,1173,null,7447,null,1416,null,2625,null,853,null,1257,null,520,null,207535,null,4750,null,18691,null,1866,null,64131,null,3823,null,63623,null,3188,null,61090,null,3028,null,0400000US10,Delaware,10
108181,null,3697,null,14098,null,2048,null,5475,null,1208,null,4611,null,1207,null,2872,null,917,null,1140,null,623,null,94083,null,3637,null,12843,null,1868,null,20100,null,2190,null,15557,null,1648,null,45583,null,2512,null,0400000US11,District of Columbia,11
4626215,null,26538,null,397771,null,11413,null,121420,null,6233,null,148430,null,7077,null,90719,null,5090,null,37202,null,3167,null,4228444,null,24996,null,465488,null,10033,null,1175369,null,14981,null,1294662,null,18884,null,1292925,null,16277,null,0400000US12,Florida,12
2328569,null,18597,null,249293,null,7851,null,88675,null,4883,null,88885,null,5428,null,56668,null,4180,null,15065,null,2110,null,2079276,null,17761,null,250775,null,8620,null,577228,null,10779,null,584972,null,11831,null,666301,null,10388,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,2516,null,815,null,6394,null,1256,null,5104,null,997,null,2432,null,760,null,290177,null,4295,null,24973,null,2376,null,78947,null,3995,null,90674,null,4058,null,95583,null,3657,null,0400000US15,Hawaii,15
397576,null,5484,null,35240,null,2470,null,9341,null,1566,null,10969,null,1530,null,11937,null,1527,null,2993,null,770,null,362336,null,5560,null,32805,null,2345,null,98441,null,5134,null,128600,null,5075,null,102490,null,4132,null,0400000US16,Idaho,16
3180087,null,18931,null,279523,null,9798,null,85794,null,5191,null,100574,null,5666,null,69643,null,4690,null,23512,null,2484,null,2900564,null,19034,null,314032,null,8541,null,760439,null,12827,null,859951,null,15082,null,966142,null,11908,null,0400000US17,Illinois,17
1662403,null,13308,null,145114,null,5167,null,41767,null,3512,null,56446,null,4120,null,39663,null,2954,null,7238,null,1372,null,1517289,null,13135,null,161513,null,5664,null,529628,null,10974,null,434125,null,8912,null,392023,null,7588,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,14216,null,1893,null,21818,null,2580,null,19753,null,2099,null,2646,null,690,null,735887,null,8721,null,53231,null,2773,null,242558,null,5440,null,232651,null,6508,null,207447,null,4752,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,14792,null,2095,null,19530,null,2063,null,17253,null,2035,null,4334,null,930,null,672227,null,7896,null,51554,null,3223,null,183706,null,6539,null,210330,null,5706,null,226637,null,5334,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,54994,null,4207,null,56191,null,3872,null,31725,null,2941,null,4451,null,1069,null,966785,null,13798,null,131444,null,5356,null,326380,null,8196,null,273344,null,8154,null,235617,null,7028,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,55867,null,3888,null,62283,null,3559,null,31843,null,3246,null,7989,null,1324,null,922043,null,11204,null,130015,null,5363,null,318662,null,7303,null,249182,null,6661,null,224184,null,5537,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,4354,null,897,null,13000,null,1858,null,8337,null,1123,null,2231,null,637,null,327625,null,6225,null,23040,null,1819,null,110892,null,3939,null,92747,null,4259,null,100946,null,3777,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,21393,null,2631,null,27467,null,2707,null,19683,null,2771,null,7205,null,1272,null,1316499,null,11844,null,116956,null,5376,null,324924,null,8812,null,343954,null,9006,null,530665,null,9752,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,33829,null,3386,null,40316,null,3930,null,25307,null,2338,null,13848,null,2033,null,1447898,null,12396,null,118542,null,5570,null,348405,null,8890,null,354861,null,8295,null,626090,null,11836,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,67782,null,3201,null,95182,null,5268,null,77225,null,4421,null,17299,null,1771,null,2303193,null,13485,null,198409,null,5736,null,657660,null,10014,null,757760,null,11322,null,689364,null,9238,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,24454,null,2650,null,28832,null,2344,null,27393,null,2214,null,6777,null,1239,null,1265934,null,9347,null,75750,null,3601,null,320133,null,6777,null,424132,null,6505,null,445919,null,6948,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,45010,null,3865,null,44130,null,3468,null,29290,null,2974,null,4257,null,926,null,631110,null,8813,null,98676,null,4397,null,186068,null,7334,null,198412,null,6309,null,147954,null,5171,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,42304,null,3320,null,56043,null,4244,null,39264,null,3108,null,8166,null,1243,null,1388497,null,12337,null,139996,null,5534,null,433070,null,6635,null,415972,null,8890,null,399459,null,8453,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,4123,null,924,null,8217,null,1509,null,8629,null,1524,null,2465,null,732,null,217293,null,4367,null,15184,null,1765,null,62618,null,3089,null,71317,null,3389,null,68174,null,3311,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,7881,null,1218,null,13378,null,1851,null,13053,null,1640,null,3266,null,777,null,421925,null,5888,null,31746,null,2432,null,118368,null,3900,null,139792,null,4623,null,132019,null,4560,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,16714,null,2640,null,14714,null,1841,null,11545,null,1924,null,4334,null,1081,null,584413,null,8030,null,80565,null,5192,null,163595,null,5609,null,196952,null,6787,null,143301,null,4639,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,3812,null,1052,null,5237,null,1041,null,4955,null,1113,null,1558,null,597,null,326360,null,5865,null,22900,null,1907,null,87070,null,4577,null,93511,null,4628,null,122879,null,4518,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,42628,null,3566,null,49863,null,4208,null,28064,null,2610,null,17802,null,2658,null,2046967,null,14608,null,187111,null,6215,null,557238,null,10237,null,491900,null,11396,null,810718,null,10695,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,27100,null,3052,null,18657,null,2460,null,19068,null,2762,null,3852,null,846,null,413866,null,7934,null,56385,null,3541,null,106088,null,3971,null,131420,null,5643,null,119973,null,4081,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,169265,null,6436,null,164736,null,6839,null,97037,null,4495,null,42872,null,3506,null,4120913,null,20967,null,468027,null,10170,null,1129707,null,15168,null,1068100,null,14608,null,1455079,null,18024,null,0400000US36,New York,36
