B18012_001E,B18012_001EA,B18012_001M,B18012_001MA,B18012_002E,B18012_002EA,B18012_002M,B18012_002MA,B18012_003E,B18012_003EA,B18012_003M,B18012_003MA,B18012_004E,B18012_004EA,B18012_004M,B18012_004MA,B18012_005E,B18012_005EA,B18012_005M,B18012_005MA,B18012_006E,B18012_006EA,B18012_006M,B18012_006MA,B18012_007E,B18012_007EA,B18012_007M,B18012_007MA,B18012_008E,B18012_008EA,B18012_008M,B18012_008MA,B18012_009E,B18012_009EA,B18012_009M,B18012_009MA,B18012_010E,B18012_010EA,B18012_010M,B18012_010MA,B18012_011E,B18012_011EA,B18012_011M,B18012_011MA,B18012_012E,B18012_012EA,B18012_012M,B18012_012MA,B18012_013E,B18012_013EA,B18012_013M,B18012_013MA,B18012_014E,B18012_014EA,B18012_014M,B18012_014MA,B18012_015E,B18012_015EA,B18012_015M,B18012_015MA,B18012_016E,B18012_016EA,B18012_016M,B18012_016MA,B18012_017E,B18012_017EA,B18012_017M,B18012_017MA,B18012_018E,B18012_018EA,B18012_018M,B18012_018MA,B18012_019E,B18012_019EA,B18012_019M,B18012_019MA,GEO_ID,NAME,state
2185895,null,7075,null,51870,null,4886,null,8669,null,1891,null,2907,null,986,null,5762,null,1642,null,43201,null,4605,null,12204,null,2031,null,19316,null,3128,null,8063,null,1624,null,3618,null,1095,null,2134025,null,8105,null,567544,null,11640,null,90815,null,5937,null,476729,null,11494,null,1566481,null,11990,null,307134,null,9794,null,551695,null,11966,null,368354,null,10989,null,339298,null,7991,null,0400000US13,Georgia,13
271102,null,2795,null,7316,null,1541,null,1049,null,582,null,93,null,103,null,956,null,570,null,6267,null,1371,null,688,null,354,null,3195,null,1014,null,2091,null,1027,null,293,null,222,null,263786,null,3242,null,72337,null,4153,null,10283,null,1873,null,62054,null,3734,null,191449,null,4499,null,14173,null,2036,null,74710,null,4633,null,59081,null,3714,null,43485,null,3682,null,0400000US15,Hawaii,15
347326,null,2289,null,8374,null,1358,null,771,null,399,null,136,null,149,null,635,null,373,null,7603,null,1368,null,1925,null,754,null,2725,null,825,null,2709,null,873,null,244,null,219,null,338952,null,2782,null,79626,null,3583,null,13745,null,1699,null,65881,null,3518,null,259326,null,4677,null,36341,null,3223,null,95030,null,4966,null,80302,null,4388,null,47653,null,3800,null,0400000US16,Idaho,16
3010607,null,4596,null,56333,null,4421,null,9004,null,1628,null,2253,null,711,null,6751,null,1366,null,47329,null,4021,null,11005,null,1719,null,21349,null,2969,null,11745,null,1754,null,3230,null,803,null,2954274,null,6787,null,888295,null,12694,null,124827,null,5605,null,763468,null,12609,null,2065979,null,14668,null,291606,null,10309,null,675326,null,13074,null,528616,null,12728,null,570431,null,10207,null,0400000US17,Illinois,17
1425788,null,3784,null,37789,null,3083,null,5970,null,1332,null,2074,null,697,null,3896,null,1014,null,31819,null,2965,null,8689,null,1545,null,12521,null,2086,null,8563,null,1528,null,2046,null,719,null,1387999,null,4778,null,414502,null,7584,null,64761,null,3855,null,349741,null,7146,null,973497,null,9329,null,146649,null,5302,null,355765,null,8771,null,265984,null,7195,null,205099,null,7753,null,0400000US18,Indiana,18
660700,null,3132,null,14576,null,1916,null,3105,null,809,null,706,null,402,null,2399,null,717,null,11471,null,1669,null,2287,null,701,null,4681,null,1087,null,4081,null,1061,null,422,null,224,null,646124,null,3626,null,204177,null,5056,null,25897,null,1972,null,178280,null,5027,null,441947,null,5686,null,44269,null,3352,null,140832,null,4671,null,148965,null,5671,null,107881,null,4496,null,0400000US19,Iowa,19
629023,null,3535,null,14961,null,2143,null,2272,null,651,null,329,null,218,null,1943,null,617,null,12689,null,1979,null,2801,null,899,null,5954,null,1457,null,3266,null,989,null,668,null,413,null,614062,null,4125,null,195013,null,5457,null,29893,null,2216,null,165120,null,5076,null,419049,null,6393,null,52164,null,4257,null,136596,null,6387,null,127616,null,5805,null,102673,null,4587,null,0400000US20,Kansas,20
940950,null,4023,null,42265,null,3306,null,5106,null,1450,null,1277,null,631,null,3829,null,1224,null,37159,null,3026,null,13798,null,2241,null,16139,null,2307,null,5946,null,1142,null,1276,null,676,null,898685,null,5584,null,241440,null,7126,null,37587,null,3083,null,203853,null,6670,null,657245,null,8289,null,101676,null,5598,null,263879,null,7959,null,171794,null,5578,null,119896,null,6225,null,0400000US21,Kentucky,21
991942,null,4862,null,32169,null,2939,null,4725,null,1118,null,1667,null,687,null,3058,null,846,null,27444,null,2699,null,10543,null,1970,null,9384,null,1946,null,5560,null,1092,null,1957,null,783,null,959773,null,5480,null,262344,null,6953,null,47062,null,3271,null,215282,null,6574,null,697429,null,8849,null,133006,null,6140,null,283152,null,8338,null,170423,null,7423,null,110848,null,5650,null,0400000US22,Louisiana,22
257445,null,1421,null,9768,null,1599,null,865,null,437,null,250,null,227,null,615,null,360,null,8903,null,1527,null,1863,null,643,null,3999,null,1082,null,2179,null,845,null,862,null,504,null,247677,null,2130,null,72933,null,3614,null,10167,null,1375,null,62766,null,3557,null,174744,null,4081,null,17309,null,2390,null,66752,null,4778,null,48281,null,3420,null,42402,null,3395,null,0400000US23,Maine,23
1224381,null,3801,null,24339,null,2930,null,4745,null,1315,null,1390,null,673,null,3355,null,1064,null,19594,null,2658,null,5065,null,1472,null,6993,null,1640,null,5139,null,1623,null,2397,null,828,null,1200042,null,4157,null,378687,null,7869,null,42023,null,3498,null,336664,null,7878,null,821355,null,8631,null,108294,null,6636,null,268783,null,9081,null,196146,null,7811,null,248132,null,7973,null,0400000US24,Maryland,24
1443071,null,3353,null,34318,null,3685,null,7650,null,1883,null,2004,null,730,null,5646,null,1727,null,26668,null,3684,null,7921,null,1897,null,9314,null,1945,null,6778,null,1452,null,2655,null,1173,null,1408753,null,4846,null,479209,null,10251,null,55726,null,4378,null,423483,null,10173,null,929544,null,10194,null,92871,null,6472,null,272301,null,8859,null,198499,null,6712,null,365873,null,10460,null,0400000US25,Massachusetts,25
2187042,null,4367,null,66929,null,4284,null,11912,null,1863,null,4084,null,1252,null,7828,null,1419,null,55017,null,3717,null,16894,null,2370,null,20488,null,2369,null,14958,null,1788,null,2677,null,709,null,2120113,null,5771,null,703860,null,9787,null,92877,null,4023,null,610983,null,9663,null,1416253,null,10825,null,181747,null,7115,null,508051,null,11217,null,420160,null,10612,null,306295,null,7973,null,0400000US26,Michigan,26
1173679,null,3245,null,22933,null,2315,null,3568,null,847,null,790,null,331,null,2778,null,811,null,19365,null,2193,null,3203,null,790,null,9294,null,1748,null,5353,null,1031,null,1515,null,593,null,1150746,null,3486,null,339024,null,5992,null,55674,null,2971,null,283350,null,5886,null,811722,null,7215,null,74517,null,4236,null,241057,null,7318,null,265937,null,6842,null,230211,null,6064,null,0400000US27,Minnesota,27
656218,null,5329,null,25743,null,3134,null,2942,null,785,null,537,null,343,null,2405,null,705,null,22801,null,2935,null,7561,null,1753,null,9158,null,1608,null,4799,null,1177,null,1283,null,610,null,630475,null,5917,null,183353,null,5861,null,36247,null,3334,null,147106,null,5710,null,447122,null,8081,null,93774,null,6928,null,161636,null,6809,null,126403,null,6343,null,65309,null,4273,null,0400000US28,Mississippi,28
1292351,null,3880,null,38741,null,3511,null,6256,null,1202,null,1884,null,813,null,4372,null,894,null,32485,null,3462,null,9354,null,1832,null,13888,null,2414,null,7032,null,1474,null,2211,null,797,null,1253610,null,5401,null,358691,null,8934,null,56779,null,3194,null,301912,null,8442,null,894919,null,10545,null,118500,null,5513,null,326039,null,8721,null,248658,null,9560,null,201722,null,8239,null,0400000US29,Missouri,29
208737,null,2431,null,5573,null,1420,null,937,null,544,null,429,null,409,null,508,null,389,null,4636,null,1221,null,1729,null,719,null,1676,null,987,null,1163,null,425,null,68,null,90,null,203164,null,2481,null,58251,null,3515,null,9978,null,1500,null,48273,null,3224,null,144913,null,3888,null,14767,null,2200,null,58255,null,4029,null,42519,null,3146,null,29372,null,3287,null,0400000US30,Montana,30
402630,null,2662,null,7526,null,1257,null,960,null,436,null,310,null,218,null,650,null,376,null,6566,null,1243,null,1774,null,697,null,2514,null,719,null,1761,null,627,null,517,null,268,null,395104,null,2948,null,125327,null,5028,null,18671,null,1804,null,106656,null,4815,null,269777,null,5145,null,31618,null,3260,null,78652,null,4010,null,90742,null,4065,null,68765,null,3749,null,0400000US31,Nebraska,31
577346,null,3452,null,11707,null,1995,null,1601,null,510,null,475,null,272,null,1126,null,452,null,10106,null,1908,null,2458,null,873,null,4045,null,1280,null,2682,null,923,null,921,null,500,null,565639,null,4275,null,107321,null,5647,null,19368,null,2324,null,87953,null,5481,null,458318,null,6308,null,103581,null,6319,null,167052,null,6154,null,119097,null,5849,null,68588,null,5232,null,0400000US32,Nevada,32
268286,null,2224,null,6133,null,1270,null,717,null,340,null,410,null,222,null,307,null,237,null,5416,null,1197,null,872,null,647,null,2571,null,846,null,1351,null,679,null,622,null,370,null,262153,null,2515,null,81492,null,3503,null,10158,null,1364,null,71334,null,3552,null,180661,null,4331,null,15844,null,2247,null,66484,null,4505,null,45338,null,3578,null,52995,null,4054,null,0400000US33,New Hampshire,33
1795811,null,3009,null,35654,null,3679,null,6830,null,1703,null,1938,null,1034,null,4892,null,1431,null,28824,null,3253,null,6868,null,1510,null,12559,null,2476,null,6785,null,1224,null,2612,null,847,null,1760157,null,4625,null,527284,null,8293,null,79186,null,4608,null,448098,null,8873,null,1232873,null,7708,null,146038,null,6987,null,402047,null,9328,null,277987,null,9706,null,406801,null,9697,null,0400000US34,New Jersey,34
450984,null,3847,null,12325,null,2039,null,2410,null,819,null,526,null,298,null,1884,null,809,null,9915,null,1760,null,2642,null,1006,null,4048,null,1057,null,3032,null,804,null,193,null,223,null,438659,null,4138,null,128781,null,5344,null,24040,null,3205,null,104741,null,4900,null,309878,null,5964,null,59132,null,5190,null,120945,null,6343,null,83519,null,6295,null,46282,null,3745,null,0400000US35,New Mexico,35
4398334,null,4897,null,93940,null,5093,null,19615,null,2259,null,5154,null,1090,null,14461,null,1984,null,74325,null,4474,null,20827,null,2617,null,31154,null,2927,null,14709,null,1895,null,7635,null,1579,null,4304394,null,7653,null,1369250,null,18499,null,169281,null,6793,null,1199969,null,17652,null,2935144,null,18060,null,427402,null,14886,null,889048,null,17552,null,665251,null,14236,null,953443,null,13592,null,0400000US36,New York,36
1980760,null,9180,null,58716,null,4401,null,8529,null,1414,null,2457,null,722,null,6072,null,1324,null,50187,null,4187,null,15039,null,2462,null,19566,null,2718,null,12163,null,2258,null,3419,null,1124,null,1922044,null,9790,null,527376,null,9854,null,77767,null,4531,null,449609,null,9156,null,1394668,null,12815,null,254348,null,9951,null,457940,null,12864,null,363936,null,9772,null,318444,null,9623,null,0400000US37,North Carolina,37
155265,null,1610,null,2366,null,787,null,368,null,251,null,133,null,152,null,235,null,201,null,1998,null,768,null,365,null,272,null,723,null,399,null,575,null,342,null,335,null,390,null,152899,null,1616,null,53781,null,2909,null,6003,null,977,null,47778,null,2823,null,99118,null,2746,null,6146,null,1000,null,30797,null,2922,null,36158,null,2424,null,26017,null,2249,null,0400000US38,North Dakota,38
2486608,null,4621,null,75553,null,4561,null,11505,null,1796,null,3089,null,865,null,8416,null,1486,null,64048,null,4287,null,17139,null,2437,null,32539,null,3231,null,11359,null,1574,null,3011,null,882,null,2411055,null,6806,null,734762,null,10860,null,110785,null,4782,null,623977,null,10210,null,1676293,null,13682,null,208496,null,8127,null,640472,null,12709,null,450156,null,10121,null,377169,null,9001,null,0400000US39,Ohio,39
819833,null,4556,null,28444,null,2594,null,3320,null,822,null,753,null,353,null,2567,null,766,null,25124,null,2543,null,7073,null,1248,null,10651,null,1610,null,5976,null,1258,null,1424,null,652,null,791389,null,4824,null,220089,null,7379,null,35930,null,2756,null,184159,null,6665,null,571300,null,8374,null,92321,null,4953,null,225530,null,7242,null,152733,null,6558,null,100716,null,5374,null,0400000US40,Oklahoma,40
845754,null,3895,null,23190,null,3410,null,4341,null,1288,null,420,null,291,null,3921,null,1166,null,18849,null,3146,null,4524,null,1373,null,6375,null,1351,null,6986,null,1789,null,964,null,405,null,822564,null,5063,null,216030,null,7757,null,30372,null,2488,null,185658,null,7678,null,606534,null,7993,null,95680,null,6766,null,216157,null,7207,null,162446,null,6180,null,132251,null,5891,null,0400000US41,Oregon,41
2586898,null,4762,null,75259,null,4447,null,12549,null,1771,null,3424,null,1098,null,9125,null,1388,null,62710,null,4214,null,16946,null,2322,null,29912,null,2738,null,11940,null,1595,null,3912,null,965,null,2511639,null,6290,null,807767,null,10943,null,100081,null,4369,null,707686,null,10426,null,1703872,null,11272,null,184265,null,8471,null,637183,null,11855,null,420110,null,10218,null,462314,null,10028,null,0400000US42,Pennsylvania,42
239839,null,1689,null,5162,null,1200,null,1272,null,611,null,163,null,279,null,1109,null,552,null,3890,null,1050,null,882,null,390,null,1435,null,626,null,1509,null,731,null,64,null,101,null,234677,null,1915,null,85783,null,3975,null,5748,null,1124,null,80035,null,3743,null,148894,null,4193,null,22351,null,3065,null,49821,null,3984,null,35422,null,2927,null,41300,null,3048,null,0400000US44,Rhode Island,44
949352,null,5072,null,28717,null,3154,null,2758,null,839,null,1116,null,606,null,1642,null,549,null,25959,null,3036,null,8670,null,1851,null,11481,null,2023,null,4937,null,1303,null,871,null,549,null,920635,null,5544,null,242598,null,7785,null,36352,null,3593,null,206246,null,8414,null,678037,null,9262,null,113451,null,6539,null,256914,null,9215,null,174519,null,6924,null,133153,null,5853,null,0400000US45,South Carolina,45
177038,null,1652,null,5302,null,1406,null,667,null,428,null,333,null,409,null,334,null,245,null,4635,null,1418,null,1566,null,840,null,1406,null,673,null,1025,null,576,null,638,null,554,null,171736,null,1959,null,52381,null,3163,null,9439,null,1486,null,42942,null,2960,null,119355,null,3603,null,12944,null,2110,null,41361,null,3844,null,36839,null,2461,null,28211,null,2281,null,0400000US46,South Dakota,46
1358995,null,5124,null,47887,null,3449,null,6635,null,1451,null,1859,null,723,null,4776,null,1222,null,41252,null,2899,null,11514,null,2008,null,18849,null,1969,null,9204,null,1475,null,1685,null,860,null,1311108,null,5898,null,328192,null,8457,null,52131,null,2977,null,276061,null,7866,null,982916,null,9639,null,158503,null,8008,null,401407,null,11269,null,238849,null,8819,null,184157,null,7326,null,0400000US47,Tennessee,47
5717830,null,8844,null,133198,null,6206,null,25723,null,3100,null,8268,null,1505,null,17455,null,2517,null,107475,null,6080,null,29089,null,3200,null,46318,null,4393,null,24955,null,3071,null,7113,null,1537,null,5584632,null,10687,null,1435684,null,17159,null,241769,null,7247,null,1193915,null,17112,null,4148948,null,19457,null,905946,null,19110,null,1438398,null,19797,null,1022467,null,17741,null,782137,null,15296,null,0400000US48,Texas,48
747213,null,2194,null,14715,null,2207,null,2005,null,819,null,582,null,417,null,1423,null,571,null,12710,null,1974,null,2847,null,901,null,5422,null,1303,null,3827,null,844,null,614,null,368,null,732498,null,3245,null,219267,null,7562,null,26225,null,2467,null,193042,null,7344,null,513231,null,8406,null,62096,null,4538,null,188362,null,8095,null,158649,null,5972,null,104124,null,4786,null,0400000US49,Utah,49
131786,null,1048,null,5247,null,1014,null,1378,null,554,null,624,null,448,null,754,null,426,null,3869,null,975,null,754,null,325,null,1755,null,678,null,831,null,427,null,529,null,430,null,126539,null,1443,null,41762,null,2371,null,5106,null,821,null,36656,null,2264,null,84777,null,2529,null,6138,null,1091,null,34548,null,2340,null,19402,null,2207,null,24689,null,2417,null,0400000US50,Vermont,50
1692448,null,6788,null,40908,null,3443,null,6731,null,1448,null,1337,null,598,null,5394,null,1249,null,34177,null,3007,null,10003,null,1867,null,13893,null,2244,null,7229,null,1551,null,3052,null,901,null,1651540,null,7700,null,504449,null,10855,null,64634,null,3921,null,439815,null,9731,null,1147091,null,13144,null,140777,null,7451,null,400047,null,11875,null,268816,null,9024,null,337451,null,9153,null,0400000US51,Virginia,51
1450379,null,4969,null,46589,null,4257,null,7872,null,1684,null,2107,null,917,null,5765,null,1432,null,38717,null,4023,null,9619,null,1900,null,15119,null,2561,null,11636,null,2214,null,2343,null,827,null,1403790,null,6684,null,354844,null,8099,null,55637,null,3017,null,299207,null,7524,null,1048946,null,9379,null,148194,null,7474,null,334070,null,8752,null,310017,null,8682,null,256665,null,8385,null,0400000US53,Washington,53
380024,null,2637,null,17858,null,2171,null,2324,null,755,null,1060,null,498,null,1264,null,572,null,15534,null,2227,null,4108,null,1160,null,8579,null,1873,null,2310,null,859,null,537,null,452,null,362166,null,3107,null,99865,null,4255,null,16353,null,2117,null,83512,null,3878,null,262301,null,5027,null,39084,null,3444,null,117204,null,5291,null,62883,null,4000,null,43130,null,3865,null,0400000US54,West Virginia,54
1232780,null,3494,null,28835,null,2784,null,4615,null,941,null,753,null,383,null,3862,null,873,null,24220,null,2501,null,4631,null,1167,null,11409,null,1744,null,6109,null,1197,null,2071,null,934,null,1203945,null,4422,null,354920,null,8139,null,49589,null,2655,null,305331,null,7903,null,849025,null,9170,null,85393,null,4661,null,313542,null,7547,null,250883,null,7062,null,199207,null,5858,null,0400000US55,Wisconsin,55
118801,null,2213,null,3547,null,965,null,413,null,254,null,160,null,176,null,253,null,199,null,3134,null,956,null,923,null,537,null,1383,null,651,null,732,null,453,null,96,null,155,null,115254,null,2098,null,25219,null,2039,null,3858,null,1053,null,21361,null,1894,null,90035,null,2681,null,9203,null,1659,null,32598,null,2406,null,32017,null,2743,null,16217,null,2167,null,0400000US56,Wyoming,56
936768,null,2065,null,41243,null,3427,null,8414,null,1669,null,1545,null,703,null,6869,null,1493,null,32829,null,3179,null,12401,null,2227,null,11084,null,1875,null,5942,null,1355,null,3402,null,987,null,895525,null,3441,null,269087,null,7587,null,39086,null,3194,null,230001,null,7425,null,626438,null,7951,null,132583,null,6647,null,197386,null,6733,null,169633,null,6352,null,126836,null,5878,null,0400000US72,Puerto Rico,72
