C18005_001E,C18005_001EA,C18005_001M,C18005_001MA,C18005_002E,C18005_002EA,C18005_002M,C18005_002MA,C18005_003E,C18005_003EA,C18005_003M,C18005_003MA,C18005_004E,C18005_004EA,C18005_004M,C18005_004MA,C18005_005E,C18005_005EA,C18005_005M,C18005_005MA,C18005_006E,C18005_006EA,C18005_006M,C18005_006MA,C18005_007E,C18005_007EA,C18005_007M,C18005_007MA,C18005_008E,C18005_008EA,C18005_008M,C18005_008MA,C18005_009E,C18005_009EA,C18005_009M,C18005_009MA,C18005_010E,C18005_010EA,C18005_010M,C18005_010MA,C18005_011E,C18005_011EA,C18005_011M,C18005_011MA,C18005_012E,C18005_012EA,C18005_012M,C18005_012MA,C18005_013E,C18005_013EA,C18005_013M,C18005_013MA,C18005_014E,C18005_014EA,C18005_014M,C18005_014MA,C18005_015E,C18005_015EA,C18005_015M,C18005_015MA,C18005_016E,C18005_016EA,C18005_016M,C18005_016MA,C18005_017E,C18005_017EA,C18005_017M,C18005_017MA,C18005_018E,C18005_018EA,C18005_018M,C18005_018MA,C18005_019E,C18005_019EA,C18005_019M,C18005_019MA,C18005_020E,C18005_020EA,C18005_020M,C18005_020MA,C18005_021E,C18005_021EA,C18005_021M,C18005_021MA,GEO_ID,NAME,state
4237753,null,4054,null,2027106,null,5662,null,346109,null,4172,null,26365,null,2841,null,319744,null,5020,null,1430566,null,5516,null,96542,null,5371,null,1334024,null,7113,null,250431,null,1815,null,40407,null,2812,null,210024,null,3264,null,2210647,null,4311,null,335649,null,3454,null,13028,null,1780,null,322621,null,3733,null,1526061,null,3555,null,106032,null,4452,null,1420029,null,5572,null,348937,null,1926,null,58127,null,3080,null,290810,null,3452,null,0400000US01,Alabama,01
609541,null,1773,null,310922,null,2283,null,55234,null,1276,null,3168,null,825,null,52066,null,1428,null,233691,null,2523,null,11354,null,1544,null,222337,null,3040,null,21997,null,597,null,3249,null,728,null,18748,null,833,null,298619,null,1753,null,50386,null,1355,null,1519,null,581,null,48867,null,1445,null,224067,null,1724,null,13689,null,2292,null,210378,null,2932,null,24166,null,1070,null,4267,null,980,null,19899,null,1013,null,0400000US02,Alaska,02
5756992,null,2608,null,2853359,null,2932,null,505772,null,3759,null,27651,null,2397,null,478121,null,4243,null,1985230,null,3993,null,84864,null,5039,null,1900366,null,6665,null,362357,null,1230,null,38851,null,2844,null,323506,null,2868,null,2903633,null,2372,null,485718,null,3282,null,13327,null,2043,null,472391,null,3873,null,1973597,null,3069,null,87507,null,4910,null,1886090,null,5855,null,444318,null,1449,null,56622,null,4320,null,387696,null,4290,null,0400000US04,Arizona,04
2585499,null,2488,null,1255092,null,4685,null,217203,null,2543,null,18646,null,2011,null,198557,null,2903,null,873036,null,4382,null,64274,null,5050,null,808762,null,6364,null,164853,null,1551,null,25433,null,2085,null,139420,null,2507,null,1330407,null,3933,null,207246,null,2812,null,11667,null,1776,null,195579,null,3156,null,910264,null,3380,null,65376,null,4547,null,844888,null,4836,null,212897,null,1509,null,35626,null,2681,null,177271,null,3041,null,0400000US05,Arkansas,05
33321461,null,5847,null,16476743,null,7960,null,2876584,null,6958,null,133339,null,5453,null,2743245,null,8285,null,11929485,null,10150,null,481793,null,13039,null,11447692,null,14974,null,1670674,null,3427,null,201244,null,5908,null,1469430,null,6750,null,16844718,null,5704,null,2734679,null,6775,null,65130,null,4052,null,2669549,null,7818,null,11884372,null,7561,null,480329,null,12660,null,11404043,null,15063,null,2225667,null,3483,null,333185,null,9614,null,1892482,null,10064,null,0400000US06,California,06
4427727,null,2911,null,2212616,null,3848,null,361953,null,3154,null,15247,null,2400,null,346706,null,3916,null,1641484,null,4000,null,70125,null,4757,null,1571359,null,6038,null,209179,null,1340,null,19841,null,1892,null,189338,null,2328,null,2215111,null,3192,null,345193,null,3320,null,8904,null,1454,null,336289,null,3741,null,1602893,null,3423,null,64068,null,3986,null,1538825,null,5192,null,267025,null,1432,null,29283,null,2298,null,237742,null,2587,null,0400000US08,Colorado,08
3227395,null,1690,null,1559688,null,2681,null,255888,null,2438,null,14866,null,1982,null,241022,null,3032,null,1117675,null,3327,null,42906,null,3485,null,1074769,null,4218,null,186125,null,1177,null,16872,null,1821,null,169253,null,2147,null,1667707,null,2345,null,247371,null,2548,null,6319,null,1185,null,241052,null,2680,null,1163280,null,2359,null,45343,null,2908,null,1117937,null,3922,null,257056,null,1518,null,27123,null,2065,null,229933,null,2554,null,0400000US09,Connecticut,09
792060,null,755,null,380229,null,968,null,62808,null,1157,null,4354,null,1133,null,58454,null,1578,null,268345,null,1328,null,10778,null,1412,null,257567,null,1878,null,49076,null,680,null,4541,null,910,null,44535,null,1088,null,411831,null,765,null,59713,null,1069,null,2657,null,781,null,57056,null,1229,null,288987,null,1246,null,12888,null,1931,null,276099,null,2149,null,63131,null,732,null,6774,null,1151,null,56357,null,1279,null,0400000US10,Delaware,10
535531,null,1254,null,247457,null,1806,null,32375,null,791,null,3185,null,917,null,29190,null,1179,null,188932,null,1848,null,9532,null,1469,null,179400,null,2161,null,26150,null,604,null,2484,null,674,null,23666,null,794,null,288074,null,1543,null,32134,null,1069,null,1197,null,704,null,30937,null,1160,null,215267,null,1601,null,9118,null,1693,null,206149,null,1913,null,40673,null,653,null,6048,null,1073,null,34625,null,1260,null,0400000US11,District of Columbia,11
16787807,null,4869,null,8152320,null,7558,null,1242349,null,6461,null,76803,null,5024,null,1165546,null,8172,null,5578459,null,8617,null,251593,null,8440,null,5326866,null,10447,null,1331512,null,3477,null,143482,null,5649,null,1188030,null,6083,null,8635487,null,6673,null,1172777,null,5497,null,38367,null,3171,null,1134410,null,6121,null,5784222,null,7819,null,240324,null,7297,null,5543898,null,9769,null,1678488,null,4570,null,204386,null,7299,null,1474102,null,8639,null,0400000US12,Florida,12
