C05009_001E,C05009_001EA,C05009_001M,C05009_001MA,C05009_002E,C05009_002EA,C05009_002M,C05009_002MA,C05009_003E,C05009_003EA,C05009_003M,C05009_003MA,C05009_004E,C05009_004EA,C05009_004M,C05009_004MA,C05009_005E,C05009_005EA,C05009_005M,C05009_005MA,C05009_006E,C05009_006EA,C05009_006M,C05009_006MA,C05009_007E,C05009_007EA,C05009_007M,C05009_007MA,C05009_008E,C05009_008EA,C05009_008M,C05009_008MA,C05009_009E,C05009_009EA,C05009_009M,C05009_009MA,C05009_010E,C05009_010EA,C05009_010M,C05009_010MA,C05009_011E,C05009_011EA,C05009_011M,C05009_011MA,C05009_012E,C05009_012EA,C05009_012M,C05009_012MA,C05009_013E,C05009_013EA,C05009_013M,C05009_013MA,C05009_014E,C05009_014EA,C05009_014M,C05009_014MA,C05009_015E,C05009_015EA,C05009_015M,C05009_015MA,GEO_ID,NAME,state
925962,null,5654,null,314208,null,4301,null,311293,null,4211,null,2915,null,1047,null,297320,null,4783,null,16888,null,2439,null,15251,null,2295,null,1637,null,764,null,611754,null,6263,null,603001,null,6173,null,8753,null,1761,null,588373,null,6157,null,23381,null,3129,null,16241,null,2659,null,7140,null,1653,null,0400000US21,Kentucky,21
999689,null,6299,null,339092,null,5157,null,336616,null,5152,null,2476,null,1192,null,321598,null,5277,null,17494,null,2455,null,15689,null,2470,null,1805,null,1078,null,660597,null,7157,null,652204,null,6885,null,8393,null,1831,null,626576,null,7257,null,34021,null,3509,null,26640,null,3243,null,7381,null,1861,null,0400000US22,Louisiana,22
262415,null,2632,null,80128,null,1950,null,79510,null,1929,null,618,null,397,null,75240,null,2096,null,4888,null,1435,null,4553,null,1324,null,335,null,302,null,182287,null,2742,null,178150,null,3089,null,4137,null,1471,null,171510,null,3386,null,10777,null,2047,null,8015,null,1753,null,2762,null,1293,null,0400000US23,Maine,23
1273995,null,5883,null,427893,null,5338,null,420360,null,5491,null,7533,null,1640,null,323555,null,5755,null,104338,null,4296,null,98228,null,4470,null,6110,null,1457,null,846102,null,6855,null,800380,null,7814,null,45722,null,3799,null,681961,null,8373,null,164141,null,6620,null,123086,null,7235,null,41055,null,3784,null,0400000US24,Maryland,24
1363619,null,4993,null,434877,null,4489,null,426553,null,4523,null,8324,null,1604,null,323146,null,6487,null,111731,null,5174,null,106428,null,5078,null,5303,null,1449,null,928742,null,5577,null,879767,null,6910,null,48975,null,3926,null,729725,null,7831,null,199017,null,7474,null,155436,null,6762,null,43581,null,3620,null,0400000US25,Massachusetts,25
2322821,null,6773,null,731774,null,5501,null,722684,null,5953,null,9090,null,1628,null,645819,null,6691,null,85955,null,5012,null,80287,null,4767,null,5668,null,1346,null,1591047,null,6212,null,1544060,null,8065,null,46987,null,4810,null,1432272,null,9925,null,158775,null,7943,null,119309,null,6773,null,39466,null,4379,null,0400000US26,Michigan,26
1205994,null,4600,null,404840,null,3627,null,396834,null,3812,null,8006,null,1586,null,340218,null,4336,null,64622,null,4139,null,60668,null,4374,null,3954,null,1071,null,801154,null,4686,null,766132,null,6012,null,35022,null,3324,null,702850,null,6154,null,98304,null,5599,null,69184,null,4799,null,29120,null,3309,null,0400000US27,Minnesota,27
696715,null,6191,null,239972,null,4559,null,238771,null,4496,null,1201,null,557,null,234765,null,4698,null,5207,null,1243,null,4804,null,1230,null,403,null,249,null,456743,null,6625,null,453807,null,6715,null,2936,null,1003,null,445817,null,6728,null,10926,null,2047,null,8930,null,1911,null,1996,null,685,null,0400000US28,Mississippi,28
1345113,null,5807,null,445036,null,5380,null,440991,null,5174,null,4045,null,1080,null,413167,null,5503,null,31869,null,2832,null,29968,null,2833,null,1901,null,704,null,900077,null,5993,null,879826,null,6280,null,20251,null,2624,null,846419,null,6973,null,53658,null,4487,null,38289,null,3625,null,15369,null,2560,null,0400000US29,Missouri,29
207357,null,2154,null,68378,null,1734,null,68276,null,1731,null,102,null,110,null,66217,null,1896,null,2161,null,795,null,2161,null,795,null,0,null,233,null,138979,null,1968,null,138415,null,2007,null,564,null,328,null,134580,null,2244,null,4399,null,1389,null,4096,null,1354,null,303,null,205,null,0400000US30,Montana,30
424187,null,3143,null,148313,null,3012,null,147239,null,3034,null,1074,null,558,null,128667,null,2948,null,19646,null,2108,null,18939,null,2107,null,707,null,480,null,275874,null,3160,null,265264,null,3510,null,10610,null,1929,null,247258,null,3231,null,28616,null,3159,null,19775,null,2653,null,8841,null,1767,null,0400000US31,Nebraska,31
614365,null,5981,null,216936,null,4480,null,211991,null,4465,null,4945,null,1329,null,131742,null,4071,null,85194,null,4238,null,80373,null,4240,null,4821,null,1331,null,397429,null,5694,null,363784,null,5945,null,33645,null,3686,null,250748,null,7308,null,146681,null,6390,null,113531,null,6359,null,33150,null,3624,null,0400000US32,Nevada,32
284019,null,2199,null,87284,null,2114,null,86053,null,2151,null,1231,null,599,null,78836,null,2501,null,8448,null,1564,null,8205,null,1556,null,243,null,204,null,196735,null,2729,null,192721,null,2880,null,4014,null,1303,null,181221,null,3377,null,15514,null,2106,null,12357,null,1777,null,3157,null,1099,null,0400000US33,New Hampshire,33
1970078,null,7268,null,638133,null,5863,null,625309,null,5920,null,12824,null,2421,null,411702,null,7141,null,226431,null,6388,null,215486,null,6029,null,10945,null,2223,null,1331945,null,8478,null,1238996,null,10468,null,92949,null,6724,null,918382,null,13884,null,413563,null,11928,null,326812,null,10746,null,86751,null,6263,null,0400000US34,New Jersey,34
457699,null,4179,null,158067,null,3464,null,155668,null,3436,null,2399,null,938,null,126187,null,3682,null,31880,null,2906,null,29909,null,2782,null,1971,null,853,null,299632,null,3988,null,287035,null,4555,null,12597,null,2145,null,232915,null,5659,null,66717,null,4039,null,55060,null,3786,null,11657,null,2116,null,0400000US35,New Mexico,35
4168092,null,10477,null,1363030,null,8570,null,1332201,null,8505,null,30829,null,3865,null,872632,null,11160,null,490398,null,12555,null,466117,null,12133,null,24281,null,3266,null,2805062,null,9302,null,2609811,null,12708,null,195251,null,8609,null,1876496,null,17220,null,928566,null,16050,null,743998,null,16493,null,184568,null,8560,null,0400000US36,New York,36
2077440,null,7509,null,719341,null,6155,null,707738,null,6241,null,11603,null,2488,null,591859,null,7088,null,127482,null,5773,null,118801,null,5834,null,8681,null,2169,null,1358099,null,7568,null,1307155,null,8025,null,50944,null,4225,null,1191157,null,9362,null,166942,null,6726,null,120019,null,6802,null,46923,null,4137,null,0400000US37,North Carolina,37
135428,null,1744,null,47083,null,1445,null,46749,null,1367,null,334,null,269,null,44737,null,1600,null,2346,null,658,null,2117,null,624,null,229,null,214,null,88345,null,1475,null,87340,null,1522,null,1005,null,583,null,84585,null,1791,null,3760,null,1116,null,2937,null,985,null,823,null,550,null,0400000US38,North Dakota,38
2594120,null,8493,null,848484,null,6754,null,842330,null,6590,null,6154,null,1215,null,790947,null,6613,null,57537,null,4373,null,54203,null,4439,null,3334,null,906,null,1745636,null,8018,null,1714515,null,8626,null,31121,null,3460,null,1655831,null,10092,null,89805,null,5608,null,63855,null,4682,null,25950,null,3332,null,0400000US39,Ohio,39
834595,null,4711,null,293757,null,4757,null,290980,null,4639,null,2777,null,1103,null,261294,null,4509,null,32463,null,2195,null,30240,null,2142,null,2223,null,963,null,540838,null,4973,null,526250,null,5300,null,14588,null,2301,null,484916,null,5745,null,55922,null,3573,null,42607,null,3508,null,13315,null,2219,null,0400000US40,Oklahoma,40
809596,null,4797,null,268496,null,3974,null,263734,null,4258,null,4762,null,1340,null,206885,null,4706,null,61611,null,3985,null,58188,null,3760,null,3423,null,1175,null,541100,null,5165,null,515311,null,6046,null,25789,null,3440,null,428376,null,7211,null,112724,null,5565,null,89159,null,5044,null,23565,null,3168,null,0400000US41,Oregon,41
2635787,null,8708,null,841917,null,6693,null,832605,null,6767,null,9312,null,1466,null,756933,null,6965,null,84984,null,4742,null,79597,null,4749,null,5387,null,1256,null,1793870,null,8596,null,1746143,null,10247,null,47727,null,4809,null,1636633,null,10910,null,157237,null,7502,null,118631,null,6194,null,38606,null,4558,null,0400000US42,Pennsylvania,42
227058,null,2198,null,73501,null,2453,null,72432,null,2420,null,1069,null,467,null,54684,null,2654,null,18817,null,2264,null,18026,null,2214,null,791,null,385,null,153557,null,2823,null,145734,null,3222,null,7823,null,1474,null,112264,null,3718,null,41293,null,4290,null,34324,null,4326,null,6969,null,1371,null,0400000US44,Rhode Island,44
982554,null,6748,null,328772,null,5819,null,325175,null,5742,null,3597,null,1090,null,293847,null,5621,null,34925,null,3558,null,32428,null,3421,null,2497,null,895,null,653782,null,6855,null,637767,null,6427,null,16015,null,2465,null,608542,null,7614,null,45240,null,4413,null,31425,null,4032,null,13815,null,2245,null,0400000US45,South Carolina,45
187364,null,1715,null,64220,null,1778,null,64034,null,1792,null,186,null,176,null,62437,null,1850,null,1783,null,553,null,1744,null,567,null,39,null,56,null,123144,null,2256,null,121538,null,2258,null,1606,null,653,null,118237,null,2246,null,4907,null,1131,null,3525,null,1008,null,1382,null,670,null,0400000US46,South Dakota,46
1360487,null,7135,null,457103,null,5249,null,453734,null,5270,null,3369,null,878,null,412080,null,5184,null,45023,null,3159,null,42700,null,3313,null,2323,null,698,null,903384,null,6700,null,880772,null,6945,null,22612,null,3108,null,838151,null,8287,null,65233,null,4671,null,45871,null,4161,null,19362,null,2794,null,0400000US47,Tennessee,47
6212359,null,15676,null,2237431,null,11525,null,2199440,null,12273,null,37991,null,3427,null,1493344,null,17195,null,744087,null,14199,null,710900,null,13854,null,33187,null,3313,null,3974928,null,14388,null,3699143,null,17528,null,275785,null,10997,null,2709235,null,18093,null,1265693,null,16192,null,997912,null,17030,null,267781,null,10762,null,0400000US48,Texas,48
788589,null,3070,null,291682,null,3585,null,287755,null,3573,null,3927,null,1116,null,241800,null,4631,null,49882,null,3786,null,46379,null,3747,null,3503,null,1041,null,496907,null,4150,null,475832,null,5303,null,21075,null,3019,null,419271,null,5765,null,77636,null,4529,null,58705,null,4381,null,18931,null,2784,null,0400000US49,Utah,49
125001,null,1644,null,38119,null,1350,null,37924,null,1357,null,195,null,160,null,36102,null,1431,null,2017,null,717,null,2003,null,715,null,14,null,28,null,86882,null,1544,null,85910,null,1584,null,972,null,449,null,82049,null,1630,null,4833,null,1095,null,4179,null,997,null,654,null,394,null,0400000US50,Vermont,50
1712949,null,7843,null,577383,null,6195,null,567727,null,6221,null,9656,null,1868,null,461878,null,7756,null,115505,null,5600,null,109046,null,5568,null,6459,null,1538,null,1135566,null,7222,null,1083375,null,8401,null,52191,null,4616,null,949780,null,10048,null,185786,null,6792,null,138417,null,6416,null,47369,null,4502,null,0400000US51,Virginia,51
1451078,null,5656,null,489376,null,5672,null,476257,null,5921,null,13119,null,2302,null,362697,null,7245,null,126679,null,5710,null,115268,null,5139,null,11411,null,2220,null,961702,null,6476,null,900020,null,8172,null,61682,null,5978,null,747215,null,8269,null,214487,null,7281,null,157313,null,6859,null,57174,null,5914,null,0400000US53,Washington,53
356964,null,3736,null,117047,null,2698,null,116484,null,2648,null,563,null,389,null,114317,null,2815,null,2730,null,1200,null,2669,null,1192,null,61,null,98,null,239917,null,3833,null,238339,null,3998,null,1578,null,649,null,233327,null,4075,null,6590,null,1862,null,5326,null,1657,null,1264,null,563,null,0400000US54,West Virginia,54
1256373,null,4865,null,411665,null,4140,null,407696,null,4114,null,3969,null,770,null,371405,null,4602,null,40260,null,2694,null,38781,null,2574,null,1479,null,540,null,844708,null,5773,null,823891,null,5897,null,20817,null,2549,null,772018,null,6779,null,72690,null,4613,null,57033,null,4503,null,15657,null,2148,null,0400000US55,Wisconsin,55
117558,null,2581,null,40172,null,1843,null,39589,null,1883,null,583,null,410,null,38303,null,1894,null,1869,null,693,null,1510,null,645,null,359,null,323,null,77386,null,2012,null,76158,null,2015,null,1228,null,846,null,73910,null,2298,null,3476,null,1154,null,2664,null,1030,null,812,null,508,null,0400000US56,Wyoming,56
908264,null,5677,null,276152,null,3668,null,275918,null,3682,null,234,null,282,null,263547,null,4216,null,12605,null,2188,null,12371,null,2168,null,234,null,282,null,632112,null,5677,null,627642,null,5713,null,4470,null,1270,null,602233,null,6432,null,29879,null,3501,null,25725,null,3116,null,4154,null,1262,null,0400000US72,Puerto Rico,72
