B16010_001E,B16010_001EA,B16010_001M,B16010_001MA,B16010_002E,B16010_002EA,B16010_002M,B16010_002MA,B16010_003E,B16010_003EA,B16010_003M,B16010_003MA,B16010_004E,B16010_004EA,B16010_004M,B16010_004MA,B16010_005E,B16010_005EA,B16010_005M,B16010_005MA,B16010_006E,B16010_006EA,B16010_006M,B16010_006MA,B16010_007E,B16010_007EA,B16010_007M,B16010_007MA,B16010_008E,B16010_008EA,B16010_008M,B16010_008MA,B16010_009E,B16010_009EA,B16010_009M,B16010_009MA,B16010_010E,B16010_010EA,B16010_010M,B16010_010MA,B16010_011E,B16010_011EA,B16010_011M,B16010_011MA,B16010_012E,B16010_012EA,B16010_012M,B16010_012MA,B16010_013E,B16010_013EA,B16010_013M,B16010_013MA,B16010_014E,B16010_014EA,B16010_014M,B16010_014MA,B16010_015E,B16010_015EA,B16010_015M,B16010_015MA,B16010_016E,B16010_016EA,B16010_016M,B16010_016MA,B16010_017E,B16010_017EA,B16010_017M,B16010_017MA,B16010_018E,B16010_018EA,B16010_018M,B16010_018MA,B16010_019E,B16010_019EA,B16010_019M,B16010_019MA,B16010_020E,B16010_020EA,B16010_020M,B16010_020MA,B16010_021E,B16010_021EA,B16010_021M,B16010_021MA,B16010_022E,B16010_022EA,B16010_022M,B16010_022MA,B16010_023E,B16010_023EA,B16010_023M,B16010_023MA,B16010_024E,B16010_024EA,B16010_024M,B16010_024MA,B16010_025E,B16010_025EA,B16010_025M,B16010_025MA,B16010_026E,B16010_026EA,B16010_026M,B16010_026MA,B16010_027E,B16010_027EA,B16010_027M,B16010_027MA,B16010_028E,B16010_028EA,B16010_028M,B16010_028MA,B16010_029E,B16010_029EA,B16010_029M,B16010_029MA,B16010_030E,B16010_030EA,B16010_030M,B16010_030MA,B16010_031E,B16010_031EA,B16010_031M,B16010_031MA,B16010_032E,B16010_032EA,B16010_032M,B16010_032MA,B16010_033E,B16010_033EA,B16010_033M,B16010_033MA,B16010_034E,B16010_034EA,B16010_034M,B16010_034MA,B16010_035E,B16010_035EA,B16010_035M,B16010_035MA,B16010_036E,B16010_036EA,B16010_036M,B16010_036MA,B16010_037E,B16010_037EA,B16010_037M,B16010_037MA,B16010_038E,B16010_038EA,B16010_038M,B16010_038MA,B16010_039E,B16010_039EA,B16010_039M,B16010_039MA,B16010_040E,B16010_040EA,B16010_040M,B16010_040MA,B16010_041E,B16010_041EA,B16010_041M,B16010_041MA,B16010_042E,B16010_042EA,B16010_042M,B16010_042MA,B16010_043E,B16010_043EA,B16010_043M,B16010_043MA,B16010_044E,B16010_044EA,B16010_044M,B16010_044MA,B16010_045E,B16010_045EA,B16010_045M,B16010_045MA,B16010_046E,B16010_046EA,B16010_046M,B16010_046MA,B16010_047E,B16010_047EA,B16010_047M,B16010_047MA,B16010_048E,B16010_048EA,B16010_048M,B16010_048MA,B16010_049E,B16010_049EA,B16010_049M,B16010_049MA,B16010_050E,B16010_050EA,B16010_050M,B16010_050MA,B16010_051E,B16010_051EA,B16010_051M,B16010_051MA,B16010_052E,B16010_052EA,B16010_052M,B16010_052MA,B16010_053E,B16010_053EA,B16010_053M,B16010_053MA,GEO_ID,NAME,state
3045893,null,4778,null,597330,null,13024,null,217297,null,9090,null,196030,null,8246,null,17125,null,2144,null,729,null,446,null,2867,null,921,null,546,null,532,null,380033,null,9795,null,369629,null,9413,null,6385,null,1052,null,1582,null,638,null,1748,null,637,null,689,null,490,null,978130,null,14306,null,569298,null,12630,null,552618,null,12275,null,9744,null,1503,null,2113,null,667,null,4002,null,971,null,821,null,648,null,408832,null,9295,null,400563,null,9021,null,4392,null,950,null,1928,null,547,null,1304,null,738,null,645,null,481,null,819024,null,12391,null,567338,null,10367,null,550440,null,10432,null,8861,null,1616,null,4979,null,1126,null,2159,null,794,null,899,null,478,null,251686,null,7750,null,244209,null,7486,null,3022,null,762,null,2111,null,578,null,1396,null,527,null,948,null,796,null,651409,null,13001,null,485739,null,11421,null,457226,null,11028,null,9608,null,1596,null,9968,null,1601,null,5963,null,1096,null,2974,null,1273,null,165670,null,6046,null,157182,null,5877,null,2184,null,692,null,3714,null,825,null,2158,null,713,null,432,null,347,null,0400000US01,Alabama,01
421818,null,2623,null,40136,null,3103,null,18185,null,2017,null,9684,null,1508,null,3582,null,1122,null,391,null,315,null,2654,null,958,null,1874,null,550,null,21951,null,2128,null,13624,null,1813,null,1069,null,604,null,642,null,394,null,2199,null,662,null,4417,null,596,null,127441,null,5234,null,87871,null,4318,null,74314,null,4030,null,1934,null,792,null,998,null,615,null,4497,null,1102,null,6128,null,775,null,39570,null,3094,null,33216,null,2768,null,786,null,503,null,864,null,412,null,1310,null,642,null,3394,null,605,null,144634,null,5251,null,112277,null,4656,null,97813,null,4138,null,3657,null,805,null,2585,null,890,null,5141,null,1110,null,3081,null,655,null,32357,null,2206,null,28732,null,2185,null,1035,null,504,null,869,null,318,null,755,null,400,null,966,null,362,null,109607,null,4310,null,88025,null,4171,null,78758,null,4055,null,1937,null,670,null,2632,null,765,null,3748,null,877,null,950,null,520,null,21582,null,1876,null,18664,null,1835,null,822,null,523,null,1006,null,609,null,918,null,432,null,172,null,127,null,0400000US02,Alaska,02
4075825,null,3131,null,673859,null,12050,null,336606,null,9705,null,95507,null,5415,null,223222,null,9172,null,2783,null,1224,null,4977,null,1235,null,10117,null,2102,null,337253,null,9413,null,159084,null,6311,null,140414,null,6085,null,8280,null,1676,null,6146,null,1480,null,23329,null,1937,null,1093262,null,19361,null,638885,null,15190,null,443227,null,12201,null,158959,null,8049,null,10469,null,2377,null,6434,null,1574,null,19796,null,2171,null,454377,null,11110,null,360062,null,9676,null,65712,null,4485,null,10300,null,2020,null,5764,null,1290,null,12539,null,1755,null,1276117,null,17877,null,854719,null,16732,null,697260,null,16509,null,114131,null,6115,null,14617,null,1858,null,9013,null,1638,null,19698,null,2421,null,421398,null,9476,null,358488,null,8190,null,36327,null,2684,null,11634,null,1671,null,5871,null,1146,null,9078,null,1683,null,1032587,null,12950,null,727860,null,12644,null,601464,null,11391,null,58481,null,4176,null,32588,null,3545,null,24633,null,2596,null,10694,null,1932,null,304727,null,8710,null,262153,null,7650,null,17869,null,2158,null,11119,null,1762,null,9956,null,1816,null,3630,null,1099,null,0400000US04,Arizona,04
1861810,null,4842,null,351075,null,8042,null,137058,null,6253,null,108774,null,6072,null,25867,null,2444,null,609,null,349,null,1808,null,678,null,0,null,267,null,214017,null,7043,null,200277,null,6508,null,11063,null,1806,null,1134,null,506,null,1341,null,546,null,202,null,192,null,663851,null,11182,null,394744,null,8681,null,376347,null,8345,null,13555,null,1938,null,1034,null,593,null,3703,null,1043,null,105,null,138,null,269107,null,7459,null,263470,null,7338,null,3433,null,997,null,1088,null,495,null,824,null,382,null,292,null,212,null,486644,null,9452,null,331462,null,8422,null,320184,null,8392,null,7072,null,1354,null,2162,null,700,null,1421,null,664,null,623,null,387,null,155182,null,4985,null,150597,null,4787,null,1906,null,659,null,1221,null,517,null,1381,null,526,null,77,null,127,null,360240,null,9352,null,264401,null,8619,null,250545,null,8253,null,5427,null,1171,null,4397,null,1168,null,3011,null,884,null,1021,null,588,null,95839,null,3971,null,89349,null,3719,null,1536,null,516,null,2385,null,799,null,2244,null,943,null,325,null,286,null,0400000US05,Arkansas,05
23331762,null,6611,null,4612748,null,36455,null,2407229,null,27336,null,427437,null,12955,null,1786302,null,23846,null,40824,null,3970,null,143411,null,7274,null,9255,null,1871,null,2205519,null,25869,null,721513,null,15217,null,1111009,null,17264,null,105060,null,6271,null,250320,null,8193,null,17617,null,3013,null,5396253,null,40351,null,3289312,null,32734,null,1825022,null,23767,null,1092410,null,18824,null,103676,null,6755,null,244239,null,10847,null,23965,null,3226,null,2106941,null,20606,null,1381056,null,16505,null,412015,null,10547,null,109696,null,6152,null,186604,null,6574,null,17570,null,2672,null,6439237,null,38801,null,4432695,null,33833,null,3103477,null,25585,null,802176,null,13605,null,143378,null,6170,null,346433,null,10980,null,37231,null,3268,null,2006542,null,22535,null,1511418,null,17841,null,232363,null,7583,null,87022,null,4254,null,160084,null,5884,null,15655,null,2072,null,6883524,null,40771,null,5224255,null,39718,null,3504966,null,28801,null,484224,null,12083,null,392408,null,12799,null,773310,null,14509,null,69347,null,4626,null,1659269,null,19914,null,1120578,null,17668,null,107219,null,4958,null,135826,null,5821,null,277602,null,8837,null,18044,null,2665,null,0400000US06,California,06
3203704,null,4123,null,355376,null,9942,null,189601,null,8613,null,88810,null,6381,null,90826,null,6364,null,1767,null,693,null,6976,null,1572,null,1222,null,622,null,165775,null,6482,null,95142,null,4824,null,60074,null,4356,null,4574,null,1163,null,4388,null,872,null,1597,null,595,null,797352,null,14511,null,516984,null,12500,null,427252,null,10094,null,71300,null,6122,null,7936,null,1563,null,6942,null,1364,null,3554,null,1118,null,280368,null,7822,null,237211,null,6925,null,29128,null,2900,null,6487,null,1286,null,5420,null,1442,null,2122,null,794,null,929708,null,16567,null,679868,null,15415,null,612769,null,13161,null,41683,null,4125,null,13071,null,1694,null,8445,null,1808,null,3900,null,1139,null,249840,null,7074,null,224010,null,6456,null,16185,null,2249,null,6171,null,1307,null,2863,null,668,null,611,null,337,null,1121268,null,15988,null,876199,null,15053,null,779700,null,12851,null,40201,null,4287,null,32065,null,2912,null,19526,null,2218,null,4707,null,1166,null,245069,null,7313,null,220013,null,6793,null,9189,null,1671,null,9662,null,1585,null,5322,null,1390,null,883,null,435,null,0400000US08,Colorado,08
2359568,null,1614,null,282428,null,7840,null,116388,null,6047,null,59225,null,4073,null,37335,null,3978,null,14748,null,2284,null,3939,null,1207,null,1141,null,735,null,166040,null,5311,null,104740,null,4021,null,29806,null,2682,null,26947,null,2569,null,2829,null,737,null,1718,null,737,null,695183,null,11386,null,448206,null,10376,null,354952,null,8584,null,49193,null,3794,null,36634,null,4103,null,5618,null,1438,null,1809,null,709,null,246977,null,6685,null,209510,null,6207,null,15376,null,1960,null,19218,null,2605,null,2079,null,726,null,794,null,404,null,564217,null,9278,null,421627,null,9094,null,355749,null,9003,null,32639,null,3228,null,26140,null,2731,null,4353,null,1240,null,2746,null,955,null,142590,null,5924,null,121788,null,5052,null,7052,null,1253,null,11408,null,1678,null,1898,null,733,null,444,null,301,null,817740,null,10765,null,636607,null,9965,null,535525,null,9491,null,25734,null,2407,null,48052,null,3597,null,22063,null,2469,null,5233,null,1175,null,181133,null,5436,null,151469,null,4740,null,6003,null,1222,null,15025,null,1723,null,7074,null,1330,null,1562,null,763,null,0400000US09,Connecticut,09
573935,null,890,null,72187,null,4062,null,30308,null,2585,null,20201,null,2035,null,7812,null,1519,null,1698,null,641,null,437,null,346,null,160,null,175,null,41879,null,3131,null,35220,null,2901,null,3766,null,983,null,2196,null,766,null,650,null,352,null,47,null,76,null,191244,null,5643,null,116258,null,4714,null,105594,null,4644,null,5851,null,1271,null,2639,null,858,null,699,null,487,null,1475,null,822,null,74986,null,3499,null,68226,null,3306,null,3418,null,1067,null,2437,null,795,null,629,null,406,null,276,null,239,null,160631,null,5018,null,115064,null,4190,null,105756,null,3889,null,4213,null,1049,null,2662,null,853,null,1193,null,498,null,1240,null,552,null,45567,null,3080,null,42639,null,2990,null,986,null,384,null,1040,null,483,null,786,null,388,null,116,null,138,null,149873,null,5228,null,112071,null,4838,null,97164,null,4412,null,2783,null,819,null,5004,null,979,null,5270,null,1023,null,1850,null,692,null,37802,null,2933,null,33622,null,2883,null,1000,null,368,null,1712,null,551,null,1022,null,473,null,446,null,264,null,0400000US10,Delaware,10
401018,null,843,null,57214,null,3739,null,26014,null,2899,null,17935,null,2668,null,6741,null,1642,null,340,null,238,null,395,null,423,null,603,null,463,null,31200,null,2399,null,27311,null,2107,null,2887,null,1086,null,654,null,393,null,215,null,217,null,133,null,155,null,87444,null,4848,null,49700,null,3789,null,44028,null,3398,null,3342,null,1298,null,673,null,414,null,411,null,370,null,1246,null,675,null,37744,null,3169,null,35216,null,2972,null,899,null,391,null,762,null,579,null,661,null,519,null,206,null,209,null,65957,null,4151,null,44442,null,3609,null,38824,null,3353,null,3309,null,985,null,874,null,455,null,217,null,185,null,1218,null,612,null,21515,null,2498,null,19382,null,2357,null,965,null,611,null,857,null,454,null,127,null,152,null,184,null,182,null,190403,null,4672,null,156785,null,4441,null,130911,null,3982,null,8644,null,1820,null,11430,null,1979,null,2999,null,880,null,2801,null,956,null,33618,null,2616,null,27914,null,2418,null,2027,null,861,null,2254,null,764,null,877,null,550,null,546,null,363,null,0400000US11,District of Columbia,11
12588083,null,7946,null,1899475,null,21006,null,833000,null,16945,null,422868,null,10796,null,329525,null,12213,null,62809,null,6333,null,14611,null,2323,null,3187,null,1128,null,1066475,null,15083,null,681771,null,13735,null,292950,null,8029,null,73964,null,4821,null,11569,null,1947,null,6221,null,1728,null,3962460,null,34604,null,2271006,null,28600,null,1682327,null,23623,null,452599,null,13819,null,103420,null,7086,null,24612,null,3454,null,8048,null,1779,null,1691454,null,17709,null,1375762,null,16115,null,214880,null,8486,null,78035,null,5474,null,13657,null,2050,null,9120,null,1651,null,3483704,null,31707,null,2331322,null,24110,null,1789330,null,18668,null,401193,null,12086,null,102826,null,6622,null,26275,null,3040,null,11698,null,2299,null,1152382,null,17142,null,951322,null,15328,null,134210,null,6531,null,50657,null,3824,null,10491,null,1723,null,5702,null,1199,null,3242444,null,27839,null,2275560,null,23496,null,1668840,null,21201,null,397015,null,11517,null,137736,null,8281,null,52279,null,3803,null,19690,null,2581,null,966884,null,16328,null,768765,null,13368,null,111686,null,5779,null,58020,null,4570,null,19977,null,2397,null,8436,null,1823,null,0400000US12,Florida,12
