B19019_001E,B19019_001EA,B19019_001M,B19019_001MA,B19019_002E,B19019_002EA,B19019_002M,B19019_002MA,B19019_003E,B19019_003EA,B19019_003M,B19019_003MA,B19019_004E,B19019_004EA,B19019_004M,B19019_004MA,B19019_005E,B19019_005EA,B19019_005M,B19019_005MA,B19019_006E,B19019_006EA,B19019_006M,B19019_006MA,B19019_007E,B19019_007EA,B19019_007M,B19019_007MA,B19019_008E,B19019_008EA,B19019_008M,B19019_008MA,GEO_ID,NAME,state
67035,null,573,null,32911,null,764,null,69975,null,1149,null,83232,null,1459,null,98345,null,1435,null,99039,null,2711,null,96864,null,6557,null,89654,null,8102,null,0400000US34,New Jersey,34
41452,null,677,null,24959,null,1296,null,47710,null,1321,null,53204,null,2613,null,54759,null,3072,null,54201,null,5429,null,53397,null,5126,null,45989,null,3828,null,0400000US35,New Mexico,35
53514,null,349,null,29040,null,560,null,57977,null,653,null,66931,null,784,null,79566,null,1086,null,78088,null,1772,null,73254,null,2173,null,71058,null,2899,null,0400000US36,New York,36
44670,null,432,null,23732,null,499,null,51172,null,608,null,55709,null,1061,null,66198,null,1293,null,60680,null,2259,null,53154,null,4290,null,59521,null,5049,null,0400000US37,North Carolina,37
43753,null,1205,null,22112,null,938,null,50735,null,1376,null,64037,null,3585,null,67706,null,4880,null,65876,null,5856,null,71752,null,11433,null,42345,null,25615,null,0400000US38,North Dakota,38
46597,null,304,null,24564,null,388,null,51828,null,445,null,60479,null,832,null,70323,null,1111,null,68820,null,2298,null,62197,null,2267,null,61522,null,3711,null,0400000US39,Ohio,39
41567,null,395,null,21727,null,482,null,49011,null,942,null,52661,null,1695,null,59300,null,2067,null,51489,null,2365,null,53737,null,4279,null,53473,null,5851,null,0400000US40,Oklahoma,40
48730,null,681,null,26206,null,779,null,54524,null,897,null,59983,null,1833,null,68895,null,2767,null,64749,null,4619,null,68273,null,7417,null,60665,null,7750,null,0400000US41,Oregon,41
48576,null,297,null,23995,null,337,null,52357,null,440,null,65363,null,799,null,74523,null,962,null,72584,null,2127,null,69718,null,3426,null,67270,null,4155,null,0400000US42,Pennsylvania,42
53568,null,1353,null,26176,null,1103,null,60633,null,2258,null,70297,null,3503,null,89832,null,5494,null,80827,null,3666,null,84043,null,13057,null,105505,null,20476,null,0400000US44,Rhode Island,44
43329,null,635,null,22981,null,805,null,49556,null,953,null,54283,null,1656,null,63016,null,2636,null,61209,null,2096,null,53833,null,5596,null,62259,null,7151,null,0400000US45,South Carolina,45
43424,null,944,null,23138,null,951,null,49843,null,1312,null,55892,null,2041,null,65785,null,3210,null,61536,null,3702,null,60856,null,14878,null,39946,null,6074,null,0400000US46,South Dakota,46
42367,null,345,null,22813,null,619,null,47718,null,711,null,53657,null,1456,null,62034,null,1204,null,59530,null,1835,null,55565,null,4350,null,55582,null,7734,null,0400000US47,Tennessee,47
47548,null,308,null,27362,null,303,null,54168,null,532,null,56004,null,864,null,63863,null,1147,null,56342,null,1321,null,49882,null,2042,null,53648,null,2301,null,0400000US48,Texas,48
55109,null,762,null,28621,null,1029,null,55523,null,984,null,63182,null,2620,null,68750,null,2279,null,69239,null,2009,null,71385,null,2855,null,81649,null,4179,null,0400000US49,Utah,49
49907,null,1176,null,24975,null,1210,null,58037,null,2033,null,64368,null,2107,null,70858,null,3077,null,69621,null,10801,null,64968,null,13204,null,65729,null,15244,null,0400000US50,Vermont,50
59562,null,589,null,33350,null,857,null,64390,null,1085,null,70997,null,1432,null,81868,null,1566,null,85219,null,2813,null,84788,null,6085,null,84680,null,7152,null,0400000US51,Virginia,51
55591,null,501,null,31040,null,567,null,62762,null,880,null,68212,null,2070,null,78464,null,1946,null,74202,null,2031,null,65574,null,3381,null,64424,null,9589,null,0400000US53,Washington,53
37060,null,760,null,17897,null,932,null,41805,null,1034,null,50032,null,2140,null,54602,null,2703,null,60660,null,6784,null,50002,null,5520,null,46972,null,12239,null,0400000US54,West Virginia,54
50578,null,364,null,26023,null,459,null,56316,null,688,null,64905,null,1254,null,74027,null,1084,null,71996,null,1555,null,68462,null,2540,null,63875,null,3613,null,0400000US55,Wisconsin,55
51731,null,1322,null,25367,null,1615,null,59605,null,2601,null,67726,null,4516,null,77053,null,4343,null,71582,null,9312,null,71700,null,14708,null,71487,null,18246,null,0400000US56,Wyoming,56
17741,null,390,null,8775,null,299,null,17123,null,372,null,23595,null,915,null,26766,null,981,null,27066,null,1806,null,20090,null,2861,null,22143,null,5139,null,0400000US72,Puerto Rico,72
