B25087_001E,B25087_001EA,B25087_001M,B25087_001MA,B25087_002E,B25087_002EA,B25087_002M,B25087_002MA,B25087_003E,B25087_003EA,B25087_003M,B25087_003MA,B25087_004E,B25087_004EA,B25087_004M,B25087_004MA,B25087_005E,B25087_005EA,B25087_005M,B25087_005MA,B25087_006E,B25087_006EA,B25087_006M,B25087_006MA,B25087_007E,B25087_007EA,B25087_007M,B25087_007MA,B25087_008E,B25087_008EA,B25087_008M,B25087_008MA,B25087_009E,B25087_009EA,B25087_009M,B25087_009MA,B25087_010E,B25087_010EA,B25087_010M,B25087_010MA,B25087_011E,B25087_011EA,B25087_011M,B25087_011MA,B25087_012E,B25087_012EA,B25087_012M,B25087_012MA,B25087_013E,B25087_013EA,B25087_013M,B25087_013MA,B25087_014E,B25087_014EA,B25087_014M,B25087_014MA,B25087_015E,B25087_015EA,B25087_015M,B25087_015MA,B25087_016E,B25087_016EA,B25087_016M,B25087_016MA,B25087_017E,B25087_017EA,B25087_017M,B25087_017MA,B25087_018E,B25087_018EA,B25087_018M,B25087_018MA,B25087_019E,B25087_019EA,B25087_019M,B25087_019MA,B25087_020E,B25087_020EA,B25087_020M,B25087_020MA,B25087_021E,B25087_021EA,B25087_021M,B25087_021MA,B25087_022E,B25087_022EA,B25087_022M,B25087_022MA,B25087_023E,B25087_023EA,B25087_023M,B25087_023MA,B25087_024E,B25087_024EA,B25087_024M,B25087_024MA,B25087_025E,B25087_025EA,B25087_025M,B25087_025MA,B25087_026E,B25087_026EA,B25087_026M,B25087_026MA,B25087_027E,B25087_027EA,B25087_027M,B25087_027MA,B25087_028E,B25087_028EA,B25087_028M,B25087_028MA,B25087_029E,B25087_029EA,B25087_029M,B25087_029MA,GEO_ID,NAME,state
2341965,null,17528,null,1700521,null,16385,null,393,null,250,null,3290,null,944,null,10027,null,1533,null,30006,null,2487,null,46775,null,3558,null,65294,null,3801,null,89782,null,5221,null,100425,null,4266,null,110368,null,5154,null,292778,null,8121,null,271651,null,8610,null,341679,null,10472,null,157249,null,5690,null,77262,null,4620,null,103542,null,4460,null,641444,null,11434,null,8600,null,1442,null,26455,null,2382,null,58425,null,3973,null,80262,null,4294,null,89197,null,4717,null,85549,null,5482,null,63819,null,3694,null,91718,null,5122,null,54935,null,3955,null,28950,null,2800,null,53534,null,3079,null,0400000US13,Georgia,13
261918,null,5659,null,176777,null,6053,null,0,null,271,null,370,null,173,null,643,null,303,null,1866,null,597,null,2239,null,689,null,2394,null,685,null,2848,null,818,null,3445,null,934,null,4756,null,1047,null,14054,null,1642,null,15408,null,1786,null,34426,null,2884,null,29863,null,2696,null,20423,null,2346,null,44042,null,3502,null,85141,null,4174,null,1669,null,597,null,1983,null,674,null,5512,null,1232,null,6124,null,1227,null,9402,null,1435,null,8911,null,1412,null,7608,null,1158,null,15599,null,1632,null,10616,null,1394,null,6193,null,1267,null,11524,null,1598,null,0400000US15,Hawaii,15
403904,null,6149,null,282602,null,5636,null,163,null,167,null,988,null,390,null,2453,null,731,null,6159,null,1110,null,9591,null,1100,null,15445,null,1624,null,20644,null,1653,null,25116,null,2503,null,24284,null,2194,null,56095,null,3844,null,41772,null,2840,null,45168,null,2862,null,17169,null,1747,null,8545,null,1228,null,9010,null,1404,null,121302,null,4240,null,3653,null,908,null,7677,null,941,null,11598,null,1405,null,17631,null,2012,null,19368,null,1882,null,16083,null,1814,null,10893,null,1218,null,17997,null,1735,null,8212,null,1461,null,3082,null,721,null,5108,null,991,null,0400000US16,Idaho,16
3334539,null,17121,null,2338188,null,16793,null,468,null,254,null,3029,null,668,null,11538,null,1365,null,26074,null,1827,null,41755,null,3076,null,66151,null,3266,null,80221,null,4187,null,93343,null,4015,null,112576,null,5027,null,286687,null,6966,null,303053,null,8187,null,538507,null,10647,null,333127,null,7403,null,187278,null,5942,null,254381,null,7466,null,996351,null,9522,null,5493,null,1027,null,12006,null,1225,null,28512,null,2103,null,46572,null,2278,null,65635,null,3094,null,75935,null,3168,null,87349,null,3262,null,173601,null,5174,null,151730,null,4863,null,110604,null,4173,null,238914,null,6414,null,0400000US17,Illinois,17
1763734,null,13721,null,1254080,null,11859,null,765,null,423,null,3834,null,804,null,13734,null,1644,null,30826,null,2413,null,49744,null,3355,null,79718,null,4381,null,103204,null,3715,null,117776,null,5126,null,123212,null,5311,null,265436,null,8070,null,176072,null,5291,null,178723,null,5475,null,59964,null,3246,null,23358,null,2457,null,27714,null,2160,null,509654,null,7208,null,3319,null,731,null,11213,null,1356,null,34263,null,2447,null,58329,null,3141,null,73838,null,3705,null,73796,null,3474,null,59165,null,3189,null,86742,null,4018,null,51810,null,2993,null,24636,null,2291,null,32543,null,2675,null,0400000US18,Indiana,18
894841,null,8409,null,567802,null,7837,null,210,null,138,null,1807,null,529,null,5603,null,953,null,15177,null,1314,null,26893,null,2046,null,37431,null,2457,null,46242,null,2811,null,54164,null,2846,null,51698,null,2752,null,112192,null,4115,null,81214,null,3576,null,83210,null,3633,null,28968,null,2484,null,11528,null,1409,null,11465,null,1337,null,327039,null,5433,null,2116,null,535,null,5899,null,894,null,16098,null,1492,null,28451,null,1813,null,43351,null,2500,null,48028,null,2482,null,44787,null,2752,null,65013,null,3065,null,35466,null,2102,null,16966,null,1829,null,20864,null,2108,null,0400000US19,Iowa,19
763887,null,8440,null,499877,null,7968,null,409,null,269,null,1690,null,627,null,4512,null,826,null,13531,null,1485,null,20362,null,1863,null,30128,null,2124,null,36134,null,2654,null,41653,null,3031,null,38767,null,3170,null,93025,null,4102,null,70950,null,3163,null,83324,null,3810,null,35245,null,2555,null,14122,null,1600,null,16025,null,1505,null,264010,null,6080,null,2568,null,741,null,6799,null,1093,null,13899,null,1563,null,23230,null,2011,null,32595,null,2214,null,34790,null,2258,null,31023,null,2071,null,52287,null,2781,null,31136,null,2523,null,16476,null,1693,null,19207,null,1696,null,0400000US20,Kansas,20
1170947,null,13354,null,730011,null,10895,null,1266,null,693,null,4169,null,922,null,14548,null,1905,null,34857,null,2865,null,45282,null,3649,null,60649,null,4143,null,64057,null,4303,null,64638,null,4128,null,64129,null,4067,null,134173,null,5117,null,91561,null,4484,null,89833,null,4070,null,32980,null,2340,null,12370,null,1342,null,15499,null,1582,null,440936,null,9353,null,17193,null,2159,null,38686,null,3147,null,60675,null,4180,null,68132,null,3582,null,69045,null,4085,null,54469,null,3241,null,40671,null,2906,null,45785,null,2907,null,21772,null,2017,null,10120,null,1269,null,14388,null,1606,null,0400000US21,Kentucky,21
1085054,null,10659,null,619067,null,9658,null,275,null,224,null,1821,null,577,null,7827,null,1313,null,19383,null,2135,null,36573,null,2869,null,47767,null,3341,null,50991,null,3442,null,56715,null,3679,null,54521,null,4144,null,113499,null,4910,null,78517,null,4437,null,84140,null,3936,null,34729,null,2565,null,15706,null,1900,null,16603,null,1758,null,465987,null,7727,null,14892,null,1868,null,33361,null,2803,null,50156,null,3144,null,63929,null,3111,null,72345,null,3156,null,55094,null,3246,null,46053,null,2947,null,59475,null,3075,null,31069,null,2401,null,14983,null,1769,null,24630,null,2308,null,0400000US22,Louisiana,22
402257,null,5711,null,265921,null,5118,null,188,null,150,null,769,null,327,null,3687,null,699,null,6879,null,959,null,9610,null,1565,null,14242,null,1734,null,15217,null,1607,null,17206,null,1558,null,19011,null,1780,null,46384,null,3150,null,40584,null,2855,null,50463,null,2569,null,21064,null,1955,null,9826,null,1495,null,10791,null,1342,null,136336,null,3940,null,1605,null,440,null,4378,null,797,null,7972,null,1043,null,10392,null,1359,null,12650,null,1282,null,15036,null,1284,null,14758,null,1355,null,25420,null,1936,null,17179,null,1563,null,11363,null,1506,null,15583,null,1585,null,0400000US23,Maine,23
1456103,null,10748,null,1122941,null,10828,null,330,null,244,null,1032,null,425,null,3355,null,666,null,7029,null,1191,null,10760,null,1663,null,13838,null,1595,null,20974,null,2053,null,30072,null,2128,null,37517,null,3128,null,111862,null,4397,null,127451,null,6053,null,255750,null,7946,null,184173,null,6568,null,125804,null,4992,null,192994,null,5272,null,333162,null,6488,null,3724,null,785,null,1785,null,600,null,8013,null,1204,null,12763,null,1569,null,19327,null,1914,null,28070,null,1733,null,34336,null,2380,null,65018,null,3922,null,52273,null,3398,null,37007,null,2445,null,70846,null,3300,null,0400000US24,Maryland,24
1594159,null,12154,null,1148804,null,11455,null,640,null,399,null,1087,null,503,null,4052,null,995,null,5901,null,1066,null,7007,null,1097,null,9715,null,1429,null,16475,null,1916,null,19613,null,2181,null,24353,null,1978,null,92625,null,4458,null,123542,null,6015,null,260183,null,7486,null,218858,null,6779,null,153261,null,5560,null,211492,null,6446,null,445355,null,8353,null,1663,null,646,null,1006,null,399,null,2851,null,730,null,4520,null,1118,null,9384,null,1553,null,11639,null,1648,null,20614,null,1799,null,67657,null,3639,null,74032,null,3330,null,70374,null,3528,null,181615,null,4793,null,0400000US25,Massachusetts,25
2880401,null,15379,null,1994826,null,15387,null,844,null,419,null,4746,null,801,null,13729,null,1417,null,29428,null,2168,null,51020,null,3117,null,76703,null,3472,null,97312,null,4008,null,123355,null,5299,null,135214,null,5119,null,360296,null,9138,null,320033,null,7663,null,411391,null,8336,null,191264,null,6134,null,86444,null,3656,null,93047,null,3956,null,885575,null,8241,null,6398,null,852,null,14223,null,1328,null,34625,null,2274,null,55225,null,2715,null,80889,null,3515,null,102260,null,3544,null,106398,null,3774,null,179304,null,4389,null,125305,null,3925,null,75564,null,3456,null,105384,null,4517,null,0400000US26,Michigan,26
1551989,null,10480,null,1110929,null,9070,null,573,null,295,null,1905,null,459,null,6110,null,988,null,13141,null,1546,null,20073,null,1522,null,31156,null,1996,null,39359,null,2259,null,54772,null,3232,null,57394,null,2774,null,160282,null,4930,null,170775,null,4823,null,274164,null,5521,null,142029,null,5311,null,68911,null,3629,null,70285,null,3436,null,441060,null,6149,null,3308,null,505,null,7438,null,1052,null,16035,null,1335,null,30250,null,1819,null,43407,null,1973,null,51785,null,2322,null,56665,null,2758,null,94668,null,3724,null,59501,null,2864,null,33150,null,1889,null,44853,null,2635,null,0400000US27,Minnesota,27
769923,null,10715,null,441761,null,8487,null,53,null,69,null,1593,null,596,null,7520,null,1427,null,17055,null,2257,null,33418,null,2953,null,44567,null,3514,null,44173,null,3674,null,49572,null,3810,null,40892,null,3189,null,74653,null,3411,null,47139,null,3079,null,46653,null,3140,null,18112,null,2011,null,7753,null,1240,null,8608,null,1332,null,328162,null,8421,null,5536,null,1223,null,19848,null,2370,null,35388,null,3267,null,45958,null,3270,null,48578,null,3039,null,44125,null,3094,null,35660,null,2509,null,45677,null,3456,null,23746,null,2226,null,10855,null,1374,null,12791,null,1832,null,0400000US28,Mississippi,28
1632012,null,11988,null,1102212,null,10594,null,820,null,439,null,4953,null,894,null,13134,null,1674,null,32278,null,2803,null,48787,null,3096,null,68688,null,3430,null,82983,null,3709,null,85941,null,4325,null,88989,null,4150,null,204926,null,7746,null,161290,null,5256,null,179602,null,5204,null,67011,null,3810,null,30196,null,2577,null,32614,null,2341,null,529800,null,7487,null,7752,null,1127,null,19874,null,1888,null,42641,null,2503,null,60138,null,3558,null,77438,null,2995,null,76796,null,4052,null,65022,null,3399,null,83689,null,3512,null,48098,null,3064,null,21378,null,1872,null,26974,null,2103,null,0400000US29,Missouri,29
258965,null,4745,null,151686,null,4598,null,115,null,136,null,218,null,128,null,1493,null,448,null,3467,null,698,null,7370,null,952,null,10077,null,1392,null,11064,null,1369,null,14246,null,1499,null,11181,null,1453,null,29531,null,2395,null,21635,null,2291,null,24898,null,2227,null,8039,null,1231,null,4003,null,794,null,4349,null,872,null,107279,null,3701,null,1619,null,688,null,3358,null,658,null,6794,null,1066,null,12339,null,1447,null,14343,null,1631,null,14679,null,1665,null,13891,null,1491,null,19488,null,1739,null,10127,null,1201,null,4663,null,973,null,5978,null,847,null,0400000US30,Montana,30
481154,null,5751,null,310618,null,5816,null,77,null,114,null,927,null,414,null,2624,null,563,null,6138,null,866,null,11050,null,1392,null,15985,null,1406,null,20324,null,1769,null,23281,null,1936,null,26193,null,2666,null,61155,null,3160,null,49444,null,2934,null,53313,null,2777,null,22235,null,1764,null,7908,null,1095,null,9964,null,1302,null,170536,null,3708,null,1388,null,368,null,3259,null,652,null,6694,null,827,null,12266,null,1212,null,16116,null,1360,null,20925,null,1913,null,21757,null,1632,null,37528,null,1968,null,22483,null,1581,null,12840,null,1436,null,15280,null,1266,null,0400000US31,Nebraska,31
576376,null,8004,null,445322,null,8081,null,245,null,294,null,383,null,269,null,1490,null,601,null,2609,null,843,null,4440,null,1162,null,6353,null,1298,null,8025,null,1261,null,13185,null,1791,null,15733,null,1853,null,46496,null,3616,null,56936,null,3676,null,111521,null,5420,null,77329,null,4042,null,43082,null,3332,null,57495,null,2959,null,131054,null,4433,null,2045,null,759,null,3033,null,928,null,5056,null,1216,null,8951,null,1435,null,11610,null,1688,null,14567,null,1938,null,14285,null,1720,null,22462,null,1874,null,17478,null,2020,null,11943,null,1880,null,19624,null,2102,null,0400000US32,Nevada,32
371658,null,5042,null,264770,null,5151,null,19,null,34,null,320,null,302,null,1024,null,581,null,1157,null,404,null,3125,null,810,null,3832,null,821,null,5342,null,893,null,6266,null,1137,null,7161,null,1248,null,26512,null,2451,null,34410,null,2550,null,66625,null,2622,null,54226,null,3053,null,28060,null,2228,null,26691,null,2111,null,106888,null,3379,null,690,null,266,null,729,null,448,null,1223,null,631,null,1300,null,482,null,2694,null,878,null,3802,null,860,null,4605,null,908,null,15271,null,1657,null,17009,null,1892,null,17166,null,1644,null,42399,null,2241,null,0400000US33,New Hampshire,33
2118998,null,12665,null,1514039,null,12974,null,216,null,195,null,1199,null,491,null,3151,null,719,null,6596,null,996,null,9347,null,1235,null,11292,null,1473,null,15309,null,1480,null,18540,null,1936,null,24683,null,2462,null,83788,null,4621,null,122881,null,5888,null,297390,null,6992,null,292403,null,7074,null,226929,null,7433,null,400315,null,9108,null,604959,null,8427,null,2420,null,669,null,2092,null,636,null,3285,null,815,null,5298,null,927,null,6275,null,1188,null,9640,null,1435,null,10611,null,1247,null,36302,null,2676,null,56765,null,3522,null,72614,null,3544,null,399657,null,7465,null,0400000US34,New Jersey,34
514491,null,6930,null,314124,null,6050,null,169,null,138,null,1340,null,493,null,3538,null,882,null,9746,null,2038,null,15916,null,2289,null,19205,null,2414,null,25643,null,2623,null,28445,null,2694,null,24037,null,2352,null,55813,null,3521,null,44088,null,3143,null,46429,null,3347,null,19453,null,2138,null,9760,null,1200,null,10542,null,1295,null,200367,null,5203,null,9878,null,1420,null,13892,null,1491,null,24513,null,2846,null,30942,null,2800,null,30593,null,2369,null,23400,null,2057,null,18651,null,1919,null,23047,null,2211,null,11780,null,1495,null,6362,null,1311,null,7309,null,987,null,0400000US35,New Mexico,35
3941790,null,18254,null,2561659,null,18370,null,2346,null,867,null,3723,null,810,null,12621,null,1565,null,23237,null,2206,null,39813,null,2997,null,57566,null,2933,null,79405,null,3636,null,98450,null,4251,null,106442,null,4856,null,280511,null,7112,null,249781,null,6249,null,435476,null,8656,null,348029,null,8836,null,275657,null,7240,null,548602,null,10272,null,1380131,null,13391,null,36594,null,2760,null,19256,null,2026,null,25760,null,1956,null,40615,null,2925,null,56086,null,3348,null,64892,null,3299,null,80722,null,3797,null,166169,null,4952,null,164374,null,6041,null,142756,null,4913,null,582907,null,10321,null,0400000US36,New York,36
2418252,null,19344,null,1644260,null,17244,null,1493,null,684,null,5479,null,1133,null,14660,null,1818,null,32669,null,3006,null,62777,null,3879,null,88521,null,4344,null,114802,null,5570,null,123733,null,6306,null,137009,null,5707,null,319258,null,7958,null,239394,null,6292,null,276214,null,7086,null,110703,null,4780,null,52386,null,3532,null,65162,null,3275,null,773992,null,10587,null,10953,null,1730,null,34223,null,3283,null,70382,null,3685,null,106785,null,5068,null,115823,null,5094,null,103410,null,4658,null,85130,null,3931,null,113795,null,4737,null,60254,null,3636,null,34046,null,2595,null,39191,null,2499,null,0400000US37,North Carolina,37
178590,null,3260,null,99349,null,2917,null,0,null,203,null,468,null,266,null,874,null,254,null,3765,null,612,null,4789,null,791,null,6572,null,873,null,8451,null,1075,null,9034,null,1083,null,9164,null,1180,null,17540,null,1677,null,14877,null,1337,null,15989,null,1568,null,4806,null,843,null,1877,null,659,null,1143,null,420,null,79241,null,2506,null,1307,null,403,null,3273,null,575,null,5194,null,793,null,6945,null,771,null,9763,null,934,null,10427,null,1049,null,9056,null,869,null,16556,null,1548,null,8344,null,1036,null,3948,null,804,null,4428,null,1011,null,0400000US38,North Dakota,38
3139659,null,16496,null,2174637,null,14963,null,861,null,348,null,7180,null,1161,null,18168,null,2014,null,37718,null,2786,null,66086,null,3791,null,88325,null,4662,null,126873,null,4965,null,161963,null,5422,null,167905,null,6216,null,425242,null,9126,null,353287,null,8103,null,408575,null,8078,null,170378,null,5003,null,71275,null,3270,null,70801,null,3189,null,965022,null,11251,null,5715,null,1205,null,14447,null,1550,null,37102,null,2520,null,70256,null,3555,null,99298,null,4141,null,114039,null,4972,null,123635,null,4474,null,202217,null,6518,null,125295,null,5200,null,72124,null,3544,null,100894,null,3583,null,0400000US39,Ohio,39
955146,null,8888,null,587290,null,7710,null,263,null,214,null,2645,null,701,null,8946,null,1347,null,20674,null,2099,null,37794,null,2597,null,48619,null,2924,null,57262,null,3270,null,54598,null,4018,null,56371,null,3021,null,110379,null,4604,null,71816,null,3255,null,68546,null,3030,null,25353,null,2359,null,11328,null,1410,null,12696,null,1803,null,367856,null,6721,null,6848,null,1108,null,19399,null,1657,null,37524,null,2306,null,52524,null,2964,null,57997,null,2991,null,49579,null,3029,null,40843,null,2362,null,52606,null,2718,null,23100,null,2077,null,11925,null,1354,null,15511,null,1595,null,0400000US40,Oklahoma,40
950773,null,10065,null,670855,null,9843,null,425,null,371,null,1094,null,511,null,3321,null,826,null,7007,null,1166,null,11442,null,1659,null,15465,null,1695,null,25614,null,2450,null,26295,null,2589,null,36957,null,2846,null,97693,null,4423,null,107113,null,4628,null,170110,null,6507,null,82428,null,4112,null,41335,null,2701,null,44556,null,2972,null,279918,null,6737,null,4534,null,1119,null,7202,null,1113,null,15379,null,1893,null,20495,null,1730,null,29934,null,2558,null,32104,null,2435,null,33482,null,2490,null,58373,null,3320,null,34173,null,2580,null,18803,null,1974,null,25439,null,2015,null,0400000US41,Oregon,41
3491156,null,15066,null,2210618,null,15268,null,1267,null,656,null,4865,null,822,null,17717,null,1642,null,36813,null,2526,null,63925,null,3422,null,97517,null,4252,null,125414,null,4567,null,142768,null,5225,null,149532,null,4874,null,370382,null,7908,null,321184,null,7464,null,420545,null,7623,null,215905,null,5830,null,107910,null,4199,null,134874,null,4398,null,1280538,null,12598,null,8570,null,1328,null,16764,null,1588,null,40124,null,2998,null,76778,null,3894,null,111976,null,4803,null,136200,null,4960,null,148914,null,5146,null,262320,null,6645,null,180254,null,5004,null,116026,null,3962,null,182612,null,4993,null,0400000US42,Pennsylvania,42
256033,null,4325,null,186148,null,4715,null,55,null,91,null,349,null,302,null,537,null,427,null,1021,null,437,null,1725,null,578,null,1664,null,575,null,3230,null,846,null,3537,null,769,null,6799,null,1206,null,17563,null,1913,null,24946,null,2269,null,53543,null,3418,null,33919,null,2472,null,18998,null,1847,null,18262,null,2019,null,69885,null,3412,null,442,null,407,null,168,null,188,null,190,null,158,null,1045,null,509,null,2266,null,838,null,2383,null,713,null,4855,null,1013,null,11575,null,1437,null,14092,null,1550,null,11820,null,1430,null,21049,null,1916,null,0400000US44,Rhode Island,44
1192466,null,12800,null,774384,null,10415,null,248,null,248,null,3252,null,1043,null,10058,null,1356,null,23432,null,2316,null,37465,null,3034,null,53031,null,3591,null,61197,null,3110,null,69357,null,4389,null,65753,null,4222,null,134947,null,5397,null,103016,null,4075,null,111572,null,4904,null,49090,null,3480,null,23802,null,2330,null,28164,null,2229,null,418082,null,7572,null,6885,null,1272,null,20712,null,2026,null,44807,null,2786,null,65326,null,4053,null,62124,null,3770,null,55740,null,4033,null,42407,null,2858,null,56173,null,3488,null,27247,null,2298,null,14306,null,1650,null,22355,null,1931,null,0400000US45,South Carolina,45
