B19080_001E,B19080_001EA,B19080_001M,B19080_001MA,B19080_002E,B19080_002EA,B19080_002M,B19080_002MA,B19080_003E,B19080_003EA,B19080_003M,B19080_003MA,B19080_004E,B19080_004EA,B19080_004M,B19080_004MA,B19080_005E,B19080_005EA,B19080_005M,B19080_005MA,GEO_ID,NAME,state
15956,null,316,null,31314,null,520,null,51119,null,417,null,81788,null,631,null,144387,null,2242,null,0400000US01,Alabama,01
29080,null,2050,null,53080,null,1296,null,78145,null,2214,null,114432,null,3206,null,181944,null,8372,null,0400000US02,Alaska,02
22264,null,317,null,40042,null,508,null,61075,null,531,null,94618,null,1025,null,168667,null,2822,null,0400000US04,Arizona,04
15616,null,389,null,30291,null,489,null,47564,null,892,null,75496,null,1088,null,134365,null,3009,null,0400000US05,Arkansas,05
24843,null,259,null,46774,null,303,null,74140,null,373,null,117783,null,591,null,215901,null,1362,null,0400000US06,California,06
24136,null,466,null,44007,null,496,null,67804,null,816,null,103726,null,1318,null,183322,null,2632,null,0400000US08,Colorado,08
28094,null,824,null,52398,null,639,null,81250,null,833,null,124675,null,1635,null,249688,null,7578,null,0400000US09,Connecticut,09
24682,null,1069,null,44788,null,1165,null,67672,null,2065,null,104520,null,2534,null,180792,null,4506,null,0400000US10,Delaware,10
19691,null,1270,null,40988,null,844,null,71094,null,1905,null,127721,null,3413,null,255564,null,17205,null,0400000US11,District of Columbia,11
21286,null,166,null,38237,null,281,null,58999,null,396,null,92249,null,480,null,170101,null,2035,null,0400000US12,Florida,12
20581,null,382,null,39016,null,312,null,60720,null,308,null,95286,null,792,null,175081,null,2847,null,0400000US13,Georgia,13
29618,null,1826,null,51738,null,1193,null,77704,null,1454,null,114974,null,3481,null,193683,null,7468,null,0400000US15,Hawaii,15
22486,null,702,null,37554,null,642,null,55660,null,902,null,84333,null,1317,null,149416,null,6493,null,0400000US16,Idaho,16
22687,null,310,null,42864,null,318,null,66641,null,306,null,102846,null,451,null,188533,null,2449,null,0400000US17,Illinois,17
21189,null,357,null,38126,null,405,null,57817,null,559,null,86382,null,565,null,145827,null,2209,null,0400000US18,Indiana,18
20904,null,432,null,37822,null,631,null,57745,null,538,null,85147,null,1065,null,143238,null,2887,null,0400000US19,Iowa,19
21519,null,394,null,38011,null,513,null,58628,null,788,null,90316,null,1366,null,159140,null,3630,null,0400000US20,Kansas,20
16096,null,425,null,31280,null,525,null,50600,null,432,null,80263,null,738,null,136799,null,1800,null,0400000US21,Kentucky,21
15423,null,244,null,31230,null,439,null,51423,null,602,null,85218,null,1020,null,149977,null,3126,null,0400000US22,Louisiana,22
19962,null,693,null,36432,null,800,null,55825,null,765,null,84297,null,1518,null,143459,null,4019,null,0400000US23,Maine,23
30259,null,316,null,54473,null,916,null,83453,null,927,null,126682,null,1055,null,222134,null,3300,null,0400000US24,Maryland,24
24375,null,433,null,49186,null,558,null,77945,null,758,null,119815,null,1315,null,215215,null,3195,null,0400000US25,Massachusetts,25
20398,null,162,null,37888,null,361,null,59708,null,445,null,92042,null,537,null,158997,null,1819,null,0400000US26,Michigan,26
25170,null,315,null,45087,null,529,null,67765,null,716,null,101563,null,590,null,179212,null,2956,null,0400000US27,Minnesota,27
14334,null,380,null,28092,null,705,null,46177,null,842,null,75156,null,1141,null,136395,null,3238,null,0400000US28,Mississippi,28
19400,null,253,null,35865,null,346,null,55659,null,468,null,85505,null,809,null,151021,null,1545,null,0400000US29,Missouri,29
18445,null,625,null,35011,null,974,null,52812,null,982,null,80264,null,1650,null,139658,null,7347,null,0400000US30,Montana,30
20857,null,585,null,37683,null,733,null,57132,null,1019,null,86014,null,1371,null,146960,null,2366,null,0400000US31,Nebraska,31
26177,null,914,null,45606,null,664,null,66314,null,835,null,100705,null,1124,null,174828,null,5295,null,0400000US32,Nevada,32
29326,null,910,null,50781,null,694,null,75728,null,1262,null,111959,null,2250,null,188516,null,5524,null,0400000US33,New Hampshire,33
27788,null,475,null,52932,null,608,null,83164,null,666,null,128772,null,928,null,235682,null,3025,null,0400000US34,New Jersey,34
17484,null,815,null,32500,null,787,null,51797,null,883,null,83001,null,1662,null,146975,null,4348,null,0400000US35,New Mexico,35
20534,null,147,null,41572,null,360,null,67373,null,511,null,108976,null,748,null,207792,null,2152,null,0400000US36,New York,36
18567,null,302,null,35340,null,278,null,55351,null,534,null,86786,null,779,null,160082,null,2285,null,0400000US37,North Carolina,37
18440,null,495,null,34688,null,1041,null,54229,null,1375,null,81433,null,1658,null,135918,null,4278,null,0400000US38,North Dakota,38
