B17014_001E,B17014_001EA,B17014_001M,B17014_001MA,B17014_002E,B17014_002EA,B17014_002M,B17014_002MA,B17014_003E,B17014_003EA,B17014_003M,B17014_003MA,B17014_004E,B17014_004EA,B17014_004M,B17014_004MA,B17014_005E,B17014_005EA,B17014_005M,B17014_005MA,B17014_006E,B17014_006EA,B17014_006M,B17014_006MA,B17014_007E,B17014_007EA,B17014_007M,B17014_007MA,B17014_008E,B17014_008EA,B17014_008M,B17014_008MA,B17014_009E,B17014_009EA,B17014_009M,B17014_009MA,B17014_010E,B17014_010EA,B17014_010M,B17014_010MA,B17014_011E,B17014_011EA,B17014_011M,B17014_011MA,B17014_012E,B17014_012EA,B17014_012M,B17014_012MA,B17014_013E,B17014_013EA,B17014_013M,B17014_013MA,B17014_014E,B17014_014EA,B17014_014M,B17014_014MA,B17014_015E,B17014_015EA,B17014_015M,B17014_015MA,B17014_016E,B17014_016EA,B17014_016M,B17014_016MA,B17014_017E,B17014_017EA,B17014_017M,B17014_017MA,B17014_018E,B17014_018EA,B17014_018M,B17014_018MA,B17014_019E,B17014_019EA,B17014_019M,B17014_019MA,B17014_020E,B17014_020EA,B17014_020M,B17014_020MA,B17014_021E,B17014_021EA,B17014_021M,B17014_021MA,B17014_022E,B17014_022EA,B17014_022M,B17014_022MA,B17014_023E,B17014_023EA,B17014_023M,B17014_023MA,B17014_024E,B17014_024EA,B17014_024M,B17014_024MA,B17014_025E,B17014_025EA,B17014_025M,B17014_025MA,B17014_026E,B17014_026EA,B17014_026M,B17014_026MA,B17014_027E,B17014_027EA,B17014_027M,B17014_027MA,B17014_028E,B17014_028EA,B17014_028M,B17014_028MA,B17014_029E,B17014_029EA,B17014_029M,B17014_029MA,B17014_030E,B17014_030EA,B17014_030M,B17014_030MA,B17014_031E,B17014_031EA,B17014_031M,B17014_031MA,B17014_032E,B17014_032EA,B17014_032M,B17014_032MA,B17014_033E,B17014_033EA,B17014_033M,B17014_033MA,B17014_034E,B17014_034EA,B17014_034M,B17014_034MA,B17014_035E,B17014_035EA,B17014_035M,B17014_035MA,GEO_ID,NAME,state
1245126,null,10267,null,162943,null,6985,null,47410,null,3265,null,17813,null,2040,null,18390,null,2035,null,10136,null,1741,null,1071,null,509,null,115533,null,5973,null,14196,null,2492,null,6326,null,1701,null,6699,null,1425,null,860,null,506,null,311,null,365,null,101337,null,5260,null,33733,null,3009,null,61760,null,3674,null,5094,null,1314,null,750,null,364,null,1082183,null,10796,null,844063,null,11532,null,119173,null,3809,null,206179,null,6343,null,426100,null,9451,null,92611,null,5214,null,238120,null,7617,null,69330,null,4513,null,6274,null,1280,null,36860,null,3052,null,20630,null,2488,null,5566,null,1181,null,168790,null,6197,null,16989,null,1812,null,97348,null,5144,null,44892,null,3478,null,9561,null,1551,null,0400000US01,Alabama,01
162345,null,3643,null,10479,null,1522,null,2763,null,655,null,579,null,311,null,848,null,310,null,1166,null,518,null,170,null,79,null,7716,null,1347,null,1883,null,491,null,367,null,225,null,1351,null,417,null,102,null,81,null,63,null,62,null,5833,null,1275,null,1671,null,629,null,3779,null,950,null,345,null,311,null,38,null,46,null,151866,null,3431,null,119498,null,3693,null,7799,null,937,null,23145,null,2206,null,69302,null,3400,null,19252,null,1948,null,32368,null,2434,null,11556,null,1713,null,141,null,92,null,5780,null,1245,null,4198,null,963,null,1437,null,551,null,20812,null,1761,null,1238,null,478,null,10946,null,1429,null,6813,null,948,null,1815,null,655,null,0400000US02,Alaska,02
1491772,null,13954,null,151973,null,6630,null,61105,null,4394,null,16778,null,2014,null,30342,null,3609,null,11875,null,1835,null,2110,null,796,null,90868,null,5411,null,17000,null,2498,null,4339,null,1273,null,9993,null,1818,null,2208,null,880,null,460,null,455,null,73868,null,4510,null,26305,null,2740,null,40317,null,3351,null,6668,null,1518,null,578,null,334,null,1339799,null,14101,null,1053439,null,13199,null,174746,null,4807,null,262368,null,6788,null,490256,null,9620,null,126069,null,6599,null,286360,null,8101,null,95701,null,5924,null,5260,null,904,null,53027,null,4225,null,29593,null,2757,null,7821,null,1727,null,190659,null,6341,null,11777,null,1590,null,100740,null,5195,null,60208,null,3282,null,17934,null,2255,null,0400000US04,Arizona,04
756113,null,10348,null,103529,null,5709,null,39058,null,3164,null,10431,null,1519,null,15990,null,1903,null,10827,null,1719,null,1810,null,635,null,64471,null,4545,null,8333,null,1515,null,3259,null,961,null,4082,null,1182,null,992,null,751,null,0,null,267,null,56138,null,4189,null,15845,null,2114,null,34766,null,3785,null,5100,null,1221,null,427,null,380,null,652584,null,8478,null,531017,null,8564,null,79705,null,3371,null,123052,null,5417,null,274213,null,7461,null,54047,null,3385,null,121567,null,5267,null,36544,null,3490,null,3302,null,915,null,18830,null,2319,null,10937,null,1692,null,3475,null,1017,null,85023,null,4446,null,8751,null,1466,null,46620,null,3350,null,24104,null,2541,null,5548,null,1185,null,0400000US05,Arkansas,05
8330684,null,27121,null,774183,null,13795,null,324337,null,8008,null,74213,null,4349,null,167081,null,6287,null,68551,null,3632,null,14492,null,1932,null,449846,null,10788,null,75843,null,5463,null,20708,null,2800,null,45469,null,4009,null,8408,null,1630,null,1258,null,576,null,374003,null,9905,null,142374,null,5661,null,194783,null,8017,null,32206,null,2545,null,4640,null,1083,null,7556501,null,27990,null,5741409,null,29582,null,613891,null,9704,null,1387794,null,18049,null,2827189,null,26356,null,912535,null,15144,null,1815092,null,18672,null,625609,null,12139,null,31183,null,2376,null,300444,null,8567,null,203363,null,7370,null,90619,null,4782,null,1189483,null,15516,null,87174,null,5015,null,612754,null,12262,null,359237,null,9776,null,130318,null,5372,null,0400000US06,California,06
1202485,null,10691,null,100762,null,5794,null,42466,null,3763,null,8351,null,1539,null,23118,null,2815,null,9322,null,1597,null,1675,null,599,null,58296,null,4342,null,9708,null,1845,null,2264,null,703,null,6285,null,1562,null,1105,null,623,null,54,null,88,null,48588,null,3847,null,13088,null,2132,null,30107,null,3540,null,4998,null,1188,null,395,null,464,null,1101723,null,9674,null,891960,null,8790,null,87673,null,3662,null,187932,null,5409,null,502498,null,8903,null,113857,null,4552,null,209763,null,7543,null,78093,null,4952,null,3262,null,1013,null,45067,null,3907,null,24669,null,2589,null,5095,null,1245,null,131670,null,5798,null,6634,null,1109,null,74511,null,4235,null,42013,null,3529,null,8512,null,1798,null,0400000US08,Colorado,08
885471,null,7409,null,50353,null,3653,null,12002,null,1758,null,3653,null,853,null,4335,null,1134,null,3331,null,951,null,683,null,355,null,38351,null,3207,null,4965,null,1087,null,1759,null,790,null,2536,null,748,null,591,null,392,null,79,null,128,null,33386,null,2966,null,11879,null,1551,null,19515,null,2303,null,1730,null,573,null,262,null,210,null,835118,null,6915,null,661740,null,8003,null,70293,null,3217,null,142593,null,5201,null,339851,null,6587,null,109003,null,4231,null,173378,null,6463,null,46656,null,3822,null,2489,null,594,null,22879,null,2474,null,14718,null,2144,null,6570,null,1362,null,126722,null,4738,null,8074,null,1312,null,66394,null,3771,null,41232,null,3393,null,11022,null,1499,null,0400000US09,Connecticut,09
224451,null,4325,null,16916,null,2128,null,4532,null,966,null,1390,null,469,null,2034,null,714,null,988,null,550,null,120,null,142,null,12384,null,1845,null,1922,null,784,null,572,null,394,null,1141,null,670,null,209,null,316,null,0,null,261,null,10462,null,1635,null,3268,null,961,null,6764,null,1295,null,259,null,211,null,171,null,169,null,207535,null,4750,null,158450,null,5204,null,21355,null,1496,null,35562,null,2737,null,78448,null,3679,null,23085,null,2080,null,49085,null,3391,null,14286,null,2066,null,670,null,333,null,6306,null,1293,null,6129,null,1522,null,1181,null,512,null,34799,null,2648,null,2007,null,738,null,21014,null,2358,null,9296,null,1391,null,2482,null,759,null,0400000US10,Delaware,10
108181,null,3697,null,14098,null,2048,null,1841,null,751,null,1344,null,686,null,287,null,194,null,210,null,145,null,0,null,300,null,12257,null,1930,null,701,null,357,null,404,null,278,null,235,null,249,null,62,null,104,null,0,null,300,null,11556,null,1898,null,5556,null,1404,null,5366,null,1274,null,584,null,325,null,50,null,84,null,94083,null,3637,null,53949,null,2793,null,4708,null,851,null,11605,null,1702,null,32581,null,2404,null,5055,null,1079,null,40134,null,2974,null,8733,null,1480,null,561,null,342,null,5400,null,1343,null,2210,null,673,null,562,null,509,null,31401,null,2731,null,1720,null,535,null,17307,null,2145,null,10602,null,1462,null,1772,null,590,null,0400000US11,District of Columbia,11
4626215,null,26538,null,397771,null,11413,null,150096,null,5696,null,60204,null,3609,null,58526,null,3680,null,27694,null,2917,null,3672,null,1032,null,247675,null,8906,null,34598,null,3680,null,10198,null,1696,null,21051,null,3074,null,3219,null,1011,null,130,null,155,null,213077,null,8911,null,63393,null,4297,null,130047,null,6988,null,17078,null,2412,null,2559,null,1137,null,4228444,null,24996,null,3264916,null,24612,null,611398,null,8916,null,756165,null,12550,null,1523629,null,20396,null,373724,null,8666,null,963528,null,16986,null,296716,null,9012,null,16642,null,2136,null,156994,null,6750,null,96948,null,5182,null,26132,null,2735,null,666812,null,14215,null,46062,null,2985,null,365755,null,10539,null,200451,null,7812,null,54544,null,3352,null,0400000US12,Florida,12
