B19113I_001E,B19113I_001EA,B19113I_001M,B19113I_001MA,GEO_ID,NAME,state
32680,null,3448,null,0400000US01,Alabama,01
51592,null,4638,null,0400000US02,Alaska,02
41200,null,1071,null,0400000US04,Arizona,04
30800,null,2683,null,0400000US05,Arkansas,05
46277,null,440,null,0400000US06,California,06
38629,null,1502,null,0400000US08,Colorado,08
43916,null,2727,null,0400000US09,Connecticut,09
34988,null,5999,null,0400000US10,Delaware,10
45760,null,8137,null,0400000US11,District of Columbia,11
44989,null,832,null,0400000US12,Florida,12
37549,null,2106,null,0400000US13,Georgia,13
57254,null,5887,null,0400000US15,Hawaii,15
37192,null,2863,null,0400000US16,Idaho,16
48525,null,1017,null,0400000US17,Illinois,17
37501,null,2315,null,0400000US18,Indiana,18
38000,null,4050,null,0400000US19,Iowa,19
34430,null,2810,null,0400000US20,Kansas,20
39516,null,4934,null,0400000US21,Kentucky,21
38871,null,5031,null,0400000US22,Louisiana,22
40275,null,5630,null,0400000US23,Maine,23
58434,null,2578,null,0400000US24,Maryland,24
32071,null,1833,null,0400000US25,Massachusetts,25
38894,null,2787,null,0400000US26,Michigan,26
40313,null,3424,null,0400000US27,Minnesota,27
45151,null,7090,null,0400000US28,Mississippi,28
41589,null,3294,null,0400000US29,Missouri,29
33388,null,10722,null,0400000US30,Montana,30
34811,null,3131,null,0400000US31,Nebraska,31
45831,null,2383,null,0400000US32,Nevada,32
52299,null,16153,null,0400000US33,New Hampshire,33
49189,null,1617,null,0400000US34,New Jersey,34
37538,null,1371,null,0400000US35,New Mexico,35
40426,null,746,null,0400000US36,New York,36
35540,null,1163,null,0400000US37,North Carolina,37
27144,null,13855,null,0400000US38,North Dakota,38
38053,null,4050,null,0400000US39,Ohio,39
33568,null,1954,null,0400000US40,Oklahoma,40
37334,null,2879,null,0400000US41,Oregon,41
31915,null,2137,null,0400000US42,Pennsylvania,42
37608,null,3293,null,0400000US44,Rhode Island,44
34405,null,2257,null,0400000US45,South Carolina,45
35552,null,13048,null,0400000US46,South Dakota,46
36596,null,2568,null,0400000US47,Tennessee,47
37410,null,415,null,0400000US48,Texas,48
41136,null,1460,null,0400000US49,Utah,49
56404,null,16335,null,0400000US50,Vermont,50
56774,null,2584,null,0400000US51,Virginia,51
40165,null,1716,null,0400000US53,Washington,53
32248,null,5753,null,0400000US54,West Virginia,54
42366,null,2712,null,0400000US55,Wisconsin,55
52766,null,6948,null,0400000US56,Wyoming,56
20811,null,457,null,0400000US72,Puerto Rico,72
