C25116_001E,C25116_001EA,C25116_001M,C25116_001MA,C25116_002E,C25116_002EA,C25116_002M,C25116_002MA,C25116_003E,C25116_003EA,C25116_003M,C25116_003MA,C25116_004E,C25116_004EA,C25116_004M,C25116_004MA,C25116_005E,C25116_005EA,C25116_005M,C25116_005MA,C25116_006E,C25116_006EA,C25116_006M,C25116_006MA,C25116_007E,C25116_007EA,C25116_007M,C25116_007MA,C25116_008E,C25116_008EA,C25116_008M,C25116_008MA,C25116_009E,C25116_009EA,C25116_009M,C25116_009MA,C25116_010E,C25116_010EA,C25116_010M,C25116_010MA,C25116_011E,C25116_011EA,C25116_011M,C25116_011MA,C25116_012E,C25116_012EA,C25116_012M,C25116_012MA,C25116_013E,C25116_013EA,C25116_013M,C25116_013MA,C25116_014E,C25116_014EA,C25116_014M,C25116_014MA,C25116_015E,C25116_015EA,C25116_015M,C25116_015MA,GEO_ID,NAME,state
1816313,null,9214,null,1287825,null,11794,null,301993,null,7361,null,170307,null,5822,null,131686,null,4409,null,985832,null,9430,null,781702,null,9256,null,204130,null,3952,null,528488,null,10257,null,195847,null,6564,null,151120,null,6418,null,44727,null,3067,null,332641,null,7873,null,313340,null,7716,null,19301,null,2020,null,0400000US01,Alabama,01
236421,null,2731,null,149018,null,3290,null,29222,null,2173,null,22067,null,2037,null,7155,null,1050,null,119796,null,3485,null,106118,null,3317,null,13678,null,1047,null,87403,null,3597,null,27868,null,2452,null,23479,null,2399,null,4389,null,875,null,59535,null,3386,null,57074,null,3237,null,2461,null,743,null,0400000US02,Alaska,02
2251546,null,9458,null,1533145,null,12918,null,346934,null,9295,null,204524,null,7317,null,142410,null,5158,null,1186211,null,12125,null,922192,null,11982,null,264019,null,4458,null,718401,null,12688,null,259677,null,9137,null,207211,null,8792,null,52466,null,3490,null,458724,null,11762,null,432257,null,11741,null,26467,null,2411,null,0400000US04,Arizona,04
1102734,null,8133,null,746839,null,10273,null,167267,null,5539,null,87741,null,3573,null,79526,null,3461,null,579572,null,9934,null,456408,null,9432,null,123164,null,3455,null,355895,null,8224,null,130729,null,5867,null,98654,null,5311,null,32075,null,2534,null,225166,null,7697,null,210967,null,7857,null,14199,null,2165,null,0400000US05,Arkansas,05
12200672,null,20297,null,7076972,null,24937,null,1418266,null,17068,null,795426,null,13556,null,622840,null,11291,null,5658706,null,25890,null,4568259,null,24694,null,1090447,null,12141,null,5123700,null,28871,null,1612427,null,20131,null,1246596,null,16781,null,365831,null,8643,null,3511273,null,28762,null,3294822,null,28169,null,216451,null,7057,null,0400000US06,California,06
1859965,null,9746,null,1280207,null,11127,null,295278,null,8525,null,202265,null,7122,null,93013,null,4058,null,984929,null,8846,null,832080,null,8798,null,152849,null,3478,null,579758,null,10271,null,231889,null,7945,null,189013,null,7464,null,42876,null,2728,null,347869,null,8764,null,333003,null,8632,null,14866,null,1665,null,0400000US08,Colorado,08
1320714,null,5183,null,924839,null,7954,null,192924,null,6327,null,112047,null,4708,null,80877,null,3518,null,731915,null,7655,null,599240,null,7076,null,132675,null,2891,null,395875,null,7185,null,163221,null,5789,null,113037,null,5003,null,50184,null,3102,null,232654,null,6728,null,213340,null,6620,null,19314,null,1875,null,0400000US09,Connecticut,09
328477,null,3041,null,238141,null,4151,null,54438,null,3158,null,34265,null,2731,null,20173,null,1504,null,183703,null,4394,null,146060,null,3778,null,37643,null,1832,null,90336,null,3436,null,30200,null,2418,null,21458,null,2322,null,8742,null,1243,null,60136,null,2875,null,56015,null,2690,null,4121,null,1031,null,0400000US10,Delaware,10
251039,null,2911,null,111813,null,2883,null,45458,null,2565,null,32617,null,2424,null,12841,null,1253,null,66355,null,2925,null,49611,null,2598,null,16744,null,1322,null,139226,null,3601,null,74803,null,3435,null,62014,null,3347,null,12789,null,1367,null,64423,null,3121,null,60147,null,3016,null,4276,null,863,null,0400000US11,District of Columbia,11
7088960,null,21361,null,5005708,null,26411,null,1254705,null,16285,null,667045,null,11964,null,587660,null,10460,null,3751003,null,24737,null,2777253,null,22463,null,973750,null,10218,null,2083252,null,21269,null,727128,null,11532,null,545864,null,9914,null,181264,null,6714,null,1356124,null,19595,null,1253866,null,18517,null,102258,null,5221,null,0400000US12,Florida,12
3417115,null,14784,null,2341965,null,17528,null,522420,null,11947,null,345474,null,10826,null,176946,null,5617,null,1819545,null,17998,null,1530330,null,16058,null,289215,null,6104,null,1075150,null,12173,null,384773,null,10399,null,320275,null,9990,null,64498,null,3652,null,690377,null,13109,null,656046,null,13081,null,34331,null,2627,null,0400000US13,Georgia,13
439685,null,3621,null,261918,null,5659,null,49203,null,3249,null,28597,null,2425,null,20606,null,2003,null,212715,null,5409,null,154890,null,5023,null,57825,null,2668,null,177767,null,4965,null,55060,null,3329,null,40820,null,3028,null,14240,null,1644,null,122707,null,4983,null,112561,null,4812,null,10146,null,1524,null,0400000US15,Hawaii,15
560567,null,4368,null,403904,null,6149,null,78114,null,3882,null,45542,null,3370,null,32572,null,2091,null,325790,null,5595,null,265943,null,5482,null,59847,null,1886,null,156663,null,5790,null,51132,null,3626,null,40462,null,3780,null,10670,null,1273,null,105531,null,5235,null,101162,null,5031,null,4369,null,1067,null,0400000US16,Idaho,16
4759579,null,13538,null,3334539,null,17121,null,740616,null,10822,null,439415,null,9547,null,301201,null,6065,null,2593923,null,16713,null,2135533,null,15859,null,458390,null,6135,null,1425040,null,15932,null,584586,null,10471,null,442819,null,10118,null,141767,null,4948,null,840454,null,13685,null,787004,null,12764,null,53450,null,3049,null,0400000US17,Illinois,17
2462278,null,10822,null,1763734,null,13721,null,376671,null,7736,null,226102,null,6041,null,150569,null,4479,null,1387063,null,12635,null,1135946,null,11833,null,251117,null,4095,null,698544,null,10682,null,289563,null,8435,null,222448,null,7651,null,67115,null,3378,null,408981,null,9119,null,385083,null,8926,null,23898,null,2219,null,0400000US18,Indiana,18
1214353,null,5829,null,894841,null,8409,null,199711,null,5189,null,108556,null,4396,null,91155,null,3691,null,695130,null,8178,null,561733,null,7420,null,133397,null,2297,null,319512,null,6976,null,145944,null,5033,null,105520,null,4594,null,40424,null,2213,null,173568,null,5636,null,162604,null,5711,null,10964,null,1463,null,0400000US19,Iowa,19
1088835,null,6197,null,763887,null,8440,null,167184,null,5149,null,98672,null,4189,null,68512,null,2831,null,596703,null,7873,null,489156,null,7222,null,107547,null,2506,null,324948,null,6818,null,135572,null,5273,null,100496,null,4620,null,35076,null,2251,null,189376,null,6257,null,177414,null,6192,null,11962,null,1406,null,0400000US20,Kansas,20
1655767,null,11246,null,1170947,null,13354,null,277025,null,8410,null,161685,null,6625,null,115340,null,4349,null,893922,null,11472,null,726576,null,10346,null,167346,null,3615,null,484820,null,9603,null,186116,null,7586,null,143381,null,6717,null,42735,null,3296,null,298704,null,8405,null,281179,null,7962,null,17525,null,1872,null,0400000US21,Kentucky,21
1597111,null,7810,null,1085054,null,10659,null,241263,null,7284,null,139260,null,5946,null,102003,null,4067,null,843791,null,10258,null,678823,null,9400,null,164968,null,4117,null,512057,null,9217,null,195377,null,7175,null,155317,null,6906,null,40060,null,2973,null,316680,null,8654,null,299755,null,8424,null,16925,null,1978,null,0400000US22,Louisiana,22
543952,null,5337,null,402257,null,5711,null,85923,null,3358,null,50463,null,2905,null,35460,null,2024,null,316334,null,5580,null,257271,null,4948,null,59063,null,2162,null,141695,null,5173,null,62388,null,3409,null,41316,null,3251,null,21072,null,1640,null,79307,null,4598,null,72669,null,4487,null,6638,null,1076,null,0400000US23,Maine,23
2082458,null,8390,null,1456103,null,10748,null,315714,null,7770,null,204464,null,6422,null,111250,null,4256,null,1140389,null,11199,null,941349,null,10802,null,199040,null,4130,null,626355,null,9915,null,245759,null,7267,null,181987,null,7140,null,63772,null,3398,null,380596,null,9656,null,352780,null,9039,null,27816,null,2156,null,0400000US24,Maryland,24
2449133,null,9336,null,1594159,null,12154,null,341866,null,8244,null,204106,null,6838,null,137760,null,4897,null,1252293,null,12142,null,1022396,null,11217,null,229897,null,4340,null,854974,null,11198,null,371061,null,9105,null,256593,null,8136,null,114468,null,4808,null,483913,null,10546,null,443267,null,10011,null,40646,null,3306,null,0400000US25,Massachusetts,25
3849007,null,11121,null,2880401,null,15379,null,664956,null,10453,null,403062,null,9439,null,261894,null,5260,null,2215445,null,15023,null,1805254,null,13947,null,410191,null,4565,null,968606,null,12230,null,420670,null,9677,null,313738,null,8397,null,106932,null,4020,null,547936,null,9914,null,520378,null,9547,null,27558,null,2170,null,0400000US26,Michigan,26
2062681,null,7707,null,1551989,null,10480,null,336506,null,7365,null,217174,null,6484,null,119332,null,3936,null,1215483,null,9664,null,1020359,null,9345,null,195124,null,3587,null,510692,null,8490,null,240948,null,6511,null,171803,null,6068,null,69145,null,3053,null,269744,null,7505,null,251923,null,7375,null,17821,null,1696,null,0400000US27,Minnesota,27
1080039,null,7657,null,769923,null,10715,null,179823,null,6361,null,98630,null,5170,null,81193,null,3905,null,590100,null,10070,null,469123,null,9259,null,120977,null,3875,null,310116,null,9499,null,102988,null,5556,null,80894,null,4554,null,22094,null,2352,null,207128,null,7183,null,195654,null,7144,null,11474,null,1785,null,0400000US28,Mississippi,28
2309626,null,10183,null,1632012,null,11988,null,356982,null,7139,null,209321,null,6014,null,147661,null,4666,null,1275030,null,12041,null,1027764,null,10892,null,247266,null,3686,null,677614,null,10558,null,292994,null,9087,null,217452,null,7550,null,75542,null,3744,null,384620,null,8118,null,362191,null,7852,null,22429,null,2276,null,0400000US29,Missouri,29
371954,null,3292,null,258965,null,4745,null,60405,null,2902,null,37043,null,2264,null,23362,null,1653,null,198560,null,4259,null,157719,null,3921,null,40841,null,1537,null,112989,null,4047,null,45586,null,2914,null,33378,null,2836,null,12208,null,1352,null,67403,null,3759,null,63371,null,3511,null,4032,null,893,null,0400000US30,Montana,30
