B25003G_001E,B25003G_001EA,B25003G_001M,B25003G_001MA,B25003G_002E,B25003G_002EA,B25003G_002M,B25003G_002MA,B25003G_003E,B25003G_003EA,B25003G_003M,B25003G_003MA,GEO_ID,NAME,state
17128,null,1926,null,12075,null,1581,null,5053,null,1048,null,0400000US01,Alabama,01
9844,null,1435,null,4734,null,969,null,5110,null,1150,null,0400000US02,Alaska,02
31338,null,2985,null,17649,null,1997,null,13689,null,2159,null,0400000US04,Arizona,04
13414,null,1802,null,7370,null,1267,null,6044,null,1403,null,0400000US05,Arkansas,05
273331,null,7376,null,138499,null,5903,null,134832,null,6339,null,0400000US06,California,06
29572,null,2903,null,15656,null,2018,null,13916,null,1977,null,0400000US08,Colorado,08
16315,null,1805,null,9055,null,1429,null,7260,null,1146,null,0400000US09,Connecticut,09
3169,null,934,null,1461,null,564,null,1708,null,699,null,0400000US10,Delaware,10
3372,null,880,null,1534,null,635,null,1838,null,679,null,0400000US11,District of Columbia,11
79546,null,4383,null,49552,null,3538,null,29994,null,2720,null,0400000US12,Florida,12
27627,null,2847,null,18386,null,2007,null,9241,null,1806,null,0400000US13,Georgia,13
65326,null,3371,null,35752,null,2745,null,29574,null,2790,null,0400000US15,Hawaii,15
8447,null,1296,null,4458,null,911,null,3989,null,973,null,0400000US16,Idaho,16
42606,null,3522,null,24194,null,2464,null,18412,null,2298,null,0400000US17,Illinois,17
24478,null,2439,null,13408,null,1720,null,11070,null,1743,null,0400000US18,Indiana,18
8156,null,1426,null,4869,null,1098,null,3287,null,864,null,0400000US19,Iowa,19
18676,null,1946,null,10022,null,1613,null,8654,null,1314,null,0400000US20,Kansas,20
14003,null,1964,null,7779,null,1340,null,6224,null,1389,null,0400000US21,Kentucky,21
13065,null,1760,null,7440,null,1286,null,5625,null,1247,null,0400000US22,Louisiana,22
6774,null,1239,null,3082,null,836,null,3692,null,1086,null,0400000US23,Maine,23
27698,null,2737,null,18009,null,2231,null,9689,null,1631,null,0400000US24,Maryland,24
30227,null,3081,null,12447,null,1687,null,17780,null,2284,null,0400000US25,Massachusetts,25
45998,null,2839,null,28465,null,2273,null,17533,null,2230,null,0400000US26,Michigan,26
19329,null,2153,null,10978,null,1374,null,8351,null,1647,null,0400000US27,Minnesota,27
6652,null,1735,null,4066,null,1134,null,2586,null,1073,null,0400000US28,Mississippi,28
28832,null,2572,null,16686,null,1987,null,12146,null,1784,null,0400000US29,Missouri,29
6175,null,1137,null,3003,null,708,null,3172,null,927,null,0400000US30,Montana,30
7059,null,1246,null,3201,null,724,null,3858,null,1100,null,0400000US31,Nebraska,31
18337,null,2145,null,10387,null,1597,null,7950,null,1374,null,0400000US32,Nevada,32
3094,null,855,null,2048,null,645,null,1046,null,472,null,0400000US33,New Hampshire,33
31776,null,2856,null,18062,null,2097,null,13714,null,1883,null,0400000US34,New Jersey,34
12758,null,1491,null,7608,null,1129,null,5150,null,1115,null,0400000US35,New Mexico,35
88975,null,4644,null,35552,null,2758,null,53423,null,3666,null,0400000US36,New York,36
34583,null,3208,null,18667,null,2611,null,15916,null,1930,null,0400000US37,North Carolina,37
2698,null,874,null,710,null,290,null,1988,null,848,null,0400000US38,North Dakota,38
40780,null,2679,null,23258,null,1984,null,17522,null,2052,null,0400000US39,Ohio,39
69321,null,3820,null,40275,null,2995,null,29046,null,2877,null,0400000US40,Oklahoma,40
30823,null,2722,null,15066,null,1891,null,15757,null,1988,null,0400000US41,Oregon,41
35912,null,2417,null,18380,null,1503,null,17532,null,1964,null,0400000US42,Pennsylvania,42
6357,null,1174,null,3164,null,841,null,3193,null,917,null,0400000US44,Rhode Island,44
11777,null,1772,null,6926,null,1394,null,4851,null,1179,null,0400000US45,South Carolina,45
3162,null,1002,null,1626,null,693,null,1536,null,741,null,0400000US46,South Dakota,46
20387,null,2079,null,12819,null,1754,null,7568,null,1443,null,0400000US47,Tennessee,47
108956,null,6062,null,65036,null,3964,null,43920,null,3478,null,0400000US48,Texas,48
7718,null,1308,null,4765,null,927,null,2953,null,921,null,0400000US49,Utah,49
3639,null,869,null,1553,null,516,null,2086,null,722,null,0400000US50,Vermont,50
34691,null,3189,null,20747,null,2473,null,13944,null,1955,null,0400000US51,Virginia,51
52749,null,3992,null,26718,null,2362,null,26031,null,2772,null,0400000US53,Washington,53
6398,null,1145,null,3170,null,778,null,3228,null,948,null,0400000US54,West Virginia,54
15767,null,1672,null,8160,null,1242,null,7607,null,1389,null,0400000US55,Wisconsin,55
3793,null,951,null,2296,null,827,null,1497,null,730,null,0400000US56,Wyoming,56
52494,null,2458,null,37319,null,2432,null,15175,null,1779,null,0400000US72,Puerto Rico,72
