B19013A_001E,B19013A_001EA,B19013A_001M,B19013A_001MA,GEO_ID,NAME,state
46760,null,599,null,0400000US01,Alabama,01
69385,null,2296,null,0400000US02,Alaska,02
51950,null,497,null,0400000US04,Arizona,04
41546,null,668,null,0400000US05,Arkansas,05
62660,null,377,null,0400000US06,California,06
57208,null,716,null,0400000US08,Colorado,08
70845,null,816,null,0400000US09,Connecticut,09
59613,null,1771,null,0400000US10,Delaware,10
94940,null,3548,null,0400000US11,District of Columbia,11
50509,null,300,null,0400000US12,Florida,12
56078,null,522,null,0400000US13,Georgia,13
65589,null,2587,null,0400000US15,Hawaii,15
47064,null,747,null,0400000US16,Idaho,16
58770,null,445,null,0400000US17,Illinois,17
49851,null,398,null,0400000US18,Indiana,18
48073,null,629,null,0400000US19,Iowa,19
49370,null,734,null,0400000US20,Kansas,20
41514,null,490,null,0400000US21,Kentucky,21
49332,null,890,null,0400000US22,Louisiana,22
46448,null,722,null,0400000US23,Maine,23
75368,null,851,null,0400000US24,Maryland,24
66011,null,653,null,0400000US25,Massachusetts,25
51052,null,305,null,0400000US26,Michigan,26
57425,null,615,null,0400000US27,Minnesota,27
46078,null,957,null,0400000US28,Mississippi,28
47593,null,506,null,0400000US29,Missouri,29
44440,null,1039,null,0400000US30,Montana,30
48326,null,792,null,0400000US31,Nebraska,31
57221,null,1026,null,0400000US32,Nevada,32
62490,null,1243,null,0400000US33,New Hampshire,33
72670,null,706,null,0400000US34,New Jersey,34
43696,null,1203,null,0400000US35,New Mexico,35
60047,null,392,null,0400000US36,New York,36
50458,null,448,null,0400000US37,North Carolina,37
45327,null,1136,null,0400000US38,North Dakota,38
49688,null,443,null,0400000US39,Ohio,39
44342,null,565,null,0400000US40,Oklahoma,40
49621,null,711,null,0400000US41,Oregon,41
51067,null,244,null,0400000US42,Pennsylvania,42
57375,null,1779,null,0400000US44,Rhode Island,44
50890,null,647,null,0400000US45,South Carolina,45
45036,null,916,null,0400000US46,South Dakota,46
45330,null,446,null,0400000US47,Tennessee,47
51717,null,288,null,0400000US48,Texas,48
56046,null,799,null,0400000US49,Utah,49
50207,null,1161,null,0400000US50,Vermont,50
64136,null,706,null,0400000US51,Virginia,51
57275,null,549,null,0400000US53,Washington,53
37490,null,795,null,0400000US54,West Virginia,54
52332,null,408,null,0400000US55,Wisconsin,55
52548,null,1817,null,0400000US56,Wyoming,56
18039,null,434,null,0400000US72,Puerto Rico,72
