C05003G_001E,C05003G_001EA,C05003G_001M,C05003G_001MA,C05003G_002E,C05003G_002EA,C05003G_002M,C05003G_002MA,C05003G_003E,C05003G_003EA,C05003G_003M,C05003G_003MA,C05003G_004E,C05003G_004EA,C05003G_004M,C05003G_004MA,C05003G_005E,C05003G_005EA,C05003G_005M,C05003G_005MA,C05003G_006E,C05003G_006EA,C05003G_006M,C05003G_006MA,C05003G_007E,C05003G_007EA,C05003G_007M,C05003G_007MA,C05003G_008E,C05003G_008EA,C05003G_008M,C05003G_008MA,C05003G_009E,C05003G_009EA,C05003G_009M,C05003G_009MA,C05003G_010E,C05003G_010EA,C05003G_010M,C05003G_010MA,C05003G_011E,C05003G_011EA,C05003G_011M,C05003G_011MA,C05003G_012E,C05003G_012EA,C05003G_012M,C05003G_012MA,C05003G_013E,C05003G_013EA,C05003G_013M,C05003G_013MA,C05003G_014E,C05003G_014EA,C05003G_014M,C05003G_014MA,C05003G_015E,C05003G_015EA,C05003G_015M,C05003G_015MA,GEO_ID,NAME,state
286329,null,11422,null,145536,null,6459,null,58741,null,3136,null,58446,null,3100,null,295,null,355,null,86795,null,5005,null,85122,null,4924,null,1673,null,692,null,140793,null,7242,null,53559,null,3535,null,53149,null,3548,null,410,null,380,null,87234,null,5251,null,84554,null,5011,null,2680,null,992,null,0400000US15,Hawaii,15
32667,null,2771,null,16348,null,1688,null,8891,null,1520,null,8842,null,1524,null,49,null,80,null,7457,null,946,null,7164,null,943,null,293,null,221,null,16319,null,2096,null,7001,null,1391,null,6902,null,1362,null,99,null,124,null,9318,null,1486,null,8873,null,1509,null,445,null,400,null,0400000US16,Idaho,16
199006,null,11421,null,97440,null,6326,null,52295,null,4200,null,51395,null,4176,null,900,null,429,null,45145,null,4212,null,37032,null,3592,null,8113,null,1601,null,101566,null,6613,null,51066,null,4730,null,50133,null,4716,null,933,null,403,null,50500,null,3912,null,43472,null,3426,null,7028,null,1333,null,0400000US17,Illinois,17
106802,null,6716,null,52293,null,4038,null,29033,null,3413,null,28775,null,3345,null,258,null,279,null,23260,null,1987,null,21487,null,1982,null,1773,null,636,null,54509,null,4159,null,27928,null,3178,null,27496,null,3122,null,432,null,316,null,26581,null,2540,null,24678,null,2481,null,1903,null,845,null,0400000US18,Indiana,18
41158,null,3771,null,21260,null,2425,null,12993,null,2141,null,12974,null,2136,null,19,null,38,null,8267,null,1326,null,8033,null,1272,null,234,null,213,null,19898,null,2398,null,10994,null,1943,null,10957,null,1948,null,37,null,60,null,8904,null,1385,null,8357,null,1344,null,547,null,329,null,0400000US19,Iowa,19
72725,null,5270,null,36086,null,2692,null,18720,null,2099,null,18720,null,2099,null,0,null,242,null,17366,null,1852,null,16484,null,1829,null,882,null,426,null,36639,null,3824,null,17878,null,2510,null,17502,null,2519,null,376,null,268,null,18761,null,2387,null,18190,null,2337,null,571,null,266,null,0400000US20,Kansas,20
55320,null,4865,null,27146,null,2646,null,15259,null,2062,null,15155,null,2048,null,104,null,153,null,11887,null,1446,null,11285,null,1417,null,602,null,335,null,28174,null,3444,null,13400,null,2072,null,13071,null,2060,null,329,null,274,null,14774,null,2214,null,13778,null,2112,null,996,null,551,null,0400000US21,Kentucky,21
54912,null,6129,null,26350,null,3099,null,14415,null,2326,null,14388,null,2326,null,27,null,38,null,11935,null,1804,null,11020,null,1710,null,915,null,591,null,28562,null,4314,null,13012,null,2592,null,13012,null,2592,null,0,null,269,null,15550,null,2375,null,13687,null,1948,null,1863,null,1275,null,0400000US22,Louisiana,22
23686,null,2910,null,10733,null,1865,null,4846,null,1264,null,4846,null,1264,null,0,null,226,null,5887,null,964,null,5836,null,948,null,51,null,94,null,12953,null,1743,null,5820,null,1335,null,5709,null,1299,null,111,null,145,null,7133,null,1214,null,6675,null,1145,null,458,null,272,null,0400000US23,Maine,23
115340,null,7441,null,57149,null,4281,null,28905,null,3184,null,28425,null,3063,null,480,null,461,null,28244,null,2542,null,24330,null,2242,null,3914,null,979,null,58191,null,4645,null,27667,null,2995,null,27414,null,2967,null,253,null,204,null,30524,null,3051,null,26000,null,2553,null,4524,null,1134,null,0400000US24,Maryland,24
120698,null,8159,null,59309,null,5014,null,28100,null,3590,null,26954,null,3492,null,1146,null,519,null,31209,null,3570,null,21335,null,2244,null,9874,null,2821,null,61389,null,4846,null,27926,null,3051,null,26244,null,2833,null,1682,null,840,null,33463,null,2940,null,25460,null,2492,null,8003,null,1789,null,0400000US25,Massachusetts,25
190942,null,8082,null,92301,null,4907,null,47868,null,3484,null,47723,null,3483,null,145,null,116,null,44433,null,2902,null,41936,null,2754,null,2497,null,803,null,98641,null,5521,null,47015,null,3469,null,46352,null,3439,null,663,null,443,null,51626,null,3502,null,48180,null,3548,null,3446,null,989,null,0400000US26,Michigan,26
95959,null,6696,null,48803,null,4136,null,28152,null,2807,null,27847,null,2735,null,305,null,214,null,20651,null,2609,null,18361,null,2301,null,2290,null,750,null,47156,null,3595,null,27798,null,2828,null,27425,null,2796,null,373,null,306,null,19358,null,2077,null,18097,null,2080,null,1261,null,484,null,0400000US27,Minnesota,27
26487,null,4369,null,13062,null,2258,null,6759,null,1803,null,6759,null,1803,null,0,null,289,null,6303,null,1324,null,6015,null,1260,null,288,null,210,null,13425,null,2680,null,6652,null,1953,null,6387,null,1948,null,265,null,253,null,6773,null,1435,null,6193,null,1434,null,580,null,416,null,0400000US28,Mississippi,28
110931,null,7382,null,54774,null,4548,null,24440,null,3127,null,24316,null,3122,null,124,null,149,null,30334,null,2675,null,29043,null,2592,null,1291,null,703,null,56157,null,4238,null,26783,null,3109,null,26419,null,3133,null,364,null,351,null,29374,null,2756,null,28394,null,2703,null,980,null,504,null,0400000US29,Missouri,29
23228,null,2802,null,10989,null,1636,null,5401,null,1041,null,5401,null,1041,null,0,null,233,null,5588,null,1096,null,5588,null,1096,null,0,null,233,null,12239,null,1878,null,5964,null,1293,null,5866,null,1255,null,98,null,145,null,6275,null,1229,null,6204,null,1181,null,71,null,112,null,0400000US30,Montana,30
35556,null,3686,null,17094,null,2187,null,10287,null,1402,null,10243,null,1412,null,44,null,82,null,6807,null,1506,null,6621,null,1524,null,186,null,179,null,18462,null,2244,null,10001,null,1661,null,10001,null,1661,null,0,null,218,null,8461,null,1497,null,8039,null,1425,null,422,null,361,null,0400000US31,Nebraska,31
76227,null,6513,null,37662,null,3639,null,18729,null,2633,null,18607,null,2651,null,122,null,147,null,18933,null,2229,null,16943,null,2122,null,1990,null,693,null,38565,null,3708,null,19422,null,2717,null,19374,null,2706,null,48,null,80,null,19143,null,2097,null,16555,null,1734,null,2588,null,936,null,0400000US32,Nevada,32
16331,null,2106,null,7540,null,1565,null,4504,null,1187,null,4405,null,1183,null,99,null,85,null,3036,null,765,null,2713,null,683,null,323,null,329,null,8791,null,1474,null,4454,null,1025,null,4454,null,1025,null,0,null,253,null,4337,null,988,null,4091,null,992,null,246,null,240,null,0400000US33,New Hampshire,33
141498,null,8328,null,71421,null,5026,null,35220,null,3699,null,34313,null,3544,null,907,null,426,null,36201,null,3056,null,25757,null,2628,null,10444,null,1778,null,70077,null,5151,null,32218,null,3514,null,31491,null,3500,null,727,null,366,null,37859,null,3227,null,27434,null,2671,null,10425,null,1720,null,0400000US34,New Jersey,34
53006,null,4406,null,28859,null,3128,null,13625,null,2314,null,13578,null,2317,null,47,null,71,null,15234,null,1823,null,14332,null,1688,null,902,null,619,null,24147,null,2732,null,12438,null,2199,null,12336,null,2154,null,102,null,158,null,11709,null,1793,null,11231,null,1777,null,478,null,300,null,0400000US35,New Mexico,35
364571,null,15431,null,179987,null,7647,null,81235,null,5147,null,78925,null,5054,null,2310,null,1043,null,98752,null,5354,null,69760,null,4670,null,28992,null,2937,null,184584,null,10200,null,75451,null,6156,null,73741,null,6040,null,1710,null,684,null,109133,null,6521,null,77567,null,4647,null,31566,null,3692,null,0400000US36,New York,36
141866,null,8838,null,70888,null,5214,null,37893,null,3797,null,37582,null,3842,null,311,null,262,null,32995,null,2916,null,29594,null,2696,null,3401,null,989,null,70978,null,5450,null,35704,null,3847,null,35520,null,3821,null,184,null,224,null,35274,null,3186,null,32018,null,2927,null,3256,null,984,null,0400000US37,North Carolina,37
10900,null,1814,null,6235,null,1379,null,3982,null,873,null,3982,null,873,null,0,null,203,null,2253,null,774,null,2180,null,764,null,73,null,92,null,4665,null,1006,null,2658,null,715,null,2641,null,716,null,17,null,31,null,2007,null,627,null,1839,null,609,null,168,null,209,null,0400000US38,North Dakota,38
187410,null,8199,null,93613,null,5213,null,51056,null,4169,null,50868,null,4170,null,188,null,226,null,42557,null,3094,null,40284,null,3169,null,2273,null,740,null,93797,null,5331,null,52909,null,4169,null,52720,null,4095,null,189,null,214,null,40888,null,2911,null,38271,null,2865,null,2617,null,822,null,0400000US39,Ohio,39
226559,null,10504,null,114099,null,6291,null,44854,null,4219,null,44228,null,4094,null,626,null,751,null,69245,null,4038,null,63447,null,3525,null,5798,null,1793,null,112460,null,5956,null,42220,null,3559,null,41468,null,3507,null,752,null,501,null,70240,null,3864,null,67226,null,3763,null,3014,null,1125,null,0400000US40,Oklahoma,40
123958,null,7816,null,58310,null,4917,null,27484,null,3333,null,27340,null,3308,null,144,null,241,null,30826,null,2834,null,28700,null,2850,null,2126,null,752,null,65648,null,4624,null,29218,null,3088,null,29028,null,3109,null,190,null,194,null,36430,null,2752,null,33973,null,2541,null,2457,null,820,null,0400000US41,Oregon,41
168343,null,8222,null,83918,null,5756,null,44834,null,3671,null,44429,null,3642,null,405,null,263,null,39084,null,3707,null,35145,null,3640,null,3939,null,1050,null,84425,null,5129,null,43570,null,3525,null,43142,null,3537,null,428,null,285,null,40855,null,3034,null,37189,null,2925,null,3666,null,880,null,0400000US42,Pennsylvania,42
22408,null,3067,null,10976,null,1782,null,4664,null,1116,null,4467,null,1086,null,197,null,244,null,6312,null,1391,null,4130,null,1072,null,2182,null,914,null,11432,null,1728,null,4636,null,1049,null,4329,null,1037,null,307,null,204,null,6796,null,1341,null,4714,null,997,null,2082,null,999,null,0400000US44,Rhode Island,44
53386,null,5638,null,25292,null,3061,null,12776,null,1916,null,12697,null,1912,null,79,null,145,null,12516,null,1953,null,11932,null,1915,null,584,null,291,null,28094,null,3900,null,14714,null,2819,null,14541,null,2837,null,173,null,199,null,13380,null,2014,null,12734,null,2016,null,646,null,344,null,0400000US45,South Carolina,45
14547,null,2384,null,7251,null,1499,null,3823,null,993,null,3823,null,993,null,0,null,221,null,3428,null,947,null,3428,null,947,null,0,null,221,null,7296,null,1512,null,3546,null,830,null,3546,null,830,null,0,null,221,null,3750,null,1169,null,3750,null,1169,null,0,null,221,null,0400000US46,South Dakota,46
79059,null,6108,null,41155,null,3963,null,21647,null,3019,null,21614,null,3009,null,33,null,68,null,19508,null,2326,null,18204,null,2165,null,1304,null,716,null,37904,null,3280,null,17569,null,2416,null,17383,null,2359,null,186,null,207,null,20335,null,2101,null,19282,null,2068,null,1053,null,508,null,0400000US47,Tennessee,47
442877,null,16627,null,228055,null,9830,null,111756,null,6453,null,109991,null,6563,null,1765,null,795,null,116299,null,6595,null,97813,null,5880,null,18486,null,2797,null,214822,null,9461,null,103178,null,6655,null,101049,null,6664,null,2129,null,755,null,111644,null,5141,null,95748,null,4616,null,15896,null,2312,null,0400000US48,Texas,48
52523,null,4528,null,26814,null,2799,null,16654,null,2221,null,16240,null,2177,null,414,null,312,null,10160,null,1643,null,8315,null,1555,null,1845,null,561,null,25709,null,2767,null,16423,null,2069,null,16110,null,2062,null,313,null,309,null,9286,null,1500,null,7890,null,1301,null,1396,null,505,null,0400000US49,Utah,49
9995,null,1288,null,4080,null,769,null,1814,null,584,null,1798,null,586,null,16,null,40,null,2266,null,651,null,2240,null,646,null,26,null,45,null,5915,null,1080,null,2496,null,861,null,2439,null,850,null,57,null,100,null,3419,null,785,null,3281,null,781,null,138,null,156,null,0400000US50,Vermont,50
154163,null,8890,null,79859,null,5236,null,42954,null,3532,null,42447,null,3523,null,507,null,452,null,36905,null,3664,null,31148,null,3339,null,5757,null,1773,null,74304,null,4993,null,34739,null,2965,null,34278,null,2966,null,461,null,339,null,39565,null,3524,null,33471,null,3223,null,6094,null,1524,null,0400000US51,Virginia,51
234360,null,9711,null,118531,null,5870,null,58410,null,3680,null,57554,null,3593,null,856,null,399,null,60121,null,4021,null,56336,null,4048,null,3785,null,1162,null,115829,null,6392,null,52563,null,3539,null,52069,null,3537,null,494,null,260,null,63266,null,4473,null,57977,null,4004,null,5289,null,1459,null,0400000US53,Washington,53
20589,null,2381,null,9026,null,1437,null,4578,null,1160,null,4548,null,1154,null,30,null,61,null,4448,null,889,null,4368,null,891,null,80,null,101,null,11563,null,1723,null,4581,null,1139,null,4581,null,1139,null,0,null,265,null,6982,null,1115,null,6751,null,1076,null,231,null,261,null,0400000US54,West Virginia,54
76891,null,5221,null,41114,null,3567,null,23435,null,2980,null,22959,null,2995,null,476,null,346,null,17679,null,1948,null,16913,null,1927,null,766,null,445,null,35777,null,2857,null,20234,null,2127,null,20075,null,2133,null,159,null,148,null,15543,null,1784,null,14956,null,1761,null,587,null,304,null,0400000US55,Wisconsin,55
14679,null,2170,null,7061,null,1328,null,3690,null,1037,null,3614,null,1007,null,76,null,129,null,3371,null,1087,null,3371,null,1087,null,0,null,259,null,7618,null,1475,null,3680,null,1075,null,3680,null,1075,null,0,null,259,null,3938,null,894,null,3646,null,965,null,292,null,395,null,0400000US56,Wyoming,56
171754,null,8994,null,84837,null,5052,null,23626,null,2539,null,23490,null,2510,null,136,null,166,null,61211,null,3934,null,57802,null,3672,null,3409,null,1284,null,86917,null,5609,null,21762,null,3002,null,21629,null,2992,null,133,null,163,null,65155,null,4198,null,60636,null,4167,null,4519,null,1544,null,0400000US72,Puerto Rico,72
