B19013C_001E,B19013C_001EA,B19013C_001M,B19013C_001MA,GEO_ID,NAME,state
32809,null,3363,null,0400000US01,Alabama,01
40750,null,3260,null,0400000US02,Alaska,02
30228,null,1857,null,0400000US04,Arizona,04
40678,null,7647,null,0400000US05,Arkansas,05
43712,null,3601,null,0400000US06,California,06
40120,null,5788,null,0400000US08,Colorado,08
49577,null,12943,null,0400000US09,Connecticut,09
55714,null,48405,null,0400000US10,Delaware,10
null,null,null,null,0400000US11,District of Columbia,11
47349,null,6763,null,0400000US12,Florida,12
42084,null,11648,null,0400000US13,Georgia,13
36953,null,32589,null,0400000US15,Hawaii,15
31035,null,4779,null,0400000US16,Idaho,16
40004,null,11198,null,0400000US17,Illinois,17
41460,null,15140,null,0400000US18,Indiana,18
38933,null,16335,null,0400000US19,Iowa,19
40585,null,4601,null,0400000US20,Kansas,20
26855,null,7795,null,0400000US21,Kentucky,21
32098,null,9639,null,0400000US22,Louisiana,22
18836,null,13013,null,0400000US23,Maine,23
55291,null,11840,null,0400000US24,Maryland,24
33396,null,16860,null,0400000US25,Massachusetts,25
37020,null,3668,null,0400000US26,Michigan,26
33047,null,6411,null,0400000US27,Minnesota,27
37003,null,16401,null,0400000US28,Mississippi,28
33853,null,6017,null,0400000US29,Missouri,29
26859,null,3420,null,0400000US30,Montana,30
19377,null,4013,null,0400000US31,Nebraska,31
48458,null,13369,null,0400000US32,Nevada,32
40349,null,33312,null,0400000US33,New Hampshire,33
37193,null,8577,null,0400000US34,New Jersey,34
32020,null,2718,null,0400000US35,New Mexico,35
34919,null,4934,null,0400000US36,New York,36
30175,null,2845,null,0400000US37,North Carolina,37
20576,null,5967,null,0400000US38,North Dakota,38
32381,null,11066,null,0400000US39,Ohio,39
34806,null,2192,null,0400000US40,Oklahoma,40
31933,null,2250,null,0400000US41,Oregon,41
30786,null,3497,null,0400000US42,Pennsylvania,42
22718,null,13252,null,0400000US44,Rhode Island,44
29170,null,2640,null,0400000US45,South Carolina,45
24153,null,2402,null,0400000US46,South Dakota,46
31691,null,5678,null,0400000US47,Tennessee,47
40725,null,3968,null,0400000US48,Texas,48
28675,null,9231,null,0400000US49,Utah,49
37389,null,18877,null,0400000US50,Vermont,50
52934,null,12986,null,0400000US51,Virginia,51
33619,null,3633,null,0400000US53,Washington,53
65637,null,37613,null,0400000US54,West Virginia,54
33411,null,5002,null,0400000US55,Wisconsin,55
45604,null,12756,null,0400000US56,Wyoming,56
20712,null,4589,null,0400000US72,Puerto Rico,72
