B24082_001E,B24082_001EA,B24082_001M,B24082_001MA,B24082_002E,B24082_002EA,B24082_002M,B24082_002MA,B24082_003E,B24082_003EA,B24082_003M,B24082_003MA,B24082_004E,B24082_004EA,B24082_004M,B24082_004MA,B24082_005E,B24082_005EA,B24082_005M,B24082_005MA,B24082_006E,B24082_006EA,B24082_006M,B24082_006MA,B24082_007E,B24082_007EA,B24082_007M,B24082_007MA,B24082_008E,B24082_008EA,B24082_008M,B24082_008MA,B24082_009E,B24082_009EA,B24082_009M,B24082_009MA,B24082_010E,B24082_010EA,B24082_010M,B24082_010MA,B24082_011E,B24082_011EA,B24082_011M,B24082_011MA,B24082_012E,B24082_012EA,B24082_012M,B24082_012MA,B24082_013E,B24082_013EA,B24082_013M,B24082_013MA,B24082_014E,B24082_014EA,B24082_014M,B24082_014MA,B24082_015E,B24082_015EA,B24082_015M,B24082_015MA,B24082_016E,B24082_016EA,B24082_016M,B24082_016MA,B24082_017E,B24082_017EA,B24082_017M,B24082_017MA,B24082_018E,B24082_018EA,B24082_018M,B24082_018MA,B24082_019E,B24082_019EA,B24082_019M,B24082_019MA,B24082_020E,B24082_020EA,B24082_020M,B24082_020MA,GEO_ID,NAME,state
35942,null,291,null,35760,null,360,null,34552,null,578,null,54977,null,4919,null,36895,null,1950,null,37535,null,1446,null,38160,null,1425,null,54431,null,2642,null,28853,null,2545,null,6625,null,1375,null,26348,null,301,null,25062,null,364,null,24693,null,450,null,35931,null,2705,null,29110,null,1610,null,32107,null,1058,null,32115,null,1139,null,46065,null,1668,null,17033,null,1360,null,12450,null,2258,null,0400000US13,Georgia,13
38406,null,1580,null,35145,null,1403,null,33523,null,1902,null,54040,null,8535,null,40738,null,4598,null,48619,null,3690,null,42033,null,2269,null,52288,null,3510,null,32376,null,5241,null,11883,null,4768,null,29727,null,932,null,27292,null,792,null,26991,null,719,null,37373,null,5916,null,31439,null,1546,null,36193,null,2899,null,35706,null,2730,null,41563,null,4992,null,18231,null,3905,null,4638,null,8755,null,0400000US15,Hawaii,15
33456,null,1114,null,32329,null,838,null,31291,null,687,null,60674,null,2192,null,36151,null,2525,null,40500,null,1946,null,37742,null,3626,null,48807,null,2475,null,27141,null,4655,null,4562,null,4574,null,21265,null,459,null,20068,null,673,null,19928,null,762,null,24135,null,4055,null,24076,null,1842,null,26179,null,2834,null,29170,null,2406,null,33740,null,4875,null,14106,null,3935,null,11120,null,7266,null,0400000US16,Idaho,16
40911,null,217,null,40333,null,259,null,39180,null,576,null,60388,null,2127,null,36425,null,1516,null,50321,null,1151,null,47639,null,1504,null,53621,null,1884,null,34634,null,3330,null,11369,null,2611,null,26650,null,206,null,25217,null,250,null,24992,null,310,null,35781,null,1999,null,31027,null,511,null,34599,null,1154,null,34445,null,1310,null,46664,null,1779,null,15912,null,943,null,15141,null,2840,null,0400000US17,Illinois,17
37239,null,259,null,37260,null,286,null,36779,null,291,null,52137,null,3063,null,35564,null,1834,null,39419,null,1388,null,39115,null,3342,null,55865,null,2185,null,30079,null,1569,null,12171,null,8008,null,24078,null,329,null,23410,null,416,null,23347,null,402,null,26243,null,2808,null,25860,null,769,null,27002,null,838,null,28393,null,1375,null,43329,null,2383,null,13954,null,1815,null,6029,null,2399,null,0400000US18,Indiana,18
35083,null,408,null,34761,null,528,null,34209,null,562,null,45161,null,3537,null,32295,null,1433,null,39247,null,1836,null,41826,null,907,null,50920,null,3287,null,30597,null,764,null,15899,null,4594,null,22750,null,401,null,21941,null,316,null,21864,null,326,null,25234,null,2319,null,24003,null,1010,null,29262,null,1579,null,33998,null,1566,null,41016,null,2589,null,13121,null,1483,null,11174,null,1640,null,0400000US19,Iowa,19
35576,null,390,null,35930,null,444,null,35262,null,466,null,54176,null,7802,null,36107,null,3142,null,35710,null,1455,null,33116,null,2962,null,51019,null,1479,null,27326,null,2168,null,10254,null,8850,null,23195,null,478,null,22261,null,385,null,22214,null,391,null,25508,null,4807,null,27279,null,1375,null,27626,null,1823,null,26751,null,1879,null,41643,null,2743,null,13959,null,1831,null,6960,null,4702,null,0400000US20,Kansas,20
33095,null,688,null,33237,null,804,null,32405,null,554,null,50931,null,1827,null,32335,null,1439,null,36568,null,1323,null,36180,null,2007,null,48223,null,3134,null,24580,null,2189,null,5264,null,2606,null,22248,null,268,null,21057,null,318,null,20996,null,331,null,25886,null,4788,null,27063,null,1021,null,26102,null,1432,null,29527,null,1279,null,38673,null,4105,null,14827,null,1612,null,10212,null,13199,null,0400000US21,Kentucky,21
36115,null,430,null,36404,null,552,null,35359,null,563,null,57238,null,6404,null,34879,null,3192,null,34721,null,2230,null,39440,null,1951,null,47108,null,3538,null,30582,null,1071,null,24728,null,20103,null,21120,null,314,null,19821,null,479,null,19503,null,506,null,29273,null,3576,null,24421,null,1498,null,27934,null,1991,null,27729,null,2741,null,38132,null,3677,null,12993,null,2002,null,11149,null,8079,null,0400000US22,Louisiana,22
35079,null,657,null,35404,null,738,null,34349,null,1132,null,48476,null,4433,null,32369,null,3897,null,38269,null,4101,null,40438,null,4009,null,58345,null,6041,null,25985,null,1436,null,3921,null,1751,null,23097,null,612,null,21847,null,434,null,21754,null,443,null,26153,null,3451,null,27721,null,1373,null,28565,null,2512,null,32080,null,1473,null,34169,null,5701,null,13272,null,2159,null,7161,null,7889,null,0400000US23,Maine,23
46989,null,470,null,43203,null,1085,null,41978,null,520,null,62235,null,3237,null,50198,null,3924,null,50952,null,1076,null,47143,null,2331,null,78996,null,2712,null,36172,null,1576,null,7485,null,8318,null,34811,null,578,null,30406,null,414,null,30144,null,465,null,41392,null,3069,null,36540,null,1079,null,41515,null,822,null,39731,null,1882,null,64435,null,2719,null,20791,null,1074,null,24782,null,40213,null,0400000US24,Maryland,24
46031,null,546,null,45531,null,703,null,44221,null,1248,null,67298,null,5349,null,46276,null,2727,null,52330,null,1277,null,53349,null,3513,null,52448,null,3008,null,35582,null,1515,null,14877,null,6108,null,31360,null,262,null,30103,null,482,null,29981,null,600,null,36639,null,4486,null,34551,null,1326,null,38912,null,1709,null,39291,null,2517,null,48398,null,2839,null,22158,null,1223,null,9782,null,7400,null,0400000US25,Massachusetts,25
39580,null,592,null,39027,null,693,null,37910,null,640,null,51450,null,984,null,38132,null,3064,null,47264,null,1472,null,50604,null,1275,null,52412,null,1705,null,26744,null,1101,null,12091,null,2484,null,24326,null,318,null,22174,null,224,null,22099,null,233,null,26886,null,2314,null,29637,null,904,null,34252,null,1379,null,36612,null,1216,null,46021,null,1364,null,11561,null,473,null,4682,null,2164,null,0400000US26,Michigan,26
40404,null,244,null,40260,null,311,null,39256,null,601,null,52383,null,2134,null,37017,null,1645,null,45472,null,1090,null,45222,null,1745,null,52125,null,1698,null,32014,null,631,null,10068,null,3123,null,27155,null,295,null,26039,null,370,null,25873,null,380,null,32444,null,2193,null,30571,null,634,null,33474,null,1301,null,36314,null,1363,null,46990,null,1529,null,15403,null,1405,null,7494,null,3624,null,0400000US27,Minnesota,27
31171,null,532,null,31023,null,648,null,30331,null,688,null,53160,null,8176,null,30468,null,4157,null,27062,null,1925,null,33905,null,2881,null,48703,null,4651,null,28054,null,3343,null,31450,null,103111,null,21051,null,380,null,20015,null,569,null,19863,null,630,null,25153,null,7689,null,22314,null,1583,null,23562,null,2097,null,26582,null,1586,null,34382,null,5246,null,14629,null,1909,null,5656,null,3251,null,0400000US28,Mississippi,28
35009,null,494,null,35096,null,569,null,34393,null,698,null,50426,null,1805,null,34791,null,2048,null,37416,null,1240,null,34671,null,1505,null,52709,null,1623,null,25746,null,1211,null,7130,null,4955,null,23671,null,379,null,22220,null,278,null,22146,null,278,null,26882,null,2552,null,26974,null,661,null,30174,null,974,null,28761,null,1268,null,40902,null,1806,null,12162,null,755,null,6538,null,2746,null,0400000US29,Missouri,29
31427,null,622,null,31206,null,763,null,30374,null,824,null,47343,null,4803,null,27942,null,7988,null,35508,null,2501,null,35767,null,4599,null,48690,null,3792,null,25517,null,2105,null,12390,null,7633,null,20546,null,496,null,18279,null,1133,null,18051,null,1099,null,21968,null,2814,null,22041,null,1800,null,28601,null,2549,null,30467,null,2564,null,31003,null,2657,null,15231,null,1588,null,7307,null,7394,null,0400000US30,Montana,30
33475,null,698,null,33369,null,803,null,32522,null,709,null,46096,null,4308,null,33562,null,2985,null,37874,null,2297,null,36958,null,2806,null,49825,null,4280,null,27205,null,2400,null,6208,null,4941,null,22629,null,494,null,21754,null,419,null,21689,null,412,null,25100,null,3748,null,24903,null,1198,null,28969,null,3129,null,30119,null,1776,null,37961,null,4149,null,11720,null,960,null,7382,null,3841,null,0400000US31,Nebraska,31
37470,null,908,null,36189,null,641,null,35207,null,727,null,73065,null,9859,null,36113,null,6727,null,52348,null,2157,null,50933,null,2087,null,51160,null,4275,null,36216,null,3250,null,9426,null,19897,null,28495,null,673,null,26970,null,407,null,26815,null,414,null,41673,null,6647,null,29675,null,4983,null,39218,null,2441,null,42920,null,2388,null,41332,null,1963,null,20165,null,3618,null,16333,null,11898,null,0400000US32,Nevada,32
44023,null,1138,null,45097,null,1029,null,43789,null,1520,null,60082,null,6113,null,39388,null,4183,null,43331,null,3946,null,41519,null,1677,null,58646,null,6997,null,37513,null,5356,null,20402,null,23334,null,27500,null,711,null,26866,null,754,null,26787,null,754,null,30500,null,3329,null,30144,null,1497,null,31635,null,1900,null,32128,null,2054,null,45777,null,8972,null,18193,null,1890,null,8846,null,4549,null,0400000US33,New Hampshire,33
47748,null,662,null,46484,null,457,null,45289,null,502,null,68130,null,4585,null,45454,null,3155,null,53331,null,2132,null,55997,null,2331,null,54563,null,2160,null,42477,null,3163,null,15276,null,5705,null,32600,null,507,null,30921,null,296,null,30785,null,308,null,37372,null,4919,null,35986,null,1024,null,42454,null,884,null,45619,null,1400,null,49148,null,1859,null,20381,null,1164,null,11416,null,2529,null,0400000US34,New Jersey,34
31324,null,588,null,30259,null,928,null,28802,null,1628,null,51156,null,2206,null,28010,null,5369,null,32070,null,2274,null,33541,null,4092,null,47355,null,3062,null,25952,null,3263,null,21867,null,22931,null,21879,null,495,null,19351,null,786,null,19034,null,814,null,27573,null,3207,null,25480,null,1912,null,29555,null,1922,null,29613,null,2436,null,42285,null,2986,null,12434,null,2838,null,11846,null,8155,null,0400000US35,New Mexico,35
40403,null,238,null,37658,null,677,null,36532,null,350,null,60325,null,2437,null,39550,null,1420,null,51042,null,559,null,52335,null,932,null,52308,null,943,null,31166,null,663,null,14381,null,5889,null,29990,null,277,null,26800,null,280,null,26618,null,292,null,36534,null,2652,null,32231,null,466,null,39489,null,1092,null,40063,null,1051,null,46890,null,905,null,17347,null,862,null,12557,null,4582,null,0400000US36,New York,36
33420,null,426,null,32469,null,375,null,31875,null,250,null,50950,null,1301,null,36595,null,2411,null,36197,null,952,null,37288,null,1172,null,51153,null,1537,null,30534,null,642,null,9660,null,6451,null,25026,null,260,null,23181,null,355,null,22925,null,362,null,32438,null,2854,null,28678,null,1722,null,30272,null,617,null,31566,null,813,null,40196,null,2259,null,16061,null,1077,null,14478,null,6742,null,0400000US37,North Carolina,37
33654,null,1361,null,33449,null,1959,null,32380,null,1277,null,42367,null,7681,null,33148,null,3874,null,31588,null,1833,null,32835,null,4487,null,47484,null,5738,null,32408,null,2975,null,11786,null,13052,null,21104,null,350,null,19811,null,796,null,19570,null,891,null,26168,null,4888,null,23884,null,1670,null,26184,null,2171,null,28542,null,1901,null,35765,null,5393,null,12256,null,1657,null,10145,null,11023,null,0400000US38,North Dakota,38
37338,null,273,null,36863,null,294,null,36294,null,296,null,53605,null,3688,null,33970,null,1354,null,44726,null,1017,null,44179,null,2203,null,56275,null,3233,null,28589,null,2337,null,15385,null,7974,null,24543,null,295,null,22280,null,198,null,22206,null,201,null,27741,null,3373,null,29201,null,961,null,33043,null,906,null,35724,null,1174,null,45436,null,2020,null,14729,null,1111,null,10764,null,4911,null,0400000US39,Ohio,39
32050,null,319,null,31626,null,386,null,30877,null,375,null,56950,null,6338,null,27405,null,2166,null,33855,null,2149,null,35567,null,1394,null,51548,null,1290,null,25449,null,1682,null,27662,null,28825,null,22033,null,337,null,20508,null,384,null,20321,null,409,null,29146,null,5049,null,23492,null,1451,null,29181,null,1281,null,30527,null,977,null,42119,null,3756,null,12474,null,1229,null,11576,null,5537,null,0400000US40,Oklahoma,40
35881,null,464,null,34462,null,836,null,32900,null,848,null,51986,null,1965,null,34019,null,3602,null,48003,null,2218,null,44958,null,3352,null,52323,null,3058,null,31906,null,2003,null,9515,null,9762,null,24051,null,458,null,22715,null,572,null,22439,null,473,null,30148,null,4289,null,27085,null,1609,null,31198,null,1972,null,30892,null,1215,null,45033,null,4684,null,15358,null,1242,null,17015,null,5287,null,0400000US41,Oregon,41
38331,null,358,null,37382,null,268,null,36931,null,248,null,52264,null,1787,null,37923,null,1577,null,44391,null,1472,null,42737,null,1389,null,52587,null,1640,null,31277,null,526,null,12543,null,2849,null,25193,null,190,null,23151,null,318,null,23000,null,320,null,30438,null,2280,null,28640,null,698,null,32288,null,809,null,34946,null,1272,null,45009,null,2141,null,14497,null,1215,null,9426,null,2007,null,0400000US42,Pennsylvania,42
40005,null,1243,null,37193,null,1310,null,36278,null,1041,null,57401,null,7277,null,39385,null,3907,null,56211,null,2939,null,46894,null,5076,null,55356,null,9234,null,37298,null,3241,null,-666666666,-,0,**,27282,null,739,null,24449,null,1206,null,24395,null,1200,null,26117,null,9884,null,32808,null,1803,null,41842,null,5262,null,40044,null,3760,null,51120,null,16429,null,17309,null,5337,null,6164,null,4601,null,0400000US44,Rhode Island,44
34555,null,668,null,33995,null,698,null,32823,null,688,null,51998,null,2333,null,33158,null,2734,null,34750,null,1566,null,38209,null,2003,null,50778,null,2965,null,30396,null,1892,null,11179,null,10839,null,23855,null,511,null,22063,null,322,null,21936,null,322,null,31139,null,2289,null,25256,null,1502,null,31818,null,997,null,30792,null,991,null,37672,null,2774,null,15280,null,2104,null,6767,null,5900,null,0400000US45,South Carolina,45
31685,null,541,null,31346,null,656,null,30771,null,653,null,47166,null,4975,null,31615,null,1293,null,33333,null,2570,null,35027,null,4073,null,44681,null,5833,null,30545,null,1133,null,22341,null,14116,null,21521,null,461,null,20539,null,534,null,20457,null,559,null,22179,null,3988,null,25809,null,1398,null,22641,null,2027,null,25860,null,2870,null,32972,null,4185,null,13116,null,1505,null,20868,null,5444,null,0400000US46,South Dakota,46
32988,null,513,null,32201,null,265,null,31743,null,262,null,60342,null,2780,null,37068,null,1594,null,36563,null,1092,null,38410,null,2372,null,53803,null,2620,null,30173,null,1749,null,8378,null,3680,null,23626,null,348,null,22281,null,290,null,22219,null,294,null,30150,null,4018,null,26848,null,797,null,29369,null,1184,null,29222,null,1383,null,42133,null,1900,null,15405,null,1564,null,4963,null,1648,null,0400000US47,Tennessee,47
33627,null,335,null,32777,null,386,null,32092,null,179,null,60137,null,1613,null,32298,null,1109,null,39922,null,950,null,37457,null,1425,null,52167,null,826,null,27926,null,1605,null,11400,null,5485,null,24256,null,248,null,22427,null,186,null,22293,null,179,null,32068,null,1973,null,25719,null,594,null,32643,null,1018,null,31095,null,629,null,42930,null,1671,null,15484,null,679,null,11390,null,2397,null,0400000US48,Texas,48
35367,null,642,null,32838,null,1083,null,31725,null,443,null,56047,null,4645,null,38420,null,4281,null,41166,null,1864,null,37903,null,2322,null,52351,null,2407,null,35952,null,3192,null,15510,null,17871,null,20697,null,360,null,19709,null,602,null,19505,null,621,null,23673,null,2838,null,24803,null,2789,null,22849,null,3183,null,30467,null,1260,null,42598,null,3790,null,10319,null,751,null,2499,"2,500-",0,***,0400000US49,Utah,49
34391,null,1002,null,34222,null,1171,null,33388,null,1100,null,49465,null,7017,null,32551,null,4212,null,40537,null,2869,null,41676,null,3905,null,53375,null,2779,null,28587,null,3610,null,11875,null,8194,null,25361,null,715,null,22178,null,759,null,21975,null,745,null,27487,null,5326,null,30304,null,2028,null,31390,null,2287,null,31895,null,2601,null,35954,null,4608,null,18243,null,3163,null,20283,null,13793,null,0400000US50,Vermont,50
41407,null,325,null,39082,null,728,null,37795,null,727,null,60816,null,2278,null,44334,null,2871,null,41278,null,856,null,42807,null,2232,null,77244,null,2793,null,32482,null,2985,null,16709,null,13507,null,29326,null,406,null,25935,null,345,null,25714,null,357,null,35611,null,2528,null,33721,null,1686,null,35627,null,791,null,32378,null,1008,null,61168,null,1664,null,17893,null,1574,null,11607,null,7036,null,0400000US51,Virginia,51
42095,null,237,null,41332,null,308,null,40572,null,330,null,61125,null,905,null,40688,null,1393,null,52435,null,1636,null,45507,null,1548,null,54923,null,2042,null,35027,null,2813,null,7108,null,13863,null,27232,null,334,null,25571,null,339,null,25322,null,353,null,32247,null,2651,null,30768,null,704,null,35699,null,1091,null,34941,null,1236,null,46085,null,2182,null,17574,null,1829,null,10297,null,6529,null,0400000US53,Washington,53
32739,null,936,null,32484,null,982,null,32146,null,593,null,51162,null,3923,null,29730,null,3059,null,33029,null,1931,null,34644,null,2270,null,53480,null,3491,null,22434,null,3105,null,21722,null,12462,null,20812,null,444,null,18030,null,830,null,17842,null,810,null,25272,null,4760,null,21922,null,1625,null,30303,null,1819,null,26914,null,1801,null,43702,null,5422,null,11650,null,1133,null,13455,null,6773,null,0400000US54,West Virginia,54
37831,null,536,null,37340,null,453,null,36831,null,417,null,52059,null,1652,null,37997,null,2196,null,44885,null,1133,null,44121,null,2019,null,52398,null,1577,null,27592,null,2015,null,9159,null,4404,null,24928,null,283,null,23330,null,342,null,23234,null,348,null,26807,null,1677,null,27698,null,761,null,32559,null,829,null,35090,null,1278,null,41058,null,3540,null,13449,null,1106,null,8039,null,3105,null,0400000US55,Wisconsin,55
40038,null,2128,null,40418,null,1746,null,39237,null,2896,null,60094,null,17958,null,33125,null,4876,null,40351,null,5439,null,45408,null,4178,null,46881,null,4519,null,28539,null,5904,null,22864,null,2123,null,22333,null,719,null,20795,null,643,null,20583,null,658,null,26261,null,7088,null,21922,null,3783,null,27660,null,4043,null,32221,null,3391,null,33996,null,3718,null,15387,null,6929,null,12316,null,45932,null,0400000US56,Wyoming,56
15789,null,365,null,14375,null,378,null,14108,null,368,null,20640,null,2082,null,15166,null,1682,null,13900,null,710,null,25143,null,631,null,36568,null,3278,null,11923,null,594,null,10800,null,18206,null,15304,null,333,null,12875,null,370,null,12812,null,390,null,15463,null,3705,null,16403,null,1426,null,14911,null,607,null,23453,null,593,null,21244,null,3136,null,9941,null,975,null,8564,null,3880,null,0400000US72,Puerto Rico,72
