C17024_001E,C17024_001EA,C17024_001M,C17024_001MA,C17024_002E,C17024_002EA,C17024_002M,C17024_002MA,C17024_003E,C17024_003EA,C17024_003M,C17024_003MA,C17024_004E,C17024_004EA,C17024_004M,C17024_004MA,C17024_005E,C17024_005EA,C17024_005M,C17024_005MA,C17024_006E,C17024_006EA,C17024_006M,C17024_006MA,C17024_007E,C17024_007EA,C17024_007M,C17024_007MA,C17024_008E,C17024_008EA,C17024_008M,C17024_008MA,C17024_009E,C17024_009EA,C17024_009M,C17024_009MA,C17024_010E,C17024_010EA,C17024_010M,C17024_010MA,C17024_011E,C17024_011EA,C17024_011M,C17024_011MA,C17024_012E,C17024_012EA,C17024_012M,C17024_012MA,C17024_013E,C17024_013EA,C17024_013M,C17024_013MA,C17024_014E,C17024_014EA,C17024_014M,C17024_014MA,C17024_015E,C17024_015EA,C17024_015M,C17024_015MA,C17024_016E,C17024_016EA,C17024_016M,C17024_016MA,C17024_017E,C17024_017EA,C17024_017M,C17024_017MA,C17024_018E,C17024_018EA,C17024_018M,C17024_018MA,C17024_019E,C17024_019EA,C17024_019M,C17024_019MA,C17024_020E,C17024_020EA,C17024_020M,C17024_020MA,C17024_021E,C17024_021EA,C17024_021M,C17024_021MA,C17024_022E,C17024_022EA,C17024_022M,C17024_022MA,C17024_023E,C17024_023EA,C17024_023M,C17024_023MA,C17024_024E,C17024_024EA,C17024_024M,C17024_024MA,C17024_025E,C17024_025EA,C17024_025M,C17024_025MA,C17024_026E,C17024_026EA,C17024_026M,C17024_026MA,C17024_027E,C17024_027EA,C17024_027M,C17024_027MA,C17024_028E,C17024_028EA,C17024_028M,C17024_028MA,GEO_ID,NAME,state
2881760,null,2589,null,695765,null,3156,null,40368,null,4984,null,54218,null,5540,null,27445,null,4278,null,115693,null,6497,null,154456,null,6405,null,117424,null,6096,null,78099,null,5083,null,108062,null,6617,null,1777494,null,2329,null,87433,null,5489,null,104304,null,5139,null,53388,null,4325,null,202534,null,7663,null,321341,null,8578,null,304692,null,9089,null,228805,null,6818,null,474997,null,11333,null,408501,null,1480,null,6787,null,1297,null,24836,null,2021,null,24506,null,2019,null,75463,null,3253,null,90983,null,3501,null,63263,null,3572,null,41849,null,3069,null,80814,null,4177,null,0400000US19,Iowa,19
2688942,null,2418,null,683170,null,2723,null,42816,null,4128,null,56774,null,5450,null,33327,null,4098,null,120660,null,7981,null,136884,null,7975,null,108053,null,6729,null,70150,null,4407,null,114506,null,6556,null,1673094,null,2881,null,79486,null,4810,null,94090,null,6193,null,59729,null,4689,null,213210,null,9659,null,284826,null,9641,null,259637,null,9649,null,210281,null,9062,null,471835,null,11899,null,332678,null,2015,null,6216,null,1202,null,20828,null,1836,null,15895,null,1684,null,58675,null,2862,null,67574,null,3560,null,51008,null,2562,null,35001,null,2468,null,77481,null,3525,null,0400000US20,Kansas,20
4120513,null,2618,null,982450,null,3509,null,106618,null,7744,null,128341,null,8123,null,51201,null,4768,null,172679,null,8709,null,175153,null,9696,null,127479,null,6701,null,90330,null,6393,null,130649,null,6638,null,2617582,null,2958,null,174576,null,9004,null,237336,null,10726,null,103519,null,6524,null,355911,null,12504,null,460199,null,16359,null,377755,null,11759,null,301057,null,10374,null,607229,null,13317,null,520481,null,1648,null,12579,null,2045,null,54630,null,3508,null,39756,null,3703,null,105132,null,4834,null,106012,null,5240,null,73374,null,4683,null,45716,null,3380,null,83282,null,3795,null,0400000US21,Kentucky,21
4166756,null,3018,null,1059216,null,3700,null,124373,null,8056,null,158977,null,9133,null,63305,null,6921,null,168656,null,9292,null,175302,null,9371,null,131050,null,7892,null,92129,null,6403,null,145424,null,7406,null,2609408,null,2994,null,188453,null,9185,null,237332,null,10124,null,124172,null,8535,null,356009,null,11396,null,419044,null,12858,null,365926,null,14326,null,270335,null,12210,null,648137,null,14947,null,498132,null,2334,null,12753,null,2093,null,53537,null,4139,null,39244,null,3104,null,97353,null,5204,null,95730,null,4736,null,64363,null,4138,null,40396,null,3278,null,94756,null,4277,null,0400000US22,Louisiana,22
1281433,null,1348,null,273272,null,1840,null,17779,null,3118,null,24194,null,2750,null,16294,null,2843,null,46587,null,3830,null,56540,null,4364,null,42690,null,3680,null,26826,null,2408,null,42362,null,3842,null,821526,null,1323,null,38497,null,3185,null,56651,null,4486,null,25890,null,2583,null,99969,null,5858,null,151542,null,7246,null,131950,null,7237,null,106194,null,5223,null,210833,null,6564,null,186635,null,896,null,2067,null,561,null,15036,null,1868,null,13570,null,1769,null,38618,null,2388,null,35300,null,2455,null,29675,null,2321,null,18167,null,1982,null,34202,null,2486,null,0400000US23,Maine,23
5477839,null,2249,null,1336711,null,2709,null,67101,null,6628,null,72957,null,8490,null,45921,null,5946,null,154005,null,10194,null,218151,null,9420,null,184682,null,9630,null,169024,null,10098,null,424870,null,10014,null,3502730,null,1892,null,130354,null,7359,null,130891,null,9313,null,77222,null,5909,null,269127,null,10661,null,435215,null,13764,null,452515,null,14577,null,430098,null,15453,null,1577308,null,18167,null,638398,null,1512,null,12971,null,1837,null,39425,null,3471,null,26389,null,2115,null,79837,null,4094,null,98915,null,5266,null,80039,null,5384,null,69139,null,4161,null,231683,null,7000,null,0400000US24,Maryland,24
6244824,null,2973,null,1408400,null,3158,null,86554,null,6637,null,95605,null,7007,null,39549,null,4710,null,142687,null,8414,null,204560,null,9392,null,202964,null,9327,null,177559,null,8964,null,458922,null,12545,null,4027493,null,2235,null,168990,null,9111,null,194953,null,8056,null,91000,null,6299,null,315483,null,11530,null,493306,null,14762,null,533398,null,17211,null,513888,null,16058,null,1716475,null,23229,null,808931,null,1865,null,20898,null,2519,null,54286,null,3959,null,42377,null,3492,null,122498,null,5898,null,141725,null,5950,null,114944,null,5812,null,85198,null,4826,null,227005,null,6552,null,0400000US25,Massachusetts,25
9832533,null,3661,null,2409885,null,3823,null,229186,null,12961,null,239214,null,10248,null,125358,null,9675,null,347046,null,13093,null,449595,null,10898,null,355271,null,12192,null,245256,null,8898,null,418959,null,12103,null,6190979,null,2964,null,384160,null,13700,null,425835,null,12717,null,221008,null,9816,null,676694,null,13349,null,987885,null,17779,null,936270,null,17072,null,732542,null,16251,null,1826585,null,21948,null,1231669,null,2090,null,23436,null,1702,null,74827,null,3840,null,65466,null,3988,null,213995,null,6544,null,268564,null,7367,null,200847,null,6440,null,131496,null,6090,null,253038,null,8114,null,0400000US26,Michigan,26
5066767,null,2297,null,1238721,null,3166,null,62080,null,5906,null,86569,null,6557,null,42763,null,4164,null,160135,null,7266,null,236181,null,9606,null,202767,null,7678,null,156122,null,7683,null,292104,null,9533,null,3229278,null,2388,null,124160,null,4898,null,161353,null,7145,null,84653,null,4441,null,297473,null,9191,null,479374,null,11250,null,507497,null,11538,null,441210,null,12188,null,1133558,null,15595,null,598768,null,1503,null,9978,null,1199,null,37807,null,2630,null,32664,null,2577,null,95518,null,3420,null,119447,null,4044,null,92805,null,3716,null,67674,null,3479,null,142875,null,4383,null,0400000US27,Minnesota,27
2821649,null,2997,null,751879,null,3672,null,107094,null,8497,null,113352,null,8003,null,53223,null,5862,null,131572,null,8435,null,135917,null,8603,null,81208,null,5966,null,53423,null,4784,null,76090,null,5442,null,1725670,null,3141,null,128649,null,7641,null,181206,null,8584,null,96054,null,8038,null,264286,null,11997,null,315863,null,12161,null,225736,null,9126,null,171469,null,8397,null,342407,null,11811,null,344100,null,2686,null,8643,null,1437,null,42590,null,3521,null,32912,null,3306,null,71923,null,4069,null,64580,null,4663,null,39878,null,3618,null,27769,null,2794,null,55805,null,4081,null,0400000US28,Mississippi,28
5708785,null,3267,null,1398772,null,3545,null,114660,null,9154,null,133233,null,9284,null,75740,null,7265,null,242378,null,11897,null,284609,null,11887,null,208093,null,9178,null,131621,null,7079,null,208438,null,8982,null,3564898,null,2596,null,192540,null,9181,null,232864,null,8962,null,135293,null,8809,null,449728,null,13656,null,635613,null,18121,null,561421,null,15401,null,434552,null,13865,null,922887,null,14723,null,745115,null,2026,null,15419,null,2178,null,53770,null,3566,null,49373,null,3971,null,137223,null,6149,null,153010,null,6635,null,115277,null,5729,null,71086,null,3968,null,149957,null,6133,null,0400000US29,Missouri,29
933264,null,1083,null,216383,null,1395,null,15422,null,2342,null,24238,null,3001,null,14563,null,2814,null,37372,null,4075,null,49937,null,3990,null,32704,null,3531,null,17136,null,2419,null,25011,null,3156,null,592492,null,1379,null,35019,null,3946,null,44719,null,3427,null,23978,null,2954,null,83151,null,5242,null,115971,null,5897,null,91583,null,5739,null,64899,null,4966,null,133172,null,6223,null,124389,null,762,null,3670,null,1028,null,8722,null,1485,null,7637,null,1214,null,21547,null,1799,null,25514,null,2234,null,18612,null,1885,null,12574,null,1318,null,26113,null,2212,null,0400000US30,Montana,30
1719387,null,1959,null,437648,null,2085,null,30498,null,4117,null,34811,null,3967,null,23888,null,3218,null,74116,null,5108,null,93709,null,5122,null,71544,null,4032,null,42711,null,3799,null,66371,null,4351,null,1062447,null,1624,null,47203,null,3679,null,62119,null,4715,null,39994,null,3347,null,129596,null,6138,null,195488,null,7465,null,182866,null,6445,null,130887,null,6057,null,274294,null,7954,null,219292,null,909,null,4820,null,830,null,13371,null,1486,null,12877,null,1429,null,39345,null,2630,null,44670,null,3041,null,32896,null,2617,null,22795,null,2016,null,48518,null,2953,null,0400000US31,Nebraska,31
2528598,null,2318,null,652245,null,2765,null,41019,null,4816,null,58651,null,7889,null,31229,null,4702,null,111138,null,8327,null,137738,null,10032,null,103588,null,7734,null,63135,null,5943,null,105747,null,5909,null,1596046,null,1891,null,71811,null,5195,null,79336,null,6873,null,43581,null,4285,null,188263,null,11041,null,278363,null,11867,null,265371,null,10438,null,187061,null,8946,null,482260,null,13029,null,280307,null,1287,null,4143,null,1102,null,14993,null,2168,null,12701,null,1870,null,43359,null,3252,null,48199,null,3221,null,42102,null,3351,null,30803,null,2557,null,84007,null,3516,null,0400000US32,Nevada,32
1274795,null,1622,null,292775,null,1767,null,11715,null,2662,null,13907,null,2890,null,8757,null,1958,null,31670,null,4248,null,52112,null,4503,null,50405,null,4350,null,46708,null,4544,null,77501,null,5264,null,826327,null,1128,null,27559,null,3026,null,26886,null,3050,null,18794,null,3088,null,63320,null,4960,null,117856,null,6661,null,126798,null,6117,null,126252,null,6850,null,318862,null,10267,null,155693,null,1001,null,3822,null,1030,null,6315,null,1187,null,7491,null,1240,null,22532,null,2510,null,27305,null,2220,null,23837,null,2211,null,18760,null,2151,null,45631,null,2949,null,0400000US33,New Hampshire,33
8505944,null,3539,null,2040052,null,3683,null,110410,null,7201,null,125688,null,9713,null,69741,null,7544,null,229448,null,11504,null,307406,null,13106,null,282877,null,12727,null,243191,null,11037,null,671291,null,14674,null,5381301,null,2689,null,194881,null,9149,null,206800,null,8285,null,119958,null,7275,null,436511,null,13339,null,657903,null,17725,null,678776,null,19586,null,648991,null,17319,null,2437481,null,27270,null,1084591,null,2414,null,29319,null,2916,null,62113,null,4409,null,47847,null,3971,null,143763,null,6242,null,178835,null,7421,null,145217,null,6042,null,118967,null,6063,null,358530,null,7861,null,0400000US34,New Jersey,34
1925509,null,2236,null,486420,null,2293,null,54113,null,6018,null,69695,null,6095,null,31318,null,3863,null,94857,null,6852,null,86153,null,6165,null,58657,null,4850,null,39038,null,4980,null,52589,null,4174,null,1192795,null,2209,null,84552,null,5312,null,108140,null,7831,null,56769,null,5452,null,182636,null,9444,null,203790,null,9793,null,169163,null,9178,null,120546,null,8268,null,267199,null,9580,null,246294,null,1726,null,8180,null,1521,null,24479,null,2447,null,15834,null,1976,null,41209,null,3387,null,45364,null,3262,null,33841,null,3111,null,23623,null,2954,null,53764,null,3802,null,0400000US35,New Mexico,35
18775329,null,4571,null,4348055,null,5175,null,398964,null,16179,null,445460,null,16831,null,216112,null,11434,null,617804,null,19723,null,718455,null,18966,null,548107,null,16436,null,424324,null,13183,null,978829,null,17188,null,11990463,null,4757,null,673761,null,17176,null,767694,null,17827,null,409136,null,14329,null,1282569,null,24753,null,1731718,null,29894,null,1604088,null,30833,null,1367198,null,25524,null,4154299,null,31602,null,2436811,null,3230,null,67925,null,3896,null,216210,null,6722,null,134269,null,6503,null,386504,null,8884,null,418995,null,9314,null,321813,null,8419,null,236334,null,8198,null,654761,null,10612,null,0400000US36,New York,36
8793290,null,3758,null,2180521,null,4711,null,183076,null,9333,null,242971,null,13493,null,130984,null,9078,null,375531,null,12544,null,398491,null,13778,null,305435,null,11083,null,192469,null,9770,null,351564,null,10918,null,5556902,null,3751,null,321549,null,8819,null,395198,null,14240,null,235154,null,9835,null,723945,null,18751,null,958772,null,21811,null,856025,null,21409,null,617045,null,15046,null,1449214,null,21904,null,1055867,null,3370,null,19659,null,2241,null,96535,null,4252,null,77126,null,5462,null,193000,null,6324,null,197290,null,6534,null,138782,null,6544,null,100051,null,5439,null,233424,null,7305,null,0400000US37,North Carolina,37
612565,null,673,null,141124,null,1337,null,8895,null,1551,null,10042,null,2058,null,4822,null,1309,null,22494,null,2792,null,31972,null,2786,null,23696,null,2622,null,17828,null,2341,null,21375,null,2820,null,386801,null,1251,null,20039,null,2495,null,24354,null,2171,null,12070,null,1907,null,47085,null,3154,null,72040,null,4454,null,59407,null,3977,null,51204,null,3145,null,100602,null,4578,null,84640,null,416,null,3340,null,822,null,7365,null,939,null,5165,null,864,null,17063,null,1319,null,17223,null,1518,null,12796,null,1353,null,8568,null,1369,null,13120,null,1500,null,0400000US38,North Dakota,38
11151314,null,4475,null,2704891,null,5112,null,244966,null,13762,null,255779,null,12485,null,140545,null,8341,null,417358,null,18623,null,536853,null,13037,null,402731,null,14226,null,269166,null,10564,null,437493,null,12683,null,6982144,null,3544,null,396363,null,10786,null,446341,null,14053,null,244363,null,8973,null,771889,null,21668,null,1150985,null,19489,null,1105881,null,19770,null,889796,null,18574,null,1976526,null,27282,null,1464279,null,2898,null,29708,null,2337,null,90976,null,4947,null,78653,null,3986,null,268554,null,6537,null,322401,null,7649,null,236294,null,6816,null,153489,null,6551,null,284204,null,8654,null,0400000US39,Ohio,39
3498298,null,2642,null,882594,null,3406,null,88407,null,6738,null,110148,null,6797,null,59104,null,5799,null,170494,null,9127,null,166117,null,8431,null,116535,null,7173,null,68846,null,4841,null,102943,null,6159,null,2160650,null,3179,null,137465,null,6368,null,174901,null,7384,null,101144,null,6494,null,313124,null,10070,null,379428,null,10180,null,314204,null,10824,null,225772,null,10008,null,514612,null,12115,null,455054,null,2398,null,7486,null,1256,null,38623,null,3137,null,31870,null,2589,null,85205,null,3743,null,84552,null,3894,null,61646,null,3697,null,46266,null,3338,null,99406,null,4595,null,0400000US40,Oklahoma,40
3670490,null,2285,null,846773,null,3128,null,60920,null,7032,null,82471,null,7131,null,51846,null,6985,null,140782,null,10266,null,157708,null,7971,null,134267,null,8236,null,80327,null,4867,null,138452,null,6854,null,2349280,null,2702,null,137333,null,8163,null,153807,null,7934,null,94436,null,7400,null,296563,null,11158,null,387497,null,12841,null,359975,null,12808,null,271840,null,10058,null,647829,null,13625,null,474437,null,2315,null,9529,null,1635,null,30129,null,2845,null,23977,null,2319,null,80057,null,4212,null,92622,null,4773,null,73988,null,4911,null,47504,null,3498,null,116631,null,5110,null,0400000US41,Oregon,41
11998834,null,4356,null,2739337,null,4639,null,209545,null,11683,null,237287,null,13768,null,129245,null,9297,null,421083,null,15882,null,512935,null,15328,null,406414,null,12286,null,289295,null,8764,null,533533,null,12305,null,7476082,null,3505,null,363909,null,12508,null,427967,null,14054,null,241942,null,9244,null,785302,null,17680,null,1211802,null,21066,null,1173123,null,21654,null,971365,null,19167,null,2300672,null,24497,null,1783415,null,3259,null,41014,null,3300,null,113304,null,4823,null,105028,null,4973,null,341438,null,9019,null,399109,null,8673,null,269126,null,7028,null,170642,null,5777,null,343754,null,8284,null,0400000US42,Pennsylvania,42
1018722,null,1061,null,231579,null,1645,null,17697,null,4036,null,22771,null,3516,null,9610,null,2509,null,28344,null,3817,null,33341,null,4196,null,36130,null,4713,null,28858,null,3984,null,54828,null,4642,null,649943,null,1473,null,31416,null,4261,null,37496,null,3718,null,18101,null,2583,null,58797,null,5114,null,87573,null,6090,null,97541,null,6908,null,84462,null,6945,null,234557,null,8561,null,137200,null,979,null,3536,null,960,null,9212,null,1494,null,8392,null,1344,null,24212,null,2398,null,27121,null,2712,null,17771,null,2243,null,13056,null,2154,null,33900,null,2661,null,0400000US44,Rhode Island,44
4270155,null,2660,null,1043083,null,2868,null,103398,null,7957,null,114852,null,8458,null,67523,null,6002,null,176659,null,8557,null,200898,null,8913,null,142438,null,7795,null,92571,null,6112,null,144744,null,6599,null,2675849,null,2576,null,168867,null,8983,null,188568,null,10499,null,115080,null,7746,null,353733,null,13840,null,479059,null,13314,null,412513,null,12024,null,302427,null,12682,null,655602,null,14204,null,551223,null,2277,null,15328,null,1784,null,50745,null,3129,null,37225,null,2857,null,95518,null,4804,null,104708,null,4780,null,72635,null,4611,null,51291,null,3976,null,123773,null,5644,null,0400000US45,South Carolina,45
