C17007_001E,C17007_001EA,C17007_001M,C17007_001MA,C17007_002E,C17007_002EA,C17007_002M,C17007_002MA,C17007_003E,C17007_003EA,C17007_003M,C17007_003MA,C17007_004E,C17007_004EA,C17007_004M,C17007_004MA,C17007_005E,C17007_005EA,C17007_005M,C17007_005MA,C17007_006E,C17007_006EA,C17007_006M,C17007_006MA,C17007_007E,C17007_007EA,C17007_007M,C17007_007MA,GEO_ID,NAME,state
570381,null,10356,null,138614,null,5735,null,60592,null,3762,null,78022,null,4006,null,431767,null,8806,null,219815,null,5668,null,211952,null,5833,null,0400000US19,Iowa,19
485928,null,10288,null,114787,null,5380,null,52905,null,3965,null,61882,null,3661,null,371141,null,8872,null,185786,null,5584,null,185355,null,6443,null,0400000US20,Kansas,20
730291,null,15626,null,221547,null,9097,null,94086,null,5840,null,127461,null,6064,null,508744,null,10522,null,252094,null,7337,null,256650,null,7319,null,0400000US21,Kentucky,21
710830,null,13083,null,215894,null,7111,null,82003,null,4333,null,133891,null,5996,null,494936,null,11361,null,258021,null,8545,null,236915,null,7100,null,0400000US22,Louisiana,22
271052,null,8050,null,70705,null,4652,null,30561,null,3197,null,40144,null,3438,null,200347,null,7142,null,94672,null,4283,null,105675,null,5047,null,0400000US23,Maine,23
1005032,null,19066,null,188511,null,8314,null,75726,null,5632,null,112785,null,6199,null,816521,null,16334,null,388051,null,11633,null,428470,null,8833,null,0400000US24,Maryland,24
1299044,null,19331,null,261409,null,10544,null,115518,null,6364,null,145891,null,7278,null,1037635,null,16879,null,504843,null,11217,null,532792,null,10033,null,0400000US25,Massachusetts,25
1787120,null,18532,null,470551,null,10988,null,208151,null,7425,null,262400,null,8485,null,1316569,null,14867,null,656242,null,11064,null,660327,null,9673,null,0400000US26,Michigan,26
990745,null,13950,null,203003,null,7778,null,90600,null,4871,null,112403,null,5310,null,787742,null,12610,null,402227,null,8468,null,385515,null,7145,null,0400000US27,Minnesota,27
433603,null,9992,null,140598,null,6466,null,58845,null,3800,null,81753,null,4805,null,293005,null,8477,null,150580,null,6721,null,142425,null,4829,null,0400000US28,Mississippi,28
1045753,null,17243,null,264787,null,9397,null,115457,null,6609,null,149330,null,5909,null,780966,null,15377,null,380593,null,10541,null,400373,null,8913,null,0400000US29,Missouri,29
196390,null,6091,null,53559,null,4240,null,25867,null,2919,null,27692,null,2696,null,142831,null,5567,null,75745,null,3982,null,67086,null,3590,null,0400000US30,Montana,30
329856,null,8090,null,73121,null,3600,null,31324,null,2862,null,41797,null,2764,null,256735,null,7425,null,132479,null,5332,null,124256,null,4472,null,0400000US31,Nebraska,31
498811,null,10787,null,92887,null,5286,null,40943,null,3897,null,51944,null,3612,null,405924,null,9508,null,236398,null,6926,null,169526,null,6414,null,0400000US32,Nevada,32
241231,null,9672,null,43610,null,3971,null,18859,null,2473,null,24751,null,2652,null,197621,null,8766,null,99375,null,5419,null,98246,null,5055,null,0400000US33,New Hampshire,33
1352888,null,22580,null,250252,null,8462,null,95902,null,5739,null,154350,null,6021,null,1102636,null,19915,null,540796,null,12094,null,561840,null,12625,null,0400000US34,New Jersey,34
361916,null,10618,null,99362,null,5979,null,43221,null,3788,null,56141,null,4588,null,262554,null,9211,null,140099,null,6810,null,122455,null,5042,null,0400000US35,New Mexico,35
3633622,null,30508,null,858029,null,16755,null,368661,null,10113,null,489368,null,12837,null,2775593,null,27977,null,1348886,null,18283,null,1426707,null,17307,null,0400000US36,New York,36
1594812,null,18767,null,421672,null,11703,null,177180,null,7691,null,244492,null,8605,null,1173140,null,17687,null,578307,null,11437,null,594833,null,10916,null,0400000US37,North Carolina,37
133022,null,5148,null,36484,null,3010,null,15644,null,2017,null,20840,null,1785,null,96538,null,4681,null,52119,null,3080,null,44419,null,2653,null,0400000US38,North Dakota,38
2082325,null,22609,null,514251,null,11374,null,224235,null,8413,null,290016,null,8772,null,1568074,null,18853,null,770488,null,13960,null,797586,null,11199,null,0400000US39,Ohio,39
630826,null,11740,null,176824,null,6489,null,76080,null,4618,null,100744,null,4500,null,454002,null,10037,null,237119,null,7103,null,216883,null,7211,null,0400000US40,Oklahoma,40
802582,null,12657,null,199137,null,8296,null,94892,null,5578,null,104245,null,5510,null,603445,null,11033,null,313473,null,8446,null,289972,null,7504,null,0400000US41,Oregon,41
2264246,null,20594,null,529542,null,12477,null,215727,null,9296,null,313815,null,10111,null,1734704,null,18441,null,836180,null,12439,null,898524,null,13063,null,0400000US42,Pennsylvania,42
208685,null,7568,null,49712,null,4210,null,22944,null,3443,null,26768,null,2565,null,158973,null,6035,null,77385,null,4225,null,81588,null,4058,null,0400000US44,Rhode Island,44
744930,null,14618,null,198367,null,7034,null,81675,null,4580,null,116692,null,5544,null,546563,null,12975,null,280686,null,8760,null,265877,null,8212,null,0400000US45,South Carolina,45
151481,null,5791,null,38022,null,2934,null,17987,null,1996,null,20035,null,1938,null,113459,null,5327,null,58111,null,3360,null,55348,null,3299,null,0400000US46,South Dakota,46
1095902,null,18752,null,300597,null,10624,null,128372,null,6420,null,172225,null,6815,null,795305,null,15109,null,405297,null,10878,null,390008,null,8866,null,0400000US47,Tennessee,47
3562053,null,34571,null,912115,null,15752,null,370298,null,11474,null,541817,null,12260,null,2649938,null,30868,null,1432125,null,23144,null,1217813,null,15399,null,0400000US48,Texas,48
333509,null,11231,null,87891,null,5391,null,39415,null,3530,null,48476,null,4413,null,245618,null,9350,null,130156,null,6541,null,115462,null,5389,null,0400000US49,Utah,49
131911,null,5447,null,29834,null,2814,null,13253,null,1900,null,16581,null,1853,null,102077,null,4761,null,51818,null,2798,null,50259,null,2835,null,0400000US50,Vermont,50
1357557,null,18163,null,273768,null,8887,null,111169,null,6444,null,162599,null,6595,null,1083789,null,17450,null,549658,null,12597,null,534131,null,10405,null,0400000US51,Virginia,51
1330393,null,18831,null,295100,null,10091,null,137157,null,8130,null,157943,null,5770,null,1035293,null,16239,null,539748,null,9819,null,495545,null,10049,null,0400000US53,Washington,53
320103,null,8516,null,101970,null,5355,null,43156,null,2959,null,58814,null,4220,null,218133,null,7222,null,106645,null,5339,null,111488,null,4494,null,0400000US54,West Virginia,54
1095479,null,15278,null,248408,null,9492,null,113012,null,5546,null,135396,null,6175,null,847071,null,13307,null,427844,null,8984,null,419227,null,7713,null,0400000US55,Wisconsin,55
101796,null,5235,null,19097,null,2140,null,7237,null,1416,null,11860,null,1610,null,82699,null,4382,null,46900,null,3390,null,35799,null,2347,null,0400000US56,Wyoming,56
459362,null,12717,null,275694,null,9742,null,122012,null,5989,null,153682,null,6660,null,183668,null,6948,null,94397,null,4510,null,89271,null,4386,null,0400000US72,Puerto Rico,72
