C18036_001E,C18036_001EA,C18036_001M,C18036_001MA,C18036_002E,C18036_002EA,C18036_002M,C18036_002MA,C18036_003E,C18036_003EA,C18036_003M,C18036_003MA,C18036_004E,C18036_004EA,C18036_004M,C18036_004MA,C18036_005E,C18036_005EA,C18036_005M,C18036_005MA,C18036_006E,C18036_006EA,C18036_006M,C18036_006MA,C18036_007E,C18036_007EA,C18036_007M,C18036_007MA,C18036_008E,C18036_008EA,C18036_008M,C18036_008MA,C18036_009E,C18036_009EA,C18036_009M,C18036_009MA,C18036_010E,C18036_010EA,C18036_010M,C18036_010MA,C18036_011E,C18036_011EA,C18036_011M,C18036_011MA,C18036_012E,C18036_012EA,C18036_012M,C18036_012MA,C18036_013E,C18036_013EA,C18036_013M,C18036_013MA,C18036_014E,C18036_014EA,C18036_014M,C18036_014MA,C18036_015E,C18036_015EA,C18036_015M,C18036_015MA,GEO_ID,NAME,state
798869,null,3163,null,41946,null,3879,null,23219,null,2394,null,6574,null,1493,null,16645,null,2106,null,18727,null,2323,null,4899,null,1023,null,13828,null,1959,null,756923,null,5428,null,374613,null,3706,null,22320,null,2665,null,352293,null,4386,null,382310,null,3074,null,29210,null,2709,null,353100,null,3801,null,0400000US15,Hawaii,15
937051,null,3152,null,59381,null,3733,null,29179,null,2615,null,6299,null,1222,null,22880,null,2244,null,30202,null,2608,null,8381,null,1456,null,21821,null,2091,null,877670,null,4831,null,440622,null,3761,null,36357,null,3130,null,404265,null,4885,null,437048,null,3359,null,55493,null,3518,null,381555,null,4005,null,0400000US16,Idaho,16
8274420,null,6314,null,464476,null,11071,null,229321,null,7874,null,59601,null,3974,null,169720,null,6124,null,235155,null,7479,null,77752,null,4128,null,157403,null,6224,null,7809944,null,12300,null,3886219,null,9302,null,322301,null,9794,null,3563918,null,12522,null,3923725,null,9010,null,437914,null,12099,null,3485811,null,14074,null,0400000US17,Illinois,17
4025094,null,4066,null,303762,null,7954,null,141653,null,5369,null,35713,null,2855,null,105940,null,5016,null,162109,null,5442,null,53572,null,3631,null,108537,null,4655,null,3721332,null,8977,null,1856890,null,6309,null,152074,null,7387,null,1704816,null,9684,null,1864442,null,6906,null,218760,null,7152,null,1645682,null,9405,null,0400000US18,Indiana,18
1862344,null,3017,null,120342,null,4823,null,57289,null,3428,null,16893,null,1898,null,40396,null,2997,null,63053,null,3117,null,20357,null,2157,null,42696,null,2780,null,1742002,null,6131,null,876716,null,4755,null,67596,null,4109,null,809120,null,6156,null,865286,null,4328,null,95815,null,4828,null,769471,null,5987,null,0400000US19,Iowa,19
1742594,null,4067,null,112340,null,4422,null,54799,null,2768,null,15303,null,1671,null,39496,null,2412,null,57541,null,3352,null,16533,null,1839,null,41008,null,2988,null,1630254,null,5785,null,815424,null,3937,null,66910,null,4503,null,748514,null,5420,null,814830,null,4798,null,84316,null,4127,null,730514,null,5631,null,0400000US20,Kansas,20
2726925,null,4362,null,327837,null,9300,null,156379,null,5299,null,52709,null,4526,null,103670,null,4582,null,171458,null,7044,null,72179,null,4743,null,99279,null,4907,null,2399088,null,9989,null,1175986,null,6337,null,127605,null,6920,null,1048381,null,9112,null,1223102,null,7771,null,183159,null,6894,null,1039943,null,10405,null,0400000US21,Kentucky,21
2724416,null,4586,null,248334,null,9149,null,120554,null,5483,null,36175,null,3445,null,84379,null,4174,null,127780,null,5993,null,51015,null,4402,null,76765,null,4244,null,2476082,null,8952,null,1190416,null,6671,null,130409,null,6397,null,1060007,null,8800,null,1285666,null,6217,null,235238,null,7821,null,1050428,null,10673,null,0400000US22,Louisiana,22
856920,null,2046,null,85948,null,4264,null,41602,null,2817,null,12456,null,1459,null,29146,null,2493,null,44346,null,3059,null,16442,null,2235,null,27904,null,2258,null,770972,null,4514,null,377338,null,3364,null,30267,null,2807,null,347071,null,4192,null,393634,null,3340,null,41228,null,3388,null,352406,null,4966,null,0400000US23,Maine,23
3646070,null,4525,null,210618,null,8284,null,100658,null,5915,null,22899,null,2955,null,77759,null,4975,null,109960,null,5459,null,30263,null,3234,null,79697,null,4352,null,3435452,null,9944,null,1653384,null,6821,null,88282,null,7559,null,1565102,null,9532,null,1782068,null,6600,null,138586,null,7739,null,1643482,null,9711,null,0400000US24,Maryland,24
4192272,null,3919,null,286871,null,8663,null,135172,null,5273,null,39116,null,3549,null,96056,null,4615,null,151699,null,6225,null,49094,null,3610,null,102605,null,4906,null,3905401,null,8610,null,1919548,null,6046,null,120268,null,7424,null,1799280,null,8332,null,1985853,null,7083,null,177886,null,7893,null,1807967,null,9639,null,0400000US25,Massachusetts,25
6493284,null,5345,null,548114,null,10816,null,265770,null,8049,null,79675,null,4110,null,186095,null,6718,null,282344,null,7914,null,100116,null,5242,null,182228,null,5937,null,5945170,null,12185,null,2948024,null,10106,null,286347,null,9624,null,2661677,null,13432,null,2997146,null,9137,null,395518,null,9354,null,2601628,null,12852,null,0400000US26,Michigan,26
3376412,null,4050,null,185831,null,5056,null,92425,null,4005,null,24172,null,2033,null,68253,null,3500,null,93406,null,3899,null,29785,null,2645,null,63621,null,3164,null,3190581,null,6941,null,1611765,null,5593,null,105685,null,5247,null,1506080,null,7752,null,1578816,null,5423,null,142628,null,5229,null,1436188,null,6904,null,0400000US27,Minnesota,27
1810312,null,4813,null,213728,null,7048,null,101874,null,4760,null,32000,null,3171,null,69874,null,3840,null,111854,null,4578,null,44301,null,3077,null,67553,null,3687,null,1596584,null,8404,null,769755,null,6520,null,99189,null,4557,null,670566,null,8062,null,826829,null,5152,null,157243,null,7351,null,669586,null,8213,null,0400000US28,Mississippi,28
3723702,null,4384,null,322195,null,8919,null,154155,null,6019,null,42891,null,3669,null,111264,null,4938,null,168040,null,6718,null,55045,null,3761,null,112995,null,5321,null,3401507,null,9829,null,1666464,null,7561,null,142576,null,6132,null,1523888,null,9792,null,1735043,null,7818,null,207110,null,7470,null,1527933,null,9260,null,0400000US29,Missouri,29
616923,null,2233,null,46844,null,3495,null,23689,null,2085,null,7248,null,1235,null,16441,null,1725,null,23155,null,2266,null,8540,null,1619,null,14615,null,1798,null,570079,null,4216,null,286045,null,2655,null,30361,null,2969,null,255684,null,3848,null,284034,null,2725,null,37500,null,2654,null,246534,null,3930,null,0400000US30,Montana,30
1111017,null,2881,null,68653,null,2908,null,33751,null,2122,null,9430,null,1491,null,24321,null,2053,null,34902,null,2514,null,11823,null,1809,null,23079,null,1879,null,1042364,null,4229,null,523899,null,3395,null,38910,null,3164,null,484989,null,3980,null,518465,null,3210,null,55219,null,3696,null,463246,null,4525,null,0400000US31,Nebraska,31
1658105,null,3677,null,95559,null,5431,null,45338,null,3660,null,8338,null,1664,null,37000,null,3401,null,50221,null,3642,null,13369,null,2459,null,36852,null,2721,null,1562546,null,6071,null,797030,null,3982,null,57362,null,4865,null,739668,null,6373,null,765516,null,4647,null,81204,null,5246,null,684312,null,6575,null,0400000US32,Nevada,32
865623,null,2323,null,54334,null,3114,null,25443,null,2094,null,6986,null,1280,null,18457,null,1646,null,28891,null,2384,null,7264,null,1495,null,21627,null,1903,null,811289,null,3845,null,402446,null,2838,null,18118,null,2616,null,384328,null,3601,null,408843,null,2891,null,25630,null,2721,null,383213,null,3847,null,0400000US33,New Hampshire,33
5621967,null,4460,null,297482,null,8063,null,141204,null,5698,null,30285,null,3140,null,110919,null,5248,null,156278,null,5375,null,41200,null,3410,null,115078,null,4736,null,5324485,null,9085,null,2638303,null,8198,null,139214,null,7506,null,2499089,null,10713,null,2686182,null,6630,null,216893,null,9422,null,2469289,null,11073,null,0400000US34,New Jersey,34
1246126,null,3071,null,92938,null,5305,null,49434,null,3842,null,14256,null,2383,null,35178,null,3066,null,43504,null,3235,null,16424,null,2201,null,27080,null,2638,null,1153188,null,5895,null,563444,null,5023,null,71044,null,5130,null,492400,null,7569,null,589744,null,4388,null,104335,null,6211,null,485409,null,7764,null,0400000US35,New Mexico,35
12502822,null,7484,null,816950,null,14262,null,395288,null,11233,null,117445,null,6034,null,277843,null,9095,null,421662,null,9326,null,152815,null,6425,null,268847,null,7294,null,11685872,null,15691,null,5716250,null,13408,null,522406,null,14120,null,5193844,null,18124,null,5969622,null,11294,null,740029,null,15830,null,5229593,null,19084,null,0400000US36,New York,36
5766186,null,7626,null,493040,null,12592,null,227136,null,7711,null,65738,null,4780,null,161398,null,6772,null,265904,null,9042,null,85215,null,4991,null,180689,null,6911,null,5273146,null,14877,null,2577344,null,8982,null,243608,null,9324,null,2333736,null,11707,null,2695802,null,11129,null,364868,null,10615,null,2330934,null,14485,null,0400000US37,North Carolina,37
399787,null,1785,null,19253,null,1641,null,9010,null,1130,null,2665,null,750,null,6345,null,923,null,10243,null,1304,null,3663,null,929,null,6580,null,1023,null,380534,null,2355,null,194813,null,2106,null,17512,null,2343,null,177301,null,2608,null,185721,null,1988,null,22982,null,2157,null,162739,null,2690,null,0400000US38,North Dakota,38
7305130,null,5785,null,593875,null,13100,null,285544,null,8166,null,84441,null,4778,null,201103,null,7014,null,308331,null,8582,null,110229,null,5245,null,198102,null,6522,null,6711255,null,13650,null,3296500,null,9619,null,281084,null,8773,null,3015416,null,12786,null,3414755,null,9504,null,418104,null,10635,null,2996651,null,14345,null,0400000US39,Ohio,39
2244004,null,4865,null,212709,null,7378,null,99406,null,5513,null,30827,null,2953,null,68579,null,4445,null,113303,null,4090,null,39755,null,2922,null,73548,null,3276,null,2031295,null,8455,null,1006559,null,7169,null,108750,null,5804,null,897809,null,8910,null,1024736,null,4958,null,149266,null,5744,null,875470,null,7336,null,0400000US40,Oklahoma,40
2450249,null,4099,null,191735,null,8094,null,91504,null,5467,null,26499,null,2992,null,65005,null,4424,null,100231,null,4994,null,33491,null,3067,null,66740,null,3804,null,2258514,null,9044,null,1129615,null,6300,null,107979,null,6201,null,1021636,null,8361,null,1128899,null,5627,null,138632,null,6860,null,990267,null,8967,null,0400000US41,Oregon,41
7810562,null,5319,null,638548,null,11951,null,305987,null,8166,null,81615,null,4838,null,224372,null,7178,null,332561,null,8282,null,113769,null,5881,null,218792,null,6613,null,7172014,null,13495,null,3541434,null,9250,null,257187,null,11278,null,3284247,null,14667,null,3630580,null,10329,null,385734,null,11586,null,3244846,null,15591,null,0400000US42,Pennsylvania,42
676623,null,2197,null,53506,null,3741,null,26255,null,2530,null,8519,null,1737,null,17736,null,2008,null,27251,null,2673,null,9016,null,1570,null,18235,null,2197,null,623117,null,4498,null,305965,null,3081,null,21514,null,3418,null,284451,null,4401,null,317152,null,3407,null,33154,null,3445,null,283998,null,4511,null,0400000US44,Rhode Island,44
2783350,null,5061,null,259856,null,9011,null,120348,null,5854,null,33289,null,3163,null,87059,null,5092,null,139508,null,5453,null,47975,null,3965,null,91533,null,4535,null,2523494,null,9935,null,1219805,null,7278,null,117280,null,7013,null,1102525,null,9588,null,1303689,null,7064,null,179357,null,8035,null,1124332,null,11326,null,0400000US45,South Carolina,45
490474,null,1489,null,30428,null,2666,null,14479,null,2105,null,4435,null,1241,null,10044,null,1537,null,15949,null,1429,null,4656,null,894,null,11293,null,1355,null,460046,null,3174,null,231651,null,2793,null,22424,null,2034,null,209227,null,2987,null,228395,null,2134,null,28032,null,2221,null,200363,null,2981,null,0400000US46,South Dakota,46
3954806,null,6127,null,389980,null,9393,null,185497,null,6216,null,56111,null,4620,null,129386,null,4962,null,204483,null,6654,null,74895,null,4597,null,129588,null,4977,null,3564826,null,11760,null,1752528,null,7455,null,177625,null,9161,null,1574903,null,11009,null,1812298,null,7757,null,257877,null,8685,null,1554421,null,10624,null,0400000US47,Tennessee,47
15118240,null,10514,null,949761,null,15493,null,448412,null,10488,null,122851,null,6798,null,325561,null,8366,null,501349,null,11629,null,170009,null,7361,null,331340,null,9932,null,14168479,null,19555,null,7063478,null,14008,null,754996,null,17501,null,6308482,null,16793,null,7105001,null,14135,null,1090823,null,17566,null,6014178,null,22210,null,0400000US48,Texas,48
1647211,null,2910,null,78899,null,4394,null,34583,null,2647,null,7166,null,1240,null,27417,null,2350,null,44316,null,3396,null,13002,null,2004,null,31314,null,3151,null,1568312,null,5687,null,796241,null,3589,null,59533,null,4373,null,736708,null,5055,null,772071,null,4213,null,73927,null,5250,null,698144,null,6416,null,0400000US49,Utah,49
408527,null,1632,null,29151,null,2292,null,14713,null,1543,null,3715,null,757,null,10998,null,1417,null,14438,null,1593,null,4312,null,771,null,10126,null,1323,null,379376,null,2618,null,188010,null,1774,null,13483,null,2081,null,174527,null,2605,null,191366,null,1927,null,18588,null,2085,null,172778,null,2539,null,0400000US50,Vermont,50
4942537,null,8480,null,318231,null,9241,null,156533,null,6373,null,35466,null,3762,null,121067,null,5361,null,161698,null,6429,null,47442,null,3887,null,114256,null,5588,null,4624306,null,13024,null,2241993,null,9579,null,148507,null,7966,null,2093486,null,11514,null,2382313,null,9433,null,226016,null,8516,null,2156297,null,12104,null,0400000US51,Virginia,51
4248738,null,4949,null,318806,null,8991,null,154045,null,5889,null,45643,null,3652,null,108402,null,4966,null,164761,null,5952,null,56456,null,3475,null,108305,null,5067,null,3929932,null,9724,null,1962125,null,6894,null,158580,null,7802,null,1803545,null,10344,null,1967807,null,6680,null,206608,null,7123,null,1761199,null,8208,null,0400000US53,Washington,53
1159750,null,2616,null,172578,null,6044,null,89804,null,4389,null,28675,null,2638,null,61129,null,4046,null,82774,null,4657,null,31176,null,2916,null,51598,null,3487,null,987172,null,6949,null,483488,null,4941,null,54037,null,3286,null,429451,null,5990,null,503684,null,5538,null,77927,null,4388,null,425757,null,7123,null,0400000US54,West Virginia,54
3606445,null,3935,null,224132,null,7102,null,108969,null,4751,null,30162,null,2661,null,78807,null,3839,null,115163,null,4888,null,34154,null,2762,null,81009,null,4098,null,3382313,null,8229,null,1705516,null,6359,null,126702,null,5823,null,1578814,null,7549,null,1676797,null,6080,null,173551,null,6221,null,1503246,null,8294,null,0400000US55,Wisconsin,55
338984,null,2503,null,23212,null,2770,null,12404,null,1933,null,2630,null,992,null,9774,null,1542,null,10808,null,1586,null,3207,null,920,null,7601,null,1307,null,315772,null,3588,null,160409,null,2609,null,7976,null,1597,null,152433,null,2808,null,155363,null,2151,null,14195,null,2358,null,141168,null,2843,null,0400000US56,Wyoming,56
2517196,null,2914,null,339264,null,9554,null,166564,null,5700,null,96822,null,5258,null,69742,null,4411,null,172700,null,6387,null,103006,null,5126,null,69694,null,3848,null,2177932,null,10792,null,1034053,null,6342,null,391373,null,9893,null,642680,null,10024,null,1143879,null,7258,null,476647,null,8434,null,667232,null,10849,null,0400000US72,Puerto Rico,72
