B25103_001E,B25103_001EA,B25103_001M,B25103_001MA,B25103_002E,B25103_002EA,B25103_002M,B25103_002MA,B25103_003E,B25103_003EA,B25103_003M,B25103_003MA,GEO_ID,NAME,state
352,null,6,null,427,null,11,null,234,null,9,null,0400000US01,Alabama,01
2452,null,73,null,2780,null,91,null,1263,null,152,null,0400000US02,Alaska,02
1232,null,9,null,1332,null,12,null,881,null,20,null,0400000US04,Arizona,04
498,null,9,null,552,null,12,null,404,null,14,null,0400000US05,Arkansas,05
2688,null,14,null,3116,null,21,null,1368,null,15,null,0400000US06,California,06
1356,null,11,null,1417,null,11,null,1118,null,23,null,0400000US08,Colorado,08
4332,null,29,null,4408,null,37,null,4137,null,76,null,0400000US09,Connecticut,09
1001,null,22,null,1120,null,24,null,638,null,54,null,0400000US10,Delaware,10
1790,null,117,null,2000,null,158,null,1170,null,191,null,0400000US11,District of Columbia,11
1851,null,14,null,2139,null,23,null,1322,null,18,null,0400000US12,Florida,12
1236,null,13,null,1409,null,13,null,709,null,23,null,0400000US13,Georgia,13
1250,null,30,null,1283,null,38,null,1177,null,59,null,0400000US15,Hawaii,15
1197,null,17,null,1256,null,20,null,1021,null,38,null,0400000US16,Idaho,16
3203,null,22,null,3526,null,22,null,2390,null,35,null,0400000US17,Illinois,17
1185,null,13,null,1256,null,15,null,995,null,20,null,0400000US18,Indiana,18
1470,null,13,null,1580,null,23,null,1312,null,19,null,0400000US19,Iowa,19
1499,null,20,null,1660,null,29,null,1248,null,26,null,0400000US20,Kansas,20
787,null,10,null,954,null,16,null,537,null,12,null,0400000US21,Kentucky,21
183,null,2,null,278,null,15,null,149,null,2,null,0400000US22,Louisiana,22
1816,null,29,null,1929,null,37,null,1551,null,57,null,0400000US23,Maine,23
2436,null,16,null,2517,null,19,null,2154,null,36,null,0400000US24,Maryland,24
3328,null,24,null,3369,null,29,null,3217,null,44,null,0400000US25,Massachusetts,25
2110,null,15,null,2319,null,15,null,1682,null,21,null,0400000US26,Michigan,26
1934,null,13,null,2042,null,21,null,1637,null,26,null,0400000US27,Minnesota,27
459,null,13,null,577,null,15,null,287,null,15,null,0400000US28,Mississippi,28
1186,null,11,null,1293,null,13,null,942,null,18,null,0400000US29,Missouri,29
1396,null,21,null,1467,null,28,null,1270,null,38,null,0400000US30,Montana,30
2127,null,29,null,2337,null,33,null,1717,null,50,null,0400000US31,Nebraska,31
1655,null,24,null,1749,null,26,null,1268,null,60,null,0400000US32,Nevada,32
4390,null,44,null,4560,null,52,null,3887,null,116,null,0400000US33,New Hampshire,33
6082,null,27,null,6222,null,34,null,5696,null,61,null,0400000US34,New Jersey,34
797,null,19,null,961,null,23,null,520,null,24,null,0400000US35,New Mexico,35
3486,null,19,null,3780,null,27,null,2900,null,30,null,0400000US36,New York,36
1098,null,8,null,1216,null,10,null,852,null,15,null,0400000US37,North Carolina,37
1500,null,50,null,1966,null,72,null,966,null,59,null,0400000US38,North Dakota,38
1794,null,11,null,1895,null,14,null,1561,null,20,null,0400000US39,Ohio,39
728,null,10,null,889,null,18,null,492,null,13,null,0400000US40,Oklahoma,40
2059,null,22,null,2180,null,24,null,1747,null,41,null,0400000US41,Oregon,41
2159,null,14,null,2403,null,17,null,1771,null,21,null,0400000US42,Pennsylvania,42
3362,null,49,null,3431,null,55,null,3152,null,115,null,0400000US44,Rhode Island,44
765,null,11,null,899,null,14,null,530,null,14,null,0400000US45,South Carolina,45
1542,null,37,null,1750,null,43,null,1234,null,45,null,0400000US46,South Dakota,46
900,null,9,null,985,null,11,null,756,null,14,null,0400000US47,Tennessee,47
2225,null,19,null,2834,null,19,null,1194,null,19,null,0400000US48,Texas,48
1249,null,9,null,1274,null,10,null,1166,null,24,null,0400000US49,Utah,49
3188,null,59,null,3258,null,70,null,3034,null,97,null,0400000US50,Vermont,50
1733,null,16,null,1969,null,20,null,1170,null,26,null,0400000US51,Virginia,51
2475,null,17,null,2567,null,19,null,2138,null,44,null,0400000US53,Washington,53
446,null,8,null,547,null,11,null,337,null,11,null,0400000US54,West Virginia,54
2896,null,15,null,2990,null,18,null,2682,null,27,null,0400000US55,Wisconsin,55
883,null,23,null,934,null,28,null,776,null,48,null,0400000US56,Wyoming,56
110,null,1,null,115,null,2,null,108,null,2,null,0400000US72,Puerto Rico,72
