B17020G_001E,B17020G_001EA,B17020G_001M,B17020G_001MA,B17020G_002E,B17020G_002EA,B17020G_002M,B17020G_002MA,B17020G_003E,B17020G_003EA,B17020G_003M,B17020G_003MA,B17020G_004E,B17020G_004EA,B17020G_004M,B17020G_004MA,B17020G_005E,B17020G_005EA,B17020G_005M,B17020G_005MA,B17020G_006E,B17020G_006EA,B17020G_006M,B17020G_006MA,B17020G_007E,B17020G_007EA,B17020G_007M,B17020G_007MA,B17020G_008E,B17020G_008EA,B17020G_008M,B17020G_008MA,B17020G_009E,B17020G_009EA,B17020G_009M,B17020G_009MA,B17020G_010E,B17020G_010EA,B17020G_010M,B17020G_010MA,B17020G_011E,B17020G_011EA,B17020G_011M,B17020G_011MA,B17020G_012E,B17020G_012EA,B17020G_012M,B17020G_012MA,B17020G_013E,B17020G_013EA,B17020G_013M,B17020G_013MA,B17020G_014E,B17020G_014EA,B17020G_014M,B17020G_014MA,B17020G_015E,B17020G_015EA,B17020G_015M,B17020G_015MA,B17020G_016E,B17020G_016EA,B17020G_016M,B17020G_016MA,B17020G_017E,B17020G_017EA,B17020G_017M,B17020G_017MA,GEO_ID,NAME,state
52226,null,4889,null,14187,null,2669,null,3390,null,1001,null,321,null,283,null,2332,null,984,null,2132,null,1067,null,5422,null,1365,null,516,null,322,null,74,null,99,null,38039,null,4107,null,6705,null,1300,null,768,null,411,null,5842,null,1428,null,5916,null,1554,null,16284,null,2349,null,1012,null,488,null,1512,null,611,null,0400000US21,Kentucky,21
52994,null,6143,null,17758,null,5039,null,4928,null,1748,null,1136,null,729,null,3238,null,1396,null,2323,null,1112,null,5159,null,1633,null,683,null,373,null,291,null,193,null,35236,null,4358,null,4723,null,1172,null,798,null,406,null,5216,null,1337,null,4843,null,1059,null,17386,null,2562,null,1412,null,571,null,858,null,395,null,0400000US22,Louisiana,22
22775,null,2838,null,5530,null,1688,null,1088,null,750,null,75,null,128,null,303,null,297,null,1507,null,799,null,2461,null,803,null,75,null,76,null,21,null,37,null,17245,null,2618,null,2255,null,888,null,530,null,388,null,2766,null,953,null,2048,null,719,null,8470,null,1322,null,613,null,398,null,563,null,449,null,0400000US23,Maine,23
111643,null,7408,null,9059,null,2246,null,2162,null,837,null,367,null,290,null,1243,null,808,null,1101,null,493,null,3943,null,1390,null,114,null,134,null,129,null,164,null,102584,null,7406,null,19088,null,2735,null,2704,null,791,null,16708,null,2239,null,12436,null,2128,null,48269,null,4216,null,1960,null,522,null,1419,null,579,null,0400000US24,Maryland,24
115535,null,8221,null,22238,null,4261,null,4974,null,1663,null,354,null,312,null,3096,null,1182,null,2754,null,1469,null,10348,null,1788,null,429,null,334,null,283,null,385,null,93297,null,7690,null,14842,null,2246,null,2141,null,784,null,16473,null,1999,null,9584,null,1491,null,47624,null,5161,null,1154,null,423,null,1479,null,599,null,0400000US25,Massachusetts,25
183155,null,8133,null,43658,null,5493,null,10304,null,2035,null,1230,null,541,null,6768,null,1541,null,5330,null,1435,null,19108,null,3041,null,308,null,196,null,610,null,333,null,139497,null,6651,null,20940,null,2011,null,3205,null,723,null,23920,null,2438,null,21149,null,2299,null,64174,null,3950,null,3466,null,784,null,2643,null,590,null,0400000US26,Michigan,26
93098,null,6638,null,16011,null,3046,null,3491,null,1142,null,567,null,374,null,3207,null,1145,null,2773,null,1006,null,5903,null,1373,null,70,null,87,null,0,null,211,null,77087,null,6832,null,14260,null,1882,null,2388,null,778,null,14237,null,2181,null,13652,null,2607,null,30394,null,3606,null,1650,null,600,null,506,null,290,null,0400000US27,Minnesota,27
25694,null,4323,null,6759,null,2528,null,1300,null,1014,null,762,null,755,null,1066,null,681,null,550,null,390,null,2554,null,1152,null,376,null,343,null,151,null,191,null,18935,null,3174,null,3679,null,1159,null,673,null,386,null,3037,null,1272,null,2290,null,1124,null,8523,null,1811,null,348,null,213,null,385,null,242,null,0400000US28,Mississippi,28
105747,null,7117,null,20656,null,2769,null,5160,null,1258,null,525,null,293,null,3194,null,921,null,2086,null,786,null,9259,null,1826,null,195,null,144,null,237,null,256,null,85091,null,7158,null,10227,null,2077,null,1679,null,631,null,13846,null,2186,null,12995,null,2232,null,41024,null,3738,null,2860,null,732,null,2460,null,732,null,0400000US29,Missouri,29
22398,null,2712,null,5019,null,1508,null,583,null,323,null,53,null,61,null,1258,null,646,null,302,null,228,null,2645,null,976,null,178,null,175,null,0,null,233,null,17379,null,2304,null,1928,null,649,null,144,null,108,null,3595,null,960,null,3201,null,1019,null,7971,null,1357,null,470,null,296,null,70,null,99,null,0400000US30,Montana,30
34209,null,3620,null,7433,null,2388,null,2246,null,1214,null,397,null,276,null,1831,null,1020,null,691,null,473,null,2193,null,802,null,58,null,90,null,17,null,32,null,26776,null,3146,null,5068,null,1120,null,1100,null,550,null,5092,null,1011,null,3345,null,875,null,11582,null,1948,null,475,null,265,null,114,null,112,null,0400000US31,Nebraska,31
74624,null,6552,null,6834,null,1926,null,1260,null,529,null,279,null,285,null,1786,null,1190,null,804,null,517,null,2427,null,781,null,164,null,156,null,114,null,187,null,67790,null,6397,null,12301,null,1972,null,1880,null,666,null,10464,null,2097,null,9130,null,1822,null,31526,null,3216,null,1833,null,675,null,656,null,380,null,0400000US32,Nevada,32
15682,null,2141,null,1453,null,682,null,226,null,234,null,41,null,63,null,244,null,244,null,231,null,232,null,602,null,378,null,53,null,88,null,56,null,110,null,14229,null,1928,null,2992,null,990,null,438,null,267,null,2790,null,936,null,1694,null,687,null,5312,null,928,null,477,null,346,null,526,null,408,null,0400000US33,New Hampshire,33
136963,null,8277,null,16703,null,3129,null,3490,null,1357,null,588,null,403,null,2187,null,1013,null,2041,null,774,null,7526,null,1534,null,323,null,309,null,548,null,472,null,120260,null,7797,null,20060,null,2786,null,3236,null,1112,null,18042,null,2588,null,16164,null,2371,null,57762,null,3968,null,2755,null,840,null,2241,null,992,null,0400000US34,New Jersey,34
50720,null,4376,null,11359,null,2372,null,2666,null,1112,null,44,null,82,null,1845,null,698,null,1785,null,889,null,4441,null,1254,null,351,null,278,null,227,null,219,null,39361,null,4175,null,5408,null,1308,null,1186,null,564,null,6796,null,1571,null,5333,null,1238,null,18195,null,2306,null,1623,null,572,null,820,null,323,null,0400000US35,New Mexico,35
351230,null,15343,null,67640,null,6596,null,12208,null,2209,null,1729,null,608,null,8935,null,1830,null,8694,null,1873,null,32363,null,3881,null,2779,null,792,null,932,null,464,null,283590,null,13443,null,43102,null,4287,null,6561,null,1177,null,36266,null,3120,null,36222,null,4108,null,144875,null,8033,null,10013,null,1588,null,6551,null,1550,null,0400000US36,New York,36
134543,null,8820,null,31661,null,4196,null,8348,null,1951,null,1358,null,693,null,5170,null,1340,null,3809,null,1368,null,12231,null,2270,null,369,null,246,null,376,null,256,null,102882,null,8127,null,19266,null,2986,null,3146,null,951,null,18807,null,2668,null,12795,null,2336,null,45246,null,4268,null,1726,null,627,null,1896,null,785,null,0400000US37,North Carolina,37
10339,null,1793,null,2947,null,1169,null,1012,null,485,null,194,null,194,null,485,null,379,null,57,null,97,null,1103,null,584,null,0,null,203,null,96,null,107,null,7392,null,1699,null,1378,null,582,null,162,null,149,null,1625,null,671,null,1288,null,521,null,2676,null,866,null,16,null,21,null,247,null,180,null,0400000US38,North Dakota,38
181697,null,8472,null,39109,null,4576,null,11879,null,2679,null,1628,null,620,null,8230,null,1698,null,4753,null,1196,null,11674,null,1643,null,558,null,276,null,387,null,263,null,142588,null,7216,null,25780,null,3285,null,4252,null,1001,null,21295,null,2408,null,24589,null,2624,null,59418,null,4150,null,4040,null,873,null,3214,null,755,null,0400000US39,Ohio,39
218014,null,10331,null,48146,null,5488,null,9281,null,1986,null,1531,null,757,null,8194,null,1757,null,6348,null,1466,null,20422,null,2561,null,1715,null,517,null,655,null,267,null,169868,null,8540,null,17015,null,2508,null,2845,null,713,null,19750,null,2064,null,21009,null,2580,null,96687,null,5401,null,8368,null,1352,null,4194,null,813,null,0400000US40,Oklahoma,40
119624,null,7764,null,23875,null,3709,null,4234,null,1243,null,450,null,356,null,4573,null,1658,null,2466,null,1024,null,11147,null,2148,null,592,null,433,null,413,null,327,null,95749,null,6579,null,13201,null,1996,null,1962,null,742,null,14977,null,2111,null,13752,null,2025,null,47053,null,3679,null,2962,null,870,null,1842,null,669,null,0400000US41,Oregon,41
160441,null,8093,null,43110,null,5288,null,10724,null,2287,null,1797,null,724,null,10025,null,2068,null,5072,null,1107,null,13987,null,2521,null,940,null,451,null,565,null,373,null,117331,null,7034,null,18973,null,1794,null,4543,null,954,null,20200,null,2489,null,14819,null,2153,null,54641,null,3994,null,2453,null,767,null,1702,null,693,null,0400000US42,Pennsylvania,42
21081,null,2968,null,4355,null,1461,null,1497,null,854,null,166,null,260,null,636,null,398,null,36,null,62,null,1641,null,850,null,279,null,308,null,100,null,165,null,16726,null,2637,null,2145,null,848,null,740,null,395,null,2082,null,742,null,1792,null,748,null,8819,null,1918,null,713,null,393,null,435,null,346,null,0400000US44,Rhode Island,44
49927,null,5515,null,11332,null,3050,null,2684,null,1064,null,158,null,144,null,2109,null,1083,null,1503,null,840,null,4503,null,1554,null,124,null,140,null,251,null,215,null,38595,null,4186,null,6164,null,1172,null,2166,null,961,null,6636,null,1454,null,5311,null,1189,null,16401,null,2233,null,1217,null,461,null,700,null,421,null,0400000US45,South Carolina,45
14025,null,2333,null,3019,null,1073,null,708,null,476,null,167,null,211,null,394,null,297,null,282,null,239,null,1402,null,563,null,66,null,87,null,0,null,221,null,11006,null,2367,null,1787,null,625,null,392,null,303,null,1588,null,722,null,1978,null,822,null,4927,null,1478,null,320,null,202,null,14,null,28,null,0400000US46,South Dakota,46
77037,null,6072,null,15035,null,2719,null,3045,null,1042,null,832,null,505,null,2357,null,840,null,2048,null,787,null,5676,null,1373,null,311,null,247,null,766,null,430,null,62002,null,5331,null,8930,null,1655,null,1805,null,762,null,10902,null,1896,null,8392,null,1667,null,28074,null,2943,null,2514,null,947,null,1385,null,494,null,0400000US47,Tennessee,47
427937,null,16568,null,71127,null,6559,null,16507,null,2929,null,3070,null,961,null,12199,null,2438,null,8061,null,1785,null,28019,null,3050,null,1713,null,587,null,1558,null,569,null,356810,null,15455,null,58109,null,4652,null,10027,null,1614,null,54885,null,4674,null,47295,null,3837,null,168342,null,8250,null,10871,null,1512,null,7281,null,1391,null,0400000US48,Texas,48
50533,null,4634,null,7983,null,2166,null,2921,null,1301,null,349,null,296,null,1490,null,678,null,785,null,465,null,2286,null,795,null,152,null,191,null,0,null,261,null,42550,null,4171,null,8707,null,1576,null,1362,null,570,null,8334,null,1776,null,8365,null,1829,null,15101,null,2056,null,508,null,330,null,173,null,152,null,0400000US49,Utah,49
9313,null,1280,null,2478,null,850,null,588,null,329,null,0,null,208,null,329,null,194,null,284,null,166,null,1240,null,573,null,5,null,10,null,32,null,58,null,6835,null,1113,null,866,null,395,null,188,null,239,null,1209,null,833,null,836,null,398,null,3373,null,749,null,229,null,195,null,134,null,120,null,0400000US50,Vermont,50
149213,null,8848,null,19396,null,3624,null,4542,null,1493,null,439,null,363,null,4805,null,1493,null,2378,null,1072,null,6510,null,1554,null,374,null,347,null,348,null,270,null,129817,null,8461,null,21135,null,2370,null,4609,null,1000,null,20624,null,2694,null,18269,null,2474,null,59661,null,5355,null,2804,null,860,null,2715,null,900,null,0400000US51,Virginia,51
227821,null,9741,null,32258,null,4271,null,5918,null,1238,null,1040,null,584,null,5016,null,1598,null,5323,null,1280,null,14437,null,2210,null,357,null,210,null,167,null,175,null,195563,null,9322,null,29550,null,2756,null,6516,null,1438,null,29205,null,3095,null,25841,null,2234,null,98090,null,5921,null,3815,null,1020,null,2546,null,772,null,0400000US53,Washington,53
19696,null,2327,null,6016,null,1725,null,1094,null,595,null,309,null,342,null,1233,null,758,null,762,null,373,null,2371,null,792,null,112,null,124,null,135,null,196,null,13680,null,1883,null,1612,null,692,null,202,null,206,null,1472,null,746,null,1955,null,913,null,7844,null,1233,null,307,null,255,null,288,null,176,null,0400000US54,West Virginia,54
73417,null,5294,null,14204,null,2641,null,3006,null,846,null,581,null,406,null,4072,null,1292,null,2079,null,946,null,3913,null,986,null,425,null,415,null,128,null,136,null,59213,null,4428,null,10977,null,1593,null,2587,null,657,null,9942,null,1583,null,9754,null,1843,null,23855,null,2244,null,1184,null,388,null,914,null,390,null,0400000US55,Wisconsin,55
14367,null,2126,null,2362,null,1505,null,529,null,449,null,0,null,259,null,266,null,303,null,0,null,259,null,1550,null,1161,null,0,null,259,null,17,null,31,null,12005,null,1825,null,1950,null,967,null,638,null,390,null,1589,null,815,null,2204,null,831,null,5261,null,1218,null,195,null,200,null,168,null,154,null,0400000US56,Wyoming,56
169221,null,9061,null,73645,null,7290,null,5181,null,1275,null,1268,null,570,null,8165,null,1571,null,10763,null,2154,null,41938,null,4152,null,3811,null,1007,null,2519,null,802,null,95576,null,7592,null,4949,null,1275,null,514,null,407,null,6139,null,1418,null,7037,null,1696,null,66336,null,5217,null,6633,null,1330,null,3968,null,1058,null,0400000US72,Puerto Rico,72
