B25102_001E,B25102_001EA,B25102_001M,B25102_001MA,B25102_002E,B25102_002EA,B25102_002M,B25102_002MA,B25102_003E,B25102_003EA,B25102_003M,B25102_003MA,B25102_004E,B25102_004EA,B25102_004M,B25102_004MA,B25102_005E,B25102_005EA,B25102_005M,B25102_005MA,B25102_006E,B25102_006EA,B25102_006M,B25102_006MA,B25102_007E,B25102_007EA,B25102_007M,B25102_007MA,B25102_008E,B25102_008EA,B25102_008M,B25102_008MA,B25102_009E,B25102_009EA,B25102_009M,B25102_009MA,B25102_010E,B25102_010EA,B25102_010M,B25102_010MA,B25102_011E,B25102_011EA,B25102_011M,B25102_011MA,GEO_ID,NAME,state
1287825,null,11794,null,783099,null,11189,null,517414,null,9832,null,127219,null,5240,null,62667,null,3545,null,75799,null,4118,null,504726,null,7302,null,316372,null,7252,null,46084,null,2686,null,23633,null,2243,null,118637,null,4708,null,0400000US01,Alabama,01
149018,null,3290,null,106434,null,3482,null,4665,null,893,null,11785,null,1159,null,81106,null,3156,null,8878,null,1074,null,42584,null,2470,null,5642,null,986,null,4757,null,1015,null,19673,null,1620,null,12512,null,1085,null,0400000US02,Alaska,02
1533145,null,12918,null,1088152,null,14480,null,197668,null,7061,null,426060,null,9973,null,439240,null,8430,null,25184,null,2253,null,444993,null,8776,null,146849,null,5254,null,123335,null,5110,null,114817,null,4003,null,59992,null,3397,null,0400000US04,Arizona,04
746839,null,10273,null,444022,null,9086,null,269653,null,7021,null,93268,null,4162,null,57206,null,2782,null,23895,null,2253,null,302817,null,6609,null,197032,null,6209,null,50870,null,3595,null,25321,null,2160,null,29594,null,2504,null,0400000US05,Arkansas,05
7076972,null,24937,null,5381874,null,22097,null,331338,null,8028,null,718100,null,12843,null,4269674,null,23264,null,62762,null,4303,null,1695098,null,14541,null,381719,null,8638,null,402575,null,7551,null,778082,null,10281,null,132722,null,4565,null,0400000US06,California,06
1280207,null,11127,null,982672,null,12272,null,172938,null,5858,null,350981,null,7893,null,448835,null,7627,null,9918,null,1394,null,297535,null,7908,null,95437,null,4110,null,96152,null,4053,null,99195,null,4288,null,6751,null,1484,null,0400000US08,Colorado,08
924839,null,7954,null,664729,null,8049,null,7156,null,1258,null,20223,null,2300,null,634572,null,7660,null,2778,null,689,null,260110,null,5917,null,6564,null,1076,null,8506,null,1269,null,241642,null,5824,null,3398,null,847,null,0400000US09,Connecticut,09
238141,null,4151,null,169331,null,3858,null,49051,null,3146,null,65886,null,2879,null,50949,null,2522,null,3445,null,942,null,68810,null,2781,null,34052,null,2281,null,16850,null,1408,null,12863,null,1355,null,5045,null,1014,null,0400000US10,Delaware,10
111813,null,2883,null,85774,null,3207,null,14943,null,1858,null,15336,null,2031,null,50733,null,2591,null,4762,null,995,null,26039,null,2124,null,9000,null,1253,null,4852,null,1016,null,10884,null,1486,null,1303,null,610,null,0400000US11,District of Columbia,11
5005708,null,26411,null,3288932,null,22623,null,409410,null,9163,null,653575,null,13129,null,2145320,null,19747,null,80627,null,4580,null,1716776,null,17430,null,440995,null,9372,null,355632,null,8078,null,769980,null,12064,null,150169,null,4696,null,0400000US12,Florida,12
