B99161_001E,B99161_001EA,B99161_002E,B99161_002EA,B99161_003E,B99161_003EA,GEO_ID,NAME,state
4318848,null,112310,null,4206538,null,0400000US01,Alabama,01
632806,null,9583,null,623223,null,0400000US02,Alaska,02
5839788,null,123957,null,5715831,null,0400000US04,Arizona,04
2637847,null,47323,null,2590524,null,0400000US05,Arkansas,05
33891325,null,767106,null,33124219,null,0400000US06,California,06
4512195,null,110206,null,4401989,null,0400000US08,Colorado,08
3290325,null,70807,null,3219518,null,0400000US09,Connecticut,09
805602,null,16448,null,789154,null,0400000US10,Delaware,10
551980,null,22660,null,529320,null,0400000US11,District of Columbia,11
17105241,null,440935,null,16664306,null,0400000US12,Florida,12
8818349,null,250070,null,8568279,null,0400000US13,Georgia,13
1195661,null,31698,null,1163963,null,0400000US15,Hawaii,15
1382539,null,20510,null,1362029,null,0400000US16,Idaho,16
11961769,null,247649,null,11714120,null,0400000US17,Illinois,17
5903675,null,130546,null,5773129,null,0400000US18,Indiana,18
2790906,null,52005,null,2738901,null,0400000US19,Iowa,19
2580638,null,48646,null,2531992,null,0400000US20,Kansas,20
3963318,null,77935,null,3885383,null,0400000US21,Kentucky,21
3996750,null,87733,null,3909017,null,0400000US22,Louisiana,22
1247427,null,22110,null,1225317,null,0400000US23,Maine,23
5243703,null,123520,null,5120183,null,0400000US24,Maryland,24
6072036,null,174087,null,5897949,null,0400000US25,Massachusetts,25
9435733,null,175195,null,9260538,null,0400000US26,Michigan,26
4844316,null,80228,null,4764088,null,0400000US27,Minnesota,27
2705640,null,60973,null,2644667,null,0400000US28,Mississippi,28
5484696,null,104523,null,5380173,null,0400000US29,Missouri,29
898614,null,16290,null,882324,null,0400000US30,Montana,30
1645880,null,20083,null,1625797,null,0400000US31,Nebraska,31
2371632,null,33727,null,2337905,null,0400000US32,Nevada,32
1240806,null,26032,null,1214774,null,0400000US33,New Hampshire,33
8130371,null,181479,null,7948892,null,0400000US34,New Jersey,34
1828867,null,40592,null,1788275,null,0400000US35,New Mexico,35
18097578,null,440062,null,17657516,null,0400000US36,New York,36
8429207,null,196995,null,8232212,null,0400000US37,North Carolina,37
599205,null,7397,null,591808,null,0400000US38,North Dakota,38
10727127,null,199955,null,10527172,null,0400000US39,Ohio,39
3357386,null,54895,null,3302491,null,0400000US40,Oklahoma,40
3511093,null,54648,null,3456445,null,0400000US41,Oregon,41
11703178,null,311141,null,11392037,null,0400000US42,Pennsylvania,42
996158,null,20745,null,975413,null,0400000US44,Rhode Island,44
4113842,null,113971,null,3999871,null,0400000US45,South Carolina,45
740248,null,13480,null,726768,null,0400000US46,South Dakota,46
5750581,null,139171,null,5611410,null,0400000US47,Tennessee,47
21924924,null,421184,null,21503740,null,0400000US48,Texas,48
2392633,null,68204,null,2324429,null,0400000US49,Utah,49
588849,null,12045,null,576804,null,0400000US50,Vermont,50
7201765,null,199381,null,7002384,null,0400000US51,Virginia,51
6046464,null,100790,null,5945674,null,0400000US53,Washington,53
1707922,null,29293,null,1678629,null,0400000US54,West Virginia,54
5245596,null,90796,null,5154800,null,0400000US55,Wisconsin,55
487399,null,7690,null,479709,null,0400000US56,Wyoming,56
3697190,null,40718,null,3656472,null,0400000US72,Puerto Rico,72
