C25079_001E,C25079_001EA,C25079_001M,C25079_001MA,C25079_002E,C25079_002EA,C25079_002M,C25079_002MA,C25079_003E,C25079_003EA,C25079_003M,C25079_003MA,GEO_ID,NAME,state
199606675000,null,3136992201,null,150247197500,null,2819383579,null,49359477500,null,1262576078,null,0400000US01,Alabama,01
38858272500,null,1110503183,null,33460827500,null,946979770,null,5397445000,null,445077537,null,0400000US02,Alaska,02
461561857500,null,4656270984,null,357693855000,null,4519071634,null,103868002500,null,2125149754,null,0400000US04,Arizona,04
101750240000,null,2067247853,null,75844457500,null,1963596453,null,25905782500,null,832636604,null,0400000US05,Arkansas,05
4121286830000,null,16583297235,null,3186795547500,null,16991069251,null,934491282500,null,8768145287,null,0400000US06,California,06
381439262500,null,4193471509,null,313704605000,null,4399425504,null,67734657500,null,1699315472,null,0400000US08,Colorado,08
359495620000,null,3783517489,null,282459760000,null,3748452097,null,77035860000,null,1883680103,null,0400000US09,Connecticut,09
69461907500,null,1382414050,null,52535272500,null,1190377508,null,16926635000,null,876087009,null,0400000US10,Delaware,10
61153720000,null,2140849415,null,45914180000,null,1854560689,null,15239540000,null,905115911,null,0400000US11,District of Columbia,11
1484613235000,null,9716757608,null,1079252295000,null,8783619168,null,405360940000,null,5230753014,null,0400000US12,Florida,12
508213665000,null,4871621534,null,417258847500,null,4858867902,null,90954817500,null,1936403205,null,0400000US13,Georgia,13
154588747500,null,3787818789,null,109228207500,null,3682589308,null,45360540000,null,1856319195,null,0400000US15,Hawaii,15
95072120000,null,2187976667,null,74793785000,null,1833011897,null,20278335000,null,987813320,null,0400000US16,Idaho,16
884388332500,null,7076689067,null,710629935000,null,6513102528,null,173758397500,null,2791594937,null,0400000US17,Illinois,17
267326152500,null,2696798602,null,213241742500,null,2711367010,null,54084410000,null,1227633558,null,0400000US18,Indiana,18
129957845000,null,1669205048,null,101097470000,null,1629752117,null,28860375000,null,789923404,null,0400000US19,Iowa,19
114894510000,null,1697675591,null,91157435000,null,1578943316,null,23737075000,null,665413577,null,0400000US20,Kansas,20
171465470000,null,2570319035,null,134698990000,null,2263102406,null,36766480000,null,850420063,null,0400000US21,Kentucky,21
173341960000,null,2309805560,null,133367940000,null,2014068203,null,39974020000,null,1176776773,null,0400000US22,Louisiana,22
89578112500,null,1830067334,null,67983357500,null,1448246924,null,21594755000,null,999329185,null,0400000US23,Maine,23
584322667500,null,5654163476,null,472321615000,null,5308248953,null,112001052500,null,2394716600,null,0400000US24,Maryland,24
678393792500,null,6569215728,null,529961842500,null,5931092852,null,148431950000,null,3449738096,null,0400000US25,Massachusetts,25
546106512500,null,3787284810,null,429092985000,null,3569488413,null,117013527500,null,1771255365,null,0400000US26,Michigan,26
397937775000,null,3046008612,null,326779662500,null,2988562456,null,71158112500,null,1364710851,null,0400000US27,Minnesota,27
99835290000,null,2016807612,null,75899807500,null,1814749080,null,23935482500,null,950661054,null,0400000US28,Mississippi,28
283535030000,null,2773490325,null,221624075000,null,2774393939,null,61910955000,null,1247784339,null,0400000US29,Missouri,29
59496955000,null,1589828409,null,45788070000,null,1400410515,null,13708885000,null,766191156,null,0400000US30,Montana,30
71233142500,null,1199818571,null,55963997500,null,1104201763,null,15269145000,null,459820660,null,0400000US31,Nebraska,31
208310700000,null,3466815549,null,166763325000,null,3418209871,null,41547375000,null,1310763084,null,0400000US32,Nevada,32
111185035000,null,2296831602,null,90090985000,null,1968799566,null,21094050000,null,863071271,null,0400000US33,New Hampshire,33
898786952500,null,6360494444,null,710080437500,null,6279101177,null,188706515000,null,3098840534,null,0400000US34,New Jersey,34
103728015000,null,1986865242,null,78183082500,null,2001386353,null,25544932500,null,967301157,null,0400000US35,New Mexico,35
1505330265000,null,11977146450,null,1150387047500,null,11351649076,null,354943217500,null,5307101533,null,0400000US36,New York,36
469213885000,null,4966094153,null,364971917500,null,4161020114,null,104241967500,null,2118061268,null,0400000US37,North Carolina,37
22529302500,null,597869237,null,18295830000,null,597714610,null,4233472500,null,184979779,null,0400000US38,North Dakota,38
527170562500,null,3100644604,null,413275727500,null,3025028775,null,113894835000,null,1802664860,null,0400000US39,Ohio,39
127389317500,null,1911051675,null,97021150000,null,1786547965,null,30368167500,null,590162906,null,0400000US40,Oklahoma,40
302075247500,null,4142753922,null,234042382500,null,3362151351,null,68032865000,null,1874497877,null,0400000US41,Oregon,41
710613265000,null,4366513550,null,553740872500,null,3962551295,null,156872392500,null,2005224145,null,0400000US42,Pennsylvania,42
89336997500,null,1704682090,null,69402537500,null,1803489948,null,19934460000,null,1048212587,null,0400000US44,Rhode Island,44
223932555000,null,3520168595,null,167617312500,null,2722786567,null,56315242500,null,1687717760,null,0400000US45,South Carolina,45
