C18032_001E,C18032_001EA,C18032_001M,C18032_001MA,C18032_002E,C18032_002EA,C18032_002M,C18032_002MA,C18032_003E,C18032_003EA,C18032_003M,C18032_003MA,C18032_004E,C18032_004EA,C18032_004M,C18032_004MA,C18032_005E,C18032_005EA,C18032_005M,C18032_005MA,C18032_006E,C18032_006EA,C18032_006M,C18032_006MA,C18032_007E,C18032_007EA,C18032_007M,C18032_007MA,C18032_008E,C18032_008EA,C18032_008M,C18032_008MA,C18032_009E,C18032_009EA,C18032_009M,C18032_009MA,C18032_010E,C18032_010EA,C18032_010M,C18032_010MA,C18032_011E,C18032_011EA,C18032_011M,C18032_011MA,C18032_012E,C18032_012EA,C18032_012M,C18032_012MA,C18032_013E,C18032_013EA,C18032_013M,C18032_013MA,C18032_014E,C18032_014EA,C18032_014M,C18032_014MA,C18032_015E,C18032_015EA,C18032_015M,C18032_015MA,GEO_ID,NAME,state
4191504,null,4866,null,589563,null,10773,null,250944,null,7751,null,53184,null,3823,null,197760,null,6690,null,338619,null,7036,null,86128,null,4696,null,252491,null,5718,null,3601941,null,11801,null,1753208,null,9179,null,223247,null,10608,null,1529961,null,12836,null,1848733,null,7566,null,313062,null,11823,null,1535671,null,14117,null,0400000US01,Alabama,01
605600,null,1791,null,52235,null,3363,null,24374,null,2165,null,3704,null,694,null,20670,null,2118,null,27861,null,2280,null,2900,null,668,null,24961,null,2149,null,553365,null,3433,null,284449,null,2928,null,22791,null,2693,null,261658,null,3448,null,268916,null,2742,null,22652,null,2241,null,246264,null,3343,null,0400000US02,Alaska,02
5721472,null,3769,null,515269,null,11182,null,219195,null,6424,null,35771,null,3164,null,183424,null,6083,null,296074,null,8407,null,57305,null,3887,null,238769,null,7070,null,5206203,null,11346,null,2615147,null,6672,null,311392,null,13723,null,2303755,null,15239,null,2591056,null,8977,null,363964,null,14523,null,2227092,null,15810,null,0400000US04,Arizona,04
2555108,null,2801,null,363916,null,8295,null,162745,null,5920,null,34075,null,2950,null,128670,null,5223,null,201171,null,5496,null,51644,null,3241,null,149527,null,5172,null,2191192,null,9008,null,1078809,null,7605,null,153895,null,7598,null,924914,null,9392,null,1112383,null,5813,null,196273,null,8581,null,916110,null,9065,null,0400000US05,Arkansas,05
33077163,null,8479,null,2673372,null,23048,null,1127942,null,16520,null,174638,null,7813,null,953304,null,15183,null,1545430,null,17544,null,267569,null,8859,null,1277861,null,15593,null,30403791,null,25011,null,15235114,null,18190,null,1578137,null,27714,null,13656977,null,32589,null,15168677,null,19198,null,1921856,null,30732,null,13246821,null,35166,null,0400000US06,California,06
4393190,null,4028,null,319782,null,8668,null,137434,null,5575,null,23326,null,2582,null,114108,null,4835,null,182348,null,6155,null,35812,null,3303,null,146536,null,5331,null,4073408,null,8530,null,2056661,null,6377,null,196613,null,9123,null,1860048,null,10489,null,2016747,null,6638,null,248345,null,10165,null,1768402,null,10843,null,0400000US08,Colorado,08
3174416,null,2230,null,248007,null,6446,null,101168,null,4131,null,13757,null,2143,null,87411,null,3584,null,146839,null,4467,null,24459,null,2654,null,122380,null,4159,null,2926409,null,6601,null,1434946,null,5389,null,88766,null,6005,null,1346180,null,8354,null,1491463,null,5301,null,115318,null,6626,null,1376145,null,7921,null,0400000US09,Connecticut,09
778178,null,1609,null,73407,null,4325,null,30471,null,2637,null,4448,null,1167,null,26023,null,2169,null,42936,null,2989,null,7201,null,1416,null,35735,null,2734,null,704771,null,4727,null,344195,null,3063,null,26465,null,2890,null,317730,null,4250,null,360576,null,3249,null,39420,null,4303,null,321156,null,5065,null,0400000US10,Delaware,10
521456,null,759,null,45010,null,3690,null,16125,null,2302,null,5441,null,1329,null,10684,null,1962,null,28885,null,2560,null,9354,null,1691,null,19531,null,2293,null,476446,null,3754,null,225787,null,2885,null,29861,null,3559,null,195926,null,4059,null,250659,null,2906,null,40279,null,4202,null,210380,null,5064,null,0400000US11,District of Columbia,11
16682722,null,6639,null,1713131,null,19072,null,745295,null,11832,null,111153,null,6088,null,634142,null,11243,null,967836,null,14279,null,187845,null,6895,null,779991,null,12177,null,14969591,null,19517,null,7355377,null,13284,null,713570,null,18270,null,6641807,null,20530,null,7614214,null,16047,null,921902,null,21719,null,6692312,null,25639,null,0400000US12,Florida,12
8541438,null,5347,null,790518,null,14194,null,327432,null,8579,null,67332,null,4311,null,260100,null,7107,null,463086,null,10232,null,116487,null,6362,null,346599,null,9404,null,7750920,null,15416,null,3810994,null,11347,null,428250,null,13834,null,3382744,null,17476,null,3939926,null,12553,null,545093,null,16074,null,3394833,null,18557,null,0400000US13,Georgia,13
1143019,null,3095,null,96692,null,4813,null,42854,null,3214,null,6745,null,1376,null,36109,null,2957,null,53838,null,3522,null,7966,null,1494,null,45872,null,3326,null,1046327,null,5704,null,518994,null,4285,null,33722,null,3665,null,485272,null,4922,null,527333,null,4050,null,41730,null,3513,null,485603,null,5625,null,0400000US15,Hawaii,15
1346444,null,2309,null,118534,null,4771,null,54844,null,3831,null,8370,null,1342,null,46474,null,3378,null,63690,null,3028,null,14502,null,1736,null,49188,null,2675,null,1227910,null,5566,null,616990,null,5015,null,56756,null,4463,null,560234,null,6436,null,610920,null,3891,null,76548,null,5003,null,534372,null,5590,null,0400000US16,Idaho,16
11651830,null,4113,null,931698,null,14607,null,384433,null,9764,null,66675,null,4678,null,317758,null,7824,null,547265,null,9578,null,110288,null,4466,null,436977,null,8749,null,10720132,null,15361,null,5321584,null,10918,null,512974,null,14695,null,4808610,null,19563,null,5398548,null,10368,null,646100,null,17515,null,4752448,null,20448,null,0400000US17,Illinois,17
5708012,null,3769,null,554267,null,9978,null,228053,null,5956,null,38807,null,3204,null,189246,null,5469,null,326214,null,6790,null,70495,null,3877,null,255719,null,6669,null,5153745,null,10995,null,2566980,null,6411,null,241543,null,10695,null,2325437,null,11435,null,2586765,null,8188,null,315771,null,9982,null,2270994,null,12493,null,0400000US18,Indiana,18
2687485,null,2971,null,232704,null,5701,null,99466,null,3951,null,16826,null,1815,null,82640,null,3763,null,133238,null,4134,null,27190,null,2268,null,106048,null,3875,null,2454781,null,6634,null,1222340,null,5842,null,102532,null,6010,null,1119808,null,8248,null,1232441,null,4979,null,137868,null,6254,null,1094573,null,8471,null,0400000US19,Iowa,19
2484872,null,3251,null,223379,null,5714,null,93257,null,3794,null,15230,null,1829,null,78027,null,3402,null,130122,null,4038,null,25451,null,2282,null,104671,null,3646,null,2261493,null,7209,null,1127142,null,4995,null,102954,null,6190,null,1024188,null,8197,null,1134351,null,5460,null,122725,null,5990,null,1011626,null,7797,null,0400000US20,Kansas,20
3838540,null,3551,null,544233,null,10177,null,245243,null,7052,null,63687,null,4905,null,181556,null,5907,null,298990,null,7599,null,89340,null,5250,null,209650,null,6577,null,3294307,null,10597,null,1611078,null,7210,null,206644,null,9450,null,1404434,null,11971,null,1683229,null,8434,null,275968,null,9687,null,1407261,null,13021,null,0400000US21,Kentucky,21
3864036,null,3555,null,449119,null,9952,null,195284,null,5311,null,40989,null,3405,null,154295,null,4162,null,253835,null,7394,null,71795,null,4610,null,182040,null,5898,null,3414917,null,10665,null,1653140,null,7434,null,232354,null,8170,null,1420786,null,10355,null,1761777,null,8788,null,343255,null,10325,null,1418522,null,13846,null,0400000US22,Louisiana,22
1210181,null,1936,null,143281,null,4756,null,64579,null,2907,null,13139,null,1514,null,51440,null,2648,null,78702,null,3539,null,19551,null,2157,null,59151,null,2822,null,1066900,null,4898,null,521961,null,3152,null,46396,null,3428,null,475565,null,4391,null,544939,null,4268,null,62867,null,4398,null,482072,null,5599,null,0400000US23,Maine,23
