B10057_001E,B10057_001EA,B10057_001M,B10057_001MA,B10057_002E,B10057_002EA,B10057_002M,B10057_002MA,B10057_003E,B10057_003EA,B10057_003M,B10057_003MA,B10057_004E,B10057_004EA,B10057_004M,B10057_004MA,B10057_005E,B10057_005EA,B10057_005M,B10057_005MA,B10057_006E,B10057_006EA,B10057_006M,B10057_006MA,B10057_007E,B10057_007EA,B10057_007M,B10057_007MA,B10057_008E,B10057_008EA,B10057_008M,B10057_008MA,B10057_009E,B10057_009EA,B10057_009M,B10057_009MA,B10057_010E,B10057_010EA,B10057_010M,B10057_010MA,B10057_011E,B10057_011EA,B10057_011M,B10057_011MA,GEO_ID,NAME,state
109141,null,5275,null,70455,null,4780,null,42059,null,4120,null,30198,null,3575,null,11861,null,1948,null,28396,null,2624,null,38686,null,3036,null,16735,null,1824,null,10382,null,1710,null,6353,null,1066,null,21951,null,2334,null,0400000US01,Alabama,01
15875,null,2786,null,11135,null,2739,null,4535,null,1226,null,2700,null,915,null,1835,null,719,null,6600,null,2185,null,4740,null,723,null,1418,null,390,null,1063,null,405,null,355,null,199,null,3322,null,691,null,0400000US02,Alaska,02
149205,null,8551,null,93232,null,7188,null,44075,null,4819,null,30503,null,4214,null,13572,null,2124,null,49157,null,5548,null,55973,null,4983,null,19199,null,3000,null,14009,null,2458,null,5190,null,1362,null,36774,null,4052,null,0400000US04,Arizona,04
68828,null,5019,null,45294,null,4624,null,29026,null,3541,null,21119,null,2943,null,7907,null,1551,null,16268,null,2843,null,23534,null,2292,null,11322,null,1951,null,6602,null,1405,null,4720,null,1257,null,12212,null,1979,null,0400000US05,Arkansas,05
964937,null,17706,null,632118,null,14849,null,201082,null,7991,null,132016,null,6087,null,69066,null,5385,null,431036,null,12939,null,332819,null,10215,null,74905,null,5000,null,41677,null,3432,null,33228,null,2929,null,257914,null,9121,null,0400000US06,California,06
80887,null,5552,null,51919,null,4785,null,24947,null,3151,null,17980,null,2956,null,6967,null,1279,null,26972,null,3637,null,28968,null,3739,null,10015,null,1842,null,6688,null,1777,null,3327,null,864,null,18953,null,2882,null,0400000US08,Colorado,08
59095,null,5080,null,34674,null,4410,null,13812,null,2567,null,9786,null,2055,null,4026,null,1223,null,20862,null,2797,null,24421,null,2303,null,6442,null,1413,null,3461,null,967,null,2981,null,978,null,17979,null,1912,null,0400000US09,Connecticut,09
18132,null,2776,null,10845,null,2144,null,6112,null,1470,null,4193,null,1036,null,1919,null,894,null,4733,null,1363,null,7287,null,1663,null,2113,null,761,null,1481,null,670,null,632,null,327,null,5174,null,1342,null,0400000US10,Delaware,10
13258,null,2201,null,6423,null,1668,null,3314,null,1273,null,1765,null,931,null,1549,null,713,null,3109,null,1239,null,6835,null,1442,null,2850,null,1041,null,2047,null,973,null,803,null,359,null,3985,null,940,null,0400000US11,District of Columbia,11
396952,null,14654,null,232941,null,12815,null,104388,null,7045,null,68797,null,5574,null,35591,null,3531,null,128553,null,9676,null,164011,null,7012,null,46869,null,3884,null,28721,null,2972,null,18148,null,2398,null,117142,null,6131,null,0400000US12,Florida,12
227160,null,9803,null,136622,null,8010,null,69925,null,5818,null,49041,null,4576,null,20884,null,2885,null,66697,null,5714,null,90538,null,4662,null,30570,null,3436,null,18528,null,2742,null,12042,null,2123,null,59968,null,4325,null,0400000US13,Georgia,13
48288,null,3594,null,34520,null,3215,null,10274,null,1752,null,5537,null,1242,null,4737,null,1143,null,24246,null,2896,null,13768,null,1732,null,2473,null,720,null,1154,null,544,null,1319,null,469,null,11295,null,1626,null,0400000US15,Hawaii,15
18959,null,2525,null,12436,null,2060,null,6186,null,1178,null,4030,null,966,null,2156,null,679,null,6250,null,1494,null,6523,null,1300,null,2198,null,723,null,1724,null,703,null,474,null,273,null,4325,null,1052,null,0400000US16,Idaho,16
263363,null,8214,null,157926,null,7621,null,66974,null,5125,null,47853,null,4509,null,19121,null,2546,null,90952,null,6218,null,105437,null,5564,null,34905,null,3054,null,21091,null,2641,null,13814,null,1822,null,70532,null,4507,null,0400000US17,Illinois,17
102978,null,5713,null,63960,null,3882,null,33958,null,3484,null,25194,null,2816,null,8764,null,1534,null,30002,null,3131,null,39018,null,3573,null,15086,null,1908,null,9523,null,1520,null,5563,null,1088,null,23932,null,2910,null,0400000US18,Indiana,18
30311,null,2756,null,20375,null,2410,null,9402,null,1652,null,6565,null,1224,null,2837,null,985,null,10973,null,1863,null,9936,null,1430,null,3539,null,862,null,2479,null,838,null,1060,null,436,null,6397,null,1357,null,0400000US19,Iowa,19
42157,null,3860,null,27765,null,3548,null,13658,null,2337,null,9812,null,1867,null,3846,null,1074,null,14107,null,2209,null,14392,null,1669,null,5090,null,1122,null,3365,null,967,null,1725,null,572,null,9302,null,1364,null,0400000US20,Kansas,20
82436,null,5279,null,53431,null,4797,null,34528,null,3641,null,25278,null,2954,null,9250,null,1946,null,18903,null,2667,null,29005,null,2570,null,11784,null,1381,null,7326,null,1321,null,4458,null,1042,null,17221,null,2216,null,0400000US21,Kentucky,21
114611,null,6355,null,69305,null,5710,null,41487,null,4511,null,28219,null,3740,null,13268,null,2084,null,27818,null,3400,null,45306,null,3551,null,19184,null,2101,null,13021,null,1819,null,6163,null,1371,null,26122,null,2724,null,0400000US22,Louisiana,22
16225,null,2264,null,10595,null,2050,null,5890,null,1537,null,4109,null,1350,null,1781,null,803,null,4705,null,1055,null,5630,null,1170,null,1581,null,578,null,725,null,421,null,856,null,368,null,4049,null,977,null,0400000US23,Maine,23
