C05008_001E,C05008_001EA,C05008_001M,C05008_001MA,C05008_002E,C05008_002EA,C05008_002M,C05008_002MA,C05008_003E,C05008_003EA,C05008_003M,C05008_003MA,C05008_004E,C05008_004EA,C05008_004M,C05008_004MA,C05008_005E,C05008_005EA,C05008_005M,C05008_005MA,C05008_006E,C05008_006EA,C05008_006M,C05008_006MA,C05008_007E,C05008_007EA,C05008_007M,C05008_007MA,C05008_008E,C05008_008EA,C05008_008M,C05008_008MA,C05008_009E,C05008_009EA,C05008_009M,C05008_009MA,C05008_010E,C05008_010EA,C05008_010M,C05008_010MA,C05008_011E,C05008_011EA,C05008_011M,C05008_011MA,C05008_012E,C05008_012EA,C05008_012M,C05008_012MA,C05008_013E,C05008_013EA,C05008_013M,C05008_013MA,C05008_014E,C05008_014EA,C05008_014M,C05008_014MA,C05008_015E,C05008_015EA,C05008_015M,C05008_015MA,C05008_016E,C05008_016EA,C05008_016M,C05008_016MA,C05008_017E,C05008_017EA,C05008_017M,C05008_017MA,C05008_018E,C05008_018EA,C05008_018M,C05008_018MA,C05008_019E,C05008_019EA,C05008_019M,C05008_019MA,C05008_020E,C05008_020EA,C05008_020M,C05008_020MA,C05008_021E,C05008_021EA,C05008_021M,C05008_021MA,C05008_022E,C05008_022EA,C05008_022M,C05008_022MA,C05008_023E,C05008_023EA,C05008_023M,C05008_023MA,C05008_024E,C05008_024EA,C05008_024M,C05008_024MA,C05008_025E,C05008_025EA,C05008_025M,C05008_025MA,C05008_026E,C05008_026EA,C05008_026M,C05008_026MA,C05008_027E,C05008_027EA,C05008_027M,C05008_027MA,C05008_028E,C05008_028EA,C05008_028M,C05008_028MA,C05008_029E,C05008_029EA,C05008_029M,C05008_029MA,C05008_030E,C05008_030EA,C05008_030M,C05008_030MA,C05008_031E,C05008_031EA,C05008_031M,C05008_031MA,C05008_032E,C05008_032EA,C05008_032M,C05008_032MA,C05008_033E,C05008_033EA,C05008_033M,C05008_033MA,C05008_034E,C05008_034EA,C05008_034M,C05008_034MA,C05008_035E,C05008_035EA,C05008_035M,C05008_035MA,C05008_036E,C05008_036EA,C05008_036M,C05008_036MA,C05008_037E,C05008_037EA,C05008_037M,C05008_037MA,C05008_038E,C05008_038EA,C05008_038M,C05008_038MA,C05008_039E,C05008_039EA,C05008_039M,C05008_039MA,C05008_040E,C05008_040EA,C05008_040M,C05008_040MA,C05008_041E,C05008_041EA,C05008_041M,C05008_041MA,C05008_042E,C05008_042EA,C05008_042M,C05008_042MA,C05008_043E,C05008_043EA,C05008_043M,C05008_043MA,C05008_044E,C05008_044EA,C05008_044M,C05008_044MA,C05008_045E,C05008_045EA,C05008_045M,C05008_045MA,C05008_046E,C05008_046EA,C05008_046M,C05008_046MA,C05008_047E,C05008_047EA,C05008_047M,C05008_047MA,C05008_048E,C05008_048EA,C05008_048M,C05008_048MA,C05008_049E,C05008_049EA,C05008_049M,C05008_049MA,C05008_050E,C05008_050EA,C05008_050M,C05008_050MA,C05008_051E,C05008_051EA,C05008_051M,C05008_051MA,GEO_ID,NAME,state
137275,null,6688,null,70794,null,3689,null,7124,null,1378,null,3022,null,874,null,1258,null,601,null,2844,null,713,null,18521,null,2442,null,7968,null,1809,null,4826,null,1535,null,5727,null,992,null,37642,null,2175,null,19594,null,2357,null,10053,null,1551,null,7995,null,1275,null,28269,null,2132,null,15265,null,1986,null,7557,null,1307,null,5447,null,1257,null,9373,null,1912,null,4329,null,1403,null,2496,null,848,null,2548,null,729,null,7507,null,2118,null,3115,null,1524,null,2326,null,906,null,2066,null,758,null,66481,null,4261,null,12708,null,1867,null,3720,null,1001,null,1372,null,533,null,7616,null,1418,null,20740,null,2187,null,7845,null,1896,null,4448,null,1068,null,8447,null,1004,null,26794,null,2462,null,12582,null,2112,null,9733,null,1578,null,4479,null,857,null,18293,null,2174,null,9590,null,1961,null,6653,null,1248,null,2050,null,635,null,8501,null,1604,null,2992,null,1116,null,3080,null,918,null,2429,null,693,null,6239,null,1712,null,2746,null,1578,null,1329,null,720,null,2164,null,546,null,0400000US01,Alabama,01
48928,null,3479,null,23521,null,2445,null,5473,null,1683,null,1965,null,1332,null,1307,null,634,null,2201,null,613,null,10393,null,1315,null,3282,null,1079,null,3151,null,947,null,3960,null,836,null,4715,null,1179,null,738,null,539,null,1026,null,688,null,2951,null,783,null,2321,null,664,null,76,null,126,null,374,null,320,null,1871,null,580,null,2394,null,976,null,662,null,525,null,652,null,500,null,1080,null,626,null,2940,null,983,null,1081,null,530,null,1245,null,736,null,614,null,288,null,25407,null,1926,null,4880,null,1043,null,974,null,519,null,1271,null,641,null,2635,null,732,null,13372,null,1251,null,4005,null,1083,null,3253,null,684,null,6114,null,914,null,4423,null,865,null,549,null,401,null,1665,null,648,null,2209,null,657,null,2208,null,652,null,354,null,365,null,510,null,356,null,1344,null,532,null,2215,null,788,null,195,null,152,null,1155,null,657,null,865,null,463,null,2732,null,788,null,933,null,487,null,716,null,434,null,1083,null,445,null,0400000US02,Alaska,02
991584,null,21150,null,521208,null,13347,null,42964,null,4340,null,7829,null,2261,null,12239,null,2499,null,22896,null,2711,null,62813,null,3692,null,20449,null,2781,null,16219,null,2625,null,26145,null,2324,null,385617,null,10344,null,146717,null,9807,null,123090,null,9029,null,115810,null,6790,null,358082,null,10667,null,138212,null,9919,null,115439,null,8522,null,104431,null,6419,null,27535,null,4638,null,8505,null,2156,null,7651,null,3003,null,11379,null,1633,null,29814,null,3799,null,12586,null,2905,null,7367,null,1503,null,9861,null,1447,null,470376,null,11628,null,54189,null,4384,null,7037,null,1659,null,14519,null,2763,null,32633,null,2738,null,67842,null,3144,null,19138,null,2460,null,20437,null,2447,null,28267,null,2049,null,320780,null,9360,null,109616,null,9276,null,105083,null,6086,null,106081,null,5843,null,292111,null,9351,null,100127,null,9340,null,99230,null,6024,null,92754,null,5482,null,28669,null,3275,null,9489,null,2343,null,5853,null,1386,null,13327,null,2038,null,27565,null,3744,null,10678,null,2821,null,5714,null,1213,null,11173,null,1586,null,0400000US04,Arizona,04
118405,null,5995,null,62021,null,4013,null,4435,null,1196,null,1567,null,909,null,1330,null,706,null,1538,null,437,null,10903,null,1248,null,4005,null,1143,null,4263,null,1090,null,2635,null,803,null,42785,null,3206,null,16723,null,2416,null,15050,null,2590,null,11012,null,1800,null,32482,null,3042,null,12095,null,2041,null,12374,null,2435,null,8013,null,1578,null,10303,null,2011,null,4628,null,1197,null,2676,null,880,null,2999,null,963,null,3898,null,1169,null,1861,null,1032,null,998,null,528,null,1039,null,502,null,56384,null,3298,null,5442,null,1072,null,897,null,536,null,820,null,391,null,3725,null,920,null,13807,null,1468,null,4041,null,1065,null,5226,null,1259,null,4540,null,856,null,33781,null,2169,null,13602,null,2330,null,12699,null,1785,null,7480,null,1450,null,24025,null,2023,null,9811,null,1883,null,9088,null,1541,null,5126,null,1336,null,9756,null,1468,null,3791,null,1245,null,3611,null,1066,null,2354,null,708,null,3354,null,896,null,628,null,357,null,1260,null,643,null,1466,null,625,null,0400000US05,Arkansas,05
10024352,null,44960,null,5002738,null,27459,null,303373,null,8090,null,51896,null,4252,null,80705,null,5534,null,170772,null,6208,null,1594108,null,14103,null,348610,null,11670,null,436564,null,11458,null,808934,null,12941,null,2935433,null,24819,null,687791,null,17892,null,809416,null,17696,null,1438226,null,17871,null,2371748,null,24197,null,553860,null,17108,null,676516,null,17404,null,1141372,null,16623,null,563685,null,14901,null,133931,null,9156,null,132900,null,7218,null,296854,null,8773,null,169824,null,7263,null,41642,null,4719,null,47231,null,3793,null,80951,null,4429,null,5021614,null,26548,null,363012,null,10106,null,61071,null,5011,null,87381,null,5104,null,214560,null,7316,null,1832266,null,16439,null,423421,null,11849,null,508466,null,15218,null,900379,null,13485,null,2641969,null,19493,null,568665,null,15126,null,766071,null,15628,null,1307233,null,16951,null,2055923,null,19309,null,456199,null,14064,null,631286,null,13819,null,968438,null,15756,null,586046,null,13312,null,112466,null,7381,null,134785,null,6897,null,338795,null,9131,null,184367,null,9015,null,43560,null,4967,null,44657,null,3869,null,96150,null,5631,null,0400000US06,California,06
485170,null,16736,null,253958,null,9997,null,30713,null,2755,null,6744,null,1494,null,8914,null,1981,null,15055,null,1535,null,43829,null,2990,null,11595,null,2298,null,12311,null,2045,null,19923,null,2141,null,161801,null,8520,null,57689,null,5726,null,56537,null,6236,null,47575,null,3381,null,140814,null,8316,null,49927,null,5741,null,49658,null,5431,null,41229,null,3270,null,20987,null,3112,null,7762,null,1888,null,6879,null,2140,null,6346,null,1293,null,17615,null,2410,null,6250,null,1463,null,5623,null,1373,null,5742,null,1102,null,231212,null,8512,null,39983,null,3518,null,7266,null,1624,null,12484,null,2764,null,20233,null,1973,null,53130,null,2795,null,16329,null,2132,null,15018,null,2139,null,21783,null,2347,null,120472,null,6241,null,46549,null,4978,null,42772,null,4128,null,31151,null,3444,null,102709,null,5952,null,39917,null,4817,null,38961,null,4045,null,23831,null,3232,null,17763,null,2845,null,6632,null,2060,null,3811,null,1141,null,7320,null,1445,null,17627,null,2231,null,6205,null,1302,null,4908,null,1214,null,6514,null,1272,null,0400000US08,Colorado,08
449661,null,13332,null,222021,null,7645,null,65188,null,4882,null,9219,null,1659,null,15544,null,2899,null,40425,null,3246,null,46250,null,1908,null,14252,null,2161,null,14116,null,2034,null,17882,null,1995,null,90368,null,5789,null,31954,null,3894,null,29915,null,3551,null,28499,null,2659,null,15362,null,3223,null,5898,null,1687,null,6489,null,2144,null,2975,null,949,null,75006,null,5454,null,26056,null,3832,null,23426,null,3214,null,25524,null,2511,null,20215,null,2971,null,6250,null,1883,null,5400,null,1584,null,8565,null,1496,null,227640,null,7585,null,72901,null,4528,null,12077,null,2005,null,13926,null,2099,null,46898,null,3340,null,47154,null,2357,null,15490,null,2170,null,15577,null,2042,null,16087,null,1666,null,87626,null,5351,null,26464,null,3950,null,29755,null,3370,null,31407,null,2804,null,8871,null,1753,null,3202,null,1156,null,4544,null,1423,null,1125,null,540,null,78755,null,5341,null,23262,null,3918,null,25211,null,3325,null,30282,null,2783,null,19959,null,2538,null,5568,null,1471,null,3922,null,1065,null,10469,null,1684,null,0400000US09,Connecticut,09
65821,null,4221,null,33536,null,2655,null,4412,null,876,null,674,null,428,null,781,null,389,null,2957,null,653,null,9997,null,1021,null,3546,null,952,null,2790,null,814,null,3661,null,693,null,14885,null,2139,null,6786,null,1776,null,5301,null,1272,null,2798,null,879,null,10133,null,2257,null,4881,null,1688,null,3738,null,1109,null,1514,null,758,null,4752,null,1088,null,1905,null,726,null,1563,null,581,null,1284,null,498,null,4242,null,1185,null,2010,null,919,null,1284,null,578,null,948,null,438,null,32285,null,2366,null,6559,null,1004,null,884,null,462,null,951,null,530,null,4724,null,796,null,9136,null,1126,null,3067,null,923,null,2235,null,705,null,3834,null,813,null,10672,null,1615,null,3999,null,1042,null,4011,null,1116,null,2662,null,831,null,6124,null,1316,null,2807,null,975,null,2451,null,884,null,866,null,565,null,4548,null,1088,null,1192,null,422,null,1560,null,737,null,1796,null,688,null,5918,null,1599,null,2396,null,1039,null,2133,null,831,null,1389,null,607,null,0400000US10,Delaware,10
74409,null,4708,null,37177,null,3037,null,6260,null,1567,null,2788,null,1053,null,1176,null,433,null,2296,null,961,null,5741,null,1026,null,1357,null,751,null,1214,null,571,null,3170,null,921,null,18471,null,2111,null,6878,null,1979,null,5391,null,1404,null,6202,null,1243,null,2888,null,2311,null,2163,null,1988,null,628,null,558,null,97,null,120,null,15583,null,2183,null,4715,null,1459,null,4763,null,1364,null,6105,null,1246,null,6705,null,1522,null,2675,null,829,null,1815,null,791,null,2215,null,798,null,37232,null,3199,null,7193,null,1501,null,2165,null,934,null,1547,null,510,null,3481,null,1024,null,7526,null,1294,null,2358,null,856,null,1555,null,762,null,3613,null,772,null,16966,null,1800,null,4738,null,1605,null,5014,null,1477,null,7214,null,1414,null,681,null,421,null,556,null,392,null,49,null,88,null,76,null,111,null,16285,null,1780,null,4182,null,1517,null,4965,null,1477,null,7138,null,1445,null,5547,null,1448,null,2611,null,916,null,1169,null,672,null,1767,null,647,null,0400000US11,District of Columbia,11
3440918,null,30327,null,1688725,null,17601,null,174077,null,7590,null,35541,null,3283,null,39636,null,3677,null,98900,null,5044,null,151276,null,5302,null,37951,null,3626,null,41423,null,4077,null,71902,null,3912,null,1282770,null,16087,null,428918,null,14788,null,347571,null,11793,null,506281,null,10996,null,209384,null,10263,null,109775,null,8640,null,57719,null,5041,null,41890,null,4012,null,1073386,null,16441,null,319143,null,14747,null,289852,null,10528,null,464391,null,9571,null,80602,null,5524,null,21118,null,2999,null,23148,null,2784,null,36336,null,3339,null,1752193,null,18745,null,212651,null,9445,null,40305,null,4658,null,42261,null,3972,null,130085,null,6853,null,178243,null,5728,null,50034,null,4800,null,51373,null,3642,null,76836,null,3894,null,1268466,null,16191,null,363472,null,13738,null,332534,null,10499,null,572460,null,10463,null,106922,null,6385,null,48086,null,5762,null,34589,null,3610,null,24247,null,2677,null,1161544,null,16180,null,315386,null,13093,null,297945,null,10609,null,548213,null,10028,null,92833,null,5701,null,20759,null,3232,null,24157,null,2760,null,47917,null,3664,null,0400000US12,Florida,12
