B19313C_001E,B19313C_001EA,B19313C_001M,B19313C_001MA,GEO_ID,NAME,state
371795100,null,56645185,null,0400000US01,Alabama,01
1480078600,null,132785649,null,0400000US02,Alaska,02
3462914000,null,200760558,null,0400000US04,Arizona,04
299783600,null,52945078,null,0400000US05,Arkansas,05
6312812500,null,319072770,null,0400000US06,California,06
898672200,null,101172131,null,0400000US08,Colorado,08
204434700,null,52005517,null,0400000US09,Connecticut,09
48377400,null,15914408,null,0400000US10,Delaware,10
45507600,null,21749112,null,0400000US11,District of Columbia,11
1199889000,null,148130674,null,0400000US12,Florida,12
450219500,null,87648458,null,0400000US13,Georgia,13
69585600,null,25029639,null,0400000US15,Hawaii,15
259715500,null,49507715,null,0400000US16,Idaho,16
480676700,null,91802700,null,0400000US17,Illinois,17
302235000,null,95315898,null,0400000US18,Indiana,18
126537400,null,23597061,null,0400000US19,Iowa,19
465694300,null,74260573,null,0400000US20,Kansas,20
115293600,null,40502209,null,0400000US21,Kentucky,21
386244000,null,65960447,null,0400000US22,Louisiana,22
103710500,null,28728415,null,0400000US23,Maine,23
416617000,null,109913166,null,0400000US24,Maryland,24
242573600,null,81242667,null,0400000US25,Massachusetts,25
996468900,null,87298886,null,0400000US26,Michigan,26
859895200,null,92471186,null,0400000US27,Minnesota,27
187182100,null,49393595,null,0400000US28,Mississippi,28
478742100,null,93236264,null,0400000US29,Missouri,29
644932300,null,59987862,null,0400000US30,Montana,30
122341300,null,27177057,null,0400000US31,Nebraska,31
673689800,null,97051778,null,0400000US32,Nevada,32
60809200,null,27819963,null,0400000US33,New Hampshire,33
371765500,null,66779201,null,0400000US34,New Jersey,34
2187694500,null,122765706,null,0400000US35,New Mexico,35
1223261700,null,140798022,null,0400000US36,New York,36
1520631200,null,163012967,null,0400000US37,North Carolina,37
383774700,null,60202116,null,0400000US38,North Dakota,38
414031700,null,74715398,null,0400000US39,Ohio,39
3800999800,null,177558674,null,0400000US40,Oklahoma,40
1024263000,null,104090032,null,0400000US41,Oregon,41
273251900,null,52209825,null,0400000US42,Pennsylvania,42
34429800,null,11917033,null,0400000US44,Rhode Island,44
207669300,null,41965435,null,0400000US45,South Carolina,45
598031600,null,54076980,null,0400000US46,South Dakota,46
280144000,null,89013684,null,0400000US47,Tennessee,47
2279673000,null,200536714,null,0400000US48,Texas,48
428777700,null,67634406,null,0400000US49,Utah,49
29946500,null,13648659,null,0400000US50,Vermont,50
489408400,null,88545113,null,0400000US51,Virginia,51
1471664800,null,125615247,null,0400000US53,Washington,53
67121500,null,34624134,null,0400000US54,West Virginia,54
756347500,null,101454447,null,0400000US55,Wisconsin,55
183456400,null,33671902,null,0400000US56,Wyoming,56
65165600,null,17485132,null,0400000US72,Puerto Rico,72
