B18046_001E,B18046_001EA,B18046_001M,B18046_001MA,B18046_002E,B18046_002EA,B18046_002M,B18046_002MA,B18046_003E,B18046_003EA,B18046_003M,B18046_003MA,B18046_004E,B18046_004EA,B18046_004M,B18046_004MA,B18046_005E,B18046_005EA,B18046_005M,B18046_005MA,B18046_006E,B18046_006EA,B18046_006M,B18046_006MA,B18046_007E,B18046_007EA,B18046_007M,B18046_007MA,GEO_ID,NAME,state
25742,null,285,null,11824,null,1095,null,15408,null,1715,null,8555,null,1362,null,26193,null,290,null,32133,null,324,null,20602,null,268,null,0400000US01,Alabama,01
31119,null,637,null,15073,null,7834,null,20828,null,8295,null,8162,null,7793,null,31553,null,634,null,39239,null,2298,null,25853,null,757,null,0400000US02,Alaska,02
29085,null,478,null,12122,null,1362,null,13182,null,3891,null,11257,null,1728,null,29594,null,479,null,33887,null,596,null,24486,null,528,null,0400000US04,Arizona,04
23364,null,491,null,9936,null,876,null,11095,null,1617,null,9055,null,1311,null,24035,null,492,null,29806,null,698,null,19960,null,459,null,0400000US05,Arkansas,05
30972,null,91,null,14439,null,1019,null,17058,null,1222,null,11978,null,587,null,31221,null,89,null,36175,null,167,null,25941,null,159,null,0400000US06,California,06
30963,null,250,null,12495,null,1986,null,15795,null,3957,null,10462,null,1595,null,31255,null,246,null,36916,null,406,null,25014,null,387,null,0400000US08,Colorado,08
36072,null,363,null,12671,null,2438,null,14198,null,3606,null,11783,null,1962,null,36499,null,361,null,45280,null,629,null,30224,null,388,null,0400000US09,Connecticut,09
32339,null,665,null,15581,null,2616,null,18358,null,7112,null,13717,null,4179,null,32973,null,1162,null,38680,null,1838,null,28466,null,1256,null,0400000US10,Delaware,10
39952,null,1471,null,15431,null,8981,null,15810,null,8119,null,14273,null,15990,null,40255,null,955,null,43507,null,3494,null,36229,null,1518,null,0400000US11,District of Columbia,11
28221,null,273,null,13916,null,1769,null,16912,null,1262,null,11303,null,924,null,28666,null,275,null,32416,null,198,null,24676,null,242,null,0400000US12,Florida,12
28901,null,376,null,13931,null,1828,null,18117,null,2664,null,10905,null,1219,null,29343,null,368,null,34068,null,414,null,24458,null,406,null,0400000US13,Georgia,13
31310,null,372,null,20260,null,6145,null,25581,null,9958,null,13476,null,2603,null,31424,null,363,null,36486,null,874,null,27601,null,893,null,0400000US15,Hawaii,15
25348,null,406,null,11048,null,1396,null,15872,null,4142,null,7118,null,1636,null,25645,null,390,null,31852,null,475,null,19436,null,650,null,0400000US16,Idaho,16
30777,null,152,null,13834,null,1637,null,18372,null,1871,null,10731,null,890,null,31013,null,154,null,38089,null,511,null,24758,null,282,null,0400000US17,Illinois,17
28242,null,302,null,10884,null,1384,null,13391,null,3117,null,9404,null,1129,null,28771,null,298,null,35817,null,253,null,22073,null,246,null,0400000US18,Indiana,18
27074,null,247,null,8316,null,1235,null,10527,null,2044,null,7019,null,1154,null,27469,null,332,null,33671,null,517,null,21727,null,270,null,0400000US19,Iowa,19
26906,null,289,null,11035,null,1719,null,11324,null,4251,null,10840,null,2158,null,27276,null,298,null,33756,null,624,null,21751,null,304,null,0400000US20,Kansas,20
25651,null,241,null,9858,null,1274,null,12008,null,2624,null,8083,null,1442,null,26027,null,238,null,31544,null,344,null,20958,null,277,null,0400000US21,Kentucky,21
25570,null,322,null,10662,null,991,null,13642,null,3993,null,7666,null,2645,null,25982,null,313,null,34353,null,833,null,19756,null,427,null,0400000US22,Louisiana,22
26477,null,385,null,8959,null,1489,null,12751,null,2490,null,6344,null,1071,null,26964,null,378,null,33002,null,892,null,21874,null,378,null,0400000US23,Maine,23
37183,null,308,null,17849,null,1986,null,21463,null,1913,null,14385,null,3450,null,37548,null,477,null,44450,null,808,null,32056,null,330,null,0400000US24,Maryland,24
35357,null,258,null,13249,null,2073,null,14476,null,2532,null,12222,null,1888,null,35804,null,270,null,42487,null,684,null,29757,null,483,null,0400000US25,Massachusetts,25
27789,null,323,null,10528,null,863,null,12231,null,1501,null,8835,null,1044,null,28466,null,317,null,36076,null,302,null,21970,null,205,null,0400000US26,Michigan,26
31554,null,181,null,9997,null,782,null,10365,null,1147,null,9560,null,1177,null,31912,null,182,null,38653,null,533,null,25900,null,307,null,0400000US27,Minnesota,27
23067,null,498,null,10445,null,1692,null,12273,null,1877,null,8233,null,1991,null,23628,null,502,null,29708,null,833,null,18920,null,586,null,0400000US28,Mississippi,28
26616,null,216,null,11247,null,796,null,12170,null,1672,null,10337,null,994,null,26969,null,219,null,32472,null,401,null,22008,null,285,null,0400000US29,Missouri,29
22636,null,474,null,10462,null,2806,null,11195,null,2988,null,9217,null,4584,null,23144,null,473,null,30187,null,689,null,18422,null,808,null,0400000US30,Montana,30
26399,null,318,null,10564,null,1745,null,11367,null,2203,null,9647,null,2707,null,26761,null,311,null,32356,null,388,null,21457,null,368,null,0400000US31,Nebraska,31
31139,null,344,null,17670,null,3508,null,23305,null,2765,null,13211,null,2574,null,31337,null,343,null,36155,null,576,null,27002,null,408,null,0400000US32,Nevada,32
32144,null,410,null,10237,null,2240,null,10912,null,4629,null,9829,null,3435,null,32457,null,555,null,41881,null,498,null,25842,null,583,null,0400000US33,New Hampshire,33
37328,null,265,null,18530,null,1987,null,22537,null,2896,null,14745,null,1736,null,37754,null,445,null,45637,null,409,null,30949,null,276,null,0400000US34,New Jersey,34
24059,null,703,null,10085,null,2032,null,11006,null,1436,null,7573,null,2798,null,24550,null,706,null,30022,null,1053,null,20203,null,517,null,0400000US35,New Mexico,35
