B18004_001E,B18004_001EA,B18004_001M,B18004_001MA,B18004_002E,B18004_002EA,B18004_002M,B18004_002MA,B18004_003E,B18004_003EA,B18004_003M,B18004_003MA,B18004_004E,B18004_004EA,B18004_004M,B18004_004MA,B18004_005E,B18004_005EA,B18004_005M,B18004_005MA,B18004_006E,B18004_006EA,B18004_006M,B18004_006MA,B18004_007E,B18004_007EA,B18004_007M,B18004_007MA,B18004_008E,B18004_008EA,B18004_008M,B18004_008MA,B18004_009E,B18004_009EA,B18004_009M,B18004_009MA,B18004_010E,B18004_010EA,B18004_010M,B18004_010MA,B18004_011E,B18004_011EA,B18004_011M,B18004_011MA,B18004_012E,B18004_012EA,B18004_012M,B18004_012MA,B18004_013E,B18004_013EA,B18004_013M,B18004_013MA,B18004_014E,B18004_014EA,B18004_014M,B18004_014MA,B18004_015E,B18004_015EA,B18004_015M,B18004_015MA,B18004_016E,B18004_016EA,B18004_016M,B18004_016MA,B18004_017E,B18004_017EA,B18004_017M,B18004_017MA,B18004_018E,B18004_018EA,B18004_018M,B18004_018MA,B18004_019E,B18004_019EA,B18004_019M,B18004_019MA,B18004_020E,B18004_020EA,B18004_020M,B18004_020MA,B18004_021E,B18004_021EA,B18004_021M,B18004_021MA,B18004_022E,B18004_022EA,B18004_022M,B18004_022MA,B18004_023E,B18004_023EA,B18004_023M,B18004_023MA,B18004_024E,B18004_024EA,B18004_024M,B18004_024MA,B18004_025E,B18004_025EA,B18004_025M,B18004_025MA,B18004_026E,B18004_026EA,B18004_026M,B18004_026MA,B18004_027E,B18004_027EA,B18004_027M,B18004_027MA,B18004_028E,B18004_028EA,B18004_028M,B18004_028MA,B18004_029E,B18004_029EA,B18004_029M,B18004_029MA,B18004_030E,B18004_030EA,B18004_030M,B18004_030MA,B18004_031E,B18004_031EA,B18004_031M,B18004_031MA,B18004_032E,B18004_032EA,B18004_032M,B18004_032MA,B18004_033E,B18004_033EA,B18004_033M,B18004_033MA,GEO_ID,NAME,state
8622558,null,4258,null,4177264,null,5985,null,784267,null,5379,null,8461,null,1424,null,775806,null,5587,null,353293,null,8086,null,6780,null,1660,null,346513,null,8177,null,2666512,null,7299,null,200163,null,7019,null,2466349,null,10495,null,234211,null,2567,null,54896,null,2916,null,179315,null,3303,null,138981,null,1906,null,57511,null,2725,null,81470,null,2825,null,4445294,null,6353,null,736958,null,5414,null,6291,null,1466,null,730667,null,5860,null,334326,null,6331,null,4912,null,1143,null,329414,null,6358,null,2842953,null,7040,null,251516,null,8196,null,2591437,null,9364,null,285595,null,2797,null,81042,null,3724,null,204553,null,3819,null,245462,null,2725,null,119940,null,4257,null,125522,null,4246,null,0400000US13,Georgia,13
1149836,null,3199,null,562693,null,3008,null,85793,null,1736,null,765,null,502,null,85028,null,1819,null,40680,null,1917,null,580,null,368,null,40100,null,1971,null,357536,null,3093,null,21330,null,2477,null,336206,null,4024,null,40187,null,650,null,7112,null,1302,null,33075,null,1444,null,38497,null,801,null,13067,null,1449,null,25430,null,1437,null,587143,null,1835,null,79621,null,1578,null,379,null,227,null,79242,null,1618,null,37879,null,2215,null,303,null,326,null,37576,null,2233,null,367938,null,1920,null,22185,null,2587,null,345753,null,3037,null,47000,null,642,null,8408,null,1149,null,38592,null,1330,null,54705,null,764,null,22563,null,1700,null,32142,null,1785,null,0400000US15,Hawaii,15
1359408,null,1583,null,677990,null,2698,null,127176,null,2455,null,1352,null,627,null,125824,null,2578,null,50744,null,2805,null,500,null,348,null,50244,null,2827,null,423566,null,3220,null,31664,null,3040,null,391902,null,4366,null,44261,null,769,null,8916,null,1167,null,35345,null,1213,null,32243,null,767,null,12412,null,1336,null,19831,null,1500,null,681418,null,2104,null,120310,null,2049,null,861,null,383,null,119449,null,2020,null,53040,null,2515,null,625,null,453,null,52415,null,2504,null,418217,null,2415,null,33467,null,2244,null,384750,null,3322,null,46112,null,1023,null,10839,null,1282,null,35273,null,1541,null,43739,null,961,null,17898,null,1548,null,25841,null,1471,null,0400000US16,Idaho,16
11771611,null,2649,null,5761534,null,4546,null,988654,null,4119,null,10127,null,1725,null,978527,null,4263,null,484047,null,6271,null,6538,null,1509,null,477509,null,6000,null,3675804,null,5803,null,214195,null,7763,null,3461609,null,10091,null,352225,null,1629,null,67015,null,3694,null,285210,null,3823,null,260804,null,2248,null,87230,null,3853,null,173574,null,3984,null,6010077,null,3788,null,942448,null,4147,null,8447,null,1356,null,934001,null,4525,null,456949,null,5799,null,5764,null,1295,null,451185,null,5823,null,3754447,null,5346,null,247564,null,6377,null,3506883,null,8383,null,423656,null,2301,null,101300,null,4431,null,322356,null,4864,null,432577,null,2467,null,184815,null,5218,null,247762,null,5458,null,0400000US17,Illinois,17
5802627,null,2407,null,2838705,null,3271,null,490715,null,3210,null,6562,null,1439,null,484153,null,3498,null,238181,null,5276,null,3194,null,710,null,234987,null,5299,null,1793812,null,4568,null,134446,null,5593,null,1659366,null,6849,null,185088,null,1120,null,39411,null,2428,null,145677,null,2583,null,130909,null,1772,null,44999,null,2095,null,85910,null,2448,null,2963922,null,3169,null,467046,null,2861,null,5171,null,1280,null,461875,null,3218,null,231095,null,4800,null,3880,null,862,null,227215,null,4811,null,1833293,null,4752,null,174062,null,5519,null,1659231,null,7537,null,216367,null,1446,null,54556,null,2847,null,161811,null,2875,null,216121,null,1484,null,89848,null,3304,null,126273,null,3499,null,0400000US18,Indiana,18
2740690,null,2085,null,1348468,null,3109,null,218516,null,2422,null,2319,null,720,null,216197,null,2547,null,111634,null,2846,null,1747,null,790,null,109887,null,2783,null,844246,null,3241,null,53851,null,3362,null,790395,null,5105,null,95526,null,973,null,16015,null,1363,null,79511,null,1511,null,78546,null,943,null,25983,null,1787,null,52563,null,1896,null,1392222,null,2734,null,207549,null,1889,null,1286,null,495,null,206263,null,2024,null,109024,null,3185,null,1182,null,447,null,107842,null,3233,null,841220,null,3486,null,66442,null,3171,null,774778,null,5008,null,109110,null,980,null,19375,null,1365,null,89735,null,1420,null,125319,null,1250,null,45594,null,2071,null,79725,null,2056,null,0400000US19,Iowa,19
2523924,null,2490,null,1241001,null,3548,null,214153,null,2445,null,3171,null,910,null,210982,null,2368,null,107945,null,3167,null,1728,null,485,null,106217,null,3203,null,777515,null,4338,null,52292,null,2974,null,725223,null,5422,null,78842,null,1108,null,15654,null,1346,null,63188,null,1646,null,62546,null,1086,null,20846,null,1526,null,41700,null,1527,null,1282923,null,2979,null,205089,null,2446,null,1382,null,526,null,203707,null,2422,null,98130,null,3144,null,1504,null,588,null,96626,null,3258,null,788414,null,3345,null,64473,null,3527,null,723941,null,5049,null,93822,null,1218,null,23494,null,1745,null,70328,null,1812,null,97468,null,1230,null,39487,null,1666,null,57981,null,1978,null,0400000US20,Kansas,20
3884900,null,2832,null,1880628,null,4276,null,310356,null,3345,null,5661,null,1300,null,304695,null,3510,null,151486,null,5329,null,2640,null,980,null,148846,null,5290,null,1198846,null,5356,null,156776,null,6013,null,1042070,null,7824,null,133971,null,1365,null,41268,null,2626,null,92703,null,2589,null,85969,null,1287,null,39253,null,2166,null,46716,null,2232,null,2004272,null,4001,null,295255,null,2449,null,4000,null,1166,null,291255,null,2860,null,145026,null,3676,null,2985,null,1045,null,142041,null,3614,null,1263450,null,4284,null,172160,null,5840,null,1091290,null,6745,null,157785,null,1333,null,50410,null,2891,null,107375,null,3187,null,142756,null,1517,null,69676,null,2279,null,73080,null,2691,null,0400000US21,Kentucky,21
3900769,null,2461,null,1867840,null,4384,null,335570,null,3511,null,5549,null,1246,null,330021,null,3517,null,163011,null,5027,null,3595,null,996,null,159416,null,4912,null,1160096,null,4410,null,116390,null,5092,null,1043706,null,7165,null,122042,null,1628,null,32595,null,2052,null,89447,null,2303,null,87121,null,1766,null,37433,null,2293,null,49688,null,2111,null,2032929,null,4068,null,318306,null,3388,null,3938,null,1004,null,314368,null,3696,null,161974,null,5022,null,3881,null,1339,null,158093,null,4969,null,1263680,null,4238,null,132154,null,5653,null,1131526,null,6840,null,148776,null,1756,null,45409,null,2306,null,103367,null,2919,null,140193,null,1935,null,68795,null,3717,null,71398,null,3129,null,0400000US22,Louisiana,22
1231203,null,1487,null,598425,null,1781,null,87304,null,1658,null,972,null,379,null,86332,null,1720,null,48004,null,2009,null,639,null,320,null,47365,null,1959,null,380998,null,2119,null,40235,null,2460,null,340763,null,3310,null,46550,null,475,null,9629,null,1138,null,36921,null,1275,null,35569,null,468,null,13174,null,1201,null,22395,null,1238,null,632778,null,1503,null,83436,null,1216,null,361,null,208,null,83075,null,1231,null,44941,null,1851,null,551,null,270,null,44390,null,1840,null,399885,null,1620,null,43040,null,3007,null,356845,null,3282,null,51784,null,521,null,12364,null,1380,null,39420,null,1331,null,52732,null,588,null,22386,null,1293,null,30346,null,1217,null,0400000US23,Maine,23
5145309,null,2312,null,2457922,null,3594,null,416551,null,2890,null,5815,null,1524,null,410736,null,3226,null,206688,null,4562,null,3101,null,1113,null,203587,null,4812,null,1565904,null,4762,null,93156,null,5328,null,1472748,null,6454,null,157249,null,1443,null,28018,null,2605,null,129231,null,2859,null,111530,null,1306,null,36184,null,1948,null,75346,null,2247,null,2687387,null,2930,null,400115,null,3145,null,3019,null,924,null,397096,null,3212,null,202796,null,4256,null,2607,null,940,null,200189,null,4356,null,1714857,null,3937,null,117300,null,4842,null,1597557,null,5546,null,188796,null,1572,null,42129,null,3223,null,146667,null,3342,null,180823,null,1843,null,70320,null,3224,null,110503,null,3473,null,0400000US24,Maryland,24
5981289,null,1696,null,2888983,null,3101,null,446783,null,2883,null,5627,null,1100,null,441156,null,3046,null,236624,null,5442,null,4582,null,1297,null,232042,null,5579,null,1867635,null,4848,null,116087,null,5541,null,1751548,null,6770,null,185901,null,1581,null,34539,null,2278,null,151362,null,2736,null,152040,null,1684,null,48235,null,2673,null,103805,null,2836,null,3092306,null,2994,null,431370,null,2538,null,4266,null,986,null,427104,null,2566,null,226549,null,4496,null,2739,null,874,null,223810,null,4522,null,1963397,null,4315,null,139228,null,7083,null,1824169,null,8549,null,223018,null,1380,null,44388,null,3104,null,178630,null,3150,null,247972,null,1640,null,97215,null,3529,null,150757,null,3933,null,0400000US25,Massachusetts,25
9299595,null,2053,null,4537517,null,3628,null,766458,null,3397,null,9129,null,1901,null,757329,null,3814,null,382422,null,5567,null,5812,null,1220,null,376610,null,5606,null,2864266,null,5664,null,238398,null,7942,null,2625868,null,9673,null,297414,null,1389,null,59542,null,2562,null,237872,null,2597,null,226957,null,1606,null,79994,null,2992,null,146963,null,3273,null,4762078,null,3183,null,734376,null,3096,null,5346,null,1063,null,729030,null,3410,null,371647,null,5819,null,6112,null,1181,null,365535,null,5635,null,2948757,null,5139,null,273703,null,7971,null,2675054,null,10030,null,350207,null,1495,null,89840,null,3689,null,260367,null,3926,null,357091,null,1763,null,151490,null,3278,null,205601,null,3238,null,0400000US26,Michigan,26
4775740,null,1920,null,2372253,null,2606,null,385828,null,2728,null,2819,null,681,null,383009,null,2765,null,190328,null,4251,null,1500,null,497,null,188828,null,4299,null,1535875,null,3813,null,84184,null,3952,null,1451691,null,5449,null,147958,null,861,null,23141,null,1727,null,124817,null,1814,null,112264,null,1089,null,34870,null,1798,null,77394,null,2112,null,2403487,null,2265,null,365261,null,2431,null,3362,null,851,null,361899,null,2520,null,181570,null,3887,null,1815,null,498,null,179755,null,3905,null,1518110,null,3447,null,91765,null,4263,null,1426345,null,5377,null,165259,null,1232,null,30488,null,2024,null,134771,null,2359,null,173287,null,1310,null,64422,null,2388,null,108865,null,2586,null,0400000US27,Minnesota,27
2639780,null,2428,null,1258463,null,3896,null,234902,null,3196,null,4241,null,1099,null,230661,null,3415,null,122316,null,4474,null,2748,null,936,null,119568,null,4138,null,760547,null,4791,null,97646,null,4858,null,662901,null,6582,null,85846,null,1965,null,25573,null,2379,null,60273,null,2614,null,54852,null,1976,null,26300,null,2142,null,28552,null,2022,null,1381317,null,3897,null,223456,null,3605,null,3288,null,1035,null,220168,null,3692,null,115068,null,4199,null,2508,null,909,null,112560,null,4119,null,839391,null,4448,null,111487,null,4657,null,727904,null,6231,null,104248,null,1645,null,36251,null,2709,null,67997,null,2872,null,99154,null,1969,null,57473,null,2724,null,41681,null,2440,null,0400000US28,Mississippi,28
5374393,null,2591,null,2598338,null,4043,null,438015,null,3348,null,5256,null,1094,null,432759,null,3482,null,208814,null,4942,null,3009,null,805,null,205805,null,5041,null,1633228,null,5173,null,151569,null,6316,null,1481659,null,8595,null,182972,null,1402,null,43371,null,2511,null,139601,null,2583,null,135309,null,1203,null,49480,null,2453,null,85829,null,2741,null,2776055,null,3880,null,422974,null,3291,null,4751,null,1207,null,418223,null,3304,null,205442,null,4133,null,3755,null,1146,null,201687,null,3975,null,1720805,null,4378,null,176851,null,6011,null,1543954,null,6547,null,211892,null,1207,null,57444,null,2902,null,154448,null,2996,null,214942,null,1553,null,95055,null,3495,null,119887,null,3478,null,0400000US29,Missouri,29
882608,null,1226,null,439507,null,1868,null,69189,null,1793,null,964,null,488,null,68225,null,1861,null,36209,null,2504,null,576,null,308,null,35633,null,2445,null,277184,null,2362,null,24007,null,2496,null,253177,null,3390,null,32166,null,432,null,7083,null,965,null,25083,null,998,null,24759,null,549,null,9550,null,879,null,15209,null,865,null,443101,null,1703,null,64652,null,1609,null,851,null,481,null,63801,null,1592,null,36470,null,2026,null,691,null,451,null,35779,null,2058,null,274515,null,2042,null,23931,null,2374,null,250584,null,3018,null,34149,null,499,null,7721,null,915,null,26428,null,946,null,33315,null,690,null,14643,null,1339,null,18672,null,1363,null,0400000US30,Montana,30
1609965,null,1980,null,794703,null,2796,null,136000,null,1974,null,1447,null,512,null,134553,null,2079,null,66440,null,2981,null,1325,null,760,null,65115,null,2940,null,497863,null,2748,null,33361,null,2136,null,464502,null,3432,null,52712,null,784,null,10185,null,1022,null,42527,null,1322,null,41688,null,923,null,12771,null,1107,null,28917,null,1182,null,815262,null,2614,null,127782,null,1823,null,1207,null,453,null,126575,null,1904,null,64912,null,2253,null,764,null,362,null,64148,null,2282,null,497676,null,2517,null,36582,null,2235,null,461094,null,3194,null,59444,null,715,null,12219,null,1225,null,47225,null,1381,null,65448,null,954,null,23573,null,1391,null,41875,null,1615,null,0400000US31,Nebraska,31
2340814,null,1751,null,1178998,null,2725,null,202383,null,2386,null,1505,null,663,null,200878,null,2473,null,82613,null,3722,null,1120,null,490,null,81493,null,3773,null,761539,null,3302,null,48005,null,3361,null,713534,null,4725,null,79938,null,1034,null,16187,null,1798,null,63751,null,2182,null,52525,null,1062,null,16846,null,1915,null,35679,null,1811,null,1161816,null,2100,null,197521,null,2880,null,1819,null,755,null,195702,null,3084,null,77083,null,3691,null,1287,null,528,null,75796,null,3688,null,739368,null,2765,null,56955,null,3623,null,682413,null,4404,null,83162,null,1035,null,19766,null,1888,null,63396,null,2124,null,64682,null,853,null,26084,null,1967,null,38598,null,1938,null,0400000US32,Nevada,32
1224245,null,1004,null,600179,null,1621,null,94440,null,1592,null,971,null,545,null,93469,null,1498,null,51433,null,1916,null,514,null,269,null,50919,null,1943,null,386618,null,2025,null,23917,null,2404,null,362701,null,2814,null,39278,null,565,null,6706,null,1057,null,32572,null,1118,null,28410,null,700,null,9169,null,1055,null,19241,null,1008,null,624066,null,1601,null,88327,null,1651,null,409,null,270,null,87918,null,1750,null,49141,null,2106,null,623,null,420,null,48518,null,2051,null,398593,null,1836,null,26204,null,2380,null,372389,null,2953,null,44819,null,760,null,8479,null,1441,null,36340,null,1487,null,43186,null,819,null,15845,null,1365,null,27341,null,1504,null,0400000US33,New Hampshire,33
8010192,null,1994,null,3892981,null,3072,null,644840,null,3666,null,5649,null,1421,null,639191,null,4034,null,304518,null,5026,null,4526,null,1175,null,299992,null,4930,null,2495761,null,4212,null,128110,null,5851,null,2367651,null,7107,null,255615,null,2242,null,45611,null,3215,null,210004,null,3638,null,192247,null,2208,null,63150,null,2876,null,129097,null,2936,null,4117211,null,2627,null,612075,null,3221,null,5400,null,1192,null,606675,null,3482,null,285172,null,4441,null,2348,null,789,null,282824,null,4551,null,2583235,null,4612,null,161123,null,5171,null,2422112,null,6390,null,311325,null,1996,null,59612,null,3916,null,251713,null,4198,null,325404,null,2320,null,129298,null,4344,null,196106,null,4223,null,0400000US34,New Jersey,34
1797792,null,1933,null,880642,null,3213,null,153055,null,2254,null,1681,null,635,null,151374,null,2239,null,81180,null,4103,null,2136,null,1010,null,79044,null,4027,null,537381,null,3719,null,49189,null,3860,null,488192,null,5110,null,63077,null,1336,null,16724,null,1534,null,46353,null,1909,null,45949,null,1254,null,18200,null,1399,null,27749,null,1460,null,917150,null,2511,null,141799,null,2158,null,969,null,454,null,140830,null,2123,null,73113,null,3205,null,1355,null,597,null,71758,null,3294,null,564970,null,3500,null,47335,null,3552,null,517635,null,5021,null,70650,null,1114,null,19759,null,1760,null,50891,null,2006,null,66618,null,1437,null,33311,null,2011,null,33307,null,2148,null,0400000US35,New Mexico,35
17820923,null,3667,null,8580359,null,5030,null,1366086,null,5330,null,17628,null,2474,null,1348458,null,5195,null,721249,null,8553,null,9828,null,1771,null,711421,null,8876,null,5483780,null,6604,null,357132,null,8676,null,5126648,null,10588,null,564038,null,2158,null,103935,null,4572,null,460103,null,4792,null,445206,null,2402,null,153565,null,4932,null,291641,null,4772,null,9240564,null,5131,null,1306455,null,5254,null,13722,null,1526,null,1292733,null,5809,null,701451,null,6793,null,10812,null,1405,null,690639,null,6998,null,5805091,null,7599,null,439754,null,9855,null,5365337,null,11764,null,700979,null,2604,null,165280,null,6711,null,535699,null,6913,null,726588,null,2716,null,315301,null,6090,null,411287,null,6057,null,0400000US36,New York,36
8235419,null,3958,null,3959378,null,6804,null,675821,null,4596,null,9804,null,1401,null,666017,null,5053,null,323086,null,6714,null,5249,null,1471,null,317837,null,6213,null,2519569,null,6989,null,224318,null,7717,null,2295251,null,9123,null,266459,null,2490,null,67151,null,3409,null,199308,null,4098,null,174443,null,1982,null,64769,null,3532,null,109674,null,3383,null,4276041,null,5485,null,652481,null,5330,null,6511,null,1676,null,645970,null,5242,null,310267,null,7082,null,5391,null,1061,null,304876,null,6963,null,2698328,null,7013,null,277263,null,9223,null,2421065,null,11276,null,320940,null,2649,null,86966,null,3316,null,233974,null,3357,null,294025,null,2272,null,139694,null,4855,null,154331,null,4676,null,0400000US37,North Carolina,37
583410,null,1504,null,292703,null,1762,null,44327,null,1125,null,313,null,256,null,44014,null,1152,null,27327,null,1634,null,395,null,268,null,26932,null,1630,null,183803,null,1750,null,10876,null,1407,null,172927,null,2066,null,19404,null,321,null,4421,null,581,null,14983,null,607,null,17842,null,489,null,6585,null,773,null,11257,null,866,null,290707,null,1643,null,41003,null,1287,null,279,null,226,null,40724,null,1297,null,25258,null,1554,null,515,null,343,null,24743,null,1508,null,177052,null,1640,null,12076,null,1150,null,164976,null,1945,null,21837,null,325,null,4807,null,704,null,17030,null,683,null,25557,null,546,null,9333,null,1026,null,16224,null,1031,null,0400000US38,North Dakota,38
