B11010_001E,B11010_001EA,B11010_001M,B11010_001MA,B11010_002E,B11010_002EA,B11010_002M,B11010_002MA,B11010_003E,B11010_003EA,B11010_003M,B11010_003MA,B11010_004E,B11010_004EA,B11010_004M,B11010_004MA,B11010_005E,B11010_005EA,B11010_005M,B11010_005MA,B11010_006E,B11010_006EA,B11010_006M,B11010_006MA,B11010_007E,B11010_007EA,B11010_007M,B11010_007MA,B11010_008E,B11010_008EA,B11010_008M,B11010_008MA,B11010_009E,B11010_009EA,B11010_009M,B11010_009MA,B11010_010E,B11010_010EA,B11010_010M,B11010_010MA,B11010_011E,B11010_011EA,B11010_011M,B11010_011MA,B11010_012E,B11010_012EA,B11010_012M,B11010_012MA,B11010_013E,B11010_013EA,B11010_013M,B11010_013MA,B11010_014E,B11010_014EA,B11010_014M,B11010_014MA,B11010_015E,B11010_015EA,B11010_015M,B11010_015MA,GEO_ID,NAME,state
162991,null,5560,null,77700,null,4676,null,57744,null,4145,null,47471,null,4013,null,10273,null,1230,null,19956,null,2510,null,18955,null,2371,null,1001,null,437,null,85291,null,3684,null,71502,null,3581,null,38533,null,2605,null,32969,null,2125,null,13789,null,1769,null,12522,null,1691,null,1267,null,500,null,0400000US16,Idaho,16
1579492,null,16375,null,738352,null,12571,null,590189,null,10992,null,473603,null,9764,null,116586,null,4124,null,148163,null,6441,null,138287,null,6069,null,9876,null,1377,null,841140,null,10572,null,735013,null,9741,null,408631,null,9675,null,326382,null,5818,null,106127,null,5007,null,97073,null,4666,null,9054,null,1189,null,0400000US17,Illinois,17
799875,null,10353,null,384057,null,7613,null,303960,null,6625,null,252761,null,6790,null,51199,null,3010,null,80097,null,4787,null,75166,null,4586,null,4931,null,938,null,415818,null,7703,null,362274,null,7217,null,195789,null,5539,null,166485,null,4326,null,53544,null,3337,null,49851,null,3323,null,3693,null,901,null,0400000US18,Indiana,18
420033,null,7030,null,198249,null,5158,null,154610,null,5045,null,123529,null,4702,null,31081,null,1857,null,43639,null,3067,null,41123,null,3096,null,2516,null,655,null,221784,null,5754,null,191045,null,5150,null,90547,null,3906,null,100498,null,3361,null,30739,null,2601,null,28746,null,2459,null,1993,null,552,null,0400000US19,Iowa,19
360699,null,7072,null,169715,null,4962,null,135309,null,4967,null,110269,null,4780,null,25040,null,1933,null,34406,null,3046,null,32644,null,2915,null,1762,null,505,null,190984,null,5636,null,167447,null,4902,null,88899,null,3685,null,78548,null,2648,null,23537,null,2307,null,21727,null,2262,null,1810,null,468,null,0400000US20,Kansas,20
541621,null,10920,null,243678,null,7527,null,200624,null,6772,null,159010,null,5944,null,41614,null,2643,null,43054,null,3432,null,40105,null,3290,null,2949,null,762,null,297943,null,7095,null,262517,null,6774,null,146056,null,6290,null,116461,null,3741,null,35426,null,2621,null,33069,null,2517,null,2357,null,630,null,0400000US21,Kentucky,21
517086,null,8767,null,243059,null,6452,null,196179,null,6248,null,157630,null,5844,null,38549,null,3059,null,46880,null,3548,null,43616,null,3499,null,3264,null,803,null,274027,null,6986,null,240461,null,6666,null,136947,null,6286,null,103514,null,3583,null,33566,null,2566,null,30968,null,2507,null,2598,null,646,null,0400000US22,Louisiana,22
188405,null,4716,null,82799,null,3791,null,61337,null,3364,null,46418,null,3332,null,14919,null,1426,null,21462,null,2329,null,19498,null,2202,null,1964,null,627,null,105606,null,3977,null,86974,null,3595,null,45361,null,3147,null,41613,null,1894,null,18632,null,2029,null,16999,null,1977,null,1633,null,473,null,0400000US23,Maine,23
690211,null,10642,null,306746,null,8756,null,234215,null,7514,null,186370,null,7519,null,47845,null,2899,null,72531,null,4683,null,67927,null,4622,null,4604,null,797,null,383465,null,6911,null,327258,null,6740,null,200081,null,6032,null,127177,null,3918,null,56207,null,3906,null,51918,null,3593,null,4289,null,1123,null,0400000US24,Maryland,24
887935,null,12091,null,393771,null,8238,null,298311,null,8261,null,230862,null,7773,null,67449,null,2915,null,95460,null,5128,null,89923,null,5036,null,5537,null,1009,null,494164,null,8529,null,414616,null,7805,null,229837,null,6873,null,184779,null,4776,null,79548,null,4469,null,72687,null,4435,null,6861,null,970,null,0400000US25,Massachusetts,25
1288326,null,13813,null,600496,null,10199,null,483928,null,8780,null,385674,null,8643,null,98254,null,3180,null,116568,null,4903,null,108175,null,4869,null,8393,null,1140,null,687830,null,10099,null,601698,null,9727,null,331126,null,7761,null,270572,null,5153,null,86132,null,3589,null,79530,null,3473,null,6602,null,1196,null,0400000US26,Michigan,26
709291,null,8697,null,337328,null,7090,null,261236,null,7222,null,213239,null,6841,null,47997,null,2412,null,76092,null,4333,null,72346,null,4279,null,3746,null,732,null,371963,null,6083,null,316218,null,5169,null,175738,null,5148,null,140480,null,3642,null,55745,null,3359,null,52701,null,3322,null,3044,null,669,null,0400000US27,Minnesota,27
326242,null,8202,null,149026,null,6288,null,122606,null,5618,null,97605,null,5108,null,25001,null,2237,null,26420,null,3146,null,24503,null,3016,null,1917,null,602,null,177216,null,5032,null,160205,null,4841,null,81919,null,4265,null,78286,null,3112,null,17011,null,2379,null,15643,null,2267,null,1368,null,691,null,0400000US28,Mississippi,28
775352,null,11985,null,352325,null,8866,null,281265,null,7461,null,224968,null,6978,null,56297,null,3189,null,71060,null,4260,null,65789,null,4284,null,5271,null,944,null,423027,null,8251,null,368711,null,7554,null,201805,null,5901,null,166906,null,4608,null,54316,null,3873,null,50950,null,3905,null,3366,null,782,null,0400000US29,Missouri,29
131227,null,4028,null,63266,null,3073,null,50544,null,2755,null,39543,null,2659,null,11001,null,1037,null,12722,null,1742,null,11769,null,1696,null,953,null,376,null,67961,null,3022,null,55447,null,2726,null,30878,null,2325,null,24569,null,1594,null,12514,null,1327,null,11507,null,1285,null,1007,null,447,null,0400000US30,Montana,30
240225,null,5174,null,115406,null,3864,null,90989,null,3483,null,73660,null,3402,null,17329,null,1400,null,24417,null,2642,null,23144,null,2516,null,1273,null,498,null,124819,null,3680,null,108600,null,3676,null,56932,null,3043,null,51668,null,1982,null,16219,null,1530,null,15085,null,1505,null,1134,null,513,null,0400000US31,Nebraska,31
322347,null,7865,null,175976,null,5368,null,131775,null,5466,null,108072,null,5144,null,23703,null,2178,null,44201,null,3459,null,40777,null,3405,null,3424,null,812,null,146371,null,5851,null,118460,null,4825,null,75270,null,4398,null,43190,null,2590,null,27911,null,2729,null,25588,null,2761,null,2323,null,611,null,0400000US32,Nevada,32
159583,null,5253,null,74169,null,4039,null,51838,null,3237,null,41501,null,2992,null,10337,null,1245,null,22331,null,2853,null,20648,null,2663,null,1683,null,609,null,85414,null,3369,null,68918,null,2938,null,37976,null,2390,null,30942,null,1898,null,16496,null,2156,null,15204,null,2007,null,1292,null,576,null,0400000US33,New Hampshire,33
964586,null,14237,null,427021,null,9723,null,342400,null,8547,null,264164,null,7998,null,78236,null,3890,null,84621,null,4132,null,78241,null,4164,null,6380,null,1171,null,537565,null,10632,null,474064,null,9140,null,247007,null,7959,null,227057,null,5230,null,63501,null,4653,null,55598,null,4372,null,7903,null,1373,null,0400000US34,New Jersey,34
252304,null,7315,null,122516,null,5238,null,96368,null,4985,null,74888,null,4586,null,21480,null,1891,null,26148,null,2748,null,24529,null,2605,null,1619,null,580,null,129788,null,4776,null,110276,null,4128,null,65040,null,4197,null,45236,null,2198,null,19512,null,2186,null,18106,null,2068,null,1406,null,478,null,0400000US35,New Mexico,35
2505117,null,19129,null,1103912,null,14362,null,871068,null,13972,null,679030,null,13595,null,192038,null,6226,null,232844,null,7599,null,215452,null,7575,null,17392,null,1739,null,1401205,null,12428,null,1216436,null,11343,null,677055,null,11544,null,539381,null,7404,null,184769,null,6517,null,167960,null,6367,null,16809,null,1768,null,0400000US36,New York,36
1173981,null,14653,null,524776,null,9200,null,414773,null,9770,null,338255,null,8995,null,76518,null,3756,null,110003,null,4563,null,104363,null,4235,null,5640,null,1153,null,649205,null,10763,null,566048,null,9882,null,330483,null,7657,null,235565,null,5300,null,83157,null,4567,null,78647,null,4424,null,4510,null,884,null,0400000US37,North Carolina,37
103596,null,3668,null,52461,null,2632,null,41809,null,2705,null,33622,null,2499,null,8187,null,925,null,10652,null,1539,null,10401,null,1520,null,251,null,163,null,51135,null,2486,null,43687,null,2477,null,22919,null,2351,null,20768,null,1226,null,7448,null,1288,null,7159,null,1306,null,289,null,195,null,0400000US38,North Dakota,38
1543692,null,15547,null,702874,null,11080,null,568531,null,10230,null,451001,null,10263,null,117530,null,4231,null,134343,null,5763,null,125060,null,5716,null,9283,null,1258,null,840818,null,10895,null,735832,null,10356,null,401979,null,9427,null,333853,null,6201,null,104986,null,4763,null,96265,null,4340,null,8721,null,1535,null,0400000US39,Ohio,39
463554,null,7687,null,216374,null,5458,null,176456,null,6072,null,140274,null,5680,null,36182,null,2420,null,39918,null,3243,null,36568,null,3080,null,3350,null,875,null,247180,null,6261,null,213148,null,5980,null,112584,null,4951,null,100564,null,3166,null,34032,null,2839,null,31724,null,2910,null,2308,null,582,null,0400000US40,Oklahoma,40
531194,null,7117,null,253438,null,6574,null,186684,null,6140,null,149799,null,5533,null,36885,null,2357,null,66754,null,4086,null,62042,null,3977,null,4712,null,1071,null,277756,null,6273,null,227347,null,6383,null,131913,null,5814,null,95434,null,3708,null,50409,null,3875,null,45563,null,3639,null,4846,null,1030,null,0400000US41,Oregon,41
1675283,null,14559,null,741132,null,9959,null,591875,null,9210,null,448436,null,8934,null,143439,null,4633,null,149257,null,5872,null,137699,null,5872,null,11558,null,1537,null,934151,null,11464,null,818641,null,11366,null,414368,null,10707,null,404273,null,5417,null,115510,null,4879,null,103964,null,4607,null,11546,null,1190,null,0400000US42,Pennsylvania,42
148597,null,4805,null,67170,null,3485,null,52931,null,3082,null,40242,null,3108,null,12689,null,1376,null,14239,null,1913,null,13322,null,1835,null,917,null,494,null,81427,null,3552,null,70575,null,3203,null,38538,null,2892,null,32037,null,1987,null,10852,null,1586,null,10118,null,1478,null,734,null,306,null,0400000US44,Rhode Island,44
550502,null,10360,null,254130,null,7493,null,207324,null,7034,null,168196,null,6922,null,39128,null,2665,null,46806,null,3545,null,43389,null,3586,null,3417,null,835,null,296372,null,7227,null,262571,null,7105,null,151964,null,6184,null,110607,null,3665,null,33801,null,2638,null,30823,null,2462,null,2978,null,725,null,0400000US45,South Carolina,45
107706,null,4537,null,50860,null,3029,null,40983,null,2853,null,32021,null,2631,null,8962,null,1091,null,9877,null,1543,null,9506,null,1511,null,371,null,249,null,56846,null,2947,null,49301,null,2651,null,24457,null,2189,null,24844,null,1417,null,7545,null,1299,null,7170,null,1290,null,375,null,189,null,0400000US46,South Dakota,46
801545,null,11375,null,370211,null,8054,null,294844,null,6838,null,235745,null,6645,null,59099,null,3372,null,75367,null,4748,null,70624,null,4724,null,4743,null,984,null,431334,null,8766,null,381053,null,8017,null,219723,null,6670,null,161330,null,4671,null,50281,null,3530,null,45221,null,3474,null,5060,null,961,null,0400000US47,Tennessee,47
2453199,null,23515,null,1185357,null,15080,null,939021,null,15713,null,777652,null,14520,null,161369,null,5237,null,246336,null,9603,null,234975,null,9319,null,11361,null,1535,null,1267842,null,14271,null,1095884,null,13841,null,668487,null,10952,null,427397,null,7101,null,171958,null,6967,null,158912,null,6784,null,13046,null,1785,null,0400000US48,Texas,48
205419,null,6459,null,99537,null,4258,null,73121,null,4051,null,59814,null,3639,null,13307,null,1539,null,26416,null,2484,null,25146,null,2501,null,1270,null,406,null,105882,null,4179,null,88891,null,3918,null,52686,null,3274,null,36205,null,2104,null,16991,null,1929,null,15634,null,1710,null,1357,null,641,null,0400000US49,Utah,49
88601,null,3309,null,41510,null,2085,null,30750,null,1862,null,23589,null,1848,null,7161,null,803,null,10760,null,1289,null,9920,null,1289,null,840,null,319,null,47091,null,2381,null,38952,null,2104,null,21010,null,1643,null,17942,null,1238,null,8139,null,1158,null,7468,null,1129,null,671,null,291,null,0400000US50,Vermont,50
968030,null,10571,null,440220,null,8883,null,341759,null,8138,null,278264,null,7672,null,63495,null,2807,null,98461,null,4823,null,91958,null,4601,null,6503,null,1210,null,527810,null,8516,null,456332,null,7895,null,271753,null,6838,null,184579,null,4408,null,71478,null,4603,null,66524,null,4528,null,4954,null,1070,null,0400000US51,Virginia,51
881972,null,11018,null,426518,null,8762,null,322253,null,8408,null,265358,null,8237,null,56895,null,3044,null,104265,null,5431,null,98288,null,5379,null,5977,null,1205,null,455454,null,8331,null,373929,null,8236,null,223102,null,7018,null,150827,null,4333,null,81525,null,4271,null,75536,null,3957,null,5989,null,1130,null,0400000US53,Washington,53
242466,null,5881,null,110478,null,4724,null,91255,null,4525,null,68098,null,4190,null,23157,null,2113,null,19223,null,2370,null,17571,null,2259,null,1652,null,526,null,131988,null,4143,null,115281,null,4329,null,56157,null,3762,null,59124,null,2465,null,16707,null,2310,null,15457,null,2327,null,1250,null,476,null,0400000US54,West Virginia,54
779756,null,10534,null,368552,null,7359,null,284545,null,6996,null,227928,null,6432,null,56617,null,2641,null,84007,null,4855,null,78540,null,4534,null,5467,null,1115,null,411204,null,6794,null,344679,null,6550,null,186246,null,5953,null,158433,null,3521,null,66525,null,3388,null,61956,null,3383,null,4569,null,708,null,0400000US55,Wisconsin,55
71070,null,3636,null,36469,null,2832,null,28235,null,2388,null,22534,null,2171,null,5701,null,975,null,8234,null,1806,null,7799,null,1777,null,435,null,233,null,34601,null,2279,null,29475,null,2199,null,17419,null,1757,null,12056,null,1254,null,5126,null,1000,null,4693,null,952,null,433,null,262,null,0400000US56,Wyoming,56
306255,null,7093,null,130875,null,4940,null,110804,null,4321,null,75465,null,3975,null,35339,null,2455,null,20071,null,2084,null,16592,null,1912,null,3479,null,864,null,175380,null,4819,null,159496,null,4539,null,83183,null,3570,null,76313,null,2966,null,15884,null,1672,null,12511,null,1547,null,3373,null,689,null,0400000US72,Puerto Rico,72
