B20003_001E,B20003_001EA,B20003_001M,B20003_001MA,B20003_002E,B20003_002EA,B20003_002M,B20003_002MA,B20003_003E,B20003_003EA,B20003_003M,B20003_003MA,B20003_004E,B20003_004EA,B20003_004M,B20003_004MA,B20003_005E,B20003_005EA,B20003_005M,B20003_005MA,B20003_006E,B20003_006EA,B20003_006M,B20003_006MA,B20003_007E,B20003_007EA,B20003_007M,B20003_007MA,GEO_ID,NAME,state
80233210200,null,929036800,null,52097161000,null,769969877,null,43385667300,null,771731192,null,8711493700,null,387842708,null,28136049200,null,438574982,null,20035457600,null,420489703,null,8100591600,null,277441971,null,0400000US01,Alabama,01
16630566500,null,488159855,null,10938038200,null,394890001,null,7142706100,null,329780866,null,3795332100,null,374930788,null,5692528300,null,199722176,null,3583022300,null,215974855,null,2109506000,null,172235669,null,0400000US02,Alaska,02
124821313100,null,1350266602,null,80668299600,null,1084976438,null,63617395400,null,1140933043,null,17050904200,null,674371267,null,44153013600,null,650623162,null,31070154000,null,622357923,null,13082859500,null,389273863,null,0400000US04,Arizona,04
45623179600,null,839942579,null,29287117900,null,765173128,null,23277721500,null,737107916,null,6009396400,null,293457854,null,16336061600,null,359539219,null,11319465100,null,306535097,null,5016596500,null,231600797,null,0400000US05,Arkansas,05
864762349500,null,4148427391,null,556135347400,null,3312159285,null,435572502500,null,3216008999,null,120562844900,null,1800953329,null,308627002100,null,2095991781,null,210693097000,null,1988719868,null,97933905000,null,1195147734,null,0400000US06,California,06
116895290400,null,1258915977,null,76206257100,null,1046207264,null,60305293500,null,1028509325,null,15900963600,null,447779640,null,40689033300,null,645662336,null,28436897500,null,607957009,null,12252135900,null,408421288,null,0400000US08,Colorado,08
103431602600,null,1377514746,null,67311553800,null,1262037341,null,55647746200,null,1308027083,null,11663807600,null,593925012,null,36120048800,null,645982982,null,25214966900,null,631656347,null,10905081900,null,418328031,null,0400000US09,Connecticut,09
19411999400,null,488182082,null,11819203000,null,415877009,null,9765639100,null,408978176,null,2053563800,null,208278897,null,7592796400,null,238183413,null,5557973200,null,246095341,null,2034823200,null,115817383,null,0400000US10,Delaware,10
19686506500,null,624209565,null,11251524400,null,504641929,null,8994591500,null,502305277,null,2256932900,null,299268364,null,8434982100,null,303588898,null,6417468600,null,304603921,null,2017513500,null,162744628,null,0400000US11,District of Columbia,11
368647289900,null,2579679992,null,234170056800,null,2557862794,null,186320624300,null,2324516672,null,47849432500,null,1525642678,null,134477233100,null,968035597,null,97781048700,null,941032440,null,36696184400,null,601952049,null,0400000US12,Florida,12
197415472500,null,1867845950,null,125122891700,null,1702968196,null,102935019700,null,1694081363,null,22187872000,null,787123596,null,72292580800,null,874198731,null,52319429600,null,779501897,null,19973151200,null,495636966,null,0400000US13,Georgia,13
28551272400,null,528280893,null,17770000200,null,405387362,null,14174141600,null,388352818,null,3595858600,null,239651866,null,10781272200,null,313524483,null,7777579500,null,277006347,null,3003692600,null,242870972,null,0400000US15,Hawaii,15
27987894000,null,680124456,null,18856711600,null,607970565,null,14238743700,null,531437428,null,4617967900,null,344608481,null,9131182500,null,334461470,null,5824139200,null,214556412,null,3307043200,null,234038728,null,0400000US16,Idaho,16
297891127900,null,2155384334,null,193580287600,null,1863709313,null,157786064100,null,1772501867,null,35794223500,null,973709209,null,104310840300,null,1065661775,null,75322679500,null,1024822792,null,28988160800,null,569182567,null,0400000US17,Illinois,17
122624709000,null,1056632448,null,79800170400,null,958896561,null,65122945700,null,948444031,null,14677224600,null,451687878,null,42824538600,null,568288493,null,30109257800,null,547895180,null,12715280800,null,324563584,null,0400000US18,Indiana,18
58362441700,null,666203598,null,37560281600,null,545986715,null,30799570900,null,527772942,null,6760710600,null,257174974,null,20802160100,null,380180975,null,14564089900,null,317693543,null,6238070200,null,224088499,null,0400000US19,Iowa,19
57031383100,null,853318742,null,37275010200,null,793766155,null,30893515700,null,773454937,null,6381494500,null,366881747,null,19756373000,null,306704452,null,14136337600,null,320624869,null,5620035300,null,175735263,null,0400000US20,Kansas,20
72928815700,null,1084643378,null,46319367000,null,984222226,null,37388978500,null,901451078,null,8930388400,null,298233577,null,26609448800,null,464393574,null,19116899200,null,462453849,null,7492549600,null,279031350,null,0400000US21,Kentucky,21
75900838400,null,963537306,null,50704688600,null,869645107,null,39931276000,null,739351525,null,10773412600,null,439253153,null,25196149800,null,447277633,null,17560010600,null,429751213,null,7636139200,null,246607863,null,0400000US22,Louisiana,22
25282457000,null,462425874,null,15960282900,null,407884904,null,12569554800,null,375705698,null,3390728100,null,212263899,null,9322174100,null,229013876,null,6403329200,null,226283984,null,2918844900,null,148609032,null,0400000US23,Maine,23
158361343800,null,1526250507,null,96073688900,null,1302008984,null,81212342600,null,1258998139,null,14861346400,null,616998599,null,62287654800,null,811458632,null,46007250500,null,893251207,null,16280404400,null,480164796,null,0400000US24,Maryland,24
175723870500,null,1680320250,null,110405629800,null,1416514497,null,89963281700,null,1383221062,null,20442348100,null,790455849,null,65318240700,null,743004428,null,45075573200,null,831499693,null,20242667500,null,534281422,null,0400000US25,Massachusetts,25
197816248800,null,1309642812,null,127745671800,null,1165843376,null,99801682600,null,1292705158,null,27943989200,null,639216993,null,70070577000,null,644550271,null,47573438600,null,624517830,null,22497138400,null,383176656,null,0400000US26,Michigan,26
125442514800,null,1137918205,null,79479297400,null,1093156143,null,63865483600,null,1111489450,null,15613813800,null,428879376,null,45963217400,null,594118419,null,31750980700,null,568902931,null,14212236700,null,285760399,null,0400000US27,Minnesota,27
44916637900,null,866719768,null,28928497500,null,761612894,null,22957914600,null,712871778,null,5970582900,null,564468441,null,15988140400,null,315904024,null,11367818200,null,331911536,null,4620322200,null,217549483,null,0400000US28,Mississippi,28
111723150700,null,1089834191,null,70390392100,null,899945671,null,56877295700,null,790661566,null,13513096400,null,548074339,null,41332758600,null,630847167,null,29687256900,null,592507476,null,11645501600,null,305804857,null,0400000US29,Missouri,29
16954766500,null,465322573,null,11121843300,null,427913779,null,8329915100,null,393000934,null,2791928200,null,205848178,null,5832923200,null,177754051,null,3793859300,null,170317830,null,2039063900,null,105375108,null,0400000US30,Montana,30
34773028300,null,469427253,null,22358018200,null,413086371,null,18924985900,null,422985542,null,3433032200,null,144071925,null,12415010100,null,262583678,null,9035885000,null,257084501,null,3379125100,null,133452123,null,0400000US31,Nebraska,31
58185259600,null,1039743287,null,37550884400,null,944251253,null,30160687000,null,834989826,null,7390197400,null,472492887,null,20634375200,null,547256020,null,14562360600,null,425815932,null,6072014600,null,388747184,null,0400000US32,Nevada,32
33348088300,null,624503330,null,21906454200,null,542857848,null,17921889000,null,496224141,null,3984565200,null,259304642,null,11441634200,null,305145789,null,7954246200,null,332318577,null,3487388000,null,155396721,null,0400000US33,New Hampshire,33
246450416900,null,1915898243,null,159222751400,null,1758772828,null,131910163100,null,1751085931,null,27312588300,null,829405383,null,87227665500,null,1039235410,null,61685884700,null,1084192451,null,25541780800,null,537178939,null,0400000US34,New Jersey,34
33155892800,null,707174418,null,20705809500,null,519882121,null,16251486900,null,488898843,null,4454322600,null,226720830,null,12450083300,null,362102661,null,8659565400,null,284967141,null,3790517900,null,233244667,null,0400000US35,New Mexico,35
473180573200,null,2829076062,null,293343897500,null,2525982532,null,240161044400,null,2371506285,null,53182853100,null,1252810327,null,179836675800,null,1793203791,null,130864260100,null,1747211236,null,48972415700,null,734643850,null,0400000US36,New York,36
176855612900,null,1547045645,null,111723871300,null,1273268119,null,91721234900,null,1181968159,null,20002636400,null,695615427,null,65131741600,null,831213761,null,46236575000,null,852386393,null,18895166600,null,466039667,null,0400000US37,North Carolina,37
12550942800,null,306057323,null,8388863200,null,282136123,null,6767135800,null,293884929,null,1621727500,null,105683838,null,4162079500,null,101527269,null,2813298200,null,110762841,null,1348781300,null,75622860,null,0400000US38,North Dakota,38
224476930400,null,1466415898,null,142194977000,null,1344354306,null,115649335000,null,1275311295,null,26545642000,null,746527473,null,82281953400,null,753068294,null,57824635700,null,792543288,null,24457317800,null,459797226,null,0400000US39,Ohio,39
64046042200,null,906128096,null,42034567100,null,771820788,null,34209976900,null,699689644,null,7824590200,null,378947491,null,22011475100,null,431196183,null,15839003300,null,393940951,null,6172471800,null,248051177,null,0400000US40,Oklahoma,40
75034249000,null,955275566,null,48015158300,null,827698925,null,36921509200,null,835048474,null,11093649100,null,470927887,null,27019090600,null,508752847,null,17500990000,null,464107828,null,9518100600,null,292770746,null,0400000US41,Oregon,41
259955786300,null,1779508898,null,166952568900,null,1598810699,null,136619797500,null,1482152818,null,30332771400,null,847741562,null,93003217400,null,828607848,null,66011019800,null,753905744,null,26992197600,null,589628623,null,0400000US42,Pennsylvania,42
23816855200,null,524595393,null,14772428800,null,431684948,null,12189433800,null,492467598,null,2582995000,null,209032564,null,9044426400,null,300912658,null,6095088200,null,313772191,null,2949338200,null,194298635,null,0400000US44,Rhode Island,44
80038057700,null,985134282,null,50869724000,null,827150987,null,42199992200,null,832646330,null,8669731800,null,345578647,null,29168333800,null,503821715,null,20650269800,null,464414936,null,8518063900,null,297899657,null,0400000US45,South Carolina,45
14216184000,null,306189887,null,9201036900,null,272502166,null,7568171000,null,265966698,null,1632865900,null,153187269,null,5015147100,null,138240983,null,3556617300,null,153034203,null,1458529800,null,89231721,null,0400000US46,South Dakota,46
115333496100,null,1116150014,null,74596498100,null,1074867106,null,59929736400,null,952470762,null,14666761700,null,610423827,null,40736998000,null,494927118,null,29262200600,null,524621919,null,11474797400,null,318798335,null,0400000US47,Tennessee,47
478919310900,null,2671830714,null,316531363500,null,2301655494,null,260036572500,null,2060301713,null,56494791000,null,1113856625,null,162387947400,null,1252275638,null,117757486000,null,1065498059,null,44630461300,null,754768884,null,0400000US48,Texas,48
50027512100,null,686209540,null,34752763000,null,618330232,null,28195411900,null,592005530,null,6557351100,null,289069123,null,15274749100,null,391488102,null,10088623400,null,399889175,null,5186125700,null,255398738,null,0400000US49,Utah,49
13060881300,null,316022953,null,7876431800,null,285498649,null,6117430500,null,281233900,null,1759001300,null,143818597,null,5184449500,null,179841942,null,3547506200,null,168561110,null,1636943400,null,98847936,null,0400000US50,Vermont,50
