B18036_001E,B18036_001EA,B18036_001M,B18036_001MA,B18036_002E,B18036_002EA,B18036_002M,B18036_002MA,B18036_003E,B18036_003EA,B18036_003M,B18036_003MA,B18036_004E,B18036_004EA,B18036_004M,B18036_004MA,B18036_005E,B18036_005EA,B18036_005M,B18036_005MA,B18036_006E,B18036_006EA,B18036_006M,B18036_006MA,B18036_007E,B18036_007EA,B18036_007M,B18036_007MA,B18036_008E,B18036_008EA,B18036_008M,B18036_008MA,B18036_009E,B18036_009EA,B18036_009M,B18036_009MA,B18036_010E,B18036_010EA,B18036_010M,B18036_010MA,B18036_011E,B18036_011EA,B18036_011M,B18036_011MA,B18036_012E,B18036_012EA,B18036_012M,B18036_012MA,B18036_013E,B18036_013EA,B18036_013M,B18036_013MA,B18036_014E,B18036_014EA,B18036_014M,B18036_014MA,B18036_015E,B18036_015EA,B18036_015M,B18036_015MA,B18036_016E,B18036_016EA,B18036_016M,B18036_016MA,B18036_017E,B18036_017EA,B18036_017M,B18036_017MA,B18036_018E,B18036_018EA,B18036_018M,B18036_018MA,B18036_019E,B18036_019EA,B18036_019M,B18036_019MA,B18036_020E,B18036_020EA,B18036_020M,B18036_020MA,B18036_021E,B18036_021EA,B18036_021M,B18036_021MA,B18036_022E,B18036_022EA,B18036_022M,B18036_022MA,B18036_023E,B18036_023EA,B18036_023M,B18036_023MA,B18036_024E,B18036_024EA,B18036_024M,B18036_024MA,B18036_025E,B18036_025EA,B18036_025M,B18036_025MA,B18036_026E,B18036_026EA,B18036_026M,B18036_026MA,B18036_027E,B18036_027EA,B18036_027M,B18036_027MA,B18036_028E,B18036_028EA,B18036_028M,B18036_028MA,B18036_029E,B18036_029EA,B18036_029M,B18036_029MA,B18036_030E,B18036_030EA,B18036_030M,B18036_030MA,B18036_031E,B18036_031EA,B18036_031M,B18036_031MA,GEO_ID,NAME,state
6135464,null,6330,null,445059,null,10233,null,207497,null,7370,null,10388,null,1787,null,2574,null,903,null,7814,null,1674,null,197109,null,6946,null,54568,null,4403,null,142541,null,5347,null,237562,null,8246,null,7776,null,1691,null,2418,null,939,null,5358,null,1350,null,229786,null,8313,null,75445,null,4936,null,154341,null,6108,null,5690405,null,11876,null,2783762,null,9385,null,318755,null,8334,null,58268,null,6101,null,260487,null,8144,null,2465007,null,9965,null,200326,null,9974,null,2264681,null,11789,null,2906643,null,9906,null,298257,null,6281,null,59397,null,4613,null,238860,null,6618,null,2608386,null,10603,null,313144,null,9571,null,2295242,null,12017,null,0400000US13,Georgia,13
798869,null,3163,null,41946,null,3879,null,23219,null,2394,null,1081,null,558,null,192,null,233,null,889,null,484,null,22138,null,2385,null,6382,null,1477,null,15756,null,2090,null,18727,null,2323,null,172,null,175,null,0,null,271,null,172,null,175,null,18555,null,2271,null,4899,null,1023,null,13656,null,1915,null,756923,null,5428,null,374613,null,3706,null,39215,null,1953,null,3202,null,1049,null,36013,null,2146,null,335398,null,3902,null,19118,null,2357,null,316280,null,4383,null,382310,null,3074,null,35531,null,2114,null,3761,null,1271,null,31770,null,2170,null,346779,null,3193,null,25449,null,2624,null,321330,null,3793,null,0400000US15,Hawaii,15
937051,null,3152,null,59381,null,3733,null,29179,null,2615,null,1490,null,596,null,266,null,210,null,1224,null,562,null,27689,null,2558,null,6033,null,1181,null,21656,null,2223,null,30202,null,2608,null,862,null,418,null,109,null,123,null,753,null,432,null,29340,null,2589,null,8272,null,1459,null,21068,null,2060,null,877670,null,4831,null,440622,null,3761,null,45713,null,2778,null,6763,null,1649,null,38950,null,2786,null,394909,null,3714,null,29594,null,2820,null,365315,null,4429,null,437048,null,3359,null,48654,null,2571,null,11685,null,1798,null,36969,null,2331,null,388394,null,3516,null,43808,null,2959,null,344586,null,3750,null,0400000US16,Idaho,16
8274420,null,6314,null,464476,null,11071,null,229321,null,7874,null,10370,null,1892,null,1923,null,705,null,8447,null,1674,null,218951,null,7384,null,57678,null,3814,null,161273,null,5878,null,235155,null,7479,null,7765,null,1395,null,1805,null,528,null,5960,null,1189,null,227390,null,7189,null,75947,null,4109,null,151443,null,5973,null,7809944,null,12300,null,3886219,null,9302,null,438868,null,6146,null,66192,null,4857,null,372676,null,6561,null,3447351,null,10389,null,256109,null,8809,null,3191242,null,12531,null,3923725,null,9010,null,408241,null,6198,null,75293,null,4650,null,332948,null,5705,null,3515484,null,8620,null,362621,null,11135,null,3152863,null,13486,null,0400000US17,Illinois,17
4025094,null,4066,null,303762,null,7954,null,141653,null,5369,null,5679,null,1187,null,1489,null,717,null,4190,null,1073,null,135974,null,5267,null,34224,null,2646,null,101750,null,4854,null,162109,null,5442,null,5594,null,1177,null,2317,null,827,null,3277,null,833,null,156515,null,5301,null,51255,null,3495,null,105260,null,4575,null,3721332,null,8977,null,1856890,null,6309,null,205780,null,5375,null,35014,null,3760,null,170766,null,5430,null,1651110,null,6563,null,117060,null,5527,null,1534050,null,9094,null,1864442,null,6906,null,193326,null,5027,null,45512,null,4041,null,147814,null,4420,null,1671116,null,7129,null,173248,null,6133,null,1497868,null,8314,null,0400000US18,Indiana,18
1862344,null,3017,null,120342,null,4823,null,57289,null,3428,null,2406,null,820,null,603,null,368,null,1803,null,642,null,54883,null,3327,null,16290,null,1884,null,38593,null,2963,null,63053,null,3117,null,2189,null,668,null,602,null,337,null,1587,null,585,null,60864,null,3139,null,19755,null,2191,null,41109,null,2752,null,1742002,null,6131,null,876716,null,4755,null,92351,null,3135,null,14394,null,1934,null,77957,null,3323,null,784365,null,5203,null,53202,null,3842,null,731163,null,6021,null,865286,null,4328,null,89068,null,3086,null,19131,null,2451,null,69937,null,2839,null,776218,null,4461,null,76684,null,4160,null,699534,null,5724,null,0400000US19,Iowa,19
1742594,null,4067,null,112340,null,4422,null,54799,null,2768,null,3137,null,759,null,644,null,422,null,2493,null,728,null,51662,null,2650,null,14659,null,1570,null,37003,null,2306,null,57541,null,3352,null,2016,null,610,null,647,null,452,null,1369,null,464,null,55525,null,3373,null,15886,null,1825,null,39639,null,2965,null,1630254,null,5785,null,815424,null,3937,null,93244,null,3264,null,15657,null,2187,null,77587,null,3015,null,722180,null,4589,null,51253,null,3817,null,670927,null,5522,null,814830,null,4798,null,85248,null,3379,null,16199,null,2076,null,69049,null,2767,null,729582,null,4763,null,68117,null,3891,null,661465,null,5556,null,0400000US20,Kansas,20
2726925,null,4362,null,327837,null,9300,null,156379,null,5299,null,5010,null,1038,null,1089,null,561,null,3921,null,900,null,151369,null,5269,null,51620,null,4405,null,99749,null,4489,null,171458,null,7044,null,4235,null,981,null,1676,null,584,null,2559,null,810,null,167223,null,6990,null,70503,null,4712,null,96720,null,4952,null,2399088,null,9989,null,1175986,null,6337,null,132776,null,5522,null,28412,null,3476,null,104364,null,5052,null,1043210,null,7419,null,99193,null,5283,null,944017,null,8643,null,1223102,null,7771,null,128687,null,3656,null,34185,null,3018,null,94502,null,3922,null,1094415,null,8299,null,148974,null,5501,null,945441,null,9676,null,0400000US21,Kentucky,21
2724416,null,4586,null,248334,null,9149,null,120554,null,5483,null,5012,null,1228,null,2949,null,929,null,2063,null,658,null,115542,null,5295,null,33226,null,3144,null,82316,null,4141,null,127780,null,5993,null,3809,null,1014,null,1662,null,727,null,2147,null,712,null,123971,null,5852,null,49353,null,4346,null,74618,null,4177,null,2476082,null,8952,null,1190416,null,6671,null,149308,null,4902,null,32685,null,3612,null,116623,null,4402,null,1041108,null,7058,null,97724,null,5718,null,943384,null,7848,null,1285666,null,6217,null,150627,null,4892,null,41491,null,3305,null,109136,null,4767,null,1135039,null,7046,null,193747,null,6813,null,941292,null,10013,null,0400000US22,Louisiana,22
856920,null,2046,null,85948,null,4264,null,41602,null,2817,null,1433,null,575,null,377,null,255,null,1056,null,485,null,40169,null,2869,null,12079,null,1475,null,28090,null,2483,null,44346,null,3059,null,1792,null,710,null,601,null,412,null,1191,null,592,null,42554,null,2827,null,15841,null,2107,null,26713,null,2109,null,770972,null,4514,null,377338,null,3364,null,38300,null,1957,null,6008,null,1264,null,32292,null,2113,null,339038,null,3481,null,24259,null,2715,null,314779,null,3986,null,393634,null,3340,null,37149,null,2049,null,7230,null,1512,null,29919,null,1830,null,356485,null,3229,null,33998,null,2932,null,322487,null,4386,null,0400000US23,Maine,23
3646070,null,4525,null,210618,null,8284,null,100658,null,5915,null,4166,null,1062,null,1237,null,612,null,2929,null,788,null,96492,null,5474,null,21662,null,2906,null,74830,null,4732,null,109960,null,5459,null,3049,null,986,null,489,null,368,null,2560,null,913,null,106911,null,5343,null,29774,null,3158,null,77137,null,4329,null,3435452,null,9944,null,1653384,null,6821,null,187179,null,4836,null,20290,null,2464,null,166889,null,5207,null,1466205,null,6918,null,67992,null,6189,null,1398213,null,8018,null,1782068,null,6600,null,178130,null,4293,null,27044,null,3404,null,151086,null,4971,null,1603938,null,6337,null,111542,null,6085,null,1492396,null,8024,null,0400000US24,Maryland,24
4192272,null,3919,null,286871,null,8663,null,135172,null,5273,null,7803,null,1689,null,1461,null,656,null,6342,null,1542,null,127369,null,5370,null,37655,null,3474,null,89714,null,4572,null,151699,null,6225,null,4845,null,1156,null,1565,null,798,null,3280,null,999,null,146854,null,6400,null,47529,null,3702,null,99325,null,4965,null,3905401,null,8610,null,1919548,null,6046,null,195629,null,5070,null,26554,null,3183,null,169075,null,4563,null,1723919,null,6705,null,93714,null,6030,null,1630205,null,8715,null,1985853,null,7083,null,182488,null,4971,null,28747,null,3310,null,153741,null,5021,null,1803365,null,7644,null,149139,null,7075,null,1654226,null,8318,null,0400000US25,Massachusetts,25
6493284,null,5345,null,548114,null,10816,null,265770,null,8049,null,12334,null,1651,null,3170,null,864,null,9164,null,1344,null,253436,null,8168,null,76505,null,4204,null,176931,null,6703,null,282344,null,7914,null,8291,null,1474,null,2656,null,831,null,5635,null,1149,null,274053,null,7739,null,97460,null,5028,null,176593,null,5769,null,5945170,null,12185,null,2948024,null,10106,null,344000,null,5894,null,61517,null,4067,null,282483,null,5764,null,2604024,null,10017,null,224830,null,8725,null,2379194,null,13542,null,2997146,null,9137,null,326449,null,5953,null,75182,null,4862,null,251267,null,6250,null,2670697,null,9963,null,320336,null,8263,null,2350361,null,11148,null,0400000US26,Michigan,26
3376412,null,4050,null,185831,null,5056,null,92425,null,4005,null,4126,null,965,null,1345,null,516,null,2781,null,788,null,88299,null,3904,null,22827,null,1972,null,65472,null,3471,null,93406,null,3899,null,3952,null,913,null,894,null,519,null,3058,null,731,null,89454,null,3832,null,28891,null,2549,null,60563,null,3194,null,3190581,null,6941,null,1611765,null,5593,null,168989,null,4170,null,22578,null,2697,null,146411,null,4101,null,1442776,null,5278,null,83107,null,4742,null,1359669,null,6416,null,1578816,null,5423,null,154917,null,4011,null,28189,null,2738,null,126728,null,3989,null,1423899,null,4837,null,114439,null,4591,null,1309460,null,6465,null,0400000US27,Minnesota,27
1810312,null,4813,null,213728,null,7048,null,101874,null,4760,null,4686,null,1276,null,1435,null,654,null,3251,null,1097,null,97188,null,4480,null,30565,null,3084,null,66623,null,3767,null,111854,null,4578,null,2370,null,745,null,850,null,441,null,1520,null,670,null,109484,null,4562,null,43451,null,3029,null,66033,null,3618,null,1596584,null,8404,null,769755,null,6520,null,108715,null,4344,null,26516,null,2832,null,82199,null,3979,null,661040,null,6840,null,72673,null,4164,null,588367,null,7222,null,826829,null,5152,null,100149,null,4298,null,30571,null,3173,null,69578,null,3742,null,726680,null,6331,null,126672,null,6479,null,600008,null,7848,null,0400000US28,Mississippi,28
3723702,null,4384,null,322195,null,8919,null,154155,null,6019,null,5282,null,1070,null,824,null,378,null,4458,null,1069,null,148873,null,5911,null,42067,null,3603,null,106806,null,4797,null,168040,null,6718,null,4182,null,1027,null,1349,null,519,null,2833,null,907,null,163858,null,6589,null,53696,null,3670,null,110162,null,5219,null,3401507,null,9829,null,1666464,null,7561,null,188234,null,4843,null,29188,null,3270,null,159046,null,3793,null,1478230,null,7778,null,113388,null,5500,null,1364842,null,9156,null,1735043,null,7818,null,181415,null,4044,null,34650,null,3297,null,146765,null,4186,null,1553628,null,7404,null,172460,null,6465,null,1381168,null,8500,null,0400000US29,Missouri,29
616923,null,2233,null,46844,null,3495,null,23689,null,2085,null,881,null,476,null,128,null,119,null,753,null,458,null,22808,null,2043,null,7120,null,1210,null,15688,null,1669,null,23155,null,2266,null,758,null,412,null,149,null,162,null,609,null,389,null,22397,null,2289,null,8391,null,1577,null,14006,null,1792,null,570079,null,4216,null,286045,null,2655,null,32074,null,2512,null,5974,null,1675,null,26100,null,2052,null,253971,null,3151,null,24387,null,2556,null,229584,null,3817,null,284034,null,2725,null,32121,null,2042,null,7631,null,1426,null,24490,null,1933,null,251913,null,3202,null,29869,null,2476,null,222044,null,3940,null,0400000US30,Montana,30
1111017,null,2881,null,68653,null,2908,null,33751,null,2122,null,1713,null,603,null,511,null,324,null,1202,null,521,null,32038,null,2102,null,8919,null,1358,null,23119,null,2015,null,34902,null,2514,null,1207,null,486,null,378,null,335,null,829,null,404,null,33695,null,2419,null,11445,null,1786,null,22250,null,1791,null,1042364,null,4229,null,523899,null,3395,null,59734,null,3023,null,8603,null,1688,null,51131,null,2475,null,464165,null,3429,null,30307,null,2674,null,433858,null,4107,null,518465,null,3210,null,56069,null,2377,null,10099,null,1519,null,45970,null,2265,null,462396,null,3436,null,45120,null,3314,null,417276,null,4335,null,0400000US31,Nebraska,31
1658105,null,3677,null,95559,null,5431,null,45338,null,3660,null,1634,null,610,null,77,null,127,null,1557,null,602,null,43704,null,3528,null,8261,null,1647,null,35443,null,3220,null,50221,null,3642,null,1569,null,613,null,423,null,375,null,1146,null,568,null,48652,null,3680,null,12946,null,2447,null,35706,null,2811,null,1562546,null,6071,null,797030,null,3982,null,79584,null,3643,null,11489,null,2103,null,68095,null,3449,null,717446,null,4642,null,45873,null,4269,null,671573,null,6497,null,765516,null,4647,null,74929,null,3684,null,13387,null,2142,null,61542,null,3519,null,690587,null,4315,null,67817,null,5082,null,622770,null,5745,null,0400000US32,Nevada,32
865623,null,2323,null,54334,null,3114,null,25443,null,2094,null,1163,null,444,null,503,null,297,null,660,null,334,null,24280,null,2048,null,6483,null,1292,null,17797,null,1636,null,28891,null,2384,null,708,null,394,null,149,null,143,null,559,null,380,null,28183,null,2324,null,7115,null,1484,null,21068,null,1897,null,811289,null,3845,null,402446,null,2838,null,42151,null,1882,null,4336,null,1092,null,37815,null,2047,null,360295,null,2878,null,13782,null,2053,null,346513,null,3316,null,408843,null,2891,null,40396,null,1915,null,4512,null,968,null,35884,null,1985,null,368447,null,2635,null,21118,null,2498,null,347329,null,3351,null,0400000US33,New Hampshire,33
5621967,null,4460,null,297482,null,8063,null,141204,null,5698,null,8734,null,1724,null,2140,null,897,null,6594,null,1435,null,132470,null,5867,null,28145,null,2995,null,104325,null,5137,null,156278,null,5375,null,3908,null,851,null,1039,null,484,null,2869,null,678,null,152370,null,5286,null,40161,null,3342,null,112209,null,4752,null,5324485,null,9085,null,2638303,null,8198,null,281165,null,4825,null,26985,null,3259,null,254180,null,4832,null,2357138,null,7968,null,112229,null,6719,null,2244909,null,10326,null,2686182,null,6630,null,261726,null,4588,null,33706,null,3460,null,228020,null,4807,null,2424456,null,7098,null,183187,null,8168,null,2241269,null,10594,null,0400000US34,New Jersey,34
1246126,null,3071,null,92938,null,5305,null,49434,null,3842,null,3383,null,1088,null,1189,null,748,null,2194,null,725,null,46051,null,3675,null,13067,null,2183,null,32984,null,2958,null,43504,null,3235,null,1834,null,648,null,564,null,404,null,1270,null,562,null,41670,null,3075,null,15860,null,2054,null,25810,null,2502,null,1153188,null,5895,null,563444,null,5023,null,72933,null,4626,null,14516,null,2439,null,58417,null,4602,null,490511,null,5121,null,56528,null,4340,null,433983,null,6140,null,589744,null,4388,null,67126,null,3378,null,17995,null,2283,null,49131,null,3314,null,522618,null,4972,null,86340,null,5460,null,436278,null,7363,null,0400000US35,New Mexico,35
12502822,null,7484,null,816950,null,14262,null,395288,null,11233,null,17316,null,2238,null,4219,null,1029,null,13097,null,1741,null,377972,null,10806,null,113226,null,5889,null,264746,null,8726,null,421662,null,9326,null,11391,null,1808,null,3754,null,1169,null,7637,null,1243,null,410271,null,9151,null,149061,null,6333,null,261210,null,7321,null,11685872,null,15691,null,5716250,null,13408,null,631948,null,9024,null,110343,null,5952,null,521605,null,8184,null,5084302,null,11339,null,412063,null,12077,null,4672239,null,16647,null,5969622,null,11294,null,601820,null,6958,null,120882,null,6195,null,480938,null,7535,null,5367802,null,12319,null,619147,null,13558,null,4748655,null,18078,null,0400000US36,New York,36
5766186,null,7626,null,493040,null,12592,null,227136,null,7711,null,8934,null,1598,null,1904,null,635,null,7030,null,1501,null,218202,null,7601,null,63834,null,4696,null,154368,null,6400,null,265904,null,9042,null,7581,null,1586,null,2983,null,875,null,4598,null,1354,null,258323,null,8889,null,82232,null,4902,null,176091,null,6968,null,5273146,null,14877,null,2577344,null,8982,null,282925,null,6567,null,52032,null,4445,null,230893,null,5915,null,2294419,null,9510,null,191576,null,7574,null,2102843,null,11501,null,2695802,null,11129,null,262360,null,6948,null,59521,null,4084,null,202839,null,6188,null,2433442,null,10320,null,305347,null,8967,null,2128095,null,12424,null,0400000US37,North Carolina,37
399787,null,1785,null,19253,null,1641,null,9010,null,1130,null,260,null,161,null,57,null,83,null,203,null,136,null,8750,null,1098,null,2608,null,736,null,6142,null,897,null,10243,null,1304,null,518,null,280,null,246,null,228,null,272,null,181,null,9725,null,1231,null,3417,null,861,null,6308,null,976,null,380534,null,2355,null,194813,null,2106,null,20935,null,1730,null,4280,null,1120,null,16655,null,1412,null,173878,null,2236,null,13232,null,1806,null,160646,null,2685,null,185721,null,1988,null,18970,null,1567,null,5764,null,1257,null,13206,null,1513,null,166751,null,2136,null,17218,null,1765,null,149533,null,2322,null,0400000US38,North Dakota,38
7305130,null,5785,null,593875,null,13100,null,285544,null,8166,null,13129,null,1944,null,4166,null,1206,null,8963,null,1570,null,272415,null,7929,null,80275,null,4627,null,192140,null,6703,null,308331,null,8582,null,7436,null,1148,null,2912,null,915,null,4524,null,887,null,300895,null,8640,null,107317,null,5076,null,193578,null,6636,null,6711255,null,13650,null,3296500,null,9619,null,363488,null,6924,null,59954,null,4689,null,303534,null,6444,null,2933012,null,9313,null,221130,null,7978,null,2711882,null,11572,null,3414755,null,9504,null,359156,null,5436,null,78615,null,4941,null,280541,null,5531,null,3055599,null,10433,null,339489,null,9989,null,2716110,null,14541,null,0400000US39,Ohio,39
2244004,null,4865,null,212709,null,7378,null,99406,null,5513,null,3646,null,907,null,828,null,402,null,2818,null,778,null,95760,null,5611,null,29999,null,2945,null,65761,null,4473,null,113303,null,4090,null,3961,null,1032,null,1671,null,775,null,2290,null,773,null,109342,null,4003,null,38084,null,2881,null,71258,null,3112,null,2031295,null,8455,null,1006559,null,7169,null,113832,null,4125,null,21008,null,2246,null,92824,null,4027,null,892727,null,7493,null,87742,null,5237,null,804985,null,8413,null,1024736,null,4958,null,107357,null,4119,null,23806,null,2139,null,83551,null,4233,null,917379,null,5512,null,125460,null,5120,null,791919,null,7015,null,0400000US40,Oklahoma,40
