B06009_001E,B06009_001EA,B06009_001M,B06009_001MA,B06009_002E,B06009_002EA,B06009_002M,B06009_002MA,B06009_003E,B06009_003EA,B06009_003M,B06009_003MA,B06009_004E,B06009_004EA,B06009_004M,B06009_004MA,B06009_005E,B06009_005EA,B06009_005M,B06009_005MA,B06009_006E,B06009_006EA,B06009_006M,B06009_006MA,B06009_007E,B06009_007EA,B06009_007M,B06009_007MA,B06009_008E,B06009_008EA,B06009_008M,B06009_008MA,B06009_009E,B06009_009EA,B06009_009M,B06009_009MA,B06009_010E,B06009_010EA,B06009_010M,B06009_010MA,B06009_011E,B06009_011EA,B06009_011M,B06009_011MA,B06009_012E,B06009_012EA,B06009_012M,B06009_012MA,B06009_013E,B06009_013EA,B06009_013M,B06009_013MA,B06009_014E,B06009_014EA,B06009_014M,B06009_014MA,B06009_015E,B06009_015EA,B06009_015M,B06009_015MA,B06009_016E,B06009_016EA,B06009_016M,B06009_016MA,B06009_017E,B06009_017EA,B06009_017M,B06009_017MA,B06009_018E,B06009_018EA,B06009_018M,B06009_018MA,B06009_019E,B06009_019EA,B06009_019M,B06009_019MA,B06009_020E,B06009_020EA,B06009_020M,B06009_020MA,B06009_021E,B06009_021EA,B06009_021M,B06009_021MA,B06009_022E,B06009_022EA,B06009_022M,B06009_022MA,B06009_023E,B06009_023EA,B06009_023M,B06009_023MA,B06009_024E,B06009_024EA,B06009_024M,B06009_024MA,B06009_025E,B06009_025EA,B06009_025M,B06009_025MA,B06009_026E,B06009_026EA,B06009_026M,B06009_026MA,B06009_027E,B06009_027EA,B06009_027M,B06009_027MA,B06009_028E,B06009_028EA,B06009_028M,B06009_028MA,B06009_029E,B06009_029EA,B06009_029M,B06009_029MA,B06009_030E,B06009_030EA,B06009_030M,B06009_030MA,GEO_ID,NAME,state
3045893,null,4778,null,597330,null,13024,null,978130,null,14306,null,819024,null,12391,null,408600,null,9897,null,242809,null,8091,null,2062231,null,15576,null,452671,null,12005,null,717573,null,12621,null,531370,null,11374,null,233287,null,7414,null,127330,null,5619,null,862511,null,14193,null,112328,null,5454,null,232281,null,7197,null,263611,null,8723,null,156268,null,5954,null,98023,null,4219,null,22469,null,2080,null,2085,null,743,null,4941,null,1137,null,8632,null,1343,null,4300,null,989,null,2511,null,777,null,98682,null,4783,null,30246,null,2850,null,23335,null,2668,null,15411,null,2249,null,14745,null,1853,null,14945,null,2021,null,0400000US01,Alabama,01
421818,null,2623,null,40136,null,3103,null,127441,null,5234,null,144634,null,5251,null,67754,null,3249,null,41853,null,3358,null,97260,null,3741,null,14586,null,1577,null,40886,null,3179,null,29852,null,2367,null,8953,null,1486,null,2983,null,930,null,273789,null,4255,null,15076,null,2013,null,73269,null,3840,null,99674,null,4290,null,51079,null,2736,null,34691,null,2914,null,10135,null,1602,null,666,null,385,null,3008,null,873,null,4331,null,890,null,1362,null,615,null,768,null,373,null,40634,null,2489,null,9808,null,1667,null,10278,null,1775,null,10777,null,1681,null,6360,null,1169,null,3411,null,900,null,0400000US02,Alaska,02
4075825,null,3131,null,673859,null,12050,null,1093262,null,19361,null,1276117,null,17877,null,655897,null,11989,null,376690,null,7312,null,786559,null,14408,null,129070,null,6348,null,249206,null,9820,null,270851,null,9092,null,95922,null,4882,null,41510,null,2794,null,2455004,null,18136,null,206172,null,9710,null,640999,null,13988,null,862250,null,16328,null,471101,null,11009,null,274482,null,6919,null,45429,null,3849,null,4168,null,1165,null,9027,null,1986,null,16926,null,2398,null,10025,null,1405,null,5283,null,1068,null,788833,null,14460,null,334449,null,10970,null,194030,null,10220,null,126090,null,5753,null,78849,null,5302,null,55415,null,3863,null,0400000US04,Arizona,04
1861810,null,4842,null,351075,null,8042,null,663851,null,11182,null,486644,null,9452,null,239729,null,7989,null,120511,null,4517,null,1035756,null,10085,null,204371,null,6147,null,391611,null,9393,null,262813,null,7805,null,120985,null,6128,null,55976,null,2868,null,726166,null,9252,null,106610,null,5800,null,246341,null,7513,null,209890,null,6507,null,107327,null,5573,null,55998,null,3262,null,11418,null,1536,null,855,null,591,null,4452,null,1292,null,2996,null,776,null,2152,null,648,null,963,null,473,null,88470,null,4551,null,39239,null,2819,null,21447,null,2901,null,10945,null,1646,null,9265,null,1829,null,7574,null,1367,null,0400000US05,Arkansas,05
23331762,null,6611,null,4612748,null,36455,null,5396253,null,40351,null,6439237,null,38801,null,4425024,null,34647,null,2458500,null,26148,null,8496471,null,42861,null,855914,null,18454,null,2261162,null,29259,null,3028409,null,28299,null,1605379,null,22369,null,745607,null,11588,null,6052042,null,37758,null,548136,null,11680,null,1277574,null,19196,null,1885726,null,19182,null,1397170,null,17523,null,943436,null,16627,null,265470,null,8704,null,39894,null,3704,null,50199,null,3885,null,80783,null,4960,null,63761,null,4251,null,30833,null,2842,null,8517779,null,34103,null,3168804,null,32542,null,1807318,null,28842,null,1444319,null,21214,null,1358714,null,18285,null,738624,null,15475,null,0400000US06,California,06
3203704,null,4123,null,355376,null,9942,null,797352,null,14511,null,929708,null,16567,null,721172,null,12821,null,400096,null,10072,null,946798,null,13457,null,103494,null,6211,null,293606,null,7479,null,306728,null,10117,null,170792,null,7193,null,72178,null,3789,null,1828273,null,16876,null,114121,null,5399,null,398906,null,12111,null,548809,null,10815,null,484115,null,10082,null,282322,null,9716,null,43925,null,3310,null,3531,null,1177,null,8157,null,1796,null,13709,null,1941,null,12483,null,2212,null,6045,null,1095,null,384708,null,12458,null,134230,null,8342,null,96683,null,7743,null,60462,null,5162,null,53782,null,3916,null,39551,null,3427,null,0400000US08,Colorado,08
2359568,null,1614,null,282428,null,7840,null,695183,null,11386,null,564217,null,9278,null,455313,null,9662,null,362427,null,8121,null,1106072,null,12363,null,106599,null,4781,null,384665,null,8624,null,298932,null,7101,null,194001,null,6161,null,121875,null,5205,null,782573,null,10741,null,57306,null,3873,null,175279,null,7051,null,181510,null,6157,null,192351,null,5328,null,176127,null,6264,null,87797,null,5284,null,31464,null,3426,null,27844,null,3129,null,16621,null,1993,null,7645,null,1507,null,4223,null,1093,null,383126,null,10771,null,87059,null,5922,null,107395,null,6614,null,67154,null,4142,null,61316,null,4044,null,60202,null,3752,null,0400000US09,Connecticut,09
573935,null,890,null,72187,null,4062,null,191244,null,5643,null,160631,null,5018,null,90173,null,4106,null,59700,null,3423,null,206905,null,6725,null,27221,null,2486,null,83100,null,4327,null,59979,null,4141,null,24950,null,2507,null,11655,null,1452,null,304488,null,6615,null,29488,null,2502,null,93456,null,4550,null,88821,null,4627,null,54242,null,3305,null,38481,null,2674,null,9634,null,1825,null,2664,null,817,null,2270,null,824,null,2540,null,1026,null,1501,null,646,null,659,null,355,null,52908,null,3187,null,12814,null,1997,null,12418,null,1825,null,9291,null,1374,null,9480,null,1463,null,8905,null,1395,null,0400000US10,Delaware,10
401018,null,843,null,57214,null,3739,null,87444,null,4848,null,65957,null,4151,null,86234,null,4191,null,104169,null,4555,null,123432,null,4598,null,20945,null,2440,null,44530,null,3322,null,28664,null,2727,null,17082,null,2229,null,12211,null,1779,null,210120,null,5565,null,20641,null,2142,null,34421,null,3369,null,28191,null,2639,null,56442,null,3226,null,70425,null,3445,null,4982,null,1266,null,620,null,547,null,694,null,519,null,402,null,227,null,1283,null,488,null,1983,null,688,null,62484,null,3615,null,15008,null,2511,null,7799,null,1884,null,8700,null,1577,null,11427,null,1757,null,19550,null,2481,null,0400000US11,District of Columbia,11
12588083,null,7946,null,1899475,null,21006,null,3962460,null,34604,null,3483704,null,31707,null,2123627,null,21316,null,1118817,null,17611,null,2438368,null,21483,null,371694,null,10705,null,872729,null,16817,null,694325,null,12614,null,342587,null,8832,null,157033,null,6710,null,6802655,null,27605,null,706771,null,13851,null,2126575,null,26144,null,2047355,null,24680,null,1241071,null,17254,null,680883,null,12320,null,415068,null,11810,null,79863,null,5623,null,118835,null,6920,null,122874,null,6788,null,65278,null,4818,null,28218,null,2530,null,2931992,null,25060,null,741147,null,16279,null,844321,null,21876,null,619150,null,15373,null,474691,null,12480,null,252683,null,8166,null,0400000US12,Florida,12
