B24031_001E,B24031_001EA,B24031_001M,B24031_001MA,B24031_002E,B24031_002EA,B24031_002M,B24031_002MA,B24031_003E,B24031_003EA,B24031_003M,B24031_003MA,B24031_004E,B24031_004EA,B24031_004M,B24031_004MA,B24031_005E,B24031_005EA,B24031_005M,B24031_005MA,B24031_006E,B24031_006EA,B24031_006M,B24031_006MA,B24031_007E,B24031_007EA,B24031_007M,B24031_007MA,B24031_008E,B24031_008EA,B24031_008M,B24031_008MA,B24031_009E,B24031_009EA,B24031_009M,B24031_009MA,B24031_010E,B24031_010EA,B24031_010M,B24031_010MA,B24031_011E,B24031_011EA,B24031_011M,B24031_011MA,B24031_012E,B24031_012EA,B24031_012M,B24031_012MA,B24031_013E,B24031_013EA,B24031_013M,B24031_013MA,B24031_014E,B24031_014EA,B24031_014M,B24031_014MA,B24031_015E,B24031_015EA,B24031_015M,B24031_015MA,B24031_016E,B24031_016EA,B24031_016M,B24031_016MA,B24031_017E,B24031_017EA,B24031_017M,B24031_017MA,B24031_018E,B24031_018EA,B24031_018M,B24031_018MA,B24031_019E,B24031_019EA,B24031_019M,B24031_019MA,B24031_020E,B24031_020EA,B24031_020M,B24031_020MA,B24031_021E,B24031_021EA,B24031_021M,B24031_021MA,B24031_022E,B24031_022EA,B24031_022M,B24031_022MA,B24031_023E,B24031_023EA,B24031_023M,B24031_023MA,B24031_024E,B24031_024EA,B24031_024M,B24031_024MA,B24031_025E,B24031_025EA,B24031_025M,B24031_025MA,B24031_026E,B24031_026EA,B24031_026M,B24031_026MA,B24031_027E,B24031_027EA,B24031_027M,B24031_027MA,GEO_ID,NAME,state
31158,null,200,null,25457,null,1752,null,23661,null,3250,null,40354,null,6674,null,28202,null,1700,null,34357,null,1105,null,39497,null,1891,null,21929,null,448,null,40163,null,1031,null,38457,null,1974,null,46785,null,3145,null,50185,null,1712,null,40484,null,835,null,41859,null,859,null,35548,null,2021,null,38874,null,1488,null,52379,null,1842,null,62021,null,15869,null,25322,null,923,null,31570,null,541,null,34090,null,826,null,30116,null,653,null,13546,null,681,null,19652,null,2386,null,12783,null,698,null,23567,null,1567,null,40199,null,882,null,0400000US13,Georgia,13
32408,null,445,null,23095,null,5352,null,22494,null,5447,null,80342,null,23664,null,43464,null,4393,null,39334,null,4626,null,35269,null,5990,null,25129,null,1300,null,38372,null,3619,null,36667,null,3162,null,55554,null,16650,null,43393,null,8410,null,34116,null,2206,null,36994,null,2030,null,31258,null,1508,null,33191,null,2765,null,45237,null,3904,null,26917,null,19546,null,26288,null,1765,null,35114,null,1486,null,33263,null,2518,null,36071,null,1769,null,23493,null,1404,null,22952,null,2488,null,23613,null,1644,null,24575,null,3266,null,48613,null,2372,null,0400000US15,Hawaii,15
27166,null,434,null,24503,null,1644,null,22953,null,1472,null,45550,null,13857,null,32219,null,1446,null,31561,null,1031,null,32750,null,3536,null,20909,null,1206,null,36347,null,3969,null,31777,null,2418,null,49288,null,7347,null,28358,null,3925,null,33741,null,3605,null,36152,null,2996,null,28233,null,4912,null,31388,null,1512,null,40456,null,2510,null,37371,null,81032,null,21655,null,2591,null,27011,null,1099,null,28450,null,1754,null,26186,null,1083,null,11768,null,960,null,12503,null,5081,null,11600,null,1078,null,20604,null,1746,null,38673,null,2576,null,0400000US16,Idaho,16
32813,null,328,null,32194,null,1665,null,27836,null,2874,null,51523,null,1855,null,40825,null,648,null,39167,null,1108,null,40625,null,950,null,21048,null,389,null,41585,null,787,null,39624,null,1865,null,61115,null,1827,null,43788,null,2119,null,43599,null,1962,null,47023,null,1279,null,36081,null,1453,null,40613,null,621,null,54711,null,1612,null,57719,null,8779,null,22338,null,702,null,31484,null,335,null,33753,null,927,null,30372,null,430,null,13953,null,608,null,17481,null,1532,null,13146,null,631,null,23121,null,1235,null,50941,null,639,null,0400000US17,Illinois,17
30709,null,169,null,30543,null,2008,null,25479,null,2273,null,51402,null,2659,null,35666,null,688,null,39084,null,948,null,36598,null,1004,null,19714,null,716,null,40672,null,845,null,38798,null,1868,null,50810,null,1418,null,33654,null,3406,null,35355,null,987,null,37035,null,1026,null,30110,null,2131,null,32068,null,661,null,42018,null,1362,null,61987,null,25057,null,23562,null,1928,null,27905,null,730,null,29169,null,1393,null,27367,null,603,null,11710,null,365,null,19168,null,2251,null,10886,null,376,null,22334,null,1182,null,36882,null,1006,null,0400000US18,Indiana,18
29310,null,392,null,27357,null,1956,null,26880,null,1493,null,37307,null,12594,null,32380,null,812,null,34594,null,766,null,36170,null,1044,null,18950,null,1428,null,41515,null,909,null,39768,null,2408,null,54450,null,4722,null,30980,null,2347,null,36840,null,1171,null,38406,null,2168,null,30343,null,2244,null,30054,null,1546,null,39675,null,2740,null,55399,null,51524,null,20088,null,1133,null,26114,null,536,null,28928,null,1535,null,25011,null,642,null,10416,null,594,null,17712,null,2278,null,9191,null,812,null,21051,null,1059,null,42900,null,1716,null,0400000US19,Iowa,19
29344,null,441,null,27207,null,1552,null,24665,null,1427,null,42280,null,5254,null,29572,null,1349,null,36130,null,740,null,39661,null,2824,null,19295,null,1172,null,41582,null,1302,null,40534,null,1780,null,48243,null,4744,null,38734,null,3049,null,36029,null,1727,null,37801,null,3087,null,29009,null,3753,null,31491,null,1423,null,44968,null,3359,null,52446,null,24481,null,20273,null,1544,null,27726,null,905,null,30079,null,1131,null,26658,null,725,null,10868,null,611,null,16275,null,3693,null,10388,null,693,null,20860,null,1113,null,37140,null,1008,null,0400000US20,Kansas,20
27644,null,386,null,27855,null,2502,null,17214,null,1447,null,47787,null,5898,null,30103,null,1134,null,35733,null,810,null,33083,null,2237,null,18661,null,784,null,36138,null,1264,null,34110,null,2828,null,46438,null,3689,null,32121,null,1618,null,31338,null,872,null,32811,null,2001,null,24486,null,3274,null,27593,null,1474,null,37148,null,1586,null,51563,null,11255,null,19761,null,1299,null,28193,null,809,null,29233,null,1646,null,27637,null,867,null,10718,null,479,null,15037,null,2656,null,10192,null,512,null,21023,null,1111,null,35421,null,1276,null,0400000US21,Kentucky,21
27727,null,579,null,45843,null,2757,null,29308,null,3357,null,52392,null,3809,null,30527,null,886,null,41963,null,882,null,35355,null,2077,null,18383,null,811,null,38168,null,2796,null,38024,null,3286,null,38609,null,4439,null,30779,null,1136,null,31856,null,1129,null,33347,null,1972,null,28970,null,3869,null,32383,null,1347,null,40414,null,2827,null,60851,null,17337,null,23294,null,2296,null,26394,null,650,null,30582,null,1021,null,24880,null,838,null,12206,null,447,null,19046,null,2430,null,11485,null,406,null,20364,null,923,null,35085,null,1071,null,0400000US22,Louisiana,22
28693,null,605,null,25193,null,2060,null,24476,null,2347,null,34397,null,8147,null,31681,null,657,null,39013,null,2314,null,36531,null,2106,null,20716,null,803,null,37242,null,2432,null,35696,null,2852,null,49420,null,6602,null,35311,null,4101,null,38608,null,3420,null,40623,null,2769,null,32559,null,5088,null,31546,null,1328,null,39926,null,3562,null,100001,"100,000+",0,***,21761,null,2042,null,27100,null,769,null,28319,null,2568,null,26652,null,1015,null,12166,null,1346,null,15851,null,2995,null,11687,null,1045,null,21260,null,1518,null,40267,null,2048,null,0400000US23,Maine,23
40729,null,264,null,25711,null,4766,null,21509,null,3306,null,42239,null,8223,null,38268,null,1406,null,47236,null,1993,null,42348,null,2544,null,22973,null,1074,null,46318,null,1164,null,43792,null,2974,null,66752,null,4794,null,51813,null,1818,null,47234,null,1628,null,50539,null,1507,null,42481,null,2102,null,54875,null,1815,null,67214,null,1837,null,71292,null,4026,null,30524,null,1134,null,37058,null,580,null,40271,null,883,null,35609,null,680,null,16338,null,678,null,19849,null,3645,null,15930,null,745,null,28617,null,1816,null,64121,null,1748,null,0400000US24,Maryland,24
37909,null,502,null,26159,null,5685,null,22279,null,6696,null,51599,null,13334,null,41832,null,845,null,45914,null,1213,null,44663,null,2983,null,22664,null,967,null,45151,null,1937,null,41308,null,1252,null,65042,null,5195,null,51234,null,1241,null,49596,null,1581,null,51663,null,911,null,41141,null,1362,null,50263,null,894,null,61464,null,873,null,51806,null,7171,null,29391,null,2270,null,36261,null,535,null,37587,null,1187,null,35328,null,839,null,15751,null,798,null,14758,null,2675,null,15881,null,778,null,25434,null,1218,null,53210,null,1715,null,0400000US25,Massachusetts,25
31106,null,181,null,21947,null,1502,null,18786,null,2215,null,46889,null,4997,null,34161,null,1279,null,44826,null,794,null,40242,null,1121,null,18039,null,545,null,41321,null,695,null,38372,null,1835,null,56465,null,1528,null,37655,null,1780,null,35900,null,590,null,38420,null,1493,null,28234,null,2032,null,35574,null,831,null,48700,null,1539,null,50938,null,10661,null,21716,null,848,null,30295,null,485,null,34234,null,1010,null,28014,null,664,null,10896,null,308,null,15886,null,1448,null,10279,null,302,null,20089,null,745,null,49276,null,1283,null,0400000US26,Michigan,26
33422,null,317,null,26927,null,979,null,25490,null,781,null,56357,null,6761,null,40301,null,581,null,40446,null,445,null,42029,null,949,null,21348,null,475,null,42356,null,991,null,40242,null,1215,null,60127,null,2952,null,41694,null,1059,null,44552,null,1425,null,47077,null,1128,null,35336,null,2078,null,40424,null,854,null,50887,null,925,null,52713,null,8193,null,26110,null,921,null,31273,null,353,null,32691,null,931,null,30711,null,469,null,12074,null,469,null,16304,null,1322,null,11619,null,480,null,23727,null,1531,null,46689,null,1085,null,0400000US27,Minnesota,27
25697,null,397,null,31146,null,2463,null,23108,null,2869,null,51202,null,3566,null,26514,null,1005,null,28076,null,1562,null,32176,null,2220,null,18317,null,1347,null,36972,null,2473,null,36781,null,2310,null,38881,null,7364,null,32884,null,2081,null,30858,null,1085,null,32228,null,1606,null,24022,null,2829,null,29399,null,1734,null,39308,null,2784,null,37489,null,44392,null,21509,null,1735,null,26559,null,995,null,28242,null,2440,null,25935,null,1205,null,11828,null,687,null,19729,null,1940,null,10141,null,845,null,20701,null,1188,null,31459,null,1737,null,0400000US28,Mississippi,28
29098,null,414,null,23154,null,1840,null,21047,null,1185,null,40069,null,4604,null,33854,null,1436,null,35206,null,753,null,35909,null,1505,null,20298,null,467,null,41294,null,698,null,40257,null,1149,null,50119,null,2817,null,40803,null,1572,null,34042,null,1122,null,35392,null,979,null,30643,null,1346,null,32266,null,1049,null,43794,null,1880,null,58802,null,13755,null,21636,null,726,null,27763,null,754,null,31107,null,632,null,26187,null,590,null,11441,null,329,null,18065,null,2802,null,10810,null,356,null,22076,null,886,null,36651,null,774,null,0400000US29,Missouri,29
24853,null,510,null,24172,null,3328,null,19887,null,1570,null,58851,null,4815,null,31826,null,1186,null,30869,null,2300,null,34183,null,4631,null,20055,null,1270,null,36740,null,3511,null,34050,null,2803,null,50473,null,10598,null,23947,null,2971,null,29389,null,3504,null,30974,null,2968,null,24119,null,4423,null,27344,null,4177,null,40302,null,5141,null,62292,null,69348,null,18239,null,863,null,23273,null,1130,null,25735,null,2221,null,22001,null,995,null,12805,null,1233,null,15109,null,2249,null,12114,null,933,null,16585,null,2893,null,36979,null,2151,null,0400000US30,Montana,30
28014,null,572,null,24564,null,1288,null,24291,null,1387,null,30504,null,4236,null,31886,null,716,null,31587,null,776,null,34784,null,2261,null,19028,null,1466,null,43642,null,1873,null,42154,null,1455,null,51577,null,3904,null,33650,null,1665,null,33010,null,1774,null,34619,null,1948,null,28156,null,2691,null,32358,null,1990,null,40498,null,2109,null,65732,null,16647,null,23711,null,2931,null,26633,null,859,null,30534,null,1095,null,25043,null,870,null,10616,null,687,null,14347,null,4223,null,10185,null,796,null,20415,null,1679,null,35785,null,1342,null,0400000US31,Nebraska,31
32365,null,356,null,53231,null,4201,null,22938,null,18475,null,57466,null,3499,null,40852,null,1112,null,35099,null,2718,null,40335,null,2609,null,23232,null,1221,null,36283,null,1608,null,32915,null,2963,null,56408,null,12067,null,41494,null,7043,null,39658,null,2908,null,41692,null,2089,null,36330,null,1914,null,32458,null,2867,null,45268,null,3279,null,38268,null,7214,null,24687,null,2007,null,38123,null,1599,null,39480,null,1692,null,36848,null,1760,null,27291,null,484,null,29000,null,1334,null,26776,null,568,null,22985,null,1653,null,49973,null,2031,null,0400000US32,Nevada,32
35003,null,545,null,30473,null,5641,null,30409,null,5874,null,33167,null,44108,null,40424,null,1721,null,45220,null,1507,null,45644,null,2736,null,24723,null,1541,null,46825,null,5041,null,40968,null,3401,null,66130,null,8253,null,46701,null,6461,null,47341,null,3632,null,51431,null,2157,null,37908,null,7344,null,43465,null,3614,null,55600,null,3905,null,100001,"100,000+",0,***,25206,null,2645,null,32133,null,814,null,32504,null,1697,null,31840,null,1107,null,14903,null,3069,null,16189,null,9661,null,14716,null,3190,null,25398,null,3328,null,43474,null,2785,null,0400000US33,New Hampshire,33
40574,null,231,null,26967,null,8713,null,19678,null,2346,null,51250,null,2454,null,40432,null,695,null,48617,null,1660,null,46256,null,996,null,25447,null,641,null,44382,null,2131,null,41410,null,832,null,62113,null,4270,null,57231,null,2963,null,58362,null,2982,null,66657,null,1729,null,39599,null,2607,null,50800,null,645,null,62170,null,751,null,63738,null,10045,null,28869,null,1849,null,38129,null,830,null,43012,null,980,null,34916,null,924,null,20453,null,659,null,25250,null,1560,null,18993,null,1165,null,24615,null,1259,null,55158,null,1723,null,0400000US34,New Jersey,34
26488,null,500,null,34440,null,3172,null,22205,null,2067,null,45426,null,2788,null,25474,null,1891,null,31368,null,2024,null,35091,null,3859,null,18945,null,1355,null,38941,null,2668,null,35802,null,3316,null,47525,null,3355,null,31799,null,1799,null,29946,null,2598,null,30543,null,1499,null,26972,null,4656,null,39511,null,2350,null,51848,null,3689,null,27243,null,22306,null,20474,null,2350,null,26626,null,942,null,29880,null,1596,null,24821,null,1440,null,12423,null,1249,null,19342,null,2447,null,11253,null,776,null,18466,null,2278,null,37283,null,1862,null,0400000US35,New Mexico,35
34540,null,290,null,21546,null,906,null,20345,null,1030,null,38682,null,3589,null,35303,null,740,null,37985,null,995,null,39330,null,2007,null,21167,null,312,null,40280,null,771,null,37054,null,1004,null,61550,null,1432,null,50933,null,1114,null,50646,null,511,null,58460,null,2741,null,37511,null,1200,null,42344,null,738,null,55575,null,1491,null,55606,null,5936,null,25997,null,683,null,34381,null,392,null,39164,null,783,null,32185,null,272,null,17681,null,526,null,23393,null,2641,null,16599,null,374,null,22241,null,489,null,51975,null,633,null,0400000US36,New York,36
29615,null,283,null,22656,null,1712,null,21309,null,1392,null,41762,null,2496,null,28637,null,1005,null,32381,null,490,null,36336,null,1076,null,20995,null,371,null,39877,null,1757,null,36985,null,1362,null,50050,null,4693,null,40520,null,1924,null,40103,null,924,null,42564,null,1474,null,32118,null,987,null,33978,null,1319,null,50371,null,1235,null,44583,null,9024,null,21237,null,829,null,30073,null,353,null,31105,null,464,null,28801,null,937,null,12541,null,502,null,18279,null,2918,null,12007,null,350,null,21862,null,1003,null,38080,null,1066,null,0400000US37,North Carolina,37
26771,null,434,null,36045,null,3224,null,30281,null,2421,null,66328,null,5467,null,30716,null,1335,null,32282,null,2014,null,36363,null,1760,null,19125,null,2063,null,41607,null,3696,null,38129,null,2790,null,54315,null,4557,null,30363,null,3785,null,30788,null,1826,null,31279,null,1761,null,27819,null,5909,null,26035,null,2512,null,31765,null,1840,null,31230,null,4992,null,19539,null,2049,null,24453,null,962,null,27463,null,1644,null,22546,null,1202,null,10591,null,839,null,15682,null,3700,null,9563,null,1335,null,21224,null,2198,null,35891,null,2355,null,0400000US38,North Dakota,38
30788,null,168,null,29084,null,3110,null,23719,null,3463,null,46437,null,3750,null,33971,null,1227,null,38700,null,632,null,36977,null,917,null,19812,null,698,null,41418,null,616,null,38976,null,1509,null,52461,null,2212,null,36790,null,1491,null,35874,null,741,null,37831,null,1269,null,29392,null,1854,null,32575,null,1136,null,44356,null,1370,null,47973,null,6017,null,21182,null,627,null,30354,null,304,null,33323,null,900,null,28691,null,599,null,10746,null,269,null,13198,null,1318,null,10420,null,299,null,20723,null,445,null,45379,null,1041,null,0400000US39,Ohio,39
26985,null,272,null,32488,null,2627,null,21101,null,1065,null,47077,null,3171,null,26931,null,1049,null,33023,null,1253,null,35446,null,2567,null,17437,null,473,null,41286,null,1033,null,40632,null,1359,null,44117,null,4597,null,34003,null,2627,null,30948,null,849,null,33772,null,1835,null,24624,null,2053,null,30197,null,1185,null,40509,null,1869,null,46607,null,8043,null,20888,null,1091,null,27172,null,685,null,31064,null,518,null,25558,null,635,null,11423,null,436,null,16963,null,1186,null,10544,null,454,null,19288,null,1456,null,39960,null,1337,null,0400000US40,Oklahoma,40
29954,null,386,null,22283,null,1681,null,22023,null,1108,null,41814,null,9370,null,35109,null,1788,null,37636,null,1091,null,37497,null,2132,null,22293,null,797,null,41134,null,1209,null,38707,null,2847,null,59569,null,4701,null,36345,null,3455,null,36214,null,1153,null,39499,null,2105,null,30341,null,3009,null,31588,null,1385,null,43903,null,3076,null,37247,null,12930,null,20189,null,1296,null,29063,null,1264,null,29469,null,1628,null,28808,null,1653,null,14442,null,934,null,18280,null,2355,null,13572,null,887,null,19579,null,1431,null,45598,null,1577,null,0400000US41,Oregon,41
31394,null,122,null,27042,null,1288,null,22345,null,1401,null,40848,null,2808,null,35486,null,486,null,38267,null,627,null,37249,null,973,null,19734,null,528,null,41505,null,549,null,39129,null,1564,null,56976,null,2375,null,37088,null,1271,null,38705,null,1200,null,41281,null,729,null,31330,null,770,null,37060,null,691,null,50449,null,729,null,52721,null,5550,null,22297,null,832,null,31034,null,292,null,34274,null,840,null,29754,null,504,null,11556,null,291,null,12922,null,1888,null,11378,null,298,null,21382,null,505,null,45054,null,1062,null,0400000US42,Pennsylvania,42
33479,null,935,null,35897,null,12073,null,35601,null,13484,null,36111,null,56610,null,40802,null,2040,null,35760,null,1674,null,42802,null,2660,null,21651,null,1383,null,45857,null,4486,null,42423,null,5130,null,59276,null,9754,null,36006,null,3074,null,42552,null,2113,null,43121,null,2349,null,40919,null,3168,null,40690,null,3064,null,51370,null,4191,null,47011,null,98928,null,22296,null,3926,null,34437,null,1336,null,39164,null,2583,null,32153,null,1320,null,14784,null,2295,null,20918,null,2815,null,13206,null,2442,null,23279,null,3428,null,53071,null,3778,null,0400000US44,Rhode Island,44
29082,null,398,null,23218,null,2445,null,22391,null,2070,null,42315,null,14820,null,30470,null,746,null,35695,null,748,null,36475,null,1266,null,19821,null,669,null,39244,null,1847,null,36785,null,1640,null,47392,null,5775,null,35600,null,1601,null,33693,null,2140,null,35505,null,1905,null,31023,null,1683,null,31555,null,804,null,45198,null,2990,null,34717,null,8020,null,22195,null,802,null,30306,null,607,null,31584,null,839,null,28873,null,1199,null,13843,null,993,null,18014,null,2827,null,13263,null,1023,null,21327,null,1121,null,35365,null,1158,null,0400000US45,South Carolina,45
26031,null,520,null,26574,null,1189,null,25705,null,1227,null,38333,null,6314,null,30697,null,1166,null,29727,null,1730,null,33951,null,3538,null,20741,null,1353,null,38355,null,3288,null,35291,null,3497,null,52375,null,7167,null,30311,null,2492,null,30744,null,1669,null,30847,null,1764,null,30228,null,8352,null,27896,null,2618,null,36649,null,2491,null,23007,null,21134,null,22653,null,2164,null,24734,null,1041,null,23669,null,1819,null,25372,null,1128,null,11187,null,716,null,13417,null,4453,null,10694,null,772,null,23274,null,1909,null,36320,null,2576,null,0400000US46,South Dakota,46
28292,null,335,null,20292,null,4221,null,16072,null,2509,null,36749,null,5030,null,29563,null,989,null,32254,null,490,null,33985,null,2444,null,20796,null,450,null,37988,null,1941,null,35774,null,1482,null,44156,null,3327,null,33590,null,2664,null,33017,null,1408,null,34641,null,1628,null,30321,null,2029,null,31578,null,903,null,43494,null,2092,null,47572,null,12895,null,21324,null,840,null,29541,null,769,null,31257,null,817,null,28342,null,890,null,12174,null,396,null,17196,null,1546,null,11580,null,370,null,20551,null,841,null,36548,null,922,null,0400000US47,Tennessee,47
29683,null,254,null,40850,null,985,null,19445,null,1259,null,55545,null,2227,null,26249,null,297,null,37492,null,781,null,37163,null,782,null,20743,null,293,null,39462,null,1275,null,37487,null,1252,null,45820,null,2428,null,40644,null,975,null,36419,null,492,null,38837,null,1026,null,31893,null,914,null,34586,null,805,null,51173,null,483,null,58198,null,4966,null,20855,null,341,null,30099,null,337,null,33211,null,687,null,27323,null,426,null,13236,null,377,null,17160,null,770,null,12479,null,315,null,19829,null,578,null,40442,null,597,null,0400000US48,Texas,48
