C18002_001E,C18002_001EA,C18002_001M,C18002_001MA,C18002_002E,C18002_002EA,C18002_002M,C18002_002MA,C18002_003E,C18002_003EA,C18002_003M,C18002_003MA,C18002_004E,C18002_004EA,C18002_004M,C18002_004MA,C18002_005E,C18002_005EA,C18002_005M,C18002_005MA,C18002_006E,C18002_006EA,C18002_006M,C18002_006MA,C18002_007E,C18002_007EA,C18002_007M,C18002_007MA,C18002_008E,C18002_008EA,C18002_008M,C18002_008MA,C18002_009E,C18002_009EA,C18002_009M,C18002_009MA,C18002_010E,C18002_010EA,C18002_010M,C18002_010MA,C18002_011E,C18002_011EA,C18002_011M,C18002_011MA,C18002_012E,C18002_012EA,C18002_012M,C18002_012MA,C18002_013E,C18002_013EA,C18002_013M,C18002_013MA,C18002_014E,C18002_014EA,C18002_014M,C18002_014MA,C18002_015E,C18002_015EA,C18002_015M,C18002_015MA,C18002_016E,C18002_016EA,C18002_016M,C18002_016MA,C18002_017E,C18002_017EA,C18002_017M,C18002_017MA,C18002_018E,C18002_018EA,C18002_018M,C18002_018MA,C18002_019E,C18002_019EA,C18002_019M,C18002_019MA,C18002_020E,C18002_020EA,C18002_020M,C18002_020MA,C18002_021E,C18002_021EA,C18002_021M,C18002_021MA,GEO_ID,NAME,state
4237753,null,4054,null,2027106,null,5662,null,346109,null,4172,null,31720,null,3029,null,314389,null,5039,null,1430566,null,5516,null,254467,null,8736,null,1176099,null,10072,null,250431,null,1815,null,116029,null,3574,null,134402,null,3462,null,2210647,null,4311,null,335649,null,3454,null,19350,null,2274,null,316299,null,3783,null,1526061,null,3555,null,274085,null,7234,null,1251976,null,7897,null,348937,null,1926,null,181558,null,3455,null,167379,null,3871,null,0400000US01,Alabama,01
609541,null,1773,null,310922,null,2283,null,55234,null,1276,null,4010,null,958,null,51224,null,1442,null,233691,null,2523,null,31713,null,2641,null,201978,null,3587,null,21997,null,597,null,10048,null,866,null,11949,null,914,null,298619,null,1753,null,50386,null,1355,null,1879,null,653,null,48507,null,1433,null,224067,null,1724,null,30681,null,2534,null,193386,null,2890,null,24166,null,1070,null,12032,null,1258,null,12134,null,1072,null,0400000US02,Alaska,02
5756992,null,2608,null,2853359,null,2932,null,505772,null,3759,null,33860,null,2719,null,471912,null,4469,null,1985230,null,3993,null,222390,null,7276,null,1762840,null,8495,null,362357,null,1230,null,132755,null,3699,null,229602,null,3571,null,2903633,null,2372,null,485718,null,3282,null,18738,null,2326,null,466980,null,3930,null,1973597,null,3069,null,231118,null,9002,null,1742479,null,9687,null,444318,null,1449,null,180549,null,5058,null,263769,null,4901,null,0400000US04,Arizona,04
2585499,null,2488,null,1255092,null,4685,null,217203,null,2543,null,21888,null,2236,null,195315,null,3038,null,873036,null,4382,null,161832,null,6232,null,711204,null,7589,null,164853,null,1551,null,77563,null,3021,null,87290,null,3105,null,1330407,null,3933,null,207246,null,2812,null,15494,null,2024,null,191752,null,3285,null,910264,null,3380,null,160729,null,5231,null,749535,null,5670,null,212897,null,1509,null,110078,null,3182,null,102819,null,3314,null,0400000US05,Arkansas,05
33321461,null,5847,null,16476743,null,7960,null,2876584,null,6958,null,161059,null,6290,null,2715525,null,8598,null,11929485,null,10150,null,1193627,null,18965,null,10735858,null,18065,null,1670674,null,3427,null,617232,null,9141,null,1053442,null,8700,null,16844718,null,5704,null,2734679,null,6775,null,91023,null,4971,null,2643656,null,7560,null,11884372,null,7561,null,1239850,null,16660,null,10644522,null,17672,null,2225667,null,3483,null,964332,null,11592,null,1261335,null,12402,null,0400000US06,California,06
4427727,null,2911,null,2212616,null,3848,null,361953,null,3154,null,19038,null,2504,null,342915,null,4104,null,1641484,null,4000,null,164487,null,6850,null,1476997,null,7406,null,209179,null,1340,null,71869,null,3032,null,137310,null,3036,null,2215111,null,3192,null,345193,null,3320,null,11986,null,1519,null,333207,null,3778,null,1602893,null,3423,null,167181,null,6246,null,1435712,null,6718,null,267025,null,1432,null,103049,null,3896,null,163976,null,3899,null,0400000US08,Colorado,08
3227395,null,1690,null,1559688,null,2681,null,255888,null,2438,null,18155,null,2049,null,237733,null,2966,null,1117675,null,3327,null,111169,null,5280,null,1006506,null,5691,null,186125,null,1177,null,60744,null,2773,null,125381,null,2976,null,1667707,null,2345,null,247371,null,2548,null,8447,null,1411,null,238924,null,2622,null,1163280,null,2359,null,114440,null,4568,null,1048840,null,5025,null,257056,null,1518,null,98465,null,3343,null,158591,null,3286,null,0400000US09,Connecticut,09
792060,null,755,null,380229,null,968,null,62808,null,1157,null,4817,null,1189,null,57991,null,1629,null,268345,null,1328,null,30363,null,2879,null,237982,null,3178,null,49076,null,680,null,17537,null,1223,null,31539,null,1361,null,411831,null,765,null,59713,null,1069,null,3391,null,921,null,56322,null,1291,null,288987,null,1246,null,34262,null,2898,null,254725,null,3019,null,63131,null,732,null,24664,null,1962,null,38467,null,1939,null,0400000US10,Delaware,10
535531,null,1254,null,247457,null,1806,null,32375,null,791,null,3675,null,934,null,28700,null,1224,null,188932,null,1848,null,21680,null,2310,null,167252,null,2770,null,26150,null,604,null,8003,null,1044,null,18147,null,1125,null,288074,null,1543,null,32134,null,1069,null,2124,null,782,null,30010,null,1312,null,215267,null,1601,null,24157,null,2680,null,191110,null,2649,null,40673,null,653,null,17166,null,1401,null,23507,null,1427,null,0400000US11,District of Columbia,11
16787807,null,4869,null,8152320,null,7558,null,1242349,null,6461,null,89715,null,5621,null,1152634,null,8680,null,5578459,null,8617,null,650529,null,12193,null,4927930,null,13179,null,1331512,null,3477,null,491020,null,9156,null,840492,null,9197,null,8635487,null,6673,null,1172777,null,5497,null,49659,null,3633,null,1123118,null,6256,null,5784222,null,7819,null,666252,null,12924,null,5117970,null,15248,null,1678488,null,4570,null,666229,null,9489,null,1012259,null,9212,null,0400000US12,Florida,12
8622558,null,4258,null,4177264,null,5985,null,784267,null,5379,null,53781,null,4126,null,730486,null,6717,null,3019805,null,6126,null,355548,null,10606,null,2664257,null,12353,null,373192,null,2499,null,154114,null,4295,null,219078,null,4099,null,4445294,null,6353,null,736958,null,5414,null,28139,null,3236,null,708819,null,6163,null,3177279,null,5729,null,392479,null,10376,null,2784800,null,11733,null,531057,null,2842,null,250686,null,5613,null,280371,null,5290,null,0400000US13,Georgia,13
1149836,null,3199,null,562693,null,3008,null,85793,null,1736,null,4712,null,902,null,81081,null,1794,null,398216,null,2995,null,42114,null,2957,null,356102,null,4122,null,78684,null,732,null,29962,null,2191,null,48722,null,2063,null,587143,null,1835,null,79621,null,1578,null,2737,null,872,null,76884,null,1880,null,405817,null,1650,null,37441,null,3268,null,368376,null,3771,null,101705,null,647,null,39009,null,2346,null,62696,null,2262,null,0400000US15,Hawaii,15
1359408,null,1583,null,677990,null,2698,null,127176,null,2455,null,9693,null,1423,null,117483,null,2794,null,474310,null,2789,null,57585,null,4065,null,416725,null,4937,null,76504,null,957,null,29216,null,1936,null,47288,null,1858,null,681418,null,2104,null,120310,null,2049,null,4879,null,1298,null,115431,null,2398,null,471257,null,2287,null,55174,null,3008,null,416083,null,3461,null,89851,null,1117,null,37000,null,1913,null,52851,null,1947,null,0400000US16,Idaho,16
11771611,null,2649,null,5761534,null,4546,null,988654,null,4119,null,67324,null,4497,null,921330,null,6362,null,4159851,null,5161,null,413004,null,10656,null,3746847,null,11182,null,613029,null,2368,null,210906,null,6005,null,402123,null,5747,null,6010077,null,3788,null,942448,null,4147,null,38974,null,3414,null,903474,null,5617,null,4211396,null,4452,null,415264,null,10295,null,3796132,null,11187,null,856233,null,2796,null,356235,null,6313,null,499998,null,6462,null,0400000US17,Illinois,17
5802627,null,2407,null,2838705,null,3271,null,490715,null,3210,null,42607,null,2733,null,448108,null,4001,null,2031993,null,3255,null,257203,null,7709,null,1774790,null,8248,null,315997,null,1898,null,120934,null,3697,null,195063,null,3629,null,2963922,null,3169,null,467046,null,2861,null,23914,null,2249,null,443132,null,3634,null,2064388,null,3696,null,272418,null,7136,null,1791970,null,7907,null,432488,null,1901,null,181824,null,4554,null,250664,null,4665,null,0400000US18,Indiana,18
2740690,null,2085,null,1348468,null,3109,null,218516,null,2422,null,19938,null,2464,null,198578,null,3178,null,955880,null,2534,null,111023,null,4971,null,844857,null,5948,null,174072,null,1161,null,59827,null,2421,null,114245,null,2583,null,1392222,null,2734,null,207549,null,1889,null,10064,null,1433,null,197485,null,2163,null,950244,null,2617,null,109731,null,4410,null,840513,null,4745,null,234429,null,1271,null,86837,null,2771,null,147592,null,2577,null,0400000US19,Iowa,19
2523924,null,2490,null,1241001,null,3548,null,214153,null,2445,null,18320,null,2097,null,195833,null,3042,null,885460,null,3436,null,103995,null,3989,null,781465,null,4756,null,141388,null,1553,null,52087,null,2285,null,89301,null,2484,null,1282923,null,2979,null,205089,null,2446,null,9674,null,1436,null,195415,null,2591,null,886544,null,3533,null,102941,null,4627,null,783603,null,5077,null,191290,null,1631,null,80665,null,3016,null,110625,null,2604,null,0400000US20,Kansas,20
