B14001_001E,B14001_001EA,B14001_001M,B14001_001MA,B14001_002E,B14001_002EA,B14001_002M,B14001_002MA,B14001_003E,B14001_003EA,B14001_003M,B14001_003MA,B14001_004E,B14001_004EA,B14001_004M,B14001_004MA,B14001_005E,B14001_005EA,B14001_005M,B14001_005MA,B14001_006E,B14001_006EA,B14001_006M,B14001_006MA,B14001_007E,B14001_007EA,B14001_007M,B14001_007MA,B14001_008E,B14001_008EA,B14001_008M,B14001_008MA,B14001_009E,B14001_009EA,B14001_009M,B14001_009MA,B14001_010E,B14001_010EA,B14001_010M,B14001_010MA,GEO_ID,NAME,state
9110544,null,6823,null,2611111,null,15704,null,186806,null,7261,null,146018,null,6070,null,547548,null,10281,null,549006,null,11566,null,557989,null,8222,null,520869,null,12726,null,102875,null,4912,null,6499433,null,16153,null,0400000US13,Georgia,13
1229117,null,2834,null,308926,null,5211,null,18154,null,2088,null,15547,null,1935,null,59775,null,3087,null,58060,null,3272,null,71245,null,2990,null,70885,null,3974,null,15260,null,2165,null,920191,null,4971,null,0400000US15,Hawaii,15
1428493,null,2603,null,393854,null,5345,null,21531,null,1960,null,22785,null,2170,null,86818,null,3348,null,88592,null,3387,null,88609,null,2591,null,72158,null,3974,null,13361,null,1968,null,1034639,null,5661,null,0400000US16,Idaho,16
12328102,null,8173,null,3533208,null,15833,null,253636,null,7555,null,171249,null,7166,null,686533,null,9004,null,720721,null,9963,null,750907,null,7481,null,769213,null,12946,null,180949,null,7021,null,8794894,null,16021,null,0400000US17,Illinois,17
6084869,null,4817,null,1669122,null,11570,null,100411,null,5072,null,90248,null,4184,null,349596,null,6772,null,348029,null,7430,null,351436,null,5879,null,368552,null,8406,null,60850,null,3782,null,4415747,null,11783,null,0400000US18,Indiana,18
2869970,null,3066,null,777228,null,6988,null,51450,null,2696,null,39557,null,2650,null,150123,null,4139,null,153502,null,3655,null,169492,null,3516,null,180376,null,5029,null,32728,null,2384,null,2092742,null,6552,null,0400000US19,Iowa,19
2659851,null,3255,null,763888,null,7334,null,50438,null,2711,null,36105,null,2661,null,155050,null,3925,null,151206,null,3935,null,163441,null,4350,null,172412,null,5413,null,35236,null,2951,null,1895963,null,6710,null,0400000US20,Kansas,20
4073946,null,4549,null,1048177,null,9515,null,62210,null,4076,null,56605,null,4070,null,221422,null,6771,null,216184,null,6113,null,237519,null,5246,null,215103,null,6241,null,39134,null,3395,null,3025769,null,8961,null,0400000US21,Kentucky,21
4117874,null,4452,null,1131956,null,10388,null,77939,null,4303,null,60293,null,3825,null,245591,null,6244,null,242411,null,6353,null,246952,null,5033,null,223747,null,7219,null,35023,null,3588,null,2985918,null,9776,null,0400000US22,Louisiana,22
1274921,null,2088,null,307355,null,4434,null,14522,null,1811,null,15040,null,1643,null,58688,null,2415,null,63894,null,2745,null,72962,null,2361,null,69968,null,3433,null,12281,null,1729,null,967566,null,4422,null,0400000US23,Maine,23
5395841,null,4992,null,1524249,null,11459,null,94288,null,4750,null,75058,null,5165,null,274502,null,6812,null,296737,null,7555,null,334123,null,6212,null,349921,null,8262,null,99620,null,4206,null,3871592,null,11035,null,0400000US24,Maryland,24
6227590,null,5051,null,1707545,null,14358,null,116545,null,4612,null,76933,null,5149,null,302139,null,6957,null,337162,null,7419,null,350619,null,6276,null,402140,null,10352,null,122007,null,7842,null,4520045,null,13565,null,0400000US25,Massachusetts,25
9695571,null,5940,null,2755790,null,14395,null,150053,null,5090,null,133026,null,5558,null,518978,null,7942,null,555348,null,9023,null,629523,null,6220,null,648459,null,10742,null,120403,null,5223,null,6939781,null,13306,null,0400000US26,Michigan,26
4986504,null,3802,null,1350308,null,8441,null,86518,null,3726,null,66104,null,3453,null,258159,null,5245,null,279705,null,5515,null,309488,null,4858,null,292993,null,5792,null,57341,null,3116,null,3636196,null,8628,null,0400000US27,Minnesota,27
2792307,null,4148,null,794170,null,9824,null,54049,null,4491,null,50534,null,3692,null,168384,null,5527,null,166366,null,6587,null,173679,null,5518,null,158928,null,5953,null,22230,null,2346,null,1998137,null,8779,null,0400000US28,Mississippi,28
5644226,null,4766,null,1509780,null,11944,null,93680,null,4611,null,75674,null,4024,null,303177,null,6407,null,321557,null,7135,null,335893,null,5789,null,309842,null,8376,null,69957,null,4445,null,4134446,null,12223,null,0400000US29,Missouri,29
921868,null,1596,null,230258,null,4869,null,11906,null,1652,null,10807,null,1659,null,45265,null,2163,null,49399,null,2623,null,52910,null,2284,null,51343,null,3362,null,8628,null,1679,null,691610,null,4942,null,0400000US30,Montana,30
1696811,null,2747,null,480588,null,6934,null,29435,null,2187,null,24019,null,1931,null,93410,null,3103,null,95155,null,4287,null,108432,null,2374,null,105775,null,4901,null,24362,null,2407,null,1216223,null,6646,null,0400000US31,Nebraska,31
2449264,null,3954,null,613526,null,7433,null,26556,null,2783,null,32362,null,3179,null,146345,null,5028,null,143950,null,5819,null,140905,null,4146,null,103572,null,5350,null,19836,null,2315,null,1835738,null,7348,null,0400000US32,Nevada,32
1272745,null,2136,null,335383,null,4683,null,19593,null,1958,null,14385,null,1586,null,64326,null,2693,null,69862,null,2920,null,75571,null,2401,null,77074,null,3826,null,14572,null,1864,null,937362,null,4889,null,0400000US33,New Hampshire,33
8353021,null,5346,null,2255284,null,11315,null,171850,null,5675,null,110694,null,5273,null,446686,null,8033,null,460244,null,8475,null,503215,null,8361,null,461331,null,9465,null,101264,null,5429,null,6097737,null,11193,null,0400000US34,New Jersey,34
1888527,null,3237,null,532906,null,6919,null,27416,null,2420,null,27565,null,2365,null,104036,null,3918,null,105084,null,4216,null,123190,null,4555,null,125331,null,5689,null,20284,null,2501,null,1355621,null,7460,null,0400000US35,New Mexico,35
18584644,null,7969,null,5071883,null,22627,null,311456,null,7974,null,225471,null,7274,null,926480,null,10469,null,1013945,null,11127,null,1123603,null,9565,null,1199068,null,17031,null,271860,null,8342,null,13512761,null,23614,null,0400000US36,New York,36
8681137,null,5204,null,2332078,null,13328,null,140889,null,5284,null,121475,null,4418,null,489956,null,9174,null,479966,null,9994,null,497933,null,7610,null,514585,null,10905,null,87274,null,4585,null,6349059,null,14338,null,0400000US37,North Carolina,37
613185,null,1536,null,165522,null,3595,null,7653,null,971,null,7436,null,1004,null,28267,null,1840,null,31128,null,1794,null,34888,null,1461,null,50018,null,2699,null,6132,null,1015,null,447663,null,3574,null,0400000US38,North Dakota,38
11020418,null,6952,null,2992328,null,14385,null,178470,null,5837,null,148318,null,5783,null,594182,null,9017,null,621010,null,10064,null,666135,null,6960,null,652948,null,11247,null,131265,null,5853,null,8028090,null,14620,null,0400000US39,Ohio,39
3464447,null,4165,null,927808,null,9196,null,58819,null,4122,null,53775,null,2440,null,199286,null,4990,null,188493,null,5341,null,199467,null,4223,null,196813,null,7406,null,31155,null,2853,null,2536639,null,8960,null,0400000US40,Oklahoma,40
3606878,null,3594,null,913405,null,10076,null,48430,null,3216,null,46587,null,3907,null,187246,null,5517,null,185505,null,5023,null,202763,null,4728,null,197941,null,6972,null,44933,null,4452,null,2693473,null,10318,null,0400000US41,Oregon,41
11995478,null,5569,null,3090671,null,13003,null,185286,null,5584,null,146813,null,5201,null,583853,null,10065,null,636468,null,11921,null,684942,null,7762,null,702845,null,10125,null,150464,null,6305,null,8904807,null,12416,null,0400000US42,Pennsylvania,42
1021687,null,2096,null,284749,null,5166,null,16769,null,2241,null,12678,null,1760,null,49112,null,2805,null,51718,null,2979,null,55148,null,2136,null,82026,null,3951,null,17298,null,2662,null,736938,null,5199,null,0400000US44,Rhode Island,44
4231703,null,4234,null,1096305,null,10672,null,64214,null,4146,null,61855,null,4061,null,227916,null,7059,null,239038,null,6783,null,244418,null,5602,null,218200,null,8409,null,40664,null,3849,null,3135398,null,9955,null,0400000US45,South Carolina,45
762516,null,1781,null,204394,null,4933,null,13036,null,1334,null,9282,null,1334,null,41113,null,2409,null,42872,null,2454,null,47220,null,2457,null,43278,null,2908,null,7593,null,1448,null,558122,null,4684,null,0400000US46,South Dakota,46
5915117,null,6149,null,1487774,null,11597,null,80119,null,4815,null,84898,null,4533,null,313532,null,6919,null,325439,null,5749,null,340106,null,4803,null,290034,null,7705,null,53646,null,4344,null,4427343,null,11975,null,0400000US47,Tennessee,47
22734069,null,12005,null,6615812,null,23580,null,440333,null,10301,null,376982,null,9785,null,1438264,null,15617,null,1428996,null,15556,null,1427426,null,12620,null,1275882,null,18660,null,227929,null,10109,null,16118257,null,21261,null,0400000US48,Texas,48
2492269,null,3488,null,839582,null,8727,null,51160,null,3061,null,45511,null,3124,null,178088,null,4152,null,167802,null,4843,null,168677,null,3708,null,198946,null,7628,null,29398,null,2391,null,1652687,null,9169,null,0400000US49,Utah,49
603450,null,1329,null,154373,null,3304,null,9598,null,1134,null,5267,null,943,null,29140,null,1820,null,29613,null,2029,null,35169,null,1468,null,38185,null,2653,null,7401,null,1170,null,449077,null,3435,null,0400000US50,Vermont,50
7409419,null,5974,null,2027205,null,15527,null,125803,null,5166,null,97552,null,5091,null,396390,null,7561,null,399242,null,8810,null,426447,null,6113,null,468895,null,10850,null,112876,null,5318,null,5382214,null,15523,null,0400000US51,Virginia,51
6210115,null,4490,null,1602027,null,11270,null,92904,null,5125,null,80477,null,3738,null,324254,null,7094,null,336410,null,6968,null,363368,null,5103,null,340238,null,8434,null,64376,null,4060,null,4608088,null,11982,null,0400000US53,Washington,53
1754732,null,3029,null,414852,null,6048,null,24781,null,2527,null,20633,null,1984,null,80788,null,3392,null,87671,null,4079,null,97255,null,2766,null,86805,null,4410,null,16919,null,2141,null,1339880,null,5452,null,0400000US54,West Virginia,54
5391121,null,3944,null,1439037,null,10627,null,75855,null,3244,null,79071,null,3833,null,282317,null,5569,null,293003,null,5178,null,321380,null,4066,null,328915,null,8460,null,58496,null,3234,null,3952084,null,10766,null,0400000US55,Wisconsin,55
501219,null,1782,null,127145,null,3624,null,8966,null,1397,null,7562,null,1407,null,25725,null,1875,null,27444,null,1776,null,28008,null,1518,null,24814,null,2353,null,4626,null,955,null,374074,null,3389,null,0400000US56,Wyoming,56
3800025,null,4150,null,1124470,null,9639,null,65153,null,3422,null,46354,null,3365,null,229605,null,5159,null,244750,null,4925,null,257171,null,4978,null,238702,null,7895,null,42735,null,2669,null,2675555,null,9607,null,0400000US72,Puerto Rico,72
