B19001_001E,B19001_001EA,B19001_001M,B19001_001MA,B19001_002E,B19001_002EA,B19001_002M,B19001_002MA,B19001_003E,B19001_003EA,B19001_003M,B19001_003MA,B19001_004E,B19001_004EA,B19001_004M,B19001_004MA,B19001_005E,B19001_005EA,B19001_005M,B19001_005MA,B19001_006E,B19001_006EA,B19001_006M,B19001_006MA,B19001_007E,B19001_007EA,B19001_007M,B19001_007MA,B19001_008E,B19001_008EA,B19001_008M,B19001_008MA,B19001_009E,B19001_009EA,B19001_009M,B19001_009MA,B19001_010E,B19001_010EA,B19001_010M,B19001_010MA,B19001_011E,B19001_011EA,B19001_011M,B19001_011MA,B19001_012E,B19001_012EA,B19001_012M,B19001_012MA,B19001_013E,B19001_013EA,B19001_013M,B19001_013MA,B19001_014E,B19001_014EA,B19001_014M,B19001_014MA,B19001_015E,B19001_015EA,B19001_015M,B19001_015MA,B19001_016E,B19001_016EA,B19001_016M,B19001_016MA,B19001_017E,B19001_017EA,B19001_017M,B19001_017MA,GEO_ID,NAME,state
3417115,null,14784,null,272887,null,9462,null,186827,null,6512,null,184719,null,7291,null,189286,null,6842,null,182621,null,7126,null,192586,null,7118,null,186864,null,7559,null,184438,null,7315,null,152225,null,7219,null,298330,null,9760,null,359128,null,10013,null,403971,null,7960,null,243339,null,6598,null,131973,null,5370,null,126905,null,4481,null,121016,null,6014,null,0400000US13,Georgia,13
439685,null,3621,null,25489,null,2580,null,15147,null,1647,null,14726,null,1826,null,17602,null,1979,null,15957,null,2302,null,19935,null,2208,null,19675,null,2270,null,18935,null,2214,null,17745,null,2010,null,37753,null,2889,null,52753,null,3247,null,66157,null,4074,null,46648,null,3570,null,26053,null,2342,null,25234,null,2514,null,19876,null,1926,null,0400000US15,Hawaii,15
560567,null,4368,null,33306,null,2448,null,31850,null,2448,null,29837,null,2454,null,37017,null,3005,null,39171,null,3107,null,34570,null,2960,null,35773,null,3058,null,31232,null,2777,null,28868,null,2310,null,56671,null,3560,null,60158,null,3379,null,65971,null,3262,null,33126,null,2638,null,15060,null,1775,null,13842,null,1833,null,14115,null,1816,null,0400000US16,Idaho,16
4759579,null,13538,null,325405,null,9340,null,239256,null,7396,null,243346,null,7682,null,250055,null,6813,null,228849,null,7063,null,243363,null,8801,null,222948,null,6993,null,230080,null,8198,null,206707,null,7178,null,405221,null,8781,null,520329,null,10355,null,623176,null,10898,null,387486,null,7618,null,215525,null,6394,null,209448,null,6554,null,208385,null,6599,null,0400000US17,Illinois,17
2462278,null,10822,null,174460,null,5939,null,139515,null,6342,null,137752,null,4621,null,139660,null,5671,null,147807,null,5312,null,152282,null,5797,null,139004,null,5434,null,139329,null,6122,null,118501,null,4794,null,229683,null,7037,null,286070,null,7251,null,309690,null,7213,null,159999,null,5505,null,75065,null,3809,null,60556,null,3276,null,52905,null,2827,null,0400000US18,Indiana,18
1214353,null,5829,null,79944,null,3887,null,72984,null,3703,null,72870,null,3775,null,76087,null,4107,null,72191,null,3913,null,73598,null,3741,null,65141,null,3357,null,66651,null,3462,null,56856,null,3510,null,115695,null,4271,null,145278,null,4426,null,152488,null,5217,null,77658,null,3641,null,33403,null,2330,null,27702,null,1984,null,25807,null,1748,null,0400000US19,Iowa,19
1088835,null,6197,null,72020,null,3597,null,57075,null,3499,null,63705,null,3486,null,70036,null,3334,null,64714,null,3684,null,65424,null,4122,null,64979,null,4121,null,58650,null,3868,null,52718,null,2874,null,94284,null,4255,null,119147,null,4130,null,131354,null,5167,null,74724,null,3967,null,35289,null,2214,null,34132,null,2292,null,30584,null,2373,null,0400000US20,Kansas,20
1655767,null,11246,null,182387,null,6545,null,121218,null,5656,null,114745,null,4713,null,109838,null,5354,null,103211,null,5139,null,96325,null,4701,null,94992,null,4715,null,84383,null,4419,null,75378,null,3667,null,135636,null,4743,null,156166,null,7248,null,179876,null,5362,null,94218,null,3979,null,41232,null,3099,null,34606,null,1905,null,31556,null,2511,null,0400000US21,Kentucky,21
1597111,null,7810,null,176295,null,5902,null,126804,null,5007,null,105576,null,5111,null,105202,null,4903,null,89949,null,4501,null,95500,null,4490,null,81545,null,4418,null,83803,null,4039,null,67552,null,3881,null,120324,null,5863,null,146218,null,5895,null,169112,null,5139,null,98078,null,4533,null,51331,null,3063,null,42833,null,2873,null,36989,null,2388,null,0400000US22,Louisiana,22
543952,null,5337,null,41183,null,2500,null,33807,null,2392,null,34036,null,2429,null,34968,null,2757,null,28976,null,2429,null,34621,null,2356,null,29767,null,2325,null,29484,null,2075,null,26560,null,2234,null,51018,null,2566,null,61915,null,2783,null,63225,null,2730,null,34708,null,2782,null,14814,null,1858,null,12382,null,1478,null,12488,null,1419,null,0400000US23,Maine,23
2082458,null,8390,null,102858,null,4706,null,76044,null,4745,null,71339,null,4525,null,83413,null,4540,null,76880,null,5440,null,88244,null,4478,null,82006,null,4389,null,90847,null,4993,null,77048,null,4281,null,164611,null,6718,null,223770,null,7509,null,296789,null,7574,null,220770,null,7005,null,133923,null,4775,null,151222,null,4827,null,142694,null,4752,null,0400000US24,Maryland,24
2449133,null,9336,null,169666,null,6289,null,122419,null,5840,null,104828,null,4927,null,105560,null,4516,null,99731,null,5100,null,103573,null,5726,null,98131,null,4807,null,100966,null,4627,null,87373,null,4404,null,182242,null,6597,null,245677,null,8561,null,338164,null,9001,null,240919,null,7238,null,148153,null,4947,null,149383,null,5785,null,152348,null,4840,null,0400000US25,Massachusetts,25
3849007,null,11121,null,306807,null,7642,null,221781,null,6468,null,216450,null,6954,null,226332,null,6596,null,217025,null,7438,null,225936,null,7034,null,203123,null,6852,null,199484,null,5525,null,174002,null,6406,null,325445,null,6821,null,415982,null,8490,null,459538,null,10073,null,280778,null,6947,null,147478,null,5543,null,124561,null,4593,null,104285,null,4181,null,0400000US26,Michigan,26
2062681,null,7707,null,119393,null,5728,null,96633,null,3367,null,93864,null,3504,null,99304,null,4515,null,97284,null,4012,null,105823,null,4266,null,103547,null,4289,null,107794,null,4409,null,94024,null,4311,null,185127,null,5557,null,241996,null,6356,null,289076,null,6357,null,174670,null,4871,null,91852,null,4067,null,84572,null,2912,null,77722,null,3300,null,0400000US27,Minnesota,27
1080039,null,7657,null,133355,null,6010,null,94169,null,5154,null,84135,null,4938,null,74381,null,5103,null,71747,null,4150,null,64932,null,4313,null,59077,null,4407,null,53588,null,3954,null,47885,null,3557,null,81183,null,4607,null,98941,null,5155,null,97282,null,4958,null,51144,null,3493,null,24914,null,2629,null,22771,null,2407,null,20535,null,1951,null,0400000US28,Mississippi,28
2309626,null,10183,null,189388,null,6809,null,149846,null,5752,null,138752,null,5761,null,145246,null,5519,null,134776,null,5222,null,139410,null,5963,null,123223,null,4979,null,131643,null,5138,null,108586,null,5143,null,206985,null,7711,null,249012,null,6666,null,264075,null,7261,null,140073,null,5156,null,70957,null,3763,null,63994,null,3940,null,53660,null,2850,null,0400000US29,Missouri,29
371954,null,3292,null,31329,null,2894,null,23853,null,2280,null,26220,null,2418,null,24003,null,2573,null,21114,null,1913,null,22196,null,2151,null,21104,null,1929,null,22136,null,1850,null,19909,null,2021,null,33951,null,2319,null,39535,null,2690,null,41897,null,3032,null,20101,null,1778,null,8941,null,1240,null,8470,null,1301,null,7195,null,1219,null,0400000US30,Montana,30
699728,null,4292,null,46474,null,2828,null,42124,null,2499,null,41831,null,2788,null,41443,null,2500,null,41991,null,2750,null,42570,null,2751,null,39029,null,2308,null,38988,null,2610,null,35937,null,2341,null,66584,null,2790,null,77904,null,3479,null,86705,null,3118,null,45465,null,2835,null,19612,null,1675,null,17535,null,1548,null,15536,null,1454,null,0400000US31,Nebraska,31
954067,null,7113,null,47425,null,3810,null,36641,null,3151,null,42491,null,3137,null,50867,null,3208,null,47305,null,3237,null,48690,null,3551,null,49486,null,3721,null,53483,null,3795,null,48990,null,3555,null,92946,null,4472,null,112076,null,5588,null,129702,null,5411,null,79388,null,4186,null,40867,null,3193,null,38090,null,2797,null,35620,null,3003,null,0400000US32,Nevada,32
501505,null,3979,null,21537,null,2356,null,19514,null,2054,null,19474,null,2006,null,21939,null,2311,null,20421,null,2212,null,25552,null,2708,null,21007,null,1888,null,23004,null,2281,null,23384,null,2327,null,43199,null,2845,null,59325,null,3705,null,75370,null,3110,null,51364,null,3254,null,28109,null,2267,null,27407,null,2403,null,20899,null,1999,null,0400000US33,New Hampshire,33
3149910,null,8764,null,172433,null,6973,null,127910,null,5448,null,124857,null,4462,null,126904,null,5210,null,127026,null,5931,null,126988,null,5636,null,122250,null,5796,null,125108,null,5514,null,118217,null,5546,null,241267,null,7428,null,314118,null,8033,null,431344,null,9584,null,325235,null,9783,null,203209,null,6248,null,227766,null,6345,null,235278,null,5775,null,0400000US34,New Jersey,34
734847,null,5299,null,70471,null,3987,null,52914,null,4229,null,46222,null,3429,null,50628,null,3561,null,47253,null,3280,null,45016,null,3341,null,42024,null,3771,null,38299,null,2928,null,34768,null,3229,null,58529,null,3360,null,71180,null,3706,null,76869,null,3804,null,43953,null,2847,null,21604,null,2342,null,19544,null,2021,null,15573,null,1859,null,0400000US35,New Mexico,35
7099940,null,13021,null,584805,null,11895,null,397138,null,10063,null,370394,null,9870,null,362324,null,9750,null,327366,null,7720,null,342492,null,9369,null,317116,null,8807,null,334691,null,9444,null,281717,null,8364,null,554155,null,10437,null,716160,null,13880,null,844181,null,11984,null,572997,null,11766,null,337080,null,7668,null,358310,null,8754,null,399014,null,8574,null,0400000US36,New York,36
3540875,null,15585,null,306954,null,9915,null,238394,null,8653,null,214308,null,7048,null,222297,null,6707,null,208968,null,7085,null,210636,null,7384,null,187497,null,7258,null,192803,null,6691,null,161238,null,6099,null,308428,null,8250,null,361131,null,9684,null,389303,null,9571,null,213704,null,8124,null,116503,null,5084,null,105379,null,4340,null,103332,null,4674,null,0400000US37,North Carolina,37
271724,null,2896,null,23153,null,2310,null,16810,null,1897,null,19497,null,1681,null,19545,null,1949,null,15500,null,1953,null,15172,null,1707,null,15988,null,1912,null,13432,null,1282,null,12496,null,1406,null,24829,null,2009,null,30792,null,1910,null,30964,null,1953,null,16617,null,1660,null,6325,null,918,null,5431,null,914,null,5173,null,891,null,0400000US38,North Dakota,38
4505995,null,13404,null,372482,null,8876,null,277936,null,7681,null,263065,null,6680,null,257567,null,8442,null,256187,null,5742,null,266582,null,8368,null,239405,null,7376,null,243423,null,6941,null,213591,null,6341,null,394699,null,9030,null,498152,null,10368,null,531473,null,10875,null,298514,null,8693,null,150601,null,4626,null,133514,null,5321,null,108804,null,4704,null,0400000US39,Ohio,39
1399932,null,7049,null,129554,null,5339,null,97767,null,4180,null,96667,null,4573,null,94013,null,4494,null,89074,null,4945,null,84665,null,3984,null,80477,null,4018,null,79489,null,4504,null,63926,null,3613,null,117299,null,4934,null,138959,null,4761,null,147980,null,5021,null,78244,null,4219,null,42208,null,2542,null,30177,null,2360,null,29433,null,2234,null,0400000US40,Oklahoma,40
1471965,null,7619,null,104096,null,4825,null,80295,null,4732,null,84416,null,4687,null,89247,null,4368,null,84956,null,4199,null,82443,null,4602,null,77872,null,4307,null,80282,null,4354,null,69392,null,4223,null,136240,null,6598,null,160358,null,5749,null,183100,null,6492,null,103081,null,4977,null,50972,null,3405,null,44328,null,2662,null,40887,null,2423,null,0400000US41,Oregon,41
4873482,null,11972,null,360646,null,8936,null,297189,null,7605,null,288226,null,7796,null,286546,null,6603,null,270723,null,7718,null,274186,null,6844,null,252654,null,7064,null,244739,null,6584,null,219935,null,6984,null,419909,null,8298,null,528532,null,10213,null,582600,null,9373,null,347728,null,7102,null,185142,null,5511,null,156449,null,6026,null,158278,null,4995,null,0400000US42,Pennsylvania,42
402538,null,3497,null,31901,null,2963,null,25321,null,2142,null,21551,null,2298,null,18787,null,2311,null,18449,null,2131,null,21863,null,2490,null,17741,null,2285,null,18086,null,2057,null,14907,null,1783,null,30086,null,2692,null,40204,null,2890,null,55780,null,3292,null,35798,null,2878,null,16958,null,1909,null,20069,null,2110,null,15037,null,1786,null,0400000US44,Rhode Island,44
1702564,null,9835,null,162455,null,5826,null,108105,null,5118,null,108639,null,5457,null,105518,null,5477,null,103879,null,5027,null,103450,null,5584,null,96812,null,4544,null,88163,null,5171,null,78700,null,4743,null,143597,null,5520,null,172196,null,6891,null,195728,null,7038,null,102069,null,4193,null,47625,null,3433,null,45516,null,3238,null,40112,null,3022,null,0400000US45,South Carolina,45
312912,null,3484,null,23594,null,2067,null,18741,null,1897,null,18561,null,1932,null,22722,null,1913,null,21302,null,2024,null,20641,null,1970,null,16816,null,1450,null,19531,null,1910,null,17860,null,1906,null,29366,null,2467,null,33741,null,2665,null,34408,null,2330,null,16791,null,1566,null,7354,null,1094,null,5825,null,1087,null,5659,null,835,null,0400000US46,South Dakota,46
2407765,null,10842,null,229255,null,6786,null,166285,null,5604,null,153471,null,6415,null,154094,null,6531,null,145212,null,6001,null,153650,null,6331,null,133844,null,6296,null,127844,null,5065,null,120243,null,6041,null,216030,null,6132,null,240860,null,6980,null,242583,null,7038,null,136471,null,4792,null,64973,null,3723,null,61892,null,3947,null,61058,null,3170,null,0400000US47,Tennessee,47
8244022,null,19609,null,650359,null,11592,null,485014,null,10808,null,476556,null,10063,null,506502,null,11608,null,467402,null,12612,null,486584,null,10813,null,427641,null,11339,null,421297,null,10240,null,374705,null,9523,null,654653,null,12008,null,830224,null,14915,null,934730,null,12395,null,585883,null,11240,null,321630,null,9311,null,307161,null,8719,null,313681,null,7146,null,0400000US48,Texas,48
835320,null,5515,null,37808,null,2494,null,34022,null,2973,null,33558,null,2993,null,41487,null,3186,null,42981,null,2816,null,46382,null,3607,null,43636,null,3541,null,46581,null,3316,null,42963,null,3203,null,86623,null,3844,null,103410,null,5195,null,118218,null,4854,null,67971,null,2977,null,38049,null,2587,null,27574,null,2513,null,24057,null,2064,null,0400000US49,Utah,49
252580,null,2222,null,14361,null,1497,null,13851,null,1447,null,15588,null,1566,null,14052,null,1405,null,12352,null,1427,null,14736,null,1664,null,14309,null,1456,null,13507,null,1532,null,13764,null,1358,null,22203,null,1718,null,29199,null,2099,null,32403,null,2208,null,19310,null,1726,null,8447,null,998,null,7404,null,1229,null,7094,null,912,null,0400000US50,Vermont,50
2932234,null,11822,null,177833,null,6519,null,133478,null,5065,null,124164,null,5121,null,127422,null,5482,null,137078,null,6446,null,137436,null,5877,null,132350,null,6704,null,140145,null,5283,null,125147,null,6353,null,239854,null,8485,null,315210,null,8165,null,384616,null,10492,null,256666,null,7540,null,162275,null,5662,null,172562,null,7181,null,165998,null,5010,null,0400000US51,Virginia,51
2501509,null,8669,null,157460,null,5794,null,114576,null,5314,null,108343,null,5284,null,126222,null,5952,null,120619,null,5538,null,130744,null,5361,null,121904,null,4737,null,122041,null,5357,null,113037,null,4885,null,220848,null,6672,null,283131,null,8984,null,335876,null,8063,null,222453,null,7167,null,118339,null,5618,null,106280,null,4966,null,99636,null,4186,null,0400000US53,Washington,53
733849,null,6909,null,80625,null,4283,null,66574,null,4030,null,54318,null,3190,null,56909,null,3583,null,46068,null,3312,null,45640,null,3214,null,39117,null,3189,null,40555,null,3038,null,32018,null,2433,null,59949,null,3816,null,69567,null,3741,null,72585,null,3877,null,33740,null,2811,null,14091,null,1671,null,11946,null,1608,null,10147,null,1489,null,0400000US54,West Virginia,54
2241597,null,8249,null,135006,null,5061,null,126424,null,4761,null,120653,null,4966,null,124062,null,4130,null,123139,null,4092,null,132595,null,5436,null,118068,null,5037,null,119580,null,4463,null,106144,null,4428,null,210702,null,5577,null,266163,null,5962,null,299556,null,7536,null,163459,null,4668,null,77265,null,3940,null,62863,null,3270,null,55918,null,2712,null,0400000US55,Wisconsin,55
206136,null,3069,null,10546,null,1533,null,10563,null,1835,null,10536,null,1388,null,13137,null,1867,null,10194,null,1679,null,12273,null,1686,null,11314,null,1497,null,9432,null,1506,null,11136,null,1700,null,17466,null,1660,null,23680,null,2171,null,28751,null,2274,null,15797,null,1533,null,8766,null,1279,null,7236,null,1102,null,5309,null,962,null,0400000US56,Wyoming,56
1204285,null,7019,null,386634,null,7310,null,149757,null,6084,null,113131,null,4838,null,92065,null,3400,null,77234,null,3531,null,68233,null,3336,null,54474,null,3121,null,46544,null,3127,null,35145,null,2598,null,51697,null,2942,null,50241,null,3752,null,40003,null,3139,null,17473,null,2089,null,6976,null,1170,null,7146,null,1194,null,7532,null,1222,null,0400000US72,Puerto Rico,72
