B25119_001E,B25119_001EA,B25119_001M,B25119_001MA,B25119_002E,B25119_002EA,B25119_002M,B25119_002MA,B25119_003E,B25119_003EA,B25119_003M,B25119_003MA,GEO_ID,NAME,state
40554,null,428,null,50768,null,501,null,22312,null,552,null,0400000US01,Alabama,01
64333,null,1594,null,80391,null,2455,null,44401,null,2013,null,0400000US02,Alaska,02
49889,null,508,null,60776,null,640,null,31942,null,562,null,0400000US04,Arizona,04
38134,null,739,null,48054,null,809,null,22321,null,636,null,0400000US05,Arkansas,05
59948,null,295,null,79138,null,462,null,39597,null,446,null,0400000US06,California,06
55212,null,650,null,69244,null,916,null,31521,null,771,null,0400000US08,Colorado,08
65967,null,815,null,83037,null,1014,null,34634,null,1363,null,0400000US09,Connecticut,09
54610,null,1581,null,66426,null,1986,null,34264,null,2003,null,0400000US10,Delaware,10
54317,null,1984,null,91777,null,3858,null,36172,null,1560,null,0400000US11,District of Columbia,11
47804,null,341,null,56425,null,345,null,32485,null,415,null,0400000US12,Florida,12
49136,null,488,null,61394,null,405,null,29551,null,647,null,0400000US13,Georgia,13
63746,null,1923,null,80818,null,1959,null,45390,null,1985,null,0400000US15,Hawaii,15
46253,null,755,null,54577,null,883,null,28781,null,1350,null,0400000US16,Idaho,16
54124,null,370,null,67236,null,407,null,29726,null,619,null,0400000US17,Illinois,17
47448,null,378,null,57948,null,623,null,26746,null,493,null,0400000US18,Indiana,18
47292,null,577,null,56824,null,631,null,25841,null,632,null,0400000US19,Iowa,19
47451,null,640,null,59361,null,860,null,28068,null,941,null,0400000US20,Kansas,20
40267,null,522,null,50425,null,633,null,23194,null,728,null,0400000US21,Kentucky,21
40926,null,457,null,51721,null,629,null,23746,null,589,null,0400000US22,Louisiana,22
45888,null,710,null,54333,null,786,null,24991,null,1135,null,0400000US23,Maine,23
68080,null,740,null,84474,null,879,null,40183,null,746,null,0400000US24,Maryland,24
62365,null,510,null,81797,null,633,null,33194,null,1002,null,0400000US25,Massachusetts,25
47950,null,386,null,58165,null,485,null,24641,null,443,null,0400000US26,Michigan,26
55802,null,605,null,66883,null,578,null,28636,null,823,null,0400000US27,Minnesota,27
36338,null,686,null,44496,null,1074,null,21725,null,803,null,0400000US28,Mississippi,28
45114,null,489,null,55998,null,489,null,25059,null,473,null,0400000US29,Missouri,29
43531,null,1028,null,52116,null,986,null,26164,null,1405,null,0400000US30,Montana,30
47085,null,689,null,58544,null,911,null,27608,null,1001,null,0400000US31,Nebraska,31
55062,null,936,null,68729,null,1386,null,40058,null,927,null,0400000US32,Nevada,32
62369,null,1147,null,73267,null,1628,null,35570,null,1701,null,0400000US33,New Hampshire,33
67035,null,573,null,85852,null,725,null,38462,null,810,null,0400000US34,New Jersey,34
41452,null,677,null,50833,null,938,null,26687,null,987,null,0400000US35,New Mexico,35
53514,null,349,null,72845,null,560,null,34623,null,587,null,0400000US36,New York,36
44670,null,432,null,55602,null,580,null,27083,null,505,null,0400000US37,North Carolina,37
43753,null,1205,null,56109,null,1393,null,24586,null,1461,null,0400000US38,North Dakota,38
46597,null,304,null,59150,null,435,null,24821,null,474,null,0400000US39,Ohio,39
41567,null,395,null,52009,null,528,null,25335,null,581,null,0400000US40,Oklahoma,40
48730,null,681,null,61690,null,622,null,30186,null,660,null,0400000US41,Oregon,41
48576,null,297,null,59543,null,457,null,26872,null,416,null,0400000US42,Pennsylvania,42
53568,null,1353,null,74190,null,2070,null,28049,null,1969,null,0400000US44,Rhode Island,44
43329,null,635,null,52960,null,728,null,26565,null,554,null,0400000US45,South Carolina,45
43424,null,944,null,54104,null,1184,null,24725,null,1122,null,0400000US46,South Dakota,46
42367,null,345,null,52219,null,478,null,25136,null,624,null,0400000US47,Tennessee,47
47548,null,308,null,61346,null,323,null,30095,null,308,null,0400000US48,Texas,48
55109,null,762,null,65181,null,995,null,33943,null,1694,null,0400000US49,Utah,49
49907,null,1176,null,59436,null,1407,null,30215,null,1583,null,0400000US50,Vermont,50
59562,null,589,null,72360,null,528,null,36962,null,666,null,0400000US51,Virginia,51
55591,null,501,null,70427,null,547,null,33479,null,636,null,0400000US53,Washington,53
37060,null,760,null,44120,null,1085,null,20170,null,826,null,0400000US54,West Virginia,54
50578,null,364,null,62082,null,412,null,28606,null,672,null,0400000US55,Wisconsin,55
51731,null,1322,null,62037,null,1926,null,33452,null,1990,null,0400000US56,Wyoming,56
17741,null,390,null,21475,null,501,null,9460,null,419,null,0400000US72,Puerto Rico,72
