B25081_001E,B25081_001EA,B25081_001M,B25081_001MA,B25081_002E,B25081_002EA,B25081_002M,B25081_002MA,B25081_003E,B25081_003EA,B25081_003M,B25081_003MA,B25081_004E,B25081_004EA,B25081_004M,B25081_004MA,B25081_005E,B25081_005EA,B25081_005M,B25081_005MA,B25081_006E,B25081_006EA,B25081_006M,B25081_006MA,B25081_007E,B25081_007EA,B25081_007M,B25081_007MA,B25081_008E,B25081_008EA,B25081_008M,B25081_008MA,GEO_ID,NAME,state
2341965,null,17528,null,1700521,null,16385,null,417629,null,9866,null,133131,null,6374,null,284498,null,7554,null,17014,null,2085,null,1265878,null,15278,null,641444,null,11434,null,0400000US13,Georgia,13
261918,null,5659,null,176777,null,6053,null,48129,null,3048,null,12625,null,1985,null,35504,null,2518,null,2541,null,869,null,126107,null,4755,null,85141,null,4174,null,0400000US15,Hawaii,15
403904,null,6149,null,282602,null,5636,null,80571,null,3870,null,28380,null,2152,null,52191,null,3172,null,4031,null,1007,null,198000,null,6210,null,121302,null,4240,null,0400000US16,Idaho,16
3334539,null,17121,null,2338188,null,16793,null,584160,null,9868,null,131123,null,4613,null,453037,null,8571,null,21097,null,2155,null,1732931,null,16457,null,996351,null,9522,null,0400000US17,Illinois,17
1763734,null,13721,null,1254080,null,11859,null,315556,null,6991,null,87130,null,3866,null,228426,null,6934,null,11791,null,1400,null,926733,null,12200,null,509654,null,7208,null,0400000US18,Indiana,18
894841,null,8409,null,567802,null,7837,null,129850,null,4172,null,38003,null,2445,null,91847,null,3823,null,6284,null,1199,null,431668,null,7625,null,327039,null,5433,null,0400000US19,Iowa,19
763887,null,8440,null,499877,null,7968,null,106988,null,4216,null,35520,null,2797,null,71468,null,3337,null,3759,null,874,null,389130,null,7412,null,264010,null,6080,null,0400000US20,Kansas,20
1170947,null,13354,null,730011,null,10895,null,174591,null,5729,null,46997,null,3325,null,127594,null,4946,null,6684,null,1217,null,548736,null,9536,null,440936,null,9353,null,0400000US21,Kentucky,21
1085054,null,10659,null,619067,null,9658,null,97589,null,3874,null,33079,null,2514,null,64510,null,3214,null,5295,null,991,null,516183,null,10206,null,465987,null,7727,null,0400000US22,Louisiana,22
402257,null,5711,null,265921,null,5118,null,71388,null,3549,null,11035,null,1255,null,60353,null,3470,null,2789,null,850,null,191744,null,5467,null,136336,null,3940,null,0400000US23,Maine,23
1456103,null,10748,null,1122941,null,10828,null,340470,null,8271,null,90264,null,4146,null,250206,null,7384,null,17938,null,2304,null,764533,null,10577,null,333162,null,6488,null,0400000US24,Maryland,24
1594159,null,12154,null,1148804,null,11455,null,353893,null,8407,null,69791,null,4384,null,284102,null,7048,null,13930,null,1899,null,780981,null,9935,null,445355,null,8353,null,0400000US25,Massachusetts,25
2880401,null,15379,null,1994826,null,15387,null,560788,null,8756,null,114891,null,4269,null,445897,null,8026,null,18780,null,1834,null,1415258,null,14381,null,885575,null,8241,null,0400000US26,Michigan,26
1551989,null,10480,null,1110929,null,9070,null,340583,null,6572,null,89033,null,3673,null,251550,null,5619,null,13686,null,1545,null,756660,null,8324,null,441060,null,6149,null,0400000US27,Minnesota,27
769923,null,10715,null,441761,null,8487,null,57126,null,3389,null,18236,null,1801,null,38890,null,2864,null,2232,null,870,null,382403,null,8319,null,328162,null,8421,null,0400000US28,Mississippi,28
1632012,null,11988,null,1102212,null,10594,null,238885,null,5751,null,75791,null,3853,null,163094,null,5128,null,7954,null,1381,null,855373,null,10440,null,529800,null,7487,null,0400000US29,Missouri,29
258965,null,4745,null,151686,null,4598,null,30217,null,2492,null,8963,null,1317,null,21254,null,2226,null,1237,null,485,null,120232,null,3980,null,107279,null,3701,null,0400000US30,Montana,30
481154,null,5751,null,310618,null,5816,null,75825,null,2884,null,24928,null,2022,null,50897,null,2391,null,3533,null,764,null,231260,null,5723,null,170536,null,3708,null,0400000US31,Nebraska,31
576376,null,8004,null,445322,null,8081,null,128807,null,5470,null,50101,null,3864,null,78706,null,3802,null,7759,null,1278,null,308756,null,7716,null,131054,null,4433,null,0400000US32,Nevada,32
371658,null,5042,null,264770,null,5151,null,76958,null,3776,null,14882,null,1879,null,62076,null,3315,null,2182,null,604,null,185630,null,4948,null,106888,null,3379,null,0400000US33,New Hampshire,33
2118998,null,12665,null,1514039,null,12974,null,426714,null,8860,null,72821,null,3673,null,353893,null,8610,null,19794,null,2145,null,1067531,null,12041,null,604959,null,8427,null,0400000US34,New Jersey,34
514491,null,6930,null,314124,null,6050,null,57624,null,3052,null,22249,null,2270,null,35375,null,2699,null,3189,null,929,null,253311,null,6110,null,200367,null,5203,null,0400000US35,New Mexico,35
3941790,null,18254,null,2561659,null,18370,null,621723,null,9705,null,92551,null,4401,null,529172,null,9695,null,23967,null,2427,null,1915969,null,16444,null,1380131,null,13391,null,0400000US36,New York,36
2418252,null,19344,null,1644260,null,17244,null,453416,null,8470,null,105775,null,5206,null,347641,null,7113,null,16478,null,2120,null,1174366,null,14217,null,773992,null,10587,null,0400000US37,North Carolina,37
178590,null,3260,null,99349,null,2917,null,19897,null,1764,null,5550,null,867,null,14347,null,1331,null,1182,null,435,null,78270,null,2894,null,79241,null,2506,null,0400000US38,North Dakota,38
3139659,null,16496,null,2174637,null,14963,null,633310,null,9723,null,145635,null,5473,null,487675,null,9760,null,21279,null,2090,null,1520048,null,14842,null,965022,null,11251,null,0400000US39,Ohio,39
955146,null,8888,null,587290,null,7710,null,90524,null,4360,null,42228,null,2578,null,48296,null,3307,null,4598,null,1161,null,492168,null,7616,null,367856,null,6721,null,0400000US40,Oklahoma,40
950773,null,10065,null,670855,null,9843,null,202386,null,5859,null,67332,null,4183,null,135054,null,4833,null,9027,null,1682,null,459442,null,8588,null,279918,null,6737,null,0400000US41,Oregon,41
3491156,null,15066,null,2210618,null,15268,null,598045,null,8706,null,118715,null,4714,null,479330,null,7884,null,22305,null,2327,null,1590268,null,16810,null,1280538,null,12598,null,0400000US42,Pennsylvania,42
256033,null,4325,null,186148,null,4715,null,56725,null,3162,null,9829,null,1463,null,46896,null,2836,null,2774,null,938,null,126649,null,4443,null,69885,null,3412,null,0400000US44,Rhode Island,44
1192466,null,12800,null,774384,null,10415,null,174470,null,5998,null,45210,null,3496,null,129260,null,5545,null,5809,null,1290,null,594105,null,9731,null,418082,null,7572,null,0400000US45,South Carolina,45
213029,null,3858,null,125138,null,3415,null,26072,null,2051,null,7863,null,1278,null,18209,null,1602,null,821,null,486,null,98245,null,3145,null,87891,null,3083,null,0400000US46,South Dakota,46
1683930,null,13746,null,1076518,null,11733,null,214028,null,6532,null,71107,null,3555,null,142921,null,5452,null,8019,null,1449,null,854471,null,11059,null,607412,null,9309,null,0400000US47,Tennessee,47
5373524,null,24676,null,3431383,null,23669,null,402114,null,9457,null,196230,null,5903,null,205884,null,6783,null,15354,null,2069,null,3013915,null,23588,null,1942141,null,15463,null,0400000US48,Texas,48
599201,null,6884,null,445502,null,6767,null,135233,null,4808,null,53876,null,2797,null,81357,null,4099,null,3785,null,849,null,306484,null,5931,null,153699,null,4520,null,0400000US49,Utah,49
183920,null,3274,null,122016,null,3187,null,29847,null,2312,null,3935,null,883,null,25912,null,2271,null,1236,null,417,null,90933,null,3177,null,61904,null,2278,null,0400000US50,Vermont,50
2038098,null,14903,null,1490034,null,14246,null,449914,null,9171,null,112373,null,4745,null,337541,null,7146,null,17359,null,1903,null,1022761,null,13286,null,548064,null,9307,null,0400000US51,Virginia,51
1652733,null,11881,null,1216661,null,11356,null,370819,null,7724,null,118203,null,4842,null,252616,null,6603,null,15295,null,1712,null,830547,null,11026,null,436072,null,8175,null,0400000US53,Washington,53
549401,null,7253,null,278234,null,6556,null,44603,null,2787,null,9774,null,1229,null,34829,null,2549,null,1959,null,673,null,231672,null,6468,null,271167,null,6002,null,0400000US54,West Virginia,54
1570851,null,10923,null,1079723,null,9839,null,327985,null,6208,null,86075,null,3704,null,241910,null,5075,null,11811,null,1641,null,739927,null,8767,null,491128,null,6449,null,0400000US55,Wisconsin,55
142770,null,3425,null,88697,null,3083,null,18515,null,1550,null,8460,null,1146,null,10055,null,1126,null,706,null,354,null,69476,null,2976,null,54073,null,2535,null,0400000US56,Wyoming,56
894308,null,8185,null,347567,null,7311,null,18660,null,1960,null,14604,null,1726,null,4056,null,706,null,1396,null,515,null,327511,null,6998,null,546741,null,7281,null,0400000US72,Puerto Rico,72
