B08006_001E,B08006_001EA,B08006_001M,B08006_001MA,B08006_002E,B08006_002EA,B08006_002M,B08006_002MA,B08006_003E,B08006_003EA,B08006_003M,B08006_003MA,B08006_004E,B08006_004EA,B08006_004M,B08006_004MA,B08006_005E,B08006_005EA,B08006_005M,B08006_005MA,B08006_006E,B08006_006EA,B08006_006M,B08006_006MA,B08006_007E,B08006_007EA,B08006_007M,B08006_007MA,B08006_008E,B08006_008EA,B08006_008M,B08006_008MA,B08006_009E,B08006_009EA,B08006_009M,B08006_009MA,B08006_010E,B08006_010EA,B08006_010M,B08006_010MA,B08006_011E,B08006_011EA,B08006_011M,B08006_011MA,B08006_012E,B08006_012EA,B08006_012M,B08006_012MA,B08006_013E,B08006_013EA,B08006_013M,B08006_013MA,B08006_014E,B08006_014EA,B08006_014M,B08006_014MA,B08006_015E,B08006_015EA,B08006_015M,B08006_015MA,B08006_016E,B08006_016EA,B08006_016M,B08006_016MA,B08006_017E,B08006_017EA,B08006_017M,B08006_017MA,B08006_018E,B08006_018EA,B08006_018M,B08006_018MA,B08006_019E,B08006_019EA,B08006_019M,B08006_019MA,B08006_020E,B08006_020EA,B08006_020M,B08006_020MA,B08006_021E,B08006_021EA,B08006_021M,B08006_021MA,B08006_022E,B08006_022EA,B08006_022M,B08006_022MA,B08006_023E,B08006_023EA,B08006_023M,B08006_023MA,B08006_024E,B08006_024EA,B08006_024M,B08006_024MA,B08006_025E,B08006_025EA,B08006_025M,B08006_025MA,B08006_026E,B08006_026EA,B08006_026M,B08006_026MA,B08006_027E,B08006_027EA,B08006_027M,B08006_027MA,B08006_028E,B08006_028EA,B08006_028M,B08006_028MA,B08006_029E,B08006_029EA,B08006_029M,B08006_029MA,B08006_030E,B08006_030EA,B08006_030M,B08006_030MA,B08006_031E,B08006_031EA,B08006_031M,B08006_031MA,B08006_032E,B08006_032EA,B08006_032M,B08006_032MA,B08006_033E,B08006_033EA,B08006_033M,B08006_033MA,B08006_034E,B08006_034EA,B08006_034M,B08006_034MA,B08006_035E,B08006_035EA,B08006_035M,B08006_035MA,B08006_036E,B08006_036EA,B08006_036M,B08006_036MA,B08006_037E,B08006_037EA,B08006_037M,B08006_037MA,B08006_038E,B08006_038EA,B08006_038M,B08006_038MA,B08006_039E,B08006_039EA,B08006_039M,B08006_039MA,B08006_040E,B08006_040EA,B08006_040M,B08006_040MA,B08006_041E,B08006_041EA,B08006_041M,B08006_041MA,B08006_042E,B08006_042EA,B08006_042M,B08006_042MA,B08006_043E,B08006_043EA,B08006_043M,B08006_043MA,B08006_044E,B08006_044EA,B08006_044M,B08006_044MA,B08006_045E,B08006_045EA,B08006_045M,B08006_045MA,B08006_046E,B08006_046EA,B08006_046M,B08006_046MA,B08006_047E,B08006_047EA,B08006_047M,B08006_047MA,B08006_048E,B08006_048EA,B08006_048M,B08006_048MA,B08006_049E,B08006_049EA,B08006_049M,B08006_049MA,B08006_050E,B08006_050EA,B08006_050M,B08006_050MA,B08006_051E,B08006_051EA,B08006_051M,B08006_051MA,GEO_ID,NAME,state
1982297,null,16571,null,1875055,null,16611,null,1652706,null,16282,null,222349,null,8772,null,170296,null,7841,null,31393,null,3334,null,20660,null,2724,null,8367,null,1650,null,7777,null,1572,null,247,null,374,null,279,null,299,null,0,null,267,null,64,null,109,null,2027,null,863,null,25887,null,2810,null,20416,null,2349,null,50545,null,3217,null,1070828,null,11207,null,1005923,null,10766,null,878184,null,10074,null,127739,null,5647,null,97013,null,5109,null,17160,null,2210,null,13566,null,2173,null,3376,null,1021,null,2861,null,950,null,247,null,374,null,204,null,264,null,0,null,267,null,64,null,109,null,1848,null,826,null,16318,null,2189,null,14707,null,1832,null,28656,null,2198,null,911469,null,10983,null,869132,null,10953,null,774522,null,10974,null,94610,null,5236,null,73283,null,4427,null,14233,null,2233,null,7094,null,1484,null,4991,null,1152,null,4916,null,1149,null,0,null,267,null,75,null,123,null,0,null,267,null,0,null,267,null,179,null,170,null,9569,null,1772,null,5709,null,1470,null,21889,null,2270,null,0400000US01,Alabama,01
329649,null,4948,null,262486,null,5813,null,218370,null,6076,null,44116,null,4014,null,35373,null,3273,null,4609,null,1015,null,4134,null,1245,null,4662,null,1071,null,4327,null,1075,null,0,null,237,null,61,null,105,null,47,null,79,null,227,null,177,null,3370,null,1332,null,27750,null,2242,null,11772,null,1296,null,19609,null,2190,null,184507,null,3580,null,142449,null,3849,null,118501,null,4180,null,23948,null,2666,null,18142,null,2097,null,3270,null,929,null,2536,null,1006,null,2525,null,807,null,2210,null,810,null,0,null,237,null,61,null,105,null,47,null,79,null,207,null,184,null,2029,null,1046,null,16969,null,1807,null,7704,null,986,null,12831,null,1746,null,145142,null,3318,null,120037,null,3478,null,99869,null,3622,null,20168,null,2190,null,17231,null,1975,null,1339,null,440,null,1598,null,749,null,2137,null,892,null,2117,null,897,null,0,null,237,null,0,null,237,null,0,null,237,null,20,null,35,null,1341,null,592,null,10781,null,1330,null,4068,null,658,null,6778,null,1200,null,0400000US02,Alaska,02
2777552,null,16921,null,2452580,null,20773,null,2077219,null,19521,null,375361,null,12165,null,292081,null,10960,null,45888,null,4951,null,37392,null,5184,null,59574,null,5386,null,58782,null,5342,null,274,null,316,null,330,null,268,null,64,null,106,null,124,null,142,null,21407,null,3297,null,62419,null,4850,null,47006,null,3625,null,134566,null,7156,null,1550661,null,10751,null,1363956,null,13769,null,1143898,null,15261,null,220058,null,9769,null,163405,null,8191,null,29017,null,4130,null,27636,null,4909,null,29823,null,3560,null,29205,null,3503,null,274,null,316,null,280,null,254,null,64,null,106,null,0,null,292,null,17009,null,2989,null,36068,null,4001,null,35183,null,3178,null,68622,null,4883,null,1226891,null,11250,null,1088624,null,12125,null,933321,null,10611,null,155303,null,6502,null,128676,null,6208,null,16871,null,2094,null,9756,null,1664,null,29751,null,3979,null,29577,null,3986,null,0,null,292,null,50,null,83,null,0,null,292,null,124,null,142,null,4398,null,1060,null,26351,null,2703,null,11823,null,1631,null,65944,null,3991,null,0400000US04,Arizona,04
1209981,null,11399,null,1124139,null,11523,null,978100,null,12718,null,146039,null,7359,null,116697,null,5922,null,17737,null,2717,null,11605,null,1966,null,6089,null,1380,null,5891,null,1360,null,0,null,267,null,0,null,267,null,137,null,226,null,61,null,102,null,1510,null,670,null,19651,null,2133,null,16354,null,2344,null,42238,null,3410,null,645658,null,8005,null,598004,null,8659,null,517555,null,9059,null,80449,null,4866,null,62983,null,4006,null,9766,null,1932,null,7700,null,1732,null,3270,null,1073,null,3133,null,1052,null,0,null,267,null,0,null,267,null,137,null,226,null,0,null,267,null,1301,null,585,null,11863,null,1812,null,9420,null,1673,null,21800,null,2453,null,564323,null,7436,null,526135,null,7197,null,460545,null,7808,null,65590,null,4728,null,53714,null,3782,null,7971,null,1610,null,3905,null,1013,null,2819,null,858,null,2758,null,852,null,0,null,267,null,0,null,267,null,0,null,267,null,61,null,102,null,209,null,233,null,7788,null,1460,null,6934,null,1451,null,20438,null,2150,null,0400000US05,Arkansas,05
16421576,null,43258,null,13962365,null,40929,null,12013179,null,47470,null,1949186,null,27609,null,1457719,null,21778,null,290290,null,11973,null,201177,null,12343,null,841919,null,19033,null,641199,null,16835,null,20629,null,2533,null,124437,null,6484,null,50254,null,3823,null,5400,null,1240,null,144406,null,7421,null,462555,null,13230,null,222988,null,8584,null,787343,null,14812,null,9172172,null,26851,null,7834665,null,30684,null,6708256,null,35908,null,1126409,null,23187,null,822924,null,18411,null,173047,null,9204,null,130438,null,9429,null,429314,null,11704,null,320156,null,10971,null,10756,null,1669,null,65348,null,3930,null,30096,null,2972,null,2958,null,958,null,111794,null,7218,null,248443,null,10470,null,149043,null,7805,null,398913,null,10427,null,7249404,null,28609,null,6127700,null,25762,null,5304923,null,28349,null,822777,null,13611,null,634795,null,12273,null,117243,null,5955,null,70739,null,5233,null,412605,null,12670,null,321043,null,10263,null,9873,null,1794,null,59089,null,4719,null,20158,null,2334,null,2442,null,856,null,32612,null,3234,null,214112,null,8002,null,73945,null,4683,null,388430,null,10224,null,0400000US06,California,06
2445512,null,14273,null,2080408,null,15398,null,1822969,null,14852,null,257439,null,10129,null,204226,null,9319,null,33291,null,3798,null,19922,null,2939,null,82486,null,6404,null,73196,null,6030,null,1285,null,582,null,5479,null,1095,null,2498,null,758,null,28,null,52,null,27014,null,2978,null,77613,null,4543,null,31450,null,3429,null,146541,null,6072,null,1354742,null,9957,null,1147034,null,11130,null,1000021,null,11241,null,147013,null,7335,null,114953,null,6428,null,18712,null,3055,null,13348,null,2444,null,45089,null,4580,null,39401,null,4390,null,854,null,466,null,3297,null,861,null,1509,null,616,null,28,null,52,null,19165,null,2602,null,45365,null,3803,null,22798,null,2855,null,75291,null,4478,null,1090770,null,9867,null,933374,null,10285,null,822948,null,10063,null,110426,null,5739,null,89273,null,5134,null,14579,null,1973,null,6574,null,1303,null,37397,null,3798,null,33795,null,3681,null,431,null,441,null,2182,null,601,null,989,null,445,null,0,null,275,null,7849,null,1159,null,32248,null,2532,null,8652,null,1755,null,71250,null,3807,null,0400000US08,Colorado,08
1720206,null,10787,null,1502976,null,11980,null,1368547,null,11826,null,134429,null,7082,null,108014,null,5693,null,14707,null,2182,null,11708,null,1799,null,75425,null,4076,null,41498,null,3818,null,179,null,204,null,2804,null,669,null,30944,null,2183,null,0,null,273,null,4689,null,1380,null,53229,null,4189,null,18796,null,2649,null,65091,null,3752,null,905634,null,7130,null,783866,null,7570,null,707137,null,7749,null,76729,null,5116,null,60208,null,4187,null,9256,null,1897,null,7265,null,1689,null,40437,null,3344,null,18758,null,2830,null,89,null,140,null,1618,null,495,null,19972,null,1658,null,0,null,273,null,3449,null,1035,null,29977,null,3026,null,13353,null,2077,null,34552,null,2812,null,814572,null,7608,null,719110,null,8373,null,661410,null,8557,null,57700,null,3715,null,47806,null,3004,null,5451,null,1001,null,4443,null,1047,null,34988,null,2622,null,22740,null,2397,null,90,null,107,null,1186,null,499,null,10972,null,1531,null,0,null,273,null,1240,null,619,null,23252,null,2200,null,5443,null,1355,null,30539,null,1994,null,0400000US09,Connecticut,09
406312,null,6741,null,366280,null,7308,null,324704,null,7468,null,41576,null,3745,null,33819,null,3368,null,4281,null,1046,null,3476,null,919,null,11136,null,1995,null,8457,null,1750,null,0,null,261,null,518,null,264,null,2161,null,743,null,0,null,261,null,1572,null,729,null,11001,null,1764,null,3481,null,930,null,12842,null,1913,null,212284,null,4219,null,191439,null,4524,null,168390,null,4746,null,23049,null,2297,null,18720,null,2259,null,1982,null,725,null,2347,null,832,null,5280,null,1423,null,3836,null,1260,null,0,null,261,null,314,null,216,null,1130,null,564,null,0,null,261,null,1572,null,729,null,6072,null,1208,null,1994,null,708,null,5927,null,1345,null,194028,null,4192,null,174841,null,4326,null,156314,null,4509,null,18527,null,2230,null,15099,null,2005,null,2299,null,691,null,1129,null,419,null,5856,null,1249,null,4621,null,1122,null,0,null,261,null,204,null,151,null,1031,null,489,null,0,null,261,null,0,null,261,null,4929,null,1131,null,1487,null,525,null,6915,null,1141,null,0400000US10,Delaware,10
289798,null,5639,null,130331,null,5456,null,110570,null,4928,null,19761,null,2777,null,16084,null,2361,null,2198,null,835,null,1479,null,1018,null,105443,null,5859,null,44704,null,4127,null,1393,null,910,null,57069,null,3976,null,2277,null,1087,null,0,null,300,null,4871,null,1156,null,32163,null,3300,null,2382,null,664,null,14608,null,2387,null,142517,null,4010,null,66893,null,4246,null,56683,null,3759,null,10210,null,2213,null,7956,null,1745,null,1349,null,698,null,905,null,937,null,46960,null,3833,null,17108,null,2841,null,1033,null,813,null,27622,null,2652,null,1197,null,932,null,0,null,300,null,3239,null,835,null,15900,null,2603,null,1604,null,546,null,7921,null,1770,null,147281,null,4201,null,63438,null,3440,null,53887,null,3317,null,9551,null,1515,null,8128,null,1429,null,849,null,382,null,574,null,429,null,58483,null,4120,null,27596,null,2851,null,360,null,385,null,29447,null,2918,null,1080,null,503,null,0,null,300,null,1632,null,704,null,16263,null,1851,null,778,null,339,null,6687,null,1316,null,0400000US11,District of Columbia,11
8173299,null,32297,null,7365877,null,32849,null,6507890,null,32711,null,857987,null,19092,null,649103,null,16725,null,115209,null,6964,null,93675,null,8125,null,158057,null,8650,null,144440,null,8621,null,1534,null,661,null,6467,null,1403,null,5247,null,1305,null,369,null,325,null,41649,null,3712,null,134794,null,7583,null,132152,null,8430,null,340770,null,9629,null,4385926,null,19830,null,3920696,null,21203,null,3436599,null,23325,null,484097,null,14283,null,344459,null,11373,null,69027,null,6453,null,70611,null,7186,null,75434,null,6090,null,67340,null,6142,null,1174,null,588,null,2863,null,1022,null,3744,null,1196,null,313,null,314,null,32840,null,2931,null,75691,null,5807,null,93065,null,7165,null,188200,null,6950,null,3787373,null,23039,null,3445181,null,23700,null,3071291,null,23188,null,373890,null,11476,null,304644,null,9821,null,46182,null,3270,null,23064,null,2917,null,82623,null,5952,null,77100,null,5918,null,360,null,283,null,3604,null,843,null,1503,null,586,null,56,null,92,null,8809,null,1766,null,59103,null,4737,null,39087,null,3876,null,152570,null,6095,null,0400000US12,Florida,12
