B22004_001E,B22004_001EA,B22004_001M,B22004_001MA,B22004_002E,B22004_002EA,B22004_002M,B22004_002MA,B22004_003E,B22004_003EA,B22004_003M,B22004_003MA,B22004_004E,B22004_004EA,B22004_004M,B22004_004MA,B22004_005E,B22004_005EA,B22004_005M,B22004_005MA,B22004_006E,B22004_006EA,B22004_006M,B22004_006MA,B22004_007E,B22004_007EA,B22004_007M,B22004_007MA,GEO_ID,NAME,state
1214353,null,5829,null,98407,null,4115,null,53065,null,3136,null,45342,null,3333,null,1115946,null,7020,null,262279,null,6346,null,853667,null,8826,null,0400000US19,Iowa,19
1088835,null,6197,null,68388,null,4236,null,38265,null,3290,null,30123,null,3238,null,1020447,null,7607,null,255609,null,5397,null,764838,null,8772,null,0400000US20,Kansas,20
1655767,null,11246,null,205888,null,6526,null,130357,null,5914,null,75531,null,4514,null,1449879,null,12168,null,462623,null,9058,null,987256,null,12167,null,0400000US21,Kentucky,21
1597111,null,7810,null,193696,null,6924,null,103585,null,4760,null,90111,null,4582,null,1403415,null,9224,null,414093,null,7411,null,989322,null,9979,null,0400000US22,Louisiana,22
543952,null,5337,null,66779,null,2741,null,43040,null,2493,null,23739,null,2090,null,477173,null,5638,null,141840,null,4830,null,335333,null,5514,null,0400000US23,Maine,23
2082458,null,8390,null,101626,null,4383,null,59405,null,3954,null,42221,null,3169,null,1980832,null,9346,null,452376,null,8692,null,1528456,null,11812,null,0400000US24,Maryland,24
2449133,null,9336,null,161642,null,6262,null,102602,null,4870,null,59040,null,4667,null,2287491,null,10925,null,529165,null,9434,null,1758326,null,11596,null,0400000US25,Massachusetts,25
3849007,null,11121,null,399598,null,8392,null,229217,null,6880,null,170381,null,6320,null,3449409,null,13967,null,889562,null,10869,null,2559847,null,15176,null,0400000US26,Michigan,26
2062681,null,7707,null,104058,null,4976,null,58754,null,3836,null,45304,null,2868,null,1958623,null,7727,null,416013,null,7629,null,1542610,null,9580,null,0400000US27,Minnesota,27
1080039,null,7657,null,136089,null,4960,null,80745,null,3863,null,55344,null,3339,null,943950,null,8716,null,325324,null,7311,null,618626,null,10167,null,0400000US28,Mississippi,28
2309626,null,10183,null,233610,null,6472,null,134523,null,4944,null,99087,null,5844,null,2076016,null,10429,null,563301,null,9145,null,1512715,null,13322,null,0400000US29,Missouri,29
371954,null,3292,null,26878,null,2621,null,15234,null,1888,null,11644,null,1623,null,345076,null,4036,null,94317,null,3023,null,250759,null,4611,null,0400000US30,Montana,30
699728,null,4292,null,48700,null,3170,null,26599,null,2627,null,22101,null,2052,null,651028,null,4616,null,150283,null,4510,null,500745,null,4723,null,0400000US31,Nebraska,31
954067,null,7113,null,37815,null,3191,null,21777,null,2036,null,16038,null,2382,null,916252,null,7579,null,202631,null,6712,null,713621,null,8878,null,0400000US32,Nevada,32
501505,null,3979,null,22515,null,2410,null,14413,null,2176,null,8102,null,1614,null,478990,null,4400,null,113977,null,4783,null,365013,null,5272,null,0400000US33,New Hampshire,33
3149910,null,8764,null,130934,null,6215,null,71198,null,4222,null,59736,null,4173,null,3018976,null,10411,null,665818,null,9625,null,2353158,null,13727,null,0400000US34,New Jersey,34
734847,null,5299,null,67436,null,4094,null,33458,null,2502,null,33978,null,3239,null,667411,null,6465,null,185517,null,6116,null,481894,null,8170,null,0400000US35,New Mexico,35
7099940,null,13021,null,675890,null,11232,null,392730,null,7758,null,283160,null,8674,null,6424050,null,16048,null,1495906,null,13776,null,4928144,null,20068,null,0400000US36,New York,36
3540875,null,15585,null,317134,null,9617,null,174402,null,6574,null,142732,null,7245,null,3223741,null,16214,null,864425,null,12714,null,2359316,null,19479,null,0400000US37,North Carolina,37
271724,null,2896,null,18522,null,2001,null,8783,null,1254,null,9739,null,1515,null,253202,null,3127,null,57241,null,2553,null,195961,null,3815,null,0400000US38,North Dakota,38
4505995,null,13404,null,422394,null,8274,null,241056,null,6753,null,181338,null,6450,null,4083601,null,14821,null,1056747,null,11412,null,3026854,null,18540,null,0400000US39,Ohio,39
1399932,null,7049,null,140480,null,5397,null,83296,null,4028,null,57184,null,4056,null,1259452,null,8298,null,382728,null,7773,null,876724,null,10511,null,0400000US40,Oklahoma,40
1471965,null,7619,null,153862,null,5975,null,83570,null,4742,null,70292,null,4515,null,1318103,null,8471,null,343838,null,7232,null,974265,null,10269,null,0400000US41,Oregon,41
4873482,null,11972,null,386575,null,9877,null,234953,null,7405,null,151622,null,6926,null,4486907,null,14683,null,1181915,null,11273,null,3304992,null,14913,null,0400000US42,Pennsylvania,42
402538,null,3497,null,28232,null,2356,null,16463,null,1856,null,11769,null,1552,null,374306,null,3967,null,100462,null,4675,null,273844,null,4429,null,0400000US44,Rhode Island,44
1702564,null,9835,null,161373,null,6545,null,82717,null,5233,null,78656,null,5157,null,1541191,null,10434,null,421375,null,7959,null,1119816,null,10645,null,0400000US45,South Carolina,45
312912,null,3484,null,22145,null,2019,null,12195,null,1589,null,9950,null,1402,null,290767,null,3355,null,67904,null,2762,null,222863,null,3601,null,0400000US46,South Dakota,46
2407765,null,10842,null,290188,null,7433,null,163848,null,5986,null,126340,null,5838,null,2117577,null,10334,null,608688,null,9561,null,1508889,null,13180,null,0400000US47,Tennessee,47
8244022,null,19609,null,735491,null,14222,null,361709,null,10302,null,373782,null,10008,null,7508531,null,22559,null,1849688,null,17176,null,5658843,null,23828,null,0400000US48,Texas,48
835320,null,5515,null,40935,null,3039,null,22067,null,2192,null,18868,null,2078,null,794385,null,5921,null,184194,null,5443,null,610191,null,7402,null,0400000US49,Utah,49
252580,null,2222,null,20471,null,1594,null,13202,null,1429,null,7269,null,1279,null,232109,null,2687,null,57636,null,2783,null,174473,null,3763,null,0400000US50,Vermont,50
2932234,null,11822,null,174936,null,6795,null,96497,null,4526,null,78439,null,4486,null,2757298,null,13155,null,631204,null,11008,null,2126094,null,14128,null,0400000US51,Virginia,51
2501509,null,8669,null,193544,null,7314,null,121365,null,5402,null,72179,null,4578,null,2307965,null,10113,null,576821,null,12054,null,1731144,null,14855,null,0400000US53,Washington,53
733849,null,6909,null,92059,null,3835,null,59992,null,3131,null,32067,null,3089,null,641790,null,7078,null,233045,null,5250,null,408745,null,7955,null,0400000US54,West Virginia,54
2241597,null,8249,null,135627,null,4724,null,72015,null,3691,null,63612,null,3614,null,2105970,null,10034,null,484822,null,7620,null,1621148,null,12080,null,0400000US55,Wisconsin,55
206136,null,3069,null,8795,null,1658,null,4637,null,867,null,4158,null,1310,null,197341,null,3232,null,50753,null,2917,null,146588,null,3743,null,0400000US56,Wyoming,56
1204285,null,7019,null,370691,null,6886,null,232892,null,5291,null,137799,null,5165,null,833594,null,9652,null,343961,null,5983,null,489633,null,8738,null,0400000US72,Puerto Rico,72
