B09001_001E,B09001_001EA,B09001_001M,B09001_001MA,B09001_002E,B09001_002EA,B09001_002M,B09001_002MA,B09001_003E,B09001_003EA,B09001_003M,B09001_003MA,B09001_004E,B09001_004EA,B09001_004M,B09001_004MA,B09001_005E,B09001_005EA,B09001_005M,B09001_005MA,B09001_006E,B09001_006EA,B09001_006M,B09001_006MA,B09001_007E,B09001_007EA,B09001_007M,B09001_007MA,B09001_008E,B09001_008EA,B09001_008M,B09001_008MA,B09001_009E,B09001_009EA,B09001_009M,B09001_009MA,B09001_010E,B09001_010EA,B09001_010M,B09001_010MA,GEO_ID,NAME,state
1124650,null,2673,null,1121817,null,2757,null,180475,null,4963,null,128364,null,4681,null,59546,null,4053,null,187776,null,5994,null,182040,null,5761,null,186099,null,5744,null,197517,null,2803,null,2833,null,424,null,0400000US01,Alabama,01
181119,null,838,null,180720,null,830,null,31751,null,1748,null,18921,null,1444,null,12049,null,1704,null,25974,null,2145,null,27059,null,1900,null,29913,null,2235,null,35053,null,1316,null,399,null,73,null,0400000US02,Alaska,02
1670555,null,1091,null,1665456,null,1230,null,292830,null,5762,null,204670,null,6119,null,89485,null,4687,null,275854,null,7018,null,268095,null,6706,null,266415,null,6476,null,268107,null,1072,null,5099,null,624,null,0400000US04,Arizona,04
701492,null,1999,null,699718,null,2049,null,116944,null,4159,null,80006,null,3871,null,37725,null,2683,null,119808,null,4478,null,115740,null,4519,null,112272,null,4446,null,117223,null,2120,null,1774,null,315,null,0400000US05,Arkansas,05
9383621,null,2327,null,9348457,null,4418,null,1594495,null,13189,null,1059180,null,13139,null,481925,null,9323,null,1480611,null,16136,null,1488551,null,15078,null,1599509,null,15482,null,1644186,null,3474,null,35164,null,3489,null,0400000US06,California,06
1192139,null,1986,null,1189040,null,1973,null,210383,null,4585,null,138937,null,4420,null,65895,null,3638,null,199103,null,6092,null,190581,null,6573,null,188084,null,5549,null,196057,null,2351,null,3099,null,374,null,0400000US08,Colorado,08
819050,null,1274,null,816578,null,1351,null,126096,null,3849,null,85348,null,3818,null,41051,null,3454,null,132681,null,4647,null,138002,null,4489,null,143903,null,4799,null,149497,null,1321,null,2472,null,531,null,0400000US09,Connecticut,09
205632,null,194,null,204928,null,297,null,35346,null,1958,null,23816,null,1948,null,11006,null,1585,null,32265,null,2380,null,32579,null,2737,null,34827,null,2457,null,35089,null,553,null,704,null,226,null,0400000US10,Delaware,10
113574,null,267,null,112905,null,392,null,23955,null,1626,null,12357,null,1596,null,6031,null,1141,null,18281,null,1840,null,16031,null,1727,null,17402,null,1766,null,18848,null,324,null,669,null,292,null,0400000US11,District of Columbia,11
4042669,null,2405,null,4031176,null,2622,null,686031,null,9114,null,459030,null,9768,null,202945,null,7508,null,647585,null,12238,null,654278,null,10845,null,670202,null,11763,null,711105,null,3223,null,11493,null,1102,null,0400000US12,Florida,12
2526863,null,2643,null,2520633,null,2862,null,434075,null,6816,null,292195,null,7047,null,138724,null,6641,null,414616,null,10196,null,407081,null,8684,null,419114,null,10239,null,414828,null,3602,null,6230,null,1198,null,0400000US13,Georgia,13
285765,null,108,null,285591,null,177,null,54271,null,2834,null,33456,null,2349,null,14553,null,2047,null,44459,null,2956,null,44445,null,2713,null,45204,null,3017,null,49203,null,730,null,174,null,145,null,0400000US15,Hawaii,15
407817,null,1656,null,406996,null,1660,null,70909,null,2603,null,45954,null,2424,null,23347,null,2361,null,66881,null,3435,null,65805,null,3255,null,66581,null,3527,null,67519,null,1454,null,821,null,178,null,0400000US16,Idaho,16
3198156,null,1955,null,3190320,null,2065,null,524270,null,8159,null,366333,null,8329,null,163963,null,5421,null,525858,null,9129,null,514503,null,7782,null,547122,null,8423,null,548271,null,1901,null,7836,null,575,null,0400000US17,Illinois,17
1586310,null,2346,null,1581955,null,2367,null,260213,null,4821,null,181194,null,4811,null,82605,null,5055,null,267850,null,5939,null,261914,null,5628,null,254040,null,6614,null,274139,null,1961,null,4355,null,476,null,0400000US18,Indiana,18
711684,null,2148,null,709529,null,2126,null,118007,null,3073,null,79064,null,3006,null,37873,null,2565,null,116140,null,3896,null,112367,null,3464,null,120859,null,4129,null,125219,null,1474,null,2155,null,251,null,0400000US19,Iowa,19
696946,null,2135,null,695328,null,2222,null,116146,null,3255,null,79213,null,2944,null,34743,null,2503,null,116632,null,3586,null,116272,null,3438,null,111719,null,3280,null,120603,null,2091,null,1618,null,336,null,0400000US20,Kansas,20
1005429,null,2443,null,1000413,null,2440,null,167309,null,4547,null,110628,null,3857,null,56144,null,3606,null,167667,null,5567,null,160436,null,5140,null,163796,null,5578,null,174433,null,1940,null,5016,null,603,null,0400000US21,Kentucky,21
1078532,null,1835,null,1074818,null,1947,null,174738,null,4449,null,121067,null,4013,null,61553,null,3910,null,173275,null,6000,null,173991,null,5822,null,181464,null,5461,null,188730,null,1799,null,3714,null,603,null,0400000US22,Louisiana,22
279666,null,1339,null,278571,null,1290,null,42286,null,2088,null,27494,null,1990,null,13635,null,1534,null,43971,null,2769,null,45254,null,2359,null,50972,null,2429,null,54959,null,786,null,1095,null,298,null,0400000US23,Maine,23
1358576,null,1299,null,1354809,null,1409,null,221997,null,4977,null,152036,null,5115,null,73280,null,4365,null,217908,null,6068,null,216653,null,6621,null,227909,null,6049,null,245026,null,1805,null,3767,null,659,null,0400000US24,Maryland,24
1432107,null,826,null,1424254,null,1270,null,221504,null,5093,null,155255,null,5105,null,70890,null,3991,null,226589,null,7088,null,238979,null,6273,null,252845,null,7217,null,258192,null,1350,null,7853,null,1001,null,0400000US25,Massachusetts,25
2450210,null,2130,null,2441657,null,2225,null,375477,null,5949,null,259574,null,6206,null,126514,null,4312,null,396730,null,6892,null,401964,null,7807,null,427621,null,7693,null,453777,null,1672,null,8553,null,820,null,0400000US26,Michigan,26
1259456,null,1937,null,1254289,null,2014,null,211060,null,3788,null,142188,null,3633,null,63553,null,3261,null,198596,null,4752,null,203009,null,4572,null,214432,null,4968,null,221451,null,1735,null,5167,null,546,null,0400000US27,Minnesota,27
766443,null,1576,null,763124,null,1658,null,126180,null,4088,null,86667,null,3920,null,44578,null,3323,null,128460,null,5496,null,119633,null,5519,null,124736,null,5719,null,132870,null,2366,null,3319,null,612,null,0400000US28,Mississippi,28
1427302,null,2274,null,1421755,null,2285,null,234107,null,4758,null,159530,null,4851,null,70745,null,4333,null,227167,null,6236,null,236849,null,6537,null,240181,null,6436,null,253176,null,2065,null,5547,null,661,null,0400000US29,Missouri,29
220051,null,1224,null,219118,null,1239,null,35993,null,1596,null,23254,null,1621,null,11719,null,1231,null,34881,null,2029,null,34060,null,2142,null,39070,null,1975,null,40141,null,1201,null,933,null,430,null,0400000US30,Montana,30
447478,null,1389,null,445515,null,1443,null,77658,null,2745,null,50829,null,2482,null,24167,null,2035,null,71132,null,2952,null,71402,null,3044,null,73300,null,3274,null,77027,null,1499,null,1963,null,231,null,0400000US31,Nebraska,31
664350,null,1428,null,662783,null,1467,null,116118,null,3954,null,77574,null,3868,null,35457,null,3423,null,107831,null,4212,null,110851,null,4897,null,107733,null,5410,null,107219,null,1453,null,1567,null,422,null,0400000US32,Nevada,32
298598,null,751,null,298040,null,806,null,42963,null,2083,null,31939,null,2098,null,14846,null,1949,null,49449,null,3013,null,46727,null,2670,null,54137,null,2779,null,57979,null,1111,null,558,null,195,null,0400000US33,New Hampshire,33
2062768,null,1090,null,2059542,null,1296,null,332826,null,5332,null,222578,null,5253,null,103771,null,5220,null,339250,null,7612,null,340496,null,8468,null,354240,null,7405,null,366381,null,1422,null,3226,null,655,null,0400000US34,New Jersey,34
496765,null,1176,null,495638,null,1214,null,81263,null,3238,null,59534,null,3150,null,26089,null,2232,null,82622,null,4245,null,77577,null,3795,null,81470,null,4135,null,87083,null,1245,null,1127,null,196,null,0400000US35,New Mexico,35
4416314,null,2773,null,4392066,null,3453,null,709925,null,7909,null,486269,null,7684,null,226882,null,6901,null,687574,null,9719,null,711895,null,10578,null,765193,null,10926,null,804328,null,2266,null,24248,null,1940,null,0400000US36,New York,36
2212884,null,2561,null,2206991,null,2641,null,379573,null,5215,null,251821,null,5097,null,117831,null,4689,null,371276,null,6996,null,357672,null,6603,null,360323,null,8366,null,368495,null,2965,null,5893,null,879,null,0400000US37,North Carolina,37
143081,null,1299,null,143030,null,1304,null,26530,null,1536,null,13980,null,1168,null,7828,null,1017,null,21318,null,1591,null,21611,null,1243,null,26112,null,1773,null,25651,null,570,null,51,null,85,null,0400000US38,North Dakota,38
2754928,null,2522,null,2748346,null,2591,null,446191,null,6975,null,293291,null,6630,null,145105,null,5188,null,447560,null,9026,null,440642,null,7937,null,481861,null,8020,null,493696,null,2425,null,6582,null,737,null,0400000US39,Ohio,39
901255,null,2223,null,896132,null,2274,null,152869,null,4165,null,107034,null,4212,null,49679,null,3339,null,150995,null,4298,null,140146,null,4248,null,146516,null,4769,null,148893,null,2127,null,5123,null,678,null,0400000US40,Oklahoma,40
864754,null,1629,null,861712,null,1795,null,140562,null,3597,null,95785,null,3856,null,45532,null,3336,null,144058,null,4275,null,143327,null,4693,null,139029,null,5437,null,153419,null,1820,null,3042,null,627,null,0400000US41,Oregon,41
2786756,null,1554,null,2776495,null,1934,null,436950,null,5578,null,292184,null,5820,null,146494,null,5307,null,445340,null,8903,null,454790,null,7273,null,482156,null,10503,null,518581,null,2479,null,10261,null,1114,null,0400000US42,Pennsylvania,42
234821,null,1215,null,234351,null,1251,null,36145,null,2096,null,25529,null,2029,null,13923,null,1954,null,38397,null,3031,null,39611,null,2802,null,38139,null,2886,null,42607,null,777,null,470,null,222,null,0400000US44,Rhode Island,44
1057656,null,1303,null,1054044,null,1515,null,176006,null,4234,null,117861,null,3988,null,52383,null,4071,null,168659,null,5795,null,175036,null,5297,null,177219,null,6812,null,186880,null,2410,null,3612,null,606,null,0400000US45,South Carolina,45
196203,null,821,null,195333,null,805,null,33699,null,1782,null,22268,null,1679,null,10113,null,1385,null,30953,null,2048,null,31097,null,2219,null,33366,null,2230,null,33837,null,1012,null,870,null,159,null,0400000US46,South Dakota,46
1471094,null,3306,null,1464511,null,3390,null,241602,null,6149,null,164536,null,6155,null,74975,null,3742,null,243414,null,6692,null,242459,null,6537,null,243024,null,6184,null,254501,null,2771,null,6583,null,765,null,0400000US47,Tennessee,47
6629447,null,4586,null,6606676,null,4383,null,1170276,null,12009,null,809145,null,12246,null,364510,null,9612,null,1087420,null,15358,null,1057313,null,12497,null,1064108,null,15148,null,1053904,null,4064,null,22771,null,1329,null,0400000US48,Texas,48
818388,null,1336,null,816506,null,1326,null,153061,null,3488,null,99636,null,3120,null,45133,null,2611,null,139982,null,4864,null,130814,null,4082,null,123221,null,4711,null,124659,null,1257,null,1882,null,314,null,0400000US49,Utah,49
131692,null,1047,null,131112,null,1040,null,17804,null,1329,null,14601,null,1162,null,6701,null,1115,null,21082,null,1537,null,22069,null,1638,null,22343,null,1687,null,26512,null,666,null,580,null,256,null,0400000US50,Vermont,50
1823235,null,3439,null,1816613,null,3442,null,302409,null,5982,null,207589,null,5873,null,95414,null,4163,null,297829,null,6844,null,293853,null,7120,null,303363,null,6438,null,316156,null,2695,null,6622,null,823,null,0400000US51,Virginia,51
1536809,null,1739,null,1531538,null,1903,null,258039,null,4538,null,163651,null,4664,null,85951,null,4657,null,243552,null,7669,null,251022,null,6702,null,255147,null,6821,null,274176,null,1944,null,5271,null,879,null,0400000US53,Washington,53
387459,null,1302,null,385993,null,1314,null,57282,null,3033,null,46795,null,2761,null,18484,null,2151,null,62428,null,3411,null,58702,null,2652,null,72332,null,3649,null,69970,null,952,null,1466,null,244,null,0400000US54,West Virginia,54
1320020,null,2056,null,1315344,null,2125,null,210454,null,3946,null,145525,null,3968,null,67952,null,3154,null,213073,null,4143,null,214088,null,5030,null,223982,null,5147,null,240270,null,1618,null,4676,null,450,null,0400000US55,Wisconsin,55
125406,null,1751,null,124950,null,1765,null,21611,null,1782,null,13820,null,1581,null,6651,null,1168,null,20677,null,1586,null,19860,null,1820,null,20525,null,1596,null,21806,null,845,null,456,null,107,null,0400000US56,Wyoming,56
1002940,null,0,*****,1000437,null,469,null,141684,null,4137,null,102724,null,4136,null,49380,null,2839,null,163263,null,4559,null,175728,null,4418,null,186771,null,4971,null,180887,null,313,null,2503,null,469,null,0400000US72,Puerto Rico,72
