C21006_001E,C21006_001EA,C21006_001M,C21006_001MA,C21006_002E,C21006_002EA,C21006_002M,C21006_002MA,C21006_003E,C21006_003EA,C21006_003M,C21006_003MA,C21006_004E,C21006_004EA,C21006_004M,C21006_004MA,C21006_005E,C21006_005EA,C21006_005M,C21006_005MA,C21006_006E,C21006_006EA,C21006_006M,C21006_006MA,C21006_007E,C21006_007EA,C21006_007M,C21006_007MA,C21006_008E,C21006_008EA,C21006_008M,C21006_008MA,C21006_009E,C21006_009EA,C21006_009M,C21006_009MA,C21006_010E,C21006_010EA,C21006_010M,C21006_010MA,C21006_011E,C21006_011EA,C21006_011M,C21006_011MA,C21006_012E,C21006_012EA,C21006_012M,C21006_012MA,C21006_013E,C21006_013EA,C21006_013M,C21006_013MA,C21006_014E,C21006_014EA,C21006_014M,C21006_014MA,C21006_015E,C21006_015EA,C21006_015M,C21006_015MA,C21006_016E,C21006_016EA,C21006_016M,C21006_016MA,C21006_017E,C21006_017EA,C21006_017M,C21006_017MA,C21006_018E,C21006_018EA,C21006_018M,C21006_018MA,C21006_019E,C21006_019EA,C21006_019M,C21006_019MA,C21006_020E,C21006_020EA,C21006_020M,C21006_020MA,C21006_021E,C21006_021EA,C21006_021M,C21006_021MA,C21006_022E,C21006_022EA,C21006_022M,C21006_022MA,C21006_023E,C21006_023EA,C21006_023M,C21006_023MA,C21006_024E,C21006_024EA,C21006_024M,C21006_024MA,C21006_025E,C21006_025EA,C21006_025M,C21006_025MA,C21006_026E,C21006_026EA,C21006_026M,C21006_026MA,C21006_027E,C21006_027EA,C21006_027M,C21006_027MA,C21006_028E,C21006_028EA,C21006_028M,C21006_028MA,C21006_029E,C21006_029EA,C21006_029M,C21006_029MA,C21006_030E,C21006_030EA,C21006_030M,C21006_030MA,C21006_031E,C21006_031EA,C21006_031M,C21006_031MA,GEO_ID,NAME,state
6766326,null,3651,null,5862077,null,4840,null,490390,null,11238,null,30940,null,3414,null,12298,null,1891,null,18642,null,2593,null,459450,null,11115,null,71105,null,4933,null,388345,null,10457,null,5371687,null,12270,null,692193,null,16837,null,174276,null,7383,null,517917,null,14408,null,4679494,null,19478,null,468181,null,13373,null,4211313,null,22231,null,904249,null,3938,null,209321,null,4340,null,10970,null,1544,null,6432,null,1229,null,4538,null,913,null,198351,null,4200,null,80419,null,2885,null,117932,null,3862,null,694928,null,5088,null,98849,null,5267,null,60510,null,4129,null,38339,null,3557,null,596079,null,7085,null,257439,null,7099,null,338640,null,6730,null,0400000US13,Georgia,13
946634,null,3058,null,766245,null,3106,null,78551,null,4545,null,5093,null,1281,null,2130,null,828,null,2963,null,1029,null,73458,null,4485,null,9001,null,1560,null,64457,null,4416,null,687694,null,4471,null,55791,null,3681,null,14878,null,1853,null,40913,null,3301,null,631903,null,6016,null,52055,null,4098,null,579848,null,7384,null,180389,null,836,null,44717,null,2255,null,1306,null,502,null,613,null,329,null,693,null,393,null,43411,null,2220,null,15146,null,1815,null,28265,null,1762,null,135672,null,2281,null,10049,null,1956,null,4497,null,1255,null,5552,null,1422,null,125623,null,2793,null,48715,null,2800,null,76908,null,2562,null,0400000US15,Hawaii,15
1060759,null,1912,null,894404,null,2295,null,82484,null,3467,null,4609,null,993,null,1879,null,622,null,2730,null,838,null,77875,null,3494,null,14362,null,1712,null,63513,null,3278,null,811920,null,4019,null,96316,null,4893,null,20896,null,2173,null,75420,null,4621,null,715604,null,5700,null,72422,null,3795,null,643182,null,6670,null,166355,null,1291,null,46528,null,1983,null,2067,null,660,null,1113,null,512,null,954,null,474,null,44461,null,1968,null,18501,null,1459,null,25960,null,1860,null,119827,null,2310,null,11223,null,1571,null,7459,null,1338,null,3764,null,885,null,108604,null,2560,null,39143,null,2303,null,69461,null,2487,null,0400000US16,Idaho,16
9373210,null,2559,null,7904065,null,3202,null,460130,null,8585,null,29239,null,3056,null,10710,null,1487,null,18529,null,2418,null,430891,null,8532,null,66946,null,3518,null,363945,null,7865,null,7443935,null,9101,null,816926,null,18108,null,180438,null,6999,null,636488,null,16611,null,6627009,null,20008,null,542712,null,11432,null,6084297,null,23697,null,1469145,null,2517,null,325283,null,5383,null,15980,null,1534,null,7930,null,1194,null,8050,null,1299,null,309303,null,5500,null,108922,null,4085,null,200381,null,5012,null,1143862,null,5563,null,108637,null,4631,null,62690,null,3599,null,45947,null,3237,null,1035225,null,6993,null,387560,null,7266,null,647665,null,8576,null,0400000US17,Illinois,17
4590065,null,2642,null,3841661,null,2972,null,302975,null,7542,null,20005,null,1987,null,9828,null,1380,null,10177,null,1563,null,282970,null,7275,null,53307,null,3014,null,229663,null,7357,null,3538686,null,8352,null,411425,null,11171,null,113923,null,5544,null,297502,null,9514,null,3127261,null,12858,null,335400,null,9863,null,2791861,null,14552,null,748404,null,2179,null,178644,null,3915,null,6485,null,960,null,3387,null,734,null,3098,null,700,null,172159,null,3885,null,69398,null,3328,null,102761,null,2887,null,569760,null,4055,null,52239,null,3061,null,30083,null,2500,null,22156,null,2130,null,517521,null,4643,null,199890,null,5240,null,317631,null,5446,null,0400000US18,Indiana,18
2184452,null,2177,null,1775951,null,2393,null,143843,null,4598,null,7986,null,1379,null,3344,null,873,null,4642,null,1000,null,135857,null,4586,null,23450,null,2244,null,112407,null,3868,null,1632108,null,5103,null,183751,null,7550,null,48574,null,3468,null,135177,null,6404,null,1448357,null,10016,null,136810,null,6021,null,1311547,null,12112,null,408501,null,1480,null,101168,null,2343,null,3437,null,604,null,1454,null,416,null,1983,null,468,null,97731,null,2358,null,34537,null,1960,null,63194,null,2174,null,307333,null,2705,null,28186,null,1925,null,15968,null,1586,null,12218,null,1438,null,279147,null,3060,null,94705,null,3049,null,184442,null,3324,null,0400000US19,Iowa,19
1994209,null,2704,null,1661531,null,3193,null,141216,null,5110,null,8139,null,1205,null,3913,null,804,null,4226,null,973,null,133077,null,5079,null,22969,null,2069,null,110108,null,4513,null,1520315,null,5596,null,165378,null,7400,null,41996,null,3117,null,123382,null,6173,null,1354937,null,9066,null,130767,null,5078,null,1224170,null,9369,null,332678,null,2015,null,84545,null,2604,null,3979,null,931,null,2201,null,733,null,1778,null,476,null,80566,null,2598,null,31218,null,2017,null,49348,null,2201,null,248133,null,3205,null,23065,null,1768,null,12401,null,1456,null,10664,null,1174,null,225068,null,3401,null,86932,null,3684,null,138136,null,3835,null,0400000US20,Kansas,20
3129194,null,2904,null,2608713,null,3282,null,207032,null,7048,null,18512,null,2290,null,8726,null,1320,null,9786,null,1650,null,188520,null,6611,null,43279,null,3382,null,145241,null,5680,null,2401681,null,6803,null,393209,null,13030,null,156600,null,8453,null,236609,null,9610,null,2008472,null,13602,null,292360,null,10080,null,1716112,null,15569,null,520481,null,1648,null,121748,null,3692,null,6687,null,1132,null,4458,null,793,null,2229,null,739,null,115061,null,3768,null,54110,null,3119,null,60951,null,2856,null,398733,null,3781,null,60522,null,3705,null,39872,null,3216,null,20650,null,2091,null,338211,null,4357,null,155842,null,5317,null,182369,null,5321,null,0400000US21,Kentucky,21
3096640,null,2012,null,2598508,null,3023,null,193244,null,6512,null,15207,null,2282,null,5519,null,1221,null,9688,null,1858,null,178037,null,6033,null,35040,null,3057,null,142997,null,5319,null,2405264,null,7022,null,410194,null,12202,null,114487,null,6848,null,295707,null,10277,null,1995070,null,12350,null,255982,null,7044,null,1739088,null,14404,null,498132,null,2334,null,115697,null,4013,null,7775,null,1333,null,4361,null,864,null,3414,null,1004,null,107922,null,4084,null,49981,null,2981,null,57941,null,2748,null,382435,null,4566,null,58515,null,3682,null,35730,null,2904,null,22785,null,2383,null,323920,null,5202,null,146279,null,4441,null,177641,null,4866,null,0400000US22,Louisiana,22
1005504,null,1575,null,818869,null,1564,null,86139,null,4499,null,6308,null,1353,null,2861,null,820,null,3447,null,859,null,79831,null,4273,null,18239,null,1900,null,61592,null,3956,null,732730,null,4755,null,88840,null,5048,null,34694,null,2834,null,54146,null,3855,null,643890,null,7120,null,83248,null,4436,null,560642,null,7306,null,186635,null,896,null,55346,null,1694,null,2269,null,568,null,1452,null,509,null,817,null,320,null,53077,null,1673,null,22715,null,1918,null,30362,null,2075,null,131289,null,1948,null,14834,null,1685,null,9134,null,1310,null,5700,null,942,null,116455,null,2527,null,46115,null,2346,null,70340,null,2472,null,0400000US23,Maine,23
4119762,null,2491,null,3481364,null,2953,null,297076,null,8353,null,10784,null,2271,null,5436,null,1390,null,5348,null,1582,null,286292,null,8367,null,38975,null,3179,null,247317,null,7948,null,3184288,null,8851,null,250264,null,11027,null,69823,null,5489,null,180441,null,10540,null,2934024,null,12694,null,257928,null,8914,null,2676096,null,14827,null,638398,null,1512,null,156711,null,4100,null,5646,null,1025,null,2885,null,760,null,2761,null,810,null,151065,null,4004,null,53108,null,2803,null,97957,null,3830,null,481687,null,4059,null,46750,null,3611,null,24478,null,2680,null,22272,null,2387,null,434937,null,5439,null,154060,null,5310,null,280877,null,5700,null,0400000US24,Maryland,24
4830957,null,1779,null,4022026,null,2571,null,226391,null,6553,null,13397,null,1989,null,6636,null,1376,null,6761,null,1514,null,212994,null,6414,null,33397,null,2936,null,179597,null,5738,null,3795635,null,7206,null,350273,null,12284,null,107649,null,5677,null,242624,null,11188,null,3445362,null,14602,null,309481,null,9524,null,3135881,null,15485,null,808931,null,1865,null,199955,null,4348,null,10725,null,1617,null,4961,null,1097,null,5764,null,1180,null,189230,null,4056,null,63305,null,3281,null,125925,null,4194,null,608976,null,4331,null,64459,null,4594,null,34073,null,2684,null,30386,null,3062,null,544517,null,5819,null,191749,null,6265,null,352768,null,7285,null,0400000US25,Massachusetts,25
7417840,null,2419,null,6186171,null,3149,null,438813,null,8567,null,32572,null,3429,null,14249,null,1978,null,18323,null,2410,null,406241,null,8514,null,74343,null,3312,null,331898,null,7410,null,5747358,null,8954,null,777387,null,16516,null,229681,null,8259,null,547706,null,13771,null,4969971,null,17140,null,547526,null,11350,null,4422445,null,18847,null,1231669,null,2090,null,296029,null,5326,null,13034,null,1500,null,6848,null,1146,null,6186,null,1049,null,282995,null,5049,null,108662,null,3782,null,174333,null,4509,null,935640,null,5026,null,85229,null,3753,null,49532,null,2912,null,35697,null,2638,null,850411,null,6547,null,336297,null,7589,null,514114,null,7520,null,0400000US26,Michigan,26
3825231,null,2057,null,3226463,null,2418,null,240183,null,5659,null,11215,null,1451,null,4671,null,912,null,6544,null,1180,null,228968,null,5261,null,34609,null,2334,null,194359,null,5146,null,2986280,null,6288,null,274224,null,8468,null,71122,null,3908,null,203102,null,7470,null,2712056,null,9734,null,216904,null,6440,null,2495152,null,10015,null,598768,null,1503,null,156535,null,2789,null,5198,null,860,null,2477,null,669,null,2721,null,565,null,151337,null,2781,null,51794,null,2151,null,99543,null,2875,null,442233,null,3084,null,42587,null,2626,null,22947,null,2077,null,19640,null,1525,null,399646,null,3854,null,132545,null,4113,null,267101,null,4146,null,0400000US27,Minnesota,27
2062493,null,2276,null,1718393,null,3467,null,134811,null,5369,null,12079,null,1947,null,6072,null,1383,null,6007,null,1512,null,122732,null,5480,null,24831,null,2678,null,97901,null,5587,null,1583582,null,6185,null,297639,null,10707,null,97064,null,5726,null,200575,null,8501,null,1285943,null,11277,null,201930,null,6779,null,1084013,null,12752,null,344100,null,2686,null,74356,null,3075,null,5378,null,1152,null,3385,null,980,null,1993,null,632,null,68978,null,3087,null,33425,null,2512,null,35553,null,2884,null,269744,null,3524,null,45855,null,3222,null,32324,null,2776,null,13531,null,1600,null,223889,null,4359,null,112988,null,4521,null,110901,null,3873,null,0400000US28,Mississippi,28
4301122,null,2539,null,3556007,null,2688,null,305260,null,6987,null,23141,null,2551,null,11631,null,1828,null,11510,null,1758,null,282119,null,6559,null,56463,null,2748,null,225656,null,6953,null,3250747,null,7255,null,401918,null,11427,null,121678,null,6268,null,280240,null,9352,null,2848829,null,13701,null,338025,null,9455,null,2510804,null,15332,null,745115,null,2026,null,195869,null,3764,null,9561,null,1272,null,5319,null,871,null,4242,null,892,null,186308,null,3794,null,76864,null,2976,null,109444,null,3607,null,549246,null,3817,null,59628,null,4254,null,36891,null,2997,null,22737,null,2315,null,489618,null,5156,null,196024,null,5306,null,293594,null,5290,null,0400000US29,Missouri,29
714724,null,1314,null,590335,null,1412,null,64422,null,3773,null,5334,null,1203,null,2231,null,701,null,3103,null,949,null,59088,null,3547,null,11655,null,1922,null,47433,null,2876,null,525913,null,3991,null,74404,null,5189,null,18991,null,2441,null,55413,null,4220,null,451509,null,6333,null,46821,null,3145,null,404688,null,6733,null,124389,null,762,null,35687,null,1535,null,2324,null,681,null,1500,null,615,null,824,null,372,null,33363,null,1506,null,13814,null,1199,null,19549,null,1453,null,88702,null,1617,null,10068,null,1543,null,6613,null,1331,null,3455,null,764,null,78634,null,2250,null,30794,null,1702,null,47840,null,2307,null,0400000US30,Montana,30
1276716,null,1774,null,1057424,null,1860,null,87963,null,3740,null,5526,null,1133,null,1849,null,607,null,3677,null,907,null,82437,null,3537,null,14918,null,1578,null,67519,null,3167,null,969461,null,4048,null,103796,null,5541,null,26733,null,2425,null,77063,null,4477,null,865665,null,6181,null,76658,null,4664,null,789007,null,6176,null,219292,null,909,null,56919,null,1860,null,2518,null,611,null,1309,null,443,null,1209,null,416,null,54401,null,1917,null,21278,null,1455,null,33123,null,1661,null,162373,null,1963,null,15673,null,1531,null,8504,null,1158,null,7169,null,989,null,146700,null,2366,null,48045,null,2301,null,98655,null,2928,null,0400000US31,Nebraska,31
1868737,null,1724,null,1588430,null,2109,null,148813,null,6364,null,7520,null,1510,null,3218,null,1104,null,4302,null,1114,null,141293,null,6250,null,22702,null,2372,null,118591,null,5938,null,1439617,null,6305,null,143430,null,8694,null,29145,null,3495,null,114285,null,7163,null,1296187,null,10768,null,117622,null,6570,null,1178565,null,11582,null,280307,null,1287,null,81694,null,3031,null,3806,null,1078,null,1566,null,757,null,2240,null,663,null,77888,null,3062,null,28102,null,2180,null,49786,null,3030,null,198613,null,2750,null,15330,null,2153,null,6738,null,1473,null,8592,null,1694,null,183283,null,3483,null,65157,null,3561,null,118126,null,4087,null,0400000US32,Nevada,32
980945,null,932,null,825252,null,1136,null,73616,null,3747,null,3529,null,994,null,1837,null,708,null,1692,null,604,null,70087,null,3693,null,10563,null,1609,null,59524,null,3519,null,751636,null,4204,null,50842,null,4292,null,16096,null,2149,null,34746,null,3689,null,700794,null,5843,null,64194,null,3476,null,636600,null,6799,null,155693,null,1001,null,45744,null,1919,null,2609,null,798,null,1681,null,563,null,928,null,508,null,43135,null,1882,null,15593,null,1538,null,27542,null,1798,null,109949,null,2104,null,7528,null,1334,null,3548,null,849,null,3980,null,1088,null,102421,null,2378,null,34929,null,2722,null,67492,null,2575,null,0400000US33,New Hampshire,33
6458944,null,1967,null,5374353,null,3307,null,253809,null,7375,null,11580,null,2120,null,4930,null,1498,null,6650,null,1489,null,242229,null,7281,null,33129,null,2611,null,209100,null,6702,null,5120544,null,7703,null,390101,null,12526,null,90207,null,5642,null,299894,null,12521,null,4730443,null,14878,null,362473,null,8434,null,4367970,null,15382,null,1084591,null,2414,null,230620,null,4727,null,7618,null,1192,null,3003,null,762,null,4615,null,997,null,223002,null,4747,null,75522,null,3243,null,147480,null,4213,null,853971,null,5369,null,83814,null,5062,null,44630,null,3485,null,39184,null,3610,null,770157,null,7490,null,260575,null,6973,null,509582,null,7594,null,0400000US34,New Jersey,34
1432433,null,1604,null,1186139,null,2526,null,110401,null,5757,null,8002,null,1417,null,4529,null,1327,null,3473,null,772,null,102399,null,5410,null,20134,null,2018,null,82265,null,4855,null,1075738,null,6021,null,184577,null,9094,null,41364,null,3958,null,143213,null,8158,null,891161,null,9931,null,98051,null,5190,null,793110,null,10512,null,246294,null,1726,null,65429,null,2546,null,4186,null,1033,null,2184,null,826,null,2002,null,698,null,61243,null,2637,null,27277,null,1845,null,33966,null,2160,null,180865,null,3211,null,28473,null,2794,null,17465,null,2006,null,11008,null,1590,null,152392,null,3448,null,66103,null,2966,null,86289,null,3154,null,0400000US35,New Mexico,35
14411449,null,4117,null,11974638,null,5401,null,555211,null,11093,null,36476,null,3067,null,16935,null,2167,null,19541,null,2246,null,518735,null,10708,null,90104,null,4465,null,428631,null,9470,null,11419427,null,11678,null,1404837,null,24374,null,361558,null,10343,null,1043279,null,22752,null,10014590,null,25086,null,889415,null,13008,null,9125175,null,26884,null,2436811,null,3230,null,466539,null,6827,null,21244,null,2595,null,10294,null,1509,null,10950,null,1738,null,445295,null,6935,null,155699,null,5353,null,289596,null,5892,null,1970272,null,7066,null,262891,null,7402,null,153210,null,5498,null,109681,null,5551,null,1707381,null,9373,null,635109,null,9894,null,1072272,null,11312,null,0400000US36,New York,36
6574199,null,3883,null,5518332,null,4950,null,476962,null,10869,null,34847,null,3378,null,13828,null,2099,null,21019,null,2686,null,442115,null,10240,null,82969,null,4188,null,359146,null,9465,null,5041370,null,11207,null,681399,null,17044,null,189000,null,9154,null,492399,null,13688,null,4359971,null,20439,null,508671,null,14059,null,3851300,null,22461,null,1055867,null,3370,null,242262,null,4327,null,10878,null,1478,null,5626,null,1101,null,5252,null,1274,null,231384,null,4448,null,90682,null,3820,null,140702,null,3686,null,813605,null,5082,null,105316,null,4504,null,64960,null,3879,null,40356,null,3087,null,708289,null,6383,null,296561,null,7410,null,411728,null,8368,null,0400000US37,North Carolina,37
467237,null,1557,null,382597,null,1516,null,34436,null,2168,null,2061,null,585,null,845,null,323,null,1216,null,476,null,32375,null,1964,null,5829,null,1045,null,26546,null,1727,null,348161,null,2437,null,42332,null,3492,null,8826,null,1405,null,33506,null,3260,null,305829,null,4115,null,22538,null,1797,null,283291,null,4202,null,84640,null,416,null,19429,null,1117,null,1424,null,360,null,434,null,213,null,990,null,303,null,18005,null,1127,null,7610,null,949,null,10395,null,859,null,65211,null,1091,null,9281,null,1052,null,4953,null,801,null,4328,null,826,null,55930,null,1381,null,20735,null,1362,null,35195,null,1741,null,0400000US38,North Dakota,38
8437959,null,2796,null,6973680,null,3546,null,571684,null,9748,null,38558,null,3052,null,17925,null,1998,null,20633,null,2216,null,533126,null,8883,null,89191,null,4511,null,443935,null,8385,null,6401996,null,10196,null,804051,null,16925,null,241732,null,9252,null,562319,null,13884,null,5597945,null,18809,null,614816,null,13451,null,4983129,null,20397,null,1464279,null,2898,null,360567,null,5341,null,15423,null,1658,null,7524,null,1287,null,7899,null,1189,null,345144,null,5570,null,128519,null,3842,null,216625,null,4869,null,1103712,null,6093,null,105261,null,4994,null,59007,null,3847,null,46254,null,3095,null,998451,null,8095,null,380661,null,7162,null,617790,null,7649,null,0400000US39,Ohio,39
2600219,null,3131,null,2145165,null,3998,null,198647,null,6453,null,16543,null,2032,null,7535,null,1171,null,9008,null,1651,null,182104,null,6355,null,42303,null,2903,null,139801,null,5714,null,1946518,null,6764,null,295517,null,9045,null,88789,null,4846,null,206728,null,7450,null,1651001,null,11529,null,222870,null,6833,null,1428131,null,12527,null,455054,null,2398,null,118217,null,2823,null,6132,null,1053,null,3356,null,810,null,2776,null,709,null,112085,null,2811,null,50599,null,2316,null,61486,null,2540,null,336837,null,3355,null,39977,null,3145,null,27379,null,2686,null,12598,null,1436,null,296860,null,4094,null,130655,null,4258,null,166205,null,4260,null,0400000US40,Oklahoma,40
