B10061_001E,B10061_001EA,B10061_001M,B10061_001MA,B10061_002E,B10061_002EA,B10061_002M,B10061_002MA,B10061_003E,B10061_003EA,B10061_003M,B10061_003MA,B10061_004E,B10061_004EA,B10061_004M,B10061_004MA,B10061_005E,B10061_005EA,B10061_005M,B10061_005MA,B10061_006E,B10061_006EA,B10061_006M,B10061_006MA,B10061_007E,B10061_007EA,B10061_007M,B10061_007MA,B10061_008E,B10061_008EA,B10061_008M,B10061_008MA,B10061_009E,B10061_009EA,B10061_009M,B10061_009MA,B10061_010E,B10061_010EA,B10061_010M,B10061_010MA,B10061_011E,B10061_011EA,B10061_011M,B10061_011MA,GEO_ID,NAME,state
82436,null,5279,null,64739,null,4453,null,35646,null,3788,null,25097,null,3002,null,10549,null,1877,null,29093,null,2834,null,17697,null,3055,null,10666,null,2081,null,7507,null,1612,null,3159,null,1133,null,7031,null,2018,null,0400000US21,Kentucky,21
114611,null,6355,null,88774,null,5984,null,45075,null,4292,null,28917,null,3697,null,16158,null,2081,null,43699,null,4283,null,25837,null,3246,null,15596,null,2499,null,12323,null,2299,null,3273,null,1135,null,10241,null,1989,null,0400000US22,Louisiana,22
16225,null,2264,null,13750,null,1926,null,5936,null,1340,null,3641,null,1174,null,2295,null,859,null,7814,null,1346,null,2475,null,841,null,1535,null,726,null,1193,null,693,null,342,null,263,null,940,null,554,null,0400000US23,Maine,23
118525,null,6624,null,91892,null,5714,null,29888,null,3153,null,17976,null,2365,null,11912,null,1876,null,62004,null,4286,null,26633,null,3150,null,12829,null,2186,null,9128,null,1987,null,3701,null,1167,null,13804,null,2351,null,0400000US24,Maryland,24
106457,null,6056,null,80985,null,5547,null,18321,null,2850,null,10349,null,2092,null,7972,null,1586,null,62664,null,4827,null,25472,null,3576,null,10529,null,1948,null,7399,null,1878,null,3130,null,1016,null,14943,null,3005,null,0400000US25,Massachusetts,25
156097,null,5823,null,124184,null,5712,null,55101,null,4119,null,35733,null,3318,null,19368,null,2441,null,69083,null,4844,null,31913,null,3431,null,13792,null,2371,null,11011,null,2120,null,2781,null,925,null,18121,null,3133,null,0400000US26,Michigan,26
55618,null,3734,null,45935,null,3618,null,19350,null,2270,null,13612,null,2047,null,5738,null,1023,null,26585,null,2737,null,9683,null,1777,null,5239,null,1326,null,3519,null,1066,null,1720,null,622,null,4444,null,1300,null,0400000US27,Minnesota,27
82249,null,5281,null,63846,null,4442,null,37044,null,3594,null,24217,null,2939,null,12827,null,2224,null,26802,null,2873,null,18403,null,2956,null,11100,null,2382,null,9122,null,2129,null,1978,null,775,null,7303,null,1539,null,0400000US28,Mississippi,28
102150,null,5941,null,78226,null,5228,null,35843,null,2958,null,23293,null,2507,null,12550,null,1715,null,42383,null,4152,null,23924,null,3075,null,11055,null,1936,null,8141,null,1705,null,2914,null,899,null,12869,null,2340,null,0400000US29,Missouri,29
12774,null,1787,null,10668,null,1638,null,5620,null,1189,null,2872,null,752,null,2748,null,667,null,5048,null,1125,null,2106,null,783,null,1250,null,575,null,650,null,326,null,600,null,417,null,856,null,477,null,0400000US30,Montana,30
19626,null,2551,null,15445,null,2231,null,6454,null,1380,null,4762,null,1060,null,1692,null,602,null,8991,null,1785,null,4181,null,1063,null,2515,null,830,null,1859,null,779,null,656,null,329,null,1666,null,594,null,0400000US31,Nebraska,31
56048,null,4855,null,37641,null,3720,null,13514,null,2250,null,7740,null,1671,null,5774,null,1345,null,24127,null,3057,null,18407,null,3125,null,9075,null,2222,null,6130,null,1697,null,2945,null,1001,null,9332,null,2188,null,0400000US32,Nevada,32
18501,null,2155,null,14734,null,1989,null,4822,null,1226,null,3488,null,1007,null,1334,null,511,null,9912,null,1780,null,3767,null,1160,null,2067,null,814,null,1562,null,780,null,505,null,409,null,1700,null,822,null,0400000US33,New Hampshire,33
180415,null,8068,null,135337,null,7054,null,32090,null,3731,null,20035,null,3083,null,12055,null,2136,null,103247,null,5990,null,45078,null,4282,null,17642,null,2445,null,10737,null,1791,null,6905,null,1606,null,27436,null,3699,null,0400000US34,New Jersey,34
47893,null,4035,null,36871,null,3473,null,18253,null,2534,null,12574,null,2147,null,5679,null,1203,null,18618,null,2305,null,11022,null,2453,null,6018,null,1576,null,4706,null,1424,null,1312,null,534,null,5004,null,1462,null,0400000US35,New Mexico,35
408418,null,10955,null,246796,null,8496,null,64205,null,4780,null,38330,null,3967,null,25875,null,2363,null,182591,null,7157,null,161622,null,7456,null,67595,null,5003,null,44127,null,4265,null,23468,null,2898,null,94027,null,6971,null,0400000US36,New York,36
171867,null,9074,null,123962,null,7926,null,62308,null,5639,null,38264,null,4396,null,24044,null,2598,null,61654,null,4762,null,47905,null,4986,null,24767,null,3839,null,19777,null,3334,null,4990,null,1337,null,23138,null,3191,null,0400000US37,North Carolina,37
5040,null,1039,null,3988,null,915,null,2465,null,827,null,1515,null,549,null,950,null,428,null,1523,null,502,null,1052,null,448,null,645,null,348,null,448,null,301,null,197,null,149,null,407,null,235,null,0400000US38,North Dakota,38
192437,null,9338,null,143611,null,7538,null,64033,null,5415,null,41477,null,4188,null,22556,null,2766,null,79578,null,4973,null,48826,null,5178,null,26392,null,3082,null,20295,null,2682,null,6097,null,1507,null,22434,null,3690,null,0400000US39,Ohio,39
78229,null,5154,null,61102,null,4422,null,33402,null,3435,null,20361,null,2565,null,13041,null,1797,null,27700,null,3055,null,17127,null,2064,null,10354,null,1867,null,8741,null,1803,null,1613,null,541,null,6773,null,1449,null,0400000US40,Oklahoma,40
60589,null,4825,null,47243,null,4533,null,17363,null,2647,null,11558,null,2047,null,5805,null,1405,null,29880,null,3608,null,13346,null,2111,null,6697,null,1729,null,5610,null,1609,null,1087,null,528,null,6649,null,1719,null,0400000US41,Oregon,41
207366,null,6795,null,160616,null,6195,null,60660,null,4245,null,38476,null,3270,null,22184,null,2698,null,99956,null,5222,null,46750,null,4254,null,22837,null,2891,null,19068,null,2549,null,3769,null,1004,null,23913,null,3095,null,0400000US42,Pennsylvania,42
18925,null,2521,null,15507,null,2455,null,2684,null,830,null,1873,null,785,null,811,null,397,null,12823,null,2198,null,3418,null,968,null,1591,null,714,null,1396,null,654,null,195,null,224,null,1827,null,681,null,0400000US44,Rhode Island,44
95483,null,5976,null,72510,null,5348,null,36656,null,3670,null,24778,null,3160,null,11878,null,1794,null,35854,null,3596,null,22973,null,2718,null,13485,null,2168,null,10460,null,2099,null,3025,null,850,null,9488,null,1773,null,0400000US45,South Carolina,45
10140,null,1582,null,6728,null,1417,null,3385,null,1050,null,2405,null,950,null,980,null,477,null,3343,null,1007,null,3412,null,931,null,2473,null,779,null,1755,null,647,null,718,null,434,null,939,null,489,null,0400000US46,South Dakota,46
130956,null,7465,null,101768,null,6753,null,54738,null,4783,null,35089,null,3564,null,19649,null,2954,null,47030,null,4391,null,29188,null,3470,null,16806,null,2746,null,13527,null,2493,null,3279,null,1012,null,12382,null,1757,null,0400000US47,Tennessee,47
630156,null,15676,null,479698,null,12706,null,208084,null,8349,null,138013,null,7226,null,70071,null,4944,null,271614,null,10460,null,150458,null,8885,null,73571,null,5512,null,57128,null,4824,null,16443,null,2209,null,76887,null,6439,null,0400000US48,Texas,48
46886,null,3721,null,38912,null,3398,null,13661,null,1713,null,7023,null,1230,null,6638,null,1258,null,25251,null,2725,null,7974,null,1779,null,2803,null,912,null,2205,null,918,null,598,null,352,null,5171,null,1506,null,0400000US49,Utah,49
5205,null,1104,null,3961,null,892,null,1392,null,605,null,824,null,533,null,568,null,303,null,2569,null,729,null,1244,null,618,null,783,null,477,null,729,null,470,null,54,null,71,null,461,null,389,null,0400000US50,Vermont,50
155088,null,6677,null,118902,null,6668,null,44174,null,3818,null,29476,null,2899,null,14698,null,2390,null,74728,null,5363,null,36186,null,3519,null,17159,null,2359,null,12524,null,2075,null,4635,null,1130,null,19027,null,2481,null,0400000US51,Virginia,51
104302,null,5320,null,78075,null,4945,null,27521,null,3048,null,15200,null,1998,null,12321,null,2101,null,50554,null,4293,null,26227,null,3030,null,12849,null,2336,null,9796,null,2133,null,3053,null,1002,null,13378,null,2081,null,0400000US53,Washington,53
34800,null,3518,null,29273,null,3001,null,16671,null,2384,null,10604,null,2136,null,6067,null,1461,null,12602,null,1783,null,5527,null,1423,null,3650,null,1118,null,2470,null,888,null,1180,null,514,null,1877,null,778,null,0400000US54,West Virginia,54
63587,null,4610,null,46247,null,3931,null,18237,null,2376,null,12385,null,1806,null,5852,null,1275,null,28010,null,2925,null,17340,null,2548,null,9180,null,1880,null,8137,null,1735,null,1043,null,517,null,8160,null,1879,null,0400000US55,Wisconsin,55
9398,null,1988,null,6668,null,1363,null,3132,null,1011,null,2640,null,946,null,492,null,236,null,3536,null,993,null,2730,null,1572,null,1432,null,1204,null,1355,null,1185,null,77,null,106,null,1298,null,968,null,0400000US56,Wyoming,56
121717,null,5611,null,100614,null,5281,null,45026,null,3373,null,25995,null,2672,null,19031,null,2021,null,55588,null,3456,null,21103,null,2390,null,12468,null,1820,null,9597,null,1601,null,2871,null,799,null,8635,null,1306,null,0400000US72,Puerto Rico,72
