B99021_001E,B99021_001EA,B99021_002E,B99021_002EA,B99021_003E,B99021_003EA,GEO_ID,NAME,state
4627851,null,50820,null,4577031,null,0400000US01,Alabama,01
683478,null,10491,null,672987,null,0400000US02,Alaska,02
6338755,null,131522,null,6207233,null,0400000US04,Arizona,04
2834797,null,30434,null,2804363,null,0400000US05,Arkansas,05
36553215,null,896691,null,35656524,null,0400000US06,California,06
4861515,null,84370,null,4777145,null,0400000US08,Colorado,08
3502309,null,52177,null,3450132,null,0400000US09,Connecticut,09
864764,null,7796,null,856968,null,0400000US10,Delaware,10
588292,null,10306,null,577986,null,0400000US11,District of Columbia,11
18251243,null,292965,null,17958278,null,0400000US12,Florida,12
9544750,null,124570,null,9420180,null,0400000US13,Georgia,13
1283388,null,26495,null,1256893,null,0400000US15,Hawaii,15
1499402,null,19430,null,1479972,null,0400000US16,Idaho,16
12852548,null,210293,null,12642255,null,0400000US17,Illinois,17
6345289,null,69135,null,6276154,null,0400000US18,Indiana,18
2988047,null,34493,null,2953554,null,0400000US19,Iowa,19
2775997,null,34775,null,2741222,null,0400000US20,Kansas,20
4241474,null,39620,null,4201854,null,0400000US21,Kentucky,21
4293204,null,53547,null,4239657,null,0400000US22,Louisiana,22
1317207,null,10909,null,1306298,null,0400000US23,Maine,23
5618344,null,78136,null,5540208,null,0400000US24,Maryland,24
6449755,null,112516,null,6337239,null,0400000US25,Massachusetts,25
10071822,null,119905,null,9951917,null,0400000US26,Michigan,26
5197621,null,60413,null,5137208,null,0400000US27,Minnesota,27
2918785,null,25262,null,2893523,null,0400000US28,Mississippi,28
5878415,null,57952,null,5820463,null,0400000US29,Missouri,29
957861,null,8405,null,949456,null,0400000US30,Montana,30
1774571,null,20307,null,1754264,null,0400000US31,Nebraska,31
2565382,null,42814,null,2522568,null,0400000US32,Nevada,32
1315828,null,12978,null,1302850,null,0400000US33,New Hampshire,33
8685920,null,146389,null,8539531,null,0400000US34,New Jersey,34
1969915,null,50300,null,1919615,null,0400000US35,New Mexico,35
19297729,null,397280,null,18900449,null,0400000US36,New York,36
9061032,null,103333,null,8957699,null,0400000US37,North Carolina,37
639715,null,5917,null,633798,null,0400000US38,North Dakota,38
11466917,null,111653,null,11355264,null,0400000US39,Ohio,39
3617316,null,43170,null,3574146,null,0400000US40,Oklahoma,40
3747455,null,56452,null,3691003,null,0400000US41,Oregon,41
12432792,null,154899,null,12277893,null,0400000US42,Pennsylvania,42
1057832,null,16129,null,1041703,null,0400000US44,Rhode Island,44
4407709,null,46112,null,4361597,null,0400000US45,South Carolina,45
796215,null,6333,null,789882,null,0400000US46,South Dakota,46
6156719,null,64918,null,6091801,null,0400000US47,Tennessee,47
23904380,null,515888,null,23388492,null,0400000US48,Texas,48
2645330,null,39859,null,2605471,null,0400000US49,Utah,49
621254,null,6023,null,615231,null,0400000US50,Vermont,50
7712091,null,103239,null,7608852,null,0400000US51,Virginia,51
6468424,null,98654,null,6369770,null,0400000US53,Washington,53
1812035,null,15566,null,1796469,null,0400000US54,West Virginia,54
5601640,null,57359,null,5544281,null,0400000US55,Wisconsin,55
522830,null,5443,null,517387,null,0400000US56,Wyoming,56
3942375,null,50137,null,3892238,null,0400000US72,Puerto Rico,72
