B20005A_001E,B20005A_001EA,B20005A_001M,B20005A_001MA,B20005A_002E,B20005A_002EA,B20005A_002M,B20005A_002MA,B20005A_003E,B20005A_003EA,B20005A_003M,B20005A_003MA,B20005A_004E,B20005A_004EA,B20005A_004M,B20005A_004MA,B20005A_005E,B20005A_005EA,B20005A_005M,B20005A_005MA,B20005A_006E,B20005A_006EA,B20005A_006M,B20005A_006MA,B20005A_007E,B20005A_007EA,B20005A_007M,B20005A_007MA,B20005A_008E,B20005A_008EA,B20005A_008M,B20005A_008MA,B20005A_009E,B20005A_009EA,B20005A_009M,B20005A_009MA,B20005A_010E,B20005A_010EA,B20005A_010M,B20005A_010MA,B20005A_011E,B20005A_011EA,B20005A_011M,B20005A_011MA,B20005A_012E,B20005A_012EA,B20005A_012M,B20005A_012MA,B20005A_013E,B20005A_013EA,B20005A_013M,B20005A_013MA,B20005A_014E,B20005A_014EA,B20005A_014M,B20005A_014MA,B20005A_015E,B20005A_015EA,B20005A_015M,B20005A_015MA,B20005A_016E,B20005A_016EA,B20005A_016M,B20005A_016MA,B20005A_017E,B20005A_017EA,B20005A_017M,B20005A_017MA,B20005A_018E,B20005A_018EA,B20005A_018M,B20005A_018MA,B20005A_019E,B20005A_019EA,B20005A_019M,B20005A_019MA,B20005A_020E,B20005A_020EA,B20005A_020M,B20005A_020MA,B20005A_021E,B20005A_021EA,B20005A_021M,B20005A_021MA,B20005A_022E,B20005A_022EA,B20005A_022M,B20005A_022MA,B20005A_023E,B20005A_023EA,B20005A_023M,B20005A_023MA,B20005A_024E,B20005A_024EA,B20005A_024M,B20005A_024MA,B20005A_025E,B20005A_025EA,B20005A_025M,B20005A_025MA,B20005A_026E,B20005A_026EA,B20005A_026M,B20005A_026MA,B20005A_027E,B20005A_027EA,B20005A_027M,B20005A_027MA,B20005A_028E,B20005A_028EA,B20005A_028M,B20005A_028MA,B20005A_029E,B20005A_029EA,B20005A_029M,B20005A_029MA,B20005A_030E,B20005A_030EA,B20005A_030M,B20005A_030MA,B20005A_031E,B20005A_031EA,B20005A_031M,B20005A_031MA,B20005A_032E,B20005A_032EA,B20005A_032M,B20005A_032MA,B20005A_033E,B20005A_033EA,B20005A_033M,B20005A_033MA,B20005A_034E,B20005A_034EA,B20005A_034M,B20005A_034MA,B20005A_035E,B20005A_035EA,B20005A_035M,B20005A_035MA,B20005A_036E,B20005A_036EA,B20005A_036M,B20005A_036MA,B20005A_037E,B20005A_037EA,B20005A_037M,B20005A_037MA,B20005A_038E,B20005A_038EA,B20005A_038M,B20005A_038MA,B20005A_039E,B20005A_039EA,B20005A_039M,B20005A_039MA,B20005A_040E,B20005A_040EA,B20005A_040M,B20005A_040MA,B20005A_041E,B20005A_041EA,B20005A_041M,B20005A_041MA,B20005A_042E,B20005A_042EA,B20005A_042M,B20005A_042MA,B20005A_043E,B20005A_043EA,B20005A_043M,B20005A_043MA,B20005A_044E,B20005A_044EA,B20005A_044M,B20005A_044MA,B20005A_045E,B20005A_045EA,B20005A_045M,B20005A_045MA,B20005A_046E,B20005A_046EA,B20005A_046M,B20005A_046MA,B20005A_047E,B20005A_047EA,B20005A_047M,B20005A_047MA,B20005A_048E,B20005A_048EA,B20005A_048M,B20005A_048MA,B20005A_049E,B20005A_049EA,B20005A_049M,B20005A_049MA,B20005A_050E,B20005A_050EA,B20005A_050M,B20005A_050MA,B20005A_051E,B20005A_051EA,B20005A_051M,B20005A_051MA,B20005A_052E,B20005A_052EA,B20005A_052M,B20005A_052MA,B20005A_053E,B20005A_053EA,B20005A_053M,B20005A_053MA,B20005A_054E,B20005A_054EA,B20005A_054M,B20005A_054MA,B20005A_055E,B20005A_055EA,B20005A_055M,B20005A_055MA,B20005A_056E,B20005A_056EA,B20005A_056M,B20005A_056MA,B20005A_057E,B20005A_057EA,B20005A_057M,B20005A_057MA,B20005A_058E,B20005A_058EA,B20005A_058M,B20005A_058MA,B20005A_059E,B20005A_059EA,B20005A_059M,B20005A_059MA,B20005A_060E,B20005A_060EA,B20005A_060M,B20005A_060MA,B20005A_061E,B20005A_061EA,B20005A_061M,B20005A_061MA,B20005A_062E,B20005A_062EA,B20005A_062M,B20005A_062MA,B20005A_063E,B20005A_063EA,B20005A_063M,B20005A_063MA,B20005A_064E,B20005A_064EA,B20005A_064M,B20005A_064MA,B20005A_065E,B20005A_065EA,B20005A_065M,B20005A_065MA,B20005A_066E,B20005A_066EA,B20005A_066M,B20005A_066MA,B20005A_067E,B20005A_067EA,B20005A_067M,B20005A_067MA,B20005A_068E,B20005A_068EA,B20005A_068M,B20005A_068MA,B20005A_069E,B20005A_069EA,B20005A_069M,B20005A_069MA,B20005A_070E,B20005A_070EA,B20005A_070M,B20005A_070MA,B20005A_071E,B20005A_071EA,B20005A_071M,B20005A_071MA,B20005A_072E,B20005A_072EA,B20005A_072M,B20005A_072MA,B20005A_073E,B20005A_073EA,B20005A_073M,B20005A_073MA,B20005A_074E,B20005A_074EA,B20005A_074M,B20005A_074MA,B20005A_075E,B20005A_075EA,B20005A_075M,B20005A_075MA,B20005A_076E,B20005A_076EA,B20005A_076M,B20005A_076MA,B20005A_077E,B20005A_077EA,B20005A_077M,B20005A_077MA,B20005A_078E,B20005A_078EA,B20005A_078M,B20005A_078MA,B20005A_079E,B20005A_079EA,B20005A_079M,B20005A_079MA,B20005A_080E,B20005A_080EA,B20005A_080M,B20005A_080MA,B20005A_081E,B20005A_081EA,B20005A_081M,B20005A_081MA,B20005A_082E,B20005A_082EA,B20005A_082M,B20005A_082MA,B20005A_083E,B20005A_083EA,B20005A_083M,B20005A_083MA,B20005A_084E,B20005A_084EA,B20005A_084M,B20005A_084MA,B20005A_085E,B20005A_085EA,B20005A_085M,B20005A_085MA,B20005A_086E,B20005A_086EA,B20005A_086M,B20005A_086MA,B20005A_087E,B20005A_087EA,B20005A_087M,B20005A_087MA,B20005A_088E,B20005A_088EA,B20005A_088M,B20005A_088MA,B20005A_089E,B20005A_089EA,B20005A_089M,B20005A_089MA,B20005A_090E,B20005A_090EA,B20005A_090M,B20005A_090MA,B20005A_091E,B20005A_091EA,B20005A_091M,B20005A_091MA,B20005A_092E,B20005A_092EA,B20005A_092M,B20005A_092MA,B20005A_093E,B20005A_093EA,B20005A_093M,B20005A_093MA,B20005A_094E,B20005A_094EA,B20005A_094M,B20005A_094MA,B20005A_095E,B20005A_095EA,B20005A_095M,B20005A_095MA,GEO_ID,NAME,state
4664529,null,10157,null,2292964,null,8220,null,1221287,null,10987,null,360,null,264,null,1220927,null,11013,null,2867,null,897,null,2002,null,778,null,8048,null,1760,null,6603,null,1561,null,22436,null,2899,null,15084,null,2882,null,27932,null,3361,null,25946,null,3481,null,50893,null,4580,null,36749,null,3222,null,89144,null,4994,null,102940,null,6276,null,88029,null,5230,null,95575,null,5169,null,78006,null,4746,null,80925,null,4748,null,105131,null,4963,null,77226,null,4744,null,116793,null,4590,null,188598,null,6680,null,1071677,null,10266,null,507775,null,8542,null,563902,null,11700,null,84658,null,5433,null,62364,null,3775,null,49717,null,4204,null,33201,null,3048,null,46281,null,4227,null,24341,null,3513,null,29549,null,3279,null,17501,null,2567,null,28668,null,3505,null,11815,null,1722,null,27271,null,2946,null,27671,null,3044,null,14842,null,1979,null,14469,null,1890,null,12529,null,1820,null,15031,null,1809,null,15351,null,1788,null,11174,null,1599,null,12985,null,1707,null,24484,null,2647,null,2371565,null,5742,null,769467,null,12783,null,34,null,58,null,769433,null,12782,null,1148,null,392,null,1814,null,624,null,6392,null,1283,null,6856,null,1587,null,24985,null,2981,null,19930,null,2413,null,34889,null,3467,null,28252,null,3274,null,51731,null,4342,null,35502,null,3018,null,81516,null,4764,null,79368,null,5091,null,63487,null,4282,null,61186,null,4357,null,48801,null,4174,null,49380,null,3470,null,51452,null,3512,null,34131,null,3366,null,45744,null,3753,null,42869,null,3573,null,1602098,null,13573,null,897412,null,10244,null,704686,null,14035,null,120003,null,4460,null,77933,null,4567,null,76003,null,4830,null,51712,null,3796,null,68287,null,4403,null,29368,null,2853,null,37399,null,3080,null,22194,null,2428,null,31868,null,3036,null,16133,null,2121,null,30975,null,2937,null,27500,null,2635,null,20913,null,2413,null,21011,null,2451,null,15371,null,1740,null,15374,null,1657,null,17608,null,2110,null,8818,null,1299,null,8595,null,1541,null,7621,null,1137,null,0400000US13,Georgia,13
287971,null,2619,null,156451,null,1714,null,83745,null,3262,null,0,null,271,null,83745,null,3262,null,377,null,225,null,0,null,271,null,439,null,324,null,283,null,324,null,1639,null,616,null,497,null,257,null,1856,null,794,null,816,null,417,null,3763,null,1180,null,2689,null,1043,null,5734,null,1694,null,6026,null,1390,null,4761,null,1124,null,6999,null,1473,null,5540,null,1574,null,7919,null,1505,null,8120,null,1593,null,6710,null,1473,null,8768,null,1649,null,10809,null,1303,null,72706,null,2937,null,31330,null,2223,null,41376,null,2957,null,4359,null,1109,null,2845,null,1053,null,1995,null,796,null,1784,null,750,null,3002,null,1005,null,1350,null,609,null,3012,null,965,null,781,null,394,null,2277,null,787,null,1080,null,527,null,3393,null,1161,null,2147,null,770,null,1610,null,545,null,1639,null,708,null,1348,null,661,null,1406,null,570,null,1802,null,679,null,1062,null,497,null,1929,null,693,null,2555,null,651,null,131520,null,1640,null,43416,null,3006,null,0,null,271,null,43416,null,3006,null,68,null,114,null,144,null,151,null,249,null,216,null,410,null,336,null,852,null,452,null,619,null,409,null,1379,null,785,null,921,null,428,null,3227,null,933,null,1918,null,821,null,3327,null,935,null,5666,null,1297,null,2946,null,974,null,3413,null,961,null,2197,null,712,null,3098,null,792,null,4132,null,1034,null,2105,null,762,null,4021,null,808,null,2724,null,699,null,88104,null,3063,null,45334,null,2518,null,42770,null,3181,null,5870,null,1324,null,3165,null,960,null,5202,null,1058,null,3130,null,784,null,4159,null,1111,null,1664,null,652,null,2059,null,637,null,1155,null,600,null,1798,null,561,null,1171,null,450,null,2431,null,638,null,2235,null,871,null,1574,null,589,null,1837,null,755,null,635,null,331,null,853,null,414,null,1452,null,586,null,593,null,305,null,716,null,296,null,1071,null,480,null,0400000US15,Hawaii,15
1060943,null,3216,null,528225,null,2468,null,256582,null,5411,null,134,null,133,null,256448,null,5392,null,1437,null,668,null,448,null,303,null,2228,null,767,null,1090,null,441,null,4656,null,1013,null,4282,null,982,null,6606,null,1350,null,8409,null,1848,null,12556,null,1740,null,11789,null,1698,null,24258,null,2480,null,26664,null,2660,null,22484,null,2276,null,21378,null,2513,null,14882,null,2036,null,15880,null,1742,null,22097,null,1860,null,14697,null,1810,null,18774,null,1711,null,21833,null,1893,null,271643,null,5134,null,107033,null,3513,null,164610,null,4545,null,25010,null,2322,null,15196,null,2023,null,12301,null,1729,null,11023,null,1675,null,13755,null,2069,null,5609,null,1110,null,9712,null,1535,null,5625,null,1246,null,7351,null,1300,null,4867,null,1013,null,9808,null,1764,null,7513,null,1304,null,6532,null,1289,null,6253,null,1382,null,3698,null,945,null,3869,null,884,null,4856,null,1145,null,2429,null,691,null,3660,null,900,null,5543,null,1178,null,532718,null,2287,null,156847,null,4750,null,69,null,114,null,156778,null,4744,null,262,null,220,null,551,null,337,null,3556,null,926,null,2835,null,895,null,6782,null,1356,null,4538,null,1131,null,9177,null,1322,null,9993,null,1788,null,13127,null,1652,null,10018,null,1410,null,20386,null,1928,null,15527,null,1678,null,12421,null,1854,null,11460,null,1620,null,7641,null,1313,null,7798,null,1143,null,7840,null,1434,null,4220,null,985,null,4576,null,1039,null,4070,null,873,null,375871,null,4884,null,180827,null,4090,null,195044,null,5164,null,38065,null,2779,null,24539,null,2294,null,22595,null,2117,null,12234,null,1394,null,21099,null,2057,null,9789,null,1491,null,9952,null,1474,null,5353,null,931,null,9774,null,1666,null,4982,null,1144,null,8725,null,1404,null,7427,null,1262,null,4091,null,972,null,4169,null,979,null,2629,null,753,null,2442,null,697,null,2587,null,854,null,1377,null,539,null,1712,null,547,null,1503,null,547,null,0400000US16,Idaho,16
7283054,null,15246,null,3554643,null,9656,null,1813775,null,13671,null,198,null,197,null,1813577,null,13644,null,3238,null,737,null,2746,null,625,null,7287,null,1100,null,7962,null,1241,null,26723,null,2510,null,21871,null,2310,null,33839,null,3261,null,29571,null,2520,null,58325,null,4111,null,40859,null,3535,null,106157,null,5533,null,134217,null,5856,null,113729,null,5247,null,132732,null,5332,null,107031,null,4718,null,134948,null,6098,null,176385,null,6326,null,149422,null,5514,null,231194,null,7230,null,295341,null,6771,null,1740868,null,13541,null,767110,null,10046,null,973758,null,12400,null,153814,null,5279,null,100320,null,4274,null,92053,null,4593,null,59187,null,3913,null,74657,null,4628,null,30664,null,3182,null,43013,null,2784,null,26624,null,2639,null,39565,null,3213,null,18989,null,2228,null,45267,null,3718,null,39400,null,2756,null,33323,null,3049,null,33730,null,2728,null,23147,null,2239,null,27568,null,2423,null,36751,null,2660,null,22187,null,2157,null,32995,null,2587,null,40504,null,2825,null,3728411,null,7965,null,1203150,null,13401,null,329,null,227,null,1202821,null,13404,null,3139,null,743,null,2554,null,734,null,8688,null,1483,null,9995,null,1455,null,34355,null,3194,null,25903,null,2797,null,49921,null,3942,null,37374,null,3414,null,71701,null,3902,null,46935,null,2949,null,121188,null,4895,null,132505,null,5903,null,99709,null,5450,null,98568,null,4493,null,74092,null,3883,null,78995,null,4069,null,88923,null,4285,null,62140,null,3934,null,79811,null,3804,null,76325,null,4060,null,2525261,null,14650,null,1301262,null,11949,null,1223999,null,13249,null,208696,null,5885,null,142900,null,5699,null,134625,null,5609,null,88505,null,4550,null,117910,null,4792,null,51432,null,3802,null,67239,null,3781,null,36806,null,3024,null,54383,null,3304,null,27077,null,2432,null,54556,null,3468,null,48785,null,3340,null,34011,null,2691,null,35839,null,2863,null,19733,null,1990,null,24671,null,2363,null,30947,null,2285,null,15518,null,1825,null,17296,null,1638,null,13070,null,1628,null,0400000US17,Illinois,17
4303914,null,6747,null,2093288,null,4331,null,1064964,null,10783,null,164,null,156,null,1064800,null,10747,null,2118,null,592,null,2213,null,702,null,4088,null,978,null,4518,null,1040,null,15606,null,2343,null,8242,null,1462,null,22470,null,2373,null,22815,null,2328,null,48850,null,3992,null,28272,null,2293,null,79331,null,4185,null,106254,null,5358,null,94017,null,4495,null,94546,null,4848,null,68933,null,4548,null,87502,null,4649,null,107813,null,5221,null,72926,null,4337,null,98014,null,4428,null,96272,null,4280,null,1028324,null,10705,null,459646,null,5914,null,568678,null,9252,null,102552,null,4551,null,67448,null,4265,null,51246,null,3705,null,33632,null,3057,null,42112,null,3018,null,20624,null,1990,null,26238,null,2764,null,14034,null,1924,null,22251,null,2189,null,12733,null,1674,null,26983,null,2184,null,29817,null,2635,null,18903,null,2573,null,18080,null,1781,null,13141,null,1713,null,14430,null,1677,null,17222,null,1801,null,11758,null,1379,null,11412,null,1537,null,14062,null,1510,null,2210626,null,3977,null,704263,null,9793,null,275,null,197,null,703988,null,9787,null,1359,null,476,null,2449,null,538,null,4639,null,1115,null,6696,null,1166,null,21270,null,2392,null,17147,null,2126,null,37563,null,2651,null,31395,null,2835,null,56116,null,3311,null,44884,null,2917,null,95940,null,4717,null,90532,null,3757,null,63836,null,3979,null,55205,null,3543,null,35601,null,2977,null,34365,null,2625,null,42626,null,2966,null,22663,null,2264,null,22346,null,1967,null,17356,null,1904,null,1506363,null,10142,null,778134,null,9150,null,728229,null,10265,null,138434,null,4292,null,93099,null,3930,null,79821,null,4570,null,55484,null,3615,null,78986,null,4115,null,34114,null,3120,null,41404,null,2735,null,19843,null,1671,null,28616,null,2306,null,15765,null,1892,null,29668,null,2787,null,27688,null,2106,null,17821,null,2024,null,15559,null,2102,null,11196,null,1330,null,11605,null,1654,null,15743,null,2309,null,6448,null,1044,null,3571,null,717,null,3364,null,805,null,0400000US18,Indiana,18
2216274,null,4107,null,1075360,null,2669,null,555119,null,6321,null,43,null,54,null,555076,null,6325,null,2780,null,650,null,1070,null,330,null,3719,null,959,null,3457,null,941,null,8759,null,1259,null,4282,null,943,null,13552,null,1581,null,10739,null,1671,null,26598,null,2707,null,18452,null,1901,null,44266,null,2526,null,63325,null,3303,null,48691,null,2854,null,54900,null,2920,null,39253,null,2602,null,41996,null,2376,null,49658,null,2992,null,32557,null,2331,null,43773,null,2641,null,43249,null,2361,null,520241,null,6590,null,216504,null,4813,null,303737,null,5646,null,53255,null,2703,null,38133,null,2418,null,31531,null,2646,null,19363,null,2129,null,27514,null,2449,null,10929,null,1608,null,13561,null,1778,null,9325,null,1393,null,12204,null,1756,null,5116,null,964,null,15682,null,1972,null,15018,null,1568,null,10037,null,1557,null,9015,null,1421,null,5534,null,1048,null,5712,null,1075,null,6182,null,1066,null,3495,null,751,null,4982,null,983,null,7149,null,1065,null,1140914,null,2427,null,387858,null,5717,null,260,null,177,null,387598,null,5749,null,1124,null,383,null,1906,null,628,null,3626,null,754,null,5168,null,1085,null,14018,null,1677,null,9711,null,1310,null,20011,null,1966,null,17142,null,1634,null,33152,null,2454,null,24211,null,1922,null,49018,null,2787,null,51234,null,2705,null,35165,null,2878,null,31407,null,2293,null,18969,null,1689,null,20214,null,1754,null,21531,null,1913,null,10095,null,1249,null,12344,null,1478,null,7552,null,986,null,753056,null,6105,null,356335,null,5292,null,396721,null,6233,null,77541,null,3462,null,51938,null,3235,null,48727,null,3404,null,28154,null,2258,null,38587,null,2527,null,16141,null,1800,null,23488,null,1989,null,11111,null,1375,null,18190,null,1612,null,8956,null,1198,null,15666,null,1724,null,15428,null,1585,null,11649,null,1368,null,9796,null,1262,null,6538,null,983,null,4647,null,990,null,3814,null,815,null,2689,null,663,null,2038,null,545,null,1623,null,492,null,0400000US19,Iowa,19
1882306,null,4676,null,918466,null,3377,null,489979,null,6501,null,106,null,114,null,489873,null,6483,null,2557,null,679,null,938,null,372,null,3788,null,931,null,3887,null,1095,null,9559,null,1458,null,5884,null,1345,null,12860,null,1632,null,11004,null,1985,null,22808,null,2120,null,16909,null,1989,null,38307,null,2874,null,42327,null,2976,null,40734,null,3182,null,42522,null,2873,null,30996,null,2940,null,36363,null,2509,null,41833,null,2919,null,30948,null,2494,null,40516,null,2671,null,55133,null,3329,null,428487,null,6866,null,179197,null,4968,null,249290,null,6601,null,47527,null,3175,null,33875,null,2693,null,25942,null,2431,null,14511,null,1864,null,17201,null,1977,null,7992,null,1396,null,13679,null,2161,null,8325,null,1402,null,10107,null,1598,null,4958,null,984,null,10760,null,1622,null,10204,null,1246,null,6277,null,1189,null,6095,null,933,null,5487,null,876,null,5225,null,1068,null,5607,null,1021,null,3224,null,678,null,4982,null,1024,null,7312,null,1192,null,963840,null,2810,null,331485,null,5676,null,335,null,217,null,331150,null,5710,null,1149,null,457,null,855,null,377,null,4239,null,1062,null,3572,null,940,null,12503,null,1607,null,9197,null,1589,null,16845,null,1798,null,14891,null,1837,null,27725,null,2350,null,20445,null,2116,null,39146,null,2933,null,38693,null,2482,null,28043,null,2615,null,27219,null,2510,null,15899,null,1606,null,16168,null,1820,null,18496,null,1616,null,11708,null,1314,null,14885,null,1680,null,9472,null,1374,null,632355,null,6033,null,307901,null,4996,null,324454,null,6694,null,63642,null,3735,null,41543,null,3194,null,35244,null,2725,null,25180,null,2119,null,32000,null,2604,null,16247,null,1853,null,17793,null,1916,null,9929,null,1324,null,12859,null,1339,null,5522,null,1044,null,11836,null,1551,null,12951,null,1350,null,9470,null,1222,null,7955,null,1041,null,4316,null,807,null,5402,null,909,null,5727,null,852,null,2460,null,590,null,2544,null,680,null,1834,null,552,null,0400000US20,Kansas,20
3024488,null,4388,null,1462738,null,3581,null,665678,null,9257,null,240,null,353,null,665438,null,9213,null,2699,null,793,null,1170,null,441,null,5260,null,1322,null,4673,null,1131,null,14106,null,2130,null,11076,null,1943,null,22845,null,3120,null,19341,null,2384,null,35206,null,3554,null,22491,null,2876,null,60816,null,3828,null,69554,null,4270,null,55327,null,4071,null,54304,null,3703,null,42706,null,3059,null,47214,null,3086,null,54329,null,3184,null,37310,null,2476,null,50976,null,3612,null,54035,null,3210,null,797060,null,8697,null,415018,null,7939,null,382042,null,7885,null,65055,null,4302,null,39595,null,3133,null,38726,null,3027,null,27858,null,2843,null,29209,null,2514,null,15216,null,2040,null,23608,null,2374,null,10196,null,1654,null,15815,null,1758,null,8446,null,1274,null,19539,null,2313,null,18768,null,2696,null,11884,null,1727,null,12334,null,1951,null,8689,null,1673,null,8826,null,1642,null,7836,null,1295,null,6549,null,1297,null,6727,null,1170,null,7166,null,1054,null,1561750,null,2813,null,478682,null,7882,null,61,null,89,null,478621,null,7877,null,1544,null,540,null,1169,null,480,null,6119,null,1534,null,7242,null,1450,null,24846,null,2720,null,14337,null,1970,null,29248,null,2710,null,27234,null,3008,null,39964,null,3064,null,26846,null,2631,null,56678,null,3230,null,58408,null,4159,null,38937,null,3193,null,33065,null,2834,null,24361,null,2093,null,24668,null,2369,null,23787,null,2287,null,13079,null,2015,null,14849,null,1675,null,12240,null,1452,null,1083068,null,8423,null,626528,null,8247,null,456540,null,8732,null,89226,null,4485,null,58006,null,3934,null,53748,null,3178,null,36709,null,2851,null,44735,null,3471,null,22953,null,2581,null,28183,null,2555,null,12832,null,1905,null,15682,null,1920,null,10549,null,1935,null,18247,null,1897,null,15199,null,1876,null,12576,null,1850,null,10837,null,1544,null,6553,null,1174,null,5762,null,1087,null,6010,null,1005,null,3396,null,1009,null,3447,null,920,null,1890,null,553,null,0400000US21,Kentucky,21
2217496,null,4875,null,1076033,null,3038,null,528829,null,6951,null,34,null,58,null,528795,null,6949,null,1241,null,389,null,663,null,293,null,3221,null,1006,null,4010,null,1210,null,10643,null,1780,null,7482,null,1475,null,13423,null,1610,null,10091,null,1758,null,20931,null,2654,null,15530,null,1713,null,34479,null,3549,null,44029,null,3132,null,38672,null,2863,null,44348,null,3064,null,29809,null,2818,null,37631,null,2890,null,53893,null,3709,null,37082,null,2909,null,55074,null,3086,null,66543,null,3448,null,547204,null,6534,null,267464,null,5702,null,279740,null,6266,null,41617,null,2997,null,25461,null,2697,null,21293,null,2300,null,14971,null,2062,null,23081,null,2434,null,8253,null,1480,null,12305,null,1841,null,7063,null,1374,null,9427,null,1370,null,5869,null,1299,null,13599,null,2014,null,14508,null,2085,null,9860,null,1558,null,11606,null,1788,null,6893,null,1198,null,9236,null,1549,null,10969,null,1682,null,8718,null,1544,null,11659,null,1754,null,13352,null,1541,null,1141463,null,3227,null,337567,null,7017,null,278,null,225,null,337289,null,7053,null,508,null,356,null,1153,null,470,null,3019,null,1062,null,3183,null,989,null,16140,null,2449,null,11607,null,1971,null,21083,null,2661,null,14547,null,1554,null,29111,null,2597,null,17694,null,2028,null,36478,null,3044,null,40254,null,3210,null,31321,null,2538,null,26978,null,2567,null,15832,null,1949,null,17041,null,1910,null,17508,null,1963,null,11114,null,1471,null,13096,null,1706,null,9622,null,1261,null,803896,null,7789,null,473138,null,8492,null,330758,null,7259,null,59968,null,3456,null,43330,null,3243,null,37023,null,3581,null,23680,null,2279,null,33358,null,2858,null,14170,null,1774,null,16596,null,2096,null,11600,null,1676,null,13754,null,1622,null,7579,null,1435,null,12457,null,1532,null,13988,null,1689,null,10667,null,1414,null,11695,null,1638,null,6114,null,1066,null,4858,null,1012,null,3873,null,897,null,1408,null,513,null,2383,null,708,null,2257,null,773,null,0400000US22,Louisiana,22
1035018,null,2378,null,498417,null,1601,null,232731,null,4646,null,0,null,226,null,232731,null,4646,null,689,null,307,null,361,null,226,null,1109,null,504,null,1233,null,503,null,2619,null,742,null,2770,null,1060,null,4730,null,1059,null,4885,null,1170,null,10959,null,1448,null,8676,null,1646,null,20064,null,2081,null,24320,null,1966,null,21236,null,2624,null,24281,null,2429,null,17714,null,2056,null,18433,null,1954,null,20897,null,2234,null,13107,null,1397,null,17501,null,2140,null,17147,null,1680,null,265686,null,4746,null,119400,null,3562,null,146286,null,5110,null,21963,null,2035,null,18790,null,1986,null,16376,null,1908,null,10055,null,1474,null,9463,null,1310,null,6173,null,961,null,7836,null,1206,null,4424,null,965,null,8147,null,1365,null,3852,null,889,null,8627,null,1654,null,5837,null,905,null,3355,null,779,null,3916,null,865,null,2476,null,654,null,2774,null,640,null,3045,null,739,null,1884,null,652,null,2870,null,740,null,4423,null,925,null,536601,null,1660,null,167397,null,4272,null,0,null,226,null,167397,null,4272,null,553,null,363,null,650,null,422,null,1414,null,476,null,1351,null,425,null,5152,null,1030,null,2980,null,860,null,7508,null,1269,null,7665,null,1140,null,15071,null,2103,null,9699,null,1222,null,23440,null,1983,null,19981,null,1886,null,15382,null,1652,null,13178,null,1412,null,8665,null,1272,null,10990,null,1199,null,8796,null,1449,null,5984,null,1240,null,4766,null,1016,null,4172,null,947,null,369204,null,4571,null,182719,null,3905,null,186485,null,4399,null,31894,null,2451,null,23976,null,1831,null,21108,null,2140,null,13904,null,1583,null,19021,null,2147,null,9894,null,1289,null,13132,null,1554,null,4944,null,914,null,9737,null,1477,null,4694,null,901,null,7544,null,1173,null,7839,null,1208,null,3974,null,873,null,3852,null,870,null,2853,null,716,null,2543,null,828,null,2664,null,777,null,954,null,438,null,1213,null,568,null,745,null,335,null,0400000US23,Maine,23
2757332,null,7834,null,1335223,null,5016,null,743046,null,7638,null,32,null,52,null,743014,null,7643,null,1692,null,520,null,651,null,408,null,2849,null,683,null,2267,null,701,null,7832,null,1718,null,4155,null,1046,null,11492,null,2024,null,7454,null,1413,null,17623,null,2240,null,9710,null,1686,null,35185,null,3272,null,46888,null,3662,null,40792,null,3165,null,46944,null,3606,null,41042,null,3641,null,52947,null,4178,null,74355,null,3581,null,61424,null,3501,null,103337,null,4365,null,174375,null,5289,null,592177,null,8074,null,271009,null,5352,null,321168,null,6780,null,52218,null,3847,null,33880,null,2638,null,26316,null,2214,null,17259,null,2224,null,24394,null,2786,null,11561,null,1532,null,14533,null,2229,null,7502,null,1195,null,13963,null,1487,null,5768,null,1197,null,13050,null,1795,null,11129,null,1465,null,11076,null,1618,null,11005,null,1644,null,8630,null,1294,null,8345,null,1422,null,10913,null,1474,null,7826,null,1223,null,12679,null,1753,null,19121,null,1859,null,1422109,null,4207,null,490461,null,8594,null,81,null,95,null,490380,null,8583,null,483,null,294,null,688,null,373,null,2669,null,885,null,1894,null,555,null,7584,null,1531,null,4412,null,1081,null,11457,null,1668,null,9774,null,1737,null,19062,null,1935,null,16068,null,2110,null,37814,null,3458,null,44464,null,3375,null,37433,null,3092,null,40451,null,3045,null,32616,null,2515,null,34250,null,3177,null,47338,null,3534,null,37122,null,2788,null,53761,null,3272,null,51040,null,3151,null,931648,null,9673,null,473449,null,6357,null,458199,null,8049,null,68679,null,3833,null,48559,null,3398,null,42722,null,3334,null,29284,null,2296,null,38381,null,2936,null,16295,null,2019,null,24106,null,2689,null,13754,null,1825,null,20748,null,2434,null,10912,null,1592,null,20738,null,1848,null,21820,null,2197,null,14796,null,1819,null,16471,null,1890,null,10715,null,1596,null,12039,null,1690,null,16300,null,1990,null,10916,null,1299,null,12323,null,1462,null,8641,null,1311,null,0400000US24,Maryland,24
